"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","18097","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","18104","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","24168","0.0-2.0-0.0","","","","","6062","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","26264","0.0-2.0-1.0","","","","","2094","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","32047","0.0-3.0","","","","","","","","1500","","","","","","","","","","","","","","","","",""
"","html-button-response","5","33080","0.0-4.0-0.0","","","","","1030","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","43981","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","45031","0.0-4.0-2.0","","","","","1049","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","62293","0.0-4.0-3.0","","","","","","","","","","[[{""x"":506,""y"":398,""dx"":15,""dy"":117,""t"":990},{""x"":548,""y"":415,""dx"":57,""dy"":134,""t"":1024},{""x"":533,""y"":423,""dx"":42,""dy"":142,""t"":1058},{""x"":569,""y"":437,""dx"":78,""dy"":156,""t"":1092},{""x"":597,""y"":437,""dx"":106,""dy"":156,""t"":1126},{""x"":571,""y"":444,""dx"":80,""dy"":163,""t"":1160},{""x"":603,""y"":451,""dx"":112,""dy"":170,""t"":1194},{""x"":637,""y"":468,""dx"":146,""dy"":187,""t"":1228},{""x"":605,""y"":469,""dx"":114,""dy"":188,""t"":1262},{""x"":645,""y"":461,""dx"":154,""dy"":180,""t"":1296},{""x"":664,""y"":435,""dx"":173,""dy"":154,""t"":1331},{""x"":681,""y"":445,""dx"":190,""dy"":164,""t"":1365},{""x"":676,""y"":464,""dx"":185,""dy"":183,""t"":1398},{""x"":663,""y"":456,""dx"":172,""dy"":175,""t"":1432},{""x"":642,""y"":454,""dx"":151,""dy"":173,""t"":1466},{""x"":662,""y"":463,""dx"":171,""dy"":182,""t"":1500},{""x"":621,""y"":451,""dx"":130,""dy"":170,""t"":1534},{""x"":632,""y"":445,""dx"":141,""dy"":164,""t"":1568},{""x"":653,""y"":454,""dx"":162,""dy"":173,""t"":1602},{""x"":686,""y"":437,""dx"":195,""dy"":156,""t"":1636},{""x"":639,""y"":439,""dx"":148,""dy"":158,""t"":1670},{""x"":653,""y"":433,""dx"":162,""dy"":152,""t"":1704},{""x"":669,""y"":434,""dx"":178,""dy"":153,""t"":1738},{""x"":658,""y"":439,""dx"":167,""dy"":158,""t"":1772},{""x"":602,""y"":434,""dx"":111,""dy"":153,""t"":1806},{""x"":572,""y"":423,""dx"":81,""dy"":142,""t"":1841},{""x"":552,""y"":417,""dx"":61,""dy"":136,""t"":1874},{""x"":545,""y"":407,""dx"":54,""dy"":126,""t"":1908},{""x"":513,""y"":409,""dx"":22,""dy"":128,""t"":1942},{""x"":486,""y"":404,""dx"":-5,""dy"":123,""t"":1977},{""x"":475,""y"":401,""dx"":-16,""dy"":120,""t"":2010},{""x"":467,""y"":398,""dx"":-24,""dy"":117,""t"":2041},{""x"":501,""y"":415,""dx"":10,""dy"":134,""t"":2078},{""x"":491,""y"":417,""dx"":0,""dy"":136,""t"":2112},{""x"":526,""y"":429,""dx"":35,""dy"":148,""t"":2146},{""x"":510,""y"":424,""dx"":19,""dy"":143,""t"":2180},{""x"":500,""y"":426,""dx"":9,""dy"":145,""t"":2214},{""x"":498,""y"":419,""dx"":7,""dy"":138,""t"":2247},{""x"":491,""y"":409,""dx"":0,""dy"":128,""t"":2282},{""x"":533,""y"":420,""dx"":42,""dy"":139,""t"":2316},{""x"":522,""y"":434,""dx"":31,""dy"":153,""t"":2351},{""x"":519,""y"":415,""dx"":28,""dy"":134,""t"":2384},{""x"":513,""y"":429,""dx"":22,""dy"":148,""t"":2418},{""x"":509,""y"":441,""dx"":18,""dy"":160,""t"":2449},{""x"":500,""y"":438,""dx"":9,""dy"":157,""t"":2487},{""x"":499,""y"":427,""dx"":8,""dy"":146,""t"":2520},{""x"":504,""y"":423,""dx"":13,""dy"":142,""t"":2554},{""x"":507,""y"":406,""dx"":16,""dy"":125,""t"":2588},{""x"":503,""y"":404,""dx"":12,""dy"":123,""t"":2622},{""x"":498,""y"":402,""dx"":7,""dy"":121,""t"":2657},{""x"":532,""y"":398,""dx"":41,""dy"":117,""t"":2690},{""x"":527,""y"":420,""dx"":36,""dy"":139,""t"":2724},{""x"":532,""y"":410,""dx"":41,""dy"":129,""t"":2758},{""x"":547,""y"":411,""dx"":56,""dy"":130,""t"":2793},{""x"":532,""y"":412,""dx"":41,""dy"":131,""t"":2825},{""x"":533,""y"":426,""dx"":42,""dy"":145,""t"":2860},{""x"":561,""y"":439,""dx"":70,""dy"":158,""t"":2895},{""x"":560,""y"":445,""dx"":69,""dy"":164,""t"":2929},{""x"":549,""y"":450,""dx"":58,""dy"":169,""t"":2962}],[{""x"":1384,""y"":302,""dx"":-67,""dy"":21,""t"":4017},{""x"":1362,""y"":309,""dx"":-89,""dy"":28,""t"":4048},{""x"":1340,""y"":298,""dx"":-111,""dy"":17,""t"":4085},{""x"":1332,""y"":295,""dx"":-119,""dy"":14,""t"":4118},{""x"":1303,""y"":314,""dx"":-148,""dy"":33,""t"":4151},{""x"":1302,""y"":316,""dx"":-149,""dy"":35,""t"":4186},{""x"":1268,""y"":334,""dx"":-183,""dy"":53,""t"":4219},{""x"":1273,""y"":332,""dx"":-178,""dy"":51,""t"":4254},{""x"":1273,""y"":333,""dx"":-178,""dy"":52,""t"":4288},{""x"":1275,""y"":366,""dx"":-176,""dy"":85,""t"":4322},{""x"":1276,""y"":388,""dx"":-175,""dy"":107,""t"":4356},{""x"":1281,""y"":391,""dx"":-170,""dy"":110,""t"":4390},{""x"":1288,""y"":392,""dx"":-163,""dy"":111,""t"":4425},{""x"":1298,""y"":381,""dx"":-153,""dy"":100,""t"":4458},{""x"":1314,""y"":384,""dx"":-137,""dy"":103,""t"":4492},{""x"":1319,""y"":391,""dx"":-132,""dy"":110,""t"":4526},{""x"":1328,""y"":387,""dx"":-123,""dy"":106,""t"":4561},{""x"":1333,""y"":398,""dx"":-118,""dy"":117,""t"":4594},{""x"":1335,""y"":409,""dx"":-116,""dy"":128,""t"":4628},{""x"":1348,""y"":409,""dx"":-103,""dy"":128,""t"":4662},{""x"":1346,""y"":400,""dx"":-105,""dy"":119,""t"":4696},{""x"":1354,""y"":411,""dx"":-97,""dy"":130,""t"":4731},{""x"":1336,""y"":393,""dx"":-115,""dy"":112,""t"":4763},{""x"":1333,""y"":391,""dx"":-118,""dy"":110,""t"":4798},{""x"":1320,""y"":380,""dx"":-131,""dy"":99,""t"":4833},{""x"":1308,""y"":370,""dx"":-143,""dy"":89,""t"":4866},{""x"":1302,""y"":366,""dx"":-149,""dy"":85,""t"":4899},{""x"":1293,""y"":362,""dx"":-158,""dy"":81,""t"":4934},{""x"":1295,""y"":365,""dx"":-156,""dy"":84,""t"":4968},{""x"":1304,""y"":368,""dx"":-147,""dy"":87,""t"":5001},{""x"":1308,""y"":361,""dx"":-143,""dy"":80,""t"":5036},{""x"":1298,""y"":361,""dx"":-153,""dy"":80,""t"":5071},{""x"":1315,""y"":362,""dx"":-136,""dy"":81,""t"":5103},{""x"":1324,""y"":377,""dx"":-127,""dy"":96,""t"":5138},{""x"":1334,""y"":369,""dx"":-117,""dy"":88,""t"":5173},{""x"":1353,""y"":364,""dx"":-98,""dy"":83,""t"":5206},{""x"":1355,""y"":369,""dx"":-96,""dy"":88,""t"":5240},{""x"":1363,""y"":369,""dx"":-88,""dy"":88,""t"":5275},{""x"":1360,""y"":356,""dx"":-91,""dy"":75,""t"":5308},{""x"":1360,""y"":354,""dx"":-91,""dy"":73,""t"":5342},{""x"":1345,""y"":346,""dx"":-106,""dy"":65,""t"":5376},{""x"":1347,""y"":349,""dx"":-104,""dy"":68,""t"":5411},{""x"":1337,""y"":355,""dx"":-114,""dy"":74,""t"":5444},{""x"":1327,""y"":366,""dx"":-124,""dy"":85,""t"":5478},{""x"":1315,""y"":373,""dx"":-136,""dy"":92,""t"":5512},{""x"":1315,""y"":376,""dx"":-136,""dy"":95,""t"":5547},{""x"":1323,""y"":377,""dx"":-128,""dy"":96,""t"":5580},{""x"":1318,""y"":379,""dx"":-133,""dy"":98,""t"":5612},{""x"":1320,""y"":375,""dx"":-131,""dy"":94,""t"":5648},{""x"":1333,""y"":381,""dx"":-118,""dy"":100,""t"":5683},{""x"":1346,""y"":387,""dx"":-105,""dy"":106,""t"":5717},{""x"":1333,""y"":381,""dx"":-118,""dy"":100,""t"":5749},{""x"":1334,""y"":367,""dx"":-117,""dy"":86,""t"":5784},{""x"":1344,""y"":352,""dx"":-107,""dy"":71,""t"":5818},{""x"":1345,""y"":352,""dx"":-106,""dy"":71,""t"":5851},{""x"":1346,""y"":345,""dx"":-105,""dy"":64,""t"":5886},{""x"":1346,""y"":356,""dx"":-105,""dy"":75,""t"":5921},{""x"":1357,""y"":350,""dx"":-94,""dy"":69,""t"":5954},{""x"":1355,""y"":343,""dx"":-96,""dy"":62,""t"":5989}],[{""x"":990,""y"":685,""dx"":19,""dy"":134,""t"":7042},{""x"":995,""y"":680,""dx"":24,""dy"":129,""t"":7076},{""x"":991,""y"":696,""dx"":20,""dy"":145,""t"":7110},{""x"":995,""y"":655,""dx"":24,""dy"":104,""t"":7145},{""x"":994,""y"":671,""dx"":23,""dy"":120,""t"":7178},{""x"":994,""y"":685,""dx"":23,""dy"":134,""t"":7210},{""x"":1004,""y"":701,""dx"":33,""dy"":150,""t"":7246},{""x"":1001,""y"":712,""dx"":30,""dy"":161,""t"":7279},{""x"":1019,""y"":717,""dx"":48,""dy"":166,""t"":7316},{""x"":1015,""y"":716,""dx"":44,""dy"":165,""t"":7348},{""x"":1005,""y"":711,""dx"":34,""dy"":160,""t"":7382},{""x"":1001,""y"":712,""dx"":30,""dy"":161,""t"":7417},{""x"":1000,""y"":707,""dx"":29,""dy"":156,""t"":7450},{""x"":1021,""y"":699,""dx"":50,""dy"":148,""t"":7485},{""x"":1026,""y"":717,""dx"":55,""dy"":166,""t"":7518},{""x"":1043,""y"":717,""dx"":72,""dy"":166,""t"":7552},{""x"":1046,""y"":710,""dx"":75,""dy"":159,""t"":7585},{""x"":1054,""y"":698,""dx"":83,""dy"":147,""t"":7618},{""x"":1043,""y"":698,""dx"":72,""dy"":147,""t"":7654},{""x"":1040,""y"":711,""dx"":69,""dy"":160,""t"":7687},{""x"":1044,""y"":717,""dx"":73,""dy"":166,""t"":7723},{""x"":1057,""y"":707,""dx"":86,""dy"":156,""t"":7756},{""x"":1043,""y"":719,""dx"":72,""dy"":168,""t"":7789},{""x"":1057,""y"":712,""dx"":86,""dy"":161,""t"":7824},{""x"":1059,""y"":712,""dx"":88,""dy"":161,""t"":7858},{""x"":1065,""y"":697,""dx"":94,""dy"":146,""t"":7892},{""x"":1054,""y"":702,""dx"":83,""dy"":151,""t"":7927},{""x"":1059,""y"":696,""dx"":88,""dy"":145,""t"":7960},{""x"":1054,""y"":704,""dx"":83,""dy"":153,""t"":7994},{""x"":1053,""y"":707,""dx"":82,""dy"":156,""t"":8028},{""x"":1051,""y"":706,""dx"":80,""dy"":155,""t"":8063},{""x"":1041,""y"":696,""dx"":70,""dy"":145,""t"":8096},{""x"":1038,""y"":691,""dx"":67,""dy"":140,""t"":8169},{""x"":1029,""y"":686,""dx"":58,""dy"":135,""t"":8200},{""x"":1024,""y"":688,""dx"":53,""dy"":137,""t"":8232},{""x"":1047,""y"":664,""dx"":76,""dy"":113,""t"":8267},{""x"":1050,""y"":664,""dx"":79,""dy"":113,""t"":8300},{""x"":1054,""y"":670,""dx"":83,""dy"":119,""t"":8334},{""x"":1037,""y"":679,""dx"":66,""dy"":128,""t"":8368},{""x"":1045,""y"":673,""dx"":74,""dy"":122,""t"":8402},{""x"":1058,""y"":653,""dx"":87,""dy"":102,""t"":8436},{""x"":1036,""y"":651,""dx"":65,""dy"":100,""t"":8469},{""x"":1027,""y"":640,""dx"":56,""dy"":89,""t"":8505},{""x"":1025,""y"":640,""dx"":54,""dy"":89,""t"":8538},{""x"":1040,""y"":639,""dx"":69,""dy"":88,""t"":8572},{""x"":1033,""y"":648,""dx"":62,""dy"":97,""t"":8606},{""x"":1024,""y"":646,""dx"":53,""dy"":95,""t"":8640},{""x"":1020,""y"":648,""dx"":49,""dy"":97,""t"":8674},{""x"":1022,""y"":642,""dx"":51,""dy"":91,""t"":8708},{""x"":1021,""y"":641,""dx"":50,""dy"":90,""t"":8742},{""x"":1019,""y"":645,""dx"":48,""dy"":94,""t"":8776},{""x"":1015,""y"":636,""dx"":44,""dy"":85,""t"":8807},{""x"":1004,""y"":629,""dx"":33,""dy"":78,""t"":8843},{""x"":1008,""y"":634,""dx"":37,""dy"":83,""t"":8878},{""x"":983,""y"":638,""dx"":12,""dy"":87,""t"":8913},{""x"":984,""y"":647,""dx"":13,""dy"":96,""t"":8946},{""x"":984,""y"":652,""dx"":13,""dy"":101,""t"":8981},{""x"":967,""y"":667,""dx"":-4,""dy"":116,""t"":9014}],[{""x"":546,""y"":622,""dx"":55,""dy"":-199,""t"":10033},{""x"":542,""y"":655,""dx"":51,""dy"":-166,""t"":10068},{""x"":533,""y"":647,""dx"":42,""dy"":-174,""t"":10102},{""x"":544,""y"":657,""dx"":53,""dy"":-164,""t"":10136},{""x"":558,""y"":661,""dx"":67,""dy"":-160,""t"":10170},{""x"":560,""y"":657,""dx"":69,""dy"":-164,""t"":10204},{""x"":568,""y"":647,""dx"":77,""dy"":-174,""t"":10238},{""x"":567,""y"":649,""dx"":76,""dy"":-172,""t"":10273},{""x"":571,""y"":653,""dx"":80,""dy"":-168,""t"":10306},{""x"":568,""y"":690,""dx"":77,""dy"":-131,""t"":10340},{""x"":573,""y"":693,""dx"":82,""dy"":-128,""t"":10374},{""x"":566,""y"":689,""dx"":75,""dy"":-132,""t"":10408},{""x"":567,""y"":689,""dx"":76,""dy"":-132,""t"":10442},{""x"":574,""y"":684,""dx"":83,""dy"":-137,""t"":10476},{""x"":574,""y"":683,""dx"":83,""dy"":-138,""t"":10510},{""x"":578,""y"":679,""dx"":87,""dy"":-142,""t"":10544},{""x"":603,""y"":677,""dx"":112,""dy"":-144,""t"":10579},{""x"":595,""y"":677,""dx"":104,""dy"":-144,""t"":10612},{""x"":605,""y"":671,""dx"":114,""dy"":-150,""t"":10646},{""x"":601,""y"":674,""dx"":110,""dy"":-147,""t"":10680},{""x"":589,""y"":679,""dx"":98,""dy"":-142,""t"":10714},{""x"":584,""y"":671,""dx"":93,""dy"":-150,""t"":10748},{""x"":586,""y"":667,""dx"":95,""dy"":-154,""t"":10780},{""x"":572,""y"":668,""dx"":81,""dy"":-153,""t"":10816},{""x"":568,""y"":658,""dx"":77,""dy"":-163,""t"":10850},{""x"":570,""y"":657,""dx"":79,""dy"":-164,""t"":10885},{""x"":568,""y"":667,""dx"":77,""dy"":-154,""t"":10918},{""x"":570,""y"":670,""dx"":79,""dy"":-151,""t"":10951},{""x"":576,""y"":661,""dx"":85,""dy"":-160,""t"":10987},{""x"":567,""y"":658,""dx"":76,""dy"":-163,""t"":11020},{""x"":574,""y"":656,""dx"":83,""dy"":-165,""t"":11055},{""x"":563,""y"":699,""dx"":72,""dy"":-122,""t"":11088},{""x"":568,""y"":695,""dx"":77,""dy"":-126,""t"":11122},{""x"":561,""y"":733,""dx"":70,""dy"":-88,""t"":11156},{""x"":562,""y"":730,""dx"":71,""dy"":-91,""t"":11188},{""x"":549,""y"":725,""dx"":58,""dy"":-96,""t"":11225},{""x"":556,""y"":720,""dx"":65,""dy"":-101,""t"":11258},{""x"":545,""y"":718,""dx"":54,""dy"":-103,""t"":11292},{""x"":553,""y"":715,""dx"":62,""dy"":-106,""t"":11326},{""x"":564,""y"":741,""dx"":73,""dy"":-80,""t"":11360},{""x"":560,""y"":738,""dx"":69,""dy"":-83,""t"":11394},{""x"":566,""y"":728,""dx"":75,""dy"":-93,""t"":11427},{""x"":561,""y"":713,""dx"":70,""dy"":-108,""t"":11462},{""x"":559,""y"":711,""dx"":68,""dy"":-110,""t"":11496},{""x"":592,""y"":700,""dx"":101,""dy"":-121,""t"":11530},{""x"":589,""y"":730,""dx"":98,""dy"":-91,""t"":11565},{""x"":604,""y"":711,""dx"":113,""dy"":-110,""t"":11598},{""x"":614,""y"":728,""dx"":123,""dy"":-93,""t"":11632},{""x"":632,""y"":704,""dx"":141,""dy"":-117,""t"":11667},{""x"":628,""y"":714,""dx"":137,""dy"":-107,""t"":11700},{""x"":639,""y"":698,""dx"":148,""dy"":-123,""t"":11734},{""x"":632,""y"":701,""dx"":141,""dy"":-120,""t"":11768},{""x"":635,""y"":689,""dx"":144,""dy"":-132,""t"":11802},{""x"":637,""y"":704,""dx"":146,""dy"":-117,""t"":11837},{""x"":614,""y"":692,""dx"":123,""dy"":-129,""t"":11870},{""x"":603,""y"":708,""dx"":112,""dy"":-113,""t"":11904},{""x"":591,""y"":690,""dx"":100,""dy"":-131,""t"":11938},{""x"":571,""y"":709,""dx"":80,""dy"":-112,""t"":11972},{""x"":567,""y"":694,""dx"":76,""dy"":-127,""t"":12006}],[{""x"":1401,""y"":708,""dx"":-50,""dy"":-113,""t"":13026},{""x"":1412,""y"":697,""dx"":-39,""dy"":-124,""t"":13060},{""x"":1401,""y"":693,""dx"":-50,""dy"":-128,""t"":13094},{""x"":1388,""y"":698,""dx"":-63,""dy"":-123,""t"":13128},{""x"":1379,""y"":700,""dx"":-72,""dy"":-121,""t"":13162},{""x"":1378,""y"":706,""dx"":-73,""dy"":-115,""t"":13196},{""x"":1367,""y"":697,""dx"":-84,""dy"":-124,""t"":13230},{""x"":1365,""y"":698,""dx"":-86,""dy"":-123,""t"":13264},{""x"":1362,""y"":731,""dx"":-89,""dy"":-90,""t"":13298},{""x"":1369,""y"":731,""dx"":-82,""dy"":-90,""t"":13333},{""x"":1365,""y"":755,""dx"":-86,""dy"":-66,""t"":13366},{""x"":1369,""y"":767,""dx"":-82,""dy"":-54,""t"":13399},{""x"":1352,""y"":771,""dx"":-99,""dy"":-50,""t"":13435},{""x"":1364,""y"":773,""dx"":-87,""dy"":-48,""t"":13468},{""x"":1386,""y"":779,""dx"":-65,""dy"":-42,""t"":13501},{""x"":1393,""y"":781,""dx"":-58,""dy"":-40,""t"":13536},{""x"":1404,""y"":782,""dx"":-47,""dy"":-39,""t"":13569},{""x"":1400,""y"":777,""dx"":-51,""dy"":-44,""t"":13604},{""x"":1414,""y"":792,""dx"":-37,""dy"":-29,""t"":13638},{""x"":1415,""y"":761,""dx"":-36,""dy"":-60,""t"":13673},{""x"":1427,""y"":754,""dx"":-24,""dy"":-67,""t"":13706},{""x"":1430,""y"":737,""dx"":-21,""dy"":-84,""t"":13740},{""x"":1429,""y"":709,""dx"":-22,""dy"":-112,""t"":13775},{""x"":1438,""y"":728,""dx"":-13,""dy"":-93,""t"":13808},{""x"":1417,""y"":716,""dx"":-34,""dy"":-105,""t"":13842},{""x"":1413,""y"":727,""dx"":-38,""dy"":-94,""t"":13876},{""x"":1416,""y"":733,""dx"":-35,""dy"":-88,""t"":13910},{""x"":1410,""y"":745,""dx"":-41,""dy"":-76,""t"":13945},{""x"":1414,""y"":737,""dx"":-37,""dy"":-84,""t"":13978},{""x"":1396,""y"":736,""dx"":-55,""dy"":-85,""t"":14014},{""x"":1393,""y"":739,""dx"":-58,""dy"":-82,""t"":14046},{""x"":1405,""y"":725,""dx"":-46,""dy"":-96,""t"":14080},{""x"":1395,""y"":734,""dx"":-56,""dy"":-87,""t"":14113},{""x"":1396,""y"":739,""dx"":-55,""dy"":-82,""t"":14148},{""x"":1395,""y"":748,""dx"":-56,""dy"":-73,""t"":14182},{""x"":1398,""y"":756,""dx"":-53,""dy"":-65,""t"":14215},{""x"":1391,""y"":764,""dx"":-60,""dy"":-57,""t"":14250},{""x"":1393,""y"":768,""dx"":-58,""dy"":-53,""t"":14284},{""x"":1393,""y"":768,""dx"":-58,""dy"":-53,""t"":14318},{""x"":1398,""y"":757,""dx"":-53,""dy"":-64,""t"":14349},{""x"":1407,""y"":761,""dx"":-44,""dy"":-60,""t"":14388},{""x"":1419,""y"":762,""dx"":-32,""dy"":-59,""t"":14421},{""x"":1420,""y"":767,""dx"":-31,""dy"":-54,""t"":14454},{""x"":1427,""y"":771,""dx"":-24,""dy"":-50,""t"":14487},{""x"":1428,""y"":777,""dx"":-23,""dy"":-44,""t"":14522},{""x"":1428,""y"":781,""dx"":-23,""dy"":-40,""t"":14556},{""x"":1429,""y"":785,""dx"":-22,""dy"":-36,""t"":14590},{""x"":1435,""y"":788,""dx"":-16,""dy"":-33,""t"":14624},{""x"":1434,""y"":793,""dx"":-17,""dy"":-28,""t"":14658},{""x"":1432,""y"":799,""dx"":-19,""dy"":-22,""t"":14692},{""x"":1436,""y"":798,""dx"":-15,""dy"":-23,""t"":14726},{""x"":1443,""y"":788,""dx"":-8,""dy"":-33,""t"":14761},{""x"":1442,""y"":788,""dx"":-9,""dy"":-33,""t"":14794},{""x"":1448,""y"":783,""dx"":-3,""dy"":-38,""t"":14828},{""x"":1451,""y"":781,""dx"":0,""dy"":-40,""t"":14862},{""x"":1453,""y"":777,""dx"":2,""dy"":-44,""t"":14896},{""x"":1446,""y"":770,""dx"":-5,""dy"":-51,""t"":14930},{""x"":1439,""y"":769,""dx"":-12,""dy"":-52,""t"":14964},{""x"":1426,""y"":776,""dx"":-25,""dy"":-45,""t"":14998}]]","[69.49152542372882,96.61016949152543,100,98.30508474576271,100]","[{""x"":72.08474576271186,""y"":148.38983050847457,""r"":60.76662635430071},{""x"":-125.9322033898305,""y"":83.1864406779661,""r"":28.395010911115072},{""x"":55,""y"":129.75862068965517,""r"":54.84616547005056},{""x"":87.50847457627118,""y"":-132.79661016949152,""r"":32.34262940037086},{""x"":-42.96610169491525,""y"":-67.9322033898305,""r"":34.82433860154073}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
"","html-keyboard-response","9","63575","0.0-5.0-0.0","","","","","1281"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
