"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2358","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2365","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7484","0.0-2.0-0.0","","","","","5113","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9418","0.0-2.0-1.0","","","","","1933","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","161723","0.0-3.0","","","","","152302"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","168232","0.0-4.0","","","","","","","","","1493","","","","","","","","","","","","","","","",""
"","html-button-response","6","169394","0.0-5.0-0.0","","","","","1160","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","180272","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","181114","0.0-5.0-2.0","","","","","841","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","198457","0.0-5.0-3.0","","","","","","","","","","[[{""x"":542,""y"":343,""dx"":51,""dy"":62,""t"":990},{""x"":508,""y"":341,""dx"":17,""dy"":60,""t"":1023},{""x"":520,""y"":337,""dx"":29,""dy"":56,""t"":1058},{""x"":525,""y"":329,""dx"":34,""dy"":48,""t"":1092},{""x"":544,""y"":320,""dx"":53,""dy"":39,""t"":1127},{""x"":530,""y"":309,""dx"":39,""dy"":28,""t"":1160},{""x"":547,""y"":294,""dx"":56,""dy"":13,""t"":1193},{""x"":553,""y"":280,""dx"":62,""dy"":-1,""t"":1228},{""x"":562,""y"":272,""dx"":71,""dy"":-9,""t"":1261},{""x"":570,""y"":286,""dx"":79,""dy"":5,""t"":1296},{""x"":552,""y"":298,""dx"":61,""dy"":17,""t"":1329},{""x"":526,""y"":336,""dx"":35,""dy"":55,""t"":1364},{""x"":518,""y"":357,""dx"":27,""dy"":76,""t"":1398},{""x"":529,""y"":368,""dx"":38,""dy"":87,""t"":1432},{""x"":526,""y"":374,""dx"":35,""dy"":93,""t"":1467},{""x"":522,""y"":368,""dx"":31,""dy"":87,""t"":1499},{""x"":516,""y"":362,""dx"":25,""dy"":81,""t"":1534},{""x"":491,""y"":358,""dx"":0,""dy"":77,""t"":1568},{""x"":480,""y"":375,""dx"":-11,""dy"":94,""t"":1602},{""x"":489,""y"":370,""dx"":-2,""dy"":89,""t"":1637},{""x"":492,""y"":369,""dx"":1,""dy"":88,""t"":1670},{""x"":525,""y"":367,""dx"":34,""dy"":86,""t"":1704},{""x"":513,""y"":382,""dx"":22,""dy"":101,""t"":1738},{""x"":494,""y"":379,""dx"":3,""dy"":98,""t"":1772},{""x"":470,""y"":368,""dx"":-21,""dy"":87,""t"":1806},{""x"":467,""y"":357,""dx"":-24,""dy"":76,""t"":1840},{""x"":455,""y"":348,""dx"":-36,""dy"":67,""t"":1874},{""x"":435,""y"":337,""dx"":-56,""dy"":56,""t"":1908},{""x"":448,""y"":338,""dx"":-43,""dy"":57,""t"":1942},{""x"":436,""y"":324,""dx"":-55,""dy"":43,""t"":1976},{""x"":429,""y"":309,""dx"":-62,""dy"":28,""t"":2010},{""x"":448,""y"":304,""dx"":-43,""dy"":23,""t"":2044},{""x"":456,""y"":300,""dx"":-35,""dy"":19,""t"":2079},{""x"":460,""y"":294,""dx"":-31,""dy"":13,""t"":2112},{""x"":455,""y"":295,""dx"":-36,""dy"":14,""t"":2146},{""x"":458,""y"":304,""dx"":-33,""dy"":23,""t"":2179},{""x"":461,""y"":291,""dx"":-30,""dy"":10,""t"":2214},{""x"":484,""y"":283,""dx"":-7,""dy"":2,""t"":2249},{""x"":498,""y"":279,""dx"":7,""dy"":-2,""t"":2281},{""x"":501,""y"":271,""dx"":10,""dy"":-10,""t"":2316},{""x"":508,""y"":265,""dx"":17,""dy"":-16,""t"":2350},{""x"":520,""y"":273,""dx"":29,""dy"":-8,""t"":2384},{""x"":523,""y"":275,""dx"":32,""dy"":-6,""t"":2418},{""x"":549,""y"":267,""dx"":58,""dy"":-14,""t"":2452},{""x"":545,""y"":274,""dx"":54,""dy"":-7,""t"":2487},{""x"":575,""y"":300,""dx"":84,""dy"":19,""t"":2520},{""x"":562,""y"":332,""dx"":71,""dy"":51,""t"":2553},{""x"":612,""y"":342,""dx"":121,""dy"":61,""t"":2588},{""x"":620,""y"":330,""dx"":129,""dy"":49,""t"":2622},{""x"":606,""y"":331,""dx"":115,""dy"":50,""t"":2655},{""x"":599,""y"":327,""dx"":108,""dy"":46,""t"":2690},{""x"":585,""y"":353,""dx"":94,""dy"":72,""t"":2724},{""x"":583,""y"":412,""dx"":92,""dy"":131,""t"":2758},{""x"":580,""y"":460,""dx"":89,""dy"":179,""t"":2791},{""x"":638,""y"":530,""dx"":147,""dy"":249,""t"":2826},{""x"":701,""y"":600,""dx"":210,""dy"":319,""t"":2860},{""x"":739,""y"":608,""dx"":248,""dy"":327,""t"":2894},{""x"":715,""y"":578,""dx"":224,""dy"":297,""t"":2928},{""x"":693,""y"":515,""dx"":202,""dy"":234,""t"":2962}],[{""x"":1413,""y"":231,""dx"":-38,""dy"":-50,""t"":4016},{""x"":1418,""y"":238,""dx"":-33,""dy"":-43,""t"":4051},{""x"":1412,""y"":233,""dx"":-39,""dy"":-48,""t"":4084},{""x"":1403,""y"":246,""dx"":-48,""dy"":-35,""t"":4118},{""x"":1401,""y"":267,""dx"":-50,""dy"":-14,""t"":4151},{""x"":1394,""y"":283,""dx"":-57,""dy"":2,""t"":4187},{""x"":1376,""y"":261,""dx"":-75,""dy"":-20,""t"":4220},{""x"":1391,""y"":300,""dx"":-60,""dy"":19,""t"":4254},{""x"":1400,""y"":275,""dx"":-51,""dy"":-6,""t"":4288},{""x"":1416,""y"":279,""dx"":-35,""dy"":-2,""t"":4323},{""x"":1398,""y"":250,""dx"":-53,""dy"":-31,""t"":4358},{""x"":1384,""y"":224,""dx"":-67,""dy"":-57,""t"":4388},{""x"":1393,""y"":236,""dx"":-58,""dy"":-45,""t"":4424},{""x"":1414,""y"":239,""dx"":-37,""dy"":-42,""t"":4458},{""x"":1418,""y"":204,""dx"":-33,""dy"":-77,""t"":4492},{""x"":1430,""y"":236,""dx"":-21,""dy"":-45,""t"":4527},{""x"":1430,""y"":248,""dx"":-21,""dy"":-33,""t"":4560},{""x"":1427,""y"":241,""dx"":-24,""dy"":-40,""t"":4594},{""x"":1443,""y"":250,""dx"":-8,""dy"":-31,""t"":4628},{""x"":1432,""y"":270,""dx"":-19,""dy"":-11,""t"":4662},{""x"":1432,""y"":255,""dx"":-19,""dy"":-26,""t"":4696},{""x"":1430,""y"":232,""dx"":-21,""dy"":-49,""t"":4729},{""x"":1408,""y"":223,""dx"":-43,""dy"":-58,""t"":4765},{""x"":1390,""y"":215,""dx"":-61,""dy"":-66,""t"":4796},{""x"":1396,""y"":228,""dx"":-55,""dy"":-53,""t"":4832},{""x"":1401,""y"":266,""dx"":-50,""dy"":-15,""t"":4865},{""x"":1381,""y"":257,""dx"":-70,""dy"":-24,""t"":4900},{""x"":1370,""y"":239,""dx"":-81,""dy"":-42,""t"":4934},{""x"":1355,""y"":232,""dx"":-96,""dy"":-49,""t"":4968},{""x"":1362,""y"":272,""dx"":-89,""dy"":-9,""t"":5002},{""x"":1380,""y"":286,""dx"":-71,""dy"":5,""t"":5036},{""x"":1379,""y"":279,""dx"":-72,""dy"":-2,""t"":5070},{""x"":1384,""y"":281,""dx"":-67,""dy"":0,""t"":5104},{""x"":1377,""y"":254,""dx"":-74,""dy"":-27,""t"":5139},{""x"":1404,""y"":292,""dx"":-47,""dy"":11,""t"":5172},{""x"":1400,""y"":269,""dx"":-51,""dy"":-12,""t"":5207},{""x"":1402,""y"":263,""dx"":-49,""dy"":-18,""t"":5240},{""x"":1398,""y"":269,""dx"":-53,""dy"":-12,""t"":5274},{""x"":1377,""y"":270,""dx"":-74,""dy"":-11,""t"":5308},{""x"":1398,""y"":277,""dx"":-53,""dy"":-4,""t"":5342},{""x"":1401,""y"":261,""dx"":-50,""dy"":-20,""t"":5376},{""x"":1423,""y"":278,""dx"":-28,""dy"":-3,""t"":5410},{""x"":1414,""y"":298,""dx"":-37,""dy"":17,""t"":5444},{""x"":1395,""y"":273,""dx"":-56,""dy"":-8,""t"":5479},{""x"":1391,""y"":255,""dx"":-60,""dy"":-26,""t"":5512},{""x"":1394,""y"":293,""dx"":-57,""dy"":12,""t"":5546},{""x"":1385,""y"":269,""dx"":-66,""dy"":-12,""t"":5579},{""x"":1408,""y"":292,""dx"":-43,""dy"":11,""t"":5615},{""x"":1405,""y"":306,""dx"":-46,""dy"":25,""t"":5648},{""x"":1421,""y"":317,""dx"":-30,""dy"":36,""t"":5683},{""x"":1419,""y"":312,""dx"":-32,""dy"":31,""t"":5716},{""x"":1436,""y"":351,""dx"":-15,""dy"":70,""t"":5749},{""x"":1452,""y"":383,""dx"":1,""dy"":102,""t"":5784},{""x"":1470,""y"":430,""dx"":19,""dy"":149,""t"":5819},{""x"":1423,""y"":349,""dx"":-28,""dy"":68,""t"":5852},{""x"":1429,""y"":360,""dx"":-22,""dy"":79,""t"":5886},{""x"":1413,""y"":354,""dx"":-38,""dy"":73,""t"":5920},{""x"":1435,""y"":379,""dx"":-16,""dy"":98,""t"":5954}],[{""x"":1067,""y"":619,""dx"":96,""dy"":68,""t"":7007},{""x"":1083,""y"":641,""dx"":112,""dy"":90,""t"":7041},{""x"":1116,""y"":638,""dx"":145,""dy"":87,""t"":7076},{""x"":1118,""y"":636,""dx"":147,""dy"":85,""t"":7110},{""x"":1127,""y"":650,""dx"":156,""dy"":99,""t"":7144},{""x"":1084,""y"":629,""dx"":113,""dy"":78,""t"":7177},{""x"":1068,""y"":634,""dx"":97,""dy"":83,""t"":7212},{""x"":1069,""y"":642,""dx"":98,""dy"":91,""t"":7246},{""x"":1072,""y"":645,""dx"":101,""dy"":94,""t"":7279},{""x"":1049,""y"":613,""dx"":78,""dy"":62,""t"":7314},{""x"":1014,""y"":604,""dx"":43,""dy"":53,""t"":7350},{""x"":1008,""y"":605,""dx"":37,""dy"":54,""t"":7382},{""x"":1003,""y"":623,""dx"":32,""dy"":72,""t"":7416},{""x"":1001,""y"":614,""dx"":30,""dy"":63,""t"":7449},{""x"":989,""y"":611,""dx"":18,""dy"":60,""t"":7484},{""x"":957,""y"":584,""dx"":-14,""dy"":33,""t"":7517},{""x"":971,""y"":599,""dx"":0,""dy"":48,""t"":7551},{""x"":969,""y"":600,""dx"":-2,""dy"":49,""t"":7586},{""x"":982,""y"":607,""dx"":11,""dy"":56,""t"":7620},{""x"":994,""y"":608,""dx"":23,""dy"":57,""t"":7654},{""x"":1007,""y"":614,""dx"":36,""dy"":63,""t"":7688},{""x"":1044,""y"":634,""dx"":73,""dy"":83,""t"":7722},{""x"":1045,""y"":629,""dx"":74,""dy"":78,""t"":7756},{""x"":1063,""y"":637,""dx"":92,""dy"":86,""t"":7790},{""x"":1074,""y"":637,""dx"":103,""dy"":86,""t"":7824},{""x"":1078,""y"":639,""dx"":107,""dy"":88,""t"":7858},{""x"":1068,""y"":635,""dx"":97,""dy"":84,""t"":7892},{""x"":1062,""y"":624,""dx"":91,""dy"":73,""t"":7927},{""x"":1054,""y"":630,""dx"":83,""dy"":79,""t"":7958},{""x"":1050,""y"":636,""dx"":79,""dy"":85,""t"":7994},{""x"":1051,""y"":634,""dx"":80,""dy"":83,""t"":8028},{""x"":1035,""y"":629,""dx"":64,""dy"":78,""t"":8062},{""x"":1030,""y"":621,""dx"":59,""dy"":70,""t"":8096},{""x"":1015,""y"":582,""dx"":44,""dy"":31,""t"":8130},{""x"":972,""y"":571,""dx"":1,""dy"":20,""t"":8165},{""x"":966,""y"":563,""dx"":-5,""dy"":12,""t"":8198},{""x"":955,""y"":555,""dx"":-16,""dy"":4,""t"":8231},{""x"":940,""y"":535,""dx"":-31,""dy"":-16,""t"":8266},{""x"":898,""y"":559,""dx"":-73,""dy"":8,""t"":8300},{""x"":889,""y"":577,""dx"":-82,""dy"":26,""t"":8333},{""x"":882,""y"":592,""dx"":-89,""dy"":41,""t"":8366},{""x"":886,""y"":602,""dx"":-85,""dy"":51,""t"":8402},{""x"":881,""y"":578,""dx"":-90,""dy"":27,""t"":8436},{""x"":873,""y"":556,""dx"":-98,""dy"":5,""t"":8469},{""x"":903,""y"":569,""dx"":-68,""dy"":18,""t"":8504},{""x"":921,""y"":573,""dx"":-50,""dy"":22,""t"":8538},{""x"":924,""y"":565,""dx"":-47,""dy"":14,""t"":8572},{""x"":925,""y"":566,""dx"":-46,""dy"":15,""t"":8606},{""x"":950,""y"":573,""dx"":-21,""dy"":22,""t"":8639},{""x"":971,""y"":585,""dx"":0,""dy"":34,""t"":8674},{""x"":981,""y"":583,""dx"":10,""dy"":32,""t"":8708},{""x"":985,""y"":587,""dx"":14,""dy"":36,""t"":8742},{""x"":998,""y"":593,""dx"":27,""dy"":42,""t"":8776},{""x"":994,""y"":587,""dx"":23,""dy"":36,""t"":8810},{""x"":966,""y"":576,""dx"":-5,""dy"":25,""t"":8844},{""x"":973,""y"":582,""dx"":2,""dy"":31,""t"":8878},{""x"":970,""y"":571,""dx"":-1,""dy"":20,""t"":8912},{""x"":952,""y"":557,""dx"":-19,""dy"":6,""t"":8946},{""x"":947,""y"":548,""dx"":-24,""dy"":-3,""t"":8980}],[{""x"":596,""y"":784,""dx"":105,""dy"":-37,""t"":10034},{""x"":618,""y"":795,""dx"":127,""dy"":-26,""t"":10069},{""x"":635,""y"":785,""dx"":144,""dy"":-36,""t"":10103},{""x"":633,""y"":790,""dx"":142,""dy"":-31,""t"":10136},{""x"":624,""y"":791,""dx"":133,""dy"":-30,""t"":10170},{""x"":620,""y"":787,""dx"":129,""dy"":-34,""t"":10204},{""x"":618,""y"":803,""dx"":127,""dy"":-18,""t"":10238},{""x"":624,""y"":806,""dx"":133,""dy"":-15,""t"":10273},{""x"":616,""y"":799,""dx"":125,""dy"":-22,""t"":10307},{""x"":617,""y"":800,""dx"":126,""dy"":-21,""t"":10341},{""x"":627,""y"":800,""dx"":136,""dy"":-21,""t"":10373},{""x"":628,""y"":784,""dx"":137,""dy"":-37,""t"":10408},{""x"":629,""y"":808,""dx"":138,""dy"":-13,""t"":10442},{""x"":632,""y"":820,""dx"":141,""dy"":-1,""t"":10476},{""x"":641,""y"":828,""dx"":150,""dy"":7,""t"":10510},{""x"":631,""y"":843,""dx"":140,""dy"":22,""t"":10544},{""x"":625,""y"":835,""dx"":134,""dy"":14,""t"":10578},{""x"":621,""y"":837,""dx"":130,""dy"":16,""t"":10613},{""x"":638,""y"":836,""dx"":147,""dy"":15,""t"":10646},{""x"":641,""y"":835,""dx"":150,""dy"":14,""t"":10679},{""x"":634,""y"":835,""dx"":143,""dy"":14,""t"":10713},{""x"":638,""y"":822,""dx"":147,""dy"":1,""t"":10748},{""x"":635,""y"":807,""dx"":144,""dy"":-14,""t"":10782},{""x"":642,""y"":814,""dx"":151,""dy"":-7,""t"":10816},{""x"":641,""y"":796,""dx"":150,""dy"":-25,""t"":10850},{""x"":644,""y"":773,""dx"":153,""dy"":-48,""t"":10884},{""x"":654,""y"":783,""dx"":163,""dy"":-38,""t"":10918},{""x"":637,""y"":777,""dx"":146,""dy"":-44,""t"":10951},{""x"":621,""y"":805,""dx"":130,""dy"":-16,""t"":10986},{""x"":618,""y"":814,""dx"":127,""dy"":-7,""t"":11020},{""x"":587,""y"":760,""dx"":96,""dy"":-61,""t"":11054},{""x"":564,""y"":724,""dx"":73,""dy"":-97,""t"":11087},{""x"":553,""y"":703,""dx"":62,""dy"":-118,""t"":11122},{""x"":528,""y"":689,""dx"":37,""dy"":-132,""t"":11156},{""x"":543,""y"":704,""dx"":52,""dy"":-117,""t"":11190},{""x"":541,""y"":730,""dx"":50,""dy"":-91,""t"":11224},{""x"":560,""y"":740,""dx"":69,""dy"":-81,""t"":11258},{""x"":574,""y"":741,""dx"":83,""dy"":-80,""t"":11292},{""x"":550,""y"":720,""dx"":59,""dy"":-101,""t"":11325},{""x"":530,""y"":693,""dx"":39,""dy"":-128,""t"":11359},{""x"":550,""y"":713,""dx"":59,""dy"":-108,""t"":11393},{""x"":584,""y"":739,""dx"":93,""dy"":-82,""t"":11427},{""x"":593,""y"":726,""dx"":102,""dy"":-95,""t"":11462},{""x"":601,""y"":714,""dx"":110,""dy"":-107,""t"":11494},{""x"":619,""y"":730,""dx"":128,""dy"":-91,""t"":11529},{""x"":633,""y"":738,""dx"":142,""dy"":-83,""t"":11565},{""x"":616,""y"":750,""dx"":125,""dy"":-71,""t"":11598},{""x"":608,""y"":734,""dx"":117,""dy"":-87,""t"":11632},{""x"":586,""y"":710,""dx"":95,""dy"":-111,""t"":11666},{""x"":575,""y"":689,""dx"":84,""dy"":-132,""t"":11700},{""x"":569,""y"":709,""dx"":78,""dy"":-112,""t"":11733},{""x"":577,""y"":746,""dx"":86,""dy"":-75,""t"":11768},{""x"":581,""y"":762,""dx"":90,""dy"":-59,""t"":11802},{""x"":556,""y"":738,""dx"":65,""dy"":-83,""t"":11836},{""x"":545,""y"":706,""dx"":54,""dy"":-115,""t"":11870},{""x"":563,""y"":727,""dx"":72,""dy"":-94,""t"":11901},{""x"":527,""y"":716,""dx"":36,""dy"":-105,""t"":11938},{""x"":543,""y"":739,""dx"":52,""dy"":-82,""t"":11972},{""x"":558,""y"":763,""dx"":67,""dy"":-58,""t"":12006}],[{""x"":1501,""y"":697,""dx"":50,""dy"":-124,""t"":13027},{""x"":1482,""y"":716,""dx"":31,""dy"":-105,""t"":13060},{""x"":1465,""y"":732,""dx"":14,""dy"":-89,""t"":13091},{""x"":1464,""y"":750,""dx"":13,""dy"":-71,""t"":13128},{""x"":1450,""y"":762,""dx"":-1,""dy"":-59,""t"":13162},{""x"":1453,""y"":756,""dx"":2,""dy"":-65,""t"":13196},{""x"":1457,""y"":773,""dx"":6,""dy"":-48,""t"":13229},{""x"":1457,""y"":769,""dx"":6,""dy"":-52,""t"":13264},{""x"":1449,""y"":777,""dx"":-2,""dy"":-44,""t"":13298},{""x"":1451,""y"":767,""dx"":0,""dy"":-54,""t"":13332},{""x"":1424,""y"":729,""dx"":-27,""dy"":-92,""t"":13365},{""x"":1416,""y"":741,""dx"":-35,""dy"":-80,""t"":13399},{""x"":1434,""y"":742,""dx"":-17,""dy"":-79,""t"":13434},{""x"":1412,""y"":727,""dx"":-39,""dy"":-94,""t"":13468},{""x"":1394,""y"":714,""dx"":-57,""dy"":-107,""t"":13499},{""x"":1413,""y"":722,""dx"":-38,""dy"":-99,""t"":13536},{""x"":1428,""y"":727,""dx"":-23,""dy"":-94,""t"":13571},{""x"":1440,""y"":747,""dx"":-11,""dy"":-74,""t"":13603},{""x"":1436,""y"":759,""dx"":-15,""dy"":-62,""t"":13639},{""x"":1443,""y"":767,""dx"":-8,""dy"":-54,""t"":13672},{""x"":1437,""y"":776,""dx"":-14,""dy"":-45,""t"":13706},{""x"":1448,""y"":792,""dx"":-3,""dy"":-29,""t"":13740},{""x"":1458,""y"":799,""dx"":7,""dy"":-22,""t"":13774},{""x"":1455,""y"":795,""dx"":4,""dy"":-26,""t"":13809},{""x"":1437,""y"":801,""dx"":-14,""dy"":-20,""t"":13842},{""x"":1441,""y"":791,""dx"":-10,""dy"":-30,""t"":13876},{""x"":1455,""y"":779,""dx"":4,""dy"":-42,""t"":13910},{""x"":1435,""y"":751,""dx"":-16,""dy"":-70,""t"":13944},{""x"":1445,""y"":738,""dx"":-6,""dy"":-83,""t"":13977},{""x"":1456,""y"":756,""dx"":5,""dy"":-65,""t"":14011},{""x"":1473,""y"":755,""dx"":22,""dy"":-66,""t"":14046},{""x"":1466,""y"":764,""dx"":15,""dy"":-57,""t"":14080},{""x"":1471,""y"":755,""dx"":20,""dy"":-66,""t"":14114},{""x"":1470,""y"":770,""dx"":19,""dy"":-51,""t"":14147},{""x"":1471,""y"":777,""dx"":20,""dy"":-44,""t"":14181},{""x"":1428,""y"":744,""dx"":-23,""dy"":-77,""t"":14216},{""x"":1434,""y"":760,""dx"":-17,""dy"":-61,""t"":14250},{""x"":1432,""y"":763,""dx"":-19,""dy"":-58,""t"":14284},{""x"":1414,""y"":769,""dx"":-37,""dy"":-52,""t"":14317},{""x"":1403,""y"":731,""dx"":-48,""dy"":-90,""t"":14352},{""x"":1389,""y"":716,""dx"":-62,""dy"":-105,""t"":14387},{""x"":1410,""y"":735,""dx"":-41,""dy"":-86,""t"":14420},{""x"":1413,""y"":750,""dx"":-38,""dy"":-71,""t"":14454},{""x"":1414,""y"":780,""dx"":-37,""dy"":-41,""t"":14488},{""x"":1422,""y"":788,""dx"":-29,""dy"":-33,""t"":14522},{""x"":1412,""y"":793,""dx"":-39,""dy"":-28,""t"":14556},{""x"":1414,""y"":789,""dx"":-37,""dy"":-32,""t"":14590},{""x"":1407,""y"":800,""dx"":-44,""dy"":-21,""t"":14624},{""x"":1419,""y"":809,""dx"":-32,""dy"":-12,""t"":14658},{""x"":1431,""y"":797,""dx"":-20,""dy"":-24,""t"":14690},{""x"":1449,""y"":795,""dx"":-2,""dy"":-26,""t"":14726},{""x"":1434,""y"":756,""dx"":-17,""dy"":-65,""t"":14760},{""x"":1430,""y"":728,""dx"":-21,""dy"":-93,""t"":14794},{""x"":1426,""y"":719,""dx"":-25,""dy"":-102,""t"":14828},{""x"":1434,""y"":717,""dx"":-17,""dy"":-104,""t"":14862},{""x"":1445,""y"":726,""dx"":-6,""dy"":-95,""t"":14895},{""x"":1450,""y"":729,""dx"":-1,""dy"":-92,""t"":14929},{""x"":1447,""y"":714,""dx"":-4,""dy"":-107,""t"":14964},{""x"":1429,""y"":691,""dx"":-22,""dy"":-130,""t"":14997}]]","[91.52542372881356,100,100,100,100]","[{""x"":41,""y"":67.27118644067797,""r"":73.82185829701518},{""x"":-45.293103448275865,""y"":-6.344827586206897,""r"":49.10881976922054},{""x"":27.627118644067796,""y"":50.45762711864407,""r"":61.90596468100082},{""x"":108.86440677966101,""y"":-54.13559322033898,""r"":50.504097751438664},{""x"":-12.474576271186441,""y"":-65.54237288135593,""r"":32.477800519321256}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
