"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5543","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5550","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9622","0.0-2.0-0.0","","","","","4070","{""name"":""张梦洋"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10750","0.0-2.0-1.0","","","","","1127","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11270","0.0-3.0","","","","","518"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","193473","0.0-4.0","","","","","","","","","744","","","","","","","","","","","","","","","","",""
"","html-button-response","6","194252","0.0-5.0-0.0","","","","","777","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","205512","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","206315","0.0-5.0-2.0","","","","","803","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","223748","0.0-5.0-3.0","","","","","","","","","","[[{""x"":429,""y"":281,""dx"":-62,""dy"":0,""t"":990},{""x"":456,""y"":258,""dx"":-35,""dy"":-23,""t"":1023},{""x"":429,""y"":280,""dx"":-62,""dy"":-1,""t"":1058},{""x"":460,""y"":251,""dx"":-31,""dy"":-30,""t"":1092},{""x"":442,""y"":244,""dx"":-49,""dy"":-37,""t"":1125},{""x"":478,""y"":268,""dx"":-13,""dy"":-13,""t"":1160},{""x"":494,""y"":271,""dx"":3,""dy"":-10,""t"":1194},{""x"":462,""y"":254,""dx"":-29,""dy"":-27,""t"":1227},{""x"":464,""y"":268,""dx"":-27,""dy"":-13,""t"":1262},{""x"":442,""y"":277,""dx"":-49,""dy"":-4,""t"":1296},{""x"":456,""y"":273,""dx"":-35,""dy"":-8,""t"":1331},{""x"":439,""y"":248,""dx"":-52,""dy"":-33,""t"":1364},{""x"":441,""y"":241,""dx"":-50,""dy"":-40,""t"":1397},{""x"":431,""y"":266,""dx"":-60,""dy"":-15,""t"":1432},{""x"":415,""y"":287,""dx"":-76,""dy"":6,""t"":1466},{""x"":414,""y"":280,""dx"":-77,""dy"":-1,""t"":1499},{""x"":421,""y"":299,""dx"":-70,""dy"":18,""t"":1533},{""x"":429,""y"":285,""dx"":-62,""dy"":4,""t"":1568},{""x"":444,""y"":311,""dx"":-47,""dy"":30,""t"":1601},{""x"":426,""y"":330,""dx"":-65,""dy"":49,""t"":1636},{""x"":411,""y"":345,""dx"":-80,""dy"":64,""t"":1668},{""x"":412,""y"":344,""dx"":-79,""dy"":63,""t"":1704},{""x"":390,""y"":382,""dx"":-101,""dy"":101,""t"":1738},{""x"":402,""y"":380,""dx"":-89,""dy"":99,""t"":1772},{""x"":408,""y"":381,""dx"":-83,""dy"":100,""t"":1805},{""x"":420,""y"":366,""dx"":-71,""dy"":85,""t"":1840},{""x"":433,""y"":368,""dx"":-58,""dy"":87,""t"":1873},{""x"":451,""y"":383,""dx"":-40,""dy"":102,""t"":1908},{""x"":456,""y"":403,""dx"":-35,""dy"":122,""t"":1941},{""x"":475,""y"":407,""dx"":-16,""dy"":126,""t"":1975},{""x"":453,""y"":415,""dx"":-38,""dy"":134,""t"":2010},{""x"":459,""y"":420,""dx"":-32,""dy"":139,""t"":2042},{""x"":475,""y"":411,""dx"":-16,""dy"":130,""t"":2078},{""x"":475,""y"":432,""dx"":-16,""dy"":151,""t"":2112},{""x"":485,""y"":434,""dx"":-6,""dy"":153,""t"":2145},{""x"":482,""y"":442,""dx"":-9,""dy"":161,""t"":2180},{""x"":468,""y"":439,""dx"":-23,""dy"":158,""t"":2214},{""x"":496,""y"":436,""dx"":5,""dy"":155,""t"":2247},{""x"":465,""y"":422,""dx"":-26,""dy"":141,""t"":2282},{""x"":488,""y"":451,""dx"":-3,""dy"":170,""t"":2315},{""x"":485,""y"":439,""dx"":-6,""dy"":158,""t"":2350},{""x"":496,""y"":434,""dx"":5,""dy"":153,""t"":2384},{""x"":488,""y"":440,""dx"":-3,""dy"":159,""t"":2417},{""x"":489,""y"":445,""dx"":-2,""dy"":164,""t"":2451},{""x"":455,""y"":449,""dx"":-36,""dy"":168,""t"":2485},{""x"":441,""y"":472,""dx"":-50,""dy"":191,""t"":2519},{""x"":412,""y"":472,""dx"":-79,""dy"":191,""t"":2553},{""x"":399,""y"":477,""dx"":-92,""dy"":196,""t"":2588},{""x"":385,""y"":480,""dx"":-106,""dy"":199,""t"":2622},{""x"":403,""y"":467,""dx"":-88,""dy"":186,""t"":2656},{""x"":416,""y"":473,""dx"":-75,""dy"":192,""t"":2690},{""x"":432,""y"":468,""dx"":-59,""dy"":187,""t"":2724},{""x"":436,""y"":475,""dx"":-55,""dy"":194,""t"":2758},{""x"":454,""y"":471,""dx"":-37,""dy"":190,""t"":2793},{""x"":452,""y"":489,""dx"":-39,""dy"":208,""t"":2825},{""x"":456,""y"":488,""dx"":-35,""dy"":207,""t"":2860},{""x"":469,""y"":468,""dx"":-22,""dy"":187,""t"":2894},{""x"":463,""y"":470,""dx"":-28,""dy"":189,""t"":2928},{""x"":444,""y"":467,""dx"":-47,""dy"":186,""t"":2962},{""x"":431,""y"":471,""dx"":-60,""dy"":190,""t"":2996}],[{""x"":1628,""y"":472,""dx"":177,""dy"":191,""t"":4014},{""x"":1605,""y"":457,""dx"":154,""dy"":176,""t"":4049},{""x"":1580,""y"":456,""dx"":129,""dy"":175,""t"":4084},{""x"":1563,""y"":452,""dx"":112,""dy"":171,""t"":4118},{""x"":1557,""y"":459,""dx"":106,""dy"":178,""t"":4152},{""x"":1572,""y"":474,""dx"":121,""dy"":193,""t"":4186},{""x"":1588,""y"":472,""dx"":137,""dy"":191,""t"":4219},{""x"":1574,""y"":467,""dx"":123,""dy"":186,""t"":4253},{""x"":1590,""y"":475,""dx"":139,""dy"":194,""t"":4288},{""x"":1549,""y"":444,""dx"":98,""dy"":163,""t"":4322},{""x"":1543,""y"":453,""dx"":92,""dy"":172,""t"":4356},{""x"":1546,""y"":451,""dx"":95,""dy"":170,""t"":4390},{""x"":1561,""y"":465,""dx"":110,""dy"":184,""t"":4425},{""x"":1572,""y"":489,""dx"":121,""dy"":208,""t"":4458},{""x"":1574,""y"":507,""dx"":123,""dy"":226,""t"":4492},{""x"":1582,""y"":523,""dx"":131,""dy"":242,""t"":4527},{""x"":1584,""y"":525,""dx"":133,""dy"":244,""t"":4559},{""x"":1557,""y"":484,""dx"":106,""dy"":203,""t"":4594},{""x"":1560,""y"":499,""dx"":109,""dy"":218,""t"":4628},{""x"":1568,""y"":509,""dx"":117,""dy"":228,""t"":4661},{""x"":1581,""y"":536,""dx"":130,""dy"":255,""t"":4695},{""x"":1582,""y"":560,""dx"":131,""dy"":279,""t"":4729},{""x"":1558,""y"":536,""dx"":107,""dy"":255,""t"":4764},{""x"":1561,""y"":532,""dx"":110,""dy"":251,""t"":4797},{""x"":1551,""y"":517,""dx"":100,""dy"":236,""t"":4832},{""x"":1537,""y"":515,""dx"":86,""dy"":234,""t"":4865},{""x"":1524,""y"":441,""dx"":73,""dy"":160,""t"":4899},{""x"":1515,""y"":441,""dx"":64,""dy"":160,""t"":4934},{""x"":1515,""y"":456,""dx"":64,""dy"":175,""t"":4969},{""x"":1496,""y"":396,""dx"":45,""dy"":115,""t"":5001},{""x"":1490,""y"":411,""dx"":39,""dy"":130,""t"":5035},{""x"":1505,""y"":414,""dx"":54,""dy"":133,""t"":5070},{""x"":1519,""y"":429,""dx"":68,""dy"":148,""t"":5104},{""x"":1524,""y"":442,""dx"":73,""dy"":161,""t"":5137},{""x"":1569,""y"":448,""dx"":118,""dy"":167,""t"":5171},{""x"":1584,""y"":449,""dx"":133,""dy"":168,""t"":5206},{""x"":1595,""y"":450,""dx"":144,""dy"":169,""t"":5238},{""x"":1597,""y"":459,""dx"":146,""dy"":178,""t"":5274},{""x"":1601,""y"":475,""dx"":150,""dy"":194,""t"":5308},{""x"":1574,""y"":507,""dx"":123,""dy"":226,""t"":5342},{""x"":1565,""y"":512,""dx"":114,""dy"":231,""t"":5376},{""x"":1553,""y"":530,""dx"":102,""dy"":249,""t"":5409},{""x"":1544,""y"":514,""dx"":93,""dy"":233,""t"":5443},{""x"":1544,""y"":519,""dx"":93,""dy"":238,""t"":5477},{""x"":1539,""y"":517,""dx"":88,""dy"":236,""t"":5512},{""x"":1527,""y"":530,""dx"":76,""dy"":249,""t"":5545},{""x"":1554,""y"":523,""dx"":103,""dy"":242,""t"":5580},{""x"":1531,""y"":528,""dx"":80,""dy"":247,""t"":5612},{""x"":1529,""y"":525,""dx"":78,""dy"":244,""t"":5648},{""x"":1558,""y"":505,""dx"":107,""dy"":224,""t"":5681},{""x"":1542,""y"":505,""dx"":91,""dy"":224,""t"":5716},{""x"":1547,""y"":523,""dx"":96,""dy"":242,""t"":5749},{""x"":1547,""y"":513,""dx"":96,""dy"":232,""t"":5783},{""x"":1529,""y"":519,""dx"":78,""dy"":238,""t"":5817},{""x"":1554,""y"":520,""dx"":103,""dy"":239,""t"":5851},{""x"":1589,""y"":539,""dx"":138,""dy"":258,""t"":5886},{""x"":1598,""y"":538,""dx"":147,""dy"":257,""t"":5920},{""x"":1599,""y"":520,""dx"":148,""dy"":239,""t"":5953},{""x"":1614,""y"":534,""dx"":163,""dy"":253,""t"":5988}],[{""x"":960,""y"":656,""dx"":-11,""dy"":105,""t"":7041},{""x"":932,""y"":656,""dx"":-39,""dy"":105,""t"":7076},{""x"":935,""y"":654,""dx"":-36,""dy"":103,""t"":7110},{""x"":937,""y"":645,""dx"":-34,""dy"":94,""t"":7145},{""x"":924,""y"":586,""dx"":-47,""dy"":35,""t"":7178},{""x"":928,""y"":595,""dx"":-43,""dy"":44,""t"":7209},{""x"":900,""y"":547,""dx"":-71,""dy"":-4,""t"":7245},{""x"":896,""y"":573,""dx"":-75,""dy"":22,""t"":7279},{""x"":898,""y"":524,""dx"":-73,""dy"":-27,""t"":7313},{""x"":923,""y"":547,""dx"":-48,""dy"":-4,""t"":7348},{""x"":934,""y"":562,""dx"":-37,""dy"":11,""t"":7382},{""x"":960,""y"":585,""dx"":-11,""dy"":34,""t"":7415},{""x"":955,""y"":595,""dx"":-16,""dy"":44,""t"":7450},{""x"":968,""y"":613,""dx"":-3,""dy"":62,""t"":7484},{""x"":970,""y"":634,""dx"":-1,""dy"":83,""t"":7517},{""x"":960,""y"":657,""dx"":-11,""dy"":106,""t"":7551},{""x"":957,""y"":646,""dx"":-14,""dy"":95,""t"":7586},{""x"":967,""y"":660,""dx"":-4,""dy"":109,""t"":7620},{""x"":948,""y"":645,""dx"":-23,""dy"":94,""t"":7654},{""x"":970,""y"":663,""dx"":-1,""dy"":112,""t"":7688},{""x"":967,""y"":670,""dx"":-4,""dy"":119,""t"":7721},{""x"":969,""y"":676,""dx"":-2,""dy"":125,""t"":7756},{""x"":972,""y"":673,""dx"":1,""dy"":122,""t"":7790},{""x"":1001,""y"":695,""dx"":30,""dy"":144,""t"":7824},{""x"":1031,""y"":670,""dx"":60,""dy"":119,""t"":7858},{""x"":1050,""y"":671,""dx"":79,""dy"":120,""t"":7891},{""x"":1051,""y"":683,""dx"":80,""dy"":132,""t"":7925},{""x"":1058,""y"":694,""dx"":87,""dy"":143,""t"":7960},{""x"":1032,""y"":695,""dx"":61,""dy"":144,""t"":7994},{""x"":1009,""y"":694,""dx"":38,""dy"":143,""t"":8028},{""x"":1001,""y"":697,""dx"":30,""dy"":146,""t"":8061},{""x"":1003,""y"":692,""dx"":32,""dy"":141,""t"":8096},{""x"":999,""y"":676,""dx"":28,""dy"":125,""t"":8130},{""x"":1000,""y"":682,""dx"":29,""dy"":131,""t"":8163},{""x"":986,""y"":661,""dx"":15,""dy"":110,""t"":8198},{""x"":994,""y"":668,""dx"":23,""dy"":117,""t"":8232},{""x"":995,""y"":677,""dx"":24,""dy"":126,""t"":8266},{""x"":961,""y"":654,""dx"":-10,""dy"":103,""t"":8300},{""x"":979,""y"":646,""dx"":8,""dy"":95,""t"":8334},{""x"":991,""y"":652,""dx"":20,""dy"":101,""t"":8368},{""x"":967,""y"":632,""dx"":-4,""dy"":81,""t"":8401},{""x"":973,""y"":596,""dx"":2,""dy"":45,""t"":8435},{""x"":965,""y"":642,""dx"":-6,""dy"":91,""t"":8469},{""x"":941,""y"":596,""dx"":-30,""dy"":45,""t"":8504},{""x"":961,""y"":628,""dx"":-10,""dy"":77,""t"":8537},{""x"":958,""y"":612,""dx"":-13,""dy"":61,""t"":8571},{""x"":978,""y"":629,""dx"":7,""dy"":78,""t"":8606},{""x"":965,""y"":638,""dx"":-6,""dy"":87,""t"":8640},{""x"":962,""y"":603,""dx"":-9,""dy"":52,""t"":8673},{""x"":983,""y"":574,""dx"":12,""dy"":23,""t"":8708},{""x"":970,""y"":580,""dx"":-1,""dy"":29,""t"":8741},{""x"":950,""y"":566,""dx"":-21,""dy"":15,""t"":8776},{""x"":945,""y"":558,""dx"":-26,""dy"":7,""t"":8807},{""x"":933,""y"":562,""dx"":-38,""dy"":11,""t"":8844},{""x"":936,""y"":544,""dx"":-35,""dy"":-7,""t"":8877},{""x"":919,""y"":585,""dx"":-52,""dy"":34,""t"":8912},{""x"":925,""y"":570,""dx"":-46,""dy"":19,""t"":8945},{""x"":899,""y"":598,""dx"":-72,""dy"":47,""t"":8980},{""x"":911,""y"":587,""dx"":-60,""dy"":36,""t"":9013}],[{""x"":796,""y"":666,""dx"":305,""dy"":-155,""t"":10033},{""x"":801,""y"":669,""dx"":310,""dy"":-152,""t"":10067},{""x"":779,""y"":652,""dx"":288,""dy"":-169,""t"":10102},{""x"":780,""y"":651,""dx"":289,""dy"":-170,""t"":10136},{""x"":741,""y"":664,""dx"":250,""dy"":-157,""t"":10170},{""x"":726,""y"":654,""dx"":235,""dy"":-167,""t"":10204},{""x"":753,""y"":662,""dx"":262,""dy"":-159,""t"":10238},{""x"":744,""y"":670,""dx"":253,""dy"":-151,""t"":10272},{""x"":743,""y"":685,""dx"":252,""dy"":-136,""t"":10305},{""x"":711,""y"":707,""dx"":220,""dy"":-114,""t"":10340},{""x"":683,""y"":725,""dx"":192,""dy"":-96,""t"":10372},{""x"":664,""y"":744,""dx"":173,""dy"":-77,""t"":10407},{""x"":668,""y"":747,""dx"":177,""dy"":-74,""t"":10442},{""x"":636,""y"":744,""dx"":145,""dy"":-77,""t"":10475},{""x"":622,""y"":752,""dx"":131,""dy"":-69,""t"":10509},{""x"":600,""y"":757,""dx"":109,""dy"":-64,""t"":10544},{""x"":582,""y"":755,""dx"":91,""dy"":-66,""t"":10577},{""x"":582,""y"":756,""dx"":91,""dy"":-65,""t"":10611},{""x"":571,""y"":752,""dx"":80,""dy"":-69,""t"":10645},{""x"":568,""y"":761,""dx"":77,""dy"":-60,""t"":10680},{""x"":571,""y"":760,""dx"":80,""dy"":-61,""t"":10714},{""x"":576,""y"":755,""dx"":85,""dy"":-66,""t"":10748},{""x"":581,""y"":749,""dx"":90,""dy"":-72,""t"":10779},{""x"":579,""y"":745,""dx"":88,""dy"":-76,""t"":10816},{""x"":585,""y"":750,""dx"":94,""dy"":-71,""t"":10849},{""x"":589,""y"":760,""dx"":98,""dy"":-61,""t"":10884},{""x"":589,""y"":765,""dx"":98,""dy"":-56,""t"":10917},{""x"":590,""y"":766,""dx"":99,""dy"":-55,""t"":10951},{""x"":586,""y"":755,""dx"":95,""dy"":-66,""t"":10985},{""x"":642,""y"":757,""dx"":151,""dy"":-64,""t"":11020},{""x"":635,""y"":753,""dx"":144,""dy"":-68,""t"":11054},{""x"":629,""y"":760,""dx"":138,""dy"":-61,""t"":11088},{""x"":625,""y"":748,""dx"":134,""dy"":-73,""t"":11121},{""x"":626,""y"":747,""dx"":135,""dy"":-74,""t"":11155},{""x"":626,""y"":740,""dx"":135,""dy"":-81,""t"":11190},{""x"":644,""y"":743,""dx"":153,""dy"":-78,""t"":11223},{""x"":643,""y"":741,""dx"":152,""dy"":-80,""t"":11258},{""x"":651,""y"":728,""dx"":160,""dy"":-93,""t"":11292},{""x"":648,""y"":724,""dx"":157,""dy"":-97,""t"":11325},{""x"":635,""y"":722,""dx"":144,""dy"":-99,""t"":11359},{""x"":671,""y"":726,""dx"":180,""dy"":-95,""t"":11393},{""x"":677,""y"":727,""dx"":186,""dy"":-94,""t"":11428},{""x"":685,""y"":720,""dx"":194,""dy"":-101,""t"":11462},{""x"":693,""y"":720,""dx"":202,""dy"":-101,""t"":11495},{""x"":705,""y"":728,""dx"":214,""dy"":-93,""t"":11529},{""x"":705,""y"":712,""dx"":214,""dy"":-109,""t"":11564},{""x"":693,""y"":710,""dx"":202,""dy"":-111,""t"":11597},{""x"":691,""y"":714,""dx"":200,""dy"":-107,""t"":11632},{""x"":677,""y"":713,""dx"":186,""dy"":-108,""t"":11666},{""x"":655,""y"":716,""dx"":164,""dy"":-105,""t"":11699},{""x"":648,""y"":710,""dx"":157,""dy"":-111,""t"":11734},{""x"":651,""y"":718,""dx"":160,""dy"":-103,""t"":11767},{""x"":651,""y"":731,""dx"":160,""dy"":-90,""t"":11801},{""x"":642,""y"":741,""dx"":151,""dy"":-80,""t"":11836},{""x"":629,""y"":734,""dx"":138,""dy"":-87,""t"":11870},{""x"":620,""y"":729,""dx"":129,""dy"":-92,""t"":11903},{""x"":627,""y"":739,""dx"":136,""dy"":-82,""t"":11937},{""x"":625,""y"":738,""dx"":134,""dy"":-83,""t"":11971},{""x"":634,""y"":733,""dx"":143,""dy"":-88,""t"":12006},{""x"":646,""y"":732,""dx"":155,""dy"":-89,""t"":12039}],[{""x"":1501,""y"":757,""dx"":50,""dy"":-64,""t"":13060},{""x"":1494,""y"":774,""dx"":43,""dy"":-47,""t"":13094},{""x"":1475,""y"":769,""dx"":24,""dy"":-52,""t"":13127},{""x"":1454,""y"":742,""dx"":3,""dy"":-79,""t"":13161},{""x"":1455,""y"":753,""dx"":4,""dy"":-68,""t"":13195},{""x"":1449,""y"":747,""dx"":-2,""dy"":-74,""t"":13230},{""x"":1452,""y"":729,""dx"":1,""dy"":-92,""t"":13263},{""x"":1492,""y"":746,""dx"":41,""dy"":-75,""t"":13297},{""x"":1506,""y"":761,""dx"":55,""dy"":-60,""t"":13332},{""x"":1499,""y"":731,""dx"":48,""dy"":-90,""t"":13366},{""x"":1520,""y"":726,""dx"":69,""dy"":-95,""t"":13399},{""x"":1514,""y"":706,""dx"":63,""dy"":-115,""t"":13433},{""x"":1539,""y"":723,""dx"":88,""dy"":-98,""t"":13467},{""x"":1531,""y"":719,""dx"":80,""dy"":-102,""t"":13501},{""x"":1520,""y"":706,""dx"":69,""dy"":-115,""t"":13535},{""x"":1513,""y"":690,""dx"":62,""dy"":-131,""t"":13570},{""x"":1493,""y"":681,""dx"":42,""dy"":-140,""t"":13604},{""x"":1496,""y"":670,""dx"":45,""dy"":-151,""t"":13638},{""x"":1485,""y"":667,""dx"":34,""dy"":-154,""t"":13671},{""x"":1485,""y"":650,""dx"":34,""dy"":-171,""t"":13705},{""x"":1484,""y"":656,""dx"":33,""dy"":-165,""t"":13740},{""x"":1476,""y"":650,""dx"":25,""dy"":-171,""t"":13773},{""x"":1504,""y"":666,""dx"":53,""dy"":-155,""t"":13807},{""x"":1521,""y"":671,""dx"":70,""dy"":-150,""t"":13841},{""x"":1525,""y"":681,""dx"":74,""dy"":-140,""t"":13875},{""x"":1528,""y"":688,""dx"":77,""dy"":-133,""t"":13907},{""x"":1537,""y"":701,""dx"":86,""dy"":-120,""t"":13944},{""x"":1529,""y"":710,""dx"":78,""dy"":-111,""t"":13977},{""x"":1539,""y"":717,""dx"":88,""dy"":-104,""t"":14012},{""x"":1541,""y"":735,""dx"":90,""dy"":-86,""t"":14046},{""x"":1542,""y"":741,""dx"":91,""dy"":-80,""t"":14080},{""x"":1549,""y"":752,""dx"":98,""dy"":-69,""t"":14113},{""x"":1542,""y"":755,""dx"":91,""dy"":-66,""t"":14148},{""x"":1546,""y"":751,""dx"":95,""dy"":-70,""t"":14182},{""x"":1549,""y"":753,""dx"":98,""dy"":-68,""t"":14216},{""x"":1524,""y"":752,""dx"":73,""dy"":-69,""t"":14250},{""x"":1532,""y"":756,""dx"":81,""dy"":-65,""t"":14283},{""x"":1539,""y"":758,""dx"":88,""dy"":-63,""t"":14315},{""x"":1523,""y"":750,""dx"":72,""dy"":-71,""t"":14352},{""x"":1513,""y"":748,""dx"":62,""dy"":-73,""t"":14385},{""x"":1522,""y"":739,""dx"":71,""dy"":-82,""t"":14420},{""x"":1544,""y"":757,""dx"":93,""dy"":-64,""t"":14454},{""x"":1552,""y"":764,""dx"":101,""dy"":-57,""t"":14488},{""x"":1573,""y"":758,""dx"":122,""dy"":-63,""t"":14521},{""x"":1568,""y"":749,""dx"":117,""dy"":-72,""t"":14556},{""x"":1572,""y"":745,""dx"":121,""dy"":-76,""t"":14589},{""x"":1584,""y"":761,""dx"":133,""dy"":-60,""t"":14623},{""x"":1568,""y"":756,""dx"":117,""dy"":-65,""t"":14658},{""x"":1560,""y"":758,""dx"":109,""dy"":-63,""t"":14692},{""x"":1574,""y"":765,""dx"":123,""dy"":-56,""t"":14725},{""x"":1582,""y"":759,""dx"":131,""dy"":-62,""t"":14760},{""x"":1561,""y"":748,""dx"":110,""dy"":-73,""t"":14794},{""x"":1548,""y"":728,""dx"":97,""dy"":-93,""t"":14828},{""x"":1547,""y"":738,""dx"":96,""dy"":-83,""t"":14863},{""x"":1539,""y"":725,""dx"":88,""dy"":-96,""t"":14895},{""x"":1529,""y"":730,""dx"":78,""dy"":-91,""t"":14929},{""x"":1530,""y"":735,""dx"":79,""dy"":-86,""t"":14964},{""x"":1530,""y"":735,""dx"":79,""dy"":-86,""t"":14998},{""x"":1485,""y"":732,""dx"":34,""dy"":-89,""t"":15032}]]","[86.66666666666667,18.64406779661017,100,66.66666666666666,100]","[{""x"":-44.63333333333333,""y"":99.8,""r"":133.42029012400383},{""x"":108.22033898305085,""y"":208.16949152542372,""r"":41.30161061455724},{""x"":-6.389830508474576,""y"":77.28813559322033,""r"":48.588005844851416},{""x"":162.75,""y"":-93.8,""r"":59.4721061342157},{""x"":72.45762711864407,""y"":-91.84745762711864,""r"":35.774654604820796}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
