"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1693","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1697","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6147","0.0-2.0-0.0","","","","","4449","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7875","0.0-2.0-1.0","","","","","1727","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8948","0.0-3.0","","","","","1070"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","15965","0.0-4.0","","","","","","","","","16","","","","","","","","","","","","","","","",""
"","html-button-response","6","17275","0.0-5.0-0.0","","","","","1308","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29697","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30603","0.0-5.0-2.0","","","","","905","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47858","0.0-5.0-3.0","","","","","","","","","","[[{""x"":474,""y"":352,""dx"":-17,""dy"":71,""t"":990},{""x"":478,""y"":349,""dx"":-13,""dy"":68,""t"":1024},{""x"":482,""y"":347,""dx"":-9,""dy"":66,""t"":1058},{""x"":492,""y"":349,""dx"":1,""dy"":68,""t"":1093},{""x"":507,""y"":354,""dx"":16,""dy"":73,""t"":1125},{""x"":524,""y"":361,""dx"":33,""dy"":80,""t"":1159},{""x"":539,""y"":371,""dx"":48,""dy"":90,""t"":1194},{""x"":519,""y"":363,""dx"":28,""dy"":82,""t"":1228},{""x"":512,""y"":353,""dx"":21,""dy"":72,""t"":1262},{""x"":504,""y"":340,""dx"":13,""dy"":59,""t"":1295},{""x"":506,""y"":334,""dx"":15,""dy"":53,""t"":1330},{""x"":511,""y"":346,""dx"":20,""dy"":65,""t"":1363},{""x"":517,""y"":346,""dx"":26,""dy"":65,""t"":1399},{""x"":509,""y"":335,""dx"":18,""dy"":54,""t"":1432},{""x"":520,""y"":348,""dx"":29,""dy"":67,""t"":1466},{""x"":508,""y"":342,""dx"":17,""dy"":61,""t"":1501},{""x"":502,""y"":341,""dx"":11,""dy"":60,""t"":1534},{""x"":489,""y"":336,""dx"":-2,""dy"":55,""t"":1568},{""x"":484,""y"":343,""dx"":-7,""dy"":62,""t"":1602},{""x"":495,""y"":345,""dx"":4,""dy"":64,""t"":1635},{""x"":495,""y"":343,""dx"":4,""dy"":62,""t"":1670},{""x"":487,""y"":351,""dx"":-4,""dy"":70,""t"":1705},{""x"":480,""y"":358,""dx"":-11,""dy"":77,""t"":1736},{""x"":475,""y"":369,""dx"":-16,""dy"":88,""t"":1772},{""x"":465,""y"":360,""dx"":-26,""dy"":79,""t"":1806},{""x"":474,""y"":363,""dx"":-17,""dy"":82,""t"":1840},{""x"":475,""y"":358,""dx"":-16,""dy"":77,""t"":1874},{""x"":498,""y"":399,""dx"":7,""dy"":118,""t"":1909},{""x"":482,""y"":388,""dx"":-9,""dy"":107,""t"":1942},{""x"":483,""y"":423,""dx"":-8,""dy"":142,""t"":1976},{""x"":485,""y"":442,""dx"":-6,""dy"":161,""t"":2011},{""x"":474,""y"":433,""dx"":-17,""dy"":152,""t"":2043},{""x"":480,""y"":441,""dx"":-11,""dy"":160,""t"":2078},{""x"":457,""y"":431,""dx"":-34,""dy"":150,""t"":2112},{""x"":476,""y"":453,""dx"":-15,""dy"":172,""t"":2143},{""x"":464,""y"":443,""dx"":-27,""dy"":162,""t"":2181},{""x"":471,""y"":450,""dx"":-20,""dy"":169,""t"":2214},{""x"":493,""y"":464,""dx"":2,""dy"":183,""t"":2249},{""x"":496,""y"":430,""dx"":5,""dy"":149,""t"":2282},{""x"":502,""y"":437,""dx"":11,""dy"":156,""t"":2315},{""x"":536,""y"":436,""dx"":45,""dy"":155,""t"":2350},{""x"":574,""y"":438,""dx"":83,""dy"":157,""t"":2384},{""x"":597,""y"":437,""dx"":106,""dy"":156,""t"":2419},{""x"":589,""y"":421,""dx"":98,""dy"":140,""t"":2452},{""x"":551,""y"":411,""dx"":60,""dy"":130,""t"":2486},{""x"":574,""y"":436,""dx"":83,""dy"":155,""t"":2521},{""x"":577,""y"":439,""dx"":86,""dy"":158,""t"":2554},{""x"":591,""y"":450,""dx"":100,""dy"":169,""t"":2588},{""x"":561,""y"":438,""dx"":70,""dy"":157,""t"":2622},{""x"":585,""y"":449,""dx"":94,""dy"":168,""t"":2655},{""x"":578,""y"":447,""dx"":87,""dy"":166,""t"":2690},{""x"":597,""y"":450,""dx"":106,""dy"":169,""t"":2724},{""x"":556,""y"":438,""dx"":65,""dy"":157,""t"":2758},{""x"":544,""y"":433,""dx"":53,""dy"":152,""t"":2792},{""x"":544,""y"":431,""dx"":53,""dy"":150,""t"":2826},{""x"":513,""y"":421,""dx"":22,""dy"":140,""t"":2860},{""x"":524,""y"":427,""dx"":33,""dy"":146,""t"":2894},{""x"":500,""y"":421,""dx"":9,""dy"":140,""t"":2927},{""x"":502,""y"":419,""dx"":11,""dy"":138,""t"":2962},{""x"":485,""y"":407,""dx"":-6,""dy"":126,""t"":2995}],[{""x"":1558,""y"":381,""dx"":107,""dy"":100,""t"":4016},{""x"":1540,""y"":350,""dx"":89,""dy"":69,""t"":4050},{""x"":1517,""y"":317,""dx"":66,""dy"":36,""t"":4083},{""x"":1521,""y"":295,""dx"":70,""dy"":14,""t"":4116},{""x"":1505,""y"":259,""dx"":54,""dy"":-22,""t"":4153},{""x"":1503,""y"":258,""dx"":52,""dy"":-23,""t"":4186},{""x"":1490,""y"":259,""dx"":39,""dy"":-22,""t"":4220},{""x"":1475,""y"":252,""dx"":24,""dy"":-29,""t"":4253},{""x"":1449,""y"":271,""dx"":-2,""dy"":-10,""t"":4288},{""x"":1443,""y"":252,""dx"":-8,""dy"":-29,""t"":4322},{""x"":1431,""y"":247,""dx"":-20,""dy"":-34,""t"":4356},{""x"":1409,""y"":254,""dx"":-42,""dy"":-27,""t"":4390},{""x"":1391,""y"":278,""dx"":-60,""dy"":-3,""t"":4424},{""x"":1392,""y"":275,""dx"":-59,""dy"":-6,""t"":4458},{""x"":1402,""y"":277,""dx"":-49,""dy"":-4,""t"":4492},{""x"":1385,""y"":294,""dx"":-66,""dy"":13,""t"":4526},{""x"":1412,""y"":290,""dx"":-39,""dy"":9,""t"":4560},{""x"":1404,""y"":305,""dx"":-47,""dy"":24,""t"":4594},{""x"":1410,""y"":305,""dx"":-41,""dy"":24,""t"":4628},{""x"":1380,""y"":324,""dx"":-71,""dy"":43,""t"":4662},{""x"":1419,""y"":343,""dx"":-32,""dy"":62,""t"":4695},{""x"":1375,""y"":367,""dx"":-76,""dy"":86,""t"":4730},{""x"":1409,""y"":346,""dx"":-42,""dy"":65,""t"":4765},{""x"":1422,""y"":353,""dx"":-29,""dy"":72,""t"":4798},{""x"":1371,""y"":347,""dx"":-80,""dy"":66,""t"":4832},{""x"":1394,""y"":337,""dx"":-57,""dy"":56,""t"":4866},{""x"":1371,""y"":351,""dx"":-80,""dy"":70,""t"":4900},{""x"":1401,""y"":338,""dx"":-50,""dy"":57,""t"":4933},{""x"":1381,""y"":349,""dx"":-70,""dy"":68,""t"":4968},{""x"":1389,""y"":329,""dx"":-62,""dy"":48,""t"":5001},{""x"":1377,""y"":337,""dx"":-74,""dy"":56,""t"":5036},{""x"":1369,""y"":340,""dx"":-82,""dy"":59,""t"":5070},{""x"":1363,""y"":340,""dx"":-88,""dy"":59,""t"":5104},{""x"":1366,""y"":319,""dx"":-85,""dy"":38,""t"":5139},{""x"":1362,""y"":322,""dx"":-89,""dy"":41,""t"":5172},{""x"":1331,""y"":328,""dx"":-120,""dy"":47,""t"":5206},{""x"":1360,""y"":336,""dx"":-91,""dy"":55,""t"":5240},{""x"":1367,""y"":321,""dx"":-84,""dy"":40,""t"":5274},{""x"":1374,""y"":309,""dx"":-77,""dy"":28,""t"":5306},{""x"":1358,""y"":293,""dx"":-93,""dy"":12,""t"":5342},{""x"":1354,""y"":302,""dx"":-97,""dy"":21,""t"":5376},{""x"":1349,""y"":308,""dx"":-102,""dy"":27,""t"":5410},{""x"":1381,""y"":305,""dx"":-70,""dy"":24,""t"":5444},{""x"":1393,""y"":317,""dx"":-58,""dy"":36,""t"":5478},{""x"":1411,""y"":309,""dx"":-40,""dy"":28,""t"":5512},{""x"":1389,""y"":323,""dx"":-62,""dy"":42,""t"":5545},{""x"":1377,""y"":314,""dx"":-74,""dy"":33,""t"":5579},{""x"":1326,""y"":360,""dx"":-125,""dy"":79,""t"":5613},{""x"":1343,""y"":342,""dx"":-108,""dy"":61,""t"":5648},{""x"":1341,""y"":356,""dx"":-110,""dy"":75,""t"":5682},{""x"":1394,""y"":330,""dx"":-57,""dy"":49,""t"":5714},{""x"":1362,""y"":359,""dx"":-89,""dy"":78,""t"":5750},{""x"":1380,""y"":365,""dx"":-71,""dy"":84,""t"":5785},{""x"":1398,""y"":373,""dx"":-53,""dy"":92,""t"":5818},{""x"":1416,""y"":379,""dx"":-35,""dy"":98,""t"":5852},{""x"":1397,""y"":360,""dx"":-54,""dy"":79,""t"":5886},{""x"":1372,""y"":369,""dx"":-79,""dy"":88,""t"":5921},{""x"":1357,""y"":350,""dx"":-94,""dy"":69,""t"":5954},{""x"":1383,""y"":326,""dx"":-68,""dy"":45,""t"":5988}],[{""x"":972,""y"":694,""dx"":1,""dy"":143,""t"":7007},{""x"":978,""y"":681,""dx"":7,""dy"":130,""t"":7041},{""x"":936,""y"":676,""dx"":-35,""dy"":125,""t"":7075},{""x"":946,""y"":661,""dx"":-25,""dy"":110,""t"":7109},{""x"":973,""y"":620,""dx"":2,""dy"":69,""t"":7145},{""x"":1030,""y"":594,""dx"":59,""dy"":43,""t"":7178},{""x"":1040,""y"":595,""dx"":69,""dy"":44,""t"":7212},{""x"":1043,""y"":574,""dx"":72,""dy"":23,""t"":7246},{""x"":1053,""y"":565,""dx"":82,""dy"":14,""t"":7277},{""x"":1039,""y"":536,""dx"":68,""dy"":-15,""t"":7315},{""x"":1036,""y"":525,""dx"":65,""dy"":-26,""t"":7348},{""x"":976,""y"":518,""dx"":5,""dy"":-33,""t"":7382},{""x"":977,""y"":508,""dx"":6,""dy"":-43,""t"":7417},{""x"":988,""y"":511,""dx"":17,""dy"":-40,""t"":7451},{""x"":962,""y"":501,""dx"":-9,""dy"":-50,""t"":7484},{""x"":993,""y"":511,""dx"":22,""dy"":-40,""t"":7519},{""x"":1079,""y"":499,""dx"":108,""dy"":-52,""t"":7552},{""x"":1049,""y"":524,""dx"":78,""dy"":-27,""t"":7586},{""x"":1036,""y"":537,""dx"":65,""dy"":-14,""t"":7620},{""x"":1037,""y"":520,""dx"":66,""dy"":-31,""t"":7654},{""x"":1039,""y"":529,""dx"":68,""dy"":-22,""t"":7689},{""x"":993,""y"":539,""dx"":22,""dy"":-12,""t"":7722},{""x"":967,""y"":547,""dx"":-4,""dy"":-4,""t"":7755},{""x"":937,""y"":554,""dx"":-34,""dy"":3,""t"":7791},{""x"":933,""y"":528,""dx"":-38,""dy"":-23,""t"":7824},{""x"":890,""y"":536,""dx"":-81,""dy"":-15,""t"":7858},{""x"":882,""y"":537,""dx"":-89,""dy"":-14,""t"":7892},{""x"":860,""y"":535,""dx"":-111,""dy"":-16,""t"":7926},{""x"":832,""y"":535,""dx"":-139,""dy"":-16,""t"":7960},{""x"":873,""y"":506,""dx"":-98,""dy"":-45,""t"":7994},{""x"":887,""y"":497,""dx"":-84,""dy"":-54,""t"":8028},{""x"":896,""y"":467,""dx"":-75,""dy"":-84,""t"":8061},{""x"":922,""y"":463,""dx"":-49,""dy"":-88,""t"":8098},{""x"":929,""y"":459,""dx"":-42,""dy"":-92,""t"":8137},{""x"":944,""y"":463,""dx"":-27,""dy"":-88,""t"":8164},{""x"":972,""y"":466,""dx"":1,""dy"":-85,""t"":8198},{""x"":974,""y"":443,""dx"":3,""dy"":-108,""t"":8232},{""x"":992,""y"":428,""dx"":21,""dy"":-123,""t"":8266},{""x"":986,""y"":422,""dx"":15,""dy"":-129,""t"":8300},{""x"":988,""y"":389,""dx"":17,""dy"":-162,""t"":8334},{""x"":967,""y"":375,""dx"":-4,""dy"":-176,""t"":8368},{""x"":1009,""y"":373,""dx"":38,""dy"":-178,""t"":8402},{""x"":1037,""y"":366,""dx"":66,""dy"":-185,""t"":8436},{""x"":1030,""y"":363,""dx"":59,""dy"":-188,""t"":8470},{""x"":1013,""y"":366,""dx"":42,""dy"":-185,""t"":8504},{""x"":995,""y"":368,""dx"":24,""dy"":-183,""t"":8539},{""x"":1022,""y"":379,""dx"":51,""dy"":-172,""t"":8572},{""x"":1008,""y"":378,""dx"":37,""dy"":-173,""t"":8606},{""x"":1012,""y"":368,""dx"":41,""dy"":-183,""t"":8640},{""x"":1007,""y"":368,""dx"":36,""dy"":-183,""t"":8674},{""x"":1014,""y"":358,""dx"":43,""dy"":-193,""t"":8708},{""x"":1003,""y"":345,""dx"":32,""dy"":-206,""t"":8742},{""x"":1009,""y"":355,""dx"":38,""dy"":-196,""t"":8777},{""x"":998,""y"":366,""dx"":27,""dy"":-185,""t"":8811},{""x"":1030,""y"":390,""dx"":59,""dy"":-161,""t"":8844},{""x"":1049,""y"":391,""dx"":78,""dy"":-160,""t"":8876},{""x"":1058,""y"":387,""dx"":87,""dy"":-164,""t"":8911},{""x"":1047,""y"":390,""dx"":76,""dy"":-161,""t"":8946},{""x"":1026,""y"":400,""dx"":55,""dy"":-151,""t"":8979},{""x"":1016,""y"":403,""dx"":45,""dy"":-148,""t"":9013}],[{""x"":529,""y"":769,""dx"":38,""dy"":-52,""t"":10034},{""x"":528,""y"":774,""dx"":37,""dy"":-47,""t"":10068},{""x"":520,""y"":777,""dx"":29,""dy"":-44,""t"":10102},{""x"":527,""y"":771,""dx"":36,""dy"":-50,""t"":10135},{""x"":522,""y"":776,""dx"":31,""dy"":-45,""t"":10170},{""x"":540,""y"":756,""dx"":49,""dy"":-65,""t"":10204},{""x"":533,""y"":756,""dx"":42,""dy"":-65,""t"":10238},{""x"":547,""y"":749,""dx"":56,""dy"":-72,""t"":10272},{""x"":572,""y"":733,""dx"":81,""dy"":-88,""t"":10306},{""x"":566,""y"":742,""dx"":75,""dy"":-79,""t"":10340},{""x"":560,""y"":744,""dx"":69,""dy"":-77,""t"":10374},{""x"":583,""y"":742,""dx"":92,""dy"":-79,""t"":10409},{""x"":603,""y"":741,""dx"":112,""dy"":-80,""t"":10440},{""x"":593,""y"":751,""dx"":102,""dy"":-70,""t"":10476},{""x"":597,""y"":735,""dx"":106,""dy"":-86,""t"":10510},{""x"":596,""y"":736,""dx"":105,""dy"":-85,""t"":10543},{""x"":595,""y"":734,""dx"":104,""dy"":-87,""t"":10578},{""x"":590,""y"":737,""dx"":99,""dy"":-84,""t"":10612},{""x"":595,""y"":735,""dx"":104,""dy"":-86,""t"":10646},{""x"":593,""y"":745,""dx"":102,""dy"":-76,""t"":10680},{""x"":605,""y"":746,""dx"":114,""dy"":-75,""t"":10714},{""x"":608,""y"":738,""dx"":117,""dy"":-83,""t"":10749},{""x"":606,""y"":746,""dx"":115,""dy"":-75,""t"":10782},{""x"":604,""y"":757,""dx"":113,""dy"":-64,""t"":10816},{""x"":602,""y"":767,""dx"":111,""dy"":-54,""t"":10848},{""x"":587,""y"":774,""dx"":96,""dy"":-47,""t"":10884},{""x"":581,""y"":772,""dx"":90,""dy"":-49,""t"":10918},{""x"":577,""y"":769,""dx"":86,""dy"":-52,""t"":10953},{""x"":579,""y"":763,""dx"":88,""dy"":-58,""t"":10987},{""x"":568,""y"":769,""dx"":77,""dy"":-52,""t"":11020},{""x"":569,""y"":769,""dx"":78,""dy"":-52,""t"":11053},{""x"":565,""y"":769,""dx"":74,""dy"":-52,""t"":11088},{""x"":565,""y"":760,""dx"":74,""dy"":-61,""t"":11122},{""x"":564,""y"":746,""dx"":73,""dy"":-75,""t"":11156},{""x"":566,""y"":748,""dx"":75,""dy"":-73,""t"":11190},{""x"":561,""y"":745,""dx"":70,""dy"":-76,""t"":11225},{""x"":569,""y"":732,""dx"":78,""dy"":-89,""t"":11258},{""x"":572,""y"":728,""dx"":81,""dy"":-93,""t"":11292},{""x"":573,""y"":721,""dx"":82,""dy"":-100,""t"":11326},{""x"":586,""y"":723,""dx"":95,""dy"":-98,""t"":11360},{""x"":587,""y"":731,""dx"":96,""dy"":-90,""t"":11394},{""x"":572,""y"":743,""dx"":81,""dy"":-78,""t"":11428},{""x"":575,""y"":742,""dx"":84,""dy"":-79,""t"":11462},{""x"":585,""y"":752,""dx"":94,""dy"":-69,""t"":11495},{""x"":598,""y"":764,""dx"":107,""dy"":-57,""t"":11531},{""x"":604,""y"":775,""dx"":113,""dy"":-46,""t"":11564},{""x"":606,""y"":791,""dx"":115,""dy"":-30,""t"":11598},{""x"":607,""y"":798,""dx"":116,""dy"":-23,""t"":11633},{""x"":604,""y"":797,""dx"":113,""dy"":-24,""t"":11666},{""x"":608,""y"":776,""dx"":117,""dy"":-45,""t"":11700},{""x"":612,""y"":750,""dx"":121,""dy"":-71,""t"":11734},{""x"":631,""y"":728,""dx"":140,""dy"":-93,""t"":11768},{""x"":618,""y"":731,""dx"":127,""dy"":-90,""t"":11802},{""x"":618,""y"":730,""dx"":127,""dy"":-91,""t"":11836},{""x"":609,""y"":735,""dx"":118,""dy"":-86,""t"":11870},{""x"":602,""y"":734,""dx"":111,""dy"":-87,""t"":11903},{""x"":596,""y"":734,""dx"":105,""dy"":-87,""t"":11939},{""x"":600,""y"":726,""dx"":109,""dy"":-95,""t"":11972},{""x"":601,""y"":723,""dx"":110,""dy"":-98,""t"":12006}],[{""x"":1428,""y"":719,""dx"":-23,""dy"":-102,""t"":13026},{""x"":1368,""y"":711,""dx"":-83,""dy"":-110,""t"":13060},{""x"":1398,""y"":705,""dx"":-53,""dy"":-116,""t"":13094},{""x"":1383,""y"":697,""dx"":-68,""dy"":-124,""t"":13128},{""x"":1368,""y"":685,""dx"":-83,""dy"":-136,""t"":13161},{""x"":1388,""y"":703,""dx"":-63,""dy"":-118,""t"":13196},{""x"":1371,""y"":709,""dx"":-80,""dy"":-112,""t"":13231},{""x"":1356,""y"":730,""dx"":-95,""dy"":-91,""t"":13264},{""x"":1343,""y"":723,""dx"":-108,""dy"":-98,""t"":13299},{""x"":1369,""y"":728,""dx"":-82,""dy"":-93,""t"":13332},{""x"":1347,""y"":742,""dx"":-104,""dy"":-79,""t"":13366},{""x"":1308,""y"":750,""dx"":-143,""dy"":-71,""t"":13400},{""x"":1306,""y"":740,""dx"":-145,""dy"":-81,""t"":13434},{""x"":1297,""y"":732,""dx"":-154,""dy"":-89,""t"":13468},{""x"":1247,""y"":726,""dx"":-204,""dy"":-95,""t"":13502},{""x"":1255,""y"":718,""dx"":-196,""dy"":-103,""t"":13536},{""x"":1289,""y"":724,""dx"":-162,""dy"":-97,""t"":13570},{""x"":1330,""y"":727,""dx"":-121,""dy"":-94,""t"":13604},{""x"":1349,""y"":727,""dx"":-102,""dy"":-94,""t"":13638},{""x"":1352,""y"":710,""dx"":-99,""dy"":-111,""t"":13672},{""x"":1368,""y"":721,""dx"":-83,""dy"":-100,""t"":13706},{""x"":1382,""y"":718,""dx"":-69,""dy"":-103,""t"":13741},{""x"":1378,""y"":737,""dx"":-73,""dy"":-84,""t"":13774},{""x"":1383,""y"":741,""dx"":-68,""dy"":-80,""t"":13808},{""x"":1395,""y"":741,""dx"":-56,""dy"":-80,""t"":13842},{""x"":1400,""y"":741,""dx"":-51,""dy"":-80,""t"":13876},{""x"":1413,""y"":742,""dx"":-38,""dy"":-79,""t"":13910},{""x"":1382,""y"":730,""dx"":-69,""dy"":-91,""t"":13945},{""x"":1364,""y"":724,""dx"":-87,""dy"":-97,""t"":13979},{""x"":1348,""y"":718,""dx"":-103,""dy"":-103,""t"":14010},{""x"":1328,""y"":717,""dx"":-123,""dy"":-104,""t"":14046},{""x"":1336,""y"":702,""dx"":-115,""dy"":-119,""t"":14081},{""x"":1327,""y"":701,""dx"":-124,""dy"":-120,""t"":14114},{""x"":1314,""y"":686,""dx"":-137,""dy"":-135,""t"":14148},{""x"":1314,""y"":699,""dx"":-137,""dy"":-122,""t"":14182},{""x"":1328,""y"":702,""dx"":-123,""dy"":-119,""t"":14217},{""x"":1330,""y"":705,""dx"":-121,""dy"":-116,""t"":14250},{""x"":1350,""y"":718,""dx"":-101,""dy"":-103,""t"":14284},{""x"":1320,""y"":711,""dx"":-131,""dy"":-110,""t"":14318},{""x"":1298,""y"":700,""dx"":-153,""dy"":-121,""t"":14353},{""x"":1278,""y"":693,""dx"":-173,""dy"":-128,""t"":14386},{""x"":1261,""y"":687,""dx"":-190,""dy"":-134,""t"":14418},{""x"":1257,""y"":705,""dx"":-194,""dy"":-116,""t"":14454},{""x"":1241,""y"":694,""dx"":-210,""dy"":-127,""t"":14488},{""x"":1254,""y"":707,""dx"":-197,""dy"":-114,""t"":14522},{""x"":1268,""y"":707,""dx"":-183,""dy"":-114,""t"":14556},{""x"":1300,""y"":728,""dx"":-151,""dy"":-93,""t"":14590},{""x"":1296,""y"":733,""dx"":-155,""dy"":-88,""t"":14624},{""x"":1284,""y"":752,""dx"":-167,""dy"":-69,""t"":14659},{""x"":1292,""y"":747,""dx"":-159,""dy"":-74,""t"":14693},{""x"":1330,""y"":734,""dx"":-121,""dy"":-87,""t"":14726},{""x"":1327,""y"":720,""dx"":-124,""dy"":-101,""t"":14760},{""x"":1342,""y"":699,""dx"":-109,""dy"":-122,""t"":14794},{""x"":1365,""y"":697,""dx"":-86,""dy"":-124,""t"":14828},{""x"":1373,""y"":693,""dx"":-78,""dy"":-128,""t"":14862},{""x"":1369,""y"":691,""dx"":-82,""dy"":-130,""t"":14895},{""x"":1364,""y"":692,""dx"":-87,""dy"":-129,""t"":14929},{""x"":1362,""y"":688,""dx"":-89,""dy"":-133,""t"":14963},{""x"":1358,""y"":683,""dx"":-93,""dy"":-138,""t"":14998},{""x"":1347,""y"":667,""dx"":-104,""dy"":-154,""t"":15031}]]","[100,100,98.33333333333333,100,86.66666666666667]","[{""x"":21.7,""y"":114.66666666666667,""r"":80.70841052121257},{""x"":-49.32203389830509,""y"":39.25423728813559,""r"":43.4331616264694},{""x"":15.483333333333333,""y"":-72.96666666666667,""r"":154.75087169487057},{""x"":90.84745762711864,""y"":-70.0677966101695,""r"":23.636241946478826},{""x"":-114.7,""y"":-106.38333333333334,""r"":59.69552450723097}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
