"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1469","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1473","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","3513","0.0-2.0-0.0","","","","","2039","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5881","0.0-2.0-1.0","","","","","2367","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","21064","0.0-3.0","","","","","","","","4767","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","22509","0.0-4.0-0.0","","","","","1443","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","32724","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","33365","0.0-4.0-2.0","","","","","640","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","53637","0.0-4.0-3.0","","","","","","","","","","[[{""x"":525,""y"":323,""dx"":87.16665649414062,""dy"":72,""t"":992},{""x"":492,""y"":337,""dx"":54.166656494140625,""dy"":86,""t"":1022},{""x"":515,""y"":325,""dx"":77.16665649414062,""dy"":74,""t"":1056},{""x"":533,""y"":341,""dx"":95.16665649414062,""dy"":90,""t"":1089},{""x"":525,""y"":362,""dx"":87.16665649414062,""dy"":111,""t"":1127},{""x"":496,""y"":364,""dx"":58.166656494140625,""dy"":113,""t"":1160},{""x"":471,""y"":348,""dx"":33.166656494140625,""dy"":97,""t"":1192},{""x"":473,""y"":337,""dx"":35.166656494140625,""dy"":86,""t"":1230},{""x"":503,""y"":310,""dx"":65.16665649414062,""dy"":59,""t"":1259},{""x"":516,""y"":330,""dx"":78.16665649414062,""dy"":79,""t"":1295},{""x"":540,""y"":298,""dx"":102.16665649414062,""dy"":47,""t"":1329},{""x"":565,""y"":277,""dx"":127.16665649414062,""dy"":26,""t"":1362},{""x"":541,""y"":289,""dx"":103.16665649414062,""dy"":38,""t"":1399},{""x"":531,""y"":282,""dx"":93.16665649414062,""dy"":31,""t"":1430},{""x"":531,""y"":287,""dx"":93.16665649414062,""dy"":36,""t"":1464},{""x"":547,""y"":293,""dx"":109.16665649414062,""dy"":42,""t"":1502},{""x"":532,""y"":325,""dx"":94.16665649414062,""dy"":74,""t"":1533},{""x"":502,""y"":335,""dx"":64.16665649414062,""dy"":84,""t"":1568},{""x"":485,""y"":351,""dx"":47.166656494140625,""dy"":100,""t"":1600},{""x"":467,""y"":334,""dx"":29.166656494140625,""dy"":83,""t"":1636},{""x"":497,""y"":314,""dx"":59.166656494140625,""dy"":63,""t"":1673},{""x"":483,""y"":302,""dx"":45.166656494140625,""dy"":51,""t"":1702},{""x"":472,""y"":331,""dx"":34.166656494140625,""dy"":80,""t"":1737},{""x"":495,""y"":309,""dx"":57.166656494140625,""dy"":58,""t"":1775},{""x"":481,""y"":317,""dx"":43.166656494140625,""dy"":66,""t"":1805},{""x"":508,""y"":295,""dx"":70.16665649414062,""dy"":44,""t"":1840},{""x"":476,""y"":297,""dx"":38.166656494140625,""dy"":46,""t"":1872},{""x"":492,""y"":294,""dx"":54.166656494140625,""dy"":43,""t"":1908},{""x"":495,""y"":301,""dx"":57.166656494140625,""dy"":50,""t"":1939},{""x"":477,""y"":316,""dx"":39.166656494140625,""dy"":65,""t"":1974},{""x"":496,""y"":342,""dx"":58.166656494140625,""dy"":91,""t"":2009},{""x"":506,""y"":343,""dx"":68.16665649414062,""dy"":92,""t"":2041},{""x"":516,""y"":307,""dx"":78.16665649414062,""dy"":56,""t"":2077},{""x"":506,""y"":315,""dx"":68.16665649414062,""dy"":64,""t"":2113},{""x"":535,""y"":302,""dx"":97.16665649414062,""dy"":51,""t"":2143},{""x"":554,""y"":305,""dx"":116.16665649414062,""dy"":54,""t"":2180},{""x"":562,""y"":286,""dx"":124.16665649414062,""dy"":35,""t"":2212},{""x"":578,""y"":265,""dx"":140.16665649414062,""dy"":14,""t"":2247},{""x"":593,""y"":275,""dx"":155.16665649414062,""dy"":24,""t"":2280},{""x"":576,""y"":269,""dx"":138.16665649414062,""dy"":18,""t"":2314},{""x"":520,""y"":277,""dx"":82.16665649414062,""dy"":26,""t"":2350},{""x"":509,""y"":269,""dx"":71.16665649414062,""dy"":18,""t"":2384},{""x"":512,""y"":284,""dx"":74.16665649414062,""dy"":33,""t"":2417},{""x"":480,""y"":324,""dx"":42.166656494140625,""dy"":73,""t"":2453},{""x"":499,""y"":306,""dx"":61.166656494140625,""dy"":55,""t"":2484},{""x"":505,""y"":317,""dx"":67.16665649414062,""dy"":66,""t"":2521},{""x"":503,""y"":306,""dx"":65.16665649414062,""dy"":55,""t"":2552},{""x"":499,""y"":318,""dx"":61.166656494140625,""dy"":67,""t"":2586},{""x"":521,""y"":311,""dx"":83.16665649414062,""dy"":60,""t"":2623},{""x"":509,""y"":315,""dx"":71.16665649414062,""dy"":64,""t"":2653},{""x"":544,""y"":303,""dx"":106.16665649414062,""dy"":52,""t"":2688},{""x"":545,""y"":278,""dx"":107.16665649414062,""dy"":27,""t"":2727},{""x"":521,""y"":267,""dx"":83.16665649414062,""dy"":16,""t"":2756},{""x"":500,""y"":282,""dx"":62.166656494140625,""dy"":31,""t"":2792},{""x"":494,""y"":319,""dx"":56.166656494140625,""dy"":68,""t"":2825},{""x"":507,""y"":327,""dx"":69.16665649414062,""dy"":76,""t"":2859},{""x"":531,""y"":350,""dx"":93.16665649414062,""dy"":99,""t"":2895},{""x"":524,""y"":363,""dx"":86.16665649414062,""dy"":112,""t"":2926},{""x"":523,""y"":351,""dx"":85.16665649414062,""dy"":100,""t"":2960}],[{""x"":1367,""y"":172,""dx"":75.5,""dy"":-79,""t"":3980},{""x"":1371,""y"":148,""dx"":79.5,""dy"":-103,""t"":4017},{""x"":1344,""y"":178,""dx"":52.5,""dy"":-73,""t"":4047},{""x"":1319,""y"":201,""dx"":27.5,""dy"":-50,""t"":4083},{""x"":1311,""y"":189,""dx"":19.5,""dy"":-62,""t"":4121},{""x"":1324,""y"":213,""dx"":32.5,""dy"":-38,""t"":4150},{""x"":1327,""y"":224,""dx"":35.5,""dy"":-27,""t"":4184},{""x"":1326,""y"":257,""dx"":34.5,""dy"":6,""t"":4223},{""x"":1340,""y"":286,""dx"":48.5,""dy"":35,""t"":4253},{""x"":1339,""y"":289,""dx"":47.5,""dy"":38,""t"":4289},{""x"":1332,""y"":290,""dx"":40.5,""dy"":39,""t"":4320},{""x"":1321,""y"":283,""dx"":29.5,""dy"":32,""t"":4356},{""x"":1358,""y"":247,""dx"":66.5,""dy"":-4,""t"":4392},{""x"":1324,""y"":254,""dx"":32.5,""dy"":3,""t"":4424},{""x"":1315,""y"":212,""dx"":23.5,""dy"":-39,""t"":4457},{""x"":1291,""y"":190,""dx"":-0.5,""dy"":-61,""t"":4489},{""x"":1288,""y"":209,""dx"":-3.5,""dy"":-42,""t"":4525},{""x"":1297,""y"":238,""dx"":5.5,""dy"":-13,""t"":4561},{""x"":1288,""y"":265,""dx"":-3.5,""dy"":14,""t"":4595},{""x"":1319,""y"":242,""dx"":27.5,""dy"":-9,""t"":4629},{""x"":1306,""y"":266,""dx"":14.5,""dy"":15,""t"":4660},{""x"":1308,""y"":243,""dx"":16.5,""dy"":-8,""t"":4695},{""x"":1307,""y"":235,""dx"":15.5,""dy"":-16,""t"":4728},{""x"":1308,""y"":252,""dx"":16.5,""dy"":1,""t"":4763},{""x"":1318,""y"":277,""dx"":26.5,""dy"":26,""t"":4798},{""x"":1313,""y"":256,""dx"":21.5,""dy"":5,""t"":4832},{""x"":1309,""y"":264,""dx"":17.5,""dy"":13,""t"":4865},{""x"":1292,""y"":254,""dx"":0.5,""dy"":3,""t"":4901},{""x"":1299,""y"":220,""dx"":7.5,""dy"":-31,""t"":4931},{""x"":1302,""y"":234,""dx"":10.5,""dy"":-17,""t"":4968},{""x"":1303,""y"":237,""dx"":11.5,""dy"":-14,""t"":5001},{""x"":1291,""y"":238,""dx"":-0.5,""dy"":-13,""t"":5034},{""x"":1301,""y"":268,""dx"":9.5,""dy"":17,""t"":5071},{""x"":1296,""y"":280,""dx"":4.5,""dy"":29,""t"":5102},{""x"":1296,""y"":301,""dx"":4.5,""dy"":50,""t"":5136},{""x"":1311,""y"":316,""dx"":19.5,""dy"":65,""t"":5174},{""x"":1306,""y"":316,""dx"":14.5,""dy"":65,""t"":5205},{""x"":1277,""y"":315,""dx"":-14.5,""dy"":64,""t"":5240},{""x"":1285,""y"":311,""dx"":-6.5,""dy"":60,""t"":5271},{""x"":1282,""y"":300,""dx"":-9.5,""dy"":49,""t"":5308},{""x"":1251,""y"":264,""dx"":-40.5,""dy"":13,""t"":5343},{""x"":1245,""y"":238,""dx"":-46.5,""dy"":-13,""t"":5374},{""x"":1251,""y"":266,""dx"":-40.5,""dy"":15,""t"":5409},{""x"":1254,""y"":293,""dx"":-37.5,""dy"":42,""t"":5447},{""x"":1246,""y"":294,""dx"":-45.5,""dy"":43,""t"":5477},{""x"":1234,""y"":292,""dx"":-57.5,""dy"":41,""t"":5513},{""x"":1257,""y"":301,""dx"":-34.5,""dy"":50,""t"":5543},{""x"":1264,""y"":299,""dx"":-27.5,""dy"":48,""t"":5580},{""x"":1231,""y"":311,""dx"":-60.5,""dy"":60,""t"":5617},{""x"":1254,""y"":326,""dx"":-37.5,""dy"":75,""t"":5646},{""x"":1242,""y"":349,""dx"":-49.5,""dy"":98,""t"":5680},{""x"":1188,""y"":362,""dx"":-103.5,""dy"":111,""t"":5714},{""x"":1168,""y"":381,""dx"":-123.5,""dy"":130,""t"":5749},{""x"":1123,""y"":408,""dx"":-168.5,""dy"":157,""t"":5785},{""x"":1084,""y"":441,""dx"":-207.5,""dy"":190,""t"":5817},{""x"":1082,""y"":459,""dx"":-209.5,""dy"":208,""t"":5852},{""x"":1076,""y"":452,""dx"":-215.5,""dy"":201,""t"":5883},{""x"":1083,""y"":467,""dx"":-208.5,""dy"":216,""t"":5924},{""x"":1057,""y"":489,""dx"":-234.5,""dy"":238,""t"":5955}],[{""x"":810,""y"":520,""dx"":-54.66668701171875,""dy"":29,""t"":7009},{""x"":802,""y"":530,""dx"":-62.66668701171875,""dy"":39,""t"":7039},{""x"":811,""y"":531,""dx"":-53.66668701171875,""dy"":40,""t"":7077},{""x"":809,""y"":538,""dx"":-55.66668701171875,""dy"":47,""t"":7108},{""x"":822,""y"":527,""dx"":-42.66668701171875,""dy"":36,""t"":7143},{""x"":812,""y"":514,""dx"":-52.66668701171875,""dy"":23,""t"":7176},{""x"":808,""y"":501,""dx"":-56.66668701171875,""dy"":10,""t"":7211},{""x"":827,""y"":497,""dx"":-37.66668701171875,""dy"":6,""t"":7246},{""x"":817,""y"":474,""dx"":-47.66668701171875,""dy"":-17,""t"":7280},{""x"":780,""y"":466,""dx"":-84.66668701171875,""dy"":-25,""t"":7313},{""x"":768,""y"":458,""dx"":-96.66668701171875,""dy"":-33,""t"":7349},{""x"":755,""y"":461,""dx"":-109.66668701171875,""dy"":-30,""t"":7379},{""x"":742,""y"":451,""dx"":-122.66668701171875,""dy"":-40,""t"":7417},{""x"":769,""y"":452,""dx"":-95.66668701171875,""dy"":-39,""t"":7448},{""x"":735,""y"":463,""dx"":-129.66668701171875,""dy"":-28,""t"":7482},{""x"":705,""y"":453,""dx"":-159.66668701171875,""dy"":-38,""t"":7518},{""x"":734,""y"":432,""dx"":-130.66668701171875,""dy"":-59,""t"":7549},{""x"":738,""y"":430,""dx"":-126.66668701171875,""dy"":-61,""t"":7585},{""x"":773,""y"":444,""dx"":-91.66668701171875,""dy"":-47,""t"":7623},{""x"":791,""y"":449,""dx"":-73.66668701171875,""dy"":-42,""t"":7652},{""x"":808,""y"":453,""dx"":-56.66668701171875,""dy"":-38,""t"":7688},{""x"":819,""y"":449,""dx"":-45.66668701171875,""dy"":-42,""t"":7720},{""x"":788,""y"":468,""dx"":-76.66668701171875,""dy"":-23,""t"":7755},{""x"":799,""y"":476,""dx"":-65.66668701171875,""dy"":-15,""t"":7792},{""x"":848,""y"":472,""dx"":-16.66668701171875,""dy"":-19,""t"":7822},{""x"":853,""y"":466,""dx"":-11.66668701171875,""dy"":-25,""t"":7856},{""x"":834,""y"":451,""dx"":-30.66668701171875,""dy"":-40,""t"":7894},{""x"":861,""y"":464,""dx"":-3.66668701171875,""dy"":-27,""t"":7925},{""x"":857,""y"":440,""dx"":-7.66668701171875,""dy"":-51,""t"":7961},{""x"":836,""y"":453,""dx"":-28.66668701171875,""dy"":-38,""t"":7992},{""x"":837,""y"":466,""dx"":-27.66668701171875,""dy"":-25,""t"":8028},{""x"":828,""y"":472,""dx"":-36.66668701171875,""dy"":-19,""t"":8065},{""x"":851,""y"":483,""dx"":-13.66668701171875,""dy"":-8,""t"":8095},{""x"":869,""y"":482,""dx"":4.33331298828125,""dy"":-9,""t"":8128},{""x"":892,""y"":495,""dx"":27.33331298828125,""dy"":4,""t"":8162},{""x"":892,""y"":498,""dx"":27.33331298828125,""dy"":7,""t"":8198},{""x"":923,""y"":506,""dx"":58.33331298828125,""dy"":15,""t"":8229},{""x"":922,""y"":503,""dx"":57.33331298828125,""dy"":12,""t"":8265},{""x"":910,""y"":490,""dx"":45.33331298828125,""dy"":-1,""t"":8301},{""x"":884,""y"":467,""dx"":19.33331298828125,""dy"":-24,""t"":8331},{""x"":830,""y"":495,""dx"":-34.66668701171875,""dy"":4,""t"":8368},{""x"":845,""y"":478,""dx"":-19.66668701171875,""dy"":-13,""t"":8400},{""x"":846,""y"":499,""dx"":-18.66668701171875,""dy"":8,""t"":8434},{""x"":869,""y"":521,""dx"":4.33331298828125,""dy"":30,""t"":8471},{""x"":802,""y"":539,""dx"":-62.66668701171875,""dy"":48,""t"":8504},{""x"":777,""y"":531,""dx"":-87.66668701171875,""dy"":40,""t"":8536},{""x"":781,""y"":527,""dx"":-83.66668701171875,""dy"":36,""t"":8574},{""x"":799,""y"":520,""dx"":-65.66668701171875,""dy"":29,""t"":8604},{""x"":786,""y"":521,""dx"":-78.66668701171875,""dy"":30,""t"":8640},{""x"":797,""y"":513,""dx"":-67.66668701171875,""dy"":22,""t"":8673},{""x"":814,""y"":491,""dx"":-50.66668701171875,""dy"":0,""t"":8707},{""x"":808,""y"":478,""dx"":-56.66668701171875,""dy"":-13,""t"":8743},{""x"":837,""y"":502,""dx"":-27.66668701171875,""dy"":11,""t"":8774},{""x"":824,""y"":505,""dx"":-40.66668701171875,""dy"":14,""t"":8808},{""x"":822,""y"":514,""dx"":-42.66668701171875,""dy"":23,""t"":8845},{""x"":849,""y"":499,""dx"":-15.66668701171875,""dy"":8,""t"":8877},{""x"":847,""y"":519,""dx"":-17.66668701171875,""dy"":28,""t"":8912},{""x"":828,""y"":523,""dx"":-36.66668701171875,""dy"":32,""t"":8943},{""x"":796,""y"":506,""dx"":-68.66668701171875,""dy"":15,""t"":8980}],[{""x"":511,""y"":555,""dx"":73.16665649414062,""dy"":-176,""t"":9997},{""x"":509,""y"":566,""dx"":71.16665649414062,""dy"":-165,""t"":10032},{""x"":494,""y"":542,""dx"":56.166656494140625,""dy"":-189,""t"":10071},{""x"":522,""y"":537,""dx"":84.16665649414062,""dy"":-194,""t"":10099},{""x"":509,""y"":516,""dx"":71.16665649414062,""dy"":-215,""t"":10136},{""x"":501,""y"":532,""dx"":63.166656494140625,""dy"":-199,""t"":10174},{""x"":510,""y"":534,""dx"":72.16665649414062,""dy"":-197,""t"":10203},{""x"":524,""y"":535,""dx"":86.16665649414062,""dy"":-196,""t"":10240},{""x"":535,""y"":530,""dx"":97.16665649414062,""dy"":-201,""t"":10271},{""x"":546,""y"":519,""dx"":108.16665649414062,""dy"":-212,""t"":10304},{""x"":542,""y"":534,""dx"":104.16665649414062,""dy"":-197,""t"":10337},{""x"":525,""y"":548,""dx"":87.16665649414062,""dy"":-183,""t"":10374},{""x"":521,""y"":555,""dx"":83.16665649414062,""dy"":-176,""t"":10408},{""x"":549,""y"":573,""dx"":111.16665649414062,""dy"":-158,""t"":10439},{""x"":560,""y"":558,""dx"":122.16665649414062,""dy"":-173,""t"":10477},{""x"":540,""y"":565,""dx"":102.16665649414062,""dy"":-166,""t"":10512},{""x"":541,""y"":571,""dx"":103.16665649414062,""dy"":-160,""t"":10543},{""x"":547,""y"":572,""dx"":109.16665649414062,""dy"":-159,""t"":10577},{""x"":542,""y"":578,""dx"":104.16665649414062,""dy"":-153,""t"":10609},{""x"":538,""y"":570,""dx"":100.16665649414062,""dy"":-161,""t"":10646},{""x"":522,""y"":562,""dx"":84.16665649414062,""dy"":-169,""t"":10681},{""x"":526,""y"":578,""dx"":88.16665649414062,""dy"":-153,""t"":10712},{""x"":526,""y"":564,""dx"":88.16665649414062,""dy"":-167,""t"":10749},{""x"":519,""y"":560,""dx"":81.16665649414062,""dy"":-171,""t"":10780},{""x"":465,""y"":576,""dx"":27.166656494140625,""dy"":-155,""t"":10815},{""x"":427,""y"":579,""dx"":-10.833343505859375,""dy"":-152,""t"":10848},{""x"":434,""y"":551,""dx"":-3.833343505859375,""dy"":-180,""t"":10882},{""x"":435,""y"":554,""dx"":-2.833343505859375,""dy"":-177,""t"":10919},{""x"":435,""y"":537,""dx"":-2.833343505859375,""dy"":-194,""t"":10949},{""x"":450,""y"":551,""dx"":12.166656494140625,""dy"":-180,""t"":10984},{""x"":430,""y"":557,""dx"":-7.833343505859375,""dy"":-174,""t"":11022},{""x"":456,""y"":567,""dx"":18.166656494140625,""dy"":-164,""t"":11051},{""x"":489,""y"":565,""dx"":51.166656494140625,""dy"":-166,""t"":11088},{""x"":498,""y"":580,""dx"":60.166656494140625,""dy"":-151,""t"":11121},{""x"":518,""y"":581,""dx"":80.16665649414062,""dy"":-150,""t"":11155},{""x"":550,""y"":576,""dx"":112.16665649414062,""dy"":-155,""t"":11191},{""x"":562,""y"":574,""dx"":124.16665649414062,""dy"":-157,""t"":11222},{""x"":580,""y"":581,""dx"":142.16665649414062,""dy"":-150,""t"":11256},{""x"":579,""y"":573,""dx"":141.16665649414062,""dy"":-158,""t"":11294},{""x"":561,""y"":577,""dx"":123.16665649414062,""dy"":-154,""t"":11325},{""x"":582,""y"":552,""dx"":144.16665649414062,""dy"":-179,""t"":11360},{""x"":577,""y"":580,""dx"":139.16665649414062,""dy"":-151,""t"":11391},{""x"":573,""y"":556,""dx"":135.16665649414062,""dy"":-175,""t"":11428},{""x"":559,""y"":536,""dx"":121.16665649414062,""dy"":-195,""t"":11464},{""x"":555,""y"":536,""dx"":117.16665649414062,""dy"":-195,""t"":11493},{""x"":565,""y"":541,""dx"":127.16665649414062,""dy"":-190,""t"":11529},{""x"":541,""y"":511,""dx"":103.16665649414062,""dy"":-220,""t"":11561},{""x"":532,""y"":522,""dx"":94.16665649414062,""dy"":-209,""t"":11597},{""x"":519,""y"":549,""dx"":81.16665649414062,""dy"":-182,""t"":11634},{""x"":521,""y"":547,""dx"":83.16665649414062,""dy"":-184,""t"":11664},{""x"":533,""y"":542,""dx"":95.16665649414062,""dy"":-189,""t"":11700},{""x"":526,""y"":552,""dx"":88.16665649414062,""dy"":-179,""t"":11737},{""x"":541,""y"":539,""dx"":103.16665649414062,""dy"":-192,""t"":11767},{""x"":548,""y"":538,""dx"":110.16665649414062,""dy"":-193,""t"":11800},{""x"":569,""y"":572,""dx"":131.16665649414062,""dy"":-159,""t"":11834},{""x"":564,""y"":568,""dx"":126.16665649414062,""dy"":-163,""t"":11870},{""x"":555,""y"":541,""dx"":117.16665649414062,""dy"":-190,""t"":11904},{""x"":549,""y"":574,""dx"":111.16665649414062,""dy"":-157,""t"":11937},{""x"":524,""y"":564,""dx"":86.16665649414062,""dy"":-167,""t"":11973}],[{""x"":1249,""y"":413,""dx"":-42.5,""dy"":-318,""t"":12991},{""x"":1235,""y"":436,""dx"":-56.5,""dy"":-295,""t"":13043},{""x"":1213,""y"":444,""dx"":-78.5,""dy"":-287,""t"":13060},{""x"":1214,""y"":460,""dx"":-77.5,""dy"":-271,""t"":13095},{""x"":1221,""y"":434,""dx"":-70.5,""dy"":-297,""t"":13129},{""x"":1218,""y"":428,""dx"":-73.5,""dy"":-303,""t"":13160},{""x"":1209,""y"":438,""dx"":-82.5,""dy"":-293,""t"":13197},{""x"":1157,""y"":437,""dx"":-134.5,""dy"":-294,""t"":13228},{""x"":1104,""y"":421,""dx"":-187.5,""dy"":-310,""t"":13264},{""x"":1126,""y"":418,""dx"":-165.5,""dy"":-313,""t"":13296},{""x"":1137,""y"":406,""dx"":-154.5,""dy"":-325,""t"":13331},{""x"":1149,""y"":426,""dx"":-142.5,""dy"":-305,""t"":13366},{""x"":1170,""y"":449,""dx"":-121.5,""dy"":-282,""t"":13397},{""x"":1185,""y"":450,""dx"":-106.5,""dy"":-281,""t"":13434},{""x"":1211,""y"":465,""dx"":-80.5,""dy"":-266,""t"":13470},{""x"":1184,""y"":449,""dx"":-107.5,""dy"":-282,""t"":13500},{""x"":1178,""y"":432,""dx"":-113.5,""dy"":-299,""t"":13537},{""x"":1181,""y"":422,""dx"":-110.5,""dy"":-309,""t"":13567},{""x"":1204,""y"":442,""dx"":-87.5,""dy"":-289,""t"":13603},{""x"":1217,""y"":446,""dx"":-74.5,""dy"":-285,""t"":13641},{""x"":1239,""y"":447,""dx"":-52.5,""dy"":-284,""t"":13669},{""x"":1237,""y"":445,""dx"":-54.5,""dy"":-286,""t"":13704},{""x"":1234,""y"":453,""dx"":-57.5,""dy"":-278,""t"":13743},{""x"":1215,""y"":470,""dx"":-76.5,""dy"":-261,""t"":13772},{""x"":1202,""y"":489,""dx"":-89.5,""dy"":-242,""t"":13807},{""x"":1186,""y"":478,""dx"":-105.5,""dy"":-253,""t"":13839},{""x"":1205,""y"":470,""dx"":-86.5,""dy"":-261,""t"":13876},{""x"":1233,""y"":469,""dx"":-58.5,""dy"":-262,""t"":13912},{""x"":1241,""y"":451,""dx"":-50.5,""dy"":-280,""t"":13941},{""x"":1233,""y"":443,""dx"":-58.5,""dy"":-288,""t"":13977},{""x"":1239,""y"":438,""dx"":-52.5,""dy"":-293,""t"":14009},{""x"":1256,""y"":431,""dx"":-35.5,""dy"":-300,""t"":14046},{""x"":1207,""y"":434,""dx"":-84.5,""dy"":-297,""t"":14082},{""x"":1175,""y"":421,""dx"":-116.5,""dy"":-310,""t"":14112},{""x"":1146,""y"":412,""dx"":-145.5,""dy"":-319,""t"":14148},{""x"":1171,""y"":415,""dx"":-120.5,""dy"":-316,""t"":14180},{""x"":1159,""y"":433,""dx"":-132.5,""dy"":-298,""t"":14215},{""x"":1152,""y"":425,""dx"":-139.5,""dy"":-306,""t"":14249},{""x"":1152,""y"":425,""dx"":-139.5,""dy"":-306,""t"":14283},{""x"":1144,""y"":423,""dx"":-147.5,""dy"":-308,""t"":14318},{""x"":1143,""y"":398,""dx"":-148.5,""dy"":-333,""t"":14352},{""x"":1145,""y"":417,""dx"":-146.5,""dy"":-314,""t"":14385},{""x"":1144,""y"":418,""dx"":-147.5,""dy"":-313,""t"":14423},{""x"":1153,""y"":393,""dx"":-138.5,""dy"":-338,""t"":14451},{""x"":1153,""y"":390,""dx"":-138.5,""dy"":-341,""t"":14489},{""x"":1194,""y"":375,""dx"":-97.5,""dy"":-356,""t"":14521},{""x"":1212,""y"":376,""dx"":-79.5,""dy"":-355,""t"":14554},{""x"":1245,""y"":386,""dx"":-46.5,""dy"":-345,""t"":14592},{""x"":1247,""y"":372,""dx"":-44.5,""dy"":-359,""t"":14621},{""x"":1227,""y"":382,""dx"":-64.5,""dy"":-349,""t"":14656},{""x"":1233,""y"":409,""dx"":-58.5,""dy"":-322,""t"":14690},{""x"":1230,""y"":406,""dx"":-61.5,""dy"":-325,""t"":14724},{""x"":1251,""y"":412,""dx"":-40.5,""dy"":-319,""t"":14760},{""x"":1233,""y"":447,""dx"":-58.5,""dy"":-284,""t"":14792},{""x"":1219,""y"":422,""dx"":-72.5,""dy"":-309,""t"":14827},{""x"":1220,""y"":433,""dx"":-71.5,""dy"":-298,""t"":14863},{""x"":1217,""y"":409,""dx"":-74.5,""dy"":-322,""t"":14894},{""x"":1220,""y"":421,""dx"":-71.5,""dy"":-310,""t"":14928},{""x"":1225,""y"":423,""dx"":-66.5,""dy"":-308,""t"":14963},{""x"":1215,""y"":441,""dx"":-76.5,""dy"":-290,""t"":14998}]]","[100,89.83050847457628,100,52.54237288135594,0]","[{""x"":76.30224971447961,""y"":60.86440677966102,""r"":33.49302216514163},{""x"":-18.60169491525424,""y"":31.406779661016948,""r"":54.478322991398926},{""x"":-46.42939887612553,""y"":-4.11864406779661,""r"":40.55215360169092},{""x"":86.9293683585474,""y"":-175.864406779661,""r"":33.165074231905685},{""x"":-92.93333333333334,""y"":-302.3666666666667,""r"":62.705030670781184}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.40","validate","","","","","","","","","","",""
"","html-button-response","9","54574","0.0-4.0-4.0-0.0-0.0","","","","","937","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
