"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2957","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2964","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11258","0.0-2.0-0.0","","","","","8288","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13074","0.0-2.0-1.0","","","","","1814","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17674","0.0-3.0","","","","","","","","1506","","","","","","","","","","","","","","","","",""
"","html-button-response","5","19033","0.0-4.0-0.0","","","","","1357","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","32861","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","33625","0.0-4.0-2.0","","","","","763","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","51465","0.0-4.0-3.0","","","","","","","","","","[[{""x"":520,""y"":454,""dx"":29,""dy"":173,""t"":990},{""x"":529,""y"":444,""dx"":38,""dy"":163,""t"":1024},{""x"":539,""y"":445,""dx"":48,""dy"":164,""t"":1058},{""x"":535,""y"":464,""dx"":44,""dy"":183,""t"":1092},{""x"":531,""y"":450,""dx"":40,""dy"":169,""t"":1127},{""x"":542,""y"":429,""dx"":51,""dy"":148,""t"":1160},{""x"":542,""y"":460,""dx"":51,""dy"":179,""t"":1194},{""x"":534,""y"":447,""dx"":43,""dy"":166,""t"":1228},{""x"":552,""y"":469,""dx"":61,""dy"":188,""t"":1262},{""x"":549,""y"":452,""dx"":58,""dy"":171,""t"":1296},{""x"":545,""y"":437,""dx"":54,""dy"":156,""t"":1328},{""x"":523,""y"":440,""dx"":32,""dy"":159,""t"":1363},{""x"":525,""y"":439,""dx"":34,""dy"":158,""t"":1399},{""x"":519,""y"":451,""dx"":28,""dy"":170,""t"":1432},{""x"":537,""y"":470,""dx"":46,""dy"":189,""t"":1466},{""x"":532,""y"":469,""dx"":41,""dy"":188,""t"":1500},{""x"":525,""y"":481,""dx"":34,""dy"":200,""t"":1534},{""x"":514,""y"":454,""dx"":23,""dy"":173,""t"":1569},{""x"":525,""y"":433,""dx"":34,""dy"":152,""t"":1602},{""x"":535,""y"":445,""dx"":44,""dy"":164,""t"":1637},{""x"":516,""y"":449,""dx"":25,""dy"":168,""t"":1670},{""x"":506,""y"":454,""dx"":15,""dy"":173,""t"":1704},{""x"":507,""y"":452,""dx"":16,""dy"":171,""t"":1738},{""x"":501,""y"":445,""dx"":10,""dy"":164,""t"":1772},{""x"":495,""y"":437,""dx"":4,""dy"":156,""t"":1806},{""x"":494,""y"":425,""dx"":3,""dy"":144,""t"":1840},{""x"":517,""y"":434,""dx"":26,""dy"":153,""t"":1874},{""x"":515,""y"":434,""dx"":24,""dy"":153,""t"":1908},{""x"":507,""y"":425,""dx"":16,""dy"":144,""t"":1942},{""x"":496,""y"":423,""dx"":5,""dy"":142,""t"":1976},{""x"":493,""y"":409,""dx"":2,""dy"":128,""t"":2010},{""x"":504,""y"":401,""dx"":13,""dy"":120,""t"":2045},{""x"":523,""y"":396,""dx"":32,""dy"":115,""t"":2078},{""x"":541,""y"":389,""dx"":50,""dy"":108,""t"":2112},{""x"":542,""y"":379,""dx"":51,""dy"":98,""t"":2147},{""x"":543,""y"":371,""dx"":52,""dy"":90,""t"":2180},{""x"":549,""y"":367,""dx"":58,""dy"":86,""t"":2214},{""x"":571,""y"":359,""dx"":80,""dy"":78,""t"":2248},{""x"":542,""y"":368,""dx"":51,""dy"":87,""t"":2282},{""x"":551,""y"":363,""dx"":60,""dy"":82,""t"":2316},{""x"":551,""y"":353,""dx"":60,""dy"":72,""t"":2350},{""x"":568,""y"":358,""dx"":77,""dy"":77,""t"":2385},{""x"":546,""y"":360,""dx"":55,""dy"":79,""t"":2418},{""x"":546,""y"":352,""dx"":55,""dy"":71,""t"":2451},{""x"":541,""y"":357,""dx"":50,""dy"":76,""t"":2486},{""x"":537,""y"":361,""dx"":46,""dy"":80,""t"":2517},{""x"":524,""y"":363,""dx"":33,""dy"":82,""t"":2554},{""x"":517,""y"":361,""dx"":26,""dy"":80,""t"":2588},{""x"":497,""y"":362,""dx"":6,""dy"":81,""t"":2622},{""x"":512,""y"":357,""dx"":21,""dy"":76,""t"":2656},{""x"":508,""y"":357,""dx"":17,""dy"":76,""t"":2690},{""x"":496,""y"":357,""dx"":5,""dy"":76,""t"":2723},{""x"":497,""y"":366,""dx"":6,""dy"":85,""t"":2758},{""x"":496,""y"":365,""dx"":5,""dy"":84,""t"":2792},{""x"":489,""y"":367,""dx"":-2,""dy"":86,""t"":2826},{""x"":511,""y"":364,""dx"":20,""dy"":83,""t"":2860},{""x"":529,""y"":361,""dx"":38,""dy"":80,""t"":2892},{""x"":536,""y"":352,""dx"":45,""dy"":71,""t"":2927},{""x"":558,""y"":367,""dx"":67,""dy"":86,""t"":2963}],[{""x"":1397,""y"":419,""dx"":-54,""dy"":138,""t"":4016},{""x"":1391,""y"":419,""dx"":-60,""dy"":138,""t"":4050},{""x"":1386,""y"":435,""dx"":-65,""dy"":154,""t"":4084},{""x"":1380,""y"":429,""dx"":-71,""dy"":148,""t"":4118},{""x"":1396,""y"":439,""dx"":-55,""dy"":158,""t"":4152},{""x"":1398,""y"":396,""dx"":-53,""dy"":115,""t"":4186},{""x"":1421,""y"":358,""dx"":-30,""dy"":77,""t"":4220},{""x"":1430,""y"":303,""dx"":-21,""dy"":22,""t"":4255},{""x"":1434,""y"":342,""dx"":-17,""dy"":61,""t"":4289},{""x"":1416,""y"":361,""dx"":-35,""dy"":80,""t"":4322},{""x"":1423,""y"":326,""dx"":-28,""dy"":45,""t"":4356},{""x"":1390,""y"":363,""dx"":-61,""dy"":82,""t"":4390},{""x"":1382,""y"":388,""dx"":-69,""dy"":107,""t"":4424},{""x"":1394,""y"":310,""dx"":-57,""dy"":29,""t"":4459},{""x"":1404,""y"":244,""dx"":-47,""dy"":-37,""t"":4489},{""x"":1429,""y"":235,""dx"":-22,""dy"":-46,""t"":4526},{""x"":1409,""y"":289,""dx"":-42,""dy"":8,""t"":4560},{""x"":1406,""y"":320,""dx"":-45,""dy"":39,""t"":4594},{""x"":1379,""y"":349,""dx"":-72,""dy"":68,""t"":4627},{""x"":1403,""y"":316,""dx"":-48,""dy"":35,""t"":4662},{""x"":1381,""y"":345,""dx"":-70,""dy"":64,""t"":4696},{""x"":1397,""y"":280,""dx"":-54,""dy"":-1,""t"":4731},{""x"":1412,""y"":273,""dx"":-39,""dy"":-8,""t"":4764},{""x"":1396,""y"":311,""dx"":-55,""dy"":30,""t"":4798},{""x"":1393,""y"":346,""dx"":-58,""dy"":65,""t"":4832},{""x"":1437,""y"":346,""dx"":-14,""dy"":65,""t"":4866},{""x"":1456,""y"":392,""dx"":5,""dy"":111,""t"":4897},{""x"":1433,""y"":413,""dx"":-18,""dy"":132,""t"":4934},{""x"":1422,""y"":406,""dx"":-29,""dy"":125,""t"":4969},{""x"":1428,""y"":331,""dx"":-23,""dy"":50,""t"":5002},{""x"":1418,""y"":355,""dx"":-33,""dy"":74,""t"":5036},{""x"":1408,""y"":381,""dx"":-43,""dy"":100,""t"":5070},{""x"":1434,""y"":335,""dx"":-17,""dy"":54,""t"":5105},{""x"":1409,""y"":352,""dx"":-42,""dy"":71,""t"":5139},{""x"":1431,""y"":364,""dx"":-20,""dy"":83,""t"":5172},{""x"":1436,""y"":372,""dx"":-15,""dy"":91,""t"":5206},{""x"":1429,""y"":374,""dx"":-22,""dy"":93,""t"":5240},{""x"":1415,""y"":387,""dx"":-36,""dy"":106,""t"":5274},{""x"":1424,""y"":431,""dx"":-27,""dy"":150,""t"":5308},{""x"":1422,""y"":431,""dx"":-29,""dy"":150,""t"":5343},{""x"":1440,""y"":471,""dx"":-11,""dy"":190,""t"":5376},{""x"":1442,""y"":495,""dx"":-9,""dy"":214,""t"":5410},{""x"":1444,""y"":510,""dx"":-7,""dy"":229,""t"":5444},{""x"":1455,""y"":512,""dx"":4,""dy"":231,""t"":5477},{""x"":1465,""y"":516,""dx"":14,""dy"":235,""t"":5512},{""x"":1471,""y"":509,""dx"":20,""dy"":228,""t"":5546},{""x"":1450,""y"":501,""dx"":-1,""dy"":220,""t"":5580},{""x"":1444,""y"":504,""dx"":-7,""dy"":223,""t"":5614},{""x"":1444,""y"":511,""dx"":-7,""dy"":230,""t"":5648},{""x"":1425,""y"":519,""dx"":-26,""dy"":238,""t"":5682},{""x"":1426,""y"":515,""dx"":-25,""dy"":234,""t"":5716},{""x"":1424,""y"":505,""dx"":-27,""dy"":224,""t"":5750},{""x"":1421,""y"":516,""dx"":-30,""dy"":235,""t"":5784},{""x"":1419,""y"":514,""dx"":-32,""dy"":233,""t"":5819},{""x"":1415,""y"":520,""dx"":-36,""dy"":239,""t"":5851},{""x"":1415,""y"":527,""dx"":-36,""dy"":246,""t"":5886},{""x"":1417,""y"":538,""dx"":-34,""dy"":257,""t"":5919},{""x"":1405,""y"":574,""dx"":-46,""dy"":293,""t"":5954},{""x"":1376,""y"":653,""dx"":-75,""dy"":372,""t"":5988}],[{""x"":975,""y"":487,""dx"":4,""dy"":-64,""t"":7008},{""x"":993,""y"":478,""dx"":22,""dy"":-73,""t"":7051},{""x"":1007,""y"":471,""dx"":36,""dy"":-80,""t"":7091},{""x"":1013,""y"":465,""dx"":42,""dy"":-86,""t"":7117},{""x"":1015,""y"":463,""dx"":44,""dy"":-88,""t"":7144},{""x"":1014,""y"":459,""dx"":43,""dy"":-92,""t"":7177},{""x"":1020,""y"":477,""dx"":49,""dy"":-74,""t"":7211},{""x"":996,""y"":431,""dx"":25,""dy"":-120,""t"":7247},{""x"":970,""y"":408,""dx"":-1,""dy"":-143,""t"":7279},{""x"":951,""y"":409,""dx"":-20,""dy"":-142,""t"":7314},{""x"":927,""y"":404,""dx"":-44,""dy"":-147,""t"":7348},{""x"":905,""y"":395,""dx"":-66,""dy"":-156,""t"":7383},{""x"":923,""y"":418,""dx"":-48,""dy"":-133,""t"":7417},{""x"":924,""y"":403,""dx"":-47,""dy"":-148,""t"":7451},{""x"":915,""y"":385,""dx"":-56,""dy"":-166,""t"":7484},{""x"":915,""y"":371,""dx"":-56,""dy"":-180,""t"":7518},{""x"":930,""y"":391,""dx"":-41,""dy"":-160,""t"":7552},{""x"":942,""y"":421,""dx"":-29,""dy"":-130,""t"":7586},{""x"":942,""y"":433,""dx"":-29,""dy"":-118,""t"":7620},{""x"":977,""y"":484,""dx"":6,""dy"":-67,""t"":7654},{""x"":1004,""y"":521,""dx"":33,""dy"":-30,""t"":7689},{""x"":1018,""y"":542,""dx"":47,""dy"":-9,""t"":7722},{""x"":1013,""y"":566,""dx"":42,""dy"":15,""t"":7755},{""x"":972,""y"":535,""dx"":1,""dy"":-16,""t"":7790},{""x"":984,""y"":563,""dx"":13,""dy"":12,""t"":7824},{""x"":1026,""y"":586,""dx"":55,""dy"":35,""t"":7858},{""x"":1023,""y"":593,""dx"":52,""dy"":42,""t"":7891},{""x"":1000,""y"":575,""dx"":29,""dy"":24,""t"":7926},{""x"":988,""y"":528,""dx"":17,""dy"":-23,""t"":7960},{""x"":969,""y"":509,""dx"":-2,""dy"":-42,""t"":7994},{""x"":990,""y"":535,""dx"":19,""dy"":-16,""t"":8027},{""x"":983,""y"":522,""dx"":12,""dy"":-29,""t"":8059},{""x"":993,""y"":530,""dx"":22,""dy"":-21,""t"":8096},{""x"":986,""y"":532,""dx"":15,""dy"":-19,""t"":8130},{""x"":991,""y"":543,""dx"":20,""dy"":-8,""t"":8164},{""x"":1020,""y"":554,""dx"":49,""dy"":3,""t"":8198},{""x"":1003,""y"":510,""dx"":32,""dy"":-41,""t"":8232},{""x"":1021,""y"":544,""dx"":50,""dy"":-7,""t"":8266},{""x"":1029,""y"":553,""dx"":58,""dy"":2,""t"":8300},{""x"":1036,""y"":560,""dx"":65,""dy"":9,""t"":8335},{""x"":1013,""y"":528,""dx"":42,""dy"":-23,""t"":8368},{""x"":988,""y"":495,""dx"":17,""dy"":-56,""t"":8403},{""x"":978,""y"":480,""dx"":7,""dy"":-71,""t"":8436},{""x"":992,""y"":475,""dx"":21,""dy"":-76,""t"":8471},{""x"":1008,""y"":497,""dx"":37,""dy"":-54,""t"":8504},{""x"":1010,""y"":523,""dx"":39,""dy"":-28,""t"":8538},{""x"":1017,""y"":546,""dx"":46,""dy"":-5,""t"":8572},{""x"":1029,""y"":551,""dx"":58,""dy"":0,""t"":8606},{""x"":1049,""y"":570,""dx"":78,""dy"":19,""t"":8642},{""x"":1071,""y"":569,""dx"":100,""dy"":18,""t"":8673},{""x"":1070,""y"":547,""dx"":99,""dy"":-4,""t"":8708},{""x"":1056,""y"":556,""dx"":85,""dy"":5,""t"":8742},{""x"":1068,""y"":559,""dx"":97,""dy"":8,""t"":8776},{""x"":1050,""y"":546,""dx"":79,""dy"":-5,""t"":8810},{""x"":1021,""y"":606,""dx"":50,""dy"":55,""t"":8844},{""x"":1006,""y"":798,""dx"":35,""dy"":247,""t"":8878},{""x"":997,""y"":986,""dx"":26,""dy"":435,""t"":8912},{""x"":989,""y"":1118,""dx"":18,""dy"":567,""t"":8946},{""x"":1002,""y"":1189,""dx"":31,""dy"":638,""t"":8981}],[{""x"":537,""y"":591,""dx"":46,""dy"":-230,""t"":10000},{""x"":531,""y"":593,""dx"":40,""dy"":-228,""t"":10033},{""x"":546,""y"":603,""dx"":55,""dy"":-218,""t"":10068},{""x"":533,""y"":627,""dx"":42,""dy"":-194,""t"":10102},{""x"":546,""y"":643,""dx"":55,""dy"":-178,""t"":10136},{""x"":551,""y"":642,""dx"":60,""dy"":-179,""t"":10170},{""x"":547,""y"":653,""dx"":56,""dy"":-168,""t"":10204},{""x"":564,""y"":656,""dx"":73,""dy"":-165,""t"":10238},{""x"":563,""y"":664,""dx"":72,""dy"":-157,""t"":10273},{""x"":566,""y"":672,""dx"":75,""dy"":-149,""t"":10307},{""x"":570,""y"":672,""dx"":79,""dy"":-149,""t"":10340},{""x"":575,""y"":672,""dx"":84,""dy"":-149,""t"":10375},{""x"":577,""y"":687,""dx"":86,""dy"":-134,""t"":10409},{""x"":595,""y"":700,""dx"":104,""dy"":-121,""t"":10442},{""x"":593,""y"":694,""dx"":102,""dy"":-127,""t"":10476},{""x"":606,""y"":709,""dx"":115,""dy"":-112,""t"":10510},{""x"":608,""y"":708,""dx"":117,""dy"":-113,""t"":10544},{""x"":621,""y"":723,""dx"":130,""dy"":-98,""t"":10578},{""x"":614,""y"":720,""dx"":123,""dy"":-101,""t"":10612},{""x"":616,""y"":717,""dx"":125,""dy"":-104,""t"":10646},{""x"":642,""y"":715,""dx"":151,""dy"":-106,""t"":10680},{""x"":642,""y"":717,""dx"":151,""dy"":-104,""t"":10714},{""x"":637,""y"":718,""dx"":146,""dy"":-103,""t"":10748},{""x"":635,""y"":726,""dx"":144,""dy"":-95,""t"":10781},{""x"":638,""y"":741,""dx"":147,""dy"":-80,""t"":10816},{""x"":632,""y"":728,""dx"":141,""dy"":-93,""t"":10851},{""x"":623,""y"":740,""dx"":132,""dy"":-81,""t"":10885},{""x"":619,""y"":752,""dx"":128,""dy"":-69,""t"":10918},{""x"":614,""y"":735,""dx"":123,""dy"":-86,""t"":10953},{""x"":608,""y"":753,""dx"":117,""dy"":-68,""t"":10987},{""x"":615,""y"":764,""dx"":124,""dy"":-57,""t"":11020},{""x"":619,""y"":767,""dx"":128,""dy"":-54,""t"":11053},{""x"":596,""y"":743,""dx"":105,""dy"":-78,""t"":11088},{""x"":577,""y"":719,""dx"":86,""dy"":-102,""t"":11123},{""x"":572,""y"":697,""dx"":81,""dy"":-124,""t"":11155},{""x"":578,""y"":727,""dx"":87,""dy"":-94,""t"":11191},{""x"":583,""y"":721,""dx"":92,""dy"":-100,""t"":11221},{""x"":585,""y"":721,""dx"":94,""dy"":-100,""t"":11259},{""x"":594,""y"":709,""dx"":103,""dy"":-112,""t"":11293},{""x"":597,""y"":703,""dx"":106,""dy"":-118,""t"":11327},{""x"":601,""y"":686,""dx"":110,""dy"":-135,""t"":11360},{""x"":595,""y"":676,""dx"":104,""dy"":-145,""t"":11394},{""x"":594,""y"":664,""dx"":103,""dy"":-157,""t"":11428},{""x"":597,""y"":669,""dx"":106,""dy"":-152,""t"":11462},{""x"":589,""y"":649,""dx"":98,""dy"":-172,""t"":11496},{""x"":575,""y"":644,""dx"":84,""dy"":-177,""t"":11530},{""x"":566,""y"":654,""dx"":75,""dy"":-167,""t"":11564},{""x"":583,""y"":655,""dx"":92,""dy"":-166,""t"":11599},{""x"":599,""y"":657,""dx"":108,""dy"":-164,""t"":11630},{""x"":601,""y"":655,""dx"":110,""dy"":-166,""t"":11666},{""x"":604,""y"":654,""dx"":113,""dy"":-167,""t"":11700},{""x"":605,""y"":654,""dx"":114,""dy"":-167,""t"":11734},{""x"":600,""y"":639,""dx"":109,""dy"":-182,""t"":11769},{""x"":585,""y"":638,""dx"":94,""dy"":-183,""t"":11802},{""x"":590,""y"":638,""dx"":99,""dy"":-183,""t"":11836},{""x"":577,""y"":631,""dx"":86,""dy"":-190,""t"":11870},{""x"":574,""y"":628,""dx"":83,""dy"":-193,""t"":11904},{""x"":572,""y"":608,""dx"":81,""dy"":-213,""t"":11938},{""x"":578,""y"":624,""dx"":87,""dy"":-197,""t"":11972},{""x"":581,""y"":629,""dx"":90,""dy"":-192,""t"":12006}],[{""x"":1383,""y"":799,""dx"":-68,""dy"":-22,""t"":13027},{""x"":1375,""y"":812,""dx"":-76,""dy"":-9,""t"":13059},{""x"":1363,""y"":818,""dx"":-88,""dy"":-3,""t"":13094},{""x"":1359,""y"":822,""dx"":-92,""dy"":1,""t"":13127},{""x"":1348,""y"":829,""dx"":-103,""dy"":8,""t"":13162},{""x"":1344,""y"":838,""dx"":-107,""dy"":17,""t"":13195},{""x"":1341,""y"":846,""dx"":-110,""dy"":25,""t"":13227},{""x"":1363,""y"":822,""dx"":-88,""dy"":1,""t"":13264},{""x"":1373,""y"":807,""dx"":-78,""dy"":-14,""t"":13298},{""x"":1380,""y"":829,""dx"":-71,""dy"":8,""t"":13332},{""x"":1373,""y"":845,""dx"":-78,""dy"":24,""t"":13367},{""x"":1396,""y"":826,""dx"":-55,""dy"":5,""t"":13401},{""x"":1398,""y"":850,""dx"":-53,""dy"":29,""t"":13434},{""x"":1408,""y"":827,""dx"":-43,""dy"":6,""t"":13469},{""x"":1405,""y"":803,""dx"":-46,""dy"":-18,""t"":13502},{""x"":1410,""y"":791,""dx"":-41,""dy"":-30,""t"":13536},{""x"":1402,""y"":782,""dx"":-49,""dy"":-39,""t"":13570},{""x"":1397,""y"":783,""dx"":-54,""dy"":-38,""t"":13604},{""x"":1387,""y"":811,""dx"":-64,""dy"":-10,""t"":13638},{""x"":1399,""y"":793,""dx"":-52,""dy"":-28,""t"":13672},{""x"":1397,""y"":773,""dx"":-54,""dy"":-48,""t"":13706},{""x"":1413,""y"":764,""dx"":-38,""dy"":-57,""t"":13740},{""x"":1419,""y"":756,""dx"":-32,""dy"":-65,""t"":13774},{""x"":1433,""y"":760,""dx"":-18,""dy"":-61,""t"":13809},{""x"":1427,""y"":756,""dx"":-24,""dy"":-65,""t"":13843},{""x"":1398,""y"":761,""dx"":-53,""dy"":-60,""t"":13877},{""x"":1378,""y"":759,""dx"":-73,""dy"":-62,""t"":13910},{""x"":1390,""y"":768,""dx"":-61,""dy"":-53,""t"":13944},{""x"":1390,""y"":759,""dx"":-61,""dy"":-62,""t"":13978},{""x"":1379,""y"":736,""dx"":-72,""dy"":-85,""t"":14012},{""x"":1380,""y"":743,""dx"":-71,""dy"":-78,""t"":14047},{""x"":1374,""y"":781,""dx"":-77,""dy"":-40,""t"":14080},{""x"":1384,""y"":789,""dx"":-67,""dy"":-32,""t"":14114},{""x"":1397,""y"":790,""dx"":-54,""dy"":-31,""t"":14149},{""x"":1362,""y"":775,""dx"":-89,""dy"":-46,""t"":14183},{""x"":1347,""y"":769,""dx"":-104,""dy"":-52,""t"":14217},{""x"":1344,""y"":782,""dx"":-107,""dy"":-39,""t"":14250},{""x"":1369,""y"":780,""dx"":-82,""dy"":-41,""t"":14285},{""x"":1370,""y"":748,""dx"":-81,""dy"":-73,""t"":14318},{""x"":1378,""y"":757,""dx"":-73,""dy"":-64,""t"":14352},{""x"":1361,""y"":748,""dx"":-90,""dy"":-73,""t"":14386},{""x"":1361,""y"":748,""dx"":-90,""dy"":-73,""t"":14419},{""x"":1353,""y"":752,""dx"":-98,""dy"":-69,""t"":14453},{""x"":1360,""y"":750,""dx"":-91,""dy"":-71,""t"":14488},{""x"":1367,""y"":743,""dx"":-84,""dy"":-78,""t"":14522},{""x"":1331,""y"":739,""dx"":-120,""dy"":-82,""t"":14556},{""x"":1347,""y"":738,""dx"":-104,""dy"":-83,""t"":14590},{""x"":1349,""y"":743,""dx"":-102,""dy"":-78,""t"":14625},{""x"":1331,""y"":789,""dx"":-120,""dy"":-32,""t"":14659},{""x"":1336,""y"":782,""dx"":-115,""dy"":-39,""t"":14692},{""x"":1337,""y"":773,""dx"":-114,""dy"":-48,""t"":14727},{""x"":1339,""y"":766,""dx"":-112,""dy"":-55,""t"":14760},{""x"":1341,""y"":759,""dx"":-110,""dy"":-62,""t"":14791},{""x"":1350,""y"":750,""dx"":-101,""dy"":-71,""t"":14827},{""x"":1348,""y"":744,""dx"":-103,""dy"":-77,""t"":14862},{""x"":1346,""y"":749,""dx"":-105,""dy"":-72,""t"":14896},{""x"":1340,""y"":745,""dx"":-111,""dy"":-76,""t"":14930},{""x"":1334,""y"":741,""dx"":-117,""dy"":-80,""t"":14964},{""x"":1356,""y"":750,""dx"":-95,""dy"":-71,""t"":14998}]]","[98.30508474576271,69.49152542372882,93.22033898305084,78.33333333333333,100]","[{""x"":34.847457627118644,""y"":126.67796610169492,""r"":46.78430338055482},{""x"":-33.25423728813559,""y"":128.76271186440678,""r"":79.42741442724265},{""x"":24.203389830508474,""y"":-13.830508474576272,""r"":59.70182059984384},{""x"":99.51666666666667,""y"":-139.43333333333334,""r"":65.43296193347636},{""x"":-79.47457627118644,""y"":-42.220338983050844,""r"":35.93901438486416}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","55282","0.0-5.0-0.0","","","","","3816"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
