"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2443","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2447","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8257","0.0-2.0-0.0","","","","","5809","{""name"":""李苏亚"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11625","0.0-2.0-1.0","","","","","3367","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12625","0.0-3.0","","","","","998"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17625","0.0-4.0","","","","","","","","","1450","","","","","","","","","","","","","","","","",""
"","html-button-response","6","18705","0.0-5.0-0.0","","","","","1078","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","44667","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","45721","0.0-5.0-2.0","","","","","1054","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","62941","0.0-5.0-3.0","","","","","","","","","","[[{""x"":516,""y"":327,""dx"":25,""dy"":46,""t"":989},{""x"":534,""y"":323,""dx"":43,""dy"":42,""t"":1022},{""x"":546,""y"":327,""dx"":55,""dy"":46,""t"":1057},{""x"":527,""y"":344,""dx"":36,""dy"":63,""t"":1092},{""x"":533,""y"":344,""dx"":42,""dy"":63,""t"":1126},{""x"":531,""y"":336,""dx"":40,""dy"":55,""t"":1159},{""x"":500,""y"":323,""dx"":9,""dy"":42,""t"":1194},{""x"":487,""y"":302,""dx"":-4,""dy"":21,""t"":1228},{""x"":464,""y"":304,""dx"":-27,""dy"":23,""t"":1262},{""x"":464,""y"":302,""dx"":-27,""dy"":21,""t"":1296},{""x"":439,""y"":327,""dx"":-52,""dy"":46,""t"":1329},{""x"":436,""y"":333,""dx"":-55,""dy"":52,""t"":1364},{""x"":497,""y"":391,""dx"":6,""dy"":110,""t"":1399},{""x"":598,""y"":534,""dx"":107,""dy"":253,""t"":1432},{""x"":674,""y"":647,""dx"":183,""dy"":366,""t"":1466},{""x"":700,""y"":725,""dx"":209,""dy"":444,""t"":1500},{""x"":685,""y"":749,""dx"":194,""dy"":468,""t"":1534},{""x"":666,""y"":727,""dx"":175,""dy"":446,""t"":1569},{""x"":635,""y"":663,""dx"":144,""dy"":382,""t"":1601},{""x"":592,""y"":597,""dx"":101,""dy"":316,""t"":1636},{""x"":560,""y"":538,""dx"":69,""dy"":257,""t"":1670},{""x"":531,""y"":483,""dx"":40,""dy"":202,""t"":1704},{""x"":515,""y"":444,""dx"":24,""dy"":163,""t"":1738},{""x"":529,""y"":400,""dx"":38,""dy"":119,""t"":1772},{""x"":517,""y"":372,""dx"":26,""dy"":91,""t"":1806},{""x"":520,""y"":344,""dx"":29,""dy"":63,""t"":1839},{""x"":503,""y"":328,""dx"":12,""dy"":47,""t"":1874},{""x"":467,""y"":297,""dx"":-24,""dy"":16,""t"":1907},{""x"":446,""y"":282,""dx"":-45,""dy"":1,""t"":1942},{""x"":429,""y"":253,""dx"":-62,""dy"":-28,""t"":1976},{""x"":413,""y"":254,""dx"":-78,""dy"":-27,""t"":2009},{""x"":411,""y"":240,""dx"":-80,""dy"":-41,""t"":2043},{""x"":440,""y"":253,""dx"":-51,""dy"":-28,""t"":2078},{""x"":411,""y"":254,""dx"":-80,""dy"":-27,""t"":2112},{""x"":438,""y"":263,""dx"":-53,""dy"":-18,""t"":2146},{""x"":470,""y"":280,""dx"":-21,""dy"":-1,""t"":2180},{""x"":486,""y"":294,""dx"":-5,""dy"":13,""t"":2212},{""x"":467,""y"":293,""dx"":-24,""dy"":12,""t"":2247},{""x"":476,""y"":294,""dx"":-15,""dy"":13,""t"":2281},{""x"":469,""y"":294,""dx"":-22,""dy"":13,""t"":2316},{""x"":483,""y"":305,""dx"":-8,""dy"":24,""t"":2350},{""x"":485,""y"":310,""dx"":-6,""dy"":29,""t"":2385},{""x"":473,""y"":302,""dx"":-18,""dy"":21,""t"":2417},{""x"":489,""y"":295,""dx"":-2,""dy"":14,""t"":2453},{""x"":507,""y"":293,""dx"":16,""dy"":12,""t"":2487},{""x"":526,""y"":298,""dx"":35,""dy"":17,""t"":2519},{""x"":523,""y"":289,""dx"":32,""dy"":8,""t"":2554},{""x"":528,""y"":289,""dx"":37,""dy"":8,""t"":2588},{""x"":532,""y"":289,""dx"":41,""dy"":8,""t"":2620},{""x"":563,""y"":300,""dx"":72,""dy"":19,""t"":2655},{""x"":555,""y"":301,""dx"":64,""dy"":20,""t"":2689},{""x"":544,""y"":308,""dx"":53,""dy"":27,""t"":2724},{""x"":572,""y"":331,""dx"":81,""dy"":50,""t"":2759},{""x"":576,""y"":311,""dx"":85,""dy"":30,""t"":2791},{""x"":566,""y"":292,""dx"":75,""dy"":11,""t"":2826},{""x"":575,""y"":294,""dx"":84,""dy"":13,""t"":2860},{""x"":596,""y"":323,""dx"":105,""dy"":42,""t"":2894},{""x"":612,""y"":357,""dx"":121,""dy"":76,""t"":2928},{""x"":691,""y"":492,""dx"":200,""dy"":211,""t"":2962},{""x"":758,""y"":620,""dx"":267,""dy"":339,""t"":2996}],[{""x"":1509,""y"":314,""dx"":58,""dy"":33,""t"":4016},{""x"":1482,""y"":289,""dx"":31,""dy"":8,""t"":4049},{""x"":1485,""y"":285,""dx"":34,""dy"":4,""t"":4084},{""x"":1492,""y"":282,""dx"":41,""dy"":1,""t"":4117},{""x"":1491,""y"":293,""dx"":40,""dy"":12,""t"":4152},{""x"":1489,""y"":298,""dx"":38,""dy"":17,""t"":4184},{""x"":1478,""y"":307,""dx"":27,""dy"":26,""t"":4220},{""x"":1477,""y"":317,""dx"":26,""dy"":36,""t"":4254},{""x"":1489,""y"":326,""dx"":38,""dy"":45,""t"":4287},{""x"":1488,""y"":333,""dx"":37,""dy"":52,""t"":4321},{""x"":1474,""y"":334,""dx"":23,""dy"":53,""t"":4356},{""x"":1475,""y"":318,""dx"":24,""dy"":37,""t"":4389},{""x"":1479,""y"":318,""dx"":28,""dy"":37,""t"":4423},{""x"":1477,""y"":327,""dx"":26,""dy"":46,""t"":4458},{""x"":1478,""y"":339,""dx"":27,""dy"":58,""t"":4492},{""x"":1483,""y"":338,""dx"":32,""dy"":57,""t"":4526},{""x"":1485,""y"":345,""dx"":34,""dy"":64,""t"":4560},{""x"":1486,""y"":351,""dx"":35,""dy"":70,""t"":4591},{""x"":1492,""y"":350,""dx"":41,""dy"":69,""t"":4628},{""x"":1480,""y"":348,""dx"":29,""dy"":67,""t"":4686},{""x"":1454,""y"":340,""dx"":3,""dy"":59,""t"":4700},{""x"":1456,""y"":349,""dx"":5,""dy"":68,""t"":4730},{""x"":1456,""y"":346,""dx"":5,""dy"":65,""t"":4763},{""x"":1462,""y"":333,""dx"":11,""dy"":52,""t"":4798},{""x"":1455,""y"":334,""dx"":4,""dy"":53,""t"":4832},{""x"":1449,""y"":320,""dx"":-2,""dy"":39,""t"":4865},{""x"":1451,""y"":305,""dx"":0,""dy"":24,""t"":4900},{""x"":1444,""y"":292,""dx"":-7,""dy"":11,""t"":4934},{""x"":1456,""y"":304,""dx"":5,""dy"":23,""t"":4967},{""x"":1459,""y"":284,""dx"":8,""dy"":3,""t"":5002},{""x"":1457,""y"":275,""dx"":6,""dy"":-6,""t"":5036},{""x"":1456,""y"":276,""dx"":5,""dy"":-5,""t"":5069},{""x"":1461,""y"":269,""dx"":10,""dy"":-12,""t"":5104},{""x"":1450,""y"":265,""dx"":-1,""dy"":-16,""t"":5138},{""x"":1468,""y"":278,""dx"":17,""dy"":-3,""t"":5172},{""x"":1465,""y"":284,""dx"":14,""dy"":3,""t"":5206},{""x"":1453,""y"":291,""dx"":2,""dy"":10,""t"":5239},{""x"":1456,""y"":301,""dx"":5,""dy"":20,""t"":5275},{""x"":1475,""y"":317,""dx"":24,""dy"":36,""t"":5308},{""x"":1475,""y"":317,""dx"":24,""dy"":36,""t"":5341},{""x"":1474,""y"":322,""dx"":23,""dy"":41,""t"":5376},{""x"":1479,""y"":331,""dx"":28,""dy"":50,""t"":5411},{""x"":1482,""y"":333,""dx"":31,""dy"":52,""t"":5444},{""x"":1477,""y"":345,""dx"":26,""dy"":64,""t"":5478},{""x"":1464,""y"":331,""dx"":13,""dy"":50,""t"":5512},{""x"":1463,""y"":327,""dx"":12,""dy"":46,""t"":5546},{""x"":1448,""y"":296,""dx"":-3,""dy"":15,""t"":5581},{""x"":1411,""y"":276,""dx"":-40,""dy"":-5,""t"":5614},{""x"":1429,""y"":281,""dx"":-22,""dy"":0,""t"":5648},{""x"":1414,""y"":259,""dx"":-37,""dy"":-22,""t"":5682},{""x"":1429,""y"":252,""dx"":-22,""dy"":-29,""t"":5716},{""x"":1434,""y"":261,""dx"":-17,""dy"":-20,""t"":5750},{""x"":1430,""y"":268,""dx"":-21,""dy"":-13,""t"":5782},{""x"":1444,""y"":288,""dx"":-7,""dy"":7,""t"":5818},{""x"":1440,""y"":315,""dx"":-11,""dy"":34,""t"":5852},{""x"":1446,""y"":306,""dx"":-5,""dy"":25,""t"":5886},{""x"":1438,""y"":299,""dx"":-13,""dy"":18,""t"":5921},{""x"":1440,""y"":315,""dx"":-11,""dy"":34,""t"":5953},{""x"":1455,""y"":317,""dx"":4,""dy"":36,""t"":5989}],[{""x"":944,""y"":784,""dx"":-27,""dy"":233,""t"":7042},{""x"":966,""y"":743,""dx"":-5,""dy"":192,""t"":7076},{""x"":991,""y"":705,""dx"":20,""dy"":154,""t"":7110},{""x"":1005,""y"":654,""dx"":34,""dy"":103,""t"":7144},{""x"":1007,""y"":610,""dx"":36,""dy"":59,""t"":7178},{""x"":1003,""y"":579,""dx"":32,""dy"":28,""t"":7212},{""x"":1029,""y"":561,""dx"":58,""dy"":10,""t"":7246},{""x"":1052,""y"":541,""dx"":81,""dy"":-10,""t"":7280},{""x"":1051,""y"":528,""dx"":80,""dy"":-23,""t"":7314},{""x"":1049,""y"":519,""dx"":78,""dy"":-32,""t"":7346},{""x"":1063,""y"":511,""dx"":92,""dy"":-40,""t"":7381},{""x"":1062,""y"":481,""dx"":91,""dy"":-70,""t"":7417},{""x"":1042,""y"":466,""dx"":71,""dy"":-85,""t"":7450},{""x"":1026,""y"":480,""dx"":55,""dy"":-71,""t"":7484},{""x"":1032,""y"":481,""dx"":61,""dy"":-70,""t"":7519},{""x"":1026,""y"":499,""dx"":55,""dy"":-52,""t"":7551},{""x"":1019,""y"":505,""dx"":48,""dy"":-46,""t"":7585},{""x"":1029,""y"":505,""dx"":58,""dy"":-46,""t"":7620},{""x"":1026,""y"":508,""dx"":55,""dy"":-43,""t"":7654},{""x"":1018,""y"":513,""dx"":47,""dy"":-38,""t"":7687},{""x"":1005,""y"":513,""dx"":34,""dy"":-38,""t"":7721},{""x"":1005,""y"":508,""dx"":34,""dy"":-43,""t"":7754},{""x"":1003,""y"":517,""dx"":32,""dy"":-34,""t"":7789},{""x"":982,""y"":517,""dx"":11,""dy"":-34,""t"":7823},{""x"":990,""y"":537,""dx"":19,""dy"":-14,""t"":7857},{""x"":963,""y"":536,""dx"":-8,""dy"":-15,""t"":7892},{""x"":966,""y"":556,""dx"":-5,""dy"":5,""t"":7926},{""x"":972,""y"":551,""dx"":1,""dy"":0,""t"":7960},{""x"":973,""y"":543,""dx"":2,""dy"":-8,""t"":7993},{""x"":975,""y"":544,""dx"":4,""dy"":-7,""t"":8028},{""x"":981,""y"":538,""dx"":10,""dy"":-13,""t"":8062},{""x"":969,""y"":538,""dx"":-2,""dy"":-13,""t"":8096},{""x"":958,""y"":540,""dx"":-13,""dy"":-11,""t"":8130},{""x"":961,""y"":558,""dx"":-10,""dy"":7,""t"":8164},{""x"":971,""y"":537,""dx"":0,""dy"":-14,""t"":8199},{""x"":963,""y"":537,""dx"":-8,""dy"":-14,""t"":8232},{""x"":963,""y"":518,""dx"":-8,""dy"":-33,""t"":8266},{""x"":964,""y"":538,""dx"":-7,""dy"":-13,""t"":8301},{""x"":973,""y"":529,""dx"":2,""dy"":-22,""t"":8334},{""x"":1002,""y"":524,""dx"":31,""dy"":-27,""t"":8367},{""x"":1004,""y"":518,""dx"":33,""dy"":-33,""t"":8401},{""x"":1011,""y"":513,""dx"":40,""dy"":-38,""t"":8436},{""x"":1008,""y"":515,""dx"":37,""dy"":-36,""t"":8470},{""x"":1012,""y"":515,""dx"":41,""dy"":-36,""t"":8504},{""x"":1016,""y"":516,""dx"":45,""dy"":-35,""t"":8538},{""x"":1020,""y"":525,""dx"":49,""dy"":-26,""t"":8572},{""x"":1020,""y"":526,""dx"":49,""dy"":-25,""t"":8606},{""x"":1026,""y"":519,""dx"":55,""dy"":-32,""t"":8639},{""x"":1009,""y"":510,""dx"":38,""dy"":-41,""t"":8673},{""x"":995,""y"":514,""dx"":24,""dy"":-37,""t"":8709},{""x"":998,""y"":522,""dx"":27,""dy"":-29,""t"":8742},{""x"":1025,""y"":534,""dx"":54,""dy"":-17,""t"":8776},{""x"":1017,""y"":523,""dx"":46,""dy"":-28,""t"":8810},{""x"":1036,""y"":536,""dx"":65,""dy"":-15,""t"":8845},{""x"":1017,""y"":531,""dx"":46,""dy"":-20,""t"":8878},{""x"":979,""y"":525,""dx"":8,""dy"":-26,""t"":8912},{""x"":990,""y"":527,""dx"":19,""dy"":-24,""t"":8945},{""x"":992,""y"":522,""dx"":21,""dy"":-29,""t"":8980},{""x"":984,""y"":525,""dx"":13,""dy"":-26,""t"":9014}],[{""x"":736,""y"":635,""dx"":245,""dy"":-186,""t"":10035},{""x"":731,""y"":657,""dx"":240,""dy"":-164,""t"":10068},{""x"":719,""y"":644,""dx"":228,""dy"":-177,""t"":10102},{""x"":664,""y"":648,""dx"":173,""dy"":-173,""t"":10136},{""x"":658,""y"":674,""dx"":167,""dy"":-147,""t"":10170},{""x"":662,""y"":652,""dx"":171,""dy"":-169,""t"":10204},{""x"":663,""y"":643,""dx"":172,""dy"":-178,""t"":10238},{""x"":671,""y"":655,""dx"":180,""dy"":-166,""t"":10272},{""x"":699,""y"":693,""dx"":208,""dy"":-128,""t"":10306},{""x"":723,""y"":750,""dx"":232,""dy"":-71,""t"":10339},{""x"":729,""y"":809,""dx"":238,""dy"":-12,""t"":10374},{""x"":776,""y"":856,""dx"":285,""dy"":35,""t"":10408},{""x"":794,""y"":876,""dx"":303,""dy"":55,""t"":10443},{""x"":806,""y"":894,""dx"":315,""dy"":73,""t"":10476},{""x"":784,""y"":903,""dx"":293,""dy"":82,""t"":10510},{""x"":765,""y"":889,""dx"":274,""dy"":68,""t"":10543},{""x"":732,""y"":823,""dx"":241,""dy"":2,""t"":10577},{""x"":697,""y"":798,""dx"":206,""dy"":-23,""t"":10612},{""x"":688,""y"":775,""dx"":197,""dy"":-46,""t"":10646},{""x"":670,""y"":760,""dx"":179,""dy"":-61,""t"":10679},{""x"":675,""y"":749,""dx"":184,""dy"":-72,""t"":10714},{""x"":678,""y"":722,""dx"":187,""dy"":-99,""t"":10749},{""x"":675,""y"":700,""dx"":184,""dy"":-121,""t"":10782},{""x"":679,""y"":683,""dx"":188,""dy"":-138,""t"":10816},{""x"":663,""y"":669,""dx"":172,""dy"":-152,""t"":10849},{""x"":695,""y"":660,""dx"":204,""dy"":-161,""t"":10885},{""x"":675,""y"":653,""dx"":184,""dy"":-168,""t"":10916},{""x"":652,""y"":656,""dx"":161,""dy"":-165,""t"":10952},{""x"":651,""y"":655,""dx"":160,""dy"":-166,""t"":10986},{""x"":641,""y"":667,""dx"":150,""dy"":-154,""t"":11020},{""x"":651,""y"":652,""dx"":160,""dy"":-169,""t"":11053},{""x"":643,""y"":671,""dx"":152,""dy"":-150,""t"":11087},{""x"":658,""y"":652,""dx"":167,""dy"":-169,""t"":11121},{""x"":648,""y"":677,""dx"":157,""dy"":-144,""t"":11156},{""x"":646,""y"":672,""dx"":155,""dy"":-149,""t"":11189},{""x"":636,""y"":696,""dx"":145,""dy"":-125,""t"":11224},{""x"":656,""y"":699,""dx"":165,""dy"":-122,""t"":11258},{""x"":627,""y"":684,""dx"":136,""dy"":-137,""t"":11292},{""x"":629,""y"":668,""dx"":138,""dy"":-153,""t"":11323},{""x"":634,""y"":666,""dx"":143,""dy"":-155,""t"":11360},{""x"":652,""y"":665,""dx"":161,""dy"":-156,""t"":11394},{""x"":676,""y"":664,""dx"":185,""dy"":-157,""t"":11429},{""x"":671,""y"":641,""dx"":180,""dy"":-180,""t"":11463},{""x"":662,""y"":632,""dx"":171,""dy"":-189,""t"":11496},{""x"":655,""y"":635,""dx"":164,""dy"":-186,""t"":11529},{""x"":640,""y"":662,""dx"":149,""dy"":-159,""t"":11564},{""x"":654,""y"":645,""dx"":163,""dy"":-176,""t"":11597},{""x"":643,""y"":631,""dx"":152,""dy"":-190,""t"":11632},{""x"":642,""y"":643,""dx"":151,""dy"":-178,""t"":11666},{""x"":642,""y"":648,""dx"":151,""dy"":-173,""t"":11700},{""x"":678,""y"":649,""dx"":187,""dy"":-172,""t"":11734},{""x"":695,""y"":646,""dx"":204,""dy"":-175,""t"":11768},{""x"":716,""y"":651,""dx"":225,""dy"":-170,""t"":11802},{""x"":719,""y"":663,""dx"":228,""dy"":-158,""t"":11836},{""x"":722,""y"":678,""dx"":231,""dy"":-143,""t"":11870},{""x"":731,""y"":685,""dx"":240,""dy"":-136,""t"":11904},{""x"":718,""y"":697,""dx"":227,""dy"":-124,""t"":11938},{""x"":696,""y"":700,""dx"":205,""dy"":-121,""t"":11972},{""x"":690,""y"":711,""dx"":199,""dy"":-110,""t"":12028}],[{""x"":1585,""y"":668,""dx"":134,""dy"":-153,""t"":13060},{""x"":1575,""y"":660,""dx"":124,""dy"":-161,""t"":13094},{""x"":1488,""y"":647,""dx"":37,""dy"":-174,""t"":13128},{""x"":1407,""y"":658,""dx"":-44,""dy"":-163,""t"":13162},{""x"":1351,""y"":624,""dx"":-100,""dy"":-197,""t"":13196},{""x"":1292,""y"":606,""dx"":-159,""dy"":-215,""t"":13230},{""x"":1247,""y"":618,""dx"":-204,""dy"":-203,""t"":13263},{""x"":1212,""y"":607,""dx"":-239,""dy"":-214,""t"":13299},{""x"":1222,""y"":620,""dx"":-229,""dy"":-201,""t"":13332},{""x"":1220,""y"":600,""dx"":-231,""dy"":-221,""t"":13367},{""x"":1213,""y"":581,""dx"":-238,""dy"":-240,""t"":13400},{""x"":1198,""y"":573,""dx"":-253,""dy"":-248,""t"":13434},{""x"":1195,""y"":560,""dx"":-256,""dy"":-261,""t"":13468},{""x"":1203,""y"":570,""dx"":-248,""dy"":-251,""t"":13502},{""x"":1215,""y"":582,""dx"":-236,""dy"":-239,""t"":13536},{""x"":1214,""y"":601,""dx"":-237,""dy"":-220,""t"":13570},{""x"":1220,""y"":589,""dx"":-231,""dy"":-232,""t"":13603},{""x"":1235,""y"":603,""dx"":-216,""dy"":-218,""t"":13638},{""x"":1231,""y"":585,""dx"":-220,""dy"":-236,""t"":13672},{""x"":1247,""y"":600,""dx"":-204,""dy"":-221,""t"":13706},{""x"":1242,""y"":594,""dx"":-209,""dy"":-227,""t"":13739},{""x"":1241,""y"":588,""dx"":-210,""dy"":-233,""t"":13774},{""x"":1278,""y"":605,""dx"":-173,""dy"":-216,""t"":13808},{""x"":1274,""y"":572,""dx"":-177,""dy"":-249,""t"":13842},{""x"":1296,""y"":586,""dx"":-155,""dy"":-235,""t"":13876},{""x"":1309,""y"":599,""dx"":-142,""dy"":-222,""t"":13910},{""x"":1334,""y"":611,""dx"":-117,""dy"":-210,""t"":13944},{""x"":1340,""y"":611,""dx"":-111,""dy"":-210,""t"":13978},{""x"":1374,""y"":627,""dx"":-77,""dy"":-194,""t"":14011},{""x"":1359,""y"":631,""dx"":-92,""dy"":-190,""t"":14046},{""x"":1342,""y"":631,""dx"":-109,""dy"":-190,""t"":14080},{""x"":1331,""y"":636,""dx"":-120,""dy"":-185,""t"":14114},{""x"":1306,""y"":628,""dx"":-145,""dy"":-193,""t"":14149},{""x"":1303,""y"":625,""dx"":-148,""dy"":-196,""t"":14182},{""x"":1269,""y"":614,""dx"":-182,""dy"":-207,""t"":14216},{""x"":1269,""y"":617,""dx"":-182,""dy"":-204,""t"":14250},{""x"":1287,""y"":620,""dx"":-164,""dy"":-201,""t"":14284},{""x"":1309,""y"":637,""dx"":-142,""dy"":-184,""t"":14317},{""x"":1356,""y"":643,""dx"":-95,""dy"":-178,""t"":14352},{""x"":1339,""y"":636,""dx"":-112,""dy"":-185,""t"":14385},{""x"":1258,""y"":649,""dx"":-193,""dy"":-172,""t"":14420},{""x"":1185,""y"":736,""dx"":-266,""dy"":-85,""t"":14454},{""x"":1118,""y"":802,""dx"":-333,""dy"":-19,""t"":14486},{""x"":1037,""y"":836,""dx"":-414,""dy"":15,""t"":14522},{""x"":982,""y"":861,""dx"":-469,""dy"":40,""t"":14556},{""x"":994,""y"":880,""dx"":-457,""dy"":59,""t"":14589},{""x"":1023,""y"":870,""dx"":-428,""dy"":49,""t"":14623},{""x"":1099,""y"":832,""dx"":-352,""dy"":11,""t"":14658},{""x"":1156,""y"":775,""dx"":-295,""dy"":-46,""t"":14692},{""x"":1221,""y"":731,""dx"":-230,""dy"":-90,""t"":14726},{""x"":1270,""y"":698,""dx"":-181,""dy"":-123,""t"":14760},{""x"":1309,""y"":665,""dx"":-142,""dy"":-156,""t"":14794},{""x"":1364,""y"":642,""dx"":-87,""dy"":-179,""t"":14828},{""x"":1414,""y"":617,""dx"":-37,""dy"":-204,""t"":14862},{""x"":1453,""y"":598,""dx"":2,""dy"":-223,""t"":14894},{""x"":1429,""y"":582,""dx"":-22,""dy"":-239,""t"":14929},{""x"":1407,""y"":562,""dx"":-44,""dy"":-259,""t"":14965},{""x"":1359,""y"":565,""dx"":-92,""dy"":-256,""t"":14998},{""x"":1387,""y"":564,""dx"":-64,""dy"":-257,""t"":15032}]]","[81.66666666666667,100,98.30508474576271,6.779661016949152,5.084745762711865]","[{""x"":36.93333333333333,""y"":85.4,""r"":125.96227012966297},{""x"":12.457627118644067,""y"":27.71186440677966,""r"":27.69759649282695},{""x"":31.338983050847457,""y"":-12.559322033898304,""r"":31.372080129684022},{""x"":193.42372881355934,""y"":-123.86440677966101,""r"":53.211232082751444},{""x"":-173.15254237288136,""y"":-178.15254237288136,""r"":76.33942333617802}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.34","validate","","","","","","","","","","",""
