"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2432","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2446","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6856","0.0-2.0-0.0","","","","","4405","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8972","0.0-2.0-1.0","","","","","2115","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9948","0.0-3.0","","","","","974"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","13899","0.0-4.0","","","","","","","","","1460","","","","","","","","","","","","","","","","",""
"","html-button-response","6","14668","0.0-5.0-0.0","","","","","767","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26354","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","26973","0.0-5.0-2.0","","","","","618","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45830","0.0-5.0-3.0","","","","","","","","","","[[{""x"":410,""y"":297,""dx"":-81,""dy"":16,""t"":990},{""x"":418,""y"":313,""dx"":-73,""dy"":32,""t"":1024},{""x"":427,""y"":325,""dx"":-64,""dy"":44,""t"":1058},{""x"":434,""y"":348,""dx"":-57,""dy"":67,""t"":1093},{""x"":449,""y"":371,""dx"":-42,""dy"":90,""t"":1126},{""x"":455,""y"":381,""dx"":-36,""dy"":100,""t"":1159},{""x"":446,""y"":382,""dx"":-45,""dy"":101,""t"":1193},{""x"":432,""y"":360,""dx"":-59,""dy"":79,""t"":1228},{""x"":436,""y"":343,""dx"":-55,""dy"":62,""t"":1262},{""x"":452,""y"":330,""dx"":-39,""dy"":49,""t"":1296},{""x"":443,""y"":319,""dx"":-48,""dy"":38,""t"":1330},{""x"":425,""y"":362,""dx"":-66,""dy"":81,""t"":1364},{""x"":428,""y"":371,""dx"":-63,""dy"":90,""t"":1398},{""x"":427,""y"":350,""dx"":-64,""dy"":69,""t"":1432},{""x"":447,""y"":347,""dx"":-44,""dy"":66,""t"":1466},{""x"":463,""y"":345,""dx"":-28,""dy"":64,""t"":1498},{""x"":466,""y"":331,""dx"":-25,""dy"":50,""t"":1535},{""x"":466,""y"":314,""dx"":-25,""dy"":33,""t"":1568},{""x"":459,""y"":332,""dx"":-32,""dy"":51,""t"":1601},{""x"":454,""y"":318,""dx"":-37,""dy"":37,""t"":1636},{""x"":438,""y"":308,""dx"":-53,""dy"":27,""t"":1670},{""x"":436,""y"":322,""dx"":-55,""dy"":41,""t"":1704},{""x"":441,""y"":342,""dx"":-50,""dy"":61,""t"":1737},{""x"":446,""y"":339,""dx"":-45,""dy"":58,""t"":1772},{""x"":448,""y"":334,""dx"":-43,""dy"":53,""t"":1805},{""x"":458,""y"":332,""dx"":-33,""dy"":51,""t"":1840},{""x"":458,""y"":339,""dx"":-33,""dy"":58,""t"":1875},{""x"":459,""y"":345,""dx"":-32,""dy"":64,""t"":1906},{""x"":470,""y"":346,""dx"":-21,""dy"":65,""t"":1943},{""x"":464,""y"":382,""dx"":-27,""dy"":101,""t"":1976},{""x"":473,""y"":360,""dx"":-18,""dy"":79,""t"":2009},{""x"":467,""y"":363,""dx"":-24,""dy"":82,""t"":2044},{""x"":470,""y"":357,""dx"":-21,""dy"":76,""t"":2078},{""x"":479,""y"":344,""dx"":-12,""dy"":63,""t"":2112},{""x"":487,""y"":348,""dx"":-4,""dy"":67,""t"":2147},{""x"":484,""y"":352,""dx"":-7,""dy"":71,""t"":2180},{""x"":487,""y"":346,""dx"":-4,""dy"":65,""t"":2213},{""x"":486,""y"":344,""dx"":-5,""dy"":63,""t"":2249},{""x"":479,""y"":343,""dx"":-12,""dy"":62,""t"":2282},{""x"":467,""y"":367,""dx"":-24,""dy"":86,""t"":2316},{""x"":466,""y"":368,""dx"":-25,""dy"":87,""t"":2350},{""x"":460,""y"":363,""dx"":-31,""dy"":82,""t"":2384},{""x"":471,""y"":356,""dx"":-20,""dy"":75,""t"":2417},{""x"":461,""y"":345,""dx"":-30,""dy"":64,""t"":2452},{""x"":467,""y"":341,""dx"":-24,""dy"":60,""t"":2486},{""x"":476,""y"":342,""dx"":-15,""dy"":61,""t"":2519},{""x"":460,""y"":330,""dx"":-31,""dy"":49,""t"":2554},{""x"":479,""y"":359,""dx"":-12,""dy"":78,""t"":2588},{""x"":488,""y"":374,""dx"":-3,""dy"":93,""t"":2622},{""x"":478,""y"":370,""dx"":-13,""dy"":89,""t"":2656},{""x"":474,""y"":370,""dx"":-17,""dy"":89,""t"":2690},{""x"":484,""y"":354,""dx"":-7,""dy"":73,""t"":2723},{""x"":478,""y"":351,""dx"":-13,""dy"":70,""t"":2758},{""x"":480,""y"":353,""dx"":-11,""dy"":72,""t"":2791},{""x"":462,""y"":350,""dx"":-29,""dy"":69,""t"":2826},{""x"":470,""y"":357,""dx"":-21,""dy"":76,""t"":2861},{""x"":470,""y"":353,""dx"":-21,""dy"":72,""t"":2894},{""x"":458,""y"":350,""dx"":-33,""dy"":69,""t"":2929},{""x"":457,""y"":337,""dx"":-34,""dy"":56,""t"":2962},{""x"":449,""y"":331,""dx"":-42,""dy"":50,""t"":2995}],[{""x"":1587,""y"":373,""dx"":136,""dy"":92,""t"":4016},{""x"":1556,""y"":378,""dx"":105,""dy"":97,""t"":4050},{""x"":1530,""y"":365,""dx"":79,""dy"":84,""t"":4084},{""x"":1525,""y"":367,""dx"":74,""dy"":86,""t"":4118},{""x"":1518,""y"":380,""dx"":67,""dy"":99,""t"":4153},{""x"":1491,""y"":378,""dx"":40,""dy"":97,""t"":4186},{""x"":1489,""y"":388,""dx"":38,""dy"":107,""t"":4220},{""x"":1489,""y"":394,""dx"":38,""dy"":113,""t"":4254},{""x"":1487,""y"":397,""dx"":36,""dy"":116,""t"":4288},{""x"":1477,""y"":407,""dx"":26,""dy"":126,""t"":4321},{""x"":1458,""y"":422,""dx"":7,""dy"":141,""t"":4355},{""x"":1474,""y"":398,""dx"":23,""dy"":117,""t"":4390},{""x"":1454,""y"":410,""dx"":3,""dy"":129,""t"":4425},{""x"":1449,""y"":421,""dx"":-2,""dy"":140,""t"":4458},{""x"":1430,""y"":418,""dx"":-21,""dy"":137,""t"":4492},{""x"":1418,""y"":436,""dx"":-33,""dy"":155,""t"":4526},{""x"":1400,""y"":419,""dx"":-51,""dy"":138,""t"":4560},{""x"":1382,""y"":417,""dx"":-69,""dy"":136,""t"":4594},{""x"":1409,""y"":378,""dx"":-42,""dy"":97,""t"":4628},{""x"":1403,""y"":405,""dx"":-48,""dy"":124,""t"":4662},{""x"":1459,""y"":408,""dx"":8,""dy"":127,""t"":4696},{""x"":1443,""y"":418,""dx"":-8,""dy"":137,""t"":4730},{""x"":1429,""y"":429,""dx"":-22,""dy"":148,""t"":4764},{""x"":1426,""y"":452,""dx"":-25,""dy"":171,""t"":4799},{""x"":1398,""y"":436,""dx"":-53,""dy"":155,""t"":4832},{""x"":1387,""y"":422,""dx"":-64,""dy"":141,""t"":4867},{""x"":1385,""y"":414,""dx"":-66,""dy"":133,""t"":4900},{""x"":1388,""y"":420,""dx"":-63,""dy"":139,""t"":4934},{""x"":1393,""y"":433,""dx"":-58,""dy"":152,""t"":4967},{""x"":1391,""y"":448,""dx"":-60,""dy"":167,""t"":5002},{""x"":1380,""y"":437,""dx"":-71,""dy"":156,""t"":5036},{""x"":1385,""y"":445,""dx"":-66,""dy"":164,""t"":5068},{""x"":1379,""y"":430,""dx"":-72,""dy"":149,""t"":5104},{""x"":1380,""y"":430,""dx"":-71,""dy"":149,""t"":5138},{""x"":1379,""y"":442,""dx"":-72,""dy"":161,""t"":5172},{""x"":1376,""y"":435,""dx"":-75,""dy"":154,""t"":5205},{""x"":1377,""y"":392,""dx"":-74,""dy"":111,""t"":5239},{""x"":1402,""y"":382,""dx"":-49,""dy"":101,""t"":5274},{""x"":1432,""y"":382,""dx"":-19,""dy"":101,""t"":5309},{""x"":1439,""y"":366,""dx"":-12,""dy"":85,""t"":5342},{""x"":1445,""y"":349,""dx"":-6,""dy"":68,""t"":5376},{""x"":1469,""y"":325,""dx"":18,""dy"":44,""t"":5410},{""x"":1475,""y"":332,""dx"":24,""dy"":51,""t"":5444},{""x"":1479,""y"":339,""dx"":28,""dy"":58,""t"":5475},{""x"":1492,""y"":341,""dx"":41,""dy"":60,""t"":5511},{""x"":1491,""y"":343,""dx"":40,""dy"":62,""t"":5545},{""x"":1490,""y"":346,""dx"":39,""dy"":65,""t"":5580},{""x"":1483,""y"":312,""dx"":32,""dy"":31,""t"":5614},{""x"":1487,""y"":316,""dx"":36,""dy"":35,""t"":5647},{""x"":1458,""y"":340,""dx"":7,""dy"":59,""t"":5682},{""x"":1451,""y"":347,""dx"":0,""dy"":66,""t"":5716},{""x"":1450,""y"":336,""dx"":-1,""dy"":55,""t"":5750},{""x"":1442,""y"":342,""dx"":-9,""dy"":61,""t"":5783},{""x"":1418,""y"":364,""dx"":-33,""dy"":83,""t"":5818},{""x"":1434,""y"":370,""dx"":-17,""dy"":89,""t"":5852},{""x"":1451,""y"":374,""dx"":0,""dy"":93,""t"":5886},{""x"":1444,""y"":383,""dx"":-7,""dy"":102,""t"":5920},{""x"":1458,""y"":383,""dx"":7,""dy"":102,""t"":5954},{""x"":1439,""y"":431,""dx"":-12,""dy"":150,""t"":5988}],[{""x"":1005,""y"":614,""dx"":34,""dy"":63,""t"":7041},{""x"":1012,""y"":593,""dx"":41,""dy"":42,""t"":7075},{""x"":1029,""y"":583,""dx"":58,""dy"":32,""t"":7110},{""x"":1042,""y"":564,""dx"":71,""dy"":13,""t"":7144},{""x"":1055,""y"":557,""dx"":84,""dy"":6,""t"":7178},{""x"":1054,""y"":549,""dx"":83,""dy"":-2,""t"":7212},{""x"":1054,""y"":545,""dx"":83,""dy"":-6,""t"":7246},{""x"":990,""y"":581,""dx"":19,""dy"":30,""t"":7281},{""x"":990,""y"":579,""dx"":19,""dy"":28,""t"":7314},{""x"":1003,""y"":560,""dx"":32,""dy"":9,""t"":7347},{""x"":1012,""y"":564,""dx"":41,""dy"":13,""t"":7381},{""x"":1030,""y"":566,""dx"":59,""dy"":15,""t"":7416},{""x"":1049,""y"":556,""dx"":78,""dy"":5,""t"":7449},{""x"":1052,""y"":566,""dx"":81,""dy"":15,""t"":7484},{""x"":1050,""y"":560,""dx"":79,""dy"":9,""t"":7518},{""x"":1052,""y"":560,""dx"":81,""dy"":9,""t"":7552},{""x"":1061,""y"":564,""dx"":90,""dy"":13,""t"":7586},{""x"":1061,""y"":560,""dx"":90,""dy"":9,""t"":7620},{""x"":1060,""y"":520,""dx"":89,""dy"":-31,""t"":7654},{""x"":991,""y"":564,""dx"":20,""dy"":13,""t"":7688},{""x"":999,""y"":522,""dx"":28,""dy"":-29,""t"":7722},{""x"":1008,""y"":543,""dx"":37,""dy"":-8,""t"":7755},{""x"":1002,""y"":561,""dx"":31,""dy"":10,""t"":7790},{""x"":1024,""y"":550,""dx"":53,""dy"":-1,""t"":7825},{""x"":1024,""y"":560,""dx"":53,""dy"":9,""t"":7858},{""x"":1025,""y"":524,""dx"":54,""dy"":-27,""t"":7891},{""x"":1040,""y"":492,""dx"":69,""dy"":-59,""t"":7926},{""x"":1039,""y"":495,""dx"":68,""dy"":-56,""t"":7960},{""x"":1044,""y"":513,""dx"":73,""dy"":-38,""t"":7995},{""x"":1057,""y"":532,""dx"":86,""dy"":-19,""t"":8028},{""x"":1066,""y"":504,""dx"":95,""dy"":-47,""t"":8061},{""x"":1067,""y"":520,""dx"":96,""dy"":-31,""t"":8096},{""x"":1061,""y"":488,""dx"":90,""dy"":-63,""t"":8131},{""x"":1063,""y"":509,""dx"":92,""dy"":-42,""t"":8164},{""x"":1061,""y"":533,""dx"":90,""dy"":-18,""t"":8198},{""x"":1050,""y"":548,""dx"":79,""dy"":-3,""t"":8233},{""x"":1044,""y"":574,""dx"":73,""dy"":23,""t"":8265},{""x"":1043,""y"":582,""dx"":72,""dy"":31,""t"":8300},{""x"":1053,""y"":582,""dx"":82,""dy"":31,""t"":8335},{""x"":1054,""y"":579,""dx"":83,""dy"":28,""t"":8367},{""x"":1037,""y"":585,""dx"":66,""dy"":34,""t"":8402},{""x"":1029,""y"":584,""dx"":58,""dy"":33,""t"":8436},{""x"":1028,""y"":592,""dx"":57,""dy"":41,""t"":8470},{""x"":1036,""y"":586,""dx"":65,""dy"":35,""t"":8504},{""x"":1048,""y"":588,""dx"":77,""dy"":37,""t"":8537},{""x"":1085,""y"":600,""dx"":114,""dy"":49,""t"":8572},{""x"":1076,""y"":591,""dx"":105,""dy"":40,""t"":8605},{""x"":1068,""y"":583,""dx"":97,""dy"":32,""t"":8637},{""x"":1070,""y"":596,""dx"":99,""dy"":45,""t"":8674},{""x"":1064,""y"":599,""dx"":93,""dy"":48,""t"":8708},{""x"":1056,""y"":590,""dx"":85,""dy"":39,""t"":8741},{""x"":1053,""y"":591,""dx"":82,""dy"":40,""t"":8776},{""x"":1048,""y"":556,""dx"":77,""dy"":5,""t"":8810},{""x"":1046,""y"":575,""dx"":75,""dy"":24,""t"":8844},{""x"":1052,""y"":535,""dx"":81,""dy"":-16,""t"":8878},{""x"":1072,""y"":545,""dx"":101,""dy"":-6,""t"":8912},{""x"":1098,""y"":554,""dx"":127,""dy"":3,""t"":8946},{""x"":1078,""y"":557,""dx"":107,""dy"":6,""t"":8980},{""x"":1113,""y"":574,""dx"":142,""dy"":23,""t"":9014}],[{""x"":759,""y"":765,""dx"":268,""dy"":-56,""t"":10035},{""x"":759,""y"":766,""dx"":268,""dy"":-55,""t"":10068},{""x"":777,""y"":793,""dx"":286,""dy"":-28,""t"":10102},{""x"":765,""y"":787,""dx"":274,""dy"":-34,""t"":10135},{""x"":769,""y"":788,""dx"":278,""dy"":-33,""t"":10169},{""x"":804,""y"":792,""dx"":313,""dy"":-29,""t"":10203},{""x"":805,""y"":775,""dx"":314,""dy"":-46,""t"":10238},{""x"":801,""y"":753,""dx"":310,""dy"":-68,""t"":10272},{""x"":795,""y"":744,""dx"":304,""dy"":-77,""t"":10305},{""x"":776,""y"":732,""dx"":285,""dy"":-89,""t"":10340},{""x"":805,""y"":760,""dx"":314,""dy"":-61,""t"":10374},{""x"":784,""y"":760,""dx"":293,""dy"":-61,""t"":10407},{""x"":801,""y"":783,""dx"":310,""dy"":-38,""t"":10442},{""x"":827,""y"":820,""dx"":336,""dy"":-1,""t"":10476},{""x"":837,""y"":829,""dx"":346,""dy"":8,""t"":10510},{""x"":806,""y"":802,""dx"":315,""dy"":-19,""t"":10544},{""x"":779,""y"":787,""dx"":288,""dy"":-34,""t"":10578},{""x"":761,""y"":766,""dx"":270,""dy"":-55,""t"":10610},{""x"":758,""y"":756,""dx"":267,""dy"":-65,""t"":10646},{""x"":742,""y"":742,""dx"":251,""dy"":-79,""t"":10680},{""x"":741,""y"":728,""dx"":250,""dy"":-93,""t"":10715},{""x"":765,""y"":754,""dx"":274,""dy"":-67,""t"":10748},{""x"":790,""y"":789,""dx"":299,""dy"":-32,""t"":10783},{""x"":816,""y"":808,""dx"":325,""dy"":-13,""t"":10816},{""x"":810,""y"":793,""dx"":319,""dy"":-28,""t"":10850},{""x"":791,""y"":777,""dx"":300,""dy"":-44,""t"":10884},{""x"":786,""y"":766,""dx"":295,""dy"":-55,""t"":10918},{""x"":781,""y"":762,""dx"":290,""dy"":-59,""t"":10953},{""x"":769,""y"":753,""dx"":278,""dy"":-68,""t"":10986},{""x"":767,""y"":749,""dx"":276,""dy"":-72,""t"":11019},{""x"":752,""y"":758,""dx"":261,""dy"":-63,""t"":11054},{""x"":802,""y"":788,""dx"":311,""dy"":-33,""t"":11088},{""x"":788,""y"":774,""dx"":297,""dy"":-47,""t"":11122},{""x"":825,""y"":801,""dx"":334,""dy"":-20,""t"":11155},{""x"":806,""y"":792,""dx"":315,""dy"":-29,""t"":11190},{""x"":831,""y"":811,""dx"":340,""dy"":-10,""t"":11224},{""x"":817,""y"":804,""dx"":326,""dy"":-17,""t"":11258},{""x"":789,""y"":785,""dx"":298,""dy"":-36,""t"":11292},{""x"":825,""y"":807,""dx"":334,""dy"":-14,""t"":11326},{""x"":801,""y"":796,""dx"":310,""dy"":-25,""t"":11360},{""x"":803,""y"":795,""dx"":312,""dy"":-26,""t"":11394},{""x"":787,""y"":777,""dx"":296,""dy"":-44,""t"":11428},{""x"":780,""y"":753,""dx"":289,""dy"":-68,""t"":11463},{""x"":776,""y"":746,""dx"":285,""dy"":-75,""t"":11497},{""x"":761,""y"":748,""dx"":270,""dy"":-73,""t"":11531},{""x"":747,""y"":746,""dx"":256,""dy"":-75,""t"":11564},{""x"":742,""y"":752,""dx"":251,""dy"":-69,""t"":11598},{""x"":741,""y"":752,""dx"":250,""dy"":-69,""t"":11633},{""x"":769,""y"":798,""dx"":278,""dy"":-23,""t"":11666},{""x"":762,""y"":783,""dx"":271,""dy"":-38,""t"":11701},{""x"":819,""y"":813,""dx"":328,""dy"":-8,""t"":11734},{""x"":810,""y"":802,""dx"":319,""dy"":-19,""t"":11768},{""x"":807,""y"":787,""dx"":316,""dy"":-34,""t"":11803},{""x"":783,""y"":770,""dx"":292,""dy"":-51,""t"":11836},{""x"":775,""y"":768,""dx"":284,""dy"":-53,""t"":11870},{""x"":770,""y"":750,""dx"":279,""dy"":-71,""t"":11904},{""x"":760,""y"":743,""dx"":269,""dy"":-78,""t"":11938},{""x"":764,""y"":755,""dx"":273,""dy"":-66,""t"":11972},{""x"":763,""y"":764,""dx"":272,""dy"":-57,""t"":12005}],[{""x"":1295,""y"":771,""dx"":-156,""dy"":-50,""t"":12991},{""x"":1293,""y"":784,""dx"":-158,""dy"":-37,""t"":13066},{""x"":1281,""y"":763,""dx"":-170,""dy"":-58,""t"":13096},{""x"":1273,""y"":766,""dx"":-178,""dy"":-55,""t"":13128},{""x"":1258,""y"":758,""dx"":-193,""dy"":-63,""t"":13163},{""x"":1243,""y"":745,""dx"":-208,""dy"":-76,""t"":13196},{""x"":1224,""y"":737,""dx"":-227,""dy"":-84,""t"":13230},{""x"":1224,""y"":738,""dx"":-227,""dy"":-83,""t"":13264},{""x"":1239,""y"":752,""dx"":-212,""dy"":-69,""t"":13298},{""x"":1215,""y"":758,""dx"":-236,""dy"":-63,""t"":13332},{""x"":1217,""y"":761,""dx"":-234,""dy"":-60,""t"":13365},{""x"":1216,""y"":767,""dx"":-235,""dy"":-54,""t"":13399},{""x"":1218,""y"":770,""dx"":-233,""dy"":-51,""t"":13434},{""x"":1203,""y"":764,""dx"":-248,""dy"":-57,""t"":13468},{""x"":1211,""y"":746,""dx"":-240,""dy"":-75,""t"":13502},{""x"":1200,""y"":740,""dx"":-251,""dy"":-81,""t"":13536},{""x"":1193,""y"":731,""dx"":-258,""dy"":-90,""t"":13571},{""x"":1187,""y"":729,""dx"":-264,""dy"":-92,""t"":13605},{""x"":1185,""y"":734,""dx"":-266,""dy"":-87,""t"":13638},{""x"":1172,""y"":728,""dx"":-279,""dy"":-93,""t"":13672},{""x"":1161,""y"":731,""dx"":-290,""dy"":-90,""t"":13705},{""x"":1152,""y"":715,""dx"":-299,""dy"":-106,""t"":13740},{""x"":1146,""y"":701,""dx"":-305,""dy"":-120,""t"":13772},{""x"":1148,""y"":695,""dx"":-303,""dy"":-126,""t"":13808},{""x"":1153,""y"":695,""dx"":-298,""dy"":-126,""t"":13842},{""x"":1155,""y"":697,""dx"":-296,""dy"":-124,""t"":13876},{""x"":1159,""y"":699,""dx"":-292,""dy"":-122,""t"":13910},{""x"":1172,""y"":705,""dx"":-279,""dy"":-116,""t"":13944},{""x"":1170,""y"":700,""dx"":-281,""dy"":-121,""t"":13977},{""x"":1166,""y"":699,""dx"":-285,""dy"":-122,""t"":14012},{""x"":1164,""y"":708,""dx"":-287,""dy"":-113,""t"":14047},{""x"":1168,""y"":703,""dx"":-283,""dy"":-118,""t"":14080},{""x"":1158,""y"":691,""dx"":-293,""dy"":-130,""t"":14114},{""x"":1162,""y"":704,""dx"":-289,""dy"":-117,""t"":14148},{""x"":1166,""y"":716,""dx"":-285,""dy"":-105,""t"":14180},{""x"":1162,""y"":706,""dx"":-289,""dy"":-115,""t"":14217},{""x"":1166,""y"":697,""dx"":-285,""dy"":-124,""t"":14249},{""x"":1167,""y"":683,""dx"":-284,""dy"":-138,""t"":14284},{""x"":1202,""y"":727,""dx"":-249,""dy"":-94,""t"":14319},{""x"":1238,""y"":734,""dx"":-213,""dy"":-87,""t"":14352},{""x"":1213,""y"":738,""dx"":-238,""dy"":-83,""t"":14386},{""x"":1202,""y"":753,""dx"":-249,""dy"":-68,""t"":14420},{""x"":1205,""y"":773,""dx"":-246,""dy"":-48,""t"":14454},{""x"":1208,""y"":768,""dx"":-243,""dy"":-53,""t"":14488},{""x"":1200,""y"":761,""dx"":-251,""dy"":-60,""t"":14522},{""x"":1223,""y"":769,""dx"":-228,""dy"":-52,""t"":14556},{""x"":1198,""y"":776,""dx"":-253,""dy"":-45,""t"":14590},{""x"":1208,""y"":760,""dx"":-243,""dy"":-61,""t"":14624},{""x"":1210,""y"":750,""dx"":-241,""dy"":-71,""t"":14658},{""x"":1213,""y"":768,""dx"":-238,""dy"":-53,""t"":14691},{""x"":1224,""y"":771,""dx"":-227,""dy"":-50,""t"":14726},{""x"":1227,""y"":773,""dx"":-224,""dy"":-48,""t"":14760},{""x"":1230,""y"":778,""dx"":-221,""dy"":-43,""t"":14794},{""x"":1222,""y"":776,""dx"":-229,""dy"":-45,""t"":14828},{""x"":1210,""y"":765,""dx"":-241,""dy"":-56,""t"":14862},{""x"":1204,""y"":762,""dx"":-247,""dy"":-59,""t"":14896},{""x"":1201,""y"":724,""dx"":-250,""dy"":-97,""t"":14930},{""x"":1187,""y"":727,""dx"":-264,""dy"":-94,""t"":14964},{""x"":1186,""y"":756,""dx"":-265,""dy"":-65,""t"":14997},{""x"":1166,""y"":744,""dx"":-285,""dy"":-77,""t"":15033}]]","[100,100,100,0,6.666666666666667]","[{""x"":-32.3,""y"":65.76666666666667,""r"":31.58127694077184},{""x"":-6.762711864406779,""y"":109.59322033898304,""r"":52.57264300281148},{""x"":73.62711864406779,""y"":8.271186440677965,""r"":32.765872689426175},{""x"":293.4237288135593,""y"":-46.47457627118644,""r"":27.645725251416675},{""x"":-250.68333333333334,""y"":-82,""r"":56.617084831531265}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
