"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","7726","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","7732","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10996","0.0-2.0-0.0","","","","","3261","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12660","0.0-2.0-1.0","","","","","1663","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13092","0.0-3.0","","","","","430"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18907","0.0-4.0","","","","","","","","","1606","","","","","","","","","","","","","","","",""
"","html-button-response","6","20116","0.0-5.0-0.0","","","","","1206","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32172","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33659","0.0-5.0-2.0","","","","","1487","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51099","0.0-5.0-3.0","","","","","","","","","","[[{""x"":310,""y"":159,""dx"":-181,""dy"":-122,""t"":990},{""x"":260,""y"":168,""dx"":-231,""dy"":-113,""t"":1025},{""x"":284,""y"":189,""dx"":-207,""dy"":-92,""t"":1058},{""x"":238,""y"":192,""dx"":-253,""dy"":-89,""t"":1092},{""x"":259,""y"":207,""dx"":-232,""dy"":-74,""t"":1126},{""x"":303,""y"":223,""dx"":-188,""dy"":-58,""t"":1160},{""x"":343,""y"":234,""dx"":-148,""dy"":-47,""t"":1194},{""x"":365,""y"":258,""dx"":-126,""dy"":-23,""t"":1228},{""x"":385,""y"":257,""dx"":-106,""dy"":-24,""t"":1262},{""x"":396,""y"":272,""dx"":-95,""dy"":-9,""t"":1297},{""x"":473,""y"":242,""dx"":-18,""dy"":-39,""t"":1327},{""x"":455,""y"":255,""dx"":-36,""dy"":-26,""t"":1364},{""x"":412,""y"":270,""dx"":-79,""dy"":-11,""t"":1398},{""x"":392,""y"":290,""dx"":-99,""dy"":9,""t"":1432},{""x"":350,""y"":283,""dx"":-141,""dy"":2,""t"":1467},{""x"":398,""y"":272,""dx"":-93,""dy"":-9,""t"":1501},{""x"":346,""y"":264,""dx"":-145,""dy"":-17,""t"":1534},{""x"":382,""y"":238,""dx"":-109,""dy"":-43,""t"":1568},{""x"":328,""y"":246,""dx"":-163,""dy"":-35,""t"":1602},{""x"":383,""y"":209,""dx"":-108,""dy"":-72,""t"":1635},{""x"":458,""y"":210,""dx"":-33,""dy"":-71,""t"":1669},{""x"":546,""y"":181,""dx"":55,""dy"":-100,""t"":1704},{""x"":580,""y"":169,""dx"":89,""dy"":-112,""t"":1738},{""x"":504,""y"":185,""dx"":13,""dy"":-96,""t"":1773},{""x"":543,""y"":216,""dx"":52,""dy"":-65,""t"":1806},{""x"":541,""y"":214,""dx"":50,""dy"":-67,""t"":1840},{""x"":545,""y"":213,""dx"":54,""dy"":-68,""t"":1873},{""x"":544,""y"":208,""dx"":53,""dy"":-73,""t"":1907},{""x"":563,""y"":179,""dx"":72,""dy"":-102,""t"":1942},{""x"":505,""y"":208,""dx"":14,""dy"":-73,""t"":1976},{""x"":457,""y"":213,""dx"":-34,""dy"":-68,""t"":2010},{""x"":377,""y"":230,""dx"":-114,""dy"":-51,""t"":2044},{""x"":322,""y"":252,""dx"":-169,""dy"":-29,""t"":2081},{""x"":294,""y"":261,""dx"":-197,""dy"":-20,""t"":2115},{""x"":329,""y"":280,""dx"":-162,""dy"":-1,""t"":2149},{""x"":299,""y"":286,""dx"":-192,""dy"":5,""t"":2180},{""x"":334,""y"":321,""dx"":-157,""dy"":40,""t"":2214},{""x"":315,""y"":348,""dx"":-176,""dy"":67,""t"":2248},{""x"":313,""y"":383,""dx"":-178,""dy"":102,""t"":2282},{""x"":340,""y"":387,""dx"":-151,""dy"":106,""t"":2316},{""x"":362,""y"":393,""dx"":-129,""dy"":112,""t"":2350},{""x"":433,""y"":380,""dx"":-58,""dy"":99,""t"":2384},{""x"":403,""y"":364,""dx"":-88,""dy"":83,""t"":2418},{""x"":442,""y"":354,""dx"":-49,""dy"":73,""t"":2452},{""x"":477,""y"":353,""dx"":-14,""dy"":72,""t"":2486},{""x"":499,""y"":354,""dx"":8,""dy"":73,""t"":2520},{""x"":436,""y"":361,""dx"":-55,""dy"":80,""t"":2553},{""x"":482,""y"":381,""dx"":-9,""dy"":100,""t"":2588},{""x"":424,""y"":347,""dx"":-67,""dy"":66,""t"":2622},{""x"":491,""y"":334,""dx"":0,""dy"":53,""t"":2656},{""x"":507,""y"":314,""dx"":16,""dy"":33,""t"":2690},{""x"":552,""y"":312,""dx"":61,""dy"":31,""t"":2723},{""x"":549,""y"":281,""dx"":58,""dy"":0,""t"":2758},{""x"":566,""y"":259,""dx"":75,""dy"":-22,""t"":2791},{""x"":560,""y"":274,""dx"":69,""dy"":-7,""t"":2826},{""x"":561,""y"":295,""dx"":70,""dy"":14,""t"":2860},{""x"":549,""y"":267,""dx"":58,""dy"":-14,""t"":2894},{""x"":543,""y"":230,""dx"":52,""dy"":-51,""t"":2926},{""x"":541,""y"":242,""dx"":50,""dy"":-39,""t"":2962},{""x"":544,""y"":244,""dx"":53,""dy"":-37,""t"":2996}],[{""x"":1448,""y"":228,""dx"":-3,""dy"":-53,""t"":4015},{""x"":1450,""y"":200,""dx"":-1,""dy"":-81,""t"":4051},{""x"":1434,""y"":196,""dx"":-17,""dy"":-85,""t"":4084},{""x"":1408,""y"":190,""dx"":-43,""dy"":-91,""t"":4118},{""x"":1426,""y"":186,""dx"":-25,""dy"":-95,""t"":4153},{""x"":1426,""y"":212,""dx"":-25,""dy"":-69,""t"":4186},{""x"":1427,""y"":211,""dx"":-24,""dy"":-70,""t"":4220},{""x"":1418,""y"":217,""dx"":-33,""dy"":-64,""t"":4254},{""x"":1408,""y"":223,""dx"":-43,""dy"":-58,""t"":4288},{""x"":1414,""y"":237,""dx"":-37,""dy"":-44,""t"":4322},{""x"":1418,""y"":256,""dx"":-33,""dy"":-25,""t"":4356},{""x"":1400,""y"":241,""dx"":-51,""dy"":-40,""t"":4390},{""x"":1416,""y"":262,""dx"":-35,""dy"":-19,""t"":4423},{""x"":1410,""y"":251,""dx"":-41,""dy"":-30,""t"":4458},{""x"":1407,""y"":246,""dx"":-44,""dy"":-35,""t"":4493},{""x"":1404,""y"":242,""dx"":-47,""dy"":-39,""t"":4523},{""x"":1411,""y"":266,""dx"":-40,""dy"":-15,""t"":4560},{""x"":1415,""y"":272,""dx"":-36,""dy"":-9,""t"":4594},{""x"":1412,""y"":296,""dx"":-39,""dy"":15,""t"":4628},{""x"":1404,""y"":305,""dx"":-47,""dy"":24,""t"":4662},{""x"":1403,""y"":293,""dx"":-48,""dy"":12,""t"":4696},{""x"":1438,""y"":313,""dx"":-13,""dy"":32,""t"":4729},{""x"":1451,""y"":318,""dx"":0,""dy"":37,""t"":4764},{""x"":1460,""y"":338,""dx"":9,""dy"":57,""t"":4797},{""x"":1445,""y"":277,""dx"":-6,""dy"":-4,""t"":4832},{""x"":1419,""y"":270,""dx"":-32,""dy"":-11,""t"":4865},{""x"":1397,""y"":263,""dx"":-54,""dy"":-18,""t"":4897},{""x"":1366,""y"":281,""dx"":-85,""dy"":0,""t"":4933},{""x"":1388,""y"":285,""dx"":-63,""dy"":4,""t"":4968},{""x"":1416,""y"":296,""dx"":-35,""dy"":15,""t"":5001},{""x"":1421,""y"":302,""dx"":-30,""dy"":21,""t"":5036},{""x"":1432,""y"":305,""dx"":-19,""dy"":24,""t"":5069},{""x"":1440,""y"":305,""dx"":-11,""dy"":24,""t"":5104},{""x"":1444,""y"":329,""dx"":-7,""dy"":48,""t"":5138},{""x"":1461,""y"":328,""dx"":10,""dy"":47,""t"":5173},{""x"":1464,""y"":346,""dx"":13,""dy"":65,""t"":5206},{""x"":1506,""y"":352,""dx"":55,""dy"":71,""t"":5240},{""x"":1493,""y"":346,""dx"":42,""dy"":65,""t"":5273},{""x"":1495,""y"":347,""dx"":44,""dy"":66,""t"":5308},{""x"":1501,""y"":345,""dx"":50,""dy"":64,""t"":5342},{""x"":1490,""y"":327,""dx"":39,""dy"":46,""t"":5376},{""x"":1494,""y"":342,""dx"":43,""dy"":61,""t"":5411},{""x"":1480,""y"":328,""dx"":29,""dy"":47,""t"":5444},{""x"":1494,""y"":317,""dx"":43,""dy"":36,""t"":5478},{""x"":1487,""y"":309,""dx"":36,""dy"":28,""t"":5513},{""x"":1495,""y"":330,""dx"":44,""dy"":49,""t"":5546},{""x"":1514,""y"":336,""dx"":63,""dy"":55,""t"":5580},{""x"":1554,""y"":357,""dx"":103,""dy"":76,""t"":5613},{""x"":1557,""y"":347,""dx"":106,""dy"":66,""t"":5648},{""x"":1565,""y"":343,""dx"":114,""dy"":62,""t"":5682},{""x"":1543,""y"":324,""dx"":92,""dy"":43,""t"":5716},{""x"":1545,""y"":278,""dx"":94,""dy"":-3,""t"":5750},{""x"":1520,""y"":252,""dx"":69,""dy"":-29,""t"":5784},{""x"":1520,""y"":239,""dx"":69,""dy"":-42,""t"":5818},{""x"":1538,""y"":287,""dx"":87,""dy"":6,""t"":5853},{""x"":1527,""y"":260,""dx"":76,""dy"":-21,""t"":5887},{""x"":1518,""y"":274,""dx"":67,""dy"":-7,""t"":5920},{""x"":1492,""y"":298,""dx"":41,""dy"":17,""t"":5954},{""x"":1480,""y"":306,""dx"":29,""dy"":25,""t"":5988}],[{""x"":939,""y"":461,""dx"":-32,""dy"":-90,""t"":7041},{""x"":902,""y"":411,""dx"":-69,""dy"":-140,""t"":7076},{""x"":879,""y"":451,""dx"":-92,""dy"":-100,""t"":7111},{""x"":895,""y"":480,""dx"":-76,""dy"":-71,""t"":7144},{""x"":893,""y"":457,""dx"":-78,""dy"":-94,""t"":7178},{""x"":947,""y"":488,""dx"":-24,""dy"":-63,""t"":7212},{""x"":907,""y"":432,""dx"":-64,""dy"":-119,""t"":7246},{""x"":904,""y"":432,""dx"":-67,""dy"":-119,""t"":7280},{""x"":843,""y"":390,""dx"":-128,""dy"":-161,""t"":7314},{""x"":883,""y"":384,""dx"":-88,""dy"":-167,""t"":7348},{""x"":917,""y"":397,""dx"":-54,""dy"":-154,""t"":7382},{""x"":958,""y"":437,""dx"":-13,""dy"":-114,""t"":7416},{""x"":904,""y"":446,""dx"":-67,""dy"":-105,""t"":7450},{""x"":912,""y"":472,""dx"":-59,""dy"":-79,""t"":7484},{""x"":860,""y"":456,""dx"":-111,""dy"":-95,""t"":7517},{""x"":853,""y"":435,""dx"":-118,""dy"":-116,""t"":7552},{""x"":815,""y"":418,""dx"":-156,""dy"":-133,""t"":7586},{""x"":869,""y"":392,""dx"":-102,""dy"":-159,""t"":7620},{""x"":832,""y"":356,""dx"":-139,""dy"":-195,""t"":7654},{""x"":832,""y"":374,""dx"":-139,""dy"":-177,""t"":7688},{""x"":833,""y"":361,""dx"":-138,""dy"":-190,""t"":7722},{""x"":818,""y"":369,""dx"":-153,""dy"":-182,""t"":7756},{""x"":857,""y"":419,""dx"":-114,""dy"":-132,""t"":7790},{""x"":843,""y"":411,""dx"":-128,""dy"":-140,""t"":7823},{""x"":867,""y"":435,""dx"":-104,""dy"":-116,""t"":7858},{""x"":841,""y"":410,""dx"":-130,""dy"":-141,""t"":7892},{""x"":903,""y"":449,""dx"":-68,""dy"":-102,""t"":7926},{""x"":893,""y"":463,""dx"":-78,""dy"":-88,""t"":7960},{""x"":915,""y"":496,""dx"":-56,""dy"":-55,""t"":7993},{""x"":902,""y"":520,""dx"":-69,""dy"":-31,""t"":8028},{""x"":903,""y"":532,""dx"":-68,""dy"":-19,""t"":8062},{""x"":903,""y"":540,""dx"":-68,""dy"":-11,""t"":8093},{""x"":907,""y"":564,""dx"":-64,""dy"":13,""t"":8130},{""x"":923,""y"":558,""dx"":-48,""dy"":7,""t"":8165},{""x"":929,""y"":549,""dx"":-42,""dy"":-2,""t"":8198},{""x"":898,""y"":514,""dx"":-73,""dy"":-37,""t"":8232},{""x"":930,""y"":513,""dx"":-41,""dy"":-38,""t"":8266},{""x"":981,""y"":523,""dx"":10,""dy"":-28,""t"":8300},{""x"":991,""y"":479,""dx"":20,""dy"":-72,""t"":8333},{""x"":988,""y"":474,""dx"":17,""dy"":-77,""t"":8369},{""x"":1039,""y"":505,""dx"":68,""dy"":-46,""t"":8402},{""x"":1060,""y"":498,""dx"":89,""dy"":-53,""t"":8435},{""x"":1077,""y"":492,""dx"":106,""dy"":-59,""t"":8468},{""x"":1099,""y"":473,""dx"":128,""dy"":-78,""t"":8503},{""x"":1079,""y"":476,""dx"":108,""dy"":-75,""t"":8537},{""x"":1038,""y"":447,""dx"":67,""dy"":-104,""t"":8571},{""x"":1084,""y"":462,""dx"":113,""dy"":-89,""t"":8606},{""x"":1082,""y"":502,""dx"":111,""dy"":-49,""t"":8640},{""x"":1059,""y"":494,""dx"":88,""dy"":-57,""t"":8673},{""x"":1045,""y"":499,""dx"":74,""dy"":-52,""t"":8708},{""x"":1041,""y"":544,""dx"":70,""dy"":-7,""t"":8743},{""x"":1017,""y"":509,""dx"":46,""dy"":-42,""t"":8775},{""x"":1015,""y"":538,""dx"":44,""dy"":-13,""t"":8809},{""x"":935,""y"":478,""dx"":-36,""dy"":-73,""t"":8844},{""x"":938,""y"":452,""dx"":-33,""dy"":-99,""t"":8878},{""x"":961,""y"":453,""dx"":-10,""dy"":-98,""t"":8913},{""x"":959,""y"":422,""dx"":-12,""dy"":-129,""t"":8945},{""x"":1023,""y"":473,""dx"":52,""dy"":-78,""t"":8981},{""x"":1001,""y"":474,""dx"":30,""dy"":-77,""t"":9014}],[{""x"":433,""y"":589,""dx"":-58,""dy"":-232,""t"":10032},{""x"":446,""y"":612,""dx"":-45,""dy"":-209,""t"":10068},{""x"":447,""y"":632,""dx"":-44,""dy"":-189,""t"":10102},{""x"":392,""y"":593,""dx"":-99,""dy"":-228,""t"":10137},{""x"":359,""y"":625,""dx"":-132,""dy"":-196,""t"":10170},{""x"":335,""y"":609,""dx"":-156,""dy"":-212,""t"":10203},{""x"":304,""y"":598,""dx"":-187,""dy"":-223,""t"":10238},{""x"":308,""y"":592,""dx"":-183,""dy"":-229,""t"":10272},{""x"":317,""y"":610,""dx"":-174,""dy"":-211,""t"":10306},{""x"":292,""y"":606,""dx"":-199,""dy"":-215,""t"":10340},{""x"":325,""y"":625,""dx"":-166,""dy"":-196,""t"":10374},{""x"":313,""y"":626,""dx"":-178,""dy"":-195,""t"":10408},{""x"":312,""y"":622,""dx"":-179,""dy"":-199,""t"":10442},{""x"":340,""y"":612,""dx"":-151,""dy"":-209,""t"":10476},{""x"":321,""y"":602,""dx"":-170,""dy"":-219,""t"":10511},{""x"":335,""y"":557,""dx"":-156,""dy"":-264,""t"":10544},{""x"":341,""y"":575,""dx"":-150,""dy"":-246,""t"":10578},{""x"":341,""y"":606,""dx"":-150,""dy"":-215,""t"":10612},{""x"":421,""y"":600,""dx"":-70,""dy"":-221,""t"":10646},{""x"":397,""y"":637,""dx"":-94,""dy"":-184,""t"":10682},{""x"":371,""y"":637,""dx"":-120,""dy"":-184,""t"":10714},{""x"":381,""y"":636,""dx"":-110,""dy"":-185,""t"":10747},{""x"":424,""y"":662,""dx"":-67,""dy"":-159,""t"":10782},{""x"":402,""y"":667,""dx"":-89,""dy"":-154,""t"":10817},{""x"":415,""y"":665,""dx"":-76,""dy"":-156,""t"":10851},{""x"":447,""y"":660,""dx"":-44,""dy"":-161,""t"":10885},{""x"":460,""y"":652,""dx"":-31,""dy"":-169,""t"":10922},{""x"":455,""y"":671,""dx"":-36,""dy"":-150,""t"":10952},{""x"":463,""y"":668,""dx"":-28,""dy"":-153,""t"":10986},{""x"":444,""y"":661,""dx"":-47,""dy"":-160,""t"":11020},{""x"":473,""y"":692,""dx"":-18,""dy"":-129,""t"":11054},{""x"":470,""y"":685,""dx"":-21,""dy"":-136,""t"":11088},{""x"":440,""y"":687,""dx"":-51,""dy"":-134,""t"":11122},{""x"":449,""y"":693,""dx"":-42,""dy"":-128,""t"":11156},{""x"":460,""y"":651,""dx"":-31,""dy"":-170,""t"":11198},{""x"":468,""y"":615,""dx"":-23,""dy"":-206,""t"":11231},{""x"":453,""y"":597,""dx"":-38,""dy"":-224,""t"":11270},{""x"":495,""y"":644,""dx"":4,""dy"":-177,""t"":11303},{""x"":496,""y"":604,""dx"":5,""dy"":-217,""t"":11340},{""x"":518,""y"":626,""dx"":27,""dy"":-195,""t"":11378},{""x"":524,""y"":653,""dx"":33,""dy"":-168,""t"":11395},{""x"":508,""y"":674,""dx"":17,""dy"":-147,""t"":11430},{""x"":509,""y"":709,""dx"":18,""dy"":-112,""t"":11468},{""x"":526,""y"":724,""dx"":35,""dy"":-97,""t"":11506},{""x"":515,""y"":742,""dx"":24,""dy"":-79,""t"":11542},{""x"":545,""y"":746,""dx"":54,""dy"":-75,""t"":11580},{""x"":526,""y"":759,""dx"":35,""dy"":-62,""t"":11599},{""x"":509,""y"":768,""dx"":18,""dy"":-53,""t"":11632},{""x"":530,""y"":788,""dx"":39,""dy"":-33,""t"":11669},{""x"":502,""y"":770,""dx"":11,""dy"":-51,""t"":11712},{""x"":512,""y"":725,""dx"":21,""dy"":-96,""t"":11749},{""x"":500,""y"":680,""dx"":9,""dy"":-141,""t"":11784},{""x"":506,""y"":686,""dx"":15,""dy"":-135,""t"":11802},{""x"":478,""y"":696,""dx"":-13,""dy"":-125,""t"":11842},{""x"":474,""y"":720,""dx"":-17,""dy"":-101,""t"":11877},{""x"":471,""y"":720,""dx"":-20,""dy"":-101,""t"":11912},{""x"":454,""y"":737,""dx"":-37,""dy"":-84,""t"":11947},{""x"":436,""y"":713,""dx"":-55,""dy"":-108,""t"":11990},{""x"":421,""y"":691,""dx"":-70,""dy"":-130,""t"":12009}],[{""x"":1456,""y"":683,""dx"":5,""dy"":-138,""t"":13061},{""x"":1432,""y"":683,""dx"":-19,""dy"":-138,""t"":13096},{""x"":1416,""y"":679,""dx"":-35,""dy"":-142,""t"":13129},{""x"":1410,""y"":694,""dx"":-41,""dy"":-127,""t"":13162},{""x"":1406,""y"":706,""dx"":-45,""dy"":-115,""t"":13194},{""x"":1395,""y"":697,""dx"":-56,""dy"":-124,""t"":13229},{""x"":1385,""y"":695,""dx"":-66,""dy"":-126,""t"":13264},{""x"":1390,""y"":663,""dx"":-61,""dy"":-158,""t"":13298},{""x"":1366,""y"":620,""dx"":-85,""dy"":-201,""t"":13332},{""x"":1359,""y"":606,""dx"":-92,""dy"":-215,""t"":13366},{""x"":1353,""y"":623,""dx"":-98,""dy"":-198,""t"":13399},{""x"":1357,""y"":610,""dx"":-94,""dy"":-211,""t"":13434},{""x"":1371,""y"":656,""dx"":-80,""dy"":-165,""t"":13469},{""x"":1356,""y"":643,""dx"":-95,""dy"":-178,""t"":13501},{""x"":1335,""y"":622,""dx"":-116,""dy"":-199,""t"":13536},{""x"":1355,""y"":640,""dx"":-96,""dy"":-181,""t"":13570},{""x"":1372,""y"":655,""dx"":-79,""dy"":-166,""t"":13602},{""x"":1361,""y"":623,""dx"":-90,""dy"":-198,""t"":13639},{""x"":1380,""y"":648,""dx"":-71,""dy"":-173,""t"":13672},{""x"":1379,""y"":674,""dx"":-72,""dy"":-147,""t"":13705},{""x"":1369,""y"":640,""dx"":-82,""dy"":-181,""t"":13740},{""x"":1393,""y"":683,""dx"":-58,""dy"":-138,""t"":13773},{""x"":1395,""y"":685,""dx"":-56,""dy"":-136,""t"":13808},{""x"":1382,""y"":684,""dx"":-69,""dy"":-137,""t"":13842},{""x"":1362,""y"":655,""dx"":-89,""dy"":-166,""t"":13876},{""x"":1397,""y"":658,""dx"":-54,""dy"":-163,""t"":13910},{""x"":1377,""y"":623,""dx"":-74,""dy"":-198,""t"":13944},{""x"":1367,""y"":584,""dx"":-84,""dy"":-237,""t"":13978},{""x"":1337,""y"":550,""dx"":-114,""dy"":-271,""t"":14011},{""x"":1353,""y"":552,""dx"":-98,""dy"":-269,""t"":14045},{""x"":1348,""y"":535,""dx"":-103,""dy"":-286,""t"":14080},{""x"":1339,""y"":523,""dx"":-112,""dy"":-298,""t"":14114},{""x"":1360,""y"":577,""dx"":-91,""dy"":-244,""t"":14148},{""x"":1369,""y"":609,""dx"":-82,""dy"":-212,""t"":14182},{""x"":1382,""y"":621,""dx"":-69,""dy"":-200,""t"":14216},{""x"":1403,""y"":650,""dx"":-48,""dy"":-171,""t"":14249},{""x"":1415,""y"":678,""dx"":-36,""dy"":-143,""t"":14284},{""x"":1409,""y"":666,""dx"":-42,""dy"":-155,""t"":14319},{""x"":1417,""y"":671,""dx"":-34,""dy"":-150,""t"":14353},{""x"":1436,""y"":701,""dx"":-15,""dy"":-120,""t"":14386},{""x"":1451,""y"":726,""dx"":0,""dy"":-95,""t"":14420},{""x"":1471,""y"":762,""dx"":20,""dy"":-59,""t"":14454},{""x"":1490,""y"":779,""dx"":39,""dy"":-42,""t"":14488},{""x"":1491,""y"":818,""dx"":40,""dy"":-3,""t"":14522},{""x"":1473,""y"":805,""dx"":22,""dy"":-16,""t"":14556},{""x"":1493,""y"":790,""dx"":42,""dy"":-31,""t"":14590},{""x"":1471,""y"":769,""dx"":20,""dy"":-52,""t"":14624},{""x"":1471,""y"":761,""dx"":20,""dy"":-60,""t"":14658},{""x"":1481,""y"":757,""dx"":30,""dy"":-64,""t"":14691},{""x"":1490,""y"":751,""dx"":39,""dy"":-70,""t"":14726},{""x"":1484,""y"":747,""dx"":33,""dy"":-74,""t"":14760},{""x"":1462,""y"":735,""dx"":11,""dy"":-86,""t"":14794},{""x"":1450,""y"":721,""dx"":-1,""dy"":-100,""t"":14827},{""x"":1471,""y"":702,""dx"":20,""dy"":-119,""t"":14862},{""x"":1428,""y"":664,""dx"":-23,""dy"":-157,""t"":14895},{""x"":1405,""y"":633,""dx"":-46,""dy"":-188,""t"":14930},{""x"":1407,""y"":643,""dx"":-44,""dy"":-178,""t"":14964},{""x"":1391,""y"":632,""dx"":-60,""dy"":-189,""t"":14998},{""x"":1406,""y"":664,""dx"":-45,""dy"":-157,""t"":15032}]]","[90,100,89.83050847457628,59.32203389830508,71.1864406779661]","[{""x"":-62.8,""y"":-14.15,""r"":168.91017619788977},{""x"":6.779661016949152,""y"":4.254237288135593,""r"":64.18309059300213},{""x"":-33.355932203389834,""y"":-87.62711864406779,""r"":84.09474861837785},{""x"":-58.644067796610166,""y"":-161.64406779661016,""r"":77.04851532930319},{""x"":-45.40677966101695,""y"":-151.10169491525423,""r"":54.927436397264394}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.39","validate","","","","","","","","","",""
