"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3966","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3972","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","14036","0.0-2.0-0.0","","","","","10059","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","17637","0.0-2.0-1.0","","","","","3599","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","19413","0.0-3.0","","","","","1774"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","24725","0.0-4.0","","","","","","","","","1516","","","","","","","","","","","","","","","",""
"","html-button-response","6","26156","0.0-5.0-0.0","","","","","1429","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","38792","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","39596","0.0-5.0-2.0","","","","","803","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","57196","0.0-5.0-3.0","","","","","","","","","","[[{""x"":459,""y"":240,""dx"":-32,""dy"":-41,""t"":990},{""x"":476,""y"":248,""dx"":-15,""dy"":-33,""t"":1024},{""x"":455,""y"":259,""dx"":-36,""dy"":-22,""t"":1058},{""x"":448,""y"":255,""dx"":-43,""dy"":-26,""t"":1093},{""x"":469,""y"":230,""dx"":-22,""dy"":-51,""t"":1126},{""x"":439,""y"":244,""dx"":-52,""dy"":-37,""t"":1160},{""x"":411,""y"":252,""dx"":-80,""dy"":-29,""t"":1193},{""x"":403,""y"":265,""dx"":-88,""dy"":-16,""t"":1228},{""x"":388,""y"":269,""dx"":-103,""dy"":-12,""t"":1262},{""x"":391,""y"":299,""dx"":-100,""dy"":18,""t"":1295},{""x"":394,""y"":295,""dx"":-97,""dy"":14,""t"":1331},{""x"":393,""y"":302,""dx"":-98,""dy"":21,""t"":1364},{""x"":400,""y"":312,""dx"":-91,""dy"":31,""t"":1398},{""x"":406,""y"":313,""dx"":-85,""dy"":32,""t"":1432},{""x"":412,""y"":314,""dx"":-79,""dy"":33,""t"":1466},{""x"":420,""y"":312,""dx"":-71,""dy"":31,""t"":1501},{""x"":425,""y"":316,""dx"":-66,""dy"":35,""t"":1534},{""x"":443,""y"":309,""dx"":-48,""dy"":28,""t"":1568},{""x"":457,""y"":307,""dx"":-34,""dy"":26,""t"":1603},{""x"":470,""y"":303,""dx"":-21,""dy"":22,""t"":1637},{""x"":498,""y"":325,""dx"":7,""dy"":44,""t"":1670},{""x"":520,""y"":343,""dx"":29,""dy"":62,""t"":1701},{""x"":514,""y"":356,""dx"":23,""dy"":75,""t"":1738},{""x"":505,""y"":351,""dx"":14,""dy"":70,""t"":1772},{""x"":496,""y"":342,""dx"":5,""dy"":61,""t"":1806},{""x"":476,""y"":345,""dx"":-15,""dy"":64,""t"":1840},{""x"":440,""y"":354,""dx"":-51,""dy"":73,""t"":1874},{""x"":435,""y"":344,""dx"":-56,""dy"":63,""t"":1908},{""x"":398,""y"":353,""dx"":-93,""dy"":72,""t"":1942},{""x"":396,""y"":350,""dx"":-95,""dy"":69,""t"":1976},{""x"":392,""y"":345,""dx"":-99,""dy"":64,""t"":2010},{""x"":375,""y"":332,""dx"":-116,""dy"":51,""t"":2044},{""x"":361,""y"":321,""dx"":-130,""dy"":40,""t"":2075},{""x"":350,""y"":316,""dx"":-141,""dy"":35,""t"":2111},{""x"":352,""y"":294,""dx"":-139,""dy"":13,""t"":2146},{""x"":360,""y"":282,""dx"":-131,""dy"":1,""t"":2180},{""x"":359,""y"":284,""dx"":-132,""dy"":3,""t"":2214},{""x"":361,""y"":289,""dx"":-130,""dy"":8,""t"":2248},{""x"":374,""y"":279,""dx"":-117,""dy"":-2,""t"":2282},{""x"":378,""y"":270,""dx"":-113,""dy"":-11,""t"":2316},{""x"":370,""y"":276,""dx"":-121,""dy"":-5,""t"":2349},{""x"":371,""y"":273,""dx"":-120,""dy"":-8,""t"":2384},{""x"":366,""y"":276,""dx"":-125,""dy"":-5,""t"":2418},{""x"":365,""y"":283,""dx"":-126,""dy"":2,""t"":2452},{""x"":372,""y"":302,""dx"":-119,""dy"":21,""t"":2486},{""x"":376,""y"":273,""dx"":-115,""dy"":-8,""t"":2519},{""x"":376,""y"":278,""dx"":-115,""dy"":-3,""t"":2554},{""x"":367,""y"":280,""dx"":-124,""dy"":-1,""t"":2588},{""x"":393,""y"":320,""dx"":-98,""dy"":39,""t"":2622},{""x"":388,""y"":308,""dx"":-103,""dy"":27,""t"":2656},{""x"":386,""y"":296,""dx"":-105,""dy"":15,""t"":2690},{""x"":393,""y"":298,""dx"":-98,""dy"":17,""t"":2724},{""x"":388,""y"":300,""dx"":-103,""dy"":19,""t"":2758},{""x"":390,""y"":290,""dx"":-101,""dy"":9,""t"":2792},{""x"":384,""y"":284,""dx"":-107,""dy"":3,""t"":2826},{""x"":382,""y"":278,""dx"":-109,""dy"":-3,""t"":2861},{""x"":391,""y"":270,""dx"":-100,""dy"":-11,""t"":2894},{""x"":393,""y"":270,""dx"":-98,""dy"":-11,""t"":2928},{""x"":390,""y"":275,""dx"":-101,""dy"":-6,""t"":2961},{""x"":398,""y"":282,""dx"":-93,""dy"":1,""t"":2995}],[{""x"":1609,""y"":350,""dx"":158,""dy"":69,""t"":4021},{""x"":1566,""y"":359,""dx"":115,""dy"":78,""t"":4060},{""x"":1554,""y"":376,""dx"":103,""dy"":95,""t"":4094},{""x"":1596,""y"":392,""dx"":145,""dy"":111,""t"":4129},{""x"":1582,""y"":397,""dx"":131,""dy"":116,""t"":4165},{""x"":1615,""y"":380,""dx"":164,""dy"":99,""t"":4187},{""x"":1592,""y"":368,""dx"":141,""dy"":87,""t"":4230},{""x"":1586,""y"":399,""dx"":135,""dy"":118,""t"":4268},{""x"":1554,""y"":397,""dx"":103,""dy"":116,""t"":4287},{""x"":1512,""y"":410,""dx"":61,""dy"":129,""t"":4327},{""x"":1515,""y"":388,""dx"":64,""dy"":107,""t"":4365},{""x"":1555,""y"":375,""dx"":104,""dy"":94,""t"":4405},{""x"":1590,""y"":365,""dx"":139,""dy"":84,""t"":4421},{""x"":1575,""y"":385,""dx"":124,""dy"":104,""t"":4465},{""x"":1560,""y"":380,""dx"":109,""dy"":99,""t"":4500},{""x"":1513,""y"":364,""dx"":62,""dy"":83,""t"":4539},{""x"":1518,""y"":410,""dx"":67,""dy"":129,""t"":4561},{""x"":1501,""y"":438,""dx"":50,""dy"":157,""t"":4601},{""x"":1506,""y"":421,""dx"":55,""dy"":140,""t"":4643},{""x"":1495,""y"":411,""dx"":44,""dy"":130,""t"":4659},{""x"":1486,""y"":420,""dx"":35,""dy"":139,""t"":4699},{""x"":1467,""y"":402,""dx"":16,""dy"":121,""t"":4738},{""x"":1523,""y"":419,""dx"":72,""dy"":138,""t"":4780},{""x"":1539,""y"":441,""dx"":88,""dy"":160,""t"":4797},{""x"":1549,""y"":425,""dx"":98,""dy"":144,""t"":4835},{""x"":1566,""y"":446,""dx"":115,""dy"":165,""t"":4875},{""x"":1496,""y"":413,""dx"":45,""dy"":132,""t"":4913},{""x"":1490,""y"":377,""dx"":39,""dy"":96,""t"":4934},{""x"":1502,""y"":378,""dx"":51,""dy"":97,""t"":4976},{""x"":1471,""y"":414,""dx"":20,""dy"":133,""t"":5017},{""x"":1496,""y"":428,""dx"":45,""dy"":147,""t"":5033},{""x"":1536,""y"":430,""dx"":85,""dy"":149,""t"":5075},{""x"":1556,""y"":446,""dx"":105,""dy"":165,""t"":5113},{""x"":1534,""y"":424,""dx"":83,""dy"":143,""t"":5154},{""x"":1551,""y"":440,""dx"":100,""dy"":159,""t"":5173},{""x"":1552,""y"":456,""dx"":101,""dy"":175,""t"":5215},{""x"":1555,""y"":478,""dx"":104,""dy"":197,""t"":5256},{""x"":1557,""y"":496,""dx"":106,""dy"":215,""t"":5273},{""x"":1553,""y"":498,""dx"":102,""dy"":217,""t"":5314},{""x"":1542,""y"":498,""dx"":91,""dy"":217,""t"":5355},{""x"":1540,""y"":514,""dx"":89,""dy"":233,""t"":5394},{""x"":1517,""y"":494,""dx"":66,""dy"":213,""t"":5412},{""x"":1510,""y"":510,""dx"":59,""dy"":229,""t"":5454},{""x"":1494,""y"":478,""dx"":43,""dy"":197,""t"":5495},{""x"":1498,""y"":487,""dx"":47,""dy"":206,""t"":5513},{""x"":1504,""y"":462,""dx"":53,""dy"":181,""t"":5554},{""x"":1537,""y"":465,""dx"":86,""dy"":184,""t"":5592},{""x"":1527,""y"":480,""dx"":76,""dy"":199,""t"":5617},{""x"":1559,""y"":463,""dx"":108,""dy"":182,""t"":5659},{""x"":1550,""y"":459,""dx"":99,""dy"":178,""t"":5698},{""x"":1542,""y"":456,""dx"":91,""dy"":175,""t"":5716},{""x"":1546,""y"":449,""dx"":95,""dy"":168,""t"":5758},{""x"":1568,""y"":447,""dx"":117,""dy"":166,""t"":5802},{""x"":1601,""y"":429,""dx"":150,""dy"":148,""t"":5822},{""x"":1569,""y"":464,""dx"":118,""dy"":183,""t"":5864},{""x"":1545,""y"":492,""dx"":94,""dy"":211,""t"":5888},{""x"":1383,""y"":675,""dx"":-68,""dy"":394,""t"":5930},{""x"":1245,""y"":830,""dx"":-206,""dy"":549,""t"":5954},{""x"":1154,""y"":933,""dx"":-297,""dy"":652,""t"":5995}],[{""x"":876,""y"":565,""dx"":-95,""dy"":14,""t"":7019},{""x"":882,""y"":571,""dx"":-89,""dy"":20,""t"":7042},{""x"":915,""y"":570,""dx"":-56,""dy"":19,""t"":7084},{""x"":924,""y"":573,""dx"":-47,""dy"":22,""t"":7122},{""x"":931,""y"":575,""dx"":-40,""dy"":24,""t"":7145},{""x"":937,""y"":576,""dx"":-34,""dy"":25,""t"":7188},{""x"":922,""y"":574,""dx"":-49,""dy"":23,""t"":7230},{""x"":910,""y"":579,""dx"":-61,""dy"":28,""t"":7245},{""x"":935,""y"":559,""dx"":-36,""dy"":8,""t"":7287},{""x"":950,""y"":566,""dx"":-21,""dy"":15,""t"":7330},{""x"":984,""y"":557,""dx"":13,""dy"":6,""t"":7348},{""x"":982,""y"":571,""dx"":11,""dy"":20,""t"":7391},{""x"":989,""y"":568,""dx"":18,""dy"":17,""t"":7432},{""x"":986,""y"":564,""dx"":15,""dy"":13,""t"":7451},{""x"":993,""y"":560,""dx"":22,""dy"":9,""t"":7493},{""x"":980,""y"":566,""dx"":9,""dy"":15,""t"":7534},{""x"":1010,""y"":558,""dx"":39,""dy"":7,""t"":7553},{""x"":985,""y"":564,""dx"":14,""dy"":13,""t"":7595},{""x"":983,""y"":562,""dx"":12,""dy"":11,""t"":7634},{""x"":980,""y"":563,""dx"":9,""dy"":12,""t"":7656},{""x"":979,""y"":581,""dx"":8,""dy"":30,""t"":7698},{""x"":956,""y"":747,""dx"":-15,""dy"":196,""t"":7738},{""x"":941,""y"":892,""dx"":-30,""dy"":341,""t"":7756},{""x"":918,""y"":1020,""dx"":-53,""dy"":469,""t"":7797},{""x"":931,""y"":1125,""dx"":-40,""dy"":574,""t"":7838},{""x"":933,""y"":1218,""dx"":-38,""dy"":667,""t"":7861},{""x"":967,""y"":1252,""dx"":-4,""dy"":701,""t"":7906},{""x"":991,""y"":1264,""dx"":20,""dy"":713,""t"":7926},{""x"":996,""y"":1191,""dx"":25,""dy"":640,""t"":7970},{""x"":998,""y"":1112,""dx"":27,""dy"":561,""t"":8012},{""x"":1021,""y"":1046,""dx"":50,""dy"":495,""t"":8028},{""x"":1031,""y"":948,""dx"":60,""dy"":397,""t"":8074},{""x"":1024,""y"":871,""dx"":53,""dy"":320,""t"":8098},{""x"":1020,""y"":804,""dx"":49,""dy"":253,""t"":8140},{""x"":988,""y"":744,""dx"":17,""dy"":193,""t"":8180},{""x"":931,""y"":700,""dx"":-40,""dy"":149,""t"":8196},{""x"":927,""y"":659,""dx"":-44,""dy"":108,""t"":8243},{""x"":925,""y"":628,""dx"":-46,""dy"":77,""t"":8264},{""x"":944,""y"":596,""dx"":-27,""dy"":45,""t"":8305},{""x"":978,""y"":561,""dx"":7,""dy"":10,""t"":8377},{""x"":966,""y"":548,""dx"":-5,""dy"":-3,""t"":8410},{""x"":957,""y"":542,""dx"":-14,""dy"":-9,""t"":8440},{""x"":973,""y"":548,""dx"":2,""dy"":-3,""t"":8474},{""x"":992,""y"":545,""dx"":21,""dy"":-6,""t"":8508},{""x"":991,""y"":569,""dx"":20,""dy"":18,""t"":8546},{""x"":1000,""y"":571,""dx"":29,""dy"":20,""t"":8580},{""x"":990,""y"":575,""dx"":19,""dy"":24,""t"":8611},{""x"":987,""y"":588,""dx"":16,""dy"":37,""t"":8645},{""x"":986,""y"":581,""dx"":15,""dy"":30,""t"":8676},{""x"":971,""y"":586,""dx"":0,""dy"":35,""t"":8711},{""x"":980,""y"":595,""dx"":9,""dy"":44,""t"":8744},{""x"":987,""y"":594,""dx"":16,""dy"":43,""t"":8778},{""x"":994,""y"":594,""dx"":23,""dy"":43,""t"":8809},{""x"":984,""y"":606,""dx"":13,""dy"":55,""t"":8845},{""x"":974,""y"":611,""dx"":3,""dy"":60,""t"":8878},{""x"":959,""y"":616,""dx"":-12,""dy"":65,""t"":8912},{""x"":962,""y"":605,""dx"":-9,""dy"":54,""t"":8946},{""x"":957,""y"":601,""dx"":-14,""dy"":50,""t"":8980},{""x"":942,""y"":609,""dx"":-29,""dy"":58,""t"":9013}],[{""x"":448,""y"":782,""dx"":-43,""dy"":-39,""t"":10038},{""x"":455,""y"":780,""dx"":-36,""dy"":-41,""t"":10072},{""x"":448,""y"":773,""dx"":-43,""dy"":-48,""t"":10104},{""x"":456,""y"":759,""dx"":-35,""dy"":-62,""t"":10140},{""x"":457,""y"":754,""dx"":-34,""dy"":-67,""t"":10173},{""x"":568,""y"":805,""dx"":77,""dy"":-16,""t"":10206},{""x"":677,""y"":899,""dx"":186,""dy"":78,""t"":10239},{""x"":762,""y"":1010,""dx"":271,""dy"":189,""t"":10273},{""x"":845,""y"":1088,""dx"":354,""dy"":267,""t"":10306},{""x"":894,""y"":1175,""dx"":403,""dy"":354,""t"":10339},{""x"":933,""y"":1206,""dx"":442,""dy"":385,""t"":10375},{""x"":961,""y"":1227,""dx"":470,""dy"":406,""t"":10405},{""x"":946,""y"":1178,""dx"":455,""dy"":357,""t"":10442},{""x"":898,""y"":1138,""dx"":407,""dy"":317,""t"":10476},{""x"":842,""y"":1077,""dx"":351,""dy"":256,""t"":10509},{""x"":769,""y"":1011,""dx"":278,""dy"":190,""t"":10544},{""x"":709,""y"":951,""dx"":218,""dy"":130,""t"":10578},{""x"":640,""y"":908,""dx"":149,""dy"":87,""t"":10613},{""x"":584,""y"":868,""dx"":93,""dy"":47,""t"":10648},{""x"":541,""y"":820,""dx"":50,""dy"":-1,""t"":10680},{""x"":494,""y"":773,""dx"":3,""dy"":-48,""t"":10714},{""x"":471,""y"":744,""dx"":-20,""dy"":-77,""t"":10754},{""x"":448,""y"":720,""dx"":-43,""dy"":-101,""t"":10786},{""x"":445,""y"":705,""dx"":-46,""dy"":-116,""t"":10818},{""x"":460,""y"":717,""dx"":-31,""dy"":-104,""t"":10852},{""x"":443,""y"":710,""dx"":-48,""dy"":-111,""t"":10884},{""x"":440,""y"":694,""dx"":-51,""dy"":-127,""t"":10918},{""x"":436,""y"":711,""dx"":-55,""dy"":-110,""t"":10952},{""x"":439,""y"":725,""dx"":-52,""dy"":-96,""t"":10986},{""x"":457,""y"":751,""dx"":-34,""dy"":-70,""t"":11020},{""x"":476,""y"":761,""dx"":-15,""dy"":-60,""t"":11054},{""x"":487,""y"":772,""dx"":-4,""dy"":-49,""t"":11091},{""x"":494,""y"":789,""dx"":3,""dy"":-32,""t"":11124},{""x"":498,""y"":798,""dx"":7,""dy"":-23,""t"":11156},{""x"":508,""y"":806,""dx"":17,""dy"":-15,""t"":11190},{""x"":502,""y"":812,""dx"":11,""dy"":-9,""t"":11224},{""x"":504,""y"":818,""dx"":13,""dy"":-3,""t"":11258},{""x"":508,""y"":805,""dx"":17,""dy"":-16,""t"":11297},{""x"":509,""y"":810,""dx"":18,""dy"":-11,""t"":11330},{""x"":517,""y"":789,""dx"":26,""dy"":-32,""t"":11364},{""x"":517,""y"":785,""dx"":26,""dy"":-36,""t"":11399},{""x"":500,""y"":760,""dx"":9,""dy"":-61,""t"":11432},{""x"":486,""y"":746,""dx"":-5,""dy"":-75,""t"":11464},{""x"":470,""y"":738,""dx"":-21,""dy"":-83,""t"":11497},{""x"":478,""y"":728,""dx"":-13,""dy"":-93,""t"":11532},{""x"":496,""y"":744,""dx"":5,""dy"":-77,""t"":11565},{""x"":499,""y"":750,""dx"":8,""dy"":-71,""t"":11598},{""x"":520,""y"":754,""dx"":29,""dy"":-67,""t"":11632},{""x"":549,""y"":745,""dx"":58,""dy"":-76,""t"":11666},{""x"":552,""y"":739,""dx"":61,""dy"":-82,""t"":11700},{""x"":559,""y"":742,""dx"":68,""dy"":-79,""t"":11734},{""x"":570,""y"":749,""dx"":79,""dy"":-72,""t"":11767},{""x"":548,""y"":743,""dx"":57,""dy"":-78,""t"":11801},{""x"":542,""y"":739,""dx"":51,""dy"":-82,""t"":11836},{""x"":546,""y"":749,""dx"":55,""dy"":-72,""t"":11870},{""x"":532,""y"":754,""dx"":41,""dy"":-67,""t"":11903},{""x"":523,""y"":750,""dx"":32,""dy"":-71,""t"":11937},{""x"":529,""y"":759,""dx"":38,""dy"":-62,""t"":11972},{""x"":534,""y"":766,""dx"":43,""dy"":-55,""t"":12003}],[{""x"":1446,""y"":804,""dx"":-5,""dy"":-17,""t"":13061},{""x"":1439,""y"":806,""dx"":-12,""dy"":-15,""t"":13097},{""x"":1434,""y"":800,""dx"":-17,""dy"":-21,""t"":13132},{""x"":1404,""y"":809,""dx"":-47,""dy"":-12,""t"":13168},{""x"":1394,""y"":808,""dx"":-57,""dy"":-13,""t"":13200},{""x"":1377,""y"":805,""dx"":-74,""dy"":-16,""t"":13231},{""x"":1375,""y"":809,""dx"":-76,""dy"":-12,""t"":13266},{""x"":1374,""y"":803,""dx"":-77,""dy"":-18,""t"":13301},{""x"":1333,""y"":791,""dx"":-118,""dy"":-30,""t"":13336},{""x"":1339,""y"":796,""dx"":-112,""dy"":-25,""t"":13369},{""x"":1346,""y"":789,""dx"":-105,""dy"":-32,""t"":13405},{""x"":1331,""y"":808,""dx"":-120,""dy"":-13,""t"":13441},{""x"":1354,""y"":797,""dx"":-97,""dy"":-24,""t"":13476},{""x"":1364,""y"":796,""dx"":-87,""dy"":-25,""t"":13509},{""x"":1373,""y"":796,""dx"":-78,""dy"":-25,""t"":13542},{""x"":1374,""y"":803,""dx"":-77,""dy"":-18,""t"":13577},{""x"":1362,""y"":785,""dx"":-89,""dy"":-36,""t"":13612},{""x"":1372,""y"":761,""dx"":-79,""dy"":-60,""t"":13644},{""x"":1387,""y"":740,""dx"":-64,""dy"":-81,""t"":13678},{""x"":1395,""y"":723,""dx"":-56,""dy"":-98,""t"":13709},{""x"":1373,""y"":740,""dx"":-78,""dy"":-81,""t"":13740},{""x"":1377,""y"":725,""dx"":-74,""dy"":-96,""t"":13774},{""x"":1384,""y"":742,""dx"":-67,""dy"":-79,""t"":13807},{""x"":1382,""y"":738,""dx"":-69,""dy"":-83,""t"":13841},{""x"":1385,""y"":728,""dx"":-66,""dy"":-93,""t"":13876},{""x"":1361,""y"":712,""dx"":-90,""dy"":-109,""t"":13910},{""x"":1376,""y"":712,""dx"":-75,""dy"":-109,""t"":13942},{""x"":1359,""y"":736,""dx"":-92,""dy"":-85,""t"":13978},{""x"":1361,""y"":733,""dx"":-90,""dy"":-88,""t"":14013},{""x"":1372,""y"":715,""dx"":-79,""dy"":-106,""t"":14046},{""x"":1378,""y"":762,""dx"":-73,""dy"":-59,""t"":14079},{""x"":1282,""y"":872,""dx"":-169,""dy"":51,""t"":14114},{""x"":1172,""y"":997,""dx"":-279,""dy"":176,""t"":14148},{""x"":1119,""y"":1069,""dx"":-332,""dy"":248,""t"":14183},{""x"":1094,""y"":1113,""dx"":-357,""dy"":292,""t"":14217},{""x"":1088,""y"":1135,""dx"":-363,""dy"":314,""t"":14252},{""x"":1132,""y"":1137,""dx"":-319,""dy"":316,""t"":14287},{""x"":1204,""y"":1087,""dx"":-247,""dy"":266,""t"":14320},{""x"":1264,""y"":1020,""dx"":-187,""dy"":199,""t"":14351},{""x"":1285,""y"":981,""dx"":-166,""dy"":160,""t"":14386},{""x"":1312,""y"":951,""dx"":-139,""dy"":130,""t"":14423},{""x"":1352,""y"":923,""dx"":-99,""dy"":102,""t"":14464},{""x"":1361,""y"":878,""dx"":-90,""dy"":57,""t"":14488},{""x"":1359,""y"":846,""dx"":-92,""dy"":25,""t"":14521},{""x"":1368,""y"":803,""dx"":-83,""dy"":-18,""t"":14556},{""x"":1386,""y"":809,""dx"":-65,""dy"":-12,""t"":14590},{""x"":1382,""y"":769,""dx"":-69,""dy"":-52,""t"":14624},{""x"":1371,""y"":738,""dx"":-80,""dy"":-83,""t"":14658},{""x"":1396,""y"":718,""dx"":-55,""dy"":-103,""t"":14692},{""x"":1391,""y"":718,""dx"":-60,""dy"":-103,""t"":14726},{""x"":1391,""y"":741,""dx"":-60,""dy"":-80,""t"":14760},{""x"":1384,""y"":749,""dx"":-67,""dy"":-72,""t"":14794},{""x"":1360,""y"":752,""dx"":-91,""dy"":-69,""t"":14831},{""x"":1360,""y"":733,""dx"":-91,""dy"":-88,""t"":14867},{""x"":1351,""y"":736,""dx"":-100,""dy"":-85,""t"":14900},{""x"":1365,""y"":731,""dx"":-86,""dy"":-90,""t"":14935},{""x"":1365,""y"":743,""dx"":-86,""dy"":-78,""t"":14969},{""x"":1366,""y"":719,""dx"":-85,""dy"":-102,""t"":15006},{""x"":1359,""y"":727,""dx"":-92,""dy"":-94,""t"":15034}]]","[100,62.71186440677966,79.66101694915254,81.35593220338984,86.4406779661017]","[{""x"":-82.03333333333333,""y"":16.183333333333334,""r"":67.6289885881143},{""x"":74.49152542372882,""y"":167.83050847457628,""r"":48.58889270307452},{""x"":-4.813559322033898,""y"":133.47457627118644,""r"":119.50649503539516},{""x"":73.72881355932203,""y"":3.7288135593220337,""r"":109.24359950735676},{""x"":-106.9322033898305,""y"":-6.305084745762712,""r"":83.23397313148003}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.36","validate","","","","","","","","","",""
