"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","6481","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6487","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9037","0.0-2.0-0.0","","","","","2544","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10333","0.0-2.0-1.0","","","","","1295","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10836","0.0-3.0","","","","","502"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20150","0.0-4.0","","","","","","","","","2220","","","","","","","","","","","","","","","",""
"","html-button-response","6","21565","0.0-5.0-0.0","","","","","1412","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","35192","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","36236","0.0-5.0-2.0","","","","","1044","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","53439","0.0-5.0-3.0","","","","","","","","","","[[{""x"":463,""y"":358,""dx"":-28,""dy"":77,""t"":990},{""x"":478,""y"":328,""dx"":-13,""dy"":47,""t"":1025},{""x"":499,""y"":375,""dx"":8,""dy"":94,""t"":1058},{""x"":515,""y"":388,""dx"":24,""dy"":107,""t"":1092},{""x"":531,""y"":431,""dx"":40,""dy"":150,""t"":1126},{""x"":537,""y"":422,""dx"":46,""dy"":141,""t"":1160},{""x"":530,""y"":380,""dx"":39,""dy"":99,""t"":1194},{""x"":541,""y"":357,""dx"":50,""dy"":76,""t"":1228},{""x"":551,""y"":366,""dx"":60,""dy"":85,""t"":1262},{""x"":570,""y"":356,""dx"":79,""dy"":75,""t"":1296},{""x"":566,""y"":347,""dx"":75,""dy"":66,""t"":1330},{""x"":576,""y"":338,""dx"":85,""dy"":57,""t"":1365},{""x"":578,""y"":342,""dx"":87,""dy"":61,""t"":1398},{""x"":566,""y"":311,""dx"":75,""dy"":30,""t"":1432},{""x"":569,""y"":313,""dx"":78,""dy"":32,""t"":1466},{""x"":557,""y"":301,""dx"":66,""dy"":20,""t"":1500},{""x"":569,""y"":292,""dx"":78,""dy"":11,""t"":1535},{""x"":555,""y"":266,""dx"":64,""dy"":-15,""t"":1568},{""x"":569,""y"":304,""dx"":78,""dy"":23,""t"":1602},{""x"":559,""y"":330,""dx"":68,""dy"":49,""t"":1636},{""x"":569,""y"":347,""dx"":78,""dy"":66,""t"":1670},{""x"":554,""y"":335,""dx"":63,""dy"":54,""t"":1704},{""x"":546,""y"":318,""dx"":55,""dy"":37,""t"":1737},{""x"":549,""y"":332,""dx"":58,""dy"":51,""t"":1772},{""x"":553,""y"":360,""dx"":62,""dy"":79,""t"":1807},{""x"":546,""y"":352,""dx"":55,""dy"":71,""t"":1840},{""x"":552,""y"":342,""dx"":61,""dy"":61,""t"":1874},{""x"":555,""y"":391,""dx"":64,""dy"":110,""t"":1908},{""x"":571,""y"":396,""dx"":80,""dy"":115,""t"":1941},{""x"":581,""y"":392,""dx"":90,""dy"":111,""t"":1976},{""x"":584,""y"":389,""dx"":93,""dy"":108,""t"":2010},{""x"":570,""y"":370,""dx"":79,""dy"":89,""t"":2045},{""x"":570,""y"":375,""dx"":79,""dy"":94,""t"":2078},{""x"":549,""y"":333,""dx"":58,""dy"":52,""t"":2112},{""x"":531,""y"":311,""dx"":40,""dy"":30,""t"":2146},{""x"":530,""y"":291,""dx"":39,""dy"":10,""t"":2180},{""x"":524,""y"":284,""dx"":33,""dy"":3,""t"":2214},{""x"":532,""y"":298,""dx"":41,""dy"":17,""t"":2249},{""x"":538,""y"":310,""dx"":47,""dy"":29,""t"":2282},{""x"":542,""y"":348,""dx"":51,""dy"":67,""t"":2316},{""x"":529,""y"":314,""dx"":38,""dy"":33,""t"":2350},{""x"":532,""y"":316,""dx"":41,""dy"":35,""t"":2384},{""x"":527,""y"":299,""dx"":36,""dy"":18,""t"":2418},{""x"":517,""y"":273,""dx"":26,""dy"":-8,""t"":2453},{""x"":536,""y"":278,""dx"":45,""dy"":-3,""t"":2486},{""x"":552,""y"":282,""dx"":61,""dy"":1,""t"":2517},{""x"":556,""y"":315,""dx"":65,""dy"":34,""t"":2554},{""x"":565,""y"":349,""dx"":74,""dy"":68,""t"":2588},{""x"":581,""y"":372,""dx"":90,""dy"":91,""t"":2622},{""x"":585,""y"":356,""dx"":94,""dy"":75,""t"":2656},{""x"":579,""y"":367,""dx"":88,""dy"":86,""t"":2690},{""x"":583,""y"":334,""dx"":92,""dy"":53,""t"":2724},{""x"":571,""y"":370,""dx"":80,""dy"":89,""t"":2758},{""x"":559,""y"":388,""dx"":68,""dy"":107,""t"":2792},{""x"":552,""y"":359,""dx"":61,""dy"":78,""t"":2826},{""x"":568,""y"":393,""dx"":77,""dy"":112,""t"":2860},{""x"":555,""y"":394,""dx"":64,""dy"":113,""t"":2894},{""x"":559,""y"":418,""dx"":68,""dy"":137,""t"":2928},{""x"":547,""y"":420,""dx"":56,""dy"":139,""t"":2962},{""x"":552,""y"":401,""dx"":61,""dy"":120,""t"":2996}],[{""x"":1505,""y"":324,""dx"":54,""dy"":43,""t"":4016},{""x"":1504,""y"":323,""dx"":53,""dy"":42,""t"":4051},{""x"":1508,""y"":326,""dx"":57,""dy"":45,""t"":4082},{""x"":1494,""y"":337,""dx"":43,""dy"":56,""t"":4118},{""x"":1477,""y"":329,""dx"":26,""dy"":48,""t"":4153},{""x"":1456,""y"":353,""dx"":5,""dy"":72,""t"":4186},{""x"":1436,""y"":345,""dx"":-15,""dy"":64,""t"":4220},{""x"":1424,""y"":328,""dx"":-27,""dy"":47,""t"":4255},{""x"":1427,""y"":328,""dx"":-24,""dy"":47,""t"":4287},{""x"":1426,""y"":362,""dx"":-25,""dy"":81,""t"":4322},{""x"":1426,""y"":391,""dx"":-25,""dy"":110,""t"":4356},{""x"":1408,""y"":348,""dx"":-43,""dy"":67,""t"":4391},{""x"":1402,""y"":386,""dx"":-49,""dy"":105,""t"":4424},{""x"":1402,""y"":387,""dx"":-49,""dy"":106,""t"":4458},{""x"":1401,""y"":371,""dx"":-50,""dy"":90,""t"":4489},{""x"":1399,""y"":323,""dx"":-52,""dy"":42,""t"":4526},{""x"":1398,""y"":326,""dx"":-53,""dy"":45,""t"":4561},{""x"":1410,""y"":332,""dx"":-41,""dy"":51,""t"":4594},{""x"":1394,""y"":342,""dx"":-57,""dy"":61,""t"":4628},{""x"":1391,""y"":305,""dx"":-60,""dy"":24,""t"":4663},{""x"":1394,""y"":298,""dx"":-57,""dy"":17,""t"":4696},{""x"":1397,""y"":310,""dx"":-54,""dy"":29,""t"":4730},{""x"":1392,""y"":315,""dx"":-59,""dy"":34,""t"":4764},{""x"":1396,""y"":337,""dx"":-55,""dy"":56,""t"":4798},{""x"":1408,""y"":343,""dx"":-43,""dy"":62,""t"":4832},{""x"":1410,""y"":337,""dx"":-41,""dy"":56,""t"":4866},{""x"":1420,""y"":331,""dx"":-31,""dy"":50,""t"":4900},{""x"":1417,""y"":334,""dx"":-34,""dy"":53,""t"":4934},{""x"":1422,""y"":334,""dx"":-29,""dy"":53,""t"":4968},{""x"":1418,""y"":335,""dx"":-33,""dy"":54,""t"":5002},{""x"":1402,""y"":328,""dx"":-49,""dy"":47,""t"":5036},{""x"":1405,""y"":362,""dx"":-46,""dy"":81,""t"":5070},{""x"":1409,""y"":360,""dx"":-42,""dy"":79,""t"":5104},{""x"":1404,""y"":379,""dx"":-47,""dy"":98,""t"":5138},{""x"":1418,""y"":376,""dx"":-33,""dy"":95,""t"":5173},{""x"":1413,""y"":346,""dx"":-38,""dy"":65,""t"":5206},{""x"":1421,""y"":350,""dx"":-30,""dy"":69,""t"":5240},{""x"":1426,""y"":359,""dx"":-25,""dy"":78,""t"":5274},{""x"":1434,""y"":331,""dx"":-17,""dy"":50,""t"":5308},{""x"":1437,""y"":345,""dx"":-14,""dy"":64,""t"":5342},{""x"":1424,""y"":333,""dx"":-27,""dy"":52,""t"":5376},{""x"":1424,""y"":337,""dx"":-27,""dy"":56,""t"":5411},{""x"":1429,""y"":332,""dx"":-22,""dy"":51,""t"":5444},{""x"":1419,""y"":336,""dx"":-32,""dy"":55,""t"":5479},{""x"":1421,""y"":319,""dx"":-30,""dy"":38,""t"":5512},{""x"":1443,""y"":324,""dx"":-8,""dy"":43,""t"":5546},{""x"":1438,""y"":320,""dx"":-13,""dy"":39,""t"":5580},{""x"":1426,""y"":329,""dx"":-25,""dy"":48,""t"":5614},{""x"":1413,""y"":312,""dx"":-38,""dy"":31,""t"":5648},{""x"":1409,""y"":326,""dx"":-42,""dy"":45,""t"":5680},{""x"":1414,""y"":343,""dx"":-37,""dy"":62,""t"":5717},{""x"":1402,""y"":346,""dx"":-49,""dy"":65,""t"":5750},{""x"":1401,""y"":360,""dx"":-50,""dy"":79,""t"":5784},{""x"":1401,""y"":357,""dx"":-50,""dy"":76,""t"":5818},{""x"":1399,""y"":334,""dx"":-52,""dy"":53,""t"":5852},{""x"":1401,""y"":330,""dx"":-50,""dy"":49,""t"":5886},{""x"":1406,""y"":328,""dx"":-45,""dy"":47,""t"":5919},{""x"":1416,""y"":352,""dx"":-35,""dy"":71,""t"":5954},{""x"":1428,""y"":378,""dx"":-23,""dy"":97,""t"":5987}],[{""x"":909,""y"":616,""dx"":-62,""dy"":65,""t"":7042},{""x"":873,""y"":591,""dx"":-98,""dy"":40,""t"":7076},{""x"":901,""y"":580,""dx"":-70,""dy"":29,""t"":7111},{""x"":906,""y"":621,""dx"":-65,""dy"":70,""t"":7144},{""x"":908,""y"":589,""dx"":-63,""dy"":38,""t"":7178},{""x"":935,""y"":588,""dx"":-36,""dy"":37,""t"":7212},{""x"":913,""y"":571,""dx"":-58,""dy"":20,""t"":7246},{""x"":932,""y"":562,""dx"":-39,""dy"":11,""t"":7280},{""x"":953,""y"":582,""dx"":-18,""dy"":31,""t"":7314},{""x"":948,""y"":605,""dx"":-23,""dy"":54,""t"":7349},{""x"":922,""y"":599,""dx"":-49,""dy"":48,""t"":7382},{""x"":958,""y"":571,""dx"":-13,""dy"":20,""t"":7416},{""x"":976,""y"":567,""dx"":5,""dy"":16,""t"":7450},{""x"":988,""y"":578,""dx"":17,""dy"":27,""t"":7485},{""x"":995,""y"":574,""dx"":24,""dy"":23,""t"":7518},{""x"":971,""y"":584,""dx"":0,""dy"":33,""t"":7551},{""x"":984,""y"":584,""dx"":13,""dy"":33,""t"":7586},{""x"":968,""y"":575,""dx"":-3,""dy"":24,""t"":7621},{""x"":946,""y"":577,""dx"":-25,""dy"":26,""t"":7652},{""x"":941,""y"":586,""dx"":-30,""dy"":35,""t"":7688},{""x"":939,""y"":583,""dx"":-32,""dy"":32,""t"":7722},{""x"":925,""y"":559,""dx"":-46,""dy"":8,""t"":7756},{""x"":913,""y"":545,""dx"":-58,""dy"":-6,""t"":7790},{""x"":944,""y"":533,""dx"":-27,""dy"":-18,""t"":7824},{""x"":925,""y"":536,""dx"":-46,""dy"":-15,""t"":7858},{""x"":896,""y"":520,""dx"":-75,""dy"":-31,""t"":7892},{""x"":887,""y"":506,""dx"":-84,""dy"":-45,""t"":7925},{""x"":871,""y"":490,""dx"":-100,""dy"":-61,""t"":7961},{""x"":860,""y"":487,""dx"":-111,""dy"":-64,""t"":7994},{""x"":858,""y"":488,""dx"":-113,""dy"":-63,""t"":8028},{""x"":858,""y"":489,""dx"":-113,""dy"":-62,""t"":8060},{""x"":846,""y"":499,""dx"":-125,""dy"":-52,""t"":8096},{""x"":847,""y"":484,""dx"":-124,""dy"":-67,""t"":8130},{""x"":852,""y"":490,""dx"":-119,""dy"":-61,""t"":8164},{""x"":890,""y"":505,""dx"":-81,""dy"":-46,""t"":8197},{""x"":894,""y"":498,""dx"":-77,""dy"":-53,""t"":8231},{""x"":899,""y"":504,""dx"":-72,""dy"":-47,""t"":8266},{""x"":907,""y"":510,""dx"":-64,""dy"":-41,""t"":8301},{""x"":909,""y"":527,""dx"":-62,""dy"":-24,""t"":8334},{""x"":922,""y"":522,""dx"":-49,""dy"":-29,""t"":8368},{""x"":922,""y"":515,""dx"":-49,""dy"":-36,""t"":8402},{""x"":926,""y"":490,""dx"":-45,""dy"":-61,""t"":8436},{""x"":924,""y"":468,""dx"":-47,""dy"":-83,""t"":8470},{""x"":928,""y"":481,""dx"":-43,""dy"":-70,""t"":8504},{""x"":925,""y"":476,""dx"":-46,""dy"":-75,""t"":8538},{""x"":914,""y"":476,""dx"":-57,""dy"":-75,""t"":8572},{""x"":910,""y"":465,""dx"":-61,""dy"":-86,""t"":8605},{""x"":918,""y"":459,""dx"":-53,""dy"":-92,""t"":8641},{""x"":913,""y"":450,""dx"":-58,""dy"":-101,""t"":8675},{""x"":926,""y"":452,""dx"":-45,""dy"":-99,""t"":8709},{""x"":906,""y"":477,""dx"":-65,""dy"":-74,""t"":8743},{""x"":910,""y"":507,""dx"":-61,""dy"":-44,""t"":8776},{""x"":931,""y"":507,""dx"":-40,""dy"":-44,""t"":8811},{""x"":920,""y"":520,""dx"":-51,""dy"":-31,""t"":8844},{""x"":926,""y"":538,""dx"":-45,""dy"":-13,""t"":8878},{""x"":920,""y"":537,""dx"":-51,""dy"":-14,""t"":8912},{""x"":930,""y"":517,""dx"":-41,""dy"":-34,""t"":8948},{""x"":935,""y"":540,""dx"":-36,""dy"":-11,""t"":8980},{""x"":939,""y"":541,""dx"":-32,""dy"":-10,""t"":9014}],[{""x"":489,""y"":641,""dx"":-2,""dy"":-180,""t"":10034},{""x"":494,""y"":653,""dx"":3,""dy"":-168,""t"":10068},{""x"":494,""y"":675,""dx"":3,""dy"":-146,""t"":10102},{""x"":499,""y"":687,""dx"":8,""dy"":-134,""t"":10136},{""x"":512,""y"":697,""dx"":21,""dy"":-124,""t"":10170},{""x"":533,""y"":729,""dx"":42,""dy"":-92,""t"":10204},{""x"":546,""y"":716,""dx"":55,""dy"":-105,""t"":10237},{""x"":550,""y"":696,""dx"":59,""dy"":-125,""t"":10272},{""x"":554,""y"":690,""dx"":63,""dy"":-131,""t"":10306},{""x"":554,""y"":689,""dx"":63,""dy"":-132,""t"":10340},{""x"":550,""y"":707,""dx"":59,""dy"":-114,""t"":10374},{""x"":546,""y"":701,""dx"":55,""dy"":-120,""t"":10409},{""x"":536,""y"":694,""dx"":45,""dy"":-127,""t"":10442},{""x"":532,""y"":697,""dx"":41,""dy"":-124,""t"":10476},{""x"":534,""y"":713,""dx"":43,""dy"":-108,""t"":10510},{""x"":536,""y"":735,""dx"":45,""dy"":-86,""t"":10544},{""x"":526,""y"":695,""dx"":35,""dy"":-126,""t"":10578},{""x"":553,""y"":706,""dx"":62,""dy"":-115,""t"":10612},{""x"":550,""y"":724,""dx"":59,""dy"":-97,""t"":10646},{""x"":556,""y"":742,""dx"":65,""dy"":-79,""t"":10681},{""x"":546,""y"":708,""dx"":55,""dy"":-113,""t"":10715},{""x"":550,""y"":709,""dx"":59,""dy"":-112,""t"":10748},{""x"":547,""y"":689,""dx"":56,""dy"":-132,""t"":10782},{""x"":544,""y"":702,""dx"":53,""dy"":-119,""t"":10817},{""x"":558,""y"":731,""dx"":67,""dy"":-90,""t"":10851},{""x"":564,""y"":742,""dx"":73,""dy"":-79,""t"":10884},{""x"":551,""y"":756,""dx"":60,""dy"":-65,""t"":10918},{""x"":537,""y"":750,""dx"":46,""dy"":-71,""t"":10952},{""x"":520,""y"":738,""dx"":29,""dy"":-83,""t"":10986},{""x"":531,""y"":738,""dx"":40,""dy"":-83,""t"":11020},{""x"":503,""y"":729,""dx"":12,""dy"":-92,""t"":11054},{""x"":503,""y"":746,""dx"":12,""dy"":-75,""t"":11088},{""x"":508,""y"":723,""dx"":17,""dy"":-98,""t"":11123},{""x"":494,""y"":734,""dx"":3,""dy"":-87,""t"":11156},{""x"":485,""y"":730,""dx"":-6,""dy"":-91,""t"":11190},{""x"":478,""y"":727,""dx"":-13,""dy"":-94,""t"":11222},{""x"":481,""y"":705,""dx"":-10,""dy"":-116,""t"":11258},{""x"":489,""y"":717,""dx"":-2,""dy"":-104,""t"":11292},{""x"":506,""y"":728,""dx"":15,""dy"":-93,""t"":11326},{""x"":527,""y"":725,""dx"":36,""dy"":-96,""t"":11360},{""x"":544,""y"":714,""dx"":53,""dy"":-107,""t"":11394},{""x"":552,""y"":712,""dx"":61,""dy"":-109,""t"":11428},{""x"":528,""y"":665,""dx"":37,""dy"":-156,""t"":11463},{""x"":509,""y"":650,""dx"":18,""dy"":-171,""t"":11496},{""x"":531,""y"":662,""dx"":40,""dy"":-159,""t"":11530},{""x"":549,""y"":680,""dx"":58,""dy"":-141,""t"":11565},{""x"":554,""y"":694,""dx"":63,""dy"":-127,""t"":11598},{""x"":538,""y"":687,""dx"":47,""dy"":-134,""t"":11632},{""x"":528,""y"":678,""dx"":37,""dy"":-143,""t"":11667},{""x"":538,""y"":689,""dx"":47,""dy"":-132,""t"":11699},{""x"":538,""y"":677,""dx"":47,""dy"":-144,""t"":11734},{""x"":537,""y"":666,""dx"":46,""dy"":-155,""t"":11768},{""x"":537,""y"":662,""dx"":46,""dy"":-159,""t"":11802},{""x"":545,""y"":670,""dx"":54,""dy"":-151,""t"":11836},{""x"":528,""y"":682,""dx"":37,""dy"":-139,""t"":11870},{""x"":528,""y"":678,""dx"":37,""dy"":-143,""t"":11905},{""x"":521,""y"":670,""dx"":30,""dy"":-151,""t"":11938},{""x"":509,""y"":684,""dx"":18,""dy"":-137,""t"":11972},{""x"":523,""y"":669,""dx"":32,""dy"":-152,""t"":12006}],[{""x"":1432,""y"":566,""dx"":-19,""dy"":-255,""t"":13060},{""x"":1432,""y"":564,""dx"":-19,""dy"":-257,""t"":13095},{""x"":1420,""y"":564,""dx"":-31,""dy"":-257,""t"":13128},{""x"":1413,""y"":605,""dx"":-38,""dy"":-216,""t"":13162},{""x"":1397,""y"":601,""dx"":-54,""dy"":-220,""t"":13233},{""x"":1414,""y"":618,""dx"":-37,""dy"":-203,""t"":13264},{""x"":1409,""y"":636,""dx"":-42,""dy"":-185,""t"":13298},{""x"":1424,""y"":669,""dx"":-27,""dy"":-152,""t"":13333},{""x"":1411,""y"":647,""dx"":-40,""dy"":-174,""t"":13367},{""x"":1388,""y"":629,""dx"":-63,""dy"":-192,""t"":13400},{""x"":1393,""y"":636,""dx"":-58,""dy"":-185,""t"":13434},{""x"":1405,""y"":641,""dx"":-46,""dy"":-180,""t"":13468},{""x"":1421,""y"":659,""dx"":-30,""dy"":-162,""t"":13502},{""x"":1432,""y"":648,""dx"":-19,""dy"":-173,""t"":13536},{""x"":1443,""y"":648,""dx"":-8,""dy"":-173,""t"":13570},{""x"":1420,""y"":616,""dx"":-31,""dy"":-205,""t"":13604},{""x"":1425,""y"":628,""dx"":-26,""dy"":-193,""t"":13637},{""x"":1410,""y"":613,""dx"":-41,""dy"":-208,""t"":13671},{""x"":1411,""y"":619,""dx"":-40,""dy"":-202,""t"":13706},{""x"":1425,""y"":622,""dx"":-26,""dy"":-199,""t"":13741},{""x"":1425,""y"":620,""dx"":-26,""dy"":-201,""t"":13775},{""x"":1410,""y"":600,""dx"":-41,""dy"":-221,""t"":13809},{""x"":1406,""y"":587,""dx"":-45,""dy"":-234,""t"":13841},{""x"":1397,""y"":610,""dx"":-54,""dy"":-211,""t"":13876},{""x"":1393,""y"":611,""dx"":-58,""dy"":-210,""t"":13910},{""x"":1410,""y"":636,""dx"":-41,""dy"":-185,""t"":13943},{""x"":1409,""y"":647,""dx"":-42,""dy"":-174,""t"":13977},{""x"":1399,""y"":637,""dx"":-52,""dy"":-184,""t"":14012},{""x"":1411,""y"":650,""dx"":-40,""dy"":-171,""t"":14046},{""x"":1425,""y"":669,""dx"":-26,""dy"":-152,""t"":14081},{""x"":1407,""y"":666,""dx"":-44,""dy"":-155,""t"":14114},{""x"":1405,""y"":676,""dx"":-46,""dy"":-145,""t"":14148},{""x"":1385,""y"":658,""dx"":-66,""dy"":-163,""t"":14182},{""x"":1388,""y"":670,""dx"":-63,""dy"":-151,""t"":14217},{""x"":1395,""y"":700,""dx"":-56,""dy"":-121,""t"":14250},{""x"":1401,""y"":698,""dx"":-50,""dy"":-123,""t"":14284},{""x"":1413,""y"":710,""dx"":-38,""dy"":-111,""t"":14318},{""x"":1416,""y"":713,""dx"":-35,""dy"":-108,""t"":14352},{""x"":1413,""y"":717,""dx"":-38,""dy"":-104,""t"":14386},{""x"":1414,""y"":719,""dx"":-37,""dy"":-102,""t"":14420},{""x"":1426,""y"":740,""dx"":-25,""dy"":-81,""t"":14454},{""x"":1423,""y"":737,""dx"":-28,""dy"":-84,""t"":14487},{""x"":1435,""y"":736,""dx"":-16,""dy"":-85,""t"":14522},{""x"":1445,""y"":746,""dx"":-6,""dy"":-75,""t"":14556},{""x"":1435,""y"":703,""dx"":-16,""dy"":-118,""t"":14590},{""x"":1428,""y"":699,""dx"":-23,""dy"":-122,""t"":14623},{""x"":1407,""y"":667,""dx"":-44,""dy"":-154,""t"":14658},{""x"":1422,""y"":680,""dx"":-29,""dy"":-141,""t"":14692},{""x"":1419,""y"":664,""dx"":-32,""dy"":-157,""t"":14726},{""x"":1415,""y"":654,""dx"":-36,""dy"":-167,""t"":14761},{""x"":1421,""y"":664,""dx"":-30,""dy"":-157,""t"":14791},{""x"":1419,""y"":660,""dx"":-32,""dy"":-161,""t"":14828},{""x"":1423,""y"":688,""dx"":-28,""dy"":-133,""t"":14862},{""x"":1423,""y"":682,""dx"":-28,""dy"":-139,""t"":14895},{""x"":1427,""y"":703,""dx"":-24,""dy"":-118,""t"":14930},{""x"":1432,""y"":714,""dx"":-19,""dy"":-107,""t"":14964},{""x"":1424,""y"":702,""dx"":-27,""dy"":-119,""t"":14998},{""x"":1435,""y"":717,""dx"":-16,""dy"":-104,""t"":15032}]]","[100,100,100,100,72.41379310344827]","[{""x"":59.5,""y"":65.28333333333333,""r"":58.51723830292101},{""x"":-29.89830508474576,""y"":59.20338983050848,""r"":22.667101093673345},{""x"":-52.49152542372882,""y"":-18.949152542372882,""r"":56.23187569095546},{""x"":37.86440677966102,""y"":-119.2542372881356,""r"":29.783654459577964},{""x"":-35.37931034482759,""y"":-162.74137931034483,""r"":59.64781935766739}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
