"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","15503","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","15510","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","19792","0.0-2.0-0.0","","","","","4277","{""name"":""张筱雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","21368","0.0-2.0-1.0","","","","","1574","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","22056","0.0-3.0","","","","","686"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","27168","0.0-4.0","","","","","","","","","1456","","","","","","","","","","","","","","","","",""
"","html-button-response","6","28143","0.0-5.0-0.0","","","","","973","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","40715","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","42439","0.0-5.0-2.0","","","","","1724","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","59519","0.0-5.0-3.0","","","","","","","","","","[[{""x"":474,""y"":217,""dx"":-17,""dy"":-64,""t"":989},{""x"":493,""y"":224,""dx"":2,""dy"":-57,""t"":1024},{""x"":489,""y"":225,""dx"":-2,""dy"":-56,""t"":1057},{""x"":493,""y"":223,""dx"":2,""dy"":-58,""t"":1092},{""x"":489,""y"":223,""dx"":-2,""dy"":-58,""t"":1125},{""x"":488,""y"":226,""dx"":-3,""dy"":-55,""t"":1160},{""x"":471,""y"":223,""dx"":-20,""dy"":-58,""t"":1194},{""x"":459,""y"":232,""dx"":-32,""dy"":-49,""t"":1228},{""x"":458,""y"":229,""dx"":-33,""dy"":-52,""t"":1262},{""x"":454,""y"":230,""dx"":-37,""dy"":-51,""t"":1294},{""x"":464,""y"":229,""dx"":-27,""dy"":-52,""t"":1330},{""x"":466,""y"":240,""dx"":-25,""dy"":-41,""t"":1364},{""x"":486,""y"":259,""dx"":-5,""dy"":-22,""t"":1397},{""x"":473,""y"":259,""dx"":-18,""dy"":-22,""t"":1433},{""x"":491,""y"":269,""dx"":0,""dy"":-12,""t"":1467},{""x"":496,""y"":268,""dx"":5,""dy"":-13,""t"":1500},{""x"":487,""y"":269,""dx"":-4,""dy"":-12,""t"":1534},{""x"":498,""y"":287,""dx"":7,""dy"":6,""t"":1568},{""x"":490,""y"":300,""dx"":-1,""dy"":19,""t"":1602},{""x"":494,""y"":300,""dx"":3,""dy"":19,""t"":1636},{""x"":507,""y"":312,""dx"":16,""dy"":31,""t"":1670},{""x"":501,""y"":317,""dx"":10,""dy"":36,""t"":1704},{""x"":490,""y"":321,""dx"":-1,""dy"":40,""t"":1738},{""x"":487,""y"":326,""dx"":-4,""dy"":45,""t"":1772},{""x"":476,""y"":331,""dx"":-15,""dy"":50,""t"":1806},{""x"":480,""y"":330,""dx"":-11,""dy"":49,""t"":1840},{""x"":472,""y"":318,""dx"":-19,""dy"":37,""t"":1874},{""x"":473,""y"":316,""dx"":-18,""dy"":35,""t"":1908},{""x"":484,""y"":314,""dx"":-7,""dy"":33,""t"":1942},{""x"":486,""y"":317,""dx"":-5,""dy"":36,""t"":1976},{""x"":492,""y"":307,""dx"":1,""dy"":26,""t"":2010},{""x"":506,""y"":302,""dx"":15,""dy"":21,""t"":2044},{""x"":506,""y"":296,""dx"":15,""dy"":15,""t"":2078},{""x"":527,""y"":311,""dx"":36,""dy"":30,""t"":2112},{""x"":508,""y"":307,""dx"":17,""dy"":26,""t"":2146},{""x"":511,""y"":316,""dx"":20,""dy"":35,""t"":2180},{""x"":502,""y"":317,""dx"":11,""dy"":36,""t"":2214},{""x"":494,""y"":312,""dx"":3,""dy"":31,""t"":2248},{""x"":509,""y"":311,""dx"":18,""dy"":30,""t"":2281},{""x"":499,""y"":297,""dx"":8,""dy"":16,""t"":2316},{""x"":509,""y"":297,""dx"":18,""dy"":16,""t"":2350},{""x"":526,""y"":307,""dx"":35,""dy"":26,""t"":2385},{""x"":516,""y"":321,""dx"":25,""dy"":40,""t"":2418},{""x"":535,""y"":334,""dx"":44,""dy"":53,""t"":2452},{""x"":539,""y"":342,""dx"":48,""dy"":61,""t"":2486},{""x"":549,""y"":356,""dx"":58,""dy"":75,""t"":2519},{""x"":552,""y"":354,""dx"":61,""dy"":73,""t"":2554},{""x"":534,""y"":368,""dx"":43,""dy"":87,""t"":2588},{""x"":523,""y"":368,""dx"":32,""dy"":87,""t"":2622},{""x"":490,""y"":348,""dx"":-1,""dy"":67,""t"":2656},{""x"":476,""y"":351,""dx"":-15,""dy"":70,""t"":2689},{""x"":494,""y"":351,""dx"":3,""dy"":70,""t"":2724},{""x"":504,""y"":376,""dx"":13,""dy"":95,""t"":2758},{""x"":530,""y"":388,""dx"":39,""dy"":107,""t"":2791},{""x"":528,""y"":376,""dx"":37,""dy"":95,""t"":2825},{""x"":544,""y"":377,""dx"":53,""dy"":96,""t"":2857},{""x"":575,""y"":391,""dx"":84,""dy"":110,""t"":2894},{""x"":599,""y"":404,""dx"":108,""dy"":123,""t"":2929},{""x"":559,""y"":367,""dx"":68,""dy"":86,""t"":2962}],[{""x"":1376,""y"":267,""dx"":-75,""dy"":-14,""t"":4015},{""x"":1365,""y"":274,""dx"":-86,""dy"":-7,""t"":4049},{""x"":1367,""y"":285,""dx"":-84,""dy"":4,""t"":4085},{""x"":1374,""y"":291,""dx"":-77,""dy"":10,""t"":4118},{""x"":1384,""y"":301,""dx"":-67,""dy"":20,""t"":4151},{""x"":1389,""y"":332,""dx"":-62,""dy"":51,""t"":4186},{""x"":1386,""y"":352,""dx"":-65,""dy"":71,""t"":4219},{""x"":1412,""y"":346,""dx"":-39,""dy"":65,""t"":4255},{""x"":1398,""y"":324,""dx"":-53,""dy"":43,""t"":4287},{""x"":1417,""y"":311,""dx"":-34,""dy"":30,""t"":4323},{""x"":1423,""y"":310,""dx"":-28,""dy"":29,""t"":4356},{""x"":1435,""y"":331,""dx"":-16,""dy"":50,""t"":4391},{""x"":1430,""y"":328,""dx"":-21,""dy"":47,""t"":4425},{""x"":1433,""y"":340,""dx"":-18,""dy"":59,""t"":4457},{""x"":1441,""y"":346,""dx"":-10,""dy"":65,""t"":4490},{""x"":1446,""y"":341,""dx"":-5,""dy"":60,""t"":4525},{""x"":1443,""y"":377,""dx"":-8,""dy"":96,""t"":4560},{""x"":1448,""y"":381,""dx"":-3,""dy"":100,""t"":4594},{""x"":1429,""y"":358,""dx"":-22,""dy"":77,""t"":4627},{""x"":1443,""y"":350,""dx"":-8,""dy"":69,""t"":4662},{""x"":1405,""y"":345,""dx"":-46,""dy"":64,""t"":4697},{""x"":1410,""y"":310,""dx"":-41,""dy"":29,""t"":4730},{""x"":1414,""y"":321,""dx"":-37,""dy"":40,""t"":4764},{""x"":1398,""y"":306,""dx"":-53,""dy"":25,""t"":4797},{""x"":1398,""y"":306,""dx"":-53,""dy"":25,""t"":4832},{""x"":1409,""y"":315,""dx"":-42,""dy"":34,""t"":4864},{""x"":1399,""y"":334,""dx"":-52,""dy"":53,""t"":4899},{""x"":1392,""y"":335,""dx"":-59,""dy"":54,""t"":4934},{""x"":1401,""y"":353,""dx"":-50,""dy"":72,""t"":4967},{""x"":1402,""y"":329,""dx"":-49,""dy"":48,""t"":5002},{""x"":1411,""y"":347,""dx"":-40,""dy"":66,""t"":5036},{""x"":1428,""y"":347,""dx"":-23,""dy"":66,""t"":5070},{""x"":1423,""y"":339,""dx"":-28,""dy"":58,""t"":5104},{""x"":1433,""y"":326,""dx"":-18,""dy"":45,""t"":5138},{""x"":1436,""y"":335,""dx"":-15,""dy"":54,""t"":5171},{""x"":1435,""y"":340,""dx"":-16,""dy"":59,""t"":5206},{""x"":1424,""y"":356,""dx"":-27,""dy"":75,""t"":5240},{""x"":1419,""y"":353,""dx"":-32,""dy"":72,""t"":5275},{""x"":1427,""y"":337,""dx"":-24,""dy"":56,""t"":5308},{""x"":1441,""y"":345,""dx"":-10,""dy"":64,""t"":5342},{""x"":1440,""y"":346,""dx"":-11,""dy"":65,""t"":5375},{""x"":1443,""y"":328,""dx"":-8,""dy"":47,""t"":5410},{""x"":1465,""y"":348,""dx"":14,""dy"":67,""t"":5445},{""x"":1461,""y"":338,""dx"":10,""dy"":57,""t"":5478},{""x"":1453,""y"":352,""dx"":2,""dy"":71,""t"":5512},{""x"":1452,""y"":348,""dx"":1,""dy"":67,""t"":5546},{""x"":1449,""y"":356,""dx"":-2,""dy"":75,""t"":5580},{""x"":1418,""y"":352,""dx"":-33,""dy"":71,""t"":5614},{""x"":1401,""y"":351,""dx"":-50,""dy"":70,""t"":5648},{""x"":1412,""y"":346,""dx"":-39,""dy"":65,""t"":5682},{""x"":1396,""y"":352,""dx"":-55,""dy"":71,""t"":5715},{""x"":1403,""y"":369,""dx"":-48,""dy"":88,""t"":5750},{""x"":1405,""y"":356,""dx"":-46,""dy"":75,""t"":5784},{""x"":1395,""y"":342,""dx"":-56,""dy"":61,""t"":5818},{""x"":1400,""y"":342,""dx"":-51,""dy"":61,""t"":5852},{""x"":1379,""y"":324,""dx"":-72,""dy"":43,""t"":5885},{""x"":1396,""y"":318,""dx"":-55,""dy"":37,""t"":5920},{""x"":1401,""y"":342,""dx"":-50,""dy"":61,""t"":5954},{""x"":1392,""y"":333,""dx"":-59,""dy"":52,""t"":5987}],[{""x"":1082,""y"":582,""dx"":111,""dy"":31,""t"":7008},{""x"":1072,""y"":555,""dx"":101,""dy"":4,""t"":7042},{""x"":1080,""y"":565,""dx"":109,""dy"":14,""t"":7075},{""x"":1086,""y"":538,""dx"":115,""dy"":-13,""t"":7109},{""x"":1061,""y"":508,""dx"":90,""dy"":-43,""t"":7144},{""x"":1048,""y"":502,""dx"":77,""dy"":-49,""t"":7177},{""x"":1049,""y"":522,""dx"":78,""dy"":-29,""t"":7211},{""x"":1040,""y"":498,""dx"":69,""dy"":-53,""t"":7246},{""x"":1036,""y"":475,""dx"":65,""dy"":-76,""t"":7280},{""x"":1013,""y"":469,""dx"":42,""dy"":-82,""t"":7314},{""x"":1023,""y"":482,""dx"":52,""dy"":-69,""t"":7348},{""x"":1016,""y"":473,""dx"":45,""dy"":-78,""t"":7382},{""x"":1019,""y"":469,""dx"":48,""dy"":-82,""t"":7416},{""x"":1037,""y"":449,""dx"":66,""dy"":-102,""t"":7450},{""x"":1022,""y"":432,""dx"":51,""dy"":-119,""t"":7484},{""x"":1026,""y"":439,""dx"":55,""dy"":-112,""t"":7518},{""x"":1017,""y"":458,""dx"":46,""dy"":-93,""t"":7551},{""x"":1031,""y"":468,""dx"":60,""dy"":-83,""t"":7585},{""x"":1032,""y"":461,""dx"":61,""dy"":-90,""t"":7619},{""x"":1029,""y"":465,""dx"":58,""dy"":-86,""t"":7654},{""x"":1031,""y"":465,""dx"":60,""dy"":-86,""t"":7688},{""x"":1030,""y"":470,""dx"":59,""dy"":-81,""t"":7722},{""x"":1014,""y"":442,""dx"":43,""dy"":-109,""t"":7755},{""x"":1022,""y"":461,""dx"":51,""dy"":-90,""t"":7790},{""x"":1022,""y"":461,""dx"":51,""dy"":-90,""t"":7823},{""x"":1024,""y"":506,""dx"":53,""dy"":-45,""t"":7858},{""x"":1040,""y"":509,""dx"":69,""dy"":-42,""t"":7891},{""x"":1050,""y"":530,""dx"":79,""dy"":-21,""t"":7925},{""x"":1035,""y"":511,""dx"":64,""dy"":-40,""t"":7960},{""x"":1008,""y"":490,""dx"":37,""dy"":-61,""t"":7994},{""x"":985,""y"":472,""dx"":14,""dy"":-79,""t"":8026},{""x"":975,""y"":450,""dx"":4,""dy"":-101,""t"":8062},{""x"":987,""y"":459,""dx"":16,""dy"":-92,""t"":8095},{""x"":1000,""y"":489,""dx"":29,""dy"":-62,""t"":8130},{""x"":1009,""y"":506,""dx"":38,""dy"":-45,""t"":8163},{""x"":1018,""y"":491,""dx"":47,""dy"":-60,""t"":8199},{""x"":1047,""y"":509,""dx"":76,""dy"":-42,""t"":8232},{""x"":1047,""y"":480,""dx"":76,""dy"":-71,""t"":8266},{""x"":1039,""y"":482,""dx"":68,""dy"":-69,""t"":8300},{""x"":1027,""y"":474,""dx"":56,""dy"":-77,""t"":8334},{""x"":1037,""y"":482,""dx"":66,""dy"":-69,""t"":8368},{""x"":1048,""y"":475,""dx"":77,""dy"":-76,""t"":8401},{""x"":1057,""y"":470,""dx"":86,""dy"":-81,""t"":8434},{""x"":1065,""y"":474,""dx"":94,""dy"":-77,""t"":8469},{""x"":1046,""y"":488,""dx"":75,""dy"":-63,""t"":8504},{""x"":1031,""y"":496,""dx"":60,""dy"":-55,""t"":8537},{""x"":1042,""y"":516,""dx"":71,""dy"":-35,""t"":8572},{""x"":1019,""y"":512,""dx"":48,""dy"":-39,""t"":8605},{""x"":1028,""y"":541,""dx"":57,""dy"":-10,""t"":8641},{""x"":1014,""y"":538,""dx"":43,""dy"":-13,""t"":8674},{""x"":1003,""y"":557,""dx"":32,""dy"":6,""t"":8707},{""x"":989,""y"":559,""dx"":18,""dy"":8,""t"":8742},{""x"":1000,""y"":598,""dx"":29,""dy"":47,""t"":8775},{""x"":979,""y"":601,""dx"":8,""dy"":50,""t"":8810},{""x"":983,""y"":587,""dx"":12,""dy"":36,""t"":8844},{""x"":974,""y"":588,""dx"":3,""dy"":37,""t"":8878},{""x"":961,""y"":572,""dx"":-10,""dy"":21,""t"":8912},{""x"":976,""y"":575,""dx"":5,""dy"":24,""t"":8946},{""x"":970,""y"":572,""dx"":-1,""dy"":21,""t"":8979},{""x"":916,""y"":577,""dx"":-55,""dy"":26,""t"":9014}],[{""x"":638,""y"":657,""dx"":147,""dy"":-164,""t"":10034},{""x"":642,""y"":660,""dx"":151,""dy"":-161,""t"":10067},{""x"":650,""y"":664,""dx"":159,""dy"":-157,""t"":10101},{""x"":648,""y"":662,""dx"":157,""dy"":-159,""t"":10136},{""x"":647,""y"":655,""dx"":156,""dy"":-166,""t"":10170},{""x"":647,""y"":659,""dx"":156,""dy"":-162,""t"":10205},{""x"":630,""y"":636,""dx"":139,""dy"":-185,""t"":10237},{""x"":598,""y"":641,""dx"":107,""dy"":-180,""t"":10273},{""x"":593,""y"":627,""dx"":102,""dy"":-194,""t"":10305},{""x"":569,""y"":619,""dx"":78,""dy"":-202,""t"":10340},{""x"":549,""y"":615,""dx"":58,""dy"":-206,""t"":10374},{""x"":530,""y"":613,""dx"":39,""dy"":-208,""t"":10408},{""x"":520,""y"":610,""dx"":29,""dy"":-211,""t"":10442},{""x"":530,""y"":610,""dx"":39,""dy"":-211,""t"":10475},{""x"":528,""y"":601,""dx"":37,""dy"":-220,""t"":10510},{""x"":542,""y"":637,""dx"":51,""dy"":-184,""t"":10544},{""x"":519,""y"":619,""dx"":28,""dy"":-202,""t"":10579},{""x"":533,""y"":626,""dx"":42,""dy"":-195,""t"":10612},{""x"":516,""y"":615,""dx"":25,""dy"":-206,""t"":10646},{""x"":531,""y"":615,""dx"":40,""dy"":-206,""t"":10680},{""x"":521,""y"":613,""dx"":30,""dy"":-208,""t"":10715},{""x"":501,""y"":581,""dx"":10,""dy"":-240,""t"":10748},{""x"":495,""y"":584,""dx"":4,""dy"":-237,""t"":10781},{""x"":503,""y"":595,""dx"":12,""dy"":-226,""t"":10816},{""x"":512,""y"":603,""dx"":21,""dy"":-218,""t"":10849},{""x"":520,""y"":602,""dx"":29,""dy"":-219,""t"":10884},{""x"":528,""y"":615,""dx"":37,""dy"":-206,""t"":10918},{""x"":534,""y"":621,""dx"":43,""dy"":-200,""t"":10951},{""x"":543,""y"":616,""dx"":52,""dy"":-205,""t"":10985},{""x"":540,""y"":614,""dx"":49,""dy"":-207,""t"":11020},{""x"":566,""y"":606,""dx"":75,""dy"":-215,""t"":11054},{""x"":562,""y"":617,""dx"":71,""dy"":-204,""t"":11088},{""x"":556,""y"":606,""dx"":65,""dy"":-215,""t"":11122},{""x"":569,""y"":626,""dx"":78,""dy"":-195,""t"":11156},{""x"":549,""y"":622,""dx"":58,""dy"":-199,""t"":11190},{""x"":524,""y"":616,""dx"":33,""dy"":-205,""t"":11224},{""x"":535,""y"":626,""dx"":44,""dy"":-195,""t"":11258},{""x"":564,""y"":633,""dx"":73,""dy"":-188,""t"":11292},{""x"":594,""y"":651,""dx"":103,""dy"":-170,""t"":11325},{""x"":594,""y"":659,""dx"":103,""dy"":-162,""t"":11360},{""x"":576,""y"":661,""dx"":85,""dy"":-160,""t"":11394},{""x"":580,""y"":656,""dx"":89,""dy"":-165,""t"":11427},{""x"":600,""y"":653,""dx"":109,""dy"":-168,""t"":11463},{""x"":576,""y"":658,""dx"":85,""dy"":-163,""t"":11496},{""x"":570,""y"":673,""dx"":79,""dy"":-148,""t"":11530},{""x"":553,""y"":673,""dx"":62,""dy"":-148,""t"":11564},{""x"":540,""y"":671,""dx"":49,""dy"":-150,""t"":11596},{""x"":551,""y"":661,""dx"":60,""dy"":-160,""t"":11632},{""x"":578,""y"":658,""dx"":87,""dy"":-163,""t"":11666},{""x"":576,""y"":679,""dx"":85,""dy"":-142,""t"":11700},{""x"":555,""y"":681,""dx"":64,""dy"":-140,""t"":11734},{""x"":582,""y"":689,""dx"":91,""dy"":-132,""t"":11768},{""x"":565,""y"":693,""dx"":74,""dy"":-128,""t"":11802},{""x"":571,""y"":707,""dx"":80,""dy"":-114,""t"":11837},{""x"":583,""y"":721,""dx"":92,""dy"":-100,""t"":11870},{""x"":567,""y"":731,""dx"":76,""dy"":-90,""t"":11904},{""x"":584,""y"":757,""dx"":93,""dy"":-64,""t"":11938},{""x"":588,""y"":767,""dx"":97,""dy"":-54,""t"":11973},{""x"":600,""y"":773,""dx"":109,""dy"":-48,""t"":12007}],[{""x"":1315,""y"":696,""dx"":-136,""dy"":-125,""t"":13025},{""x"":1322,""y"":694,""dx"":-129,""dy"":-127,""t"":13059},{""x"":1312,""y"":710,""dx"":-139,""dy"":-111,""t"":13094},{""x"":1316,""y"":704,""dx"":-135,""dy"":-117,""t"":13128},{""x"":1321,""y"":699,""dx"":-130,""dy"":-122,""t"":13159},{""x"":1311,""y"":710,""dx"":-140,""dy"":-111,""t"":13196},{""x"":1310,""y"":720,""dx"":-141,""dy"":-101,""t"":13230},{""x"":1310,""y"":703,""dx"":-141,""dy"":-118,""t"":13263},{""x"":1308,""y"":766,""dx"":-143,""dy"":-55,""t"":13298},{""x"":1298,""y"":768,""dx"":-153,""dy"":-53,""t"":13332},{""x"":1280,""y"":782,""dx"":-171,""dy"":-39,""t"":13366},{""x"":1283,""y"":781,""dx"":-168,""dy"":-40,""t"":13400},{""x"":1300,""y"":797,""dx"":-151,""dy"":-24,""t"":13434},{""x"":1290,""y"":829,""dx"":-161,""dy"":8,""t"":13468},{""x"":1291,""y"":831,""dx"":-160,""dy"":10,""t"":13502},{""x"":1265,""y"":787,""dx"":-186,""dy"":-34,""t"":13536},{""x"":1244,""y"":749,""dx"":-207,""dy"":-72,""t"":13568},{""x"":1268,""y"":748,""dx"":-183,""dy"":-73,""t"":13604},{""x"":1303,""y"":758,""dx"":-148,""dy"":-63,""t"":13638},{""x"":1306,""y"":782,""dx"":-145,""dy"":-39,""t"":13672},{""x"":1294,""y"":763,""dx"":-157,""dy"":-58,""t"":13706},{""x"":1260,""y"":742,""dx"":-191,""dy"":-79,""t"":13740},{""x"":1251,""y"":732,""dx"":-200,""dy"":-89,""t"":13774},{""x"":1247,""y"":764,""dx"":-204,""dy"":-57,""t"":13807},{""x"":1257,""y"":788,""dx"":-194,""dy"":-33,""t"":13842},{""x"":1254,""y"":799,""dx"":-197,""dy"":-22,""t"":13876},{""x"":1238,""y"":823,""dx"":-213,""dy"":2,""t"":13910},{""x"":1266,""y"":845,""dx"":-185,""dy"":24,""t"":13944},{""x"":1264,""y"":859,""dx"":-187,""dy"":38,""t"":13978},{""x"":1236,""y"":819,""dx"":-215,""dy"":-2,""t"":14012},{""x"":1261,""y"":846,""dx"":-190,""dy"":25,""t"":14045},{""x"":1252,""y"":809,""dx"":-199,""dy"":-12,""t"":14080},{""x"":1259,""y"":762,""dx"":-192,""dy"":-59,""t"":14113},{""x"":1274,""y"":788,""dx"":-177,""dy"":-33,""t"":14147},{""x"":1274,""y"":823,""dx"":-177,""dy"":2,""t"":14181},{""x"":1271,""y"":826,""dx"":-180,""dy"":5,""t"":14216},{""x"":1271,""y"":840,""dx"":-180,""dy"":19,""t"":14249},{""x"":1261,""y"":822,""dx"":-190,""dy"":1,""t"":14284},{""x"":1244,""y"":806,""dx"":-207,""dy"":-15,""t"":14318},{""x"":1269,""y"":822,""dx"":-182,""dy"":1,""t"":14352},{""x"":1249,""y"":803,""dx"":-202,""dy"":-18,""t"":14385},{""x"":1264,""y"":818,""dx"":-187,""dy"":-3,""t"":14420},{""x"":1274,""y"":829,""dx"":-177,""dy"":8,""t"":14454},{""x"":1277,""y"":864,""dx"":-174,""dy"":43,""t"":14488},{""x"":1280,""y"":895,""dx"":-171,""dy"":74,""t"":14521},{""x"":1256,""y"":855,""dx"":-195,""dy"":34,""t"":14556},{""x"":1258,""y"":875,""dx"":-193,""dy"":54,""t"":14590},{""x"":1253,""y"":854,""dx"":-198,""dy"":33,""t"":14624},{""x"":1277,""y"":881,""dx"":-174,""dy"":60,""t"":14658},{""x"":1262,""y"":821,""dx"":-189,""dy"":0,""t"":14692},{""x"":1272,""y"":851,""dx"":-179,""dy"":30,""t"":14725},{""x"":1281,""y"":878,""dx"":-170,""dy"":57,""t"":14758},{""x"":1258,""y"":863,""dx"":-193,""dy"":42,""t"":14794},{""x"":1241,""y"":819,""dx"":-210,""dy"":-2,""t"":14828},{""x"":1228,""y"":782,""dx"":-223,""dy"":-39,""t"":14862},{""x"":1233,""y"":765,""dx"":-218,""dy"":-56,""t"":14895},{""x"":1233,""y"":758,""dx"":-218,""dy"":-63,""t"":14930},{""x"":1236,""y"":745,""dx"":-215,""dy"":-76,""t"":14963},{""x"":1235,""y"":751,""dx"":-216,""dy"":-70,""t"":14999},{""x"":1248,""y"":757,""dx"":-203,""dy"":-64,""t"":15032}]]","[100,100,100,38.983050847457626,70]","[{""x"":10.779661016949152,""y"":23.847457627118644,""r"":44.19798240815356},{""x"":-35.66101694915254,""y"":54.03389830508475,""r"":24.09122755370775},{""x"":51.78333333333333,""y"":-46.916666666666664,""r"":57.663405559386014},{""x"":72.8135593220339,""y"":-175.08474576271186,""r"":45.08306355979815},{""x"":-179.81666666666666,""y"":-28.4,""r"":67.71354043161003}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.40","validate","","","","","","","","","","",""
