"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1764","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1768","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8940","0.0-2.0-0.0","","","","","7169","{""name"":""王炜"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10507","0.0-2.0-1.0","","","","","1566","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11819","0.0-3.0","","","","","1310"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20102","0.0-4.0","","","","","","","","","1406","","","","","","","","","","","","","","","","",""
"","html-button-response","6","21427","0.0-5.0-0.0","","","","","1323","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","35652","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","36915","0.0-5.0-2.0","","","","","1262","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","62795","0.0-5.0-3.0","","","","","","","","","","[[{""x"":421,""y"":346,""dx"":-70,""dy"":65,""t"":989},{""x"":443,""y"":351,""dx"":-48,""dy"":70,""t"":1024},{""x"":433,""y"":356,""dx"":-58,""dy"":75,""t"":1058},{""x"":441,""y"":345,""dx"":-50,""dy"":64,""t"":1092},{""x"":453,""y"":343,""dx"":-38,""dy"":62,""t"":1126},{""x"":445,""y"":344,""dx"":-46,""dy"":63,""t"":1160},{""x"":459,""y"":331,""dx"":-32,""dy"":50,""t"":1194},{""x"":459,""y"":335,""dx"":-32,""dy"":54,""t"":1228},{""x"":463,""y"":328,""dx"":-28,""dy"":47,""t"":1262},{""x"":460,""y"":344,""dx"":-31,""dy"":63,""t"":1296},{""x"":454,""y"":358,""dx"":-37,""dy"":77,""t"":1330},{""x"":450,""y"":375,""dx"":-41,""dy"":94,""t"":1363},{""x"":439,""y"":383,""dx"":-52,""dy"":102,""t"":1398},{""x"":395,""y"":336,""dx"":-96,""dy"":55,""t"":1432},{""x"":378,""y"":369,""dx"":-113,""dy"":88,""t"":1466},{""x"":373,""y"":376,""dx"":-118,""dy"":95,""t"":1500},{""x"":369,""y"":379,""dx"":-122,""dy"":98,""t"":1534},{""x"":404,""y"":338,""dx"":-87,""dy"":57,""t"":1567},{""x"":407,""y"":358,""dx"":-84,""dy"":77,""t"":1602},{""x"":441,""y"":370,""dx"":-50,""dy"":89,""t"":1636},{""x"":421,""y"":385,""dx"":-70,""dy"":104,""t"":1670},{""x"":408,""y"":410,""dx"":-83,""dy"":129,""t"":1704},{""x"":391,""y"":405,""dx"":-100,""dy"":124,""t"":1738},{""x"":406,""y"":401,""dx"":-85,""dy"":120,""t"":1772},{""x"":390,""y"":398,""dx"":-101,""dy"":117,""t"":1806},{""x"":386,""y"":390,""dx"":-105,""dy"":109,""t"":1839},{""x"":395,""y"":377,""dx"":-96,""dy"":96,""t"":1874},{""x"":403,""y"":366,""dx"":-88,""dy"":85,""t"":1906},{""x"":410,""y"":360,""dx"":-81,""dy"":79,""t"":1942},{""x"":417,""y"":356,""dx"":-74,""dy"":75,""t"":1975},{""x"":415,""y"":340,""dx"":-76,""dy"":59,""t"":2010},{""x"":412,""y"":336,""dx"":-79,""dy"":55,""t"":2044},{""x"":433,""y"":344,""dx"":-58,""dy"":63,""t"":2077},{""x"":439,""y"":351,""dx"":-52,""dy"":70,""t"":2112},{""x"":450,""y"":351,""dx"":-41,""dy"":70,""t"":2147},{""x"":447,""y"":353,""dx"":-44,""dy"":72,""t"":2179},{""x"":457,""y"":345,""dx"":-34,""dy"":64,""t"":2214},{""x"":466,""y"":350,""dx"":-25,""dy"":69,""t"":2248},{""x"":467,""y"":341,""dx"":-24,""dy"":60,""t"":2281},{""x"":467,""y"":334,""dx"":-24,""dy"":53,""t"":2314},{""x"":482,""y"":368,""dx"":-9,""dy"":87,""t"":2350},{""x"":507,""y"":375,""dx"":16,""dy"":94,""t"":2383},{""x"":549,""y"":407,""dx"":58,""dy"":126,""t"":2417},{""x"":549,""y"":413,""dx"":58,""dy"":132,""t"":2452},{""x"":554,""y"":402,""dx"":63,""dy"":121,""t"":2487},{""x"":565,""y"":399,""dx"":74,""dy"":118,""t"":2520},{""x"":565,""y"":410,""dx"":74,""dy"":129,""t"":2554},{""x"":555,""y"":402,""dx"":64,""dy"":121,""t"":2588},{""x"":551,""y"":384,""dx"":60,""dy"":103,""t"":2623},{""x"":541,""y"":377,""dx"":50,""dy"":96,""t"":2655},{""x"":537,""y"":380,""dx"":46,""dy"":99,""t"":2690},{""x"":543,""y"":387,""dx"":52,""dy"":106,""t"":2724},{""x"":547,""y"":364,""dx"":56,""dy"":83,""t"":2758},{""x"":554,""y"":353,""dx"":63,""dy"":72,""t"":2791},{""x"":541,""y"":358,""dx"":50,""dy"":77,""t"":2826},{""x"":531,""y"":360,""dx"":40,""dy"":79,""t"":2860},{""x"":517,""y"":357,""dx"":26,""dy"":76,""t"":2894},{""x"":516,""y"":363,""dx"":25,""dy"":82,""t"":2928},{""x"":509,""y"":371,""dx"":18,""dy"":90,""t"":2962},{""x"":524,""y"":361,""dx"":33,""dy"":80,""t"":2997}],[{""x"":1552,""y"":465,""dx"":101,""dy"":184,""t"":4016},{""x"":1526,""y"":461,""dx"":75,""dy"":180,""t"":4050},{""x"":1502,""y"":467,""dx"":51,""dy"":186,""t"":4084},{""x"":1504,""y"":445,""dx"":53,""dy"":164,""t"":4117},{""x"":1499,""y"":439,""dx"":48,""dy"":158,""t"":4152},{""x"":1485,""y"":435,""dx"":34,""dy"":154,""t"":4186},{""x"":1479,""y"":422,""dx"":28,""dy"":141,""t"":4220},{""x"":1460,""y"":430,""dx"":9,""dy"":149,""t"":4251},{""x"":1460,""y"":422,""dx"":9,""dy"":141,""t"":4288},{""x"":1450,""y"":420,""dx"":-1,""dy"":139,""t"":4322},{""x"":1451,""y"":447,""dx"":0,""dy"":166,""t"":4356},{""x"":1452,""y"":444,""dx"":1,""dy"":163,""t"":4390},{""x"":1442,""y"":468,""dx"":-9,""dy"":187,""t"":4424},{""x"":1437,""y"":493,""dx"":-14,""dy"":212,""t"":4458},{""x"":1432,""y"":498,""dx"":-19,""dy"":217,""t"":4492},{""x"":1427,""y"":505,""dx"":-24,""dy"":224,""t"":4526},{""x"":1428,""y"":517,""dx"":-23,""dy"":236,""t"":4560},{""x"":1433,""y"":559,""dx"":-18,""dy"":278,""t"":4594},{""x"":1431,""y"":562,""dx"":-20,""dy"":281,""t"":4628},{""x"":1438,""y"":583,""dx"":-13,""dy"":302,""t"":4662},{""x"":1448,""y"":569,""dx"":-3,""dy"":288,""t"":4696},{""x"":1454,""y"":566,""dx"":3,""dy"":285,""t"":4730},{""x"":1460,""y"":560,""dx"":9,""dy"":279,""t"":4764},{""x"":1463,""y"":544,""dx"":12,""dy"":263,""t"":4798},{""x"":1479,""y"":523,""dx"":28,""dy"":242,""t"":4832},{""x"":1496,""y"":506,""dx"":45,""dy"":225,""t"":4866},{""x"":1503,""y"":491,""dx"":52,""dy"":210,""t"":4899},{""x"":1495,""y"":474,""dx"":44,""dy"":193,""t"":4934},{""x"":1497,""y"":470,""dx"":46,""dy"":189,""t"":4968},{""x"":1497,""y"":466,""dx"":46,""dy"":185,""t"":5002},{""x"":1504,""y"":472,""dx"":53,""dy"":191,""t"":5036},{""x"":1499,""y"":487,""dx"":48,""dy"":206,""t"":5070},{""x"":1494,""y"":485,""dx"":43,""dy"":204,""t"":5105},{""x"":1500,""y"":487,""dx"":49,""dy"":206,""t"":5138},{""x"":1495,""y"":495,""dx"":44,""dy"":214,""t"":5171},{""x"":1473,""y"":492,""dx"":22,""dy"":211,""t"":5206},{""x"":1463,""y"":498,""dx"":12,""dy"":217,""t"":5240},{""x"":1446,""y"":502,""dx"":-5,""dy"":221,""t"":5274},{""x"":1445,""y"":503,""dx"":-6,""dy"":222,""t"":5307},{""x"":1406,""y"":499,""dx"":-45,""dy"":218,""t"":5342},{""x"":1398,""y"":477,""dx"":-53,""dy"":196,""t"":5376},{""x"":1398,""y"":469,""dx"":-53,""dy"":188,""t"":5410},{""x"":1384,""y"":468,""dx"":-67,""dy"":187,""t"":5442},{""x"":1400,""y"":466,""dx"":-51,""dy"":185,""t"":5478},{""x"":1391,""y"":467,""dx"":-60,""dy"":186,""t"":5511},{""x"":1398,""y"":482,""dx"":-53,""dy"":201,""t"":5546},{""x"":1394,""y"":475,""dx"":-57,""dy"":194,""t"":5580},{""x"":1395,""y"":467,""dx"":-56,""dy"":186,""t"":5614},{""x"":1380,""y"":476,""dx"":-71,""dy"":195,""t"":5648},{""x"":1353,""y"":487,""dx"":-98,""dy"":206,""t"":5683},{""x"":1381,""y"":500,""dx"":-70,""dy"":219,""t"":5716},{""x"":1427,""y"":507,""dx"":-24,""dy"":226,""t"":5751},{""x"":1439,""y"":526,""dx"":-12,""dy"":245,""t"":5784},{""x"":1461,""y"":517,""dx"":10,""dy"":236,""t"":5818},{""x"":1468,""y"":518,""dx"":17,""dy"":237,""t"":5850},{""x"":1468,""y"":519,""dx"":17,""dy"":238,""t"":5886},{""x"":1430,""y"":540,""dx"":-21,""dy"":259,""t"":5919},{""x"":1426,""y"":528,""dx"":-25,""dy"":247,""t"":5954},{""x"":1441,""y"":515,""dx"":-10,""dy"":234,""t"":5988}],[{""x"":967,""y"":593,""dx"":-4,""dy"":42,""t"":7040},{""x"":983,""y"":603,""dx"":12,""dy"":52,""t"":7076},{""x"":990,""y"":602,""dx"":19,""dy"":51,""t"":7109},{""x"":985,""y"":607,""dx"":14,""dy"":56,""t"":7144},{""x"":982,""y"":594,""dx"":11,""dy"":43,""t"":7178},{""x"":983,""y"":598,""dx"":12,""dy"":47,""t"":7212},{""x"":992,""y"":613,""dx"":21,""dy"":62,""t"":7246},{""x"":997,""y"":609,""dx"":26,""dy"":58,""t"":7280},{""x"":1002,""y"":616,""dx"":31,""dy"":65,""t"":7315},{""x"":997,""y"":604,""dx"":26,""dy"":53,""t"":7347},{""x"":991,""y"":596,""dx"":20,""dy"":45,""t"":7382},{""x"":986,""y"":589,""dx"":15,""dy"":38,""t"":7414},{""x"":981,""y"":580,""dx"":10,""dy"":29,""t"":7450},{""x"":979,""y"":577,""dx"":8,""dy"":26,""t"":7484},{""x"":982,""y"":587,""dx"":11,""dy"":36,""t"":7518},{""x"":990,""y"":590,""dx"":19,""dy"":39,""t"":7551},{""x"":998,""y"":582,""dx"":27,""dy"":31,""t"":7586},{""x"":986,""y"":581,""dx"":15,""dy"":30,""t"":7620},{""x"":976,""y"":572,""dx"":5,""dy"":21,""t"":7653},{""x"":972,""y"":575,""dx"":1,""dy"":24,""t"":7688},{""x"":950,""y"":575,""dx"":-21,""dy"":24,""t"":7722},{""x"":982,""y"":605,""dx"":11,""dy"":54,""t"":7756},{""x"":983,""y"":609,""dx"":12,""dy"":58,""t"":7790},{""x"":989,""y"":608,""dx"":18,""dy"":57,""t"":7821},{""x"":998,""y"":607,""dx"":27,""dy"":56,""t"":7858},{""x"":995,""y"":603,""dx"":24,""dy"":52,""t"":7892},{""x"":1007,""y"":611,""dx"":36,""dy"":60,""t"":7925},{""x"":1012,""y"":615,""dx"":41,""dy"":64,""t"":7960},{""x"":1018,""y"":626,""dx"":47,""dy"":75,""t"":7994},{""x"":1007,""y"":630,""dx"":36,""dy"":79,""t"":8028},{""x"":1005,""y"":638,""dx"":34,""dy"":87,""t"":8062},{""x"":1006,""y"":597,""dx"":35,""dy"":46,""t"":8096},{""x"":996,""y"":563,""dx"":25,""dy"":12,""t"":8130},{""x"":990,""y"":540,""dx"":19,""dy"":-11,""t"":8164},{""x"":988,""y"":509,""dx"":17,""dy"":-42,""t"":8199},{""x"":1006,""y"":556,""dx"":35,""dy"":5,""t"":8232},{""x"":1008,""y"":523,""dx"":37,""dy"":-28,""t"":8266},{""x"":985,""y"":483,""dx"":14,""dy"":-68,""t"":8300},{""x"":995,""y"":474,""dx"":24,""dy"":-77,""t"":8334},{""x"":996,""y"":475,""dx"":25,""dy"":-76,""t"":8367},{""x"":999,""y"":484,""dx"":28,""dy"":-67,""t"":8402},{""x"":991,""y"":490,""dx"":20,""dy"":-61,""t"":8436},{""x"":985,""y"":494,""dx"":14,""dy"":-57,""t"":8470},{""x"":977,""y"":499,""dx"":6,""dy"":-52,""t"":8504},{""x"":974,""y"":496,""dx"":3,""dy"":-55,""t"":8537},{""x"":975,""y"":495,""dx"":4,""dy"":-56,""t"":8571},{""x"":980,""y"":536,""dx"":9,""dy"":-15,""t"":8606},{""x"":986,""y"":527,""dx"":15,""dy"":-24,""t"":8639},{""x"":984,""y"":504,""dx"":13,""dy"":-47,""t"":8673},{""x"":1011,""y"":547,""dx"":40,""dy"":-4,""t"":8709},{""x"":1013,""y"":539,""dx"":42,""dy"":-12,""t"":8742},{""x"":1006,""y"":545,""dx"":35,""dy"":-6,""t"":8776},{""x"":1007,""y"":542,""dx"":36,""dy"":-9,""t"":8810},{""x"":1005,""y"":524,""dx"":34,""dy"":-27,""t"":8843},{""x"":998,""y"":532,""dx"":27,""dy"":-19,""t"":8878},{""x"":993,""y"":535,""dx"":22,""dy"":-16,""t"":8911},{""x"":1001,""y"":549,""dx"":30,""dy"":-2,""t"":8946},{""x"":1021,""y"":565,""dx"":50,""dy"":14,""t"":8980},{""x"":1038,""y"":579,""dx"":67,""dy"":28,""t"":9012}],[{""x"":627,""y"":705,""dx"":136,""dy"":-116,""t"":10035},{""x"":636,""y"":703,""dx"":145,""dy"":-118,""t"":10068},{""x"":626,""y"":700,""dx"":135,""dy"":-121,""t"":10102},{""x"":629,""y"":714,""dx"":138,""dy"":-107,""t"":10136},{""x"":612,""y"":711,""dx"":121,""dy"":-110,""t"":10170},{""x"":668,""y"":717,""dx"":177,""dy"":-104,""t"":10203},{""x"":720,""y"":726,""dx"":229,""dy"":-95,""t"":10238},{""x"":755,""y"":736,""dx"":264,""dy"":-85,""t"":10271},{""x"":812,""y"":733,""dx"":321,""dy"":-88,""t"":10306},{""x"":779,""y"":736,""dx"":288,""dy"":-85,""t"":10340},{""x"":834,""y"":733,""dx"":343,""dy"":-88,""t"":10374},{""x"":879,""y"":732,""dx"":388,""dy"":-89,""t"":10408},{""x"":911,""y"":723,""dx"":420,""dy"":-98,""t"":10442},{""x"":937,""y"":723,""dx"":446,""dy"":-98,""t"":10476},{""x"":952,""y"":719,""dx"":461,""dy"":-102,""t"":10510},{""x"":972,""y"":720,""dx"":481,""dy"":-101,""t"":10544},{""x"":980,""y"":721,""dx"":489,""dy"":-100,""t"":10579},{""x"":985,""y"":722,""dx"":494,""dy"":-99,""t"":10610},{""x"":986,""y"":721,""dx"":495,""dy"":-100,""t"":10646},{""x"":986,""y"":719,""dx"":495,""dy"":-102,""t"":10679},{""x"":981,""y"":725,""dx"":490,""dy"":-96,""t"":10714},{""x"":977,""y"":721,""dx"":486,""dy"":-100,""t"":10749},{""x"":975,""y"":718,""dx"":484,""dy"":-103,""t"":10782},{""x"":978,""y"":711,""dx"":487,""dy"":-110,""t"":10815},{""x"":941,""y"":716,""dx"":450,""dy"":-105,""t"":10851},{""x"":944,""y"":721,""dx"":453,""dy"":-100,""t"":10883},{""x"":945,""y"":720,""dx"":454,""dy"":-101,""t"":10918},{""x"":945,""y"":725,""dx"":454,""dy"":-96,""t"":10952},{""x"":918,""y"":739,""dx"":427,""dy"":-82,""t"":10984},{""x"":915,""y"":733,""dx"":424,""dy"":-88,""t"":11020},{""x"":919,""y"":730,""dx"":428,""dy"":-91,""t"":11054},{""x"":853,""y"":731,""dx"":362,""dy"":-90,""t"":11088},{""x"":787,""y"":721,""dx"":296,""dy"":-100,""t"":11121},{""x"":760,""y"":726,""dx"":269,""dy"":-95,""t"":11156},{""x"":754,""y"":721,""dx"":263,""dy"":-100,""t"":11190},{""x"":747,""y"":712,""dx"":256,""dy"":-109,""t"":11225},{""x"":744,""y"":717,""dx"":253,""dy"":-104,""t"":11258},{""x"":757,""y"":713,""dx"":266,""dy"":-108,""t"":11291},{""x"":756,""y"":699,""dx"":265,""dy"":-122,""t"":11326},{""x"":739,""y"":717,""dx"":248,""dy"":-104,""t"":11360},{""x"":732,""y"":720,""dx"":241,""dy"":-101,""t"":11394},{""x"":727,""y"":716,""dx"":236,""dy"":-105,""t"":11428},{""x"":733,""y"":719,""dx"":242,""dy"":-102,""t"":11461},{""x"":720,""y"":708,""dx"":229,""dy"":-113,""t"":11496},{""x"":706,""y"":705,""dx"":215,""dy"":-116,""t"":11530},{""x"":695,""y"":711,""dx"":204,""dy"":-110,""t"":11564},{""x"":750,""y"":711,""dx"":259,""dy"":-110,""t"":11598},{""x"":752,""y"":717,""dx"":261,""dy"":-104,""t"":11632},{""x"":735,""y"":711,""dx"":244,""dy"":-110,""t"":11666},{""x"":758,""y"":706,""dx"":267,""dy"":-115,""t"":11701},{""x"":754,""y"":707,""dx"":263,""dy"":-114,""t"":11734},{""x"":733,""y"":714,""dx"":242,""dy"":-107,""t"":11768},{""x"":737,""y"":703,""dx"":246,""dy"":-118,""t"":11801},{""x"":733,""y"":688,""dx"":242,""dy"":-133,""t"":11836},{""x"":729,""y"":683,""dx"":238,""dy"":-138,""t"":11871},{""x"":724,""y"":708,""dx"":233,""dy"":-113,""t"":11904},{""x"":726,""y"":718,""dx"":235,""dy"":-103,""t"":11938},{""x"":741,""y"":726,""dx"":250,""dy"":-95,""t"":11971},{""x"":754,""y"":730,""dx"":263,""dy"":-91,""t"":12006}],[{""x"":1412,""y"":808,""dx"":-39,""dy"":-13,""t"":13060},{""x"":1423,""y"":797,""dx"":-28,""dy"":-24,""t"":13094},{""x"":1433,""y"":778,""dx"":-18,""dy"":-43,""t"":13128},{""x"":1455,""y"":781,""dx"":4,""dy"":-40,""t"":13162},{""x"":1439,""y"":787,""dx"":-12,""dy"":-34,""t"":13196},{""x"":1419,""y"":806,""dx"":-32,""dy"":-15,""t"":13230},{""x"":1401,""y"":824,""dx"":-50,""dy"":3,""t"":13264},{""x"":1380,""y"":827,""dx"":-71,""dy"":6,""t"":13298},{""x"":1370,""y"":833,""dx"":-81,""dy"":12,""t"":13332},{""x"":1364,""y"":828,""dx"":-87,""dy"":7,""t"":13365},{""x"":1368,""y"":832,""dx"":-83,""dy"":11,""t"":13400},{""x"":1365,""y"":839,""dx"":-86,""dy"":18,""t"":13434},{""x"":1350,""y"":831,""dx"":-101,""dy"":10,""t"":13468},{""x"":1336,""y"":834,""dx"":-115,""dy"":13,""t"":13502},{""x"":1331,""y"":825,""dx"":-120,""dy"":4,""t"":13535},{""x"":1335,""y"":828,""dx"":-116,""dy"":7,""t"":13570},{""x"":1339,""y"":834,""dx"":-112,""dy"":13,""t"":13604},{""x"":1370,""y"":831,""dx"":-81,""dy"":10,""t"":13638},{""x"":1395,""y"":834,""dx"":-56,""dy"":13,""t"":13671},{""x"":1413,""y"":832,""dx"":-38,""dy"":11,""t"":13706},{""x"":1424,""y"":831,""dx"":-27,""dy"":10,""t"":13740},{""x"":1441,""y"":831,""dx"":-10,""dy"":10,""t"":13775},{""x"":1453,""y"":840,""dx"":2,""dy"":19,""t"":13807},{""x"":1454,""y"":847,""dx"":3,""dy"":26,""t"":13842},{""x"":1463,""y"":847,""dx"":12,""dy"":26,""t"":13876},{""x"":1454,""y"":845,""dx"":3,""dy"":24,""t"":13910},{""x"":1431,""y"":840,""dx"":-20,""dy"":19,""t"":13944},{""x"":1421,""y"":837,""dx"":-30,""dy"":16,""t"":13978},{""x"":1412,""y"":834,""dx"":-39,""dy"":13,""t"":14012},{""x"":1397,""y"":839,""dx"":-54,""dy"":18,""t"":14046},{""x"":1404,""y"":838,""dx"":-47,""dy"":17,""t"":14080},{""x"":1382,""y"":839,""dx"":-69,""dy"":18,""t"":14114},{""x"":1384,""y"":837,""dx"":-67,""dy"":16,""t"":14147},{""x"":1409,""y"":818,""dx"":-42,""dy"":-3,""t"":14179},{""x"":1384,""y"":821,""dx"":-67,""dy"":0,""t"":14216},{""x"":1383,""y"":823,""dx"":-68,""dy"":2,""t"":14250},{""x"":1381,""y"":819,""dx"":-70,""dy"":-2,""t"":14284},{""x"":1395,""y"":814,""dx"":-56,""dy"":-7,""t"":14318},{""x"":1367,""y"":815,""dx"":-84,""dy"":-6,""t"":14351},{""x"":1345,""y"":821,""dx"":-106,""dy"":0,""t"":14386},{""x"":1360,""y"":823,""dx"":-91,""dy"":2,""t"":14421},{""x"":1354,""y"":817,""dx"":-97,""dy"":-4,""t"":14454},{""x"":1359,""y"":816,""dx"":-92,""dy"":-5,""t"":14488},{""x"":1352,""y"":817,""dx"":-99,""dy"":-4,""t"":14522},{""x"":1346,""y"":818,""dx"":-105,""dy"":-3,""t"":14554},{""x"":1353,""y"":821,""dx"":-98,""dy"":0,""t"":14590},{""x"":1363,""y"":825,""dx"":-88,""dy"":4,""t"":14624},{""x"":1362,""y"":820,""dx"":-89,""dy"":-1,""t"":14658},{""x"":1371,""y"":816,""dx"":-80,""dy"":-5,""t"":14691},{""x"":1385,""y"":824,""dx"":-66,""dy"":3,""t"":14726},{""x"":1401,""y"":821,""dx"":-50,""dy"":0,""t"":14760},{""x"":1412,""y"":819,""dx"":-39,""dy"":-2,""t"":14794},{""x"":1414,""y"":822,""dx"":-37,""dy"":1,""t"":14828},{""x"":1420,""y"":815,""dx"":-31,""dy"":-6,""t"":14862},{""x"":1429,""y"":818,""dx"":-22,""dy"":-3,""t"":14897},{""x"":1443,""y"":820,""dx"":-8,""dy"":-1,""t"":14930},{""x"":1455,""y"":825,""dx"":4,""dy"":4,""t"":14964},{""x"":1465,""y"":844,""dx"":14,""dy"":23,""t"":14998},{""x"":1459,""y"":852,""dx"":8,""dy"":31,""t"":15031}]]","[100,35.59322033898305,100,8.47457627118644,100]","[{""x"":-27.6,""y"":84.81666666666666,""r"":81.74773830837135},{""x"":0.4745762711864407,""y"":210.10169491525423,""r"":53.406007772420864},{""x"":21.864406779661017,""y"":13.35593220338983,""r"":39.859192700634786},{""x"":315.10169491525426,""y"":-103.52542372881356,""r"":84.45808290437805},{""x"":-54.644067796610166,""y"":3.711864406779661,""r"":33.326930343562644}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
