"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4707","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4711","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9523","0.0-2.0-0.0","","","","","4811","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11420","0.0-2.0-1.0","","","","","1896","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13371","0.0-3.0","","","","","1949"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18075","0.0-4.0","","","","","","","","","1455","","","","","","","","","","","","","","","",""
"","html-button-response","6","21027","0.0-5.0-0.0","","","","","2950","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31849","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32883","0.0-5.0-2.0","","","","","1033","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50467","0.0-5.0-3.0","","","","","","","","","","[[{""x"":611,""y"":708,""dx"":120,""dy"":427,""t"":990},{""x"":556,""y"":616,""dx"":65,""dy"":335,""t"":1024},{""x"":458,""y"":526,""dx"":-33,""dy"":245,""t"":1058},{""x"":429,""y"":464,""dx"":-62,""dy"":183,""t"":1093},{""x"":403,""y"":433,""dx"":-88,""dy"":152,""t"":1126},{""x"":403,""y"":426,""dx"":-88,""dy"":145,""t"":1160},{""x"":418,""y"":418,""dx"":-73,""dy"":137,""t"":1194},{""x"":444,""y"":421,""dx"":-47,""dy"":140,""t"":1229},{""x"":409,""y"":403,""dx"":-82,""dy"":122,""t"":1262},{""x"":392,""y"":398,""dx"":-99,""dy"":117,""t"":1297},{""x"":355,""y"":397,""dx"":-136,""dy"":116,""t"":1331},{""x"":362,""y"":398,""dx"":-129,""dy"":117,""t"":1365},{""x"":349,""y"":394,""dx"":-142,""dy"":113,""t"":1397},{""x"":366,""y"":393,""dx"":-125,""dy"":112,""t"":1431},{""x"":390,""y"":370,""dx"":-101,""dy"":89,""t"":1467},{""x"":388,""y"":380,""dx"":-103,""dy"":99,""t"":1500},{""x"":384,""y"":396,""dx"":-107,""dy"":115,""t"":1533},{""x"":376,""y"":402,""dx"":-115,""dy"":121,""t"":1569},{""x"":368,""y"":396,""dx"":-123,""dy"":115,""t"":1602},{""x"":364,""y"":404,""dx"":-127,""dy"":123,""t"":1636},{""x"":360,""y"":402,""dx"":-131,""dy"":121,""t"":1670},{""x"":354,""y"":419,""dx"":-137,""dy"":138,""t"":1704},{""x"":363,""y"":401,""dx"":-128,""dy"":120,""t"":1739},{""x"":330,""y"":411,""dx"":-161,""dy"":130,""t"":1770},{""x"":324,""y"":424,""dx"":-167,""dy"":143,""t"":1806},{""x"":320,""y"":419,""dx"":-171,""dy"":138,""t"":1840},{""x"":297,""y"":413,""dx"":-194,""dy"":132,""t"":1874},{""x"":298,""y"":404,""dx"":-193,""dy"":123,""t"":1908},{""x"":293,""y"":394,""dx"":-198,""dy"":113,""t"":1942},{""x"":320,""y"":417,""dx"":-171,""dy"":136,""t"":1977},{""x"":320,""y"":415,""dx"":-171,""dy"":134,""t"":2010},{""x"":315,""y"":413,""dx"":-176,""dy"":132,""t"":2045},{""x"":291,""y"":402,""dx"":-200,""dy"":121,""t"":2077},{""x"":333,""y"":379,""dx"":-158,""dy"":98,""t"":2112},{""x"":356,""y"":367,""dx"":-135,""dy"":86,""t"":2147},{""x"":367,""y"":356,""dx"":-124,""dy"":75,""t"":2178},{""x"":396,""y"":360,""dx"":-95,""dy"":79,""t"":2214},{""x"":377,""y"":376,""dx"":-114,""dy"":95,""t"":2249},{""x"":401,""y"":369,""dx"":-90,""dy"":88,""t"":2283},{""x"":404,""y"":393,""dx"":-87,""dy"":112,""t"":2316},{""x"":404,""y"":395,""dx"":-87,""dy"":114,""t"":2351},{""x"":363,""y"":382,""dx"":-128,""dy"":101,""t"":2384},{""x"":341,""y"":387,""dx"":-150,""dy"":106,""t"":2419},{""x"":337,""y"":386,""dx"":-154,""dy"":105,""t"":2452},{""x"":327,""y"":384,""dx"":-164,""dy"":103,""t"":2486},{""x"":322,""y"":385,""dx"":-169,""dy"":104,""t"":2520},{""x"":327,""y"":385,""dx"":-164,""dy"":104,""t"":2554},{""x"":317,""y"":391,""dx"":-174,""dy"":110,""t"":2588},{""x"":301,""y"":392,""dx"":-190,""dy"":111,""t"":2622},{""x"":303,""y"":386,""dx"":-188,""dy"":105,""t"":2656},{""x"":323,""y"":377,""dx"":-168,""dy"":96,""t"":2689},{""x"":336,""y"":390,""dx"":-155,""dy"":109,""t"":2724},{""x"":368,""y"":381,""dx"":-123,""dy"":100,""t"":2758},{""x"":389,""y"":367,""dx"":-102,""dy"":86,""t"":2792},{""x"":386,""y"":370,""dx"":-105,""dy"":89,""t"":2826},{""x"":387,""y"":343,""dx"":-104,""dy"":62,""t"":2860},{""x"":382,""y"":387,""dx"":-109,""dy"":106,""t"":2894},{""x"":395,""y"":392,""dx"":-96,""dy"":111,""t"":2928},{""x"":402,""y"":402,""dx"":-89,""dy"":121,""t"":2962},{""x"":406,""y"":411,""dx"":-85,""dy"":130,""t"":2996}],[{""x"":1322,""y"":446,""dx"":-129,""dy"":165,""t"":4015},{""x"":1339,""y"":372,""dx"":-112,""dy"":91,""t"":4050},{""x"":1368,""y"":330,""dx"":-83,""dy"":49,""t"":4084},{""x"":1368,""y"":284,""dx"":-83,""dy"":3,""t"":4118},{""x"":1375,""y"":235,""dx"":-76,""dy"":-46,""t"":4153},{""x"":1363,""y"":196,""dx"":-88,""dy"":-85,""t"":4185},{""x"":1383,""y"":197,""dx"":-68,""dy"":-84,""t"":4220},{""x"":1402,""y"":207,""dx"":-49,""dy"":-74,""t"":4254},{""x"":1393,""y"":217,""dx"":-58,""dy"":-64,""t"":4288},{""x"":1385,""y"":218,""dx"":-66,""dy"":-63,""t"":4322},{""x"":1379,""y"":224,""dx"":-72,""dy"":-57,""t"":4356},{""x"":1355,""y"":196,""dx"":-96,""dy"":-85,""t"":4390},{""x"":1364,""y"":208,""dx"":-87,""dy"":-73,""t"":4424},{""x"":1382,""y"":223,""dx"":-69,""dy"":-58,""t"":4458},{""x"":1397,""y"":227,""dx"":-54,""dy"":-54,""t"":4492},{""x"":1417,""y"":235,""dx"":-34,""dy"":-46,""t"":4526},{""x"":1439,""y"":233,""dx"":-12,""dy"":-48,""t"":4561},{""x"":1457,""y"":270,""dx"":6,""dy"":-11,""t"":4595},{""x"":1455,""y"":279,""dx"":4,""dy"":-2,""t"":4628},{""x"":1436,""y"":263,""dx"":-15,""dy"":-18,""t"":4661},{""x"":1437,""y"":290,""dx"":-14,""dy"":9,""t"":4696},{""x"":1436,""y"":307,""dx"":-15,""dy"":26,""t"":4730},{""x"":1440,""y"":319,""dx"":-11,""dy"":38,""t"":4765},{""x"":1448,""y"":322,""dx"":-3,""dy"":41,""t"":4798},{""x"":1448,""y"":318,""dx"":-3,""dy"":37,""t"":4832},{""x"":1463,""y"":323,""dx"":12,""dy"":42,""t"":4867},{""x"":1467,""y"":322,""dx"":16,""dy"":41,""t"":4901},{""x"":1448,""y"":304,""dx"":-3,""dy"":23,""t"":4935},{""x"":1432,""y"":289,""dx"":-19,""dy"":8,""t"":4965},{""x"":1426,""y"":312,""dx"":-25,""dy"":31,""t"":5001},{""x"":1428,""y"":306,""dx"":-23,""dy"":25,""t"":5036},{""x"":1416,""y"":289,""dx"":-35,""dy"":8,""t"":5070},{""x"":1425,""y"":290,""dx"":-26,""dy"":9,""t"":5103},{""x"":1439,""y"":274,""dx"":-12,""dy"":-7,""t"":5138},{""x"":1439,""y"":289,""dx"":-12,""dy"":8,""t"":5172},{""x"":1434,""y"":267,""dx"":-17,""dy"":-14,""t"":5206},{""x"":1418,""y"":261,""dx"":-33,""dy"":-20,""t"":5240},{""x"":1394,""y"":284,""dx"":-57,""dy"":3,""t"":5275},{""x"":1375,""y"":305,""dx"":-76,""dy"":24,""t"":5307},{""x"":1359,""y"":318,""dx"":-92,""dy"":37,""t"":5341},{""x"":1376,""y"":323,""dx"":-75,""dy"":42,""t"":5376},{""x"":1387,""y"":339,""dx"":-64,""dy"":58,""t"":5411},{""x"":1414,""y"":331,""dx"":-37,""dy"":50,""t"":5444},{""x"":1415,""y"":320,""dx"":-36,""dy"":39,""t"":5478},{""x"":1419,""y"":321,""dx"":-32,""dy"":40,""t"":5512},{""x"":1411,""y"":308,""dx"":-40,""dy"":27,""t"":5546},{""x"":1357,""y"":322,""dx"":-94,""dy"":41,""t"":5580},{""x"":1372,""y"":323,""dx"":-79,""dy"":42,""t"":5614},{""x"":1408,""y"":323,""dx"":-43,""dy"":42,""t"":5648},{""x"":1412,""y"":317,""dx"":-39,""dy"":36,""t"":5683},{""x"":1430,""y"":320,""dx"":-21,""dy"":39,""t"":5716},{""x"":1419,""y"":288,""dx"":-32,""dy"":7,""t"":5748},{""x"":1415,""y"":262,""dx"":-36,""dy"":-19,""t"":5783},{""x"":1372,""y"":249,""dx"":-79,""dy"":-32,""t"":5818},{""x"":1383,""y"":250,""dx"":-68,""dy"":-31,""t"":5853},{""x"":1394,""y"":262,""dx"":-57,""dy"":-19,""t"":5886},{""x"":1418,""y"":293,""dx"":-33,""dy"":12,""t"":5920},{""x"":1390,""y"":287,""dx"":-61,""dy"":6,""t"":5954},{""x"":1373,""y"":296,""dx"":-78,""dy"":15,""t"":5988}],[{""x"":873,""y"":557,""dx"":-98,""dy"":6,""t"":7008},{""x"":911,""y"":580,""dx"":-60,""dy"":29,""t"":7042},{""x"":921,""y"":603,""dx"":-50,""dy"":52,""t"":7077},{""x"":940,""y"":574,""dx"":-31,""dy"":23,""t"":7110},{""x"":931,""y"":582,""dx"":-40,""dy"":31,""t"":7145},{""x"":925,""y"":584,""dx"":-46,""dy"":33,""t"":7178},{""x"":923,""y"":584,""dx"":-48,""dy"":33,""t"":7212},{""x"":953,""y"":576,""dx"":-18,""dy"":25,""t"":7246},{""x"":940,""y"":638,""dx"":-31,""dy"":87,""t"":7282},{""x"":947,""y"":807,""dx"":-24,""dy"":256,""t"":7316},{""x"":995,""y"":984,""dx"":24,""dy"":433,""t"":7347},{""x"":1027,""y"":1161,""dx"":56,""dy"":610,""t"":7382},{""x"":1075,""y"":1225,""dx"":104,""dy"":674,""t"":7416},{""x"":1134,""y"":1231,""dx"":163,""dy"":680,""t"":7450},{""x"":1116,""y"":1161,""dx"":145,""dy"":610,""t"":7484},{""x"":1114,""y"":1099,""dx"":143,""dy"":548,""t"":7519},{""x"":1114,""y"":1035,""dx"":143,""dy"":484,""t"":7552},{""x"":1077,""y"":942,""dx"":106,""dy"":391,""t"":7587},{""x"":1066,""y"":882,""dx"":95,""dy"":331,""t"":7620},{""x"":1036,""y"":820,""dx"":65,""dy"":269,""t"":7654},{""x"":1014,""y"":773,""dx"":43,""dy"":222,""t"":7687},{""x"":981,""y"":729,""dx"":10,""dy"":178,""t"":7722},{""x"":960,""y"":679,""dx"":-11,""dy"":128,""t"":7756},{""x"":962,""y"":644,""dx"":-9,""dy"":93,""t"":7791},{""x"":959,""y"":609,""dx"":-12,""dy"":58,""t"":7824},{""x"":964,""y"":565,""dx"":-7,""dy"":14,""t"":7858},{""x"":958,""y"":531,""dx"":-13,""dy"":-20,""t"":7893},{""x"":947,""y"":503,""dx"":-24,""dy"":-48,""t"":7926},{""x"":946,""y"":489,""dx"":-25,""dy"":-62,""t"":7961},{""x"":956,""y"":490,""dx"":-15,""dy"":-61,""t"":7994},{""x"":979,""y"":510,""dx"":8,""dy"":-41,""t"":8028},{""x"":964,""y"":499,""dx"":-7,""dy"":-52,""t"":8062},{""x"":953,""y"":509,""dx"":-18,""dy"":-42,""t"":8097},{""x"":973,""y"":509,""dx"":2,""dy"":-42,""t"":8130},{""x"":960,""y"":507,""dx"":-11,""dy"":-44,""t"":8163},{""x"":948,""y"":495,""dx"":-23,""dy"":-56,""t"":8198},{""x"":966,""y"":514,""dx"":-5,""dy"":-37,""t"":8233},{""x"":972,""y"":517,""dx"":1,""dy"":-34,""t"":8266},{""x"":993,""y"":513,""dx"":22,""dy"":-38,""t"":8300},{""x"":979,""y"":518,""dx"":8,""dy"":-33,""t"":8334},{""x"":1000,""y"":532,""dx"":29,""dy"":-19,""t"":8368},{""x"":1011,""y"":592,""dx"":40,""dy"":41,""t"":8403},{""x"":977,""y"":571,""dx"":6,""dy"":20,""t"":8436},{""x"":962,""y"":535,""dx"":-9,""dy"":-16,""t"":8470},{""x"":976,""y"":532,""dx"":5,""dy"":-19,""t"":8506},{""x"":988,""y"":530,""dx"":17,""dy"":-21,""t"":8536},{""x"":988,""y"":517,""dx"":17,""dy"":-34,""t"":8571},{""x"":977,""y"":524,""dx"":6,""dy"":-27,""t"":8607},{""x"":949,""y"":544,""dx"":-22,""dy"":-7,""t"":8641},{""x"":934,""y"":545,""dx"":-37,""dy"":-6,""t"":8676},{""x"":937,""y"":541,""dx"":-34,""dy"":-10,""t"":8708},{""x"":951,""y"":562,""dx"":-20,""dy"":11,""t"":8742},{""x"":936,""y"":553,""dx"":-35,""dy"":2,""t"":8777},{""x"":936,""y"":572,""dx"":-35,""dy"":21,""t"":8809},{""x"":942,""y"":571,""dx"":-29,""dy"":20,""t"":8844},{""x"":953,""y"":565,""dx"":-18,""dy"":14,""t"":8878},{""x"":954,""y"":572,""dx"":-17,""dy"":21,""t"":8909},{""x"":946,""y"":574,""dx"":-25,""dy"":23,""t"":8945},{""x"":965,""y"":565,""dx"":-6,""dy"":14,""t"":8980},{""x"":969,""y"":566,""dx"":-2,""dy"":15,""t"":9015}],[{""x"":534,""y"":760,""dx"":43,""dy"":-61,""t"":10034},{""x"":541,""y"":760,""dx"":50,""dy"":-61,""t"":10067},{""x"":528,""y"":732,""dx"":37,""dy"":-89,""t"":10102},{""x"":547,""y"":740,""dx"":56,""dy"":-81,""t"":10137},{""x"":522,""y"":716,""dx"":31,""dy"":-105,""t"":10170},{""x"":522,""y"":728,""dx"":31,""dy"":-93,""t"":10204},{""x"":533,""y"":734,""dx"":42,""dy"":-87,""t"":10238},{""x"":512,""y"":725,""dx"":21,""dy"":-96,""t"":10272},{""x"":518,""y"":735,""dx"":27,""dy"":-86,""t"":10306},{""x"":497,""y"":737,""dx"":6,""dy"":-84,""t"":10340},{""x"":504,""y"":721,""dx"":13,""dy"":-100,""t"":10374},{""x"":491,""y"":712,""dx"":0,""dy"":-109,""t"":10408},{""x"":469,""y"":696,""dx"":-22,""dy"":-125,""t"":10443},{""x"":485,""y"":686,""dx"":-6,""dy"":-135,""t"":10476},{""x"":500,""y"":678,""dx"":9,""dy"":-143,""t"":10508},{""x"":513,""y"":664,""dx"":22,""dy"":-157,""t"":10544},{""x"":515,""y"":664,""dx"":24,""dy"":-157,""t"":10578},{""x"":501,""y"":654,""dx"":10,""dy"":-167,""t"":10611},{""x"":518,""y"":659,""dx"":27,""dy"":-162,""t"":10646},{""x"":530,""y"":658,""dx"":39,""dy"":-163,""t"":10680},{""x"":525,""y"":661,""dx"":34,""dy"":-160,""t"":10714},{""x"":528,""y"":658,""dx"":37,""dy"":-163,""t"":10748},{""x"":533,""y"":650,""dx"":42,""dy"":-171,""t"":10782},{""x"":540,""y"":656,""dx"":49,""dy"":-165,""t"":10817},{""x"":552,""y"":654,""dx"":61,""dy"":-167,""t"":10850},{""x"":543,""y"":671,""dx"":52,""dy"":-150,""t"":10884},{""x"":553,""y"":672,""dx"":62,""dy"":-149,""t"":10916},{""x"":563,""y"":679,""dx"":72,""dy"":-142,""t"":10952},{""x"":571,""y"":673,""dx"":80,""dy"":-148,""t"":10986},{""x"":569,""y"":673,""dx"":78,""dy"":-148,""t"":11021},{""x"":561,""y"":678,""dx"":70,""dy"":-143,""t"":11055},{""x"":554,""y"":677,""dx"":63,""dy"":-144,""t"":11090},{""x"":545,""y"":676,""dx"":54,""dy"":-145,""t"":11122},{""x"":544,""y"":681,""dx"":53,""dy"":-140,""t"":11156},{""x"":548,""y"":682,""dx"":57,""dy"":-139,""t"":11190},{""x"":537,""y"":680,""dx"":46,""dy"":-141,""t"":11225},{""x"":536,""y"":679,""dx"":45,""dy"":-142,""t"":11258},{""x"":535,""y"":671,""dx"":44,""dy"":-150,""t"":11293},{""x"":546,""y"":669,""dx"":55,""dy"":-152,""t"":11326},{""x"":554,""y"":662,""dx"":63,""dy"":-159,""t"":11360},{""x"":553,""y"":665,""dx"":62,""dy"":-156,""t"":11394},{""x"":562,""y"":673,""dx"":71,""dy"":-148,""t"":11428},{""x"":575,""y"":675,""dx"":84,""dy"":-146,""t"":11461},{""x"":591,""y"":671,""dx"":100,""dy"":-150,""t"":11496},{""x"":601,""y"":660,""dx"":110,""dy"":-161,""t"":11530},{""x"":590,""y"":655,""dx"":99,""dy"":-166,""t"":11564},{""x"":605,""y"":670,""dx"":114,""dy"":-151,""t"":11598},{""x"":595,""y"":668,""dx"":104,""dy"":-153,""t"":11632},{""x"":586,""y"":676,""dx"":95,""dy"":-145,""t"":11666},{""x"":572,""y"":672,""dx"":81,""dy"":-149,""t"":11700},{""x"":568,""y"":668,""dx"":77,""dy"":-153,""t"":11734},{""x"":562,""y"":680,""dx"":71,""dy"":-141,""t"":11769},{""x"":549,""y"":680,""dx"":58,""dy"":-141,""t"":11802},{""x"":535,""y"":685,""dx"":44,""dy"":-136,""t"":11836},{""x"":530,""y"":679,""dx"":39,""dy"":-142,""t"":11870},{""x"":543,""y"":669,""dx"":52,""dy"":-152,""t"":11904},{""x"":552,""y"":676,""dx"":61,""dy"":-145,""t"":11938},{""x"":579,""y"":691,""dx"":88,""dy"":-130,""t"":11972},{""x"":566,""y"":706,""dx"":75,""dy"":-115,""t"":12006}],[{""x"":1308,""y"":648,""dx"":-143,""dy"":-173,""t"":13027},{""x"":1303,""y"":651,""dx"":-148,""dy"":-170,""t"":13061},{""x"":1292,""y"":655,""dx"":-159,""dy"":-166,""t"":13095},{""x"":1288,""y"":649,""dx"":-163,""dy"":-172,""t"":13128},{""x"":1280,""y"":643,""dx"":-171,""dy"":-178,""t"":13162},{""x"":1298,""y"":659,""dx"":-153,""dy"":-162,""t"":13196},{""x"":1314,""y"":678,""dx"":-137,""dy"":-143,""t"":13230},{""x"":1325,""y"":676,""dx"":-126,""dy"":-145,""t"":13265},{""x"":1319,""y"":679,""dx"":-132,""dy"":-142,""t"":13298},{""x"":1329,""y"":688,""dx"":-122,""dy"":-133,""t"":13332},{""x"":1343,""y"":712,""dx"":-108,""dy"":-109,""t"":13366},{""x"":1315,""y"":708,""dx"":-136,""dy"":-113,""t"":13400},{""x"":1296,""y"":701,""dx"":-155,""dy"":-120,""t"":13434},{""x"":1311,""y"":718,""dx"":-140,""dy"":-103,""t"":13468},{""x"":1324,""y"":725,""dx"":-127,""dy"":-96,""t"":13503},{""x"":1351,""y"":751,""dx"":-100,""dy"":-70,""t"":13537},{""x"":1377,""y"":776,""dx"":-74,""dy"":-45,""t"":13570},{""x"":1376,""y"":798,""dx"":-75,""dy"":-23,""t"":13604},{""x"":1386,""y"":813,""dx"":-65,""dy"":-8,""t"":13638},{""x"":1393,""y"":824,""dx"":-58,""dy"":3,""t"":13669},{""x"":1389,""y"":844,""dx"":-62,""dy"":23,""t"":13707},{""x"":1373,""y"":891,""dx"":-78,""dy"":70,""t"":13740},{""x"":1314,""y"":988,""dx"":-137,""dy"":167,""t"":13775},{""x"":1268,""y"":1144,""dx"":-183,""dy"":323,""t"":13808},{""x"":1221,""y"":1263,""dx"":-230,""dy"":442,""t"":13842},{""x"":1217,""y"":1324,""dx"":-234,""dy"":503,""t"":13876},{""x"":1282,""y"":1297,""dx"":-169,""dy"":476,""t"":13910},{""x"":1329,""y"":1264,""dx"":-122,""dy"":443,""t"":13944},{""x"":1339,""y"":1234,""dx"":-112,""dy"":413,""t"":13978},{""x"":1341,""y"":1182,""dx"":-110,""dy"":361,""t"":14011},{""x"":1334,""y"":1139,""dx"":-117,""dy"":318,""t"":14046},{""x"":1329,""y"":1100,""dx"":-122,""dy"":279,""t"":14077},{""x"":1329,""y"":1063,""dx"":-122,""dy"":242,""t"":14115},{""x"":1314,""y"":1019,""dx"":-137,""dy"":198,""t"":14148},{""x"":1318,""y"":977,""dx"":-133,""dy"":156,""t"":14182},{""x"":1343,""y"":946,""dx"":-108,""dy"":125,""t"":14216},{""x"":1337,""y"":865,""dx"":-114,""dy"":44,""t"":14251},{""x"":1344,""y"":842,""dx"":-107,""dy"":21,""t"":14284},{""x"":1351,""y"":819,""dx"":-100,""dy"":-2,""t"":14318},{""x"":1356,""y"":821,""dx"":-95,""dy"":0,""t"":14353},{""x"":1368,""y"":801,""dx"":-83,""dy"":-20,""t"":14387},{""x"":1364,""y"":792,""dx"":-87,""dy"":-29,""t"":14420},{""x"":1379,""y"":797,""dx"":-72,""dy"":-24,""t"":14454},{""x"":1369,""y"":792,""dx"":-82,""dy"":-29,""t"":14489},{""x"":1373,""y"":789,""dx"":-78,""dy"":-32,""t"":14522},{""x"":1358,""y"":780,""dx"":-93,""dy"":-41,""t"":14556},{""x"":1361,""y"":796,""dx"":-90,""dy"":-25,""t"":14590},{""x"":1360,""y"":797,""dx"":-91,""dy"":-24,""t"":14624},{""x"":1368,""y"":794,""dx"":-83,""dy"":-27,""t"":14658},{""x"":1334,""y"":783,""dx"":-117,""dy"":-38,""t"":14693},{""x"":1333,""y"":803,""dx"":-118,""dy"":-18,""t"":14726},{""x"":1354,""y"":816,""dx"":-97,""dy"":-5,""t"":14760},{""x"":1364,""y"":834,""dx"":-87,""dy"":13,""t"":14795},{""x"":1360,""y"":849,""dx"":-91,""dy"":28,""t"":14828},{""x"":1355,""y"":859,""dx"":-96,""dy"":38,""t"":14862},{""x"":1352,""y"":865,""dx"":-99,""dy"":44,""t"":14897},{""x"":1351,""y"":868,""dx"":-100,""dy"":47,""t"":14930},{""x"":1354,""y"":879,""dx"":-97,""dy"":58,""t"":14966},{""x"":1381,""y"":897,""dx"":-70,""dy"":76,""t"":14998},{""x"":1382,""y"":893,""dx"":-69,""dy"":72,""t"":15032}]]","[73.33333333333333,98.30508474576271,80,100,68.33333333333333]","[{""x"":-121.66666666666667,""y"":125.16666666666667,""r"":62.20147114079262},{""x"":-45.644067796610166,""y"":3.457627118644068,""r"":47.338276072324064},{""x"":5.716666666666667,""y"":95.51666666666667,""r"":175.37122879315524},{""x"":51.898305084745765,""y"":-136.59322033898306,""r"":31.636005255050105},{""x"":-114.73333333333333,""y"":39.96666666666667,""r"":132.41250451710127}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
