"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2236","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2244","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5138","0.0-2.0-0.0","","","","","2892","{""name"":""王炜"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6714","0.0-2.0-1.0","","","","","1575","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7545","0.0-3.0","","","","","830"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","19028","0.0-4.0","","","","","","","","","20","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19858","0.0-5.0-0.0","","","","","828","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31557","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","35097","0.0-5.0-2.0","","","","","3540","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","52824","0.0-5.0-3.0","","","","","","","","","","[[{""x"":584,""y"":326,""dx"":93,""dy"":45,""t"":989},{""x"":620,""y"":344,""dx"":129,""dy"":63,""t"":1024},{""x"":593,""y"":337,""dx"":102,""dy"":56,""t"":1058},{""x"":579,""y"":329,""dx"":88,""dy"":48,""t"":1093},{""x"":567,""y"":326,""dx"":76,""dy"":45,""t"":1126},{""x"":548,""y"":302,""dx"":57,""dy"":21,""t"":1160},{""x"":544,""y"":291,""dx"":53,""dy"":10,""t"":1194},{""x"":533,""y"":282,""dx"":42,""dy"":1,""t"":1228},{""x"":508,""y"":273,""dx"":17,""dy"":-8,""t"":1262},{""x"":487,""y"":267,""dx"":-4,""dy"":-14,""t"":1296},{""x"":482,""y"":266,""dx"":-9,""dy"":-15,""t"":1329},{""x"":459,""y"":263,""dx"":-32,""dy"":-18,""t"":1364},{""x"":465,""y"":270,""dx"":-26,""dy"":-11,""t"":1398},{""x"":471,""y"":282,""dx"":-20,""dy"":1,""t"":1433},{""x"":477,""y"":278,""dx"":-14,""dy"":-3,""t"":1466},{""x"":470,""y"":288,""dx"":-21,""dy"":7,""t"":1500},{""x"":449,""y"":291,""dx"":-42,""dy"":10,""t"":1534},{""x"":452,""y"":293,""dx"":-39,""dy"":12,""t"":1568},{""x"":452,""y"":297,""dx"":-39,""dy"":16,""t"":1602},{""x"":451,""y"":300,""dx"":-40,""dy"":19,""t"":1636},{""x"":506,""y"":331,""dx"":15,""dy"":50,""t"":1670},{""x"":508,""y"":339,""dx"":17,""dy"":58,""t"":1705},{""x"":555,""y"":388,""dx"":64,""dy"":107,""t"":1738},{""x"":582,""y"":431,""dx"":91,""dy"":150,""t"":1773},{""x"":640,""y"":436,""dx"":149,""dy"":155,""t"":1807},{""x"":667,""y"":460,""dx"":176,""dy"":179,""t"":1840},{""x"":678,""y"":473,""dx"":187,""dy"":192,""t"":1873},{""x"":705,""y"":442,""dx"":214,""dy"":161,""t"":1909},{""x"":712,""y"":439,""dx"":221,""dy"":158,""t"":1942},{""x"":730,""y"":431,""dx"":239,""dy"":150,""t"":1976},{""x"":742,""y"":411,""dx"":251,""dy"":130,""t"":2008},{""x"":744,""y"":395,""dx"":253,""dy"":114,""t"":2044},{""x"":730,""y"":389,""dx"":239,""dy"":108,""t"":2078},{""x"":722,""y"":390,""dx"":231,""dy"":109,""t"":2112},{""x"":707,""y"":411,""dx"":216,""dy"":130,""t"":2146},{""x"":698,""y"":417,""dx"":207,""dy"":136,""t"":2179},{""x"":681,""y"":389,""dx"":190,""dy"":108,""t"":2214},{""x"":696,""y"":397,""dx"":205,""dy"":116,""t"":2248},{""x"":646,""y"":378,""dx"":155,""dy"":97,""t"":2282},{""x"":638,""y"":393,""dx"":147,""dy"":112,""t"":2316},{""x"":599,""y"":368,""dx"":108,""dy"":87,""t"":2350},{""x"":603,""y"":387,""dx"":112,""dy"":106,""t"":2384},{""x"":556,""y"":376,""dx"":65,""dy"":95,""t"":2417},{""x"":535,""y"":364,""dx"":44,""dy"":83,""t"":2452},{""x"":503,""y"":348,""dx"":12,""dy"":67,""t"":2486},{""x"":479,""y"":353,""dx"":-12,""dy"":72,""t"":2520},{""x"":465,""y"":348,""dx"":-26,""dy"":67,""t"":2555},{""x"":465,""y"":358,""dx"":-26,""dy"":77,""t"":2588},{""x"":459,""y"":365,""dx"":-32,""dy"":84,""t"":2622},{""x"":463,""y"":371,""dx"":-28,""dy"":90,""t"":2656},{""x"":459,""y"":385,""dx"":-32,""dy"":104,""t"":2690},{""x"":457,""y"":375,""dx"":-34,""dy"":94,""t"":2724},{""x"":450,""y"":374,""dx"":-41,""dy"":93,""t"":2758},{""x"":447,""y"":360,""dx"":-44,""dy"":79,""t"":2793},{""x"":464,""y"":348,""dx"":-27,""dy"":67,""t"":2826},{""x"":525,""y"":370,""dx"":34,""dy"":89,""t"":2860},{""x"":510,""y"":366,""dx"":19,""dy"":85,""t"":2894},{""x"":499,""y"":349,""dx"":8,""dy"":68,""t"":2929},{""x"":549,""y"":370,""dx"":58,""dy"":89,""t"":2962}],[{""x"":1577,""y"":572,""dx"":126,""dy"":291,""t"":4016},{""x"":1534,""y"":540,""dx"":83,""dy"":259,""t"":4050},{""x"":1534,""y"":563,""dx"":83,""dy"":282,""t"":4085},{""x"":1534,""y"":553,""dx"":83,""dy"":272,""t"":4118},{""x"":1542,""y"":537,""dx"":91,""dy"":256,""t"":4152},{""x"":1536,""y"":549,""dx"":85,""dy"":268,""t"":4186},{""x"":1533,""y"":558,""dx"":82,""dy"":277,""t"":4220},{""x"":1526,""y"":580,""dx"":75,""dy"":299,""t"":4255},{""x"":1528,""y"":569,""dx"":77,""dy"":288,""t"":4288},{""x"":1525,""y"":565,""dx"":74,""dy"":284,""t"":4322},{""x"":1481,""y"":586,""dx"":30,""dy"":305,""t"":4356},{""x"":1446,""y"":568,""dx"":-5,""dy"":287,""t"":4391},{""x"":1436,""y"":582,""dx"":-15,""dy"":301,""t"":4424},{""x"":1442,""y"":583,""dx"":-9,""dy"":302,""t"":4458},{""x"":1452,""y"":582,""dx"":1,""dy"":301,""t"":4492},{""x"":1501,""y"":571,""dx"":50,""dy"":290,""t"":4526},{""x"":1518,""y"":566,""dx"":67,""dy"":285,""t"":4560},{""x"":1518,""y"":576,""dx"":67,""dy"":295,""t"":4594},{""x"":1514,""y"":585,""dx"":63,""dy"":304,""t"":4629},{""x"":1531,""y"":570,""dx"":80,""dy"":289,""t"":4662},{""x"":1512,""y"":581,""dx"":61,""dy"":300,""t"":4696},{""x"":1509,""y"":587,""dx"":58,""dy"":306,""t"":4730},{""x"":1505,""y"":581,""dx"":54,""dy"":300,""t"":4764},{""x"":1476,""y"":596,""dx"":25,""dy"":315,""t"":4797},{""x"":1467,""y"":585,""dx"":16,""dy"":304,""t"":4832},{""x"":1450,""y"":592,""dx"":-1,""dy"":311,""t"":4866},{""x"":1434,""y"":604,""dx"":-17,""dy"":323,""t"":4900},{""x"":1429,""y"":642,""dx"":-22,""dy"":361,""t"":4933},{""x"":1391,""y"":739,""dx"":-60,""dy"":458,""t"":4968},{""x"":1353,""y"":805,""dx"":-98,""dy"":524,""t"":5002},{""x"":1324,""y"":830,""dx"":-127,""dy"":549,""t"":5036},{""x"":1288,""y"":827,""dx"":-163,""dy"":546,""t"":5070},{""x"":1249,""y"":806,""dx"":-202,""dy"":525,""t"":5104},{""x"":1250,""y"":774,""dx"":-201,""dy"":493,""t"":5137},{""x"":1256,""y"":751,""dx"":-195,""dy"":470,""t"":5170},{""x"":1272,""y"":732,""dx"":-179,""dy"":451,""t"":5206},{""x"":1287,""y"":703,""dx"":-164,""dy"":422,""t"":5240},{""x"":1295,""y"":687,""dx"":-156,""dy"":406,""t"":5274},{""x"":1304,""y"":681,""dx"":-147,""dy"":400,""t"":5341},{""x"":1315,""y"":675,""dx"":-136,""dy"":394,""t"":5375},{""x"":1328,""y"":659,""dx"":-123,""dy"":378,""t"":5409},{""x"":1325,""y"":642,""dx"":-126,""dy"":361,""t"":5444},{""x"":1352,""y"":628,""dx"":-99,""dy"":347,""t"":5478},{""x"":1349,""y"":620,""dx"":-102,""dy"":339,""t"":5512},{""x"":1401,""y"":615,""dx"":-50,""dy"":334,""t"":5546},{""x"":1444,""y"":612,""dx"":-7,""dy"":331,""t"":5577},{""x"":1447,""y"":609,""dx"":-4,""dy"":328,""t"":5615},{""x"":1439,""y"":614,""dx"":-12,""dy"":333,""t"":5648},{""x"":1428,""y"":618,""dx"":-23,""dy"":337,""t"":5682},{""x"":1424,""y"":614,""dx"":-27,""dy"":333,""t"":5716},{""x"":1407,""y"":621,""dx"":-44,""dy"":340,""t"":5750},{""x"":1392,""y"":629,""dx"":-59,""dy"":348,""t"":5784},{""x"":1381,""y"":640,""dx"":-70,""dy"":359,""t"":5818},{""x"":1364,""y"":649,""dx"":-87,""dy"":368,""t"":5852},{""x"":1371,""y"":636,""dx"":-80,""dy"":355,""t"":5885},{""x"":1419,""y"":628,""dx"":-32,""dy"":347,""t"":5921},{""x"":1420,""y"":625,""dx"":-31,""dy"":344,""t"":5955},{""x"":1420,""y"":620,""dx"":-31,""dy"":339,""t"":5988}],[{""x"":904,""y"":696,""dx"":-67,""dy"":145,""t"":7008},{""x"":881,""y"":701,""dx"":-90,""dy"":150,""t"":7042},{""x"":878,""y"":703,""dx"":-93,""dy"":152,""t"":7077},{""x"":874,""y"":717,""dx"":-97,""dy"":166,""t"":7111},{""x"":872,""y"":729,""dx"":-99,""dy"":178,""t"":7141},{""x"":861,""y"":740,""dx"":-110,""dy"":189,""t"":7179},{""x"":844,""y"":744,""dx"":-127,""dy"":193,""t"":7212},{""x"":863,""y"":749,""dx"":-108,""dy"":198,""t"":7246},{""x"":879,""y"":757,""dx"":-92,""dy"":206,""t"":7279},{""x"":868,""y"":767,""dx"":-103,""dy"":216,""t"":7315},{""x"":850,""y"":765,""dx"":-121,""dy"":214,""t"":7348},{""x"":843,""y"":767,""dx"":-128,""dy"":216,""t"":7382},{""x"":821,""y"":741,""dx"":-150,""dy"":190,""t"":7416},{""x"":795,""y"":719,""dx"":-176,""dy"":168,""t"":7451},{""x"":782,""y"":695,""dx"":-189,""dy"":144,""t"":7484},{""x"":808,""y"":684,""dx"":-163,""dy"":133,""t"":7518},{""x"":813,""y"":701,""dx"":-158,""dy"":150,""t"":7551},{""x"":834,""y"":691,""dx"":-137,""dy"":140,""t"":7585},{""x"":830,""y"":699,""dx"":-141,""dy"":148,""t"":7620},{""x"":832,""y"":714,""dx"":-139,""dy"":163,""t"":7654},{""x"":821,""y"":698,""dx"":-150,""dy"":147,""t"":7688},{""x"":822,""y"":707,""dx"":-149,""dy"":156,""t"":7722},{""x"":819,""y"":712,""dx"":-152,""dy"":161,""t"":7756},{""x"":847,""y"":705,""dx"":-124,""dy"":154,""t"":7790},{""x"":847,""y"":717,""dx"":-124,""dy"":166,""t"":7824},{""x"":831,""y"":697,""dx"":-140,""dy"":146,""t"":7858},{""x"":821,""y"":688,""dx"":-150,""dy"":137,""t"":7892},{""x"":821,""y"":707,""dx"":-150,""dy"":156,""t"":7926},{""x"":839,""y"":703,""dx"":-132,""dy"":152,""t"":7961},{""x"":840,""y"":714,""dx"":-131,""dy"":163,""t"":7994},{""x"":829,""y"":730,""dx"":-142,""dy"":179,""t"":8028},{""x"":816,""y"":710,""dx"":-155,""dy"":159,""t"":8062},{""x"":807,""y"":688,""dx"":-164,""dy"":137,""t"":8096},{""x"":807,""y"":697,""dx"":-164,""dy"":146,""t"":8130},{""x"":827,""y"":664,""dx"":-144,""dy"":113,""t"":8164},{""x"":827,""y"":687,""dx"":-144,""dy"":136,""t"":8198},{""x"":827,""y"":701,""dx"":-144,""dy"":150,""t"":8232},{""x"":830,""y"":717,""dx"":-141,""dy"":166,""t"":8266},{""x"":831,""y"":738,""dx"":-140,""dy"":187,""t"":8300},{""x"":830,""y"":741,""dx"":-141,""dy"":190,""t"":8334},{""x"":835,""y"":751,""dx"":-136,""dy"":200,""t"":8369},{""x"":827,""y"":764,""dx"":-144,""dy"":213,""t"":8402},{""x"":830,""y"":759,""dx"":-141,""dy"":208,""t"":8436},{""x"":816,""y"":731,""dx"":-155,""dy"":180,""t"":8470},{""x"":821,""y"":741,""dx"":-150,""dy"":190,""t"":8504},{""x"":820,""y"":748,""dx"":-151,""dy"":197,""t"":8538},{""x"":825,""y"":751,""dx"":-146,""dy"":200,""t"":8572},{""x"":832,""y"":754,""dx"":-139,""dy"":203,""t"":8606},{""x"":838,""y"":762,""dx"":-133,""dy"":211,""t"":8640},{""x"":839,""y"":761,""dx"":-132,""dy"":210,""t"":8673},{""x"":856,""y"":774,""dx"":-115,""dy"":223,""t"":8708},{""x"":856,""y"":773,""dx"":-115,""dy"":222,""t"":8740},{""x"":858,""y"":771,""dx"":-113,""dy"":220,""t"":8776},{""x"":865,""y"":769,""dx"":-106,""dy"":218,""t"":8810},{""x"":852,""y"":768,""dx"":-119,""dy"":217,""t"":8844},{""x"":833,""y"":774,""dx"":-138,""dy"":223,""t"":8879},{""x"":832,""y"":775,""dx"":-139,""dy"":224,""t"":8912},{""x"":828,""y"":772,""dx"":-143,""dy"":221,""t"":8946},{""x"":825,""y"":757,""dx"":-146,""dy"":206,""t"":8979}],[{""x"":495,""y"":796,""dx"":4,""dy"":-25,""t"":10035},{""x"":499,""y"":792,""dx"":8,""dy"":-29,""t"":10069},{""x"":494,""y"":793,""dx"":3,""dy"":-28,""t"":10102},{""x"":511,""y"":798,""dx"":20,""dy"":-23,""t"":10136},{""x"":515,""y"":805,""dx"":24,""dy"":-16,""t"":10170},{""x"":505,""y"":806,""dx"":14,""dy"":-15,""t"":10205},{""x"":516,""y"":816,""dx"":25,""dy"":-5,""t"":10238},{""x"":535,""y"":828,""dx"":44,""dy"":7,""t"":10272},{""x"":536,""y"":834,""dx"":45,""dy"":13,""t"":10306},{""x"":529,""y"":835,""dx"":38,""dy"":14,""t"":10340},{""x"":542,""y"":845,""dx"":51,""dy"":24,""t"":10374},{""x"":537,""y"":845,""dx"":46,""dy"":24,""t"":10408},{""x"":530,""y"":837,""dx"":39,""dy"":16,""t"":10441},{""x"":526,""y"":842,""dx"":35,""dy"":21,""t"":10477},{""x"":539,""y"":843,""dx"":48,""dy"":22,""t"":10511},{""x"":541,""y"":841,""dx"":50,""dy"":20,""t"":10544},{""x"":546,""y"":846,""dx"":55,""dy"":25,""t"":10578},{""x"":548,""y"":834,""dx"":57,""dy"":13,""t"":10613},{""x"":550,""y"":823,""dx"":59,""dy"":2,""t"":10646},{""x"":558,""y"":827,""dx"":67,""dy"":6,""t"":10680},{""x"":561,""y"":830,""dx"":70,""dy"":9,""t"":10712},{""x"":570,""y"":834,""dx"":79,""dy"":13,""t"":10748},{""x"":579,""y"":835,""dx"":88,""dy"":14,""t"":10782},{""x"":577,""y"":835,""dx"":86,""dy"":14,""t"":10816},{""x"":563,""y"":833,""dx"":72,""dy"":12,""t"":10850},{""x"":572,""y"":835,""dx"":81,""dy"":14,""t"":10884},{""x"":564,""y"":834,""dx"":73,""dy"":13,""t"":10918},{""x"":565,""y"":834,""dx"":74,""dy"":13,""t"":10952},{""x"":559,""y"":838,""dx"":68,""dy"":17,""t"":10986},{""x"":545,""y"":832,""dx"":54,""dy"":11,""t"":11020},{""x"":552,""y"":829,""dx"":61,""dy"":8,""t"":11054},{""x"":562,""y"":829,""dx"":71,""dy"":8,""t"":11088},{""x"":563,""y"":828,""dx"":72,""dy"":7,""t"":11121},{""x"":555,""y"":826,""dx"":64,""dy"":5,""t"":11156},{""x"":562,""y"":832,""dx"":71,""dy"":11,""t"":11190},{""x"":541,""y"":833,""dx"":50,""dy"":12,""t"":11224},{""x"":553,""y"":837,""dx"":62,""dy"":16,""t"":11258},{""x"":561,""y"":843,""dx"":70,""dy"":22,""t"":11292},{""x"":571,""y"":852,""dx"":80,""dy"":31,""t"":11326},{""x"":580,""y"":858,""dx"":89,""dy"":37,""t"":11360},{""x"":591,""y"":865,""dx"":100,""dy"":44,""t"":11394},{""x"":601,""y"":866,""dx"":110,""dy"":45,""t"":11428},{""x"":608,""y"":870,""dx"":117,""dy"":49,""t"":11463},{""x"":589,""y"":858,""dx"":98,""dy"":37,""t"":11496},{""x"":588,""y"":851,""dx"":97,""dy"":30,""t"":11530},{""x"":600,""y"":859,""dx"":109,""dy"":38,""t"":11563},{""x"":600,""y"":863,""dx"":109,""dy"":42,""t"":11598},{""x"":596,""y"":865,""dx"":105,""dy"":44,""t"":11632},{""x"":602,""y"":877,""dx"":111,""dy"":56,""t"":11667},{""x"":595,""y"":865,""dx"":104,""dy"":44,""t"":11700},{""x"":588,""y"":856,""dx"":97,""dy"":35,""t"":11734},{""x"":580,""y"":846,""dx"":89,""dy"":25,""t"":11768},{""x"":572,""y"":842,""dx"":81,""dy"":21,""t"":11802},{""x"":573,""y"":841,""dx"":82,""dy"":20,""t"":11836},{""x"":570,""y"":846,""dx"":79,""dy"":25,""t"":11870},{""x"":566,""y"":841,""dx"":75,""dy"":20,""t"":11904},{""x"":557,""y"":841,""dx"":66,""dy"":20,""t"":11938},{""x"":562,""y"":839,""dx"":71,""dy"":18,""t"":11973},{""x"":550,""y"":830,""dx"":59,""dy"":9,""t"":12006}],[{""x"":1274,""y"":890,""dx"":-177,""dy"":69,""t"":13026},{""x"":1267,""y"":898,""dx"":-184,""dy"":77,""t"":13060},{""x"":1242,""y"":903,""dx"":-209,""dy"":82,""t"":13095},{""x"":1226,""y"":904,""dx"":-225,""dy"":83,""t"":13128},{""x"":1231,""y"":906,""dx"":-220,""dy"":85,""t"":13162},{""x"":1244,""y"":907,""dx"":-207,""dy"":86,""t"":13195},{""x"":1251,""y"":911,""dx"":-200,""dy"":90,""t"":13230},{""x"":1263,""y"":916,""dx"":-188,""dy"":95,""t"":13263},{""x"":1259,""y"":913,""dx"":-192,""dy"":92,""t"":13298},{""x"":1263,""y"":919,""dx"":-188,""dy"":98,""t"":13332},{""x"":1266,""y"":914,""dx"":-185,""dy"":93,""t"":13367},{""x"":1277,""y"":909,""dx"":-174,""dy"":88,""t"":13400},{""x"":1280,""y"":904,""dx"":-171,""dy"":83,""t"":13434},{""x"":1296,""y"":912,""dx"":-155,""dy"":91,""t"":13468},{""x"":1290,""y"":910,""dx"":-161,""dy"":89,""t"":13502},{""x"":1288,""y"":910,""dx"":-163,""dy"":89,""t"":13536},{""x"":1275,""y"":915,""dx"":-176,""dy"":94,""t"":13570},{""x"":1270,""y"":911,""dx"":-181,""dy"":90,""t"":13603},{""x"":1261,""y"":914,""dx"":-190,""dy"":93,""t"":13638},{""x"":1256,""y"":911,""dx"":-195,""dy"":90,""t"":13672},{""x"":1249,""y"":905,""dx"":-202,""dy"":84,""t"":13706},{""x"":1250,""y"":908,""dx"":-201,""dy"":87,""t"":13740},{""x"":1258,""y"":900,""dx"":-193,""dy"":79,""t"":13774},{""x"":1255,""y"":897,""dx"":-196,""dy"":76,""t"":13808},{""x"":1257,""y"":897,""dx"":-194,""dy"":76,""t"":13842},{""x"":1258,""y"":897,""dx"":-193,""dy"":76,""t"":13873},{""x"":1250,""y"":897,""dx"":-201,""dy"":76,""t"":13910},{""x"":1264,""y"":895,""dx"":-187,""dy"":74,""t"":13944},{""x"":1255,""y"":902,""dx"":-196,""dy"":81,""t"":13978},{""x"":1247,""y"":919,""dx"":-204,""dy"":98,""t"":14012},{""x"":1241,""y"":936,""dx"":-210,""dy"":115,""t"":14046},{""x"":1247,""y"":950,""dx"":-204,""dy"":129,""t"":14080},{""x"":1245,""y"":959,""dx"":-206,""dy"":138,""t"":14113},{""x"":1246,""y"":959,""dx"":-205,""dy"":138,""t"":14148},{""x"":1257,""y"":951,""dx"":-194,""dy"":130,""t"":14182},{""x"":1260,""y"":941,""dx"":-191,""dy"":120,""t"":14216},{""x"":1273,""y"":930,""dx"":-178,""dy"":109,""t"":14250},{""x"":1284,""y"":920,""dx"":-167,""dy"":99,""t"":14281},{""x"":1273,""y"":918,""dx"":-178,""dy"":97,""t"":14318},{""x"":1276,""y"":908,""dx"":-175,""dy"":87,""t"":14352},{""x"":1284,""y"":896,""dx"":-167,""dy"":75,""t"":14386},{""x"":1288,""y"":888,""dx"":-163,""dy"":67,""t"":14458},{""x"":1287,""y"":884,""dx"":-164,""dy"":63,""t"":14488},{""x"":1287,""y"":881,""dx"":-164,""dy"":60,""t"":14522},{""x"":1279,""y"":882,""dx"":-172,""dy"":61,""t"":14556},{""x"":1270,""y"":882,""dx"":-181,""dy"":61,""t"":14590},{""x"":1278,""y"":888,""dx"":-173,""dy"":67,""t"":14625},{""x"":1277,""y"":895,""dx"":-174,""dy"":74,""t"":14659},{""x"":1278,""y"":890,""dx"":-173,""dy"":69,""t"":14692},{""x"":1285,""y"":889,""dx"":-166,""dy"":68,""t"":14726},{""x"":1282,""y"":887,""dx"":-169,""dy"":66,""t"":14760},{""x"":1282,""y"":888,""dx"":-169,""dy"":67,""t"":14794},{""x"":1288,""y"":892,""dx"":-163,""dy"":71,""t"":14829},{""x"":1274,""y"":895,""dx"":-177,""dy"":74,""t"":14862},{""x"":1278,""y"":897,""dx"":-173,""dy"":76,""t"":14896},{""x"":1287,""y"":889,""dx"":-164,""dy"":68,""t"":14930},{""x"":1294,""y"":888,""dx"":-157,""dy"":67,""t"":14964},{""x"":1288,""y"":899,""dx"":-163,""dy"":78,""t"":14998}]]","[76.27118644067797,0,13.559322033898304,100,48.275862068965516]","[{""x"":67.72881355932203,""y"":74.59322033898304,""r"":100.17147177485683},{""x"":-25.396551724137932,""y"":346.7931034482759,""r"":143.49829779924306},{""x"":-134.40677966101694,""y"":178.74576271186442,""r"":33.22001037540692},{""x"":66.54237288135593,""y"":16.52542372881356,""r"":19.33366435573664},{""x"":-183.58620689655172,""y"":85.48275862068965,""r"":30.27059253411234}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.21","validate","","","","","","","","","","",""
