"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4363","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4368","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8491","0.0-2.0-0.0","","","","","4121","{""name"":""张筱雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9858","0.0-2.0-1.0","","","","","1366","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10554","0.0-3.0","","","","","694"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18324","0.0-4.0","","","","","","","","","1467","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19307","0.0-5.0-0.0","","","","","980","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30363","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","37834","0.0-5.0-2.0","","","","","7471","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","56038","0.0-5.0-3.0","","","","","","","","","","[[{""x"":437,""y"":330,""dx"":-54,""dy"":49,""t"":991},{""x"":512,""y"":351,""dx"":21,""dy"":70,""t"":1024},{""x"":491,""y"":350,""dx"":0,""dy"":69,""t"":1059},{""x"":548,""y"":379,""dx"":57,""dy"":98,""t"":1092},{""x"":552,""y"":367,""dx"":61,""dy"":86,""t"":1126},{""x"":558,""y"":396,""dx"":67,""dy"":115,""t"":1159},{""x"":590,""y"":411,""dx"":99,""dy"":130,""t"":1193},{""x"":608,""y"":433,""dx"":117,""dy"":152,""t"":1228},{""x"":554,""y"":421,""dx"":63,""dy"":140,""t"":1263},{""x"":506,""y"":390,""dx"":15,""dy"":109,""t"":1296},{""x"":478,""y"":393,""dx"":-13,""dy"":112,""t"":1330},{""x"":434,""y"":395,""dx"":-57,""dy"":114,""t"":1363},{""x"":438,""y"":412,""dx"":-53,""dy"":131,""t"":1398},{""x"":446,""y"":411,""dx"":-45,""dy"":130,""t"":1432},{""x"":444,""y"":392,""dx"":-47,""dy"":111,""t"":1466},{""x"":412,""y"":400,""dx"":-79,""dy"":119,""t"":1500},{""x"":420,""y"":406,""dx"":-71,""dy"":125,""t"":1534},{""x"":395,""y"":390,""dx"":-96,""dy"":109,""t"":1569},{""x"":395,""y"":399,""dx"":-96,""dy"":118,""t"":1602},{""x"":408,""y"":401,""dx"":-83,""dy"":120,""t"":1636},{""x"":401,""y"":411,""dx"":-90,""dy"":130,""t"":1670},{""x"":404,""y"":377,""dx"":-87,""dy"":96,""t"":1704},{""x"":408,""y"":378,""dx"":-83,""dy"":97,""t"":1738},{""x"":442,""y"":389,""dx"":-49,""dy"":108,""t"":1773},{""x"":429,""y"":387,""dx"":-62,""dy"":106,""t"":1806},{""x"":460,""y"":403,""dx"":-31,""dy"":122,""t"":1840},{""x"":436,""y"":397,""dx"":-55,""dy"":116,""t"":1874},{""x"":423,""y"":397,""dx"":-68,""dy"":116,""t"":1908},{""x"":424,""y"":401,""dx"":-67,""dy"":120,""t"":1941},{""x"":402,""y"":402,""dx"":-89,""dy"":121,""t"":1975},{""x"":423,""y"":414,""dx"":-68,""dy"":133,""t"":2009},{""x"":418,""y"":425,""dx"":-73,""dy"":144,""t"":2044},{""x"":434,""y"":403,""dx"":-57,""dy"":122,""t"":2078},{""x"":419,""y"":414,""dx"":-72,""dy"":133,""t"":2113},{""x"":404,""y"":417,""dx"":-87,""dy"":136,""t"":2147},{""x"":424,""y"":430,""dx"":-67,""dy"":149,""t"":2180},{""x"":444,""y"":443,""dx"":-47,""dy"":162,""t"":2214},{""x"":429,""y"":447,""dx"":-62,""dy"":166,""t"":2248},{""x"":438,""y"":441,""dx"":-53,""dy"":160,""t"":2281},{""x"":436,""y"":441,""dx"":-55,""dy"":160,""t"":2316},{""x"":419,""y"":423,""dx"":-72,""dy"":142,""t"":2350},{""x"":447,""y"":443,""dx"":-44,""dy"":162,""t"":2384},{""x"":462,""y"":410,""dx"":-29,""dy"":129,""t"":2419},{""x"":460,""y"":415,""dx"":-31,""dy"":134,""t"":2452},{""x"":445,""y"":410,""dx"":-46,""dy"":129,""t"":2485},{""x"":432,""y"":405,""dx"":-59,""dy"":124,""t"":2517},{""x"":428,""y"":397,""dx"":-63,""dy"":116,""t"":2554},{""x"":424,""y"":362,""dx"":-67,""dy"":81,""t"":2588},{""x"":412,""y"":367,""dx"":-79,""dy"":86,""t"":2622},{""x"":393,""y"":384,""dx"":-98,""dy"":103,""t"":2655},{""x"":396,""y"":394,""dx"":-95,""dy"":113,""t"":2692},{""x"":428,""y"":400,""dx"":-63,""dy"":119,""t"":2723},{""x"":622,""y"":422,""dx"":131,""dy"":141,""t"":2758},{""x"":878,""y"":454,""dx"":387,""dy"":173,""t"":2792},{""x"":1095,""y"":481,""dx"":604,""dy"":200,""t"":2826},{""x"":1286,""y"":499,""dx"":795,""dy"":218,""t"":2860},{""x"":1432,""y"":512,""dx"":941,""dy"":231,""t"":2894},{""x"":1551,""y"":519,""dx"":1060,""dy"":238,""t"":2928},{""x"":1661,""y"":524,""dx"":1170,""dy"":243,""t"":2963}],[{""x"":1676,""y"":564,""dx"":225,""dy"":283,""t"":4016},{""x"":1725,""y"":556,""dx"":274,""dy"":275,""t"":4049},{""x"":1766,""y"":554,""dx"":315,""dy"":273,""t"":4085},{""x"":1829,""y"":551,""dx"":378,""dy"":270,""t"":4116},{""x"":1806,""y"":551,""dx"":355,""dy"":270,""t"":4152},{""x"":1787,""y"":548,""dx"":336,""dy"":267,""t"":4186},{""x"":1806,""y"":554,""dx"":355,""dy"":273,""t"":4221},{""x"":1746,""y"":574,""dx"":295,""dy"":293,""t"":4255},{""x"":1717,""y"":587,""dx"":266,""dy"":306,""t"":4288},{""x"":1715,""y"":597,""dx"":264,""dy"":316,""t"":4322},{""x"":1713,""y"":594,""dx"":262,""dy"":313,""t"":4357},{""x"":1631,""y"":588,""dx"":180,""dy"":307,""t"":4390},{""x"":1655,""y"":580,""dx"":204,""dy"":299,""t"":4424},{""x"":1660,""y"":572,""dx"":209,""dy"":291,""t"":4458},{""x"":1648,""y"":575,""dx"":197,""dy"":294,""t"":4492},{""x"":1654,""y"":565,""dx"":203,""dy"":284,""t"":4523},{""x"":1618,""y"":544,""dx"":167,""dy"":263,""t"":4559},{""x"":1639,""y"":555,""dx"":188,""dy"":274,""t"":4595},{""x"":1633,""y"":547,""dx"":182,""dy"":266,""t"":4628},{""x"":1649,""y"":549,""dx"":198,""dy"":268,""t"":4662},{""x"":1592,""y"":548,""dx"":141,""dy"":267,""t"":4695},{""x"":1601,""y"":531,""dx"":150,""dy"":250,""t"":4730},{""x"":1577,""y"":531,""dx"":126,""dy"":250,""t"":4764},{""x"":1588,""y"":526,""dx"":137,""dy"":245,""t"":4798},{""x"":1597,""y"":524,""dx"":146,""dy"":243,""t"":4832},{""x"":1597,""y"":510,""dx"":146,""dy"":229,""t"":4866},{""x"":1571,""y"":512,""dx"":120,""dy"":231,""t"":4900},{""x"":1567,""y"":521,""dx"":116,""dy"":240,""t"":4935},{""x"":1579,""y"":533,""dx"":128,""dy"":252,""t"":4968},{""x"":1549,""y"":505,""dx"":98,""dy"":224,""t"":5002},{""x"":1565,""y"":507,""dx"":114,""dy"":226,""t"":5035},{""x"":1598,""y"":520,""dx"":147,""dy"":239,""t"":5070},{""x"":1593,""y"":530,""dx"":142,""dy"":249,""t"":5104},{""x"":1606,""y"":541,""dx"":155,""dy"":260,""t"":5137},{""x"":1631,""y"":538,""dx"":180,""dy"":257,""t"":5173},{""x"":1601,""y"":537,""dx"":150,""dy"":256,""t"":5206},{""x"":1603,""y"":547,""dx"":152,""dy"":266,""t"":5240},{""x"":1587,""y"":550,""dx"":136,""dy"":269,""t"":5274},{""x"":1571,""y"":550,""dx"":120,""dy"":269,""t"":5307},{""x"":1553,""y"":541,""dx"":102,""dy"":260,""t"":5342},{""x"":1498,""y"":559,""dx"":47,""dy"":278,""t"":5377},{""x"":1522,""y"":565,""dx"":71,""dy"":284,""t"":5410},{""x"":1498,""y"":580,""dx"":47,""dy"":299,""t"":5444},{""x"":1490,""y"":597,""dx"":39,""dy"":316,""t"":5477},{""x"":1462,""y"":596,""dx"":11,""dy"":315,""t"":5512},{""x"":1441,""y"":602,""dx"":-10,""dy"":321,""t"":5546},{""x"":1485,""y"":599,""dx"":34,""dy"":318,""t"":5579},{""x"":1459,""y"":602,""dx"":8,""dy"":321,""t"":5613},{""x"":1466,""y"":608,""dx"":15,""dy"":327,""t"":5648},{""x"":1483,""y"":595,""dx"":32,""dy"":314,""t"":5679},{""x"":1533,""y"":601,""dx"":82,""dy"":320,""t"":5716},{""x"":1538,""y"":570,""dx"":87,""dy"":289,""t"":5750},{""x"":1587,""y"":577,""dx"":136,""dy"":296,""t"":5784},{""x"":1650,""y"":558,""dx"":199,""dy"":277,""t"":5818},{""x"":1665,""y"":558,""dx"":214,""dy"":277,""t"":5852},{""x"":1682,""y"":544,""dx"":231,""dy"":263,""t"":5887},{""x"":1678,""y"":555,""dx"":227,""dy"":274,""t"":5920},{""x"":1721,""y"":568,""dx"":270,""dy"":287,""t"":5955},{""x"":1700,""y"":570,""dx"":249,""dy"":289,""t"":5989}],[{""x"":1142,""y"":523,""dx"":171,""dy"":-28,""t"":7010},{""x"":1194,""y"":535,""dx"":223,""dy"":-16,""t"":7042},{""x"":1199,""y"":544,""dx"":228,""dy"":-7,""t"":7075},{""x"":1189,""y"":530,""dx"":218,""dy"":-21,""t"":7110},{""x"":1189,""y"":529,""dx"":218,""dy"":-22,""t"":7144},{""x"":1214,""y"":535,""dx"":243,""dy"":-16,""t"":7178},{""x"":1182,""y"":540,""dx"":211,""dy"":-11,""t"":7212},{""x"":1162,""y"":524,""dx"":191,""dy"":-27,""t"":7246},{""x"":1136,""y"":538,""dx"":165,""dy"":-13,""t"":7280},{""x"":1152,""y"":539,""dx"":181,""dy"":-12,""t"":7314},{""x"":1156,""y"":542,""dx"":185,""dy"":-9,""t"":7347},{""x"":1156,""y"":540,""dx"":185,""dy"":-11,""t"":7381},{""x"":1185,""y"":552,""dx"":214,""dy"":1,""t"":7416},{""x"":1168,""y"":564,""dx"":197,""dy"":13,""t"":7450},{""x"":1174,""y"":568,""dx"":203,""dy"":17,""t"":7484},{""x"":1181,""y"":557,""dx"":210,""dy"":6,""t"":7518},{""x"":1211,""y"":576,""dx"":240,""dy"":25,""t"":7551},{""x"":1217,""y"":575,""dx"":246,""dy"":24,""t"":7586},{""x"":1217,""y"":566,""dx"":246,""dy"":15,""t"":7620},{""x"":1178,""y"":548,""dx"":207,""dy"":-3,""t"":7654},{""x"":1164,""y"":536,""dx"":193,""dy"":-15,""t"":7686},{""x"":1171,""y"":532,""dx"":200,""dy"":-19,""t"":7723},{""x"":1151,""y"":524,""dx"":180,""dy"":-27,""t"":7756},{""x"":1197,""y"":526,""dx"":226,""dy"":-25,""t"":7790},{""x"":1200,""y"":552,""dx"":229,""dy"":1,""t"":7824},{""x"":1196,""y"":567,""dx"":225,""dy"":16,""t"":7857},{""x"":1207,""y"":562,""dx"":236,""dy"":11,""t"":7892},{""x"":1200,""y"":547,""dx"":229,""dy"":-4,""t"":7927},{""x"":1182,""y"":543,""dx"":211,""dy"":-8,""t"":7960},{""x"":1167,""y"":534,""dx"":196,""dy"":-17,""t"":7994},{""x"":1151,""y"":527,""dx"":180,""dy"":-24,""t"":8028},{""x"":1167,""y"":539,""dx"":196,""dy"":-12,""t"":8062},{""x"":1182,""y"":550,""dx"":211,""dy"":-1,""t"":8093},{""x"":1179,""y"":544,""dx"":208,""dy"":-7,""t"":8129},{""x"":1155,""y"":533,""dx"":184,""dy"":-18,""t"":8163},{""x"":1172,""y"":515,""dx"":201,""dy"":-36,""t"":8198},{""x"":1150,""y"":501,""dx"":179,""dy"":-50,""t"":8231},{""x"":1140,""y"":495,""dx"":169,""dy"":-56,""t"":8265},{""x"":1152,""y"":502,""dx"":181,""dy"":-49,""t"":8300},{""x"":1179,""y"":507,""dx"":208,""dy"":-44,""t"":8334},{""x"":1178,""y"":525,""dx"":207,""dy"":-26,""t"":8368},{""x"":1173,""y"":525,""dx"":202,""dy"":-26,""t"":8403},{""x"":1189,""y"":527,""dx"":218,""dy"":-24,""t"":8435},{""x"":1187,""y"":531,""dx"":216,""dy"":-20,""t"":8470},{""x"":1174,""y"":542,""dx"":203,""dy"":-9,""t"":8504},{""x"":1141,""y"":543,""dx"":170,""dy"":-8,""t"":8538},{""x"":1148,""y"":557,""dx"":177,""dy"":6,""t"":8572},{""x"":1124,""y"":528,""dx"":153,""dy"":-23,""t"":8605},{""x"":1090,""y"":518,""dx"":119,""dy"":-33,""t"":8640},{""x"":1046,""y"":526,""dx"":75,""dy"":-25,""t"":8675},{""x"":1045,""y"":544,""dx"":74,""dy"":-7,""t"":8709},{""x"":1033,""y"":521,""dx"":62,""dy"":-30,""t"":8742},{""x"":1047,""y"":527,""dx"":76,""dy"":-24,""t"":8775},{""x"":1065,""y"":525,""dx"":94,""dy"":-26,""t"":8810},{""x"":1078,""y"":553,""dx"":107,""dy"":2,""t"":8845},{""x"":924,""y"":537,""dx"":-47,""dy"":-14,""t"":8878},{""x"":802,""y"":533,""dx"":-169,""dy"":-18,""t"":8912},{""x"":711,""y"":546,""dx"":-260,""dy"":-5,""t"":8946},{""x"":654,""y"":547,""dx"":-317,""dy"":-4,""t"":8980}],[{""x"":390,""y"":671,""dx"":-101,""dy"":-150,""t"":10034},{""x"":417,""y"":675,""dx"":-74,""dy"":-146,""t"":10068},{""x"":440,""y"":676,""dx"":-51,""dy"":-145,""t"":10102},{""x"":438,""y"":691,""dx"":-53,""dy"":-130,""t"":10135},{""x"":463,""y"":693,""dx"":-28,""dy"":-128,""t"":10170},{""x"":432,""y"":698,""dx"":-59,""dy"":-123,""t"":10204},{""x"":424,""y"":712,""dx"":-67,""dy"":-109,""t"":10238},{""x"":439,""y"":699,""dx"":-52,""dy"":-122,""t"":10271},{""x"":425,""y"":693,""dx"":-66,""dy"":-128,""t"":10306},{""x"":453,""y"":693,""dx"":-38,""dy"":-128,""t"":10340},{""x"":441,""y"":688,""dx"":-50,""dy"":-133,""t"":10375},{""x"":407,""y"":681,""dx"":-84,""dy"":-140,""t"":10408},{""x"":445,""y"":687,""dx"":-46,""dy"":-134,""t"":10442},{""x"":429,""y"":689,""dx"":-62,""dy"":-132,""t"":10477},{""x"":428,""y"":688,""dx"":-63,""dy"":-133,""t"":10510},{""x"":386,""y"":683,""dx"":-105,""dy"":-138,""t"":10545},{""x"":379,""y"":694,""dx"":-112,""dy"":-127,""t"":10578},{""x"":365,""y"":699,""dx"":-126,""dy"":-122,""t"":10613},{""x"":371,""y"":689,""dx"":-120,""dy"":-132,""t"":10646},{""x"":391,""y"":685,""dx"":-100,""dy"":-136,""t"":10681},{""x"":380,""y"":701,""dx"":-111,""dy"":-120,""t"":10714},{""x"":402,""y"":702,""dx"":-89,""dy"":-119,""t"":10747},{""x"":448,""y"":701,""dx"":-43,""dy"":-120,""t"":10781},{""x"":419,""y"":705,""dx"":-72,""dy"":-116,""t"":10815},{""x"":396,""y"":699,""dx"":-95,""dy"":-122,""t"":10850},{""x"":400,""y"":707,""dx"":-91,""dy"":-114,""t"":10885},{""x"":352,""y"":691,""dx"":-139,""dy"":-130,""t"":10918},{""x"":368,""y"":695,""dx"":-123,""dy"":-126,""t"":10953},{""x"":422,""y"":688,""dx"":-69,""dy"":-133,""t"":10985},{""x"":399,""y"":685,""dx"":-92,""dy"":-136,""t"":11020},{""x"":393,""y"":688,""dx"":-98,""dy"":-133,""t"":11054},{""x"":399,""y"":680,""dx"":-92,""dy"":-141,""t"":11088},{""x"":403,""y"":669,""dx"":-88,""dy"":-152,""t"":11122},{""x"":410,""y"":670,""dx"":-81,""dy"":-151,""t"":11156},{""x"":404,""y"":670,""dx"":-87,""dy"":-151,""t"":11189},{""x"":404,""y"":678,""dx"":-87,""dy"":-143,""t"":11224},{""x"":404,""y"":686,""dx"":-87,""dy"":-135,""t"":11256},{""x"":396,""y"":685,""dx"":-95,""dy"":-136,""t"":11292},{""x"":383,""y"":693,""dx"":-108,""dy"":-128,""t"":11326},{""x"":413,""y"":691,""dx"":-78,""dy"":-130,""t"":11360},{""x"":373,""y"":683,""dx"":-118,""dy"":-138,""t"":11394},{""x"":399,""y"":687,""dx"":-92,""dy"":-134,""t"":11428},{""x"":354,""y"":680,""dx"":-137,""dy"":-141,""t"":11462},{""x"":355,""y"":691,""dx"":-136,""dy"":-130,""t"":11495},{""x"":393,""y"":705,""dx"":-98,""dy"":-116,""t"":11529},{""x"":391,""y"":709,""dx"":-100,""dy"":-112,""t"":11564},{""x"":430,""y"":723,""dx"":-61,""dy"":-98,""t"":11597},{""x"":463,""y"":734,""dx"":-28,""dy"":-87,""t"":11629},{""x"":437,""y"":723,""dx"":-54,""dy"":-98,""t"":11666},{""x"":403,""y"":724,""dx"":-88,""dy"":-97,""t"":11700},{""x"":383,""y"":709,""dx"":-108,""dy"":-112,""t"":11734},{""x"":374,""y"":714,""dx"":-117,""dy"":-107,""t"":11767},{""x"":350,""y"":707,""dx"":-141,""dy"":-114,""t"":11802},{""x"":355,""y"":699,""dx"":-136,""dy"":-122,""t"":11836},{""x"":342,""y"":703,""dx"":-149,""dy"":-118,""t"":11870},{""x"":326,""y"":688,""dx"":-165,""dy"":-133,""t"":11904},{""x"":335,""y"":672,""dx"":-156,""dy"":-149,""t"":11938},{""x"":358,""y"":657,""dx"":-133,""dy"":-164,""t"":11971},{""x"":389,""y"":652,""dx"":-102,""dy"":-169,""t"":12006}],[{""x"":1640,""y"":657,""dx"":189,""dy"":-164,""t"":13027},{""x"":1630,""y"":658,""dx"":179,""dy"":-163,""t"":13060},{""x"":1621,""y"":676,""dx"":170,""dy"":-145,""t"":13095},{""x"":1601,""y"":681,""dx"":150,""dy"":-140,""t"":13127},{""x"":1597,""y"":682,""dx"":146,""dy"":-139,""t"":13162},{""x"":1581,""y"":695,""dx"":130,""dy"":-126,""t"":13197},{""x"":1568,""y"":706,""dx"":117,""dy"":-115,""t"":13228},{""x"":1588,""y"":704,""dx"":137,""dy"":-117,""t"":13263},{""x"":1551,""y"":710,""dx"":100,""dy"":-111,""t"":13299},{""x"":1557,""y"":707,""dx"":106,""dy"":-114,""t"":13332},{""x"":1593,""y"":705,""dx"":142,""dy"":-116,""t"":13366},{""x"":1563,""y"":691,""dx"":112,""dy"":-130,""t"":13400},{""x"":1567,""y"":677,""dx"":116,""dy"":-144,""t"":13435},{""x"":1552,""y"":663,""dx"":101,""dy"":-158,""t"":13468},{""x"":1557,""y"":659,""dx"":106,""dy"":-162,""t"":13502},{""x"":1504,""y"":690,""dx"":53,""dy"":-131,""t"":13536},{""x"":1483,""y"":711,""dx"":32,""dy"":-110,""t"":13569},{""x"":1529,""y"":709,""dx"":78,""dy"":-112,""t"":13604},{""x"":1491,""y"":725,""dx"":40,""dy"":-96,""t"":13638},{""x"":1448,""y"":736,""dx"":-3,""dy"":-85,""t"":13673},{""x"":1446,""y"":749,""dx"":-5,""dy"":-72,""t"":13706},{""x"":1490,""y"":752,""dx"":39,""dy"":-69,""t"":13740},{""x"":1447,""y"":757,""dx"":-4,""dy"":-64,""t"":13774},{""x"":1477,""y"":734,""dx"":26,""dy"":-87,""t"":13809},{""x"":1490,""y"":716,""dx"":39,""dy"":-105,""t"":13842},{""x"":1506,""y"":705,""dx"":55,""dy"":-116,""t"":13876},{""x"":1508,""y"":693,""dx"":57,""dy"":-128,""t"":13911},{""x"":1471,""y"":708,""dx"":20,""dy"":-113,""t"":13946},{""x"":1510,""y"":694,""dx"":59,""dy"":-127,""t"":13977},{""x"":1492,""y"":718,""dx"":41,""dy"":-103,""t"":14012},{""x"":1495,""y"":695,""dx"":44,""dy"":-126,""t"":14046},{""x"":1488,""y"":702,""dx"":37,""dy"":-119,""t"":14081},{""x"":1519,""y"":706,""dx"":68,""dy"":-115,""t"":14114},{""x"":1543,""y"":713,""dx"":92,""dy"":-108,""t"":14147},{""x"":1495,""y"":727,""dx"":44,""dy"":-94,""t"":14182},{""x"":1532,""y"":738,""dx"":81,""dy"":-83,""t"":14216},{""x"":1535,""y"":738,""dx"":84,""dy"":-83,""t"":14250},{""x"":1542,""y"":753,""dx"":91,""dy"":-68,""t"":14283},{""x"":1560,""y"":757,""dx"":109,""dy"":-64,""t"":14318},{""x"":1566,""y"":763,""dx"":115,""dy"":-58,""t"":14352},{""x"":1596,""y"":771,""dx"":145,""dy"":-50,""t"":14386},{""x"":1600,""y"":772,""dx"":149,""dy"":-49,""t"":14419},{""x"":1571,""y"":799,""dx"":120,""dy"":-22,""t"":14453},{""x"":1588,""y"":779,""dx"":137,""dy"":-42,""t"":14488},{""x"":1569,""y"":758,""dx"":118,""dy"":-63,""t"":14522},{""x"":1599,""y"":763,""dx"":148,""dy"":-58,""t"":14556},{""x"":1573,""y"":754,""dx"":122,""dy"":-67,""t"":14591},{""x"":1555,""y"":749,""dx"":104,""dy"":-72,""t"":14624},{""x"":1558,""y"":756,""dx"":107,""dy"":-65,""t"":14657},{""x"":1543,""y"":751,""dx"":92,""dy"":-70,""t"":14691},{""x"":1529,""y"":744,""dx"":78,""dy"":-77,""t"":14725},{""x"":1516,""y"":740,""dx"":65,""dy"":-81,""t"":14759},{""x"":1506,""y"":737,""dx"":55,""dy"":-84,""t"":14792},{""x"":1502,""y"":753,""dx"":51,""dy"":-68,""t"":14828},{""x"":1494,""y"":746,""dx"":43,""dy"":-75,""t"":14863},{""x"":1499,""y"":758,""dx"":48,""dy"":-63,""t"":14896},{""x"":1498,""y"":773,""dx"":47,""dy"":-48,""t"":14930},{""x"":1473,""y"":759,""dx"":22,""dy"":-62,""t"":14964},{""x"":1480,""y"":781,""dx"":29,""dy"":-40,""t"":14998}]]","[89.83050847457628,0,47.45762711864407,94.91525423728814,91.52542372881356]","[{""x"":47.898305084745765,""y"":130.27118644067798,""r"":112.54655903997246},{""x"":165.22033898305085,""y"":276.8135593220339,""r"":61.8436951631106},{""x"":162.4406779661017,""y"":-13.440677966101696,""r"":50.12761937942085},{""x"":-91.54237288135593,""y"":-129,""r"":28.61532004405658},{""x"":84.28813559322033,""y"":-95.52542372881356,""r"":48.49098928014796}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
