"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3993","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3999","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9188","0.0-2.0-0.0","","","","","5183","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12683","0.0-2.0-1.0","","","","","3494","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","20170","0.0-3.0","","","","","","","","1509","","","","","","","","","","","","","","","","",""
"","html-button-response","5","23011","0.0-4.0-0.0","","","","","2839","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","34955","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","36202","0.0-4.0-2.0","","","","","1247","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","54890","0.0-4.0-3.0","","","","","","","","","","[[{""x"":529,""y"":414,""dx"":38,""dy"":133,""t"":991},{""x"":513,""y"":397,""dx"":22,""dy"":116,""t"":1024},{""x"":495,""y"":381,""dx"":4,""dy"":100,""t"":1059},{""x"":479,""y"":378,""dx"":-12,""dy"":97,""t"":1092},{""x"":464,""y"":364,""dx"":-27,""dy"":83,""t"":1125},{""x"":468,""y"":363,""dx"":-23,""dy"":82,""t"":1160},{""x"":481,""y"":378,""dx"":-10,""dy"":97,""t"":1194},{""x"":473,""y"":395,""dx"":-18,""dy"":114,""t"":1229},{""x"":483,""y"":409,""dx"":-8,""dy"":128,""t"":1262},{""x"":483,""y"":405,""dx"":-8,""dy"":124,""t"":1296},{""x"":510,""y"":409,""dx"":19,""dy"":128,""t"":1330},{""x"":523,""y"":420,""dx"":32,""dy"":139,""t"":1364},{""x"":520,""y"":422,""dx"":29,""dy"":141,""t"":1399},{""x"":537,""y"":431,""dx"":46,""dy"":150,""t"":1432},{""x"":545,""y"":425,""dx"":54,""dy"":144,""t"":1466},{""x"":548,""y"":428,""dx"":57,""dy"":147,""t"":1499},{""x"":548,""y"":421,""dx"":57,""dy"":140,""t"":1534},{""x"":545,""y"":424,""dx"":54,""dy"":143,""t"":1567},{""x"":532,""y"":423,""dx"":41,""dy"":142,""t"":1601},{""x"":513,""y"":421,""dx"":22,""dy"":140,""t"":1636},{""x"":513,""y"":424,""dx"":22,""dy"":143,""t"":1670},{""x"":493,""y"":430,""dx"":2,""dy"":149,""t"":1704},{""x"":516,""y"":428,""dx"":25,""dy"":147,""t"":1738},{""x"":535,""y"":427,""dx"":44,""dy"":146,""t"":1769},{""x"":517,""y"":436,""dx"":26,""dy"":155,""t"":1806},{""x"":515,""y"":424,""dx"":24,""dy"":143,""t"":1840},{""x"":511,""y"":423,""dx"":20,""dy"":142,""t"":1873},{""x"":517,""y"":422,""dx"":26,""dy"":141,""t"":1908},{""x"":517,""y"":420,""dx"":26,""dy"":139,""t"":1942},{""x"":519,""y"":430,""dx"":28,""dy"":149,""t"":1976},{""x"":518,""y"":432,""dx"":27,""dy"":151,""t"":2010},{""x"":513,""y"":446,""dx"":22,""dy"":165,""t"":2044},{""x"":503,""y"":461,""dx"":12,""dy"":180,""t"":2078},{""x"":468,""y"":452,""dx"":-23,""dy"":171,""t"":2114},{""x"":464,""y"":449,""dx"":-27,""dy"":168,""t"":2146},{""x"":457,""y"":454,""dx"":-34,""dy"":173,""t"":2181},{""x"":470,""y"":456,""dx"":-21,""dy"":175,""t"":2214},{""x"":461,""y"":445,""dx"":-30,""dy"":164,""t"":2249},{""x"":471,""y"":423,""dx"":-20,""dy"":142,""t"":2282},{""x"":456,""y"":405,""dx"":-35,""dy"":124,""t"":2318},{""x"":474,""y"":401,""dx"":-17,""dy"":120,""t"":2350},{""x"":497,""y"":407,""dx"":6,""dy"":126,""t"":2384},{""x"":508,""y"":408,""dx"":17,""dy"":127,""t"":2418},{""x"":527,""y"":402,""dx"":36,""dy"":121,""t"":2452},{""x"":507,""y"":387,""dx"":16,""dy"":106,""t"":2486},{""x"":490,""y"":381,""dx"":-1,""dy"":100,""t"":2520},{""x"":477,""y"":377,""dx"":-14,""dy"":96,""t"":2554},{""x"":466,""y"":374,""dx"":-25,""dy"":93,""t"":2589},{""x"":471,""y"":360,""dx"":-20,""dy"":79,""t"":2622},{""x"":479,""y"":360,""dx"":-12,""dy"":79,""t"":2656},{""x"":487,""y"":369,""dx"":-4,""dy"":88,""t"":2691},{""x"":486,""y"":369,""dx"":-5,""dy"":88,""t"":2724},{""x"":473,""y"":378,""dx"":-18,""dy"":97,""t"":2758},{""x"":448,""y"":377,""dx"":-43,""dy"":96,""t"":2793},{""x"":436,""y"":382,""dx"":-55,""dy"":101,""t"":2826},{""x"":434,""y"":394,""dx"":-57,""dy"":113,""t"":2860},{""x"":426,""y"":402,""dx"":-65,""dy"":121,""t"":2894},{""x"":422,""y"":392,""dx"":-69,""dy"":111,""t"":2928},{""x"":417,""y"":383,""dx"":-74,""dy"":102,""t"":2963},{""x"":422,""y"":384,""dx"":-69,""dy"":103,""t"":2996}],[{""x"":1465,""y"":429,""dx"":14,""dy"":148,""t"":4016},{""x"":1411,""y"":433,""dx"":-40,""dy"":152,""t"":4050},{""x"":1391,""y"":421,""dx"":-60,""dy"":140,""t"":4084},{""x"":1411,""y"":431,""dx"":-40,""dy"":150,""t"":4118},{""x"":1422,""y"":434,""dx"":-29,""dy"":153,""t"":4152},{""x"":1421,""y"":440,""dx"":-30,""dy"":159,""t"":4186},{""x"":1421,""y"":452,""dx"":-30,""dy"":171,""t"":4221},{""x"":1409,""y"":447,""dx"":-42,""dy"":166,""t"":4254},{""x"":1393,""y"":449,""dx"":-58,""dy"":168,""t"":4289},{""x"":1377,""y"":450,""dx"":-74,""dy"":169,""t"":4322},{""x"":1371,""y"":445,""dx"":-80,""dy"":164,""t"":4356},{""x"":1382,""y"":441,""dx"":-69,""dy"":160,""t"":4391},{""x"":1381,""y"":459,""dx"":-70,""dy"":178,""t"":4425},{""x"":1406,""y"":459,""dx"":-45,""dy"":178,""t"":4458},{""x"":1396,""y"":455,""dx"":-55,""dy"":174,""t"":4492},{""x"":1408,""y"":455,""dx"":-43,""dy"":174,""t"":4526},{""x"":1413,""y"":444,""dx"":-38,""dy"":163,""t"":4561},{""x"":1412,""y"":436,""dx"":-39,""dy"":155,""t"":4595},{""x"":1418,""y"":420,""dx"":-33,""dy"":139,""t"":4629},{""x"":1409,""y"":430,""dx"":-42,""dy"":149,""t"":4662},{""x"":1408,""y"":433,""dx"":-43,""dy"":152,""t"":4696},{""x"":1381,""y"":424,""dx"":-70,""dy"":143,""t"":4730},{""x"":1388,""y"":417,""dx"":-63,""dy"":136,""t"":4764},{""x"":1401,""y"":411,""dx"":-50,""dy"":130,""t"":4798},{""x"":1402,""y"":400,""dx"":-49,""dy"":119,""t"":4832},{""x"":1413,""y"":417,""dx"":-38,""dy"":136,""t"":4866},{""x"":1416,""y"":412,""dx"":-35,""dy"":131,""t"":4900},{""x"":1419,""y"":409,""dx"":-32,""dy"":128,""t"":4932},{""x"":1418,""y"":405,""dx"":-33,""dy"":124,""t"":4967},{""x"":1407,""y"":410,""dx"":-44,""dy"":129,""t"":5002},{""x"":1399,""y"":411,""dx"":-52,""dy"":130,""t"":5036},{""x"":1381,""y"":407,""dx"":-70,""dy"":126,""t"":5083},{""x"":1377,""y"":409,""dx"":-74,""dy"":128,""t"":5119},{""x"":1367,""y"":403,""dx"":-84,""dy"":122,""t"":5146},{""x"":1377,""y"":418,""dx"":-74,""dy"":137,""t"":5174},{""x"":1352,""y"":413,""dx"":-99,""dy"":132,""t"":5207},{""x"":1358,""y"":407,""dx"":-93,""dy"":126,""t"":5241},{""x"":1365,""y"":421,""dx"":-86,""dy"":140,""t"":5274},{""x"":1397,""y"":437,""dx"":-54,""dy"":156,""t"":5308},{""x"":1424,""y"":450,""dx"":-27,""dy"":169,""t"":5341},{""x"":1427,""y"":452,""dx"":-24,""dy"":171,""t"":5376},{""x"":1407,""y"":442,""dx"":-44,""dy"":161,""t"":5410},{""x"":1394,""y"":442,""dx"":-57,""dy"":161,""t"":5444},{""x"":1387,""y"":431,""dx"":-64,""dy"":150,""t"":5478},{""x"":1369,""y"":416,""dx"":-82,""dy"":135,""t"":5512},{""x"":1373,""y"":435,""dx"":-78,""dy"":154,""t"":5546},{""x"":1365,""y"":421,""dx"":-86,""dy"":140,""t"":5580},{""x"":1364,""y"":427,""dx"":-87,""dy"":146,""t"":5614},{""x"":1374,""y"":426,""dx"":-77,""dy"":145,""t"":5648},{""x"":1364,""y"":432,""dx"":-87,""dy"":151,""t"":5682},{""x"":1351,""y"":438,""dx"":-100,""dy"":157,""t"":5716},{""x"":1351,""y"":437,""dx"":-100,""dy"":156,""t"":5750},{""x"":1386,""y"":442,""dx"":-65,""dy"":161,""t"":5784},{""x"":1382,""y"":446,""dx"":-69,""dy"":165,""t"":5818},{""x"":1387,""y"":438,""dx"":-64,""dy"":157,""t"":5852},{""x"":1369,""y"":425,""dx"":-82,""dy"":144,""t"":5888},{""x"":1359,""y"":407,""dx"":-92,""dy"":126,""t"":5921},{""x"":1320,""y"":393,""dx"":-131,""dy"":112,""t"":5954},{""x"":1312,""y"":366,""dx"":-139,""dy"":85,""t"":5988}],[{""x"":883,""y"":459,""dx"":-88,""dy"":-92,""t"":7008},{""x"":905,""y"":426,""dx"":-66,""dy"":-125,""t"":7041},{""x"":926,""y"":422,""dx"":-45,""dy"":-129,""t"":7076},{""x"":944,""y"":421,""dx"":-27,""dy"":-130,""t"":7110},{""x"":947,""y"":401,""dx"":-24,""dy"":-150,""t"":7144},{""x"":966,""y"":403,""dx"":-5,""dy"":-148,""t"":7178},{""x"":972,""y"":403,""dx"":1,""dy"":-148,""t"":7213},{""x"":962,""y"":400,""dx"":-9,""dy"":-151,""t"":7246},{""x"":954,""y"":389,""dx"":-17,""dy"":-162,""t"":7280},{""x"":945,""y"":380,""dx"":-26,""dy"":-171,""t"":7311},{""x"":947,""y"":388,""dx"":-24,""dy"":-163,""t"":7349},{""x"":923,""y"":397,""dx"":-48,""dy"":-154,""t"":7383},{""x"":912,""y"":396,""dx"":-59,""dy"":-155,""t"":7416},{""x"":926,""y"":404,""dx"":-45,""dy"":-147,""t"":7450},{""x"":952,""y"":432,""dx"":-19,""dy"":-119,""t"":7483},{""x"":952,""y"":451,""dx"":-19,""dy"":-100,""t"":7518},{""x"":961,""y"":475,""dx"":-10,""dy"":-76,""t"":7552},{""x"":961,""y"":494,""dx"":-10,""dy"":-57,""t"":7586},{""x"":965,""y"":504,""dx"":-6,""dy"":-47,""t"":7621},{""x"":975,""y"":514,""dx"":4,""dy"":-37,""t"":7654},{""x"":982,""y"":506,""dx"":11,""dy"":-45,""t"":7687},{""x"":950,""y"":537,""dx"":-21,""dy"":-14,""t"":7723},{""x"":876,""y"":645,""dx"":-95,""dy"":94,""t"":7756},{""x"":842,""y"":769,""dx"":-129,""dy"":218,""t"":7790},{""x"":826,""y"":897,""dx"":-145,""dy"":346,""t"":7824},{""x"":805,""y"":970,""dx"":-166,""dy"":419,""t"":7858},{""x"":806,""y"":978,""dx"":-165,""dy"":427,""t"":7892},{""x"":830,""y"":950,""dx"":-141,""dy"":399,""t"":7926},{""x"":841,""y"":893,""dx"":-130,""dy"":342,""t"":7959},{""x"":869,""y"":817,""dx"":-102,""dy"":266,""t"":7994},{""x"":861,""y"":735,""dx"":-110,""dy"":184,""t"":8028},{""x"":865,""y"":673,""dx"":-106,""dy"":122,""t"":8062},{""x"":858,""y"":607,""dx"":-113,""dy"":56,""t"":8096},{""x"":864,""y"":551,""dx"":-107,""dy"":0,""t"":8131},{""x"":882,""y"":478,""dx"":-89,""dy"":-73,""t"":8165},{""x"":895,""y"":429,""dx"":-76,""dy"":-122,""t"":8198},{""x"":889,""y"":402,""dx"":-82,""dy"":-149,""t"":8232},{""x"":925,""y"":402,""dx"":-46,""dy"":-149,""t"":8266},{""x"":939,""y"":383,""dx"":-32,""dy"":-168,""t"":8300},{""x"":931,""y"":359,""dx"":-40,""dy"":-192,""t"":8334},{""x"":935,""y"":338,""dx"":-36,""dy"":-213,""t"":8368},{""x"":924,""y"":328,""dx"":-47,""dy"":-223,""t"":8402},{""x"":939,""y"":323,""dx"":-32,""dy"":-228,""t"":8436},{""x"":943,""y"":340,""dx"":-28,""dy"":-211,""t"":8470},{""x"":946,""y"":356,""dx"":-25,""dy"":-195,""t"":8502},{""x"":957,""y"":356,""dx"":-14,""dy"":-195,""t"":8538},{""x"":944,""y"":375,""dx"":-27,""dy"":-176,""t"":8572},{""x"":922,""y"":390,""dx"":-49,""dy"":-161,""t"":8606},{""x"":917,""y"":393,""dx"":-54,""dy"":-158,""t"":8639},{""x"":904,""y"":397,""dx"":-67,""dy"":-154,""t"":8673},{""x"":901,""y"":380,""dx"":-70,""dy"":-171,""t"":8709},{""x"":884,""y"":371,""dx"":-87,""dy"":-180,""t"":8743},{""x"":900,""y"":366,""dx"":-71,""dy"":-185,""t"":8777},{""x"":894,""y"":375,""dx"":-77,""dy"":-176,""t"":8810},{""x"":872,""y"":393,""dx"":-99,""dy"":-158,""t"":8844},{""x"":875,""y"":389,""dx"":-96,""dy"":-162,""t"":8878},{""x"":877,""y"":386,""dx"":-94,""dy"":-165,""t"":8910},{""x"":874,""y"":384,""dx"":-97,""dy"":-167,""t"":8946},{""x"":868,""y"":420,""dx"":-103,""dy"":-131,""t"":8980},{""x"":857,""y"":427,""dx"":-114,""dy"":-124,""t"":9014}],[{""x"":518,""y"":665,""dx"":27,""dy"":-156,""t"":10034},{""x"":511,""y"":663,""dx"":20,""dy"":-158,""t"":10068},{""x"":507,""y"":662,""dx"":16,""dy"":-159,""t"":10100},{""x"":521,""y"":653,""dx"":30,""dy"":-168,""t"":10136},{""x"":522,""y"":650,""dx"":31,""dy"":-171,""t"":10170},{""x"":519,""y"":657,""dx"":28,""dy"":-164,""t"":10204},{""x"":519,""y"":674,""dx"":28,""dy"":-147,""t"":10238},{""x"":534,""y"":676,""dx"":43,""dy"":-145,""t"":10272},{""x"":539,""y"":677,""dx"":48,""dy"":-144,""t"":10305},{""x"":565,""y"":685,""dx"":74,""dy"":-136,""t"":10341},{""x"":579,""y"":691,""dx"":88,""dy"":-130,""t"":10374},{""x"":587,""y"":698,""dx"":96,""dy"":-123,""t"":10409},{""x"":587,""y"":705,""dx"":96,""dy"":-116,""t"":10443},{""x"":586,""y"":712,""dx"":95,""dy"":-109,""t"":10477},{""x"":576,""y"":720,""dx"":85,""dy"":-101,""t"":10507},{""x"":561,""y"":738,""dx"":70,""dy"":-83,""t"":10545},{""x"":560,""y"":739,""dx"":69,""dy"":-82,""t"":10578},{""x"":575,""y"":735,""dx"":84,""dy"":-86,""t"":10613},{""x"":579,""y"":738,""dx"":88,""dy"":-83,""t"":10646},{""x"":592,""y"":748,""dx"":101,""dy"":-73,""t"":10680},{""x"":595,""y"":758,""dx"":104,""dy"":-63,""t"":10714},{""x"":598,""y"":759,""dx"":107,""dy"":-62,""t"":10748},{""x"":611,""y"":738,""dx"":120,""dy"":-83,""t"":10782},{""x"":621,""y"":728,""dx"":130,""dy"":-93,""t"":10817},{""x"":617,""y"":718,""dx"":126,""dy"":-103,""t"":10850},{""x"":610,""y"":722,""dx"":119,""dy"":-99,""t"":10884},{""x"":610,""y"":717,""dx"":119,""dy"":-104,""t"":10917},{""x"":606,""y"":707,""dx"":115,""dy"":-114,""t"":10952},{""x"":595,""y"":708,""dx"":104,""dy"":-113,""t"":10986},{""x"":588,""y"":714,""dx"":97,""dy"":-107,""t"":11020},{""x"":585,""y"":715,""dx"":94,""dy"":-106,""t"":11054},{""x"":600,""y"":710,""dx"":109,""dy"":-111,""t"":11088},{""x"":596,""y"":714,""dx"":105,""dy"":-107,""t"":11123},{""x"":597,""y"":713,""dx"":106,""dy"":-108,""t"":11156},{""x"":600,""y"":711,""dx"":109,""dy"":-110,""t"":11191},{""x"":597,""y"":735,""dx"":106,""dy"":-86,""t"":11224},{""x"":610,""y"":710,""dx"":119,""dy"":-111,""t"":11258},{""x"":611,""y"":707,""dx"":120,""dy"":-114,""t"":11292},{""x"":609,""y"":717,""dx"":118,""dy"":-104,""t"":11326},{""x"":605,""y"":719,""dx"":114,""dy"":-102,""t"":11360},{""x"":600,""y"":723,""dx"":109,""dy"":-98,""t"":11394},{""x"":600,""y"":730,""dx"":109,""dy"":-91,""t"":11428},{""x"":607,""y"":731,""dx"":116,""dy"":-90,""t"":11462},{""x"":612,""y"":727,""dx"":121,""dy"":-94,""t"":11496},{""x"":599,""y"":741,""dx"":108,""dy"":-80,""t"":11530},{""x"":592,""y"":753,""dx"":101,""dy"":-68,""t"":11564},{""x"":588,""y"":755,""dx"":97,""dy"":-66,""t"":11598},{""x"":590,""y"":762,""dx"":99,""dy"":-59,""t"":11632},{""x"":591,""y"":754,""dx"":100,""dy"":-67,""t"":11667},{""x"":591,""y"":749,""dx"":100,""dy"":-72,""t"":11700},{""x"":580,""y"":761,""dx"":89,""dy"":-60,""t"":11734},{""x"":578,""y"":767,""dx"":87,""dy"":-54,""t"":11768},{""x"":591,""y"":756,""dx"":100,""dy"":-65,""t"":11802},{""x"":586,""y"":750,""dx"":95,""dy"":-71,""t"":11836},{""x"":581,""y"":759,""dx"":90,""dy"":-62,""t"":11871},{""x"":571,""y"":746,""dx"":80,""dy"":-75,""t"":11904},{""x"":555,""y"":756,""dx"":64,""dy"":-65,""t"":11937},{""x"":542,""y"":750,""dx"":51,""dy"":-71,""t"":11973},{""x"":544,""y"":729,""dx"":53,""dy"":-92,""t"":12006},{""x"":514,""y"":727,""dx"":23,""dy"":-94,""t"":12040}],[{""x"":1300,""y"":722,""dx"":-151,""dy"":-99,""t"":13061},{""x"":1287,""y"":731,""dx"":-164,""dy"":-90,""t"":13094},{""x"":1270,""y"":730,""dx"":-181,""dy"":-91,""t"":13128},{""x"":1259,""y"":739,""dx"":-192,""dy"":-82,""t"":13162},{""x"":1264,""y"":743,""dx"":-187,""dy"":-78,""t"":13196},{""x"":1280,""y"":751,""dx"":-171,""dy"":-70,""t"":13231},{""x"":1275,""y"":752,""dx"":-176,""dy"":-69,""t"":13264},{""x"":1278,""y"":748,""dx"":-173,""dy"":-73,""t"":13298},{""x"":1285,""y"":746,""dx"":-166,""dy"":-75,""t"":13332},{""x"":1274,""y"":751,""dx"":-177,""dy"":-70,""t"":13366},{""x"":1283,""y"":758,""dx"":-168,""dy"":-63,""t"":13400},{""x"":1292,""y"":759,""dx"":-159,""dy"":-62,""t"":13434},{""x"":1298,""y"":747,""dx"":-153,""dy"":-74,""t"":13467},{""x"":1280,""y"":741,""dx"":-171,""dy"":-80,""t"":13502},{""x"":1272,""y"":735,""dx"":-179,""dy"":-86,""t"":13536},{""x"":1271,""y"":721,""dx"":-180,""dy"":-100,""t"":13570},{""x"":1277,""y"":733,""dx"":-174,""dy"":-88,""t"":13605},{""x"":1286,""y"":735,""dx"":-165,""dy"":-86,""t"":13638},{""x"":1294,""y"":738,""dx"":-157,""dy"":-83,""t"":13670},{""x"":1300,""y"":735,""dx"":-151,""dy"":-86,""t"":13706},{""x"":1288,""y"":724,""dx"":-163,""dy"":-97,""t"":13740},{""x"":1291,""y"":727,""dx"":-160,""dy"":-94,""t"":13775},{""x"":1290,""y"":733,""dx"":-161,""dy"":-88,""t"":13808},{""x"":1306,""y"":739,""dx"":-145,""dy"":-82,""t"":13841},{""x"":1294,""y"":740,""dx"":-157,""dy"":-81,""t"":13876},{""x"":1277,""y"":737,""dx"":-174,""dy"":-84,""t"":13911},{""x"":1280,""y"":749,""dx"":-171,""dy"":-72,""t"":13945},{""x"":1275,""y"":738,""dx"":-176,""dy"":-83,""t"":13978},{""x"":1271,""y"":740,""dx"":-180,""dy"":-81,""t"":14012},{""x"":1269,""y"":741,""dx"":-182,""dy"":-80,""t"":14045},{""x"":1291,""y"":758,""dx"":-160,""dy"":-63,""t"":14080},{""x"":1279,""y"":760,""dx"":-172,""dy"":-61,""t"":14123},{""x"":1290,""y"":766,""dx"":-161,""dy"":-55,""t"":14165},{""x"":1290,""y"":761,""dx"":-161,""dy"":-60,""t"":14190},{""x"":1294,""y"":753,""dx"":-157,""dy"":-68,""t"":14216},{""x"":1286,""y"":768,""dx"":-165,""dy"":-53,""t"":14251},{""x"":1287,""y"":767,""dx"":-164,""dy"":-54,""t"":14284},{""x"":1280,""y"":779,""dx"":-171,""dy"":-42,""t"":14317},{""x"":1269,""y"":785,""dx"":-182,""dy"":-36,""t"":14353},{""x"":1263,""y"":772,""dx"":-188,""dy"":-49,""t"":14386},{""x"":1241,""y"":744,""dx"":-210,""dy"":-77,""t"":14420},{""x"":1235,""y"":758,""dx"":-216,""dy"":-63,""t"":14454},{""x"":1225,""y"":765,""dx"":-226,""dy"":-56,""t"":14488},{""x"":1227,""y"":767,""dx"":-224,""dy"":-54,""t"":14522},{""x"":1222,""y"":769,""dx"":-229,""dy"":-52,""t"":14556},{""x"":1198,""y"":782,""dx"":-253,""dy"":-39,""t"":14590},{""x"":1178,""y"":779,""dx"":-273,""dy"":-42,""t"":14624},{""x"":1183,""y"":782,""dx"":-268,""dy"":-39,""t"":14658},{""x"":1162,""y"":785,""dx"":-289,""dy"":-36,""t"":14692},{""x"":1166,""y"":787,""dx"":-285,""dy"":-34,""t"":14726},{""x"":1175,""y"":794,""dx"":-276,""dy"":-27,""t"":14760},{""x"":1182,""y"":796,""dx"":-269,""dy"":-25,""t"":14794},{""x"":1165,""y"":787,""dx"":-286,""dy"":-34,""t"":14828},{""x"":1204,""y"":785,""dx"":-247,""dy"":-36,""t"":14862},{""x"":1214,""y"":786,""dx"":-237,""dy"":-35,""t"":14896},{""x"":1228,""y"":760,""dx"":-223,""dy"":-61,""t"":14929},{""x"":1250,""y"":749,""dx"":-201,""dy"":-72,""t"":14964},{""x"":1216,""y"":732,""dx"":-235,""dy"":-89,""t"":14998},{""x"":1195,""y"":734,""dx"":-256,""dy"":-87,""t"":15032}]]","[100,100,80,100,61.016949152542374]","[{""x"":0.16666666666666666,""y"":127.03333333333333,""r"":55.37382679541663},{""x"":-61.03389830508475,""y"":147.135593220339,""r"":25.58440750726594},{""x"":-61.88333333333333,""y"":-67.21666666666667,""r"":151.922996366921},{""x"":87.5,""y"":-100.46666666666667,""r"":48.304782052874515},{""x"":-194.03389830508473,""y"":-66.88135593220339,""r"":33.90637615779631}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
"","html-keyboard-response","9","63795","0.0-5.0-0.0","","","","","8904"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
