"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1745","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1756","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","29400","0.0-2.0-0.0","","","","","27641","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","31095","0.0-2.0-1.0","","","","","1694","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","31648","0.0-3.0","","","","","550"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","62108","0.0-4.0","","","","","","","","","1478","","","","","","","","","","","","","","","",""
"","html-button-response","6","63455","0.0-5.0-0.0","","","","","1345","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","75354","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","75999","0.0-5.0-2.0","","","","","645","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","93679","0.0-5.0-3.0","","","","","","","","","","[[{""x"":417,""y"":159,""dx"":-74,""dy"":-122,""t"":991},{""x"":426,""y"":176,""dx"":-65,""dy"":-105,""t"":1025},{""x"":422,""y"":194,""dx"":-69,""dy"":-87,""t"":1058},{""x"":442,""y"":188,""dx"":-49,""dy"":-93,""t"":1092},{""x"":433,""y"":191,""dx"":-58,""dy"":-90,""t"":1126},{""x"":439,""y"":179,""dx"":-52,""dy"":-102,""t"":1159},{""x"":444,""y"":169,""dx"":-47,""dy"":-112,""t"":1192},{""x"":457,""y"":156,""dx"":-34,""dy"":-125,""t"":1228},{""x"":452,""y"":153,""dx"":-39,""dy"":-128,""t"":1261},{""x"":448,""y"":158,""dx"":-43,""dy"":-123,""t"":1295},{""x"":436,""y"":166,""dx"":-55,""dy"":-115,""t"":1329},{""x"":428,""y"":176,""dx"":-63,""dy"":-105,""t"":1365},{""x"":450,""y"":196,""dx"":-41,""dy"":-85,""t"":1397},{""x"":440,""y"":205,""dx"":-51,""dy"":-76,""t"":1432},{""x"":442,""y"":214,""dx"":-49,""dy"":-67,""t"":1466},{""x"":441,""y"":221,""dx"":-50,""dy"":-60,""t"":1500},{""x"":427,""y"":214,""dx"":-64,""dy"":-67,""t"":1534},{""x"":428,""y"":210,""dx"":-63,""dy"":-71,""t"":1568},{""x"":430,""y"":218,""dx"":-61,""dy"":-63,""t"":1601},{""x"":411,""y"":213,""dx"":-80,""dy"":-68,""t"":1636},{""x"":407,""y"":206,""dx"":-84,""dy"":-75,""t"":1670},{""x"":421,""y"":193,""dx"":-70,""dy"":-88,""t"":1704},{""x"":402,""y"":196,""dx"":-89,""dy"":-85,""t"":1738},{""x"":398,""y"":196,""dx"":-93,""dy"":-85,""t"":1771},{""x"":382,""y"":202,""dx"":-109,""dy"":-79,""t"":1806},{""x"":351,""y"":175,""dx"":-140,""dy"":-106,""t"":1840},{""x"":369,""y"":173,""dx"":-122,""dy"":-108,""t"":1874},{""x"":364,""y"":185,""dx"":-127,""dy"":-96,""t"":1908},{""x"":372,""y"":171,""dx"":-119,""dy"":-110,""t"":1942},{""x"":386,""y"":185,""dx"":-105,""dy"":-96,""t"":1976},{""x"":399,""y"":184,""dx"":-92,""dy"":-97,""t"":2010},{""x"":415,""y"":196,""dx"":-76,""dy"":-85,""t"":2044},{""x"":420,""y"":185,""dx"":-71,""dy"":-96,""t"":2078},{""x"":426,""y"":192,""dx"":-65,""dy"":-89,""t"":2112},{""x"":407,""y"":170,""dx"":-84,""dy"":-111,""t"":2146},{""x"":410,""y"":178,""dx"":-81,""dy"":-103,""t"":2180},{""x"":434,""y"":169,""dx"":-57,""dy"":-112,""t"":2214},{""x"":452,""y"":183,""dx"":-39,""dy"":-98,""t"":2248},{""x"":445,""y"":154,""dx"":-46,""dy"":-127,""t"":2282},{""x"":411,""y"":141,""dx"":-80,""dy"":-140,""t"":2316},{""x"":423,""y"":148,""dx"":-68,""dy"":-133,""t"":2350},{""x"":435,""y"":147,""dx"":-56,""dy"":-134,""t"":2384},{""x"":440,""y"":172,""dx"":-51,""dy"":-109,""t"":2418},{""x"":449,""y"":204,""dx"":-42,""dy"":-77,""t"":2451},{""x"":487,""y"":193,""dx"":-4,""dy"":-88,""t"":2486},{""x"":485,""y"":221,""dx"":-6,""dy"":-60,""t"":2521},{""x"":487,""y"":199,""dx"":-4,""dy"":-82,""t"":2555},{""x"":500,""y"":196,""dx"":9,""dy"":-85,""t"":2589},{""x"":470,""y"":189,""dx"":-21,""dy"":-92,""t"":2622},{""x"":465,""y"":181,""dx"":-26,""dy"":-100,""t"":2656},{""x"":460,""y"":161,""dx"":-31,""dy"":-120,""t"":2690},{""x"":450,""y"":165,""dx"":-41,""dy"":-116,""t"":2724},{""x"":482,""y"":160,""dx"":-9,""dy"":-121,""t"":2760},{""x"":505,""y"":154,""dx"":14,""dy"":-127,""t"":2789},{""x"":492,""y"":179,""dx"":1,""dy"":-102,""t"":2825},{""x"":501,""y"":175,""dx"":10,""dy"":-106,""t"":2860},{""x"":624,""y"":184,""dx"":133,""dy"":-97,""t"":2894},{""x"":813,""y"":242,""dx"":322,""dy"":-39,""t"":2927},{""x"":964,""y"":292,""dx"":473,""dy"":11,""t"":2963}],[{""x"":1357,""y"":381,""dx"":-94,""dy"":100,""t"":4017},{""x"":1387,""y"":372,""dx"":-64,""dy"":91,""t"":4050},{""x"":1401,""y"":348,""dx"":-50,""dy"":67,""t"":4085},{""x"":1395,""y"":376,""dx"":-56,""dy"":95,""t"":4117},{""x"":1428,""y"":375,""dx"":-23,""dy"":94,""t"":4151},{""x"":1447,""y"":372,""dx"":-4,""dy"":91,""t"":4187},{""x"":1455,""y"":367,""dx"":4,""dy"":86,""t"":4221},{""x"":1453,""y"":360,""dx"":2,""dy"":79,""t"":4254},{""x"":1439,""y"":358,""dx"":-12,""dy"":77,""t"":4287},{""x"":1453,""y"":386,""dx"":2,""dy"":105,""t"":4322},{""x"":1464,""y"":372,""dx"":13,""dy"":91,""t"":4356},{""x"":1471,""y"":379,""dx"":20,""dy"":98,""t"":4388},{""x"":1480,""y"":382,""dx"":29,""dy"":101,""t"":4423},{""x"":1492,""y"":380,""dx"":41,""dy"":99,""t"":4458},{""x"":1486,""y"":364,""dx"":35,""dy"":83,""t"":4491},{""x"":1473,""y"":368,""dx"":22,""dy"":87,""t"":4526},{""x"":1484,""y"":372,""dx"":33,""dy"":91,""t"":4560},{""x"":1486,""y"":380,""dx"":35,""dy"":99,""t"":4594},{""x"":1499,""y"":377,""dx"":48,""dy"":96,""t"":4628},{""x"":1504,""y"":384,""dx"":53,""dy"":103,""t"":4662},{""x"":1483,""y"":392,""dx"":32,""dy"":111,""t"":4696},{""x"":1480,""y"":406,""dx"":29,""dy"":125,""t"":4730},{""x"":1484,""y"":400,""dx"":33,""dy"":119,""t"":4762},{""x"":1491,""y"":395,""dx"":40,""dy"":114,""t"":4798},{""x"":1467,""y"":403,""dx"":16,""dy"":122,""t"":4831},{""x"":1461,""y"":378,""dx"":10,""dy"":97,""t"":4866},{""x"":1476,""y"":404,""dx"":25,""dy"":123,""t"":4900},{""x"":1467,""y"":403,""dx"":16,""dy"":122,""t"":4934},{""x"":1466,""y"":413,""dx"":15,""dy"":132,""t"":4968},{""x"":1476,""y"":382,""dx"":25,""dy"":101,""t"":5001},{""x"":1487,""y"":389,""dx"":36,""dy"":108,""t"":5035},{""x"":1491,""y"":395,""dx"":40,""dy"":114,""t"":5070},{""x"":1491,""y"":412,""dx"":40,""dy"":131,""t"":5104},{""x"":1502,""y"":410,""dx"":51,""dy"":129,""t"":5138},{""x"":1498,""y"":441,""dx"":47,""dy"":160,""t"":5171},{""x"":1493,""y"":425,""dx"":42,""dy"":144,""t"":5207},{""x"":1515,""y"":431,""dx"":64,""dy"":150,""t"":5240},{""x"":1519,""y"":394,""dx"":68,""dy"":113,""t"":5275},{""x"":1502,""y"":373,""dx"":51,""dy"":92,""t"":5308},{""x"":1515,""y"":394,""dx"":64,""dy"":113,""t"":5342},{""x"":1499,""y"":379,""dx"":48,""dy"":98,""t"":5376},{""x"":1494,""y"":361,""dx"":43,""dy"":80,""t"":5411},{""x"":1506,""y"":372,""dx"":55,""dy"":91,""t"":5445},{""x"":1517,""y"":385,""dx"":66,""dy"":104,""t"":5478},{""x"":1508,""y"":396,""dx"":57,""dy"":115,""t"":5512},{""x"":1497,""y"":382,""dx"":46,""dy"":101,""t"":5546},{""x"":1494,""y"":395,""dx"":43,""dy"":114,""t"":5580},{""x"":1494,""y"":401,""dx"":43,""dy"":120,""t"":5615},{""x"":1499,""y"":386,""dx"":48,""dy"":105,""t"":5648},{""x"":1501,""y"":411,""dx"":50,""dy"":130,""t"":5682},{""x"":1496,""y"":391,""dx"":45,""dy"":110,""t"":5716},{""x"":1484,""y"":379,""dx"":33,""dy"":98,""t"":5750},{""x"":1506,""y"":374,""dx"":55,""dy"":93,""t"":5783},{""x"":1508,""y"":400,""dx"":57,""dy"":119,""t"":5818},{""x"":1494,""y"":400,""dx"":43,""dy"":119,""t"":5851},{""x"":1497,""y"":386,""dx"":46,""dy"":105,""t"":5888},{""x"":1505,""y"":381,""dx"":54,""dy"":100,""t"":5920},{""x"":1521,""y"":368,""dx"":70,""dy"":87,""t"":5951},{""x"":1509,""y"":352,""dx"":58,""dy"":71,""t"":5989}],[{""x"":945,""y"":512,""dx"":-26,""dy"":-39,""t"":7008},{""x"":937,""y"":518,""dx"":-34,""dy"":-33,""t"":7042},{""x"":943,""y"":525,""dx"":-28,""dy"":-26,""t"":7076},{""x"":961,""y"":541,""dx"":-10,""dy"":-10,""t"":7110},{""x"":937,""y"":514,""dx"":-34,""dy"":-37,""t"":7145},{""x"":940,""y"":518,""dx"":-31,""dy"":-33,""t"":7178},{""x"":931,""y"":540,""dx"":-40,""dy"":-11,""t"":7211},{""x"":936,""y"":563,""dx"":-35,""dy"":12,""t"":7246},{""x"":952,""y"":573,""dx"":-19,""dy"":22,""t"":7281},{""x"":970,""y"":592,""dx"":-1,""dy"":41,""t"":7315},{""x"":964,""y"":589,""dx"":-7,""dy"":38,""t"":7348},{""x"":959,""y"":608,""dx"":-12,""dy"":57,""t"":7382},{""x"":932,""y"":563,""dx"":-39,""dy"":12,""t"":7416},{""x"":949,""y"":570,""dx"":-22,""dy"":19,""t"":7451},{""x"":946,""y"":574,""dx"":-25,""dy"":23,""t"":7484},{""x"":950,""y"":572,""dx"":-21,""dy"":21,""t"":7518},{""x"":943,""y"":583,""dx"":-28,""dy"":32,""t"":7551},{""x"":939,""y"":593,""dx"":-32,""dy"":42,""t"":7585},{""x"":934,""y"":585,""dx"":-37,""dy"":34,""t"":7619},{""x"":935,""y"":580,""dx"":-36,""dy"":29,""t"":7654},{""x"":929,""y"":582,""dx"":-42,""dy"":31,""t"":7688},{""x"":930,""y"":589,""dx"":-41,""dy"":38,""t"":7722},{""x"":949,""y"":600,""dx"":-22,""dy"":49,""t"":7756},{""x"":948,""y"":597,""dx"":-23,""dy"":46,""t"":7791},{""x"":929,""y"":608,""dx"":-42,""dy"":57,""t"":7823},{""x"":932,""y"":610,""dx"":-39,""dy"":59,""t"":7860},{""x"":956,""y"":619,""dx"":-15,""dy"":68,""t"":7892},{""x"":933,""y"":612,""dx"":-38,""dy"":61,""t"":7926},{""x"":921,""y"":604,""dx"":-50,""dy"":53,""t"":7958},{""x"":909,""y"":610,""dx"":-62,""dy"":59,""t"":7993},{""x"":943,""y"":618,""dx"":-28,""dy"":67,""t"":8028},{""x"":920,""y"":605,""dx"":-51,""dy"":54,""t"":8062},{""x"":951,""y"":595,""dx"":-20,""dy"":44,""t"":8097},{""x"":944,""y"":611,""dx"":-27,""dy"":60,""t"":8129},{""x"":933,""y"":624,""dx"":-38,""dy"":73,""t"":8164},{""x"":930,""y"":604,""dx"":-41,""dy"":53,""t"":8198},{""x"":933,""y"":610,""dx"":-38,""dy"":59,""t"":8233},{""x"":914,""y"":601,""dx"":-57,""dy"":50,""t"":8266},{""x"":911,""y"":602,""dx"":-60,""dy"":51,""t"":8300},{""x"":891,""y"":603,""dx"":-80,""dy"":52,""t"":8332},{""x"":886,""y"":596,""dx"":-85,""dy"":45,""t"":8367},{""x"":868,""y"":582,""dx"":-103,""dy"":31,""t"":8402},{""x"":873,""y"":593,""dx"":-98,""dy"":42,""t"":8437},{""x"":847,""y"":535,""dx"":-124,""dy"":-16,""t"":8469},{""x"":873,""y"":467,""dx"":-98,""dy"":-84,""t"":8504},{""x"":885,""y"":481,""dx"":-86,""dy"":-70,""t"":8537},{""x"":895,""y"":510,""dx"":-76,""dy"":-41,""t"":8572},{""x"":933,""y"":540,""dx"":-38,""dy"":-11,""t"":8606},{""x"":932,""y"":543,""dx"":-39,""dy"":-8,""t"":8639},{""x"":945,""y"":558,""dx"":-26,""dy"":7,""t"":8674},{""x"":967,""y"":506,""dx"":-4,""dy"":-45,""t"":8708},{""x"":937,""y"":449,""dx"":-34,""dy"":-102,""t"":8742},{""x"":908,""y"":449,""dx"":-63,""dy"":-102,""t"":8776},{""x"":926,""y"":498,""dx"":-45,""dy"":-53,""t"":8812},{""x"":927,""y"":524,""dx"":-44,""dy"":-27,""t"":8844},{""x"":935,""y"":547,""dx"":-36,""dy"":-4,""t"":8879},{""x"":931,""y"":509,""dx"":-40,""dy"":-42,""t"":8912},{""x"":931,""y"":479,""dx"":-40,""dy"":-72,""t"":8947},{""x"":917,""y"":467,""dx"":-54,""dy"":-84,""t"":8981},{""x"":875,""y"":456,""dx"":-96,""dy"":-95,""t"":9017}],[{""x"":576,""y"":641,""dx"":85,""dy"":-180,""t"":10034},{""x"":557,""y"":663,""dx"":66,""dy"":-158,""t"":10068},{""x"":552,""y"":696,""dx"":61,""dy"":-125,""t"":10101},{""x"":550,""y"":700,""dx"":59,""dy"":-121,""t"":10137},{""x"":574,""y"":684,""dx"":83,""dy"":-137,""t"":10170},{""x"":584,""y"":696,""dx"":93,""dy"":-125,""t"":10204},{""x"":592,""y"":681,""dx"":101,""dy"":-140,""t"":10238},{""x"":579,""y"":692,""dx"":88,""dy"":-129,""t"":10272},{""x"":580,""y"":711,""dx"":89,""dy"":-110,""t"":10306},{""x"":582,""y"":730,""dx"":91,""dy"":-91,""t"":10340},{""x"":554,""y"":731,""dx"":63,""dy"":-90,""t"":10375},{""x"":567,""y"":729,""dx"":76,""dy"":-92,""t"":10409},{""x"":579,""y"":697,""dx"":88,""dy"":-124,""t"":10442},{""x"":574,""y"":683,""dx"":83,""dy"":-138,""t"":10476},{""x"":569,""y"":676,""dx"":78,""dy"":-145,""t"":10510},{""x"":553,""y"":680,""dx"":62,""dy"":-141,""t"":10543},{""x"":558,""y"":669,""dx"":67,""dy"":-152,""t"":10577},{""x"":581,""y"":633,""dx"":90,""dy"":-188,""t"":10612},{""x"":598,""y"":625,""dx"":107,""dy"":-196,""t"":10645},{""x"":580,""y"":614,""dx"":89,""dy"":-207,""t"":10681},{""x"":570,""y"":643,""dx"":79,""dy"":-178,""t"":10714},{""x"":567,""y"":642,""dx"":76,""dy"":-179,""t"":10748},{""x"":570,""y"":636,""dx"":79,""dy"":-185,""t"":10782},{""x"":563,""y"":637,""dx"":72,""dy"":-184,""t"":10816},{""x"":556,""y"":639,""dx"":65,""dy"":-182,""t"":10850},{""x"":573,""y"":597,""dx"":82,""dy"":-224,""t"":10884},{""x"":561,""y"":595,""dx"":70,""dy"":-226,""t"":10918},{""x"":563,""y"":600,""dx"":72,""dy"":-221,""t"":10951},{""x"":558,""y"":620,""dx"":67,""dy"":-201,""t"":10985},{""x"":549,""y"":636,""dx"":58,""dy"":-185,""t"":11020},{""x"":541,""y"":649,""dx"":50,""dy"":-172,""t"":11054},{""x"":540,""y"":631,""dx"":49,""dy"":-190,""t"":11088},{""x"":549,""y"":654,""dx"":58,""dy"":-167,""t"":11123},{""x"":552,""y"":612,""dx"":61,""dy"":-209,""t"":11156},{""x"":551,""y"":602,""dx"":60,""dy"":-219,""t"":11190},{""x"":543,""y"":624,""dx"":52,""dy"":-197,""t"":11224},{""x"":543,""y"":591,""dx"":52,""dy"":-230,""t"":11258},{""x"":530,""y"":623,""dx"":39,""dy"":-198,""t"":11292},{""x"":514,""y"":645,""dx"":23,""dy"":-176,""t"":11325},{""x"":519,""y"":694,""dx"":28,""dy"":-127,""t"":11359},{""x"":532,""y"":652,""dx"":41,""dy"":-169,""t"":11394},{""x"":547,""y"":624,""dx"":56,""dy"":-197,""t"":11428},{""x"":581,""y"":668,""dx"":90,""dy"":-153,""t"":11462},{""x"":610,""y"":705,""dx"":119,""dy"":-116,""t"":11494},{""x"":602,""y"":717,""dx"":111,""dy"":-104,""t"":11530},{""x"":593,""y"":731,""dx"":102,""dy"":-90,""t"":11564},{""x"":602,""y"":755,""dx"":111,""dy"":-66,""t"":11598},{""x"":582,""y"":739,""dx"":91,""dy"":-82,""t"":11631},{""x"":595,""y"":773,""dx"":104,""dy"":-48,""t"":11666},{""x"":589,""y"":781,""dx"":98,""dy"":-40,""t"":11700},{""x"":598,""y"":811,""dx"":107,""dy"":-10,""t"":11734},{""x"":601,""y"":761,""dx"":110,""dy"":-60,""t"":11768},{""x"":590,""y"":761,""dx"":99,""dy"":-60,""t"":11802},{""x"":599,""y"":769,""dx"":108,""dy"":-52,""t"":11835},{""x"":749,""y"":747,""dx"":258,""dy"":-74,""t"":11869},{""x"":932,""y"":721,""dx"":441,""dy"":-100,""t"":11903},{""x"":1075,""y"":684,""dx"":584,""dy"":-137,""t"":11939},{""x"":1184,""y"":645,""dx"":693,""dy"":-176,""t"":11972},{""x"":1252,""y"":624,""dx"":761,""dy"":-197,""t"":12006},{""x"":1299,""y"":591,""dx"":808,""dy"":-230,""t"":12040}],[{""x"":1333,""y"":567,""dx"":-118,""dy"":-254,""t"":13060},{""x"":1351,""y"":551,""dx"":-100,""dy"":-270,""t"":13091},{""x"":1352,""y"":556,""dx"":-99,""dy"":-265,""t"":13127},{""x"":1354,""y"":559,""dx"":-97,""dy"":-262,""t"":13163},{""x"":1353,""y"":592,""dx"":-98,""dy"":-229,""t"":13196},{""x"":1366,""y"":591,""dx"":-85,""dy"":-230,""t"":13230},{""x"":1353,""y"":593,""dx"":-98,""dy"":-228,""t"":13263},{""x"":1374,""y"":603,""dx"":-77,""dy"":-218,""t"":13299},{""x"":1374,""y"":600,""dx"":-77,""dy"":-221,""t"":13332},{""x"":1381,""y"":605,""dx"":-70,""dy"":-216,""t"":13366},{""x"":1358,""y"":613,""dx"":-93,""dy"":-208,""t"":13400},{""x"":1336,""y"":624,""dx"":-115,""dy"":-197,""t"":13435},{""x"":1339,""y"":629,""dx"":-112,""dy"":-192,""t"":13467},{""x"":1340,""y"":637,""dx"":-111,""dy"":-184,""t"":13499},{""x"":1326,""y"":638,""dx"":-125,""dy"":-183,""t"":13536},{""x"":1302,""y"":642,""dx"":-149,""dy"":-179,""t"":13569},{""x"":1306,""y"":628,""dx"":-145,""dy"":-193,""t"":13604},{""x"":1281,""y"":645,""dx"":-170,""dy"":-176,""t"":13638},{""x"":1285,""y"":626,""dx"":-166,""dy"":-195,""t"":13671},{""x"":1319,""y"":633,""dx"":-132,""dy"":-188,""t"":13706},{""x"":1334,""y"":658,""dx"":-117,""dy"":-163,""t"":13739},{""x"":1358,""y"":654,""dx"":-93,""dy"":-167,""t"":13774},{""x"":1369,""y"":668,""dx"":-82,""dy"":-153,""t"":13808},{""x"":1362,""y"":692,""dx"":-89,""dy"":-129,""t"":13843},{""x"":1343,""y"":690,""dx"":-108,""dy"":-131,""t"":13876},{""x"":1323,""y"":707,""dx"":-128,""dy"":-114,""t"":13911},{""x"":1304,""y"":714,""dx"":-147,""dy"":-107,""t"":13944},{""x"":1351,""y"":731,""dx"":-100,""dy"":-90,""t"":13978},{""x"":1369,""y"":743,""dx"":-82,""dy"":-78,""t"":14012},{""x"":1349,""y"":712,""dx"":-102,""dy"":-109,""t"":14046},{""x"":1339,""y"":720,""dx"":-112,""dy"":-101,""t"":14080},{""x"":1352,""y"":734,""dx"":-99,""dy"":-87,""t"":14114},{""x"":1325,""y"":762,""dx"":-126,""dy"":-59,""t"":14147},{""x"":1326,""y"":771,""dx"":-125,""dy"":-50,""t"":14182},{""x"":1342,""y"":773,""dx"":-109,""dy"":-48,""t"":14215},{""x"":1352,""y"":796,""dx"":-99,""dy"":-25,""t"":14250},{""x"":1364,""y"":798,""dx"":-87,""dy"":-23,""t"":14284},{""x"":1367,""y"":800,""dx"":-84,""dy"":-21,""t"":14318},{""x"":1385,""y"":799,""dx"":-66,""dy"":-22,""t"":14352},{""x"":1377,""y"":786,""dx"":-74,""dy"":-35,""t"":14386},{""x"":1373,""y"":773,""dx"":-78,""dy"":-48,""t"":14419},{""x"":1357,""y"":760,""dx"":-94,""dy"":-61,""t"":14455},{""x"":1365,""y"":750,""dx"":-86,""dy"":-71,""t"":14488},{""x"":1360,""y"":715,""dx"":-91,""dy"":-106,""t"":14522},{""x"":1369,""y"":712,""dx"":-82,""dy"":-109,""t"":14555},{""x"":1382,""y"":711,""dx"":-69,""dy"":-110,""t"":14590},{""x"":1371,""y"":743,""dx"":-80,""dy"":-78,""t"":14623},{""x"":1375,""y"":729,""dx"":-76,""dy"":-92,""t"":14659},{""x"":1379,""y"":717,""dx"":-72,""dy"":-104,""t"":14690},{""x"":1390,""y"":715,""dx"":-61,""dy"":-106,""t"":14726},{""x"":1409,""y"":708,""dx"":-42,""dy"":-113,""t"":14760},{""x"":1392,""y"":705,""dx"":-59,""dy"":-116,""t"":14794},{""x"":1396,""y"":731,""dx"":-55,""dy"":-90,""t"":14828},{""x"":1388,""y"":733,""dx"":-63,""dy"":-88,""t"":14862},{""x"":1392,""y"":770,""dx"":-59,""dy"":-51,""t"":14895},{""x"":1356,""y"":768,""dx"":-95,""dy"":-53,""t"":14931},{""x"":1349,""y"":801,""dx"":-102,""dy"":-20,""t"":14963},{""x"":1309,""y"":810,""dx"":-142,""dy"":-11,""t"":14997},{""x"":1305,""y"":842,""dx"":-146,""dy"":21,""t"":15032}]]","[96.61016949152543,100,100,66.66666666666666,64.40677966101694]","[{""x"":-38.186440677966104,""y"":-95.37288135593221,""r"":37.29344338186098},{""x"":29.45762711864407,""y"":105.30508474576271,""r"":23.654951628991995},{""x"":-42.666666666666664,""y"":9.1,""r"":68.61955981634927},{""x"":128.38333333333333,""y"":-146.66666666666666,""r"":115.78561344100437},{""x"":-98.61016949152543,""y"":-125.52542372881356,""r"":71.94327499899595}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.40","validate","","","","","","","","","",""
