"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","4239","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4303","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8152","0.0-2.0-0.0","","","","","3844","{""name"":""王炜"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9735","0.0-2.0-1.0","","","","","1581","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10734","0.0-3.0","","","","","997"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","57251","0.0-4.0","","","","","","","","","842","","","","","","","","","","","","","","","",""
"","html-button-response","6","58134","0.0-5.0-0.0","","","","","881","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","70496","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","71517","0.0-5.0-2.0","","","","","1021","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","88661","0.0-5.0-3.0","","","","","","","","","","[[{""x"":430,""y"":320,""dx"":-61,""dy"":39,""t"":990},{""x"":433,""y"":323,""dx"":-58,""dy"":42,""t"":1024},{""x"":439,""y"":330,""dx"":-52,""dy"":49,""t"":1057},{""x"":448,""y"":337,""dx"":-43,""dy"":56,""t"":1092},{""x"":448,""y"":337,""dx"":-43,""dy"":56,""t"":1127},{""x"":452,""y"":336,""dx"":-39,""dy"":55,""t"":1160},{""x"":453,""y"":340,""dx"":-38,""dy"":59,""t"":1194},{""x"":460,""y"":341,""dx"":-31,""dy"":60,""t"":1227},{""x"":466,""y"":339,""dx"":-25,""dy"":58,""t"":1261},{""x"":439,""y"":324,""dx"":-52,""dy"":43,""t"":1297},{""x"":426,""y"":320,""dx"":-65,""dy"":39,""t"":1330},{""x"":414,""y"":307,""dx"":-77,""dy"":26,""t"":1364},{""x"":427,""y"":317,""dx"":-64,""dy"":36,""t"":1399},{""x"":420,""y"":308,""dx"":-71,""dy"":27,""t"":1432},{""x"":428,""y"":315,""dx"":-63,""dy"":34,""t"":1466},{""x"":415,""y"":301,""dx"":-76,""dy"":20,""t"":1500},{""x"":418,""y"":314,""dx"":-73,""dy"":33,""t"":1533},{""x"":416,""y"":311,""dx"":-75,""dy"":30,""t"":1568},{""x"":437,""y"":329,""dx"":-54,""dy"":48,""t"":1603},{""x"":442,""y"":326,""dx"":-49,""dy"":45,""t"":1636},{""x"":440,""y"":332,""dx"":-51,""dy"":51,""t"":1670},{""x"":438,""y"":357,""dx"":-53,""dy"":76,""t"":1701},{""x"":435,""y"":361,""dx"":-56,""dy"":80,""t"":1737},{""x"":429,""y"":382,""dx"":-62,""dy"":101,""t"":1772},{""x"":442,""y"":382,""dx"":-49,""dy"":101,""t"":1806},{""x"":435,""y"":392,""dx"":-56,""dy"":111,""t"":1840},{""x"":447,""y"":386,""dx"":-44,""dy"":105,""t"":1873},{""x"":455,""y"":374,""dx"":-36,""dy"":93,""t"":1908},{""x"":470,""y"":372,""dx"":-21,""dy"":91,""t"":1941},{""x"":490,""y"":353,""dx"":-1,""dy"":72,""t"":1976},{""x"":494,""y"":343,""dx"":3,""dy"":62,""t"":2010},{""x"":499,""y"":334,""dx"":8,""dy"":53,""t"":2044},{""x"":492,""y"":326,""dx"":1,""dy"":45,""t"":2077},{""x"":500,""y"":322,""dx"":9,""dy"":41,""t"":2110},{""x"":500,""y"":334,""dx"":9,""dy"":53,""t"":2146},{""x"":499,""y"":352,""dx"":8,""dy"":71,""t"":2180},{""x"":499,""y"":347,""dx"":8,""dy"":66,""t"":2214},{""x"":504,""y"":341,""dx"":13,""dy"":60,""t"":2248},{""x"":518,""y"":343,""dx"":27,""dy"":62,""t"":2282},{""x"":508,""y"":335,""dx"":17,""dy"":54,""t"":2315},{""x"":500,""y"":336,""dx"":9,""dy"":55,""t"":2349},{""x"":496,""y"":329,""dx"":5,""dy"":48,""t"":2385},{""x"":480,""y"":335,""dx"":-11,""dy"":54,""t"":2418},{""x"":486,""y"":336,""dx"":-5,""dy"":55,""t"":2452},{""x"":477,""y"":348,""dx"":-14,""dy"":67,""t"":2485},{""x"":478,""y"":341,""dx"":-13,""dy"":60,""t"":2520},{""x"":489,""y"":334,""dx"":-2,""dy"":53,""t"":2553},{""x"":490,""y"":322,""dx"":-1,""dy"":41,""t"":2588},{""x"":494,""y"":319,""dx"":3,""dy"":38,""t"":2622},{""x"":509,""y"":317,""dx"":18,""dy"":36,""t"":2655},{""x"":506,""y"":323,""dx"":15,""dy"":42,""t"":2690},{""x"":497,""y"":321,""dx"":6,""dy"":40,""t"":2724},{""x"":499,""y"":327,""dx"":8,""dy"":46,""t"":2758},{""x"":489,""y"":338,""dx"":-2,""dy"":57,""t"":2791},{""x"":490,""y"":345,""dx"":-1,""dy"":64,""t"":2826},{""x"":498,""y"":328,""dx"":7,""dy"":47,""t"":2860},{""x"":481,""y"":341,""dx"":-10,""dy"":60,""t"":2893},{""x"":481,""y"":331,""dx"":-10,""dy"":50,""t"":2927},{""x"":486,""y"":326,""dx"":-5,""dy"":45,""t"":2963}],[{""x"":1573,""y"":403,""dx"":122,""dy"":122,""t"":4016},{""x"":1581,""y"":442,""dx"":130,""dy"":161,""t"":4050},{""x"":1563,""y"":436,""dx"":112,""dy"":155,""t"":4085},{""x"":1572,""y"":478,""dx"":121,""dy"":197,""t"":4118},{""x"":1558,""y"":462,""dx"":107,""dy"":181,""t"":4152},{""x"":1552,""y"":478,""dx"":101,""dy"":197,""t"":4185},{""x"":1533,""y"":461,""dx"":82,""dy"":180,""t"":4219},{""x"":1530,""y"":449,""dx"":79,""dy"":168,""t"":4253},{""x"":1522,""y"":436,""dx"":71,""dy"":155,""t"":4287},{""x"":1510,""y"":428,""dx"":59,""dy"":147,""t"":4322},{""x"":1505,""y"":431,""dx"":54,""dy"":150,""t"":4356},{""x"":1484,""y"":416,""dx"":33,""dy"":135,""t"":4389},{""x"":1473,""y"":404,""dx"":22,""dy"":123,""t"":4424},{""x"":1466,""y"":401,""dx"":15,""dy"":120,""t"":4462},{""x"":1466,""y"":408,""dx"":15,""dy"":127,""t"":4498},{""x"":1468,""y"":401,""dx"":17,""dy"":120,""t"":4526},{""x"":1477,""y"":407,""dx"":26,""dy"":126,""t"":4560},{""x"":1479,""y"":406,""dx"":28,""dy"":125,""t"":4593},{""x"":1476,""y"":405,""dx"":25,""dy"":124,""t"":4627},{""x"":1469,""y"":404,""dx"":18,""dy"":123,""t"":4662},{""x"":1467,""y"":397,""dx"":16,""dy"":116,""t"":4695},{""x"":1463,""y"":395,""dx"":12,""dy"":114,""t"":4730},{""x"":1465,""y"":399,""dx"":14,""dy"":118,""t"":4765},{""x"":1462,""y"":393,""dx"":11,""dy"":112,""t"":4798},{""x"":1487,""y"":436,""dx"":36,""dy"":155,""t"":4831},{""x"":1480,""y"":412,""dx"":29,""dy"":131,""t"":4865},{""x"":1486,""y"":411,""dx"":35,""dy"":130,""t"":4899},{""x"":1488,""y"":422,""dx"":37,""dy"":141,""t"":4934},{""x"":1473,""y"":408,""dx"":22,""dy"":127,""t"":4967},{""x"":1471,""y"":411,""dx"":20,""dy"":130,""t"":5002},{""x"":1472,""y"":404,""dx"":21,""dy"":123,""t"":5035},{""x"":1494,""y"":444,""dx"":43,""dy"":163,""t"":5070},{""x"":1475,""y"":433,""dx"":24,""dy"":152,""t"":5103},{""x"":1499,""y"":470,""dx"":48,""dy"":189,""t"":5137},{""x"":1482,""y"":436,""dx"":31,""dy"":155,""t"":5172},{""x"":1506,""y"":465,""dx"":55,""dy"":184,""t"":5206},{""x"":1487,""y"":436,""dx"":36,""dy"":155,""t"":5239},{""x"":1509,""y"":436,""dx"":58,""dy"":155,""t"":5272},{""x"":1533,""y"":448,""dx"":82,""dy"":167,""t"":5307},{""x"":1548,""y"":474,""dx"":97,""dy"":193,""t"":5342},{""x"":1560,""y"":461,""dx"":109,""dy"":180,""t"":5376},{""x"":1578,""y"":482,""dx"":127,""dy"":201,""t"":5409},{""x"":1579,""y"":464,""dx"":128,""dy"":183,""t"":5444},{""x"":1589,""y"":452,""dx"":138,""dy"":171,""t"":5478},{""x"":1589,""y"":474,""dx"":138,""dy"":193,""t"":5512},{""x"":1603,""y"":460,""dx"":152,""dy"":179,""t"":5546},{""x"":1606,""y"":453,""dx"":155,""dy"":172,""t"":5579},{""x"":1616,""y"":454,""dx"":165,""dy"":173,""t"":5614},{""x"":1623,""y"":455,""dx"":172,""dy"":174,""t"":5646},{""x"":1629,""y"":453,""dx"":178,""dy"":172,""t"":5681},{""x"":1629,""y"":478,""dx"":178,""dy"":197,""t"":5716},{""x"":1626,""y"":466,""dx"":175,""dy"":185,""t"":5750},{""x"":1621,""y"":486,""dx"":170,""dy"":205,""t"":5783},{""x"":1605,""y"":494,""dx"":154,""dy"":213,""t"":5818},{""x"":1603,""y"":511,""dx"":152,""dy"":230,""t"":5853},{""x"":1601,""y"":489,""dx"":150,""dy"":208,""t"":5886},{""x"":1593,""y"":498,""dx"":142,""dy"":217,""t"":5920},{""x"":1585,""y"":471,""dx"":134,""dy"":190,""t"":5954},{""x"":1582,""y"":479,""dx"":131,""dy"":198,""t"":5988}],[{""x"":777,""y"":530,""dx"":-194,""dy"":-21,""t"":7008},{""x"":782,""y"":515,""dx"":-189,""dy"":-36,""t"":7041},{""x"":815,""y"":553,""dx"":-156,""dy"":2,""t"":7076},{""x"":814,""y"":535,""dx"":-157,""dy"":-16,""t"":7110},{""x"":826,""y"":560,""dx"":-145,""dy"":9,""t"":7144},{""x"":839,""y"":548,""dx"":-132,""dy"":-3,""t"":7177},{""x"":862,""y"":586,""dx"":-109,""dy"":35,""t"":7213},{""x"":839,""y"":567,""dx"":-132,""dy"":16,""t"":7243},{""x"":845,""y"":587,""dx"":-126,""dy"":36,""t"":7280},{""x"":850,""y"":573,""dx"":-121,""dy"":22,""t"":7314},{""x"":859,""y"":601,""dx"":-112,""dy"":50,""t"":7348},{""x"":852,""y"":576,""dx"":-119,""dy"":25,""t"":7383},{""x"":867,""y"":611,""dx"":-104,""dy"":60,""t"":7416},{""x"":857,""y"":595,""dx"":-114,""dy"":44,""t"":7451},{""x"":896,""y"":602,""dx"":-75,""dy"":51,""t"":7483},{""x"":882,""y"":576,""dx"":-89,""dy"":25,""t"":7518},{""x"":924,""y"":596,""dx"":-47,""dy"":45,""t"":7552},{""x"":893,""y"":581,""dx"":-78,""dy"":30,""t"":7586},{""x"":917,""y"":589,""dx"":-54,""dy"":38,""t"":7620},{""x"":900,""y"":576,""dx"":-71,""dy"":25,""t"":7654},{""x"":932,""y"":586,""dx"":-39,""dy"":35,""t"":7688},{""x"":906,""y"":574,""dx"":-65,""dy"":23,""t"":7722},{""x"":944,""y"":595,""dx"":-27,""dy"":44,""t"":7756},{""x"":924,""y"":575,""dx"":-47,""dy"":24,""t"":7789},{""x"":950,""y"":586,""dx"":-21,""dy"":35,""t"":7823},{""x"":933,""y"":609,""dx"":-38,""dy"":58,""t"":7858},{""x"":964,""y"":620,""dx"":-7,""dy"":69,""t"":7892},{""x"":942,""y"":642,""dx"":-29,""dy"":91,""t"":7926},{""x"":951,""y"":670,""dx"":-20,""dy"":119,""t"":7959},{""x"":934,""y"":672,""dx"":-37,""dy"":121,""t"":7993},{""x"":958,""y"":658,""dx"":-13,""dy"":107,""t"":8028},{""x"":968,""y"":684,""dx"":-3,""dy"":133,""t"":8062},{""x"":996,""y"":680,""dx"":25,""dy"":129,""t"":8096},{""x"":967,""y"":671,""dx"":-4,""dy"":120,""t"":8130},{""x"":994,""y"":669,""dx"":23,""dy"":118,""t"":8164},{""x"":967,""y"":657,""dx"":-4,""dy"":106,""t"":8198},{""x"":949,""y"":657,""dx"":-22,""dy"":106,""t"":8231},{""x"":938,""y"":661,""dx"":-33,""dy"":110,""t"":8265},{""x"":960,""y"":651,""dx"":-11,""dy"":100,""t"":8300},{""x"":930,""y"":654,""dx"":-41,""dy"":103,""t"":8335},{""x"":942,""y"":647,""dx"":-29,""dy"":96,""t"":8368},{""x"":938,""y"":664,""dx"":-33,""dy"":113,""t"":8402},{""x"":936,""y"":685,""dx"":-35,""dy"":134,""t"":8436},{""x"":953,""y"":708,""dx"":-18,""dy"":157,""t"":8469},{""x"":947,""y"":704,""dx"":-24,""dy"":153,""t"":8503},{""x"":960,""y"":683,""dx"":-11,""dy"":132,""t"":8538},{""x"":933,""y"":672,""dx"":-38,""dy"":121,""t"":8572},{""x"":915,""y"":670,""dx"":-56,""dy"":119,""t"":8605},{""x"":926,""y"":643,""dx"":-45,""dy"":92,""t"":8639},{""x"":920,""y"":646,""dx"":-51,""dy"":95,""t"":8673},{""x"":942,""y"":631,""dx"":-29,""dy"":80,""t"":8708},{""x"":931,""y"":602,""dx"":-40,""dy"":51,""t"":8742},{""x"":957,""y"":599,""dx"":-14,""dy"":48,""t"":8776},{""x"":948,""y"":566,""dx"":-23,""dy"":15,""t"":8807},{""x"":969,""y"":568,""dx"":-2,""dy"":17,""t"":8844},{""x"":944,""y"":575,""dx"":-27,""dy"":24,""t"":8877},{""x"":959,""y"":573,""dx"":-12,""dy"":22,""t"":8912},{""x"":927,""y"":578,""dx"":-44,""dy"":27,""t"":8946},{""x"":944,""y"":588,""dx"":-27,""dy"":37,""t"":8980},{""x"":960,""y"":595,""dx"":-11,""dy"":44,""t"":9014}],[{""x"":432,""y"":777,""dx"":-59,""dy"":-44,""t"":10034},{""x"":447,""y"":779,""dx"":-44,""dy"":-42,""t"":10068},{""x"":446,""y"":781,""dx"":-45,""dy"":-40,""t"":10102},{""x"":457,""y"":797,""dx"":-34,""dy"":-24,""t"":10135},{""x"":485,""y"":820,""dx"":-6,""dy"":-1,""t"":10170},{""x"":479,""y"":819,""dx"":-12,""dy"":-2,""t"":10203},{""x"":481,""y"":814,""dx"":-10,""dy"":-7,""t"":10238},{""x"":457,""y"":799,""dx"":-34,""dy"":-22,""t"":10272},{""x"":444,""y"":800,""dx"":-47,""dy"":-21,""t"":10305},{""x"":474,""y"":812,""dx"":-17,""dy"":-9,""t"":10340},{""x"":491,""y"":835,""dx"":0,""dy"":14,""t"":10374},{""x"":506,""y"":854,""dx"":15,""dy"":33,""t"":10405},{""x"":517,""y"":866,""dx"":26,""dy"":45,""t"":10442},{""x"":531,""y"":881,""dx"":40,""dy"":60,""t"":10476},{""x"":536,""y"":889,""dx"":45,""dy"":68,""t"":10509},{""x"":548,""y"":883,""dx"":57,""dy"":62,""t"":10544},{""x"":559,""y"":882,""dx"":68,""dy"":61,""t"":10577},{""x"":562,""y"":886,""dx"":71,""dy"":65,""t"":10612},{""x"":561,""y"":882,""dx"":70,""dy"":61,""t"":10645},{""x"":569,""y"":881,""dx"":78,""dy"":60,""t"":10679},{""x"":569,""y"":889,""dx"":78,""dy"":68,""t"":10714},{""x"":570,""y"":880,""dx"":79,""dy"":59,""t"":10748},{""x"":565,""y"":868,""dx"":74,""dy"":47,""t"":10782},{""x"":558,""y"":866,""dx"":67,""dy"":45,""t"":10814},{""x"":565,""y"":876,""dx"":74,""dy"":55,""t"":10849},{""x"":576,""y"":876,""dx"":85,""dy"":55,""t"":10884},{""x"":566,""y"":876,""dx"":75,""dy"":55,""t"":10918},{""x"":542,""y"":859,""dx"":51,""dy"":38,""t"":10952},{""x"":546,""y"":863,""dx"":55,""dy"":42,""t"":10986},{""x"":546,""y"":873,""dx"":55,""dy"":52,""t"":11020},{""x"":547,""y"":876,""dx"":56,""dy"":55,""t"":11054},{""x"":560,""y"":883,""dx"":69,""dy"":62,""t"":11088},{""x"":546,""y"":876,""dx"":55,""dy"":55,""t"":11122},{""x"":529,""y"":855,""dx"":38,""dy"":34,""t"":11156},{""x"":516,""y"":841,""dx"":25,""dy"":20,""t"":11190},{""x"":523,""y"":840,""dx"":32,""dy"":19,""t"":11224},{""x"":533,""y"":833,""dx"":42,""dy"":12,""t"":11257},{""x"":550,""y"":839,""dx"":59,""dy"":18,""t"":11292},{""x"":568,""y"":855,""dx"":77,""dy"":34,""t"":11325},{""x"":578,""y"":857,""dx"":87,""dy"":36,""t"":11360},{""x"":570,""y"":870,""dx"":79,""dy"":49,""t"":11393},{""x"":593,""y"":887,""dx"":102,""dy"":66,""t"":11428},{""x"":582,""y"":889,""dx"":91,""dy"":68,""t"":11463},{""x"":596,""y"":898,""dx"":105,""dy"":77,""t"":11496},{""x"":585,""y"":891,""dx"":94,""dy"":70,""t"":11530},{""x"":570,""y"":887,""dx"":79,""dy"":66,""t"":11564},{""x"":578,""y"":892,""dx"":87,""dy"":71,""t"":11598},{""x"":563,""y"":891,""dx"":72,""dy"":70,""t"":11632},{""x"":553,""y"":888,""dx"":62,""dy"":67,""t"":11666},{""x"":565,""y"":904,""dx"":74,""dy"":83,""t"":11701},{""x"":544,""y"":897,""dx"":53,""dy"":76,""t"":11733},{""x"":556,""y"":928,""dx"":65,""dy"":107,""t"":11768},{""x"":547,""y"":917,""dx"":56,""dy"":96,""t"":11802},{""x"":558,""y"":930,""dx"":67,""dy"":109,""t"":11836},{""x"":572,""y"":934,""dx"":81,""dy"":113,""t"":11869},{""x"":575,""y"":914,""dx"":84,""dy"":93,""t"":11904},{""x"":567,""y"":910,""dx"":76,""dy"":89,""t"":11937},{""x"":561,""y"":907,""dx"":70,""dy"":86,""t"":11970},{""x"":557,""y"":897,""dx"":66,""dy"":76,""t"":12006}],[{""x"":1587,""y"":924,""dx"":136,""dy"":103,""t"":13026},{""x"":1569,""y"":928,""dx"":118,""dy"":107,""t"":13060},{""x"":1553,""y"":933,""dx"":102,""dy"":112,""t"":13094},{""x"":1539,""y"":940,""dx"":88,""dy"":119,""t"":13127},{""x"":1524,""y"":943,""dx"":73,""dy"":122,""t"":13162},{""x"":1529,""y"":939,""dx"":78,""dy"":118,""t"":13196},{""x"":1514,""y"":933,""dx"":63,""dy"":112,""t"":13230},{""x"":1514,""y"":937,""dx"":63,""dy"":116,""t"":13264},{""x"":1501,""y"":931,""dx"":50,""dy"":110,""t"":13298},{""x"":1498,""y"":934,""dx"":47,""dy"":113,""t"":13332},{""x"":1489,""y"":930,""dx"":38,""dy"":109,""t"":13365},{""x"":1493,""y"":937,""dx"":42,""dy"":116,""t"":13400},{""x"":1499,""y"":940,""dx"":48,""dy"":119,""t"":13433},{""x"":1497,""y"":943,""dx"":46,""dy"":122,""t"":13468},{""x"":1507,""y"":947,""dx"":56,""dy"":126,""t"":13502},{""x"":1517,""y"":954,""dx"":66,""dy"":133,""t"":13536},{""x"":1511,""y"":952,""dx"":60,""dy"":131,""t"":13570},{""x"":1516,""y"":957,""dx"":65,""dy"":136,""t"":13603},{""x"":1522,""y"":964,""dx"":71,""dy"":143,""t"":13639},{""x"":1525,""y"":966,""dx"":74,""dy"":145,""t"":13673},{""x"":1523,""y"":952,""dx"":72,""dy"":131,""t"":13706},{""x"":1518,""y"":944,""dx"":67,""dy"":123,""t"":13740},{""x"":1528,""y"":950,""dx"":77,""dy"":129,""t"":13774},{""x"":1497,""y"":935,""dx"":46,""dy"":114,""t"":13807},{""x"":1476,""y"":937,""dx"":25,""dy"":116,""t"":13841},{""x"":1456,""y"":925,""dx"":5,""dy"":104,""t"":13906},{""x"":1439,""y"":928,""dx"":-12,""dy"":107,""t"":13913},{""x"":1427,""y"":921,""dx"":-24,""dy"":100,""t"":13944},{""x"":1418,""y"":917,""dx"":-33,""dy"":96,""t"":13975},{""x"":1403,""y"":915,""dx"":-48,""dy"":94,""t"":14012},{""x"":1410,""y"":936,""dx"":-41,""dy"":115,""t"":14047},{""x"":1408,""y"":929,""dx"":-43,""dy"":108,""t"":14080},{""x"":1397,""y"":924,""dx"":-54,""dy"":103,""t"":14113},{""x"":1389,""y"":915,""dx"":-62,""dy"":94,""t"":14148},{""x"":1382,""y"":918,""dx"":-69,""dy"":97,""t"":14182},{""x"":1393,""y"":933,""dx"":-58,""dy"":112,""t"":14216},{""x"":1387,""y"":928,""dx"":-64,""dy"":107,""t"":14250},{""x"":1396,""y"":915,""dx"":-55,""dy"":94,""t"":14284},{""x"":1417,""y"":917,""dx"":-34,""dy"":96,""t"":14318},{""x"":1426,""y"":926,""dx"":-25,""dy"":105,""t"":14352},{""x"":1438,""y"":922,""dx"":-13,""dy"":101,""t"":14385},{""x"":1442,""y"":912,""dx"":-9,""dy"":91,""t"":14420},{""x"":1446,""y"":909,""dx"":-5,""dy"":88,""t"":14454},{""x"":1433,""y"":903,""dx"":-18,""dy"":82,""t"":14489},{""x"":1424,""y"":905,""dx"":-27,""dy"":84,""t"":14522},{""x"":1420,""y"":902,""dx"":-31,""dy"":81,""t"":14556},{""x"":1424,""y"":906,""dx"":-27,""dy"":85,""t"":14590},{""x"":1419,""y"":909,""dx"":-32,""dy"":88,""t"":14624},{""x"":1424,""y"":918,""dx"":-27,""dy"":97,""t"":14658},{""x"":1423,""y"":913,""dx"":-28,""dy"":92,""t"":14692},{""x"":1445,""y"":927,""dx"":-6,""dy"":106,""t"":14726},{""x"":1445,""y"":925,""dx"":-6,""dy"":104,""t"":14760},{""x"":1446,""y"":924,""dx"":-5,""dy"":103,""t"":14794},{""x"":1437,""y"":927,""dx"":-14,""dy"":106,""t"":14827},{""x"":1446,""y"":928,""dx"":-5,""dy"":107,""t"":14863},{""x"":1452,""y"":930,""dx"":1,""dy"":109,""t"":14896},{""x"":1450,""y"":929,""dx"":-1,""dy"":108,""t"":14929},{""x"":1438,""y"":936,""dx"":-13,""dy"":115,""t"":14964},{""x"":1427,""y"":938,""dx"":-24,""dy"":117,""t"":14998},{""x"":1431,""y"":950,""dx"":-20,""dy"":129,""t"":15031}]]","[100,59.32203389830508,100,100,100]","[{""x"":-24.372881355932204,""y"":55.271186440677965,""r"":33.37398316177941},{""x"":81.55932203389831,""y"":160.79661016949152,""r"":60.67262783070132},{""x"":-55.1,""y"":62.75,""r"":85.02555237705627},{""x"":48.440677966101696,""y"":45.932203389830505,""r"":34.95632355042535},{""x"":12.4,""y"":109.16666666666667,""r"":70.11256940002222}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
