"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1991","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1998","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7374","0.0-2.0-0.0","","","","","5374","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9110","0.0-2.0-1.0","","","","","1734","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10294","0.0-3.0","","","","","1181"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","19186","0.0-4.0","","","","","","","","","1417","","","","","","","","","","","","","","","",""
"","html-button-response","6","20430","0.0-5.0-0.0","","","","","1242","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32645","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33542","0.0-5.0-2.0","","","","","896","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50807","0.0-5.0-3.0","","","","","","","","","","[[{""x"":491,""y"":402,""dx"":0,""dy"":121,""t"":989},{""x"":490,""y"":397,""dx"":-1,""dy"":116,""t"":1025},{""x"":480,""y"":393,""dx"":-11,""dy"":112,""t"":1058},{""x"":481,""y"":386,""dx"":-10,""dy"":105,""t"":1092},{""x"":485,""y"":406,""dx"":-6,""dy"":125,""t"":1124},{""x"":488,""y"":419,""dx"":-3,""dy"":138,""t"":1160},{""x"":477,""y"":395,""dx"":-14,""dy"":114,""t"":1194},{""x"":457,""y"":391,""dx"":-34,""dy"":110,""t"":1228},{""x"":452,""y"":394,""dx"":-39,""dy"":113,""t"":1262},{""x"":456,""y"":392,""dx"":-35,""dy"":111,""t"":1296},{""x"":447,""y"":398,""dx"":-44,""dy"":117,""t"":1331},{""x"":460,""y"":401,""dx"":-31,""dy"":120,""t"":1364},{""x"":445,""y"":404,""dx"":-46,""dy"":123,""t"":1398},{""x"":442,""y"":388,""dx"":-49,""dy"":107,""t"":1432},{""x"":425,""y"":366,""dx"":-66,""dy"":85,""t"":1489},{""x"":410,""y"":347,""dx"":-81,""dy"":66,""t"":1501},{""x"":402,""y"":329,""dx"":-89,""dy"":48,""t"":1531},{""x"":398,""y"":318,""dx"":-93,""dy"":37,""t"":1568},{""x"":424,""y"":312,""dx"":-67,""dy"":31,""t"":1602},{""x"":439,""y"":327,""dx"":-52,""dy"":46,""t"":1637},{""x"":444,""y"":324,""dx"":-47,""dy"":43,""t"":1670},{""x"":450,""y"":334,""dx"":-41,""dy"":53,""t"":1703},{""x"":457,""y"":350,""dx"":-34,""dy"":69,""t"":1738},{""x"":468,""y"":341,""dx"":-23,""dy"":60,""t"":1772},{""x"":489,""y"":356,""dx"":-2,""dy"":75,""t"":1806},{""x"":502,""y"":365,""dx"":11,""dy"":84,""t"":1839},{""x"":491,""y"":368,""dx"":0,""dy"":87,""t"":1874},{""x"":498,""y"":386,""dx"":7,""dy"":105,""t"":1908},{""x"":516,""y"":403,""dx"":25,""dy"":122,""t"":1943},{""x"":525,""y"":418,""dx"":34,""dy"":137,""t"":1976},{""x"":548,""y"":436,""dx"":57,""dy"":155,""t"":2010},{""x"":542,""y"":441,""dx"":51,""dy"":160,""t"":2045},{""x"":542,""y"":444,""dx"":51,""dy"":163,""t"":2078},{""x"":530,""y"":446,""dx"":39,""dy"":165,""t"":2112},{""x"":515,""y"":442,""dx"":24,""dy"":161,""t"":2146},{""x"":503,""y"":458,""dx"":12,""dy"":177,""t"":2180},{""x"":500,""y"":481,""dx"":9,""dy"":200,""t"":2214},{""x"":506,""y"":482,""dx"":15,""dy"":201,""t"":2248},{""x"":496,""y"":462,""dx"":5,""dy"":181,""t"":2282},{""x"":483,""y"":445,""dx"":-8,""dy"":164,""t"":2315},{""x"":459,""y"":442,""dx"":-32,""dy"":161,""t"":2351},{""x"":460,""y"":439,""dx"":-31,""dy"":158,""t"":2384},{""x"":467,""y"":425,""dx"":-24,""dy"":144,""t"":2418},{""x"":451,""y"":400,""dx"":-40,""dy"":119,""t"":2452},{""x"":448,""y"":402,""dx"":-43,""dy"":121,""t"":2486},{""x"":444,""y"":403,""dx"":-47,""dy"":122,""t"":2519},{""x"":455,""y"":412,""dx"":-36,""dy"":131,""t"":2554},{""x"":484,""y"":419,""dx"":-7,""dy"":138,""t"":2588},{""x"":482,""y"":422,""dx"":-9,""dy"":141,""t"":2622},{""x"":449,""y"":405,""dx"":-42,""dy"":124,""t"":2656},{""x"":437,""y"":417,""dx"":-54,""dy"":136,""t"":2688},{""x"":444,""y"":421,""dx"":-47,""dy"":140,""t"":2724},{""x"":455,""y"":431,""dx"":-36,""dy"":150,""t"":2757},{""x"":466,""y"":419,""dx"":-25,""dy"":138,""t"":2792},{""x"":458,""y"":404,""dx"":-33,""dy"":123,""t"":2826},{""x"":461,""y"":406,""dx"":-30,""dy"":125,""t"":2860},{""x"":461,""y"":427,""dx"":-30,""dy"":146,""t"":2894},{""x"":473,""y"":433,""dx"":-18,""dy"":152,""t"":2928},{""x"":490,""y"":449,""dx"":-1,""dy"":168,""t"":2962},{""x"":492,""y"":438,""dx"":1,""dy"":157,""t"":2996}],[{""x"":1601,""y"":323,""dx"":150,""dy"":42,""t"":4016},{""x"":1588,""y"":312,""dx"":137,""dy"":31,""t"":4050},{""x"":1590,""y"":303,""dx"":139,""dy"":22,""t"":4085},{""x"":1557,""y"":310,""dx"":106,""dy"":29,""t"":4118},{""x"":1524,""y"":317,""dx"":73,""dy"":36,""t"":4152},{""x"":1519,""y"":321,""dx"":68,""dy"":40,""t"":4186},{""x"":1507,""y"":317,""dx"":56,""dy"":36,""t"":4219},{""x"":1491,""y"":325,""dx"":40,""dy"":44,""t"":4253},{""x"":1479,""y"":339,""dx"":28,""dy"":58,""t"":4288},{""x"":1484,""y"":344,""dx"":33,""dy"":63,""t"":4323},{""x"":1483,""y"":325,""dx"":32,""dy"":44,""t"":4356},{""x"":1481,""y"":323,""dx"":30,""dy"":42,""t"":4390},{""x"":1478,""y"":315,""dx"":27,""dy"":34,""t"":4424},{""x"":1477,""y"":314,""dx"":26,""dy"":33,""t"":4458},{""x"":1486,""y"":317,""dx"":35,""dy"":36,""t"":4492},{""x"":1500,""y"":305,""dx"":49,""dy"":24,""t"":4525},{""x"":1498,""y"":298,""dx"":47,""dy"":17,""t"":4560},{""x"":1492,""y"":304,""dx"":41,""dy"":23,""t"":4594},{""x"":1517,""y"":293,""dx"":66,""dy"":12,""t"":4628},{""x"":1533,""y"":270,""dx"":82,""dy"":-11,""t"":4662},{""x"":1541,""y"":270,""dx"":90,""dy"":-11,""t"":4694},{""x"":1519,""y"":303,""dx"":68,""dy"":22,""t"":4730},{""x"":1525,""y"":307,""dx"":74,""dy"":26,""t"":4764},{""x"":1532,""y"":300,""dx"":81,""dy"":19,""t"":4797},{""x"":1526,""y"":305,""dx"":75,""dy"":24,""t"":4833},{""x"":1536,""y"":313,""dx"":85,""dy"":32,""t"":4866},{""x"":1511,""y"":310,""dx"":60,""dy"":29,""t"":4899},{""x"":1482,""y"":309,""dx"":31,""dy"":28,""t"":4934},{""x"":1517,""y"":360,""dx"":66,""dy"":79,""t"":4968},{""x"":1537,""y"":338,""dx"":86,""dy"":57,""t"":5002},{""x"":1537,""y"":329,""dx"":86,""dy"":48,""t"":5036},{""x"":1548,""y"":315,""dx"":97,""dy"":34,""t"":5070},{""x"":1568,""y"":338,""dx"":117,""dy"":57,""t"":5103},{""x"":1552,""y"":337,""dx"":101,""dy"":56,""t"":5139},{""x"":1507,""y"":344,""dx"":56,""dy"":63,""t"":5172},{""x"":1488,""y"":328,""dx"":37,""dy"":47,""t"":5207},{""x"":1490,""y"":322,""dx"":39,""dy"":41,""t"":5240},{""x"":1480,""y"":322,""dx"":29,""dy"":41,""t"":5274},{""x"":1479,""y"":312,""dx"":28,""dy"":31,""t"":5308},{""x"":1489,""y"":310,""dx"":38,""dy"":29,""t"":5342},{""x"":1522,""y"":329,""dx"":71,""dy"":48,""t"":5376},{""x"":1505,""y"":328,""dx"":54,""dy"":47,""t"":5410},{""x"":1476,""y"":348,""dx"":25,""dy"":67,""t"":5445},{""x"":1486,""y"":350,""dx"":35,""dy"":69,""t"":5477},{""x"":1497,""y"":360,""dx"":46,""dy"":79,""t"":5512},{""x"":1478,""y"":349,""dx"":27,""dy"":68,""t"":5546},{""x"":1501,""y"":345,""dx"":50,""dy"":64,""t"":5580},{""x"":1541,""y"":352,""dx"":90,""dy"":71,""t"":5614},{""x"":1565,""y"":354,""dx"":114,""dy"":73,""t"":5648},{""x"":1578,""y"":356,""dx"":127,""dy"":75,""t"":5682},{""x"":1571,""y"":355,""dx"":120,""dy"":74,""t"":5716},{""x"":1601,""y"":372,""dx"":150,""dy"":91,""t"":5751},{""x"":1611,""y"":363,""dx"":160,""dy"":82,""t"":5783},{""x"":1605,""y"":354,""dx"":154,""dy"":73,""t"":5818},{""x"":1601,""y"":375,""dx"":150,""dy"":94,""t"":5852},{""x"":1606,""y"":384,""dx"":155,""dy"":103,""t"":5885},{""x"":1557,""y"":377,""dx"":106,""dy"":96,""t"":5920},{""x"":1537,""y"":359,""dx"":86,""dy"":78,""t"":5953},{""x"":1528,""y"":370,""dx"":77,""dy"":89,""t"":5988}],[{""x"":1113,""y"":646,""dx"":142,""dy"":95,""t"":7042},{""x"":1110,""y"":639,""dx"":139,""dy"":88,""t"":7076},{""x"":1108,""y"":652,""dx"":137,""dy"":101,""t"":7110},{""x"":1117,""y"":657,""dx"":146,""dy"":106,""t"":7145},{""x"":1113,""y"":675,""dx"":142,""dy"":124,""t"":7179},{""x"":1103,""y"":690,""dx"":132,""dy"":139,""t"":7212},{""x"":1063,""y"":669,""dx"":92,""dy"":118,""t"":7246},{""x"":1033,""y"":675,""dx"":62,""dy"":124,""t"":7280},{""x"":1023,""y"":651,""dx"":52,""dy"":100,""t"":7314},{""x"":1018,""y"":673,""dx"":47,""dy"":122,""t"":7348},{""x"":1001,""y"":674,""dx"":30,""dy"":123,""t"":7382},{""x"":1021,""y"":682,""dx"":50,""dy"":131,""t"":7416},{""x"":1008,""y"":665,""dx"":37,""dy"":114,""t"":7450},{""x"":993,""y"":697,""dx"":22,""dy"":146,""t"":7484},{""x"":1027,""y"":714,""dx"":56,""dy"":163,""t"":7518},{""x"":1055,""y"":732,""dx"":84,""dy"":181,""t"":7552},{""x"":1047,""y"":712,""dx"":76,""dy"":161,""t"":7586},{""x"":1067,""y"":696,""dx"":96,""dy"":145,""t"":7620},{""x"":1057,""y"":693,""dx"":86,""dy"":142,""t"":7654},{""x"":1069,""y"":709,""dx"":98,""dy"":158,""t"":7688},{""x"":1066,""y"":678,""dx"":95,""dy"":127,""t"":7722},{""x"":1057,""y"":676,""dx"":86,""dy"":125,""t"":7756},{""x"":1075,""y"":655,""dx"":104,""dy"":104,""t"":7790},{""x"":1090,""y"":638,""dx"":119,""dy"":87,""t"":7821},{""x"":1078,""y"":624,""dx"":107,""dy"":73,""t"":7857},{""x"":1079,""y"":636,""dx"":108,""dy"":85,""t"":7892},{""x"":1052,""y"":647,""dx"":81,""dy"":96,""t"":7927},{""x"":1046,""y"":647,""dx"":75,""dy"":96,""t"":7960},{""x"":1065,""y"":620,""dx"":94,""dy"":69,""t"":7993},{""x"":1085,""y"":594,""dx"":114,""dy"":43,""t"":8028},{""x"":1086,""y"":606,""dx"":115,""dy"":55,""t"":8061},{""x"":1102,""y"":594,""dx"":131,""dy"":43,""t"":8097},{""x"":1092,""y"":609,""dx"":121,""dy"":58,""t"":8130},{""x"":1102,""y"":618,""dx"":131,""dy"":67,""t"":8164},{""x"":1114,""y"":637,""dx"":143,""dy"":86,""t"":8198},{""x"":1123,""y"":653,""dx"":152,""dy"":102,""t"":8229},{""x"":1124,""y"":680,""dx"":153,""dy"":129,""t"":8267},{""x"":1120,""y"":669,""dx"":149,""dy"":118,""t"":8299},{""x"":1117,""y"":688,""dx"":146,""dy"":137,""t"":8334},{""x"":1107,""y"":686,""dx"":136,""dy"":135,""t"":8369},{""x"":1104,""y"":673,""dx"":133,""dy"":122,""t"":8402},{""x"":1094,""y"":654,""dx"":123,""dy"":103,""t"":8436},{""x"":1076,""y"":656,""dx"":105,""dy"":105,""t"":8470},{""x"":1073,""y"":644,""dx"":102,""dy"":93,""t"":8504},{""x"":1051,""y"":643,""dx"":80,""dy"":92,""t"":8538},{""x"":1061,""y"":618,""dx"":90,""dy"":67,""t"":8571},{""x"":1086,""y"":590,""dx"":115,""dy"":39,""t"":8606},{""x"":1116,""y"":594,""dx"":145,""dy"":43,""t"":8640},{""x"":1122,""y"":597,""dx"":151,""dy"":46,""t"":8674},{""x"":1111,""y"":590,""dx"":140,""dy"":39,""t"":8708},{""x"":1123,""y"":574,""dx"":152,""dy"":23,""t"":8741},{""x"":1129,""y"":566,""dx"":158,""dy"":15,""t"":8776},{""x"":1147,""y"":554,""dx"":176,""dy"":3,""t"":8811},{""x"":1157,""y"":588,""dx"":186,""dy"":37,""t"":8843},{""x"":1168,""y"":597,""dx"":197,""dy"":46,""t"":8879},{""x"":1203,""y"":603,""dx"":232,""dy"":52,""t"":8912},{""x"":1194,""y"":630,""dx"":223,""dy"":79,""t"":8946},{""x"":1181,""y"":616,""dx"":210,""dy"":65,""t"":8979},{""x"":1171,""y"":624,""dx"":200,""dy"":73,""t"":9014}],[{""x"":498,""y"":718,""dx"":7,""dy"":-103,""t"":10034},{""x"":514,""y"":730,""dx"":23,""dy"":-91,""t"":10068},{""x"":498,""y"":728,""dx"":7,""dy"":-93,""t"":10102},{""x"":486,""y"":730,""dx"":-5,""dy"":-91,""t"":10136},{""x"":479,""y"":725,""dx"":-12,""dy"":-96,""t"":10170},{""x"":476,""y"":720,""dx"":-15,""dy"":-101,""t"":10204},{""x"":474,""y"":717,""dx"":-17,""dy"":-104,""t"":10235},{""x"":449,""y"":713,""dx"":-42,""dy"":-108,""t"":10272},{""x"":463,""y"":730,""dx"":-28,""dy"":-91,""t"":10307},{""x"":436,""y"":746,""dx"":-55,""dy"":-75,""t"":10340},{""x"":414,""y"":725,""dx"":-77,""dy"":-96,""t"":10374},{""x"":436,""y"":752,""dx"":-55,""dy"":-69,""t"":10408},{""x"":438,""y"":794,""dx"":-53,""dy"":-27,""t"":10442},{""x"":444,""y"":788,""dx"":-47,""dy"":-33,""t"":10476},{""x"":423,""y"":787,""dx"":-68,""dy"":-34,""t"":10510},{""x"":415,""y"":751,""dx"":-76,""dy"":-70,""t"":10544},{""x"":408,""y"":749,""dx"":-83,""dy"":-72,""t"":10578},{""x"":417,""y"":747,""dx"":-74,""dy"":-74,""t"":10612},{""x"":440,""y"":754,""dx"":-51,""dy"":-67,""t"":10646},{""x"":448,""y"":753,""dx"":-43,""dy"":-68,""t"":10680},{""x"":464,""y"":757,""dx"":-27,""dy"":-64,""t"":10714},{""x"":475,""y"":756,""dx"":-16,""dy"":-65,""t"":10748},{""x"":456,""y"":777,""dx"":-35,""dy"":-44,""t"":10783},{""x"":429,""y"":761,""dx"":-62,""dy"":-60,""t"":10816},{""x"":454,""y"":774,""dx"":-37,""dy"":-47,""t"":10850},{""x"":457,""y"":788,""dx"":-34,""dy"":-33,""t"":10884},{""x"":485,""y"":827,""dx"":-6,""dy"":6,""t"":10918},{""x"":477,""y"":820,""dx"":-14,""dy"":-1,""t"":10952},{""x"":498,""y"":840,""dx"":7,""dy"":19,""t"":10986},{""x"":488,""y"":834,""dx"":-3,""dy"":13,""t"":11020},{""x"":470,""y"":818,""dx"":-21,""dy"":-3,""t"":11053},{""x"":468,""y"":824,""dx"":-23,""dy"":3,""t"":11088},{""x"":483,""y"":837,""dx"":-8,""dy"":16,""t"":11122},{""x"":459,""y"":835,""dx"":-32,""dy"":14,""t"":11157},{""x"":434,""y"":818,""dx"":-57,""dy"":-3,""t"":11190},{""x"":417,""y"":785,""dx"":-74,""dy"":-36,""t"":11224},{""x"":414,""y"":796,""dx"":-77,""dy"":-25,""t"":11258},{""x"":413,""y"":761,""dx"":-78,""dy"":-60,""t"":11292},{""x"":428,""y"":788,""dx"":-63,""dy"":-33,""t"":11326},{""x"":435,""y"":768,""dx"":-56,""dy"":-53,""t"":11361},{""x"":436,""y"":787,""dx"":-55,""dy"":-34,""t"":11394},{""x"":458,""y"":755,""dx"":-33,""dy"":-66,""t"":11426},{""x"":459,""y"":758,""dx"":-32,""dy"":-63,""t"":11462},{""x"":465,""y"":750,""dx"":-26,""dy"":-71,""t"":11495},{""x"":465,""y"":756,""dx"":-26,""dy"":-65,""t"":11530},{""x"":450,""y"":758,""dx"":-41,""dy"":-63,""t"":11564},{""x"":468,""y"":763,""dx"":-23,""dy"":-58,""t"":11598},{""x"":463,""y"":749,""dx"":-28,""dy"":-72,""t"":11631},{""x"":456,""y"":726,""dx"":-35,""dy"":-95,""t"":11666},{""x"":458,""y"":716,""dx"":-33,""dy"":-105,""t"":11700},{""x"":479,""y"":737,""dx"":-12,""dy"":-84,""t"":11734},{""x"":472,""y"":768,""dx"":-19,""dy"":-53,""t"":11767},{""x"":463,""y"":753,""dx"":-28,""dy"":-68,""t"":11802},{""x"":471,""y"":758,""dx"":-20,""dy"":-63,""t"":11834},{""x"":459,""y"":758,""dx"":-32,""dy"":-63,""t"":11870},{""x"":450,""y"":753,""dx"":-41,""dy"":-68,""t"":11903},{""x"":437,""y"":748,""dx"":-54,""dy"":-73,""t"":11938},{""x"":439,""y"":744,""dx"":-52,""dy"":-77,""t"":11972},{""x"":425,""y"":702,""dx"":-66,""dy"":-119,""t"":12006}],[{""x"":1288,""y"":653,""dx"":-163,""dy"":-168,""t"":13060},{""x"":1284,""y"":671,""dx"":-167,""dy"":-150,""t"":13094},{""x"":1293,""y"":677,""dx"":-158,""dy"":-144,""t"":13128},{""x"":1292,""y"":692,""dx"":-159,""dy"":-129,""t"":13162},{""x"":1286,""y"":708,""dx"":-165,""dy"":-113,""t"":13196},{""x"":1284,""y"":728,""dx"":-167,""dy"":-93,""t"":13230},{""x"":1301,""y"":714,""dx"":-150,""dy"":-107,""t"":13264},{""x"":1314,""y"":718,""dx"":-137,""dy"":-103,""t"":13298},{""x"":1325,""y"":709,""dx"":-126,""dy"":-112,""t"":13332},{""x"":1343,""y"":721,""dx"":-108,""dy"":-100,""t"":13366},{""x"":1352,""y"":750,""dx"":-99,""dy"":-71,""t"":13397},{""x"":1377,""y"":730,""dx"":-74,""dy"":-91,""t"":13434},{""x"":1366,""y"":736,""dx"":-85,""dy"":-85,""t"":13469},{""x"":1370,""y"":737,""dx"":-81,""dy"":-84,""t"":13502},{""x"":1353,""y"":692,""dx"":-98,""dy"":-129,""t"":13536},{""x"":1346,""y"":665,""dx"":-105,""dy"":-156,""t"":13570},{""x"":1337,""y"":679,""dx"":-114,""dy"":-142,""t"":13603},{""x"":1331,""y"":661,""dx"":-120,""dy"":-160,""t"":13638},{""x"":1318,""y"":671,""dx"":-133,""dy"":-150,""t"":13673},{""x"":1337,""y"":672,""dx"":-114,""dy"":-149,""t"":13706},{""x"":1319,""y"":637,""dx"":-132,""dy"":-184,""t"":13740},{""x"":1291,""y"":639,""dx"":-160,""dy"":-182,""t"":13774},{""x"":1293,""y"":628,""dx"":-158,""dy"":-193,""t"":13808},{""x"":1300,""y"":631,""dx"":-151,""dy"":-190,""t"":13842},{""x"":1303,""y"":639,""dx"":-148,""dy"":-182,""t"":13876},{""x"":1277,""y"":677,""dx"":-174,""dy"":-144,""t"":13910},{""x"":1274,""y"":695,""dx"":-177,""dy"":-126,""t"":13944},{""x"":1282,""y"":706,""dx"":-169,""dy"":-115,""t"":13978},{""x"":1308,""y"":687,""dx"":-143,""dy"":-134,""t"":14012},{""x"":1323,""y"":705,""dx"":-128,""dy"":-116,""t"":14046},{""x"":1315,""y"":709,""dx"":-136,""dy"":-112,""t"":14080},{""x"":1305,""y"":712,""dx"":-146,""dy"":-109,""t"":14114},{""x"":1322,""y"":688,""dx"":-129,""dy"":-133,""t"":14148},{""x"":1304,""y"":703,""dx"":-147,""dy"":-118,""t"":14181},{""x"":1323,""y"":681,""dx"":-128,""dy"":-140,""t"":14216},{""x"":1325,""y"":689,""dx"":-126,""dy"":-132,""t"":14250},{""x"":1327,""y"":657,""dx"":-124,""dy"":-164,""t"":14284},{""x"":1332,""y"":679,""dx"":-119,""dy"":-142,""t"":14318},{""x"":1333,""y"":695,""dx"":-118,""dy"":-126,""t"":14352},{""x"":1325,""y"":710,""dx"":-126,""dy"":-111,""t"":14386},{""x"":1342,""y"":694,""dx"":-109,""dy"":-127,""t"":14421},{""x"":1348,""y"":697,""dx"":-103,""dy"":-124,""t"":14453},{""x"":1359,""y"":680,""dx"":-92,""dy"":-141,""t"":14488},{""x"":1356,""y"":680,""dx"":-95,""dy"":-141,""t"":14522},{""x"":1331,""y"":684,""dx"":-120,""dy"":-137,""t"":14556},{""x"":1350,""y"":661,""dx"":-101,""dy"":-160,""t"":14590},{""x"":1346,""y"":686,""dx"":-105,""dy"":-135,""t"":14624},{""x"":1333,""y"":690,""dx"":-118,""dy"":-131,""t"":14658},{""x"":1336,""y"":679,""dx"":-115,""dy"":-142,""t"":14693},{""x"":1346,""y"":702,""dx"":-105,""dy"":-119,""t"":14726},{""x"":1329,""y"":684,""dx"":-122,""dy"":-137,""t"":14760},{""x"":1322,""y"":665,""dx"":-129,""dy"":-156,""t"":14793},{""x"":1328,""y"":702,""dx"":-123,""dy"":-119,""t"":14828},{""x"":1341,""y"":694,""dx"":-110,""dy"":-127,""t"":14862},{""x"":1361,""y"":715,""dx"":-90,""dy"":-106,""t"":14895},{""x"":1368,""y"":698,""dx"":-83,""dy"":-123,""t"":14930},{""x"":1374,""y"":696,""dx"":-77,""dy"":-125,""t"":14965},{""x"":1359,""y"":668,""dx"":-92,""dy"":-153,""t"":14995},{""x"":1375,""y"":674,""dx"":-76,""dy"":-147,""t"":15032}]]","[96.66666666666667,100,88.13559322033898,100,74.57627118644068]","[{""x"":-19.5,""y"":121.68333333333334,""r"":51.71794605551984},{""x"":74.67796610169492,""y"":48.271186440677965,""r"":41.760710110511944},{""x"":118.71186440677967,""y"":94.20338983050847,""r"":48.851615344291574},{""x"":-36.20338983050848,""y"":-57.271186440677965,""r"":36.05875141455343},{""x"":-124.1864406779661,""y"":-132.864406779661,""r"":31.136151420957916}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
