"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","6262","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6269","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10726","0.0-2.0-0.0","","","","","4454","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12541","0.0-2.0-1.0","","","","","1814","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17117","0.0-3.0","","","","","","","","15","","","","","","","","","","","","","","","","",""
"","html-button-response","5","20228","0.0-4.0-0.0","","","","","3110","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","31370","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","32212","0.0-4.0-2.0","","","","","841","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","51060","0.0-4.0-3.0","","","","","","","","","","[[{""x"":541,""y"":181,""dx"":50,""dy"":-100,""t"":991},{""x"":543,""y"":151,""dx"":52,""dy"":-130,""t"":1024},{""x"":541,""y"":149,""dx"":50,""dy"":-132,""t"":1058},{""x"":564,""y"":155,""dx"":73,""dy"":-126,""t"":1092},{""x"":564,""y"":189,""dx"":73,""dy"":-92,""t"":1126},{""x"":571,""y"":174,""dx"":80,""dy"":-107,""t"":1160},{""x"":559,""y"":178,""dx"":68,""dy"":-103,""t"":1195},{""x"":549,""y"":172,""dx"":58,""dy"":-109,""t"":1228},{""x"":548,""y"":198,""dx"":57,""dy"":-83,""t"":1262},{""x"":540,""y"":202,""dx"":49,""dy"":-79,""t"":1296},{""x"":541,""y"":196,""dx"":50,""dy"":-85,""t"":1329},{""x"":532,""y"":198,""dx"":41,""dy"":-83,""t"":1364},{""x"":544,""y"":216,""dx"":53,""dy"":-65,""t"":1397},{""x"":561,""y"":218,""dx"":70,""dy"":-63,""t"":1432},{""x"":564,""y"":237,""dx"":73,""dy"":-44,""t"":1465},{""x"":586,""y"":238,""dx"":95,""dy"":-43,""t"":1500},{""x"":563,""y"":235,""dx"":72,""dy"":-46,""t"":1535},{""x"":555,""y"":230,""dx"":64,""dy"":-51,""t"":1568},{""x"":564,""y"":216,""dx"":73,""dy"":-65,""t"":1603},{""x"":568,""y"":223,""dx"":77,""dy"":-58,""t"":1636},{""x"":572,""y"":229,""dx"":81,""dy"":-52,""t"":1668},{""x"":514,""y"":218,""dx"":23,""dy"":-63,""t"":1704},{""x"":521,""y"":227,""dx"":30,""dy"":-54,""t"":1738},{""x"":530,""y"":235,""dx"":39,""dy"":-46,""t"":1772},{""x"":469,""y"":268,""dx"":-22,""dy"":-13,""t"":1805},{""x"":492,""y"":249,""dx"":1,""dy"":-32,""t"":1839},{""x"":487,""y"":242,""dx"":-4,""dy"":-39,""t"":1875},{""x"":481,""y"":248,""dx"":-10,""dy"":-33,""t"":1908},{""x"":480,""y"":242,""dx"":-11,""dy"":-39,""t"":1942},{""x"":478,""y"":242,""dx"":-13,""dy"":-39,""t"":1975},{""x"":486,""y"":242,""dx"":-5,""dy"":-39,""t"":2011},{""x"":493,""y"":231,""dx"":2,""dy"":-50,""t"":2044},{""x"":480,""y"":240,""dx"":-11,""dy"":-41,""t"":2076},{""x"":476,""y"":244,""dx"":-15,""dy"":-37,""t"":2111},{""x"":474,""y"":256,""dx"":-17,""dy"":-25,""t"":2146},{""x"":464,""y"":280,""dx"":-27,""dy"":-1,""t"":2180},{""x"":466,""y"":278,""dx"":-25,""dy"":-3,""t"":2215},{""x"":457,""y"":267,""dx"":-34,""dy"":-14,""t"":2248},{""x"":443,""y"":278,""dx"":-48,""dy"":-3,""t"":2282},{""x"":434,""y"":287,""dx"":-57,""dy"":6,""t"":2317},{""x"":476,""y"":277,""dx"":-15,""dy"":-4,""t"":2350},{""x"":472,""y"":282,""dx"":-19,""dy"":1,""t"":2384},{""x"":452,""y"":275,""dx"":-39,""dy"":-6,""t"":2418},{""x"":476,""y"":280,""dx"":-15,""dy"":-1,""t"":2452},{""x"":494,""y"":270,""dx"":3,""dy"":-11,""t"":2486},{""x"":523,""y"":245,""dx"":32,""dy"":-36,""t"":2521},{""x"":482,""y"":257,""dx"":-9,""dy"":-24,""t"":2554},{""x"":464,""y"":279,""dx"":-27,""dy"":-2,""t"":2589},{""x"":469,""y"":275,""dx"":-22,""dy"":-6,""t"":2622},{""x"":462,""y"":292,""dx"":-29,""dy"":11,""t"":2656},{""x"":439,""y"":301,""dx"":-52,""dy"":20,""t"":2689},{""x"":455,""y"":291,""dx"":-36,""dy"":10,""t"":2723},{""x"":458,""y"":297,""dx"":-33,""dy"":16,""t"":2758},{""x"":457,""y"":310,""dx"":-34,""dy"":29,""t"":2793},{""x"":487,""y"":301,""dx"":-4,""dy"":20,""t"":2827},{""x"":483,""y"":296,""dx"":-8,""dy"":15,""t"":2860},{""x"":474,""y"":273,""dx"":-17,""dy"":-8,""t"":2894},{""x"":480,""y"":276,""dx"":-11,""dy"":-5,""t"":2928},{""x"":483,""y"":300,""dx"":-8,""dy"":19,""t"":2963},{""x"":463,""y"":321,""dx"":-28,""dy"":40,""t"":2997}],[{""x"":1367,""y"":153,""dx"":-84,""dy"":-128,""t"":4016},{""x"":1349,""y"":138,""dx"":-102,""dy"":-143,""t"":4050},{""x"":1344,""y"":152,""dx"":-107,""dy"":-129,""t"":4085},{""x"":1318,""y"":150,""dx"":-133,""dy"":-131,""t"":4118},{""x"":1301,""y"":163,""dx"":-150,""dy"":-118,""t"":4152},{""x"":1294,""y"":165,""dx"":-157,""dy"":-116,""t"":4186},{""x"":1282,""y"":192,""dx"":-169,""dy"":-89,""t"":4221},{""x"":1279,""y"":215,""dx"":-172,""dy"":-66,""t"":4254},{""x"":1285,""y"":223,""dx"":-166,""dy"":-58,""t"":4288},{""x"":1280,""y"":235,""dx"":-171,""dy"":-46,""t"":4321},{""x"":1273,""y"":220,""dx"":-178,""dy"":-61,""t"":4356},{""x"":1284,""y"":254,""dx"":-167,""dy"":-27,""t"":4389},{""x"":1280,""y"":263,""dx"":-171,""dy"":-18,""t"":4424},{""x"":1284,""y"":258,""dx"":-167,""dy"":-23,""t"":4458},{""x"":1272,""y"":255,""dx"":-179,""dy"":-26,""t"":4492},{""x"":1289,""y"":232,""dx"":-162,""dy"":-49,""t"":4526},{""x"":1306,""y"":245,""dx"":-145,""dy"":-36,""t"":4560},{""x"":1324,""y"":237,""dx"":-127,""dy"":-44,""t"":4594},{""x"":1282,""y"":211,""dx"":-169,""dy"":-70,""t"":4628},{""x"":1263,""y"":216,""dx"":-188,""dy"":-65,""t"":4663},{""x"":1263,""y"":211,""dx"":-188,""dy"":-70,""t"":4696},{""x"":1276,""y"":225,""dx"":-175,""dy"":-56,""t"":4730},{""x"":1312,""y"":205,""dx"":-139,""dy"":-76,""t"":4764},{""x"":1317,""y"":203,""dx"":-134,""dy"":-78,""t"":4798},{""x"":1304,""y"":188,""dx"":-147,""dy"":-93,""t"":4832},{""x"":1334,""y"":190,""dx"":-117,""dy"":-91,""t"":4866},{""x"":1334,""y"":195,""dx"":-117,""dy"":-86,""t"":4901},{""x"":1355,""y"":198,""dx"":-96,""dy"":-83,""t"":4934},{""x"":1322,""y"":227,""dx"":-129,""dy"":-54,""t"":4968},{""x"":1335,""y"":241,""dx"":-116,""dy"":-40,""t"":5002},{""x"":1360,""y"":259,""dx"":-91,""dy"":-22,""t"":5036},{""x"":1378,""y"":267,""dx"":-73,""dy"":-14,""t"":5070},{""x"":1380,""y"":285,""dx"":-71,""dy"":4,""t"":5104},{""x"":1367,""y"":298,""dx"":-84,""dy"":17,""t"":5139},{""x"":1357,""y"":262,""dx"":-94,""dy"":-19,""t"":5172},{""x"":1377,""y"":280,""dx"":-74,""dy"":-1,""t"":5206},{""x"":1394,""y"":294,""dx"":-57,""dy"":13,""t"":5237},{""x"":1371,""y"":299,""dx"":-80,""dy"":18,""t"":5273},{""x"":1336,""y"":304,""dx"":-115,""dy"":23,""t"":5308},{""x"":1339,""y"":246,""dx"":-112,""dy"":-35,""t"":5343},{""x"":1312,""y"":241,""dx"":-139,""dy"":-40,""t"":5375},{""x"":1336,""y"":211,""dx"":-115,""dy"":-70,""t"":5411},{""x"":1298,""y"":201,""dx"":-153,""dy"":-80,""t"":5444},{""x"":1319,""y"":182,""dx"":-132,""dy"":-99,""t"":5478},{""x"":1295,""y"":196,""dx"":-156,""dy"":-85,""t"":5512},{""x"":1309,""y"":178,""dx"":-142,""dy"":-103,""t"":5546},{""x"":1289,""y"":195,""dx"":-162,""dy"":-86,""t"":5580},{""x"":1326,""y"":179,""dx"":-125,""dy"":-102,""t"":5614},{""x"":1319,""y"":210,""dx"":-132,""dy"":-71,""t"":5645},{""x"":1307,""y"":188,""dx"":-144,""dy"":-93,""t"":5683},{""x"":1284,""y"":212,""dx"":-167,""dy"":-69,""t"":5716},{""x"":1309,""y"":201,""dx"":-142,""dy"":-80,""t"":5750},{""x"":1275,""y"":211,""dx"":-176,""dy"":-70,""t"":5784},{""x"":1295,""y"":171,""dx"":-156,""dy"":-110,""t"":5818},{""x"":1294,""y"":196,""dx"":-157,""dy"":-85,""t"":5852},{""x"":1323,""y"":192,""dx"":-128,""dy"":-89,""t"":5886},{""x"":1349,""y"":217,""dx"":-102,""dy"":-64,""t"":5920},{""x"":1317,""y"":241,""dx"":-134,""dy"":-40,""t"":5954},{""x"":1320,""y"":261,""dx"":-131,""dy"":-20,""t"":5988}],[{""x"":839,""y"":654,""dx"":-132,""dy"":103,""t"":7008},{""x"":870,""y"":632,""dx"":-101,""dy"":81,""t"":7042},{""x"":888,""y"":584,""dx"":-83,""dy"":33,""t"":7076},{""x"":881,""y"":561,""dx"":-90,""dy"":10,""t"":7111},{""x"":877,""y"":573,""dx"":-94,""dy"":22,""t"":7144},{""x"":881,""y"":572,""dx"":-90,""dy"":21,""t"":7178},{""x"":885,""y"":573,""dx"":-86,""dy"":22,""t"":7210},{""x"":891,""y"":566,""dx"":-80,""dy"":15,""t"":7246},{""x"":883,""y"":564,""dx"":-88,""dy"":13,""t"":7280},{""x"":882,""y"":564,""dx"":-89,""dy"":13,""t"":7314},{""x"":871,""y"":571,""dx"":-100,""dy"":20,""t"":7349},{""x"":843,""y"":577,""dx"":-128,""dy"":26,""t"":7381},{""x"":857,""y"":600,""dx"":-114,""dy"":49,""t"":7416},{""x"":863,""y"":609,""dx"":-108,""dy"":58,""t"":7450},{""x"":853,""y"":620,""dx"":-118,""dy"":69,""t"":7484},{""x"":873,""y"":599,""dx"":-98,""dy"":48,""t"":7518},{""x"":893,""y"":624,""dx"":-78,""dy"":73,""t"":7552},{""x"":917,""y"":637,""dx"":-54,""dy"":86,""t"":7586},{""x"":944,""y"":624,""dx"":-27,""dy"":73,""t"":7620},{""x"":930,""y"":625,""dx"":-41,""dy"":74,""t"":7655},{""x"":925,""y"":638,""dx"":-46,""dy"":87,""t"":7688},{""x"":952,""y"":625,""dx"":-19,""dy"":74,""t"":7722},{""x"":959,""y"":616,""dx"":-12,""dy"":65,""t"":7756},{""x"":946,""y"":640,""dx"":-25,""dy"":89,""t"":7789},{""x"":921,""y"":632,""dx"":-50,""dy"":81,""t"":7824},{""x"":934,""y"":630,""dx"":-37,""dy"":79,""t"":7859},{""x"":909,""y"":621,""dx"":-62,""dy"":70,""t"":7892},{""x"":882,""y"":602,""dx"":-89,""dy"":51,""t"":7926},{""x"":883,""y"":609,""dx"":-88,""dy"":58,""t"":7960},{""x"":853,""y"":605,""dx"":-118,""dy"":54,""t"":7994},{""x"":890,""y"":581,""dx"":-81,""dy"":30,""t"":8028},{""x"":880,""y"":587,""dx"":-91,""dy"":36,""t"":8062},{""x"":875,""y"":592,""dx"":-96,""dy"":41,""t"":8096},{""x"":864,""y"":599,""dx"":-107,""dy"":48,""t"":8130},{""x"":843,""y"":588,""dx"":-128,""dy"":37,""t"":8165},{""x"":908,""y"":570,""dx"":-63,""dy"":19,""t"":8198},{""x"":880,""y"":583,""dx"":-91,""dy"":32,""t"":8232},{""x"":863,""y"":599,""dx"":-108,""dy"":48,""t"":8267},{""x"":920,""y"":582,""dx"":-51,""dy"":31,""t"":8300},{""x"":885,""y"":593,""dx"":-86,""dy"":42,""t"":8372},{""x"":855,""y"":602,""dx"":-116,""dy"":51,""t"":8401},{""x"":892,""y"":583,""dx"":-79,""dy"":32,""t"":8436},{""x"":940,""y"":568,""dx"":-31,""dy"":17,""t"":8470},{""x"":995,""y"":588,""dx"":24,""dy"":37,""t"":8505},{""x"":1015,""y"":589,""dx"":44,""dy"":38,""t"":8538},{""x"":977,""y"":623,""dx"":6,""dy"":72,""t"":8573},{""x"":1006,""y"":576,""dx"":35,""dy"":25,""t"":8606},{""x"":978,""y"":595,""dx"":7,""dy"":44,""t"":8639},{""x"":947,""y"":613,""dx"":-24,""dy"":62,""t"":8674},{""x"":920,""y"":590,""dx"":-51,""dy"":39,""t"":8707},{""x"":896,""y"":581,""dx"":-75,""dy"":30,""t"":8742},{""x"":916,""y"":586,""dx"":-55,""dy"":35,""t"":8777},{""x"":934,""y"":589,""dx"":-37,""dy"":38,""t"":8808},{""x"":918,""y"":597,""dx"":-53,""dy"":46,""t"":8844},{""x"":915,""y"":603,""dx"":-56,""dy"":52,""t"":8878},{""x"":899,""y"":622,""dx"":-72,""dy"":71,""t"":8912},{""x"":891,""y"":633,""dx"":-80,""dy"":82,""t"":8946},{""x"":877,""y"":632,""dx"":-94,""dy"":81,""t"":8980},{""x"":867,""y"":612,""dx"":-104,""dy"":61,""t"":9015}],[{""x"":461,""y"":784,""dx"":-30,""dy"":-37,""t"":10034},{""x"":457,""y"":776,""dx"":-34,""dy"":-45,""t"":10068},{""x"":463,""y"":799,""dx"":-28,""dy"":-22,""t"":10102},{""x"":486,""y"":798,""dx"":-5,""dy"":-23,""t"":10136},{""x"":516,""y"":757,""dx"":25,""dy"":-64,""t"":10170},{""x"":510,""y"":775,""dx"":19,""dy"":-46,""t"":10204},{""x"":528,""y"":778,""dx"":37,""dy"":-43,""t"":10238},{""x"":530,""y"":785,""dx"":39,""dy"":-36,""t"":10271},{""x"":514,""y"":771,""dx"":23,""dy"":-50,""t"":10306},{""x"":523,""y"":765,""dx"":32,""dy"":-56,""t"":10340},{""x"":531,""y"":760,""dx"":40,""dy"":-61,""t"":10371},{""x"":552,""y"":766,""dx"":61,""dy"":-55,""t"":10408},{""x"":551,""y"":758,""dx"":60,""dy"":-63,""t"":10443},{""x"":515,""y"":751,""dx"":24,""dy"":-70,""t"":10476},{""x"":512,""y"":757,""dx"":21,""dy"":-64,""t"":10510},{""x"":501,""y"":751,""dx"":10,""dy"":-70,""t"":10544},{""x"":513,""y"":757,""dx"":22,""dy"":-64,""t"":10579},{""x"":501,""y"":752,""dx"":10,""dy"":-69,""t"":10612},{""x"":507,""y"":784,""dx"":16,""dy"":-37,""t"":10646},{""x"":499,""y"":789,""dx"":8,""dy"":-32,""t"":10679},{""x"":502,""y"":779,""dx"":11,""dy"":-42,""t"":10714},{""x"":496,""y"":783,""dx"":5,""dy"":-38,""t"":10748},{""x"":489,""y"":777,""dx"":-2,""dy"":-44,""t"":10780},{""x"":477,""y"":779,""dx"":-14,""dy"":-42,""t"":10815},{""x"":477,""y"":766,""dx"":-14,""dy"":-55,""t"":10850},{""x"":454,""y"":765,""dx"":-37,""dy"":-56,""t"":10884},{""x"":433,""y"":773,""dx"":-58,""dy"":-48,""t"":10918},{""x"":444,""y"":785,""dx"":-47,""dy"":-36,""t"":10952},{""x"":425,""y"":783,""dx"":-66,""dy"":-38,""t"":10986},{""x"":438,""y"":792,""dx"":-53,""dy"":-29,""t"":11020},{""x"":447,""y"":774,""dx"":-44,""dy"":-47,""t"":11056},{""x"":456,""y"":789,""dx"":-35,""dy"":-32,""t"":11088},{""x"":464,""y"":796,""dx"":-27,""dy"":-25,""t"":11122},{""x"":459,""y"":800,""dx"":-32,""dy"":-21,""t"":11156},{""x"":465,""y"":826,""dx"":-26,""dy"":5,""t"":11190},{""x"":461,""y"":832,""dx"":-30,""dy"":11,""t"":11224},{""x"":464,""y"":837,""dx"":-27,""dy"":16,""t"":11258},{""x"":464,""y"":827,""dx"":-27,""dy"":6,""t"":11292},{""x"":465,""y"":828,""dx"":-26,""dy"":7,""t"":11327},{""x"":451,""y"":813,""dx"":-40,""dy"":-8,""t"":11360},{""x"":515,""y"":782,""dx"":24,""dy"":-39,""t"":11394},{""x"":486,""y"":805,""dx"":-5,""dy"":-16,""t"":11428},{""x"":475,""y"":831,""dx"":-16,""dy"":10,""t"":11462},{""x"":461,""y"":839,""dx"":-30,""dy"":18,""t"":11496},{""x"":442,""y"":842,""dx"":-49,""dy"":21,""t"":11530},{""x"":422,""y"":841,""dx"":-69,""dy"":20,""t"":11564},{""x"":411,""y"":843,""dx"":-80,""dy"":22,""t"":11599},{""x"":414,""y"":832,""dx"":-77,""dy"":11,""t"":11632},{""x"":419,""y"":848,""dx"":-72,""dy"":27,""t"":11665},{""x"":407,""y"":843,""dx"":-84,""dy"":22,""t"":11700},{""x"":420,""y"":825,""dx"":-71,""dy"":4,""t"":11735},{""x"":426,""y"":821,""dx"":-65,""dy"":0,""t"":11768},{""x"":463,""y"":809,""dx"":-28,""dy"":-12,""t"":11802},{""x"":495,""y"":786,""dx"":4,""dy"":-35,""t"":11836},{""x"":500,""y"":790,""dx"":9,""dy"":-31,""t"":11870},{""x"":461,""y"":780,""dx"":-30,""dy"":-41,""t"":11904},{""x"":464,""y"":785,""dx"":-27,""dy"":-36,""t"":11938},{""x"":467,""y"":791,""dx"":-24,""dy"":-30,""t"":11970},{""x"":430,""y"":756,""dx"":-61,""dy"":-65,""t"":12006}],[{""x"":1410,""y"":695,""dx"":-41,""dy"":-126,""t"":13060},{""x"":1389,""y"":706,""dx"":-62,""dy"":-115,""t"":13094},{""x"":1383,""y"":694,""dx"":-68,""dy"":-127,""t"":13128},{""x"":1393,""y"":678,""dx"":-58,""dy"":-143,""t"":13162},{""x"":1394,""y"":671,""dx"":-57,""dy"":-150,""t"":13196},{""x"":1358,""y"":705,""dx"":-93,""dy"":-116,""t"":13231},{""x"":1329,""y"":723,""dx"":-122,""dy"":-98,""t"":13265},{""x"":1321,""y"":750,""dx"":-130,""dy"":-71,""t"":13298},{""x"":1304,""y"":756,""dx"":-147,""dy"":-65,""t"":13332},{""x"":1306,""y"":763,""dx"":-145,""dy"":-58,""t"":13366},{""x"":1295,""y"":778,""dx"":-156,""dy"":-43,""t"":13400},{""x"":1274,""y"":801,""dx"":-177,""dy"":-20,""t"":13434},{""x"":1294,""y"":805,""dx"":-157,""dy"":-16,""t"":13468},{""x"":1269,""y"":814,""dx"":-182,""dy"":-7,""t"":13502},{""x"":1259,""y"":818,""dx"":-192,""dy"":-3,""t"":13536},{""x"":1273,""y"":816,""dx"":-178,""dy"":-5,""t"":13571},{""x"":1263,""y"":821,""dx"":-188,""dy"":0,""t"":13604},{""x"":1264,""y"":826,""dx"":-187,""dy"":5,""t"":13637},{""x"":1269,""y"":824,""dx"":-182,""dy"":3,""t"":13672},{""x"":1271,""y"":821,""dx"":-180,""dy"":0,""t"":13706},{""x"":1287,""y"":810,""dx"":-164,""dy"":-11,""t"":13739},{""x"":1308,""y"":821,""dx"":-143,""dy"":0,""t"":13774},{""x"":1290,""y"":801,""dx"":-161,""dy"":-20,""t"":13808},{""x"":1261,""y"":787,""dx"":-190,""dy"":-34,""t"":13843},{""x"":1286,""y"":784,""dx"":-165,""dy"":-37,""t"":13876},{""x"":1304,""y"":738,""dx"":-147,""dy"":-83,""t"":13910},{""x"":1299,""y"":734,""dx"":-152,""dy"":-87,""t"":13942},{""x"":1286,""y"":742,""dx"":-165,""dy"":-79,""t"":13978},{""x"":1275,""y"":761,""dx"":-176,""dy"":-60,""t"":14013},{""x"":1281,""y"":786,""dx"":-170,""dy"":-35,""t"":14047},{""x"":1264,""y"":790,""dx"":-187,""dy"":-31,""t"":14080},{""x"":1272,""y"":787,""dx"":-179,""dy"":-34,""t"":14114},{""x"":1274,""y"":796,""dx"":-177,""dy"":-25,""t"":14149},{""x"":1311,""y"":773,""dx"":-140,""dy"":-48,""t"":14182},{""x"":1319,""y"":771,""dx"":-132,""dy"":-50,""t"":14216},{""x"":1330,""y"":759,""dx"":-121,""dy"":-62,""t"":14251},{""x"":1352,""y"":755,""dx"":-99,""dy"":-66,""t"":14284},{""x"":1363,""y"":744,""dx"":-88,""dy"":-77,""t"":14319},{""x"":1371,""y"":736,""dx"":-80,""dy"":-85,""t"":14349},{""x"":1359,""y"":721,""dx"":-92,""dy"":-100,""t"":14386},{""x"":1373,""y"":716,""dx"":-78,""dy"":-105,""t"":14420},{""x"":1365,""y"":707,""dx"":-86,""dy"":-114,""t"":14454},{""x"":1352,""y"":698,""dx"":-99,""dy"":-123,""t"":14488},{""x"":1350,""y"":691,""dx"":-101,""dy"":-130,""t"":14522},{""x"":1348,""y"":688,""dx"":-103,""dy"":-133,""t"":14555},{""x"":1378,""y"":699,""dx"":-73,""dy"":-122,""t"":14589},{""x"":1378,""y"":694,""dx"":-73,""dy"":-127,""t"":14623},{""x"":1347,""y"":727,""dx"":-104,""dy"":-94,""t"":14659},{""x"":1364,""y"":727,""dx"":-87,""dy"":-94,""t"":14692},{""x"":1347,""y"":751,""dx"":-104,""dy"":-70,""t"":14727},{""x"":1355,""y"":732,""dx"":-96,""dy"":-89,""t"":14760},{""x"":1374,""y"":722,""dx"":-77,""dy"":-99,""t"":14794},{""x"":1359,""y"":752,""dx"":-92,""dy"":-69,""t"":14829},{""x"":1361,""y"":729,""dx"":-90,""dy"":-92,""t"":14862},{""x"":1373,""y"":724,""dx"":-78,""dy"":-97,""t"":14897},{""x"":1331,""y"":749,""dx"":-120,""dy"":-72,""t"":14930},{""x"":1333,""y"":735,""dx"":-118,""dy"":-86,""t"":14964},{""x"":1299,""y"":752,""dx"":-152,""dy"":-69,""t"":14998},{""x"":1295,""y"":740,""dx"":-156,""dy"":-81,""t"":15032}]]","[100,98.30508474576271,100,100,100]","[{""x"":13.066666666666666,""y"":-36.71666666666667,""r"":81.80414428164877},{""x"":-135.01694915254237,""y"":-61.728813559322035,""r"":40.39138100966411},{""x"":-68.77966101694915,""y"":49.05084745762712,""r"":38.23478249393499},{""x"":-16.779661016949152,""y"":-28.35593220338983,""r"":38.363855469600374},{""x"":-127.40677966101696,""y"":-68.55932203389831,""r"":58.6041330669189}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
"","html-keyboard-response","9","53324","0.0-5.0-0.0","","","","","2263"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
