"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1941","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1945","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","18590","0.0-2.0-0.0","","","","","16642","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","20333","0.0-2.0-1.0","","","","","1742","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","30450","0.0-3.0","","","","","","","","2160","","","","","","","","","","","","","","","","",""
"","html-button-response","5","35085","0.0-4.0-0.0","","","","","4633","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","44913","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","46229","0.0-4.0-2.0","","","","","1315","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","65748","0.0-4.0-3.0","","","","","","","","","","[[{""x"":570,""y"":350,""dx"":83.5,""dy"":72.5,""t"":990},{""x"":578,""y"":356,""dx"":91.5,""dy"":78.5,""t"":1023},{""x"":588,""y"":353,""dx"":101.5,""dy"":75.5,""t"":1059},{""x"":591,""y"":348,""dx"":104.5,""dy"":70.5,""t"":1092},{""x"":576,""y"":338,""dx"":89.5,""dy"":60.5,""t"":1126},{""x"":594,""y"":336,""dx"":107.5,""dy"":58.5,""t"":1160},{""x"":604,""y"":340,""dx"":117.5,""dy"":62.5,""t"":1194},{""x"":611,""y"":335,""dx"":124.5,""dy"":57.5,""t"":1228},{""x"":598,""y"":336,""dx"":111.5,""dy"":58.5,""t"":1262},{""x"":576,""y"":342,""dx"":89.5,""dy"":64.5,""t"":1296},{""x"":583,""y"":345,""dx"":96.5,""dy"":67.5,""t"":1330},{""x"":601,""y"":358,""dx"":114.5,""dy"":80.5,""t"":1364},{""x"":607,""y"":359,""dx"":120.5,""dy"":81.5,""t"":1397},{""x"":590,""y"":358,""dx"":103.5,""dy"":80.5,""t"":1432},{""x"":594,""y"":354,""dx"":107.5,""dy"":76.5,""t"":1466},{""x"":597,""y"":357,""dx"":110.5,""dy"":79.5,""t"":1501},{""x"":630,""y"":355,""dx"":143.5,""dy"":77.5,""t"":1534},{""x"":631,""y"":353,""dx"":144.5,""dy"":75.5,""t"":1568},{""x"":640,""y"":352,""dx"":153.5,""dy"":74.5,""t"":1602},{""x"":621,""y"":346,""dx"":134.5,""dy"":68.5,""t"":1636},{""x"":630,""y"":342,""dx"":143.5,""dy"":64.5,""t"":1670},{""x"":633,""y"":343,""dx"":146.5,""dy"":65.5,""t"":1704},{""x"":608,""y"":349,""dx"":121.5,""dy"":71.5,""t"":1738},{""x"":627,""y"":336,""dx"":140.5,""dy"":58.5,""t"":1772},{""x"":603,""y"":350,""dx"":116.5,""dy"":72.5,""t"":1807},{""x"":611,""y"":332,""dx"":124.5,""dy"":54.5,""t"":1839},{""x"":600,""y"":318,""dx"":113.5,""dy"":40.5,""t"":1875},{""x"":591,""y"":307,""dx"":104.5,""dy"":29.5,""t"":1906},{""x"":602,""y"":310,""dx"":115.5,""dy"":32.5,""t"":1942},{""x"":625,""y"":313,""dx"":138.5,""dy"":35.5,""t"":1976},{""x"":605,""y"":324,""dx"":118.5,""dy"":46.5,""t"":2010},{""x"":558,""y"":331,""dx"":71.5,""dy"":53.5,""t"":2044},{""x"":592,""y"":340,""dx"":105.5,""dy"":62.5,""t"":2079},{""x"":585,""y"":349,""dx"":98.5,""dy"":71.5,""t"":2112},{""x"":563,""y"":356,""dx"":76.5,""dy"":78.5,""t"":2146},{""x"":542,""y"":356,""dx"":55.5,""dy"":78.5,""t"":2181},{""x"":521,""y"":362,""dx"":34.5,""dy"":84.5,""t"":2214},{""x"":503,""y"":357,""dx"":16.5,""dy"":79.5,""t"":2248},{""x"":489,""y"":351,""dx"":2.5,""dy"":73.5,""t"":2280},{""x"":494,""y"":360,""dx"":7.5,""dy"":82.5,""t"":2316},{""x"":484,""y"":359,""dx"":-2.5,""dy"":81.5,""t"":2350},{""x"":501,""y"":345,""dx"":14.5,""dy"":67.5,""t"":2384},{""x"":550,""y"":336,""dx"":63.5,""dy"":58.5,""t"":2417},{""x"":576,""y"":333,""dx"":89.5,""dy"":55.5,""t"":2452},{""x"":605,""y"":325,""dx"":118.5,""dy"":47.5,""t"":2486},{""x"":615,""y"":315,""dx"":128.5,""dy"":37.5,""t"":2520},{""x"":606,""y"":309,""dx"":119.5,""dy"":31.5,""t"":2554},{""x"":629,""y"":312,""dx"":142.5,""dy"":34.5,""t"":2588},{""x"":600,""y"":322,""dx"":113.5,""dy"":44.5,""t"":2621},{""x"":593,""y"":318,""dx"":106.5,""dy"":40.5,""t"":2656},{""x"":575,""y"":326,""dx"":88.5,""dy"":48.5,""t"":2690},{""x"":544,""y"":330,""dx"":57.5,""dy"":52.5,""t"":2723},{""x"":544,""y"":343,""dx"":57.5,""dy"":65.5,""t"":2758},{""x"":530,""y"":349,""dx"":43.5,""dy"":71.5,""t"":2792},{""x"":511,""y"":345,""dx"":24.5,""dy"":67.5,""t"":2826},{""x"":521,""y"":331,""dx"":34.5,""dy"":53.5,""t"":2861},{""x"":520,""y"":315,""dx"":33.5,""dy"":37.5,""t"":2894},{""x"":522,""y"":323,""dx"":35.5,""dy"":45.5,""t"":2928},{""x"":554,""y"":322,""dx"":67.5,""dy"":44.5,""t"":2962},{""x"":563,""y"":318,""dx"":76.5,""dy"":40.5,""t"":2996}],[{""x"":1522,""y"":216,""dx"":84.5,""dy"":-61.5,""t"":4017},{""x"":1499,""y"":220,""dx"":61.5,""dy"":-57.5,""t"":4050},{""x"":1479,""y"":231,""dx"":41.5,""dy"":-46.5,""t"":4084},{""x"":1462,""y"":243,""dx"":24.5,""dy"":-34.5,""t"":4118},{""x"":1471,""y"":252,""dx"":33.5,""dy"":-25.5,""t"":4152},{""x"":1479,""y"":228,""dx"":41.5,""dy"":-49.5,""t"":4186},{""x"":1490,""y"":217,""dx"":52.5,""dy"":-60.5,""t"":4220},{""x"":1496,""y"":209,""dx"":58.5,""dy"":-68.5,""t"":4253},{""x"":1502,""y"":202,""dx"":64.5,""dy"":-75.5,""t"":4286},{""x"":1497,""y"":188,""dx"":59.5,""dy"":-89.5,""t"":4321},{""x"":1498,""y"":227,""dx"":60.5,""dy"":-50.5,""t"":4356},{""x"":1484,""y"":253,""dx"":46.5,""dy"":-24.5,""t"":4390},{""x"":1478,""y"":287,""dx"":40.5,""dy"":9.5,""t"":4424},{""x"":1479,""y"":266,""dx"":41.5,""dy"":-11.5,""t"":4458},{""x"":1473,""y"":281,""dx"":35.5,""dy"":3.5,""t"":4491},{""x"":1465,""y"":285,""dx"":27.5,""dy"":7.5,""t"":4526},{""x"":1463,""y"":282,""dx"":25.5,""dy"":4.5,""t"":4560},{""x"":1446,""y"":281,""dx"":8.5,""dy"":3.5,""t"":4593},{""x"":1437,""y"":278,""dx"":-0.5,""dy"":0.5,""t"":4628},{""x"":1434,""y"":283,""dx"":-3.5,""dy"":5.5,""t"":4663},{""x"":1443,""y"":277,""dx"":5.5,""dy"":-0.5,""t"":4697},{""x"":1454,""y"":244,""dx"":16.5,""dy"":-33.5,""t"":4731},{""x"":1455,""y"":250,""dx"":17.5,""dy"":-27.5,""t"":4764},{""x"":1458,""y"":260,""dx"":20.5,""dy"":-17.5,""t"":4798},{""x"":1472,""y"":264,""dx"":34.5,""dy"":-13.5,""t"":4832},{""x"":1472,""y"":272,""dx"":34.5,""dy"":-5.5,""t"":4866},{""x"":1468,""y"":279,""dx"":30.5,""dy"":1.5,""t"":4899},{""x"":1469,""y"":283,""dx"":31.5,""dy"":5.5,""t"":4934},{""x"":1470,""y"":289,""dx"":32.5,""dy"":11.5,""t"":4967},{""x"":1462,""y"":298,""dx"":24.5,""dy"":20.5,""t"":5002},{""x"":1477,""y"":312,""dx"":39.5,""dy"":34.5,""t"":5036},{""x"":1464,""y"":310,""dx"":26.5,""dy"":32.5,""t"":5070},{""x"":1460,""y"":304,""dx"":22.5,""dy"":26.5,""t"":5104},{""x"":1457,""y"":301,""dx"":19.5,""dy"":23.5,""t"":5138},{""x"":1451,""y"":284,""dx"":13.5,""dy"":6.5,""t"":5172},{""x"":1438,""y"":278,""dx"":0.5,""dy"":0.5,""t"":5206},{""x"":1441,""y"":260,""dx"":3.5,""dy"":-17.5,""t"":5239},{""x"":1442,""y"":250,""dx"":4.5,""dy"":-27.5,""t"":5273},{""x"":1447,""y"":242,""dx"":9.5,""dy"":-35.5,""t"":5308},{""x"":1452,""y"":237,""dx"":14.5,""dy"":-40.5,""t"":5342},{""x"":1459,""y"":235,""dx"":21.5,""dy"":-42.5,""t"":5375},{""x"":1471,""y"":243,""dx"":33.5,""dy"":-34.5,""t"":5410},{""x"":1468,""y"":248,""dx"":30.5,""dy"":-29.5,""t"":5445},{""x"":1465,""y"":252,""dx"":27.5,""dy"":-25.5,""t"":5476},{""x"":1456,""y"":255,""dx"":18.5,""dy"":-22.5,""t"":5512},{""x"":1462,""y"":255,""dx"":24.5,""dy"":-22.5,""t"":5546},{""x"":1463,""y"":254,""dx"":25.5,""dy"":-23.5,""t"":5580},{""x"":1453,""y"":254,""dx"":15.5,""dy"":-23.5,""t"":5615},{""x"":1449,""y"":253,""dx"":11.5,""dy"":-24.5,""t"":5648},{""x"":1453,""y"":256,""dx"":15.5,""dy"":-21.5,""t"":5681},{""x"":1449,""y"":252,""dx"":11.5,""dy"":-25.5,""t"":5716},{""x"":1456,""y"":248,""dx"":18.5,""dy"":-29.5,""t"":5750},{""x"":1476,""y"":226,""dx"":38.5,""dy"":-51.5,""t"":5784},{""x"":1479,""y"":235,""dx"":41.5,""dy"":-42.5,""t"":5818},{""x"":1482,""y"":243,""dx"":44.5,""dy"":-34.5,""t"":5850},{""x"":1470,""y"":246,""dx"":32.5,""dy"":-31.5,""t"":5887},{""x"":1458,""y"":243,""dx"":20.5,""dy"":-34.5,""t"":5921},{""x"":1454,""y"":237,""dx"":16.5,""dy"":-40.5,""t"":5954},{""x"":1450,""y"":238,""dx"":12.5,""dy"":-39.5,""t"":5988}],[{""x"":1155,""y"":384,""dx"":193,""dy"":-160,""t"":7042},{""x"":1154,""y"":394,""dx"":192,""dy"":-150,""t"":7076},{""x"":1152,""y"":378,""dx"":190,""dy"":-166,""t"":7110},{""x"":1164,""y"":365,""dx"":202,""dy"":-179,""t"":7145},{""x"":1163,""y"":355,""dx"":201,""dy"":-189,""t"":7178},{""x"":1167,""y"":349,""dx"":205,""dy"":-195,""t"":7212},{""x"":1165,""y"":330,""dx"":203,""dy"":-214,""t"":7246},{""x"":1141,""y"":337,""dx"":179,""dy"":-207,""t"":7280},{""x"":1128,""y"":344,""dx"":166,""dy"":-200,""t"":7314},{""x"":1124,""y"":349,""dx"":162,""dy"":-195,""t"":7348},{""x"":1104,""y"":353,""dx"":142,""dy"":-191,""t"":7381},{""x"":1095,""y"":374,""dx"":133,""dy"":-170,""t"":7416},{""x"":1075,""y"":375,""dx"":113,""dy"":-169,""t"":7447},{""x"":1065,""y"":375,""dx"":103,""dy"":-169,""t"":7484},{""x"":1057,""y"":369,""dx"":95,""dy"":-175,""t"":7518},{""x"":1041,""y"":372,""dx"":79,""dy"":-172,""t"":7552},{""x"":1023,""y"":372,""dx"":61,""dy"":-172,""t"":7585},{""x"":1046,""y"":404,""dx"":84,""dy"":-140,""t"":7620},{""x"":1053,""y"":394,""dx"":91,""dy"":-150,""t"":7654},{""x"":1040,""y"":396,""dx"":78,""dy"":-148,""t"":7688},{""x"":1057,""y"":369,""dx"":95,""dy"":-175,""t"":7721},{""x"":1078,""y"":404,""dx"":116,""dy"":-140,""t"":7756},{""x"":1074,""y"":395,""dx"":112,""dy"":-149,""t"":7790},{""x"":1049,""y"":399,""dx"":87,""dy"":-145,""t"":7824},{""x"":1044,""y"":390,""dx"":82,""dy"":-154,""t"":7858},{""x"":1057,""y"":393,""dx"":95,""dy"":-151,""t"":7892},{""x"":1058,""y"":389,""dx"":96,""dy"":-155,""t"":7926},{""x"":1072,""y"":396,""dx"":110,""dy"":-148,""t"":7961},{""x"":1098,""y"":403,""dx"":136,""dy"":-141,""t"":7994},{""x"":1110,""y"":414,""dx"":148,""dy"":-130,""t"":8028},{""x"":1145,""y"":425,""dx"":183,""dy"":-119,""t"":8062},{""x"":1144,""y"":439,""dx"":182,""dy"":-105,""t"":8096},{""x"":1125,""y"":428,""dx"":163,""dy"":-116,""t"":8131},{""x"":1128,""y"":418,""dx"":166,""dy"":-126,""t"":8164},{""x"":1153,""y"":425,""dx"":191,""dy"":-119,""t"":8198},{""x"":1160,""y"":415,""dx"":198,""dy"":-129,""t"":8232},{""x"":1160,""y"":416,""dx"":198,""dy"":-128,""t"":8266},{""x"":1160,""y"":415,""dx"":198,""dy"":-129,""t"":8300},{""x"":1154,""y"":409,""dx"":192,""dy"":-135,""t"":8334},{""x"":1134,""y"":411,""dx"":172,""dy"":-133,""t"":8368},{""x"":1111,""y"":402,""dx"":149,""dy"":-142,""t"":8402},{""x"":1116,""y"":402,""dx"":154,""dy"":-142,""t"":8437},{""x"":1144,""y"":411,""dx"":182,""dy"":-133,""t"":8471},{""x"":1145,""y"":411,""dx"":183,""dy"":-133,""t"":8504},{""x"":1128,""y"":403,""dx"":166,""dy"":-141,""t"":8538},{""x"":1137,""y"":421,""dx"":175,""dy"":-123,""t"":8572},{""x"":1126,""y"":412,""dx"":164,""dy"":-132,""t"":8607},{""x"":1109,""y"":421,""dx"":147,""dy"":-123,""t"":8640},{""x"":1082,""y"":418,""dx"":120,""dy"":-126,""t"":8673},{""x"":1076,""y"":406,""dx"":114,""dy"":-138,""t"":8708},{""x"":1078,""y"":403,""dx"":116,""dy"":-141,""t"":8742},{""x"":1073,""y"":420,""dx"":111,""dy"":-124,""t"":8776},{""x"":1083,""y"":432,""dx"":121,""dy"":-112,""t"":8810},{""x"":1077,""y"":417,""dx"":115,""dy"":-127,""t"":8844},{""x"":1070,""y"":408,""dx"":108,""dy"":-136,""t"":8878},{""x"":1058,""y"":403,""dx"":96,""dy"":-141,""t"":8913},{""x"":1053,""y"":404,""dx"":91,""dy"":-140,""t"":8946},{""x"":1042,""y"":395,""dx"":80,""dy"":-149,""t"":8980},{""x"":1055,""y"":386,""dx"":93,""dy"":-158,""t"":9014}],[{""x"":561,""y"":609,""dx"":74.5,""dy"":-201.5,""t"":10035},{""x"":569,""y"":615,""dx"":82.5,""dy"":-195.5,""t"":10069},{""x"":568,""y"":626,""dx"":81.5,""dy"":-184.5,""t"":10102},{""x"":572,""y"":633,""dx"":85.5,""dy"":-177.5,""t"":10136},{""x"":582,""y"":642,""dx"":95.5,""dy"":-168.5,""t"":10169},{""x"":555,""y"":654,""dx"":68.5,""dy"":-156.5,""t"":10203},{""x"":557,""y"":661,""dx"":70.5,""dy"":-149.5,""t"":10238},{""x"":556,""y"":657,""dx"":69.5,""dy"":-153.5,""t"":10272},{""x"":563,""y"":661,""dx"":76.5,""dy"":-149.5,""t"":10306},{""x"":572,""y"":662,""dx"":85.5,""dy"":-148.5,""t"":10340},{""x"":576,""y"":659,""dx"":89.5,""dy"":-151.5,""t"":10373},{""x"":582,""y"":662,""dx"":95.5,""dy"":-148.5,""t"":10408},{""x"":578,""y"":664,""dx"":91.5,""dy"":-146.5,""t"":10442},{""x"":580,""y"":669,""dx"":93.5,""dy"":-141.5,""t"":10475},{""x"":583,""y"":672,""dx"":96.5,""dy"":-138.5,""t"":10510},{""x"":583,""y"":673,""dx"":96.5,""dy"":-137.5,""t"":10544},{""x"":591,""y"":664,""dx"":104.5,""dy"":-146.5,""t"":10578},{""x"":585,""y"":673,""dx"":98.5,""dy"":-137.5,""t"":10612},{""x"":588,""y"":682,""dx"":101.5,""dy"":-128.5,""t"":10646},{""x"":583,""y"":685,""dx"":96.5,""dy"":-125.5,""t"":10679},{""x"":595,""y"":693,""dx"":108.5,""dy"":-117.5,""t"":10713},{""x"":593,""y"":696,""dx"":106.5,""dy"":-114.5,""t"":10748},{""x"":587,""y"":695,""dx"":100.5,""dy"":-115.5,""t"":10782},{""x"":573,""y"":692,""dx"":86.5,""dy"":-118.5,""t"":10816},{""x"":565,""y"":689,""dx"":78.5,""dy"":-121.5,""t"":10855},{""x"":557,""y"":697,""dx"":70.5,""dy"":-113.5,""t"":10884},{""x"":543,""y"":697,""dx"":56.5,""dy"":-113.5,""t"":10918},{""x"":545,""y"":695,""dx"":58.5,""dy"":-115.5,""t"":10951},{""x"":540,""y"":693,""dx"":53.5,""dy"":-117.5,""t"":10983},{""x"":535,""y"":694,""dx"":48.5,""dy"":-116.5,""t"":11021},{""x"":521,""y"":706,""dx"":34.5,""dy"":-104.5,""t"":11053},{""x"":524,""y"":704,""dx"":37.5,""dy"":-106.5,""t"":11088},{""x"":535,""y"":675,""dx"":48.5,""dy"":-135.5,""t"":11121},{""x"":539,""y"":644,""dx"":52.5,""dy"":-166.5,""t"":11157},{""x"":536,""y"":659,""dx"":49.5,""dy"":-151.5,""t"":11190},{""x"":580,""y"":643,""dx"":93.5,""dy"":-167.5,""t"":11223},{""x"":581,""y"":659,""dx"":94.5,""dy"":-151.5,""t"":11258},{""x"":621,""y"":645,""dx"":134.5,""dy"":-165.5,""t"":11292},{""x"":626,""y"":657,""dx"":139.5,""dy"":-153.5,""t"":11326},{""x"":637,""y"":651,""dx"":150.5,""dy"":-159.5,""t"":11361},{""x"":645,""y"":646,""dx"":158.5,""dy"":-164.5,""t"":11391},{""x"":652,""y"":632,""dx"":165.5,""dy"":-178.5,""t"":11428},{""x"":653,""y"":616,""dx"":166.5,""dy"":-194.5,""t"":11462},{""x"":636,""y"":635,""dx"":149.5,""dy"":-175.5,""t"":11496},{""x"":610,""y"":648,""dx"":123.5,""dy"":-162.5,""t"":11530},{""x"":595,""y"":664,""dx"":108.5,""dy"":-146.5,""t"":11564},{""x"":577,""y"":676,""dx"":90.5,""dy"":-134.5,""t"":11598},{""x"":568,""y"":688,""dx"":81.5,""dy"":-122.5,""t"":11632},{""x"":574,""y"":671,""dx"":87.5,""dy"":-139.5,""t"":11666},{""x"":571,""y"":686,""dx"":84.5,""dy"":-124.5,""t"":11699},{""x"":578,""y"":676,""dx"":91.5,""dy"":-134.5,""t"":11734},{""x"":590,""y"":660,""dx"":103.5,""dy"":-150.5,""t"":11768},{""x"":595,""y"":614,""dx"":108.5,""dy"":-196.5,""t"":11802},{""x"":600,""y"":633,""dx"":113.5,""dy"":-177.5,""t"":11835},{""x"":610,""y"":629,""dx"":123.5,""dy"":-181.5,""t"":11870},{""x"":598,""y"":610,""dx"":111.5,""dy"":-200.5,""t"":11905},{""x"":617,""y"":614,""dx"":130.5,""dy"":-196.5,""t"":11938},{""x"":629,""y"":601,""dx"":142.5,""dy"":-209.5,""t"":11972},{""x"":637,""y"":589,""dx"":150.5,""dy"":-221.5,""t"":12005}],[{""x"":1384,""y"":584,""dx"":-53.5,""dy"":-226.5,""t"":13060},{""x"":1336,""y"":580,""dx"":-101.5,""dy"":-230.5,""t"":13094},{""x"":1298,""y"":587,""dx"":-139.5,""dy"":-223.5,""t"":13128},{""x"":1286,""y"":599,""dx"":-151.5,""dy"":-211.5,""t"":13162},{""x"":1303,""y"":633,""dx"":-134.5,""dy"":-177.5,""t"":13196},{""x"":1308,""y"":673,""dx"":-129.5,""dy"":-137.5,""t"":13230},{""x"":1292,""y"":691,""dx"":-145.5,""dy"":-119.5,""t"":13264},{""x"":1294,""y"":701,""dx"":-143.5,""dy"":-109.5,""t"":13298},{""x"":1270,""y"":716,""dx"":-167.5,""dy"":-94.5,""t"":13332},{""x"":1289,""y"":697,""dx"":-148.5,""dy"":-113.5,""t"":13367},{""x"":1275,""y"":679,""dx"":-162.5,""dy"":-131.5,""t"":13401},{""x"":1244,""y"":633,""dx"":-193.5,""dy"":-177.5,""t"":13434},{""x"":1241,""y"":614,""dx"":-196.5,""dy"":-196.5,""t"":13468},{""x"":1230,""y"":603,""dx"":-207.5,""dy"":-207.5,""t"":13502},{""x"":1210,""y"":594,""dx"":-227.5,""dy"":-216.5,""t"":13536},{""x"":1210,""y"":586,""dx"":-227.5,""dy"":-224.5,""t"":13570},{""x"":1208,""y"":621,""dx"":-229.5,""dy"":-189.5,""t"":13604},{""x"":1215,""y"":646,""dx"":-222.5,""dy"":-164.5,""t"":13638},{""x"":1243,""y"":647,""dx"":-194.5,""dy"":-163.5,""t"":13672},{""x"":1270,""y"":646,""dx"":-167.5,""dy"":-164.5,""t"":13706},{""x"":1278,""y"":635,""dx"":-159.5,""dy"":-175.5,""t"":13740},{""x"":1301,""y"":663,""dx"":-136.5,""dy"":-147.5,""t"":13773},{""x"":1278,""y"":684,""dx"":-159.5,""dy"":-126.5,""t"":13808},{""x"":1284,""y"":707,""dx"":-153.5,""dy"":-103.5,""t"":13842},{""x"":1291,""y"":731,""dx"":-146.5,""dy"":-79.5,""t"":13876},{""x"":1313,""y"":746,""dx"":-124.5,""dy"":-64.5,""t"":13910},{""x"":1334,""y"":759,""dx"":-103.5,""dy"":-51.5,""t"":13944},{""x"":1360,""y"":760,""dx"":-77.5,""dy"":-50.5,""t"":13977},{""x"":1353,""y"":764,""dx"":-84.5,""dy"":-46.5,""t"":14012},{""x"":1344,""y"":759,""dx"":-93.5,""dy"":-51.5,""t"":14047},{""x"":1290,""y"":685,""dx"":-147.5,""dy"":-125.5,""t"":14080},{""x"":1282,""y"":696,""dx"":-155.5,""dy"":-114.5,""t"":14113},{""x"":1269,""y"":708,""dx"":-168.5,""dy"":-102.5,""t"":14148},{""x"":1258,""y"":719,""dx"":-179.5,""dy"":-91.5,""t"":14180},{""x"":1267,""y"":735,""dx"":-170.5,""dy"":-75.5,""t"":14215},{""x"":1223,""y"":685,""dx"":-214.5,""dy"":-125.5,""t"":14250},{""x"":1242,""y"":673,""dx"":-195.5,""dy"":-137.5,""t"":14284},{""x"":1270,""y"":654,""dx"":-167.5,""dy"":-156.5,""t"":14318},{""x"":1282,""y"":646,""dx"":-155.5,""dy"":-164.5,""t"":14351},{""x"":1300,""y"":649,""dx"":-137.5,""dy"":-161.5,""t"":14386},{""x"":1295,""y"":641,""dx"":-142.5,""dy"":-169.5,""t"":14420},{""x"":1275,""y"":611,""dx"":-162.5,""dy"":-199.5,""t"":14455},{""x"":1246,""y"":589,""dx"":-191.5,""dy"":-221.5,""t"":14488},{""x"":1220,""y"":579,""dx"":-217.5,""dy"":-231.5,""t"":14522},{""x"":1198,""y"":574,""dx"":-239.5,""dy"":-236.5,""t"":14556},{""x"":1179,""y"":572,""dx"":-258.5,""dy"":-238.5,""t"":14588},{""x"":1202,""y"":589,""dx"":-235.5,""dy"":-221.5,""t"":14623},{""x"":1201,""y"":585,""dx"":-236.5,""dy"":-225.5,""t"":14660},{""x"":1218,""y"":588,""dx"":-219.5,""dy"":-222.5,""t"":14692},{""x"":1222,""y"":584,""dx"":-215.5,""dy"":-226.5,""t"":14727},{""x"":1219,""y"":577,""dx"":-218.5,""dy"":-233.5,""t"":14760},{""x"":1227,""y"":593,""dx"":-210.5,""dy"":-217.5,""t"":14795},{""x"":1266,""y"":611,""dx"":-171.5,""dy"":-199.5,""t"":14828},{""x"":1287,""y"":633,""dx"":-150.5,""dy"":-177.5,""t"":14862},{""x"":1299,""y"":646,""dx"":-138.5,""dy"":-164.5,""t"":14896},{""x"":1309,""y"":654,""dx"":-128.5,""dy"":-156.5,""t"":14930},{""x"":1310,""y"":663,""dx"":-127.5,""dy"":-147.5,""t"":14964},{""x"":1322,""y"":677,""dx"":-115.5,""dy"":-133.5,""t"":14998},{""x"":1320,""y"":678,""dx"":-117.5,""dy"":-132.5,""t"":15032}]]","[100,100,49.152542372881356,69.49152542372882,32.20338983050847]","[{""x"":91.91666666666667,""y"":61.38333333333333,""r"":47.67228926903108},{""x"":28.24576271186441,""y"":-21.635593220338983,""r"":24.459201001780585},{""x"":140.28813559322035,""y"":-149.135593220339,""r"":45.65808504170297},{""x"":95.73728813559322,""y"":-151.26271186440678,""r"":34.39394016092316},{""x"":-165.635593220339,""y"":-159.11016949152543,""r"":56.6825909434158}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
"","html-button-response","9","66581","0.0-4.0-4.0-0.0-0.0","","","","","832","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","",""
