"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5857","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5861","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","29608","0.0-2.0-0.0","","","","","23743","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","32145","0.0-2.0-1.0","","","","","2535","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","46647","0.0-3.0","","","","","","","","1551","","","","","","","","","","","","","","","","",""
"","html-button-response","5","48488","0.0-4.0-0.0","","","","","1839","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","62643","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","64272","0.0-4.0-2.0","","","","","1628","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","81479","0.0-4.0-3.0","","","","","","","","","","[[{""x"":421,""y"":413,""dx"":-70,""dy"":132,""t"":991},{""x"":450,""y"":422,""dx"":-41,""dy"":141,""t"":1023},{""x"":451,""y"":435,""dx"":-40,""dy"":154,""t"":1058},{""x"":449,""y"":435,""dx"":-42,""dy"":154,""t"":1092},{""x"":457,""y"":430,""dx"":-34,""dy"":149,""t"":1126},{""x"":462,""y"":447,""dx"":-29,""dy"":166,""t"":1159},{""x"":457,""y"":452,""dx"":-34,""dy"":171,""t"":1194},{""x"":443,""y"":463,""dx"":-48,""dy"":182,""t"":1228},{""x"":445,""y"":476,""dx"":-46,""dy"":195,""t"":1262},{""x"":445,""y"":466,""dx"":-46,""dy"":185,""t"":1296},{""x"":448,""y"":457,""dx"":-43,""dy"":176,""t"":1329},{""x"":447,""y"":454,""dx"":-44,""dy"":173,""t"":1364},{""x"":441,""y"":458,""dx"":-50,""dy"":177,""t"":1398},{""x"":429,""y"":457,""dx"":-62,""dy"":176,""t"":1430},{""x"":431,""y"":461,""dx"":-60,""dy"":180,""t"":1465},{""x"":443,""y"":443,""dx"":-48,""dy"":162,""t"":1501},{""x"":442,""y"":437,""dx"":-49,""dy"":156,""t"":1535},{""x"":435,""y"":435,""dx"":-56,""dy"":154,""t"":1568},{""x"":440,""y"":425,""dx"":-51,""dy"":144,""t"":1602},{""x"":445,""y"":426,""dx"":-46,""dy"":145,""t"":1635},{""x"":439,""y"":430,""dx"":-52,""dy"":149,""t"":1670},{""x"":448,""y"":430,""dx"":-43,""dy"":149,""t"":1704},{""x"":450,""y"":429,""dx"":-41,""dy"":148,""t"":1739},{""x"":444,""y"":433,""dx"":-47,""dy"":152,""t"":1772},{""x"":438,""y"":427,""dx"":-53,""dy"":146,""t"":1806},{""x"":433,""y"":422,""dx"":-58,""dy"":141,""t"":1838},{""x"":438,""y"":442,""dx"":-53,""dy"":161,""t"":1873},{""x"":436,""y"":447,""dx"":-55,""dy"":166,""t"":1909},{""x"":432,""y"":442,""dx"":-59,""dy"":161,""t"":1943},{""x"":427,""y"":447,""dx"":-64,""dy"":166,""t"":1976},{""x"":417,""y"":464,""dx"":-74,""dy"":183,""t"":2010},{""x"":420,""y"":455,""dx"":-71,""dy"":174,""t"":2044},{""x"":417,""y"":433,""dx"":-74,""dy"":152,""t"":2079},{""x"":426,""y"":450,""dx"":-65,""dy"":169,""t"":2112},{""x"":419,""y"":439,""dx"":-72,""dy"":158,""t"":2146},{""x"":413,""y"":442,""dx"":-78,""dy"":161,""t"":2180},{""x"":416,""y"":445,""dx"":-75,""dy"":164,""t"":2214},{""x"":417,""y"":449,""dx"":-74,""dy"":168,""t"":2248},{""x"":426,""y"":435,""dx"":-65,""dy"":154,""t"":2282},{""x"":407,""y"":443,""dx"":-84,""dy"":162,""t"":2316},{""x"":406,""y"":438,""dx"":-85,""dy"":157,""t"":2350},{""x"":398,""y"":446,""dx"":-93,""dy"":165,""t"":2383},{""x"":403,""y"":434,""dx"":-88,""dy"":153,""t"":2418},{""x"":423,""y"":431,""dx"":-68,""dy"":150,""t"":2452},{""x"":423,""y"":424,""dx"":-68,""dy"":143,""t"":2486},{""x"":424,""y"":422,""dx"":-67,""dy"":141,""t"":2519},{""x"":440,""y"":416,""dx"":-51,""dy"":135,""t"":2553},{""x"":440,""y"":393,""dx"":-51,""dy"":112,""t"":2588},{""x"":448,""y"":406,""dx"":-43,""dy"":125,""t"":2622},{""x"":453,""y"":400,""dx"":-38,""dy"":119,""t"":2656},{""x"":456,""y"":411,""dx"":-35,""dy"":130,""t"":2690},{""x"":448,""y"":416,""dx"":-43,""dy"":135,""t"":2724},{""x"":445,""y"":414,""dx"":-46,""dy"":133,""t"":2758},{""x"":451,""y"":406,""dx"":-40,""dy"":125,""t"":2792},{""x"":480,""y"":439,""dx"":-11,""dy"":158,""t"":2825},{""x"":497,""y"":445,""dx"":6,""dy"":164,""t"":2861},{""x"":534,""y"":427,""dx"":43,""dy"":146,""t"":2893},{""x"":586,""y"":455,""dx"":95,""dy"":174,""t"":2928},{""x"":606,""y"":494,""dx"":115,""dy"":213,""t"":2961}],[{""x"":1501,""y"":411,""dx"":50,""dy"":130,""t"":4016},{""x"":1488,""y"":437,""dx"":37,""dy"":156,""t"":4050},{""x"":1475,""y"":445,""dx"":24,""dy"":164,""t"":4084},{""x"":1468,""y"":451,""dx"":17,""dy"":170,""t"":4118},{""x"":1448,""y"":454,""dx"":-3,""dy"":173,""t"":4153},{""x"":1437,""y"":442,""dx"":-14,""dy"":161,""t"":4187},{""x"":1423,""y"":430,""dx"":-28,""dy"":149,""t"":4220},{""x"":1407,""y"":428,""dx"":-44,""dy"":147,""t"":4253},{""x"":1410,""y"":450,""dx"":-41,""dy"":169,""t"":4288},{""x"":1394,""y"":435,""dx"":-57,""dy"":154,""t"":4322},{""x"":1403,""y"":427,""dx"":-48,""dy"":146,""t"":4356},{""x"":1384,""y"":435,""dx"":-67,""dy"":154,""t"":4389},{""x"":1395,""y"":426,""dx"":-56,""dy"":145,""t"":4424},{""x"":1396,""y"":440,""dx"":-55,""dy"":159,""t"":4458},{""x"":1401,""y"":430,""dx"":-50,""dy"":149,""t"":4493},{""x"":1394,""y"":440,""dx"":-57,""dy"":159,""t"":4526},{""x"":1390,""y"":447,""dx"":-61,""dy"":166,""t"":4560},{""x"":1389,""y"":440,""dx"":-62,""dy"":159,""t"":4595},{""x"":1393,""y"":432,""dx"":-58,""dy"":151,""t"":4628},{""x"":1393,""y"":422,""dx"":-58,""dy"":141,""t"":4663},{""x"":1387,""y"":410,""dx"":-64,""dy"":129,""t"":4696},{""x"":1391,""y"":424,""dx"":-60,""dy"":143,""t"":4730},{""x"":1388,""y"":420,""dx"":-63,""dy"":139,""t"":4764},{""x"":1392,""y"":419,""dx"":-59,""dy"":138,""t"":4798},{""x"":1380,""y"":417,""dx"":-71,""dy"":136,""t"":4832},{""x"":1364,""y"":448,""dx"":-87,""dy"":167,""t"":4865},{""x"":1373,""y"":422,""dx"":-78,""dy"":141,""t"":4900},{""x"":1362,""y"":452,""dx"":-89,""dy"":171,""t"":4934},{""x"":1378,""y"":429,""dx"":-73,""dy"":148,""t"":4968},{""x"":1392,""y"":409,""dx"":-59,""dy"":128,""t"":4999},{""x"":1392,""y"":422,""dx"":-59,""dy"":141,""t"":5036},{""x"":1405,""y"":425,""dx"":-46,""dy"":144,""t"":5071},{""x"":1407,""y"":418,""dx"":-44,""dy"":137,""t"":5104},{""x"":1402,""y"":447,""dx"":-49,""dy"":166,""t"":5137},{""x"":1403,""y"":438,""dx"":-48,""dy"":157,""t"":5172},{""x"":1420,""y"":440,""dx"":-31,""dy"":159,""t"":5206},{""x"":1431,""y"":425,""dx"":-20,""dy"":144,""t"":5240},{""x"":1452,""y"":404,""dx"":1,""dy"":123,""t"":5275},{""x"":1453,""y"":406,""dx"":2,""dy"":125,""t"":5309},{""x"":1450,""y"":440,""dx"":-1,""dy"":159,""t"":5379},{""x"":1447,""y"":451,""dx"":-4,""dy"":170,""t"":5409},{""x"":1431,""y"":476,""dx"":-20,""dy"":195,""t"":5444},{""x"":1429,""y"":468,""dx"":-22,""dy"":187,""t"":5478},{""x"":1436,""y"":447,""dx"":-15,""dy"":166,""t"":5511},{""x"":1433,""y"":447,""dx"":-18,""dy"":166,""t"":5546},{""x"":1443,""y"":447,""dx"":-8,""dy"":166,""t"":5580},{""x"":1440,""y"":455,""dx"":-11,""dy"":174,""t"":5614},{""x"":1442,""y"":441,""dx"":-9,""dy"":160,""t"":5647},{""x"":1431,""y"":455,""dx"":-20,""dy"":174,""t"":5681},{""x"":1431,""y"":451,""dx"":-20,""dy"":170,""t"":5717},{""x"":1438,""y"":459,""dx"":-13,""dy"":178,""t"":5750},{""x"":1432,""y"":433,""dx"":-19,""dy"":152,""t"":5783},{""x"":1423,""y"":468,""dx"":-28,""dy"":187,""t"":5818},{""x"":1396,""y"":493,""dx"":-55,""dy"":212,""t"":5852},{""x"":1390,""y"":487,""dx"":-61,""dy"":206,""t"":5886},{""x"":1393,""y"":468,""dx"":-58,""dy"":187,""t"":5921},{""x"":1378,""y"":500,""dx"":-73,""dy"":219,""t"":5953},{""x"":1384,""y"":489,""dx"":-67,""dy"":208,""t"":5988}],[{""x"":1057,""y"":659,""dx"":86,""dy"":108,""t"":7008},{""x"":998,""y"":641,""dx"":27,""dy"":90,""t"":7043},{""x"":1021,""y"":626,""dx"":50,""dy"":75,""t"":7076},{""x"":973,""y"":608,""dx"":2,""dy"":57,""t"":7110},{""x"":1008,""y"":609,""dx"":37,""dy"":58,""t"":7143},{""x"":967,""y"":597,""dx"":-4,""dy"":46,""t"":7178},{""x"":968,""y"":588,""dx"":-3,""dy"":37,""t"":7213},{""x"":937,""y"":593,""dx"":-34,""dy"":42,""t"":7246},{""x"":951,""y"":588,""dx"":-20,""dy"":37,""t"":7279},{""x"":899,""y"":579,""dx"":-72,""dy"":28,""t"":7315},{""x"":977,""y"":599,""dx"":6,""dy"":48,""t"":7348},{""x"":961,""y"":591,""dx"":-10,""dy"":40,""t"":7382},{""x"":1018,""y"":635,""dx"":47,""dy"":84,""t"":7417},{""x"":1024,""y"":677,""dx"":53,""dy"":126,""t"":7450},{""x"":1050,""y"":703,""dx"":79,""dy"":152,""t"":7484},{""x"":1075,""y"":724,""dx"":104,""dy"":173,""t"":7518},{""x"":1082,""y"":731,""dx"":111,""dy"":180,""t"":7551},{""x"":1087,""y"":730,""dx"":116,""dy"":179,""t"":7586},{""x"":1085,""y"":745,""dx"":114,""dy"":194,""t"":7620},{""x"":1079,""y"":747,""dx"":108,""dy"":196,""t"":7654},{""x"":1063,""y"":723,""dx"":92,""dy"":172,""t"":7688},{""x"":1049,""y"":708,""dx"":78,""dy"":157,""t"":7722},{""x"":1042,""y"":720,""dx"":71,""dy"":169,""t"":7756},{""x"":1054,""y"":728,""dx"":83,""dy"":177,""t"":7790},{""x"":1051,""y"":733,""dx"":80,""dy"":182,""t"":7824},{""x"":1067,""y"":733,""dx"":96,""dy"":182,""t"":7859},{""x"":1087,""y"":729,""dx"":116,""dy"":178,""t"":7892},{""x"":1095,""y"":724,""dx"":124,""dy"":173,""t"":7926},{""x"":1107,""y"":730,""dx"":136,""dy"":179,""t"":7960},{""x"":1117,""y"":737,""dx"":146,""dy"":186,""t"":7994},{""x"":1105,""y"":677,""dx"":134,""dy"":126,""t"":8028},{""x"":1100,""y"":687,""dx"":129,""dy"":136,""t"":8063},{""x"":1113,""y"":641,""dx"":142,""dy"":90,""t"":8096},{""x"":1139,""y"":647,""dx"":168,""dy"":96,""t"":8130},{""x"":1152,""y"":587,""dx"":181,""dy"":36,""t"":8162},{""x"":1137,""y"":640,""dx"":166,""dy"":89,""t"":8198},{""x"":1122,""y"":624,""dx"":151,""dy"":73,""t"":8231},{""x"":1126,""y"":638,""dx"":155,""dy"":87,""t"":8265},{""x"":1117,""y"":616,""dx"":146,""dy"":65,""t"":8300},{""x"":1091,""y"":658,""dx"":120,""dy"":107,""t"":8333},{""x"":1068,""y"":625,""dx"":97,""dy"":74,""t"":8367},{""x"":1085,""y"":665,""dx"":114,""dy"":114,""t"":8401},{""x"":1081,""y"":608,""dx"":110,""dy"":57,""t"":8437},{""x"":1065,""y"":637,""dx"":94,""dy"":86,""t"":8470},{""x"":1083,""y"":606,""dx"":112,""dy"":55,""t"":8503},{""x"":1103,""y"":632,""dx"":132,""dy"":81,""t"":8538},{""x"":1105,""y"":608,""dx"":134,""dy"":57,""t"":8569},{""x"":1112,""y"":620,""dx"":141,""dy"":69,""t"":8606},{""x"":1121,""y"":658,""dx"":150,""dy"":107,""t"":8640},{""x"":1090,""y"":654,""dx"":119,""dy"":103,""t"":8674},{""x"":1094,""y"":641,""dx"":123,""dy"":90,""t"":8708},{""x"":1058,""y"":652,""dx"":87,""dy"":101,""t"":8742},{""x"":1072,""y"":620,""dx"":101,""dy"":69,""t"":8776},{""x"":1078,""y"":655,""dx"":107,""dy"":104,""t"":8809},{""x"":1090,""y"":644,""dx"":119,""dy"":93,""t"":8843},{""x"":1031,""y"":674,""dx"":60,""dy"":123,""t"":8877},{""x"":1057,""y"":641,""dx"":86,""dy"":90,""t"":8913},{""x"":1033,""y"":687,""dx"":62,""dy"":136,""t"":8945},{""x"":1046,""y"":677,""dx"":75,""dy"":126,""t"":8981}],[{""x"":497,""y"":737,""dx"":6,""dy"":-84,""t"":10000},{""x"":506,""y"":737,""dx"":15,""dy"":-84,""t"":10033},{""x"":519,""y"":737,""dx"":28,""dy"":-84,""t"":10068},{""x"":538,""y"":731,""dx"":47,""dy"":-90,""t"":10102},{""x"":539,""y"":734,""dx"":48,""dy"":-87,""t"":10136},{""x"":538,""y"":737,""dx"":47,""dy"":-84,""t"":10168},{""x"":510,""y"":735,""dx"":19,""dy"":-86,""t"":10203},{""x"":516,""y"":737,""dx"":25,""dy"":-84,""t"":10238},{""x"":526,""y"":750,""dx"":35,""dy"":-71,""t"":10272},{""x"":537,""y"":747,""dx"":46,""dy"":-74,""t"":10305},{""x"":559,""y"":759,""dx"":68,""dy"":-62,""t"":10340},{""x"":558,""y"":778,""dx"":67,""dy"":-43,""t"":10374},{""x"":548,""y"":799,""dx"":57,""dy"":-22,""t"":10408},{""x"":570,""y"":810,""dx"":79,""dy"":-11,""t"":10441},{""x"":575,""y"":823,""dx"":84,""dy"":2,""t"":10476},{""x"":584,""y"":812,""dx"":93,""dy"":-9,""t"":10510},{""x"":590,""y"":801,""dx"":99,""dy"":-20,""t"":10541},{""x"":591,""y"":799,""dx"":100,""dy"":-22,""t"":10577},{""x"":584,""y"":768,""dx"":93,""dy"":-53,""t"":10611},{""x"":575,""y"":777,""dx"":84,""dy"":-44,""t"":10646},{""x"":530,""y"":757,""dx"":39,""dy"":-64,""t"":10680},{""x"":559,""y"":759,""dx"":68,""dy"":-62,""t"":10714},{""x"":546,""y"":744,""dx"":55,""dy"":-77,""t"":10748},{""x"":509,""y"":724,""dx"":18,""dy"":-97,""t"":10781},{""x"":517,""y"":719,""dx"":26,""dy"":-102,""t"":10816},{""x"":501,""y"":720,""dx"":10,""dy"":-101,""t"":10851},{""x"":492,""y"":686,""dx"":1,""dy"":-135,""t"":10884},{""x"":493,""y"":702,""dx"":2,""dy"":-119,""t"":10918},{""x"":502,""y"":705,""dx"":11,""dy"":-116,""t"":10952},{""x"":500,""y"":714,""dx"":9,""dy"":-107,""t"":10986},{""x"":473,""y"":697,""dx"":-18,""dy"":-124,""t"":11019},{""x"":486,""y"":673,""dx"":-5,""dy"":-148,""t"":11053},{""x"":477,""y"":673,""dx"":-14,""dy"":-148,""t"":11088},{""x"":476,""y"":680,""dx"":-15,""dy"":-141,""t"":11122},{""x"":476,""y"":644,""dx"":-15,""dy"":-177,""t"":11156},{""x"":500,""y"":669,""dx"":9,""dy"":-152,""t"":11190},{""x"":502,""y"":689,""dx"":11,""dy"":-132,""t"":11224},{""x"":513,""y"":710,""dx"":22,""dy"":-111,""t"":11258},{""x"":510,""y"":700,""dx"":19,""dy"":-121,""t"":11291},{""x"":521,""y"":703,""dx"":30,""dy"":-118,""t"":11326},{""x"":516,""y"":714,""dx"":25,""dy"":-107,""t"":11360},{""x"":496,""y"":737,""dx"":5,""dy"":-84,""t"":11394},{""x"":491,""y"":748,""dx"":0,""dy"":-73,""t"":11427},{""x"":469,""y"":775,""dx"":-22,""dy"":-46,""t"":11461},{""x"":469,""y"":752,""dx"":-22,""dy"":-69,""t"":11496},{""x"":473,""y"":754,""dx"":-18,""dy"":-67,""t"":11530},{""x"":478,""y"":748,""dx"":-13,""dy"":-73,""t"":11564},{""x"":479,""y"":744,""dx"":-12,""dy"":-77,""t"":11599},{""x"":485,""y"":737,""dx"":-6,""dy"":-84,""t"":11632},{""x"":486,""y"":714,""dx"":-5,""dy"":-107,""t"":11665},{""x"":479,""y"":741,""dx"":-12,""dy"":-80,""t"":11700},{""x"":469,""y"":758,""dx"":-22,""dy"":-63,""t"":11732},{""x"":480,""y"":771,""dx"":-11,""dy"":-50,""t"":11767},{""x"":480,""y"":772,""dx"":-11,""dy"":-49,""t"":11801},{""x"":495,""y"":766,""dx"":4,""dy"":-55,""t"":11836},{""x"":486,""y"":781,""dx"":-5,""dy"":-40,""t"":11870},{""x"":493,""y"":776,""dx"":2,""dy"":-45,""t"":11904},{""x"":493,""y"":792,""dx"":2,""dy"":-29,""t"":11937},{""x"":487,""y"":812,""dx"":-4,""dy"":-9,""t"":11973},{""x"":484,""y"":810,""dx"":-7,""dy"":-11,""t"":12006}],[{""x"":1401,""y"":669,""dx"":-50,""dy"":-152,""t"":13026},{""x"":1372,""y"":713,""dx"":-79,""dy"":-108,""t"":13061},{""x"":1337,""y"":688,""dx"":-114,""dy"":-133,""t"":13095},{""x"":1328,""y"":692,""dx"":-123,""dy"":-129,""t"":13128},{""x"":1321,""y"":685,""dx"":-130,""dy"":-136,""t"":13162},{""x"":1322,""y"":666,""dx"":-129,""dy"":-155,""t"":13196},{""x"":1320,""y"":714,""dx"":-131,""dy"":-107,""t"":13231},{""x"":1324,""y"":738,""dx"":-127,""dy"":-83,""t"":13264},{""x"":1322,""y"":755,""dx"":-129,""dy"":-66,""t"":13297},{""x"":1320,""y"":768,""dx"":-131,""dy"":-53,""t"":13330},{""x"":1324,""y"":731,""dx"":-127,""dy"":-90,""t"":13365},{""x"":1332,""y"":716,""dx"":-119,""dy"":-105,""t"":13401},{""x"":1311,""y"":702,""dx"":-140,""dy"":-119,""t"":13434},{""x"":1312,""y"":701,""dx"":-139,""dy"":-120,""t"":13468},{""x"":1310,""y"":734,""dx"":-141,""dy"":-87,""t"":13502},{""x"":1302,""y"":754,""dx"":-149,""dy"":-67,""t"":13536},{""x"":1305,""y"":778,""dx"":-146,""dy"":-43,""t"":13569},{""x"":1304,""y"":763,""dx"":-147,""dy"":-58,""t"":13604},{""x"":1303,""y"":773,""dx"":-148,""dy"":-48,""t"":13638},{""x"":1325,""y"":745,""dx"":-126,""dy"":-76,""t"":13672},{""x"":1344,""y"":720,""dx"":-107,""dy"":-101,""t"":13704},{""x"":1341,""y"":704,""dx"":-110,""dy"":-117,""t"":13741},{""x"":1354,""y"":717,""dx"":-97,""dy"":-104,""t"":13774},{""x"":1367,""y"":725,""dx"":-84,""dy"":-96,""t"":13808},{""x"":1357,""y"":753,""dx"":-94,""dy"":-68,""t"":13841},{""x"":1357,""y"":765,""dx"":-94,""dy"":-56,""t"":13876},{""x"":1343,""y"":779,""dx"":-108,""dy"":-42,""t"":13910},{""x"":1333,""y"":786,""dx"":-118,""dy"":-35,""t"":13944},{""x"":1332,""y"":784,""dx"":-119,""dy"":-37,""t"":13977},{""x"":1358,""y"":792,""dx"":-93,""dy"":-29,""t"":14012},{""x"":1341,""y"":824,""dx"":-110,""dy"":3,""t"":14046},{""x"":1365,""y"":808,""dx"":-86,""dy"":-13,""t"":14079},{""x"":1386,""y"":793,""dx"":-65,""dy"":-28,""t"":14111},{""x"":1405,""y"":775,""dx"":-46,""dy"":-46,""t"":14148},{""x"":1393,""y"":789,""dx"":-58,""dy"":-32,""t"":14182},{""x"":1373,""y"":801,""dx"":-78,""dy"":-20,""t"":14215},{""x"":1362,""y"":803,""dx"":-89,""dy"":-18,""t"":14250},{""x"":1361,""y"":792,""dx"":-90,""dy"":-29,""t"":14284},{""x"":1339,""y"":808,""dx"":-112,""dy"":-13,""t"":14318},{""x"":1357,""y"":804,""dx"":-94,""dy"":-17,""t"":14351},{""x"":1351,""y"":781,""dx"":-100,""dy"":-40,""t"":14386},{""x"":1358,""y"":774,""dx"":-93,""dy"":-47,""t"":14420},{""x"":1380,""y"":761,""dx"":-71,""dy"":-60,""t"":14455},{""x"":1397,""y"":753,""dx"":-54,""dy"":-68,""t"":14489},{""x"":1402,""y"":738,""dx"":-49,""dy"":-83,""t"":14521},{""x"":1397,""y"":749,""dx"":-54,""dy"":-72,""t"":14556},{""x"":1363,""y"":723,""dx"":-88,""dy"":-98,""t"":14589},{""x"":1344,""y"":756,""dx"":-107,""dy"":-65,""t"":14624},{""x"":1325,""y"":789,""dx"":-126,""dy"":-32,""t"":14658},{""x"":1321,""y"":792,""dx"":-130,""dy"":-29,""t"":14692},{""x"":1315,""y"":809,""dx"":-136,""dy"":-12,""t"":14726},{""x"":1316,""y"":842,""dx"":-135,""dy"":21,""t"":14760},{""x"":1318,""y"":853,""dx"":-133,""dy"":32,""t"":14838},{""x"":1321,""y"":861,""dx"":-130,""dy"":40,""t"":14863},{""x"":1309,""y"":879,""dx"":-142,""dy"":58,""t"":14896},{""x"":1318,""y"":879,""dx"":-133,""dy"":58,""t"":14929},{""x"":1311,""y"":846,""dx"":-140,""dy"":25,""t"":14964},{""x"":1314,""y"":856,""dx"":-137,""dy"":35,""t"":14998}]]","[96.61016949152543,93.10344827586206,83.05084745762711,100,98.27586206896551]","[{""x"":-46.847457627118644,""y"":156.5084745762712,""r"":23.52374462820388},{""x"":-37.06896551724138,""y"":159.89655172413794,""r"":43.768827514428025},{""x"":90.40677966101696,""y"":107.54237288135593,""r"":64.47731418735358},{""x"":21.183333333333334,""y"":-78.03333333333333,""r"":62.26790175940303},{""x"":-109.22413793103448,""y"":-54.6551724137931,""r"":71.8229553068342}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.21","validate","","","","","","","","","",""
"","html-keyboard-response","9","87513","0.0-5.0-0.0","","","","","6032"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
