"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3059","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3066","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8213","0.0-2.0-0.0","","","","","5145","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9541","0.0-2.0-1.0","","","","","1327","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17374","0.0-3.0","","","","","","","","20","","","","","","","","","","","","","","","","",""
"","html-button-response","5","18246","0.0-4.0-0.0","","","","","870","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","28753","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","29765","0.0-4.0-2.0","","","","","1012","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","47259","0.0-4.0-3.0","","","","","","","","","","[[{""x"":522,""y"":387,""dx"":31,""dy"":106,""t"":990},{""x"":514,""y"":372,""dx"":23,""dy"":91,""t"":1024},{""x"":510,""y"":372,""dx"":19,""dy"":91,""t"":1057},{""x"":504,""y"":366,""dx"":13,""dy"":85,""t"":1091},{""x"":505,""y"":381,""dx"":14,""dy"":100,""t"":1126},{""x"":508,""y"":389,""dx"":17,""dy"":108,""t"":1160},{""x"":507,""y"":392,""dx"":16,""dy"":111,""t"":1194},{""x"":517,""y"":401,""dx"":26,""dy"":120,""t"":1228},{""x"":536,""y"":407,""dx"":45,""dy"":126,""t"":1262},{""x"":529,""y"":390,""dx"":38,""dy"":109,""t"":1296},{""x"":525,""y"":402,""dx"":34,""dy"":121,""t"":1330},{""x"":509,""y"":382,""dx"":18,""dy"":101,""t"":1364},{""x"":504,""y"":368,""dx"":13,""dy"":87,""t"":1398},{""x"":491,""y"":387,""dx"":0,""dy"":106,""t"":1432},{""x"":499,""y"":367,""dx"":8,""dy"":86,""t"":1466},{""x"":520,""y"":355,""dx"":29,""dy"":74,""t"":1500},{""x"":509,""y"":352,""dx"":18,""dy"":71,""t"":1533},{""x"":518,""y"":360,""dx"":27,""dy"":79,""t"":1568},{""x"":527,""y"":385,""dx"":36,""dy"":104,""t"":1602},{""x"":523,""y"":399,""dx"":32,""dy"":118,""t"":1635},{""x"":519,""y"":411,""dx"":28,""dy"":130,""t"":1668},{""x"":515,""y"":414,""dx"":24,""dy"":133,""t"":1703},{""x"":515,""y"":415,""dx"":24,""dy"":134,""t"":1739},{""x"":515,""y"":406,""dx"":24,""dy"":125,""t"":1771},{""x"":512,""y"":408,""dx"":21,""dy"":127,""t"":1806},{""x"":500,""y"":399,""dx"":9,""dy"":118,""t"":1840},{""x"":509,""y"":389,""dx"":18,""dy"":108,""t"":1874},{""x"":519,""y"":385,""dx"":28,""dy"":104,""t"":1908},{""x"":544,""y"":396,""dx"":53,""dy"":115,""t"":1942},{""x"":542,""y"":395,""dx"":51,""dy"":114,""t"":1976},{""x"":542,""y"":394,""dx"":51,""dy"":113,""t"":2010},{""x"":528,""y"":383,""dx"":37,""dy"":102,""t"":2041},{""x"":514,""y"":376,""dx"":23,""dy"":95,""t"":2079},{""x"":491,""y"":401,""dx"":0,""dy"":120,""t"":2112},{""x"":472,""y"":372,""dx"":-19,""dy"":91,""t"":2146},{""x"":471,""y"":391,""dx"":-20,""dy"":110,""t"":2179},{""x"":475,""y"":380,""dx"":-16,""dy"":99,""t"":2214},{""x"":479,""y"":380,""dx"":-12,""dy"":99,""t"":2248},{""x"":478,""y"":380,""dx"":-13,""dy"":99,""t"":2282},{""x"":492,""y"":379,""dx"":1,""dy"":98,""t"":2316},{""x"":497,""y"":369,""dx"":6,""dy"":88,""t"":2350},{""x"":499,""y"":379,""dx"":8,""dy"":98,""t"":2383},{""x"":511,""y"":357,""dx"":20,""dy"":76,""t"":2418},{""x"":504,""y"":354,""dx"":13,""dy"":73,""t"":2452},{""x"":513,""y"":353,""dx"":22,""dy"":72,""t"":2486},{""x"":519,""y"":366,""dx"":28,""dy"":85,""t"":2520},{""x"":519,""y"":353,""dx"":28,""dy"":72,""t"":2554},{""x"":533,""y"":353,""dx"":42,""dy"":72,""t"":2588},{""x"":540,""y"":338,""dx"":49,""dy"":57,""t"":2622},{""x"":537,""y"":346,""dx"":46,""dy"":65,""t"":2656},{""x"":543,""y"":365,""dx"":52,""dy"":84,""t"":2690},{""x"":540,""y"":374,""dx"":49,""dy"":93,""t"":2724},{""x"":530,""y"":400,""dx"":39,""dy"":119,""t"":2759},{""x"":533,""y"":403,""dx"":42,""dy"":122,""t"":2792},{""x"":536,""y"":386,""dx"":45,""dy"":105,""t"":2826},{""x"":541,""y"":396,""dx"":50,""dy"":115,""t"":2860},{""x"":533,""y"":385,""dx"":42,""dy"":104,""t"":2894},{""x"":529,""y"":385,""dx"":38,""dy"":104,""t"":2927},{""x"":526,""y"":396,""dx"":35,""dy"":115,""t"":2963},{""x"":536,""y"":394,""dx"":45,""dy"":113,""t"":2996}],[{""x"":1459,""y"":265,""dx"":8,""dy"":-16,""t"":4016},{""x"":1442,""y"":273,""dx"":-9,""dy"":-8,""t"":4050},{""x"":1426,""y"":270,""dx"":-25,""dy"":-11,""t"":4084},{""x"":1411,""y"":286,""dx"":-40,""dy"":5,""t"":4119},{""x"":1406,""y"":280,""dx"":-45,""dy"":-1,""t"":4152},{""x"":1409,""y"":275,""dx"":-42,""dy"":-6,""t"":4185},{""x"":1409,""y"":276,""dx"":-42,""dy"":-5,""t"":4219},{""x"":1408,""y"":272,""dx"":-43,""dy"":-9,""t"":4254},{""x"":1404,""y"":277,""dx"":-47,""dy"":-4,""t"":4287},{""x"":1419,""y"":269,""dx"":-32,""dy"":-12,""t"":4322},{""x"":1415,""y"":278,""dx"":-36,""dy"":-3,""t"":4356},{""x"":1401,""y"":294,""dx"":-50,""dy"":13,""t"":4390},{""x"":1400,""y"":291,""dx"":-51,""dy"":10,""t"":4424},{""x"":1400,""y"":310,""dx"":-51,""dy"":29,""t"":4459},{""x"":1399,""y"":316,""dx"":-52,""dy"":35,""t"":4492},{""x"":1402,""y"":333,""dx"":-49,""dy"":52,""t"":4526},{""x"":1417,""y"":322,""dx"":-34,""dy"":41,""t"":4559},{""x"":1406,""y"":348,""dx"":-45,""dy"":67,""t"":4594},{""x"":1406,""y"":329,""dx"":-45,""dy"":48,""t"":4629},{""x"":1407,""y"":308,""dx"":-44,""dy"":27,""t"":4662},{""x"":1439,""y"":320,""dx"":-12,""dy"":39,""t"":4696},{""x"":1443,""y"":319,""dx"":-8,""dy"":38,""t"":4730},{""x"":1448,""y"":326,""dx"":-3,""dy"":45,""t"":4764},{""x"":1450,""y"":330,""dx"":-1,""dy"":49,""t"":4798},{""x"":1438,""y"":326,""dx"":-13,""dy"":45,""t"":4830},{""x"":1432,""y"":334,""dx"":-19,""dy"":53,""t"":4865},{""x"":1435,""y"":317,""dx"":-16,""dy"":36,""t"":4900},{""x"":1423,""y"":300,""dx"":-28,""dy"":19,""t"":4933},{""x"":1430,""y"":290,""dx"":-21,""dy"":9,""t"":4968},{""x"":1419,""y"":285,""dx"":-32,""dy"":4,""t"":5002},{""x"":1423,""y"":294,""dx"":-28,""dy"":13,""t"":5035},{""x"":1424,""y"":304,""dx"":-27,""dy"":23,""t"":5070},{""x"":1414,""y"":314,""dx"":-37,""dy"":33,""t"":5105},{""x"":1417,""y"":317,""dx"":-34,""dy"":36,""t"":5139},{""x"":1421,""y"":321,""dx"":-30,""dy"":40,""t"":5205},{""x"":1424,""y"":324,""dx"":-27,""dy"":43,""t"":5237},{""x"":1434,""y"":332,""dx"":-17,""dy"":51,""t"":5273},{""x"":1403,""y"":309,""dx"":-48,""dy"":28,""t"":5308},{""x"":1398,""y"":311,""dx"":-53,""dy"":30,""t"":5341},{""x"":1378,""y"":296,""dx"":-73,""dy"":15,""t"":5376},{""x"":1370,""y"":296,""dx"":-81,""dy"":15,""t"":5409},{""x"":1353,""y"":281,""dx"":-98,""dy"":0,""t"":5444},{""x"":1359,""y"":278,""dx"":-92,""dy"":-3,""t"":5478},{""x"":1355,""y"":280,""dx"":-96,""dy"":-1,""t"":5512},{""x"":1358,""y"":275,""dx"":-93,""dy"":-6,""t"":5546},{""x"":1356,""y"":260,""dx"":-95,""dy"":-21,""t"":5580},{""x"":1360,""y"":254,""dx"":-91,""dy"":-27,""t"":5614},{""x"":1371,""y"":251,""dx"":-80,""dy"":-30,""t"":5649},{""x"":1364,""y"":269,""dx"":-87,""dy"":-12,""t"":5682},{""x"":1380,""y"":260,""dx"":-71,""dy"":-21,""t"":5716},{""x"":1393,""y"":229,""dx"":-58,""dy"":-52,""t"":5750},{""x"":1397,""y"":229,""dx"":-54,""dy"":-52,""t"":5784},{""x"":1387,""y"":245,""dx"":-64,""dy"":-36,""t"":5818},{""x"":1376,""y"":254,""dx"":-75,""dy"":-27,""t"":5851},{""x"":1379,""y"":271,""dx"":-72,""dy"":-10,""t"":5885},{""x"":1379,""y"":281,""dx"":-72,""dy"":0,""t"":5920},{""x"":1370,""y"":284,""dx"":-81,""dy"":3,""t"":5954},{""x"":1375,""y"":276,""dx"":-76,""dy"":-5,""t"":5988}],[{""x"":985,""y"":711,""dx"":14,""dy"":160,""t"":7041},{""x"":991,""y"":695,""dx"":20,""dy"":144,""t"":7076},{""x"":989,""y"":696,""dx"":18,""dy"":145,""t"":7110},{""x"":991,""y"":692,""dx"":20,""dy"":141,""t"":7144},{""x"":990,""y"":710,""dx"":19,""dy"":159,""t"":7178},{""x"":989,""y"":736,""dx"":18,""dy"":185,""t"":7210},{""x"":999,""y"":730,""dx"":28,""dy"":179,""t"":7247},{""x"":986,""y"":739,""dx"":15,""dy"":188,""t"":7280},{""x"":998,""y"":733,""dx"":27,""dy"":182,""t"":7314},{""x"":1005,""y"":722,""dx"":34,""dy"":171,""t"":7349},{""x"":1016,""y"":684,""dx"":45,""dy"":133,""t"":7382},{""x"":1034,""y"":689,""dx"":63,""dy"":138,""t"":7416},{""x"":1041,""y"":666,""dx"":70,""dy"":115,""t"":7450},{""x"":1036,""y"":642,""dx"":65,""dy"":91,""t"":7483},{""x"":1045,""y"":634,""dx"":74,""dy"":83,""t"":7518},{""x"":1052,""y"":608,""dx"":81,""dy"":57,""t"":7552},{""x"":1058,""y"":606,""dx"":87,""dy"":55,""t"":7585},{""x"":1056,""y"":601,""dx"":85,""dy"":50,""t"":7620},{""x"":1054,""y"":610,""dx"":83,""dy"":59,""t"":7654},{""x"":1044,""y"":586,""dx"":73,""dy"":35,""t"":7688},{""x"":1040,""y"":601,""dx"":69,""dy"":50,""t"":7721},{""x"":1025,""y"":616,""dx"":54,""dy"":65,""t"":7756},{""x"":1021,""y"":597,""dx"":50,""dy"":46,""t"":7790},{""x"":1019,""y"":588,""dx"":48,""dy"":37,""t"":7824},{""x"":1021,""y"":590,""dx"":50,""dy"":39,""t"":7858},{""x"":1025,""y"":612,""dx"":54,""dy"":61,""t"":7892},{""x"":1008,""y"":621,""dx"":37,""dy"":70,""t"":7926},{""x"":1005,""y"":631,""dx"":34,""dy"":80,""t"":7960},{""x"":1002,""y"":640,""dx"":31,""dy"":89,""t"":7994},{""x"":995,""y"":637,""dx"":24,""dy"":86,""t"":8028},{""x"":1008,""y"":614,""dx"":37,""dy"":63,""t"":8063},{""x"":999,""y"":606,""dx"":28,""dy"":55,""t"":8096},{""x"":995,""y"":609,""dx"":24,""dy"":58,""t"":8131},{""x"":995,""y"":627,""dx"":24,""dy"":76,""t"":8164},{""x"":1020,""y"":604,""dx"":49,""dy"":53,""t"":8198},{""x"":1028,""y"":607,""dx"":57,""dy"":56,""t"":8232},{""x"":1031,""y"":591,""dx"":60,""dy"":40,""t"":8266},{""x"":1029,""y"":594,""dx"":58,""dy"":43,""t"":8299},{""x"":1036,""y"":576,""dx"":65,""dy"":25,""t"":8334},{""x"":1013,""y"":593,""dx"":42,""dy"":42,""t"":8368},{""x"":1000,""y"":592,""dx"":29,""dy"":41,""t"":8399},{""x"":1009,""y"":598,""dx"":38,""dy"":47,""t"":8435},{""x"":1017,""y"":611,""dx"":46,""dy"":60,""t"":8470},{""x"":1033,""y"":615,""dx"":62,""dy"":64,""t"":8504},{""x"":1027,""y"":617,""dx"":56,""dy"":66,""t"":8538},{""x"":1034,""y"":621,""dx"":63,""dy"":70,""t"":8572},{""x"":1029,""y"":629,""dx"":58,""dy"":78,""t"":8607},{""x"":1027,""y"":661,""dx"":56,""dy"":110,""t"":8640},{""x"":1032,""y"":668,""dx"":61,""dy"":117,""t"":8674},{""x"":1042,""y"":676,""dx"":71,""dy"":125,""t"":8709},{""x"":1031,""y"":670,""dx"":60,""dy"":119,""t"":8741},{""x"":1032,""y"":655,""dx"":61,""dy"":104,""t"":8775},{""x"":1025,""y"":642,""dx"":54,""dy"":91,""t"":8809},{""x"":1007,""y"":663,""dx"":36,""dy"":112,""t"":8844},{""x"":993,""y"":647,""dx"":22,""dy"":96,""t"":8877},{""x"":1016,""y"":637,""dx"":45,""dy"":86,""t"":8912},{""x"":1041,""y"":621,""dx"":70,""dy"":70,""t"":8946},{""x"":1037,""y"":641,""dx"":66,""dy"":90,""t"":8980},{""x"":1035,""y"":618,""dx"":64,""dy"":67,""t"":9014}],[{""x"":579,""y"":715,""dx"":88,""dy"":-106,""t"":10034},{""x"":576,""y"":699,""dx"":85,""dy"":-122,""t"":10069},{""x"":567,""y"":724,""dx"":76,""dy"":-97,""t"":10102},{""x"":552,""y"":747,""dx"":61,""dy"":-74,""t"":10135},{""x"":553,""y"":733,""dx"":62,""dy"":-88,""t"":10169},{""x"":568,""y"":719,""dx"":77,""dy"":-102,""t"":10204},{""x"":574,""y"":710,""dx"":83,""dy"":-111,""t"":10238},{""x"":568,""y"":703,""dx"":77,""dy"":-118,""t"":10272},{""x"":565,""y"":693,""dx"":74,""dy"":-128,""t"":10306},{""x"":563,""y"":686,""dx"":72,""dy"":-135,""t"":10338},{""x"":559,""y"":679,""dx"":68,""dy"":-142,""t"":10375},{""x"":572,""y"":702,""dx"":81,""dy"":-119,""t"":10407},{""x"":576,""y"":718,""dx"":85,""dy"":-103,""t"":10441},{""x"":581,""y"":720,""dx"":90,""dy"":-101,""t"":10476},{""x"":586,""y"":714,""dx"":95,""dy"":-107,""t"":10509},{""x"":598,""y"":731,""dx"":107,""dy"":-90,""t"":10545},{""x"":609,""y"":723,""dx"":118,""dy"":-98,""t"":10579},{""x"":616,""y"":750,""dx"":125,""dy"":-71,""t"":10612},{""x"":619,""y"":779,""dx"":128,""dy"":-42,""t"":10646},{""x"":619,""y"":790,""dx"":128,""dy"":-31,""t"":10680},{""x"":618,""y"":810,""dx"":127,""dy"":-11,""t"":10714},{""x"":616,""y"":813,""dx"":125,""dy"":-8,""t"":10749},{""x"":610,""y"":815,""dx"":119,""dy"":-6,""t"":10782},{""x"":601,""y"":783,""dx"":110,""dy"":-38,""t"":10816},{""x"":602,""y"":795,""dx"":111,""dy"":-26,""t"":10850},{""x"":610,""y"":794,""dx"":119,""dy"":-27,""t"":10884},{""x"":611,""y"":790,""dx"":120,""dy"":-31,""t"":10919},{""x"":611,""y"":809,""dx"":120,""dy"":-12,""t"":10952},{""x"":609,""y"":820,""dx"":118,""dy"":-1,""t"":10985},{""x"":621,""y"":817,""dx"":130,""dy"":-4,""t"":11020},{""x"":617,""y"":822,""dx"":126,""dy"":1,""t"":11054},{""x"":622,""y"":809,""dx"":131,""dy"":-12,""t"":11088},{""x"":616,""y"":773,""dx"":125,""dy"":-48,""t"":11122},{""x"":612,""y"":749,""dx"":121,""dy"":-72,""t"":11156},{""x"":607,""y"":734,""dx"":116,""dy"":-87,""t"":11190},{""x"":605,""y"":746,""dx"":114,""dy"":-75,""t"":11224},{""x"":643,""y"":746,""dx"":152,""dy"":-75,""t"":11259},{""x"":627,""y"":735,""dx"":136,""dy"":-86,""t"":11291},{""x"":637,""y"":758,""dx"":146,""dy"":-63,""t"":11326},{""x"":643,""y"":744,""dx"":152,""dy"":-77,""t"":11360},{""x"":630,""y"":727,""dx"":139,""dy"":-94,""t"":11394},{""x"":615,""y"":724,""dx"":124,""dy"":-97,""t"":11428},{""x"":611,""y"":746,""dx"":120,""dy"":-75,""t"":11461},{""x"":620,""y"":743,""dx"":129,""dy"":-78,""t"":11496},{""x"":616,""y"":755,""dx"":125,""dy"":-66,""t"":11530},{""x"":621,""y"":738,""dx"":130,""dy"":-83,""t"":11563},{""x"":610,""y"":730,""dx"":119,""dy"":-91,""t"":11598},{""x"":625,""y"":727,""dx"":134,""dy"":-94,""t"":11632},{""x"":621,""y"":759,""dx"":130,""dy"":-62,""t"":11666},{""x"":623,""y"":767,""dx"":132,""dy"":-54,""t"":11699},{""x"":641,""y"":752,""dx"":150,""dy"":-69,""t"":11734},{""x"":656,""y"":761,""dx"":165,""dy"":-60,""t"":11768},{""x"":654,""y"":771,""dx"":163,""dy"":-50,""t"":11802},{""x"":644,""y"":778,""dx"":153,""dy"":-43,""t"":11835},{""x"":636,""y"":760,""dx"":145,""dy"":-61,""t"":11870},{""x"":636,""y"":770,""dx"":145,""dy"":-51,""t"":11904},{""x"":637,""y"":777,""dx"":146,""dy"":-44,""t"":11936},{""x"":620,""y"":790,""dx"":129,""dy"":-31,""t"":11972},{""x"":604,""y"":774,""dx"":113,""dy"":-47,""t"":12006},{""x"":588,""y"":756,""dx"":97,""dy"":-65,""t"":12040}],[{""x"":1502,""y"":689,""dx"":51,""dy"":-132,""t"":13060},{""x"":1494,""y"":693,""dx"":43,""dy"":-128,""t"":13094},{""x"":1482,""y"":681,""dx"":31,""dy"":-140,""t"":13128},{""x"":1466,""y"":690,""dx"":15,""dy"":-131,""t"":13162},{""x"":1456,""y"":699,""dx"":5,""dy"":-122,""t"":13196},{""x"":1445,""y"":699,""dx"":-6,""dy"":-122,""t"":13229},{""x"":1439,""y"":695,""dx"":-12,""dy"":-126,""t"":13264},{""x"":1436,""y"":687,""dx"":-15,""dy"":-134,""t"":13298},{""x"":1430,""y"":683,""dx"":-21,""dy"":-138,""t"":13333},{""x"":1405,""y"":679,""dx"":-46,""dy"":-142,""t"":13366},{""x"":1413,""y"":656,""dx"":-38,""dy"":-165,""t"":13400},{""x"":1421,""y"":667,""dx"":-30,""dy"":-154,""t"":13434},{""x"":1414,""y"":666,""dx"":-37,""dy"":-155,""t"":13467},{""x"":1398,""y"":674,""dx"":-53,""dy"":-147,""t"":13502},{""x"":1395,""y"":682,""dx"":-56,""dy"":-139,""t"":13535},{""x"":1371,""y"":689,""dx"":-80,""dy"":-132,""t"":13571},{""x"":1356,""y"":685,""dx"":-95,""dy"":-136,""t"":13604},{""x"":1362,""y"":718,""dx"":-89,""dy"":-103,""t"":13637},{""x"":1343,""y"":722,""dx"":-108,""dy"":-99,""t"":13672},{""x"":1357,""y"":717,""dx"":-94,""dy"":-104,""t"":13706},{""x"":1362,""y"":709,""dx"":-89,""dy"":-112,""t"":13740},{""x"":1372,""y"":728,""dx"":-79,""dy"":-93,""t"":13775},{""x"":1351,""y"":724,""dx"":-100,""dy"":-97,""t"":13809},{""x"":1340,""y"":707,""dx"":-111,""dy"":-114,""t"":13842},{""x"":1337,""y"":728,""dx"":-114,""dy"":-93,""t"":13876},{""x"":1335,""y"":746,""dx"":-116,""dy"":-75,""t"":13908},{""x"":1342,""y"":744,""dx"":-109,""dy"":-77,""t"":13944},{""x"":1352,""y"":748,""dx"":-99,""dy"":-73,""t"":13978},{""x"":1364,""y"":750,""dx"":-87,""dy"":-71,""t"":14013},{""x"":1394,""y"":744,""dx"":-57,""dy"":-77,""t"":14047},{""x"":1389,""y"":736,""dx"":-62,""dy"":-85,""t"":14080},{""x"":1381,""y"":738,""dx"":-70,""dy"":-83,""t"":14113},{""x"":1375,""y"":727,""dx"":-76,""dy"":-94,""t"":14148},{""x"":1354,""y"":717,""dx"":-97,""dy"":-104,""t"":14181},{""x"":1362,""y"":705,""dx"":-89,""dy"":-116,""t"":14216},{""x"":1336,""y"":701,""dx"":-115,""dy"":-120,""t"":14250},{""x"":1318,""y"":702,""dx"":-133,""dy"":-119,""t"":14284},{""x"":1332,""y"":721,""dx"":-119,""dy"":-100,""t"":14318},{""x"":1320,""y"":725,""dx"":-131,""dy"":-96,""t"":14352},{""x"":1313,""y"":727,""dx"":-138,""dy"":-94,""t"":14385},{""x"":1314,""y"":738,""dx"":-137,""dy"":-83,""t"":14419},{""x"":1317,""y"":735,""dx"":-134,""dy"":-86,""t"":14454},{""x"":1317,""y"":745,""dx"":-134,""dy"":-76,""t"":14488},{""x"":1327,""y"":726,""dx"":-124,""dy"":-95,""t"":14522},{""x"":1357,""y"":709,""dx"":-94,""dy"":-112,""t"":14556},{""x"":1351,""y"":718,""dx"":-100,""dy"":-103,""t"":14629},{""x"":1353,""y"":712,""dx"":-98,""dy"":-109,""t"":14658},{""x"":1344,""y"":702,""dx"":-107,""dy"":-119,""t"":14692},{""x"":1343,""y"":684,""dx"":-108,""dy"":-137,""t"":14726},{""x"":1330,""y"":680,""dx"":-121,""dy"":-141,""t"":14761},{""x"":1333,""y"":687,""dx"":-118,""dy"":-134,""t"":14794},{""x"":1321,""y"":678,""dx"":-130,""dy"":-143,""t"":14828},{""x"":1325,""y"":676,""dx"":-126,""dy"":-145,""t"":14862},{""x"":1319,""y"":687,""dx"":-132,""dy"":-134,""t"":14896},{""x"":1337,""y"":686,""dx"":-114,""dy"":-135,""t"":14930},{""x"":1314,""y"":670,""dx"":-137,""dy"":-151,""t"":14964},{""x"":1309,""y"":687,""dx"":-142,""dy"":-134,""t"":14998},{""x"":1307,""y"":682,""dx"":-144,""dy"":-139,""t"":15032}]]","[100,100,100,100,96.55172413793103]","[{""x"":24.466666666666665,""y"":101,""r"":35.54901094034604},{""x"":-47.189655172413794,""y"":10.620689655172415,""r"":51.08501784170898},{""x"":48.33898305084746,""y"":88.42372881355932,""r"":38.96138307183717},{""x"":116.43333333333334,""y"":-67.63333333333334,""r"":57.05931622407418},{""x"":-83.20689655172414,""y"":-115.82758620689656,""r"":68.31345779865671}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.20","validate","","","","","","","","","",""
"","html-keyboard-response","9","49638","0.0-5.0-0.0","","","","","2377"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
