"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1407","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","4822","0.0-1.0-0.0","3414","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","7062","0.0-1.0-1.0","2239","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","10974","0.0-2.0","","","","2169","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","11622","0.0-3.0-0.0","646","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","21199","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","21821","0.0-3.0-2.0","621","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","39237","0.0-3.0-3.0","","","","","","[[{""x"":534,""y"":364,""dx"":43,""dy"":83,""t"":990},{""x"":535,""y"":372,""dx"":44,""dy"":91,""t"":1024},{""x"":541,""y"":391,""dx"":50,""dy"":110,""t"":1057},{""x"":533,""y"":390,""dx"":42,""dy"":109,""t"":1092},{""x"":528,""y"":387,""dx"":37,""dy"":106,""t"":1126},{""x"":535,""y"":398,""dx"":44,""dy"":117,""t"":1158},{""x"":528,""y"":390,""dx"":37,""dy"":109,""t"":1195},{""x"":525,""y"":357,""dx"":34,""dy"":76,""t"":1228},{""x"":520,""y"":365,""dx"":29,""dy"":84,""t"":1263},{""x"":517,""y"":356,""dx"":26,""dy"":75,""t"":1296},{""x"":523,""y"":367,""dx"":32,""dy"":86,""t"":1330},{""x"":523,""y"":375,""dx"":32,""dy"":94,""t"":1363},{""x"":527,""y"":371,""dx"":36,""dy"":90,""t"":1397},{""x"":528,""y"":360,""dx"":37,""dy"":79,""t"":1432},{""x"":535,""y"":366,""dx"":44,""dy"":85,""t"":1466},{""x"":548,""y"":377,""dx"":57,""dy"":96,""t"":1500},{""x"":549,""y"":365,""dx"":58,""dy"":84,""t"":1533},{""x"":536,""y"":370,""dx"":45,""dy"":89,""t"":1566},{""x"":540,""y"":341,""dx"":49,""dy"":60,""t"":1602},{""x"":546,""y"":331,""dx"":55,""dy"":50,""t"":1636},{""x"":551,""y"":326,""dx"":60,""dy"":45,""t"":1670},{""x"":564,""y"":328,""dx"":73,""dy"":47,""t"":1704},{""x"":568,""y"":351,""dx"":77,""dy"":70,""t"":1737},{""x"":561,""y"":361,""dx"":70,""dy"":80,""t"":1772},{""x"":565,""y"":376,""dx"":74,""dy"":95,""t"":1805},{""x"":554,""y"":368,""dx"":63,""dy"":87,""t"":1839},{""x"":561,""y"":375,""dx"":70,""dy"":94,""t"":1873},{""x"":553,""y"":390,""dx"":62,""dy"":109,""t"":1907},{""x"":546,""y"":367,""dx"":55,""dy"":86,""t"":1942},{""x"":546,""y"":370,""dx"":55,""dy"":89,""t"":1976},{""x"":554,""y"":389,""dx"":63,""dy"":108,""t"":2011},{""x"":542,""y"":387,""dx"":51,""dy"":106,""t"":2044},{""x"":555,""y"":399,""dx"":64,""dy"":118,""t"":2078},{""x"":553,""y"":396,""dx"":62,""dy"":115,""t"":2112},{""x"":550,""y"":398,""dx"":59,""dy"":117,""t"":2146},{""x"":556,""y"":393,""dx"":65,""dy"":112,""t"":2180},{""x"":548,""y"":370,""dx"":57,""dy"":89,""t"":2214},{""x"":543,""y"":340,""dx"":52,""dy"":59,""t"":2248},{""x"":536,""y"":351,""dx"":45,""dy"":70,""t"":2282},{""x"":536,""y"":331,""dx"":45,""dy"":50,""t"":2317},{""x"":550,""y"":332,""dx"":59,""dy"":51,""t"":2350},{""x"":560,""y"":343,""dx"":69,""dy"":62,""t"":2383},{""x"":554,""y"":347,""dx"":63,""dy"":66,""t"":2417},{""x"":567,""y"":336,""dx"":76,""dy"":55,""t"":2452},{""x"":567,""y"":350,""dx"":76,""dy"":69,""t"":2485},{""x"":563,""y"":327,""dx"":72,""dy"":46,""t"":2521},{""x"":575,""y"":327,""dx"":84,""dy"":46,""t"":2553},{""x"":579,""y"":349,""dx"":88,""dy"":68,""t"":2588},{""x"":580,""y"":354,""dx"":89,""dy"":73,""t"":2623},{""x"":585,""y"":352,""dx"":94,""dy"":71,""t"":2656},{""x"":593,""y"":354,""dx"":102,""dy"":73,""t"":2690},{""x"":590,""y"":349,""dx"":99,""dy"":68,""t"":2724},{""x"":587,""y"":343,""dx"":96,""dy"":62,""t"":2757},{""x"":584,""y"":353,""dx"":93,""dy"":72,""t"":2793},{""x"":577,""y"":339,""dx"":86,""dy"":58,""t"":2826},{""x"":579,""y"":332,""dx"":88,""dy"":51,""t"":2860},{""x"":564,""y"":347,""dx"":73,""dy"":66,""t"":2894},{""x"":567,""y"":345,""dx"":76,""dy"":64,""t"":2928},{""x"":564,""y"":330,""dx"":73,""dy"":49,""t"":2962}],[{""x"":576,""y"":774,""dx"":85,""dy"":-47,""t"":4016},{""x"":581,""y"":766,""dx"":90,""dy"":-55,""t"":4050},{""x"":584,""y"":755,""dx"":93,""dy"":-66,""t"":4083},{""x"":576,""y"":738,""dx"":85,""dy"":-83,""t"":4117},{""x"":583,""y"":736,""dx"":92,""dy"":-85,""t"":4152},{""x"":586,""y"":734,""dx"":95,""dy"":-87,""t"":4186},{""x"":580,""y"":733,""dx"":89,""dy"":-88,""t"":4220},{""x"":580,""y"":720,""dx"":89,""dy"":-101,""t"":4254},{""x"":601,""y"":733,""dx"":110,""dy"":-88,""t"":4287},{""x"":607,""y"":733,""dx"":116,""dy"":-88,""t"":4321},{""x"":611,""y"":738,""dx"":120,""dy"":-83,""t"":4356},{""x"":600,""y"":736,""dx"":109,""dy"":-85,""t"":4391},{""x"":613,""y"":753,""dx"":122,""dy"":-68,""t"":4424},{""x"":629,""y"":759,""dx"":138,""dy"":-62,""t"":4458},{""x"":633,""y"":754,""dx"":142,""dy"":-67,""t"":4492},{""x"":626,""y"":749,""dx"":135,""dy"":-72,""t"":4526},{""x"":631,""y"":738,""dx"":140,""dy"":-83,""t"":4560},{""x"":618,""y"":732,""dx"":127,""dy"":-89,""t"":4594},{""x"":624,""y"":740,""dx"":133,""dy"":-81,""t"":4628},{""x"":628,""y"":745,""dx"":137,""dy"":-76,""t"":4662},{""x"":618,""y"":751,""dx"":127,""dy"":-70,""t"":4696},{""x"":609,""y"":756,""dx"":118,""dy"":-65,""t"":4728},{""x"":605,""y"":761,""dx"":114,""dy"":-60,""t"":4764},{""x"":601,""y"":761,""dx"":110,""dy"":-60,""t"":4797},{""x"":615,""y"":765,""dx"":124,""dy"":-56,""t"":4833},{""x"":618,""y"":758,""dx"":127,""dy"":-63,""t"":4865},{""x"":623,""y"":740,""dx"":132,""dy"":-81,""t"":4899},{""x"":625,""y"":763,""dx"":134,""dy"":-58,""t"":4933},{""x"":630,""y"":730,""dx"":139,""dy"":-91,""t"":4969},{""x"":639,""y"":726,""dx"":148,""dy"":-95,""t"":5003},{""x"":646,""y"":725,""dx"":155,""dy"":-96,""t"":5036},{""x"":647,""y"":719,""dx"":156,""dy"":-102,""t"":5069},{""x"":638,""y"":706,""dx"":147,""dy"":-115,""t"":5129},{""x"":634,""y"":685,""dx"":143,""dy"":-136,""t"":5144},{""x"":637,""y"":703,""dx"":146,""dy"":-118,""t"":5171},{""x"":636,""y"":687,""dx"":145,""dy"":-134,""t"":5206},{""x"":630,""y"":694,""dx"":139,""dy"":-127,""t"":5241},{""x"":617,""y"":718,""dx"":126,""dy"":-103,""t"":5275},{""x"":625,""y"":725,""dx"":134,""dy"":-96,""t"":5308},{""x"":604,""y"":733,""dx"":113,""dy"":-88,""t"":5342},{""x"":606,""y"":708,""dx"":115,""dy"":-113,""t"":5375},{""x"":616,""y"":710,""dx"":125,""dy"":-111,""t"":5411},{""x"":602,""y"":726,""dx"":111,""dy"":-95,""t"":5444},{""x"":604,""y"":735,""dx"":113,""dy"":-86,""t"":5477},{""x"":625,""y"":721,""dx"":134,""dy"":-100,""t"":5511},{""x"":646,""y"":727,""dx"":155,""dy"":-94,""t"":5545},{""x"":656,""y"":725,""dx"":165,""dy"":-96,""t"":5579},{""x"":643,""y"":726,""dx"":152,""dy"":-95,""t"":5614},{""x"":657,""y"":724,""dx"":166,""dy"":-97,""t"":5649},{""x"":652,""y"":710,""dx"":161,""dy"":-111,""t"":5683},{""x"":662,""y"":687,""dx"":171,""dy"":-134,""t"":5716},{""x"":670,""y"":699,""dx"":179,""dy"":-122,""t"":5750},{""x"":665,""y"":685,""dx"":174,""dy"":-136,""t"":5783},{""x"":668,""y"":706,""dx"":177,""dy"":-115,""t"":5819},{""x"":638,""y"":704,""dx"":147,""dy"":-117,""t"":5853},{""x"":628,""y"":706,""dx"":137,""dy"":-115,""t"":5886},{""x"":627,""y"":726,""dx"":136,""dy"":-95,""t"":5920},{""x"":622,""y"":709,""dx"":131,""dy"":-112,""t"":5954},{""x"":617,""y"":718,""dx"":126,""dy"":-103,""t"":5988}],[{""x"":1111,""y"":495,""dx"":140,""dy"":-56,""t"":7008},{""x"":1093,""y"":493,""dx"":122,""dy"":-58,""t"":7042},{""x"":1084,""y"":492,""dx"":113,""dy"":-59,""t"":7076},{""x"":1078,""y"":481,""dx"":107,""dy"":-70,""t"":7110},{""x"":1072,""y"":479,""dx"":101,""dy"":-72,""t"":7144},{""x"":1067,""y"":487,""dx"":96,""dy"":-64,""t"":7178},{""x"":1067,""y"":480,""dx"":96,""dy"":-71,""t"":7212},{""x"":1062,""y"":510,""dx"":91,""dy"":-41,""t"":7246},{""x"":1062,""y"":511,""dx"":91,""dy"":-40,""t"":7279},{""x"":1058,""y"":505,""dx"":87,""dy"":-46,""t"":7313},{""x"":1051,""y"":515,""dx"":80,""dy"":-36,""t"":7348},{""x"":1047,""y"":530,""dx"":76,""dy"":-21,""t"":7383},{""x"":1043,""y"":529,""dx"":72,""dy"":-22,""t"":7416},{""x"":1058,""y"":521,""dx"":87,""dy"":-30,""t"":7450},{""x"":1048,""y"":524,""dx"":77,""dy"":-27,""t"":7483},{""x"":1046,""y"":565,""dx"":75,""dy"":14,""t"":7517},{""x"":1044,""y"":558,""dx"":73,""dy"":7,""t"":7551},{""x"":1042,""y"":562,""dx"":71,""dy"":11,""t"":7586},{""x"":1044,""y"":538,""dx"":73,""dy"":-13,""t"":7620},{""x"":1042,""y"":550,""dx"":71,""dy"":-1,""t"":7653},{""x"":1042,""y"":538,""dx"":71,""dy"":-13,""t"":7687},{""x"":1045,""y"":548,""dx"":74,""dy"":-3,""t"":7721},{""x"":1053,""y"":538,""dx"":82,""dy"":-13,""t"":7757},{""x"":1050,""y"":545,""dx"":79,""dy"":-6,""t"":7789},{""x"":1039,""y"":560,""dx"":68,""dy"":9,""t"":7824},{""x"":1031,""y"":564,""dx"":60,""dy"":13,""t"":7858},{""x"":1030,""y"":571,""dx"":59,""dy"":20,""t"":7893},{""x"":1038,""y"":579,""dx"":67,""dy"":28,""t"":7926},{""x"":1065,""y"":574,""dx"":94,""dy"":23,""t"":7961},{""x"":1057,""y"":545,""dx"":86,""dy"":-6,""t"":7994},{""x"":1054,""y"":557,""dx"":83,""dy"":6,""t"":8029},{""x"":1067,""y"":561,""dx"":96,""dy"":10,""t"":8062},{""x"":1071,""y"":537,""dx"":100,""dy"":-14,""t"":8097},{""x"":1075,""y"":541,""dx"":104,""dy"":-10,""t"":8129},{""x"":1075,""y"":548,""dx"":104,""dy"":-3,""t"":8164},{""x"":1077,""y"":548,""dx"":106,""dy"":-3,""t"":8199},{""x"":1083,""y"":532,""dx"":112,""dy"":-19,""t"":8233},{""x"":1073,""y"":535,""dx"":102,""dy"":-16,""t"":8266},{""x"":1065,""y"":538,""dx"":94,""dy"":-13,""t"":8298},{""x"":1066,""y"":546,""dx"":95,""dy"":-5,""t"":8333},{""x"":1077,""y"":547,""dx"":106,""dy"":-4,""t"":8368},{""x"":1082,""y"":553,""dx"":111,""dy"":2,""t"":8402},{""x"":1088,""y"":561,""dx"":117,""dy"":10,""t"":8436},{""x"":1098,""y"":561,""dx"":127,""dy"":10,""t"":8469},{""x"":1113,""y"":551,""dx"":142,""dy"":0,""t"":8505},{""x"":1116,""y"":546,""dx"":145,""dy"":-5,""t"":8538},{""x"":1111,""y"":543,""dx"":140,""dy"":-8,""t"":8572},{""x"":1106,""y"":556,""dx"":135,""dy"":5,""t"":8606},{""x"":1104,""y"":542,""dx"":133,""dy"":-9,""t"":8641},{""x"":1099,""y"":532,""dx"":128,""dy"":-19,""t"":8675},{""x"":1096,""y"":523,""dx"":125,""dy"":-28,""t"":8708},{""x"":1099,""y"":522,""dx"":128,""dy"":-29,""t"":8742},{""x"":1105,""y"":534,""dx"":134,""dy"":-17,""t"":8776},{""x"":1099,""y"":539,""dx"":128,""dy"":-12,""t"":8810},{""x"":1092,""y"":540,""dx"":121,""dy"":-11,""t"":8844},{""x"":1101,""y"":545,""dx"":130,""dy"":-6,""t"":8878},{""x"":1087,""y"":546,""dx"":116,""dy"":-5,""t"":8913},{""x"":1077,""y"":548,""dx"":106,""dy"":-3,""t"":8946},{""x"":1088,""y"":549,""dx"":117,""dy"":-2,""t"":8979},{""x"":1084,""y"":564,""dx"":113,""dy"":13,""t"":9013}],[{""x"":1471,""y"":222,""dx"":20,""dy"":-59,""t"":10033},{""x"":1457,""y"":230,""dx"":6,""dy"":-51,""t"":10067},{""x"":1453,""y"":249,""dx"":2,""dy"":-32,""t"":10101},{""x"":1438,""y"":272,""dx"":-13,""dy"":-9,""t"":10136},{""x"":1424,""y"":268,""dx"":-27,""dy"":-13,""t"":10171},{""x"":1416,""y"":292,""dx"":-35,""dy"":11,""t"":10204},{""x"":1424,""y"":303,""dx"":-27,""dy"":22,""t"":10237},{""x"":1431,""y"":312,""dx"":-20,""dy"":31,""t"":10271},{""x"":1431,""y"":302,""dx"":-20,""dy"":21,""t"":10306},{""x"":1436,""y"":298,""dx"":-15,""dy"":17,""t"":10340},{""x"":1433,""y"":301,""dx"":-18,""dy"":20,""t"":10374},{""x"":1435,""y"":299,""dx"":-16,""dy"":18,""t"":10407},{""x"":1437,""y"":302,""dx"":-14,""dy"":21,""t"":10442},{""x"":1439,""y"":305,""dx"":-12,""dy"":24,""t"":10476},{""x"":1433,""y"":301,""dx"":-18,""dy"":20,""t"":10510},{""x"":1420,""y"":310,""dx"":-31,""dy"":29,""t"":10544},{""x"":1421,""y"":315,""dx"":-30,""dy"":34,""t"":10577},{""x"":1432,""y"":313,""dx"":-19,""dy"":32,""t"":10613},{""x"":1434,""y"":299,""dx"":-17,""dy"":18,""t"":10646},{""x"":1426,""y"":294,""dx"":-25,""dy"":13,""t"":10680},{""x"":1409,""y"":298,""dx"":-42,""dy"":17,""t"":10714},{""x"":1405,""y"":290,""dx"":-46,""dy"":9,""t"":10749},{""x"":1407,""y"":285,""dx"":-44,""dy"":4,""t"":10782},{""x"":1408,""y"":275,""dx"":-43,""dy"":-6,""t"":10815},{""x"":1403,""y"":272,""dx"":-48,""dy"":-9,""t"":10850},{""x"":1408,""y"":272,""dx"":-43,""dy"":-9,""t"":10884},{""x"":1406,""y"":265,""dx"":-45,""dy"":-16,""t"":10919},{""x"":1417,""y"":283,""dx"":-34,""dy"":2,""t"":10952},{""x"":1415,""y"":290,""dx"":-36,""dy"":9,""t"":10986},{""x"":1419,""y"":296,""dx"":-32,""dy"":15,""t"":11021},{""x"":1419,""y"":300,""dx"":-32,""dy"":19,""t"":11053},{""x"":1425,""y"":303,""dx"":-26,""dy"":22,""t"":11088},{""x"":1433,""y"":309,""dx"":-18,""dy"":28,""t"":11122},{""x"":1429,""y"":294,""dx"":-22,""dy"":13,""t"":11156},{""x"":1428,""y"":295,""dx"":-23,""dy"":14,""t"":11190},{""x"":1423,""y"":303,""dx"":-28,""dy"":22,""t"":11224},{""x"":1429,""y"":306,""dx"":-22,""dy"":25,""t"":11258},{""x"":1437,""y"":310,""dx"":-14,""dy"":29,""t"":11292},{""x"":1444,""y"":322,""dx"":-7,""dy"":41,""t"":11326},{""x"":1439,""y"":311,""dx"":-12,""dy"":30,""t"":11361},{""x"":1438,""y"":310,""dx"":-13,""dy"":29,""t"":11393},{""x"":1436,""y"":313,""dx"":-15,""dy"":32,""t"":11429},{""x"":1434,""y"":314,""dx"":-17,""dy"":33,""t"":11461},{""x"":1435,""y"":315,""dx"":-16,""dy"":34,""t"":11496},{""x"":1440,""y"":327,""dx"":-11,""dy"":46,""t"":11530},{""x"":1430,""y"":321,""dx"":-21,""dy"":40,""t"":11563},{""x"":1422,""y"":314,""dx"":-29,""dy"":33,""t"":11598},{""x"":1421,""y"":305,""dx"":-30,""dy"":24,""t"":11632},{""x"":1419,""y"":303,""dx"":-32,""dy"":22,""t"":11666},{""x"":1409,""y"":296,""dx"":-42,""dy"":15,""t"":11700},{""x"":1405,""y"":289,""dx"":-46,""dy"":8,""t"":11733},{""x"":1412,""y"":285,""dx"":-39,""dy"":4,""t"":11768},{""x"":1407,""y"":290,""dx"":-44,""dy"":9,""t"":11801},{""x"":1410,""y"":282,""dx"":-41,""dy"":1,""t"":11836},{""x"":1412,""y"":275,""dx"":-39,""dy"":-6,""t"":11867},{""x"":1416,""y"":271,""dx"":-35,""dy"":-10,""t"":11905},{""x"":1415,""y"":266,""dx"":-36,""dy"":-15,""t"":11938},{""x"":1415,""y"":265,""dx"":-36,""dy"":-16,""t"":11972},{""x"":1408,""y"":276,""dx"":-43,""dy"":-5,""t"":12006}],[{""x"":1331,""y"":833,""dx"":-120,""dy"":12,""t"":13026},{""x"":1333,""y"":824,""dx"":-118,""dy"":3,""t"":13060},{""x"":1339,""y"":826,""dx"":-112,""dy"":5,""t"":13094},{""x"":1344,""y"":817,""dx"":-107,""dy"":-4,""t"":13128},{""x"":1335,""y"":827,""dx"":-116,""dy"":6,""t"":13161},{""x"":1332,""y"":819,""dx"":-119,""dy"":-2,""t"":13196},{""x"":1304,""y"":821,""dx"":-147,""dy"":0,""t"":13229},{""x"":1314,""y"":796,""dx"":-137,""dy"":-25,""t"":13264},{""x"":1292,""y"":807,""dx"":-159,""dy"":-14,""t"":13297},{""x"":1273,""y"":812,""dx"":-178,""dy"":-9,""t"":13333},{""x"":1266,""y"":791,""dx"":-185,""dy"":-30,""t"":13366},{""x"":1262,""y"":789,""dx"":-189,""dy"":-32,""t"":13397},{""x"":1252,""y"":799,""dx"":-199,""dy"":-22,""t"":13434},{""x"":1235,""y"":812,""dx"":-216,""dy"":-9,""t"":13467},{""x"":1222,""y"":821,""dx"":-229,""dy"":0,""t"":13503},{""x"":1220,""y"":801,""dx"":-231,""dy"":-20,""t"":13537},{""x"":1214,""y"":791,""dx"":-237,""dy"":-30,""t"":13570},{""x"":1220,""y"":778,""dx"":-231,""dy"":-43,""t"":13604},{""x"":1252,""y"":783,""dx"":-199,""dy"":-38,""t"":13638},{""x"":1243,""y"":813,""dx"":-208,""dy"":-8,""t"":13671},{""x"":1230,""y"":838,""dx"":-221,""dy"":17,""t"":13706},{""x"":1233,""y"":827,""dx"":-218,""dy"":6,""t"":13739},{""x"":1222,""y"":808,""dx"":-229,""dy"":-13,""t"":13775},{""x"":1213,""y"":793,""dx"":-238,""dy"":-28,""t"":13805},{""x"":1208,""y"":797,""dx"":-243,""dy"":-24,""t"":13841},{""x"":1230,""y"":780,""dx"":-221,""dy"":-41,""t"":13876},{""x"":1262,""y"":780,""dx"":-189,""dy"":-41,""t"":13910},{""x"":1241,""y"":779,""dx"":-210,""dy"":-42,""t"":13944},{""x"":1228,""y"":817,""dx"":-223,""dy"":-4,""t"":13978},{""x"":1250,""y"":813,""dx"":-201,""dy"":-8,""t"":14011},{""x"":1221,""y"":812,""dx"":-230,""dy"":-9,""t"":14046},{""x"":1222,""y"":815,""dx"":-229,""dy"":-6,""t"":14080},{""x"":1221,""y"":805,""dx"":-230,""dy"":-16,""t"":14114},{""x"":1217,""y"":782,""dx"":-234,""dy"":-39,""t"":14147},{""x"":1214,""y"":786,""dx"":-237,""dy"":-35,""t"":14188},{""x"":1270,""y"":792,""dx"":-181,""dy"":-29,""t"":14229},{""x"":1294,""y"":796,""dx"":-157,""dy"":-25,""t"":14252},{""x"":1304,""y"":802,""dx"":-147,""dy"":-19,""t"":14283},{""x"":1332,""y"":811,""dx"":-119,""dy"":-10,""t"":14317},{""x"":1356,""y"":819,""dx"":-95,""dy"":-2,""t"":14352},{""x"":1350,""y"":814,""dx"":-101,""dy"":-7,""t"":14386},{""x"":1358,""y"":804,""dx"":-93,""dy"":-17,""t"":14420},{""x"":1366,""y"":812,""dx"":-85,""dy"":-9,""t"":14455},{""x"":1375,""y"":808,""dx"":-76,""dy"":-13,""t"":14488},{""x"":1342,""y"":816,""dx"":-109,""dy"":-5,""t"":14521},{""x"":1309,""y"":810,""dx"":-142,""dy"":-11,""t"":14556},{""x"":1283,""y"":814,""dx"":-168,""dy"":-7,""t"":14590},{""x"":1318,""y"":817,""dx"":-133,""dy"":-4,""t"":14624},{""x"":1348,""y"":805,""dx"":-103,""dy"":-16,""t"":14657},{""x"":1345,""y"":807,""dx"":-106,""dy"":-14,""t"":14692},{""x"":1332,""y"":806,""dx"":-119,""dy"":-15,""t"":14727},{""x"":1338,""y"":805,""dx"":-113,""dy"":-16,""t"":14760},{""x"":1342,""y"":798,""dx"":-109,""dy"":-23,""t"":14794},{""x"":1338,""y"":805,""dx"":-113,""dy"":-16,""t"":14828},{""x"":1351,""y"":802,""dx"":-100,""dy"":-19,""t"":14862},{""x"":1341,""y"":793,""dx"":-110,""dy"":-28,""t"":14896},{""x"":1345,""y"":798,""dx"":-106,""dy"":-23,""t"":14930},{""x"":1361,""y"":797,""dx"":-90,""dy"":-24,""t"":14964},{""x"":1374,""y"":797,""dx"":-77,""dy"":-24,""t"":14995},{""x"":1373,""y"":797,""dx"":-78,""dy"":-24,""t"":15032}]]","[100,93.22033898305084,100,100,63.33333333333333]","[{""x"":61.16949152542373,""y"":79.47457627118644,""r"":28.61728263250375},{""x"":130.4915254237288,""y"":-91.77966101694915,""r"":27.32172372284717},{""x"":100.61666666666666,""y"":-13.8,""r"":43.6551591338591},{""x"":-25.949152542372882,""y"":11.932203389830509,""r"":19.716818824449394},{""x"":-160.33333333333334,""y"":-15.716666666666667,""r"":81.66303129146786}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","40141","0.0-4.0-0.0","903","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""8"" ,""6"" ,""2"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","41168","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""8"",""8"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""8"",""8"",""6"",""6"",""2"",""2"",""8"",""8"",""2"",""2"",""2"",""2"",""8"",""8"",""4"",""4"",""6"",""6"",""4"",""4"",""2"",""2"",""2"",""2"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""2"",""2"",""8"",""8"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""2"",""2"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""2"",""2"",""8"",""8"",""6"",""6"",""2"",""2""]","1000","shape","4","","","","","","","","","",""
