"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2815","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2824","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7612","0.0-2.0-0.0","","","","","4786","{""name"":""张梦洋"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8885","0.0-2.0-1.0","","","","","1272","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9501","0.0-3.0","","","","","614"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17076","0.0-4.0","","","","","","","","","727","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17876","0.0-5.0-0.0","","","","","798","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29375","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30116","0.0-5.0-2.0","","","","","741","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47652","0.0-5.0-3.0","","","","","","","","","","[[{""x"":504,""y"":363,""dx"":13,""dy"":82,""t"":990},{""x"":467,""y"":289,""dx"":-24,""dy"":8,""t"":1024},{""x"":470,""y"":284,""dx"":-21,""dy"":3,""t"":1058},{""x"":451,""y"":233,""dx"":-40,""dy"":-48,""t"":1092},{""x"":427,""y"":172,""dx"":-64,""dy"":-109,""t"":1126},{""x"":413,""y"":142,""dx"":-78,""dy"":-139,""t"":1162},{""x"":422,""y"":226,""dx"":-69,""dy"":-55,""t"":1194},{""x"":406,""y"":209,""dx"":-85,""dy"":-72,""t"":1228},{""x"":408,""y"":158,""dx"":-83,""dy"":-123,""t"":1262},{""x"":410,""y"":163,""dx"":-81,""dy"":-118,""t"":1296},{""x"":403,""y"":205,""dx"":-88,""dy"":-76,""t"":1331},{""x"":438,""y"":236,""dx"":-53,""dy"":-45,""t"":1364},{""x"":443,""y"":286,""dx"":-48,""dy"":5,""t"":1399},{""x"":459,""y"":244,""dx"":-32,""dy"":-37,""t"":1432},{""x"":440,""y"":231,""dx"":-51,""dy"":-50,""t"":1465},{""x"":452,""y"":234,""dx"":-39,""dy"":-47,""t"":1499},{""x"":447,""y"":142,""dx"":-44,""dy"":-139,""t"":1534},{""x"":480,""y"":126,""dx"":-11,""dy"":-155,""t"":1567},{""x"":480,""y"":101,""dx"":-11,""dy"":-180,""t"":1602},{""x"":482,""y"":112,""dx"":-9,""dy"":-169,""t"":1636},{""x"":508,""y"":182,""dx"":17,""dy"":-99,""t"":1670},{""x"":498,""y"":282,""dx"":7,""dy"":1,""t"":1703},{""x"":526,""y"":357,""dx"":35,""dy"":76,""t"":1738},{""x"":518,""y"":382,""dx"":27,""dy"":101,""t"":1772},{""x"":503,""y"":370,""dx"":12,""dy"":89,""t"":1806},{""x"":513,""y"":379,""dx"":22,""dy"":98,""t"":1840},{""x"":525,""y"":400,""dx"":34,""dy"":119,""t"":1875},{""x"":516,""y"":413,""dx"":25,""dy"":132,""t"":1909},{""x"":505,""y"":418,""dx"":14,""dy"":137,""t"":1942},{""x"":501,""y"":447,""dx"":10,""dy"":166,""t"":1975},{""x"":505,""y"":458,""dx"":14,""dy"":177,""t"":2010},{""x"":543,""y"":456,""dx"":52,""dy"":175,""t"":2044},{""x"":556,""y"":454,""dx"":65,""dy"":173,""t"":2079},{""x"":549,""y"":437,""dx"":58,""dy"":156,""t"":2112},{""x"":543,""y"":421,""dx"":52,""dy"":140,""t"":2144},{""x"":548,""y"":450,""dx"":57,""dy"":169,""t"":2180},{""x"":552,""y"":450,""dx"":61,""dy"":169,""t"":2214},{""x"":533,""y"":436,""dx"":42,""dy"":155,""t"":2247},{""x"":535,""y"":403,""dx"":44,""dy"":122,""t"":2281},{""x"":494,""y"":285,""dx"":3,""dy"":4,""t"":2315},{""x"":519,""y"":224,""dx"":28,""dy"":-57,""t"":2350},{""x"":502,""y"":195,""dx"":11,""dy"":-86,""t"":2384},{""x"":504,""y"":149,""dx"":13,""dy"":-132,""t"":2418},{""x"":482,""y"":178,""dx"":-9,""dy"":-103,""t"":2453},{""x"":462,""y"":200,""dx"":-29,""dy"":-81,""t"":2486},{""x"":439,""y"":146,""dx"":-52,""dy"":-135,""t"":2520},{""x"":454,""y"":110,""dx"":-37,""dy"":-171,""t"":2554},{""x"":469,""y"":93,""dx"":-22,""dy"":-188,""t"":2588},{""x"":446,""y"":50,""dx"":-45,""dy"":-231,""t"":2622},{""x"":438,""y"":113,""dx"":-53,""dy"":-168,""t"":2656},{""x"":447,""y"":215,""dx"":-44,""dy"":-66,""t"":2691},{""x"":442,""y"":236,""dx"":-49,""dy"":-45,""t"":2724},{""x"":467,""y"":336,""dx"":-24,""dy"":55,""t"":2758},{""x"":485,""y"":369,""dx"":-6,""dy"":88,""t"":2792},{""x"":481,""y"":397,""dx"":-10,""dy"":116,""t"":2825},{""x"":487,""y"":409,""dx"":-4,""dy"":128,""t"":2860},{""x"":577,""y"":419,""dx"":86,""dy"":138,""t"":2894},{""x"":823,""y"":481,""dx"":332,""dy"":200,""t"":2929},{""x"":1029,""y"":508,""dx"":538,""dy"":227,""t"":2962}],[{""x"":1621,""y"":533,""dx"":170,""dy"":252,""t"":4015},{""x"":1608,""y"":455,""dx"":157,""dy"":174,""t"":4051},{""x"":1602,""y"":468,""dx"":151,""dy"":187,""t"":4084},{""x"":1598,""y"":479,""dx"":147,""dy"":198,""t"":4115},{""x"":1583,""y"":461,""dx"":132,""dy"":180,""t"":4151},{""x"":1597,""y"":471,""dx"":146,""dy"":190,""t"":4186},{""x"":1597,""y"":480,""dx"":146,""dy"":199,""t"":4220},{""x"":1613,""y"":499,""dx"":162,""dy"":218,""t"":4254},{""x"":1586,""y"":510,""dx"":135,""dy"":229,""t"":4288},{""x"":1598,""y"":540,""dx"":147,""dy"":259,""t"":4322},{""x"":1607,""y"":535,""dx"":156,""dy"":254,""t"":4356},{""x"":1604,""y"":535,""dx"":153,""dy"":254,""t"":4391},{""x"":1597,""y"":551,""dx"":146,""dy"":270,""t"":4423},{""x"":1592,""y"":548,""dx"":141,""dy"":267,""t"":4458},{""x"":1590,""y"":556,""dx"":139,""dy"":275,""t"":4492},{""x"":1565,""y"":573,""dx"":114,""dy"":292,""t"":4526},{""x"":1566,""y"":573,""dx"":115,""dy"":292,""t"":4560},{""x"":1566,""y"":517,""dx"":115,""dy"":236,""t"":4594},{""x"":1549,""y"":496,""dx"":98,""dy"":215,""t"":4628},{""x"":1555,""y"":520,""dx"":104,""dy"":239,""t"":4662},{""x"":1556,""y"":470,""dx"":105,""dy"":189,""t"":4696},{""x"":1551,""y"":487,""dx"":100,""dy"":206,""t"":4730},{""x"":1537,""y"":431,""dx"":86,""dy"":150,""t"":4764},{""x"":1547,""y"":443,""dx"":96,""dy"":162,""t"":4798},{""x"":1554,""y"":480,""dx"":103,""dy"":199,""t"":4832},{""x"":1554,""y"":486,""dx"":103,""dy"":205,""t"":4865},{""x"":1565,""y"":500,""dx"":114,""dy"":219,""t"":4900},{""x"":1577,""y"":515,""dx"":126,""dy"":234,""t"":4934},{""x"":1555,""y"":507,""dx"":104,""dy"":226,""t"":4968},{""x"":1567,""y"":516,""dx"":116,""dy"":235,""t"":5002},{""x"":1571,""y"":526,""dx"":120,""dy"":245,""t"":5035},{""x"":1565,""y"":541,""dx"":114,""dy"":260,""t"":5069},{""x"":1555,""y"":518,""dx"":104,""dy"":237,""t"":5103},{""x"":1539,""y"":498,""dx"":88,""dy"":217,""t"":5137},{""x"":1540,""y"":486,""dx"":89,""dy"":205,""t"":5172},{""x"":1542,""y"":496,""dx"":91,""dy"":215,""t"":5206},{""x"":1564,""y"":505,""dx"":113,""dy"":224,""t"":5239},{""x"":1583,""y"":505,""dx"":132,""dy"":224,""t"":5274},{""x"":1573,""y"":507,""dx"":122,""dy"":226,""t"":5306},{""x"":1565,""y"":514,""dx"":114,""dy"":233,""t"":5342},{""x"":1558,""y"":521,""dx"":107,""dy"":240,""t"":5376},{""x"":1572,""y"":500,""dx"":121,""dy"":219,""t"":5435},{""x"":1569,""y"":493,""dx"":118,""dy"":212,""t"":5450},{""x"":1566,""y"":487,""dx"":115,""dy"":206,""t"":5476},{""x"":1571,""y"":493,""dx"":120,""dy"":212,""t"":5511},{""x"":1577,""y"":502,""dx"":126,""dy"":221,""t"":5546},{""x"":1586,""y"":508,""dx"":135,""dy"":227,""t"":5580},{""x"":1584,""y"":515,""dx"":133,""dy"":234,""t"":5614},{""x"":1576,""y"":456,""dx"":125,""dy"":175,""t"":5648},{""x"":1551,""y"":463,""dx"":100,""dy"":182,""t"":5682},{""x"":1529,""y"":470,""dx"":78,""dy"":189,""t"":5713},{""x"":1532,""y"":473,""dx"":81,""dy"":192,""t"":5750},{""x"":1544,""y"":431,""dx"":93,""dy"":150,""t"":5783},{""x"":1554,""y"":366,""dx"":103,""dy"":85,""t"":5818},{""x"":1568,""y"":387,""dx"":117,""dy"":106,""t"":5852},{""x"":1581,""y"":349,""dx"":130,""dy"":68,""t"":5886},{""x"":1584,""y"":365,""dx"":133,""dy"":84,""t"":5920},{""x"":1593,""y"":347,""dx"":142,""dy"":66,""t"":5954},{""x"":1597,""y"":324,""dx"":146,""dy"":43,""t"":5987}],[{""x"":1006,""y"":537,""dx"":35,""dy"":-14,""t"":7008},{""x"":981,""y"":497,""dx"":10,""dy"":-54,""t"":7042},{""x"":985,""y"":496,""dx"":14,""dy"":-55,""t"":7076},{""x"":964,""y"":548,""dx"":-7,""dy"":-3,""t"":7110},{""x"":977,""y"":565,""dx"":6,""dy"":14,""t"":7144},{""x"":977,""y"":579,""dx"":6,""dy"":28,""t"":7177},{""x"":994,""y"":589,""dx"":23,""dy"":38,""t"":7212},{""x"":992,""y"":611,""dx"":21,""dy"":60,""t"":7246},{""x"":990,""y"":628,""dx"":19,""dy"":77,""t"":7278},{""x"":1010,""y"":619,""dx"":39,""dy"":68,""t"":7314},{""x"":1007,""y"":573,""dx"":36,""dy"":22,""t"":7348},{""x"":1020,""y"":584,""dx"":49,""dy"":33,""t"":7382},{""x"":1042,""y"":605,""dx"":71,""dy"":54,""t"":7415},{""x"":1044,""y"":592,""dx"":73,""dy"":41,""t"":7450},{""x"":1049,""y"":574,""dx"":78,""dy"":23,""t"":7485},{""x"":1041,""y"":604,""dx"":70,""dy"":53,""t"":7518},{""x"":1062,""y"":622,""dx"":91,""dy"":71,""t"":7551},{""x"":1067,""y"":594,""dx"":96,""dy"":43,""t"":7585},{""x"":1065,""y"":596,""dx"":94,""dy"":45,""t"":7620},{""x"":1068,""y"":622,""dx"":97,""dy"":71,""t"":7654},{""x"":1070,""y"":627,""dx"":99,""dy"":76,""t"":7688},{""x"":1089,""y"":635,""dx"":118,""dy"":84,""t"":7723},{""x"":1104,""y"":622,""dx"":133,""dy"":71,""t"":7756},{""x"":1120,""y"":623,""dx"":149,""dy"":72,""t"":7790},{""x"":1128,""y"":637,""dx"":157,""dy"":86,""t"":7824},{""x"":1139,""y"":627,""dx"":168,""dy"":76,""t"":7858},{""x"":1132,""y"":621,""dx"":161,""dy"":70,""t"":7892},{""x"":1139,""y"":597,""dx"":168,""dy"":46,""t"":7926},{""x"":1110,""y"":581,""dx"":139,""dy"":30,""t"":7960},{""x"":1118,""y"":583,""dx"":147,""dy"":32,""t"":7994},{""x"":1124,""y"":604,""dx"":153,""dy"":53,""t"":8029},{""x"":1123,""y"":603,""dx"":152,""dy"":52,""t"":8063},{""x"":1139,""y"":600,""dx"":168,""dy"":49,""t"":8096},{""x"":1127,""y"":589,""dx"":156,""dy"":38,""t"":8130},{""x"":1094,""y"":566,""dx"":123,""dy"":15,""t"":8164},{""x"":1065,""y"":573,""dx"":94,""dy"":22,""t"":8198},{""x"":1036,""y"":562,""dx"":65,""dy"":11,""t"":8231},{""x"":1007,""y"":557,""dx"":36,""dy"":6,""t"":8265},{""x"":1002,""y"":550,""dx"":31,""dy"":-1,""t"":8301},{""x"":980,""y"":547,""dx"":9,""dy"":-4,""t"":8333},{""x"":978,""y"":558,""dx"":7,""dy"":7,""t"":8368},{""x"":953,""y"":601,""dx"":-18,""dy"":50,""t"":8402},{""x"":972,""y"":573,""dx"":1,""dy"":22,""t"":8436},{""x"":982,""y"":588,""dx"":11,""dy"":37,""t"":8470},{""x"":996,""y"":553,""dx"":25,""dy"":2,""t"":8504},{""x"":1039,""y"":547,""dx"":68,""dy"":-4,""t"":8538},{""x"":1021,""y"":540,""dx"":50,""dy"":-11,""t"":8572},{""x"":1029,""y"":550,""dx"":58,""dy"":-1,""t"":8606},{""x"":1031,""y"":562,""dx"":60,""dy"":11,""t"":8640},{""x"":1052,""y"":552,""dx"":81,""dy"":1,""t"":8674},{""x"":1048,""y"":532,""dx"":77,""dy"":-19,""t"":8708},{""x"":1044,""y"":595,""dx"":73,""dy"":44,""t"":8743},{""x"":1037,""y"":609,""dx"":66,""dy"":58,""t"":8775},{""x"":1032,""y"":607,""dx"":61,""dy"":56,""t"":8810},{""x"":1028,""y"":604,""dx"":57,""dy"":53,""t"":8841},{""x"":1022,""y"":633,""dx"":51,""dy"":82,""t"":8877},{""x"":1012,""y"":645,""dx"":41,""dy"":94,""t"":8912},{""x"":999,""y"":642,""dx"":28,""dy"":91,""t"":8946},{""x"":988,""y"":650,""dx"":17,""dy"":99,""t"":8981},{""x"":990,""y"":636,""dx"":19,""dy"":85,""t"":9014}],[{""x"":551,""y"":731,""dx"":60,""dy"":-90,""t"":10034},{""x"":547,""y"":709,""dx"":56,""dy"":-112,""t"":10068},{""x"":525,""y"":711,""dx"":34,""dy"":-110,""t"":10102},{""x"":517,""y"":706,""dx"":26,""dy"":-115,""t"":10137},{""x"":526,""y"":755,""dx"":35,""dy"":-66,""t"":10170},{""x"":531,""y"":752,""dx"":40,""dy"":-69,""t"":10203},{""x"":518,""y"":725,""dx"":27,""dy"":-96,""t"":10238},{""x"":526,""y"":726,""dx"":35,""dy"":-95,""t"":10272},{""x"":546,""y"":728,""dx"":55,""dy"":-93,""t"":10307},{""x"":556,""y"":716,""dx"":65,""dy"":-105,""t"":10340},{""x"":561,""y"":703,""dx"":70,""dy"":-118,""t"":10375},{""x"":565,""y"":696,""dx"":74,""dy"":-125,""t"":10407},{""x"":570,""y"":696,""dx"":79,""dy"":-125,""t"":10442},{""x"":565,""y"":707,""dx"":74,""dy"":-114,""t"":10475},{""x"":557,""y"":701,""dx"":66,""dy"":-120,""t"":10509},{""x"":566,""y"":699,""dx"":75,""dy"":-122,""t"":10544},{""x"":559,""y"":720,""dx"":68,""dy"":-101,""t"":10578},{""x"":559,""y"":708,""dx"":68,""dy"":-113,""t"":10612},{""x"":543,""y"":695,""dx"":52,""dy"":-126,""t"":10646},{""x"":542,""y"":726,""dx"":51,""dy"":-95,""t"":10680},{""x"":537,""y"":759,""dx"":46,""dy"":-62,""t"":10716},{""x"":515,""y"":751,""dx"":24,""dy"":-70,""t"":10748},{""x"":518,""y"":803,""dx"":27,""dy"":-18,""t"":10781},{""x"":544,""y"":825,""dx"":53,""dy"":4,""t"":10815},{""x"":548,""y"":837,""dx"":57,""dy"":16,""t"":10848},{""x"":555,""y"":859,""dx"":64,""dy"":38,""t"":10884},{""x"":564,""y"":870,""dx"":73,""dy"":49,""t"":10918},{""x"":564,""y"":883,""dx"":73,""dy"":62,""t"":10951},{""x"":577,""y"":885,""dx"":86,""dy"":64,""t"":10987},{""x"":585,""y"":877,""dx"":94,""dy"":56,""t"":11020},{""x"":605,""y"":874,""dx"":114,""dy"":53,""t"":11055},{""x"":612,""y"":872,""dx"":121,""dy"":51,""t"":11088},{""x"":583,""y"":811,""dx"":92,""dy"":-10,""t"":11122},{""x"":579,""y"":830,""dx"":88,""dy"":9,""t"":11156},{""x"":588,""y"":812,""dx"":97,""dy"":-9,""t"":11189},{""x"":591,""y"":818,""dx"":100,""dy"":-3,""t"":11224},{""x"":589,""y"":812,""dx"":98,""dy"":-9,""t"":11259},{""x"":611,""y"":822,""dx"":120,""dy"":1,""t"":11292},{""x"":621,""y"":811,""dx"":130,""dy"":-10,""t"":11326},{""x"":634,""y"":809,""dx"":143,""dy"":-12,""t"":11360},{""x"":650,""y"":796,""dx"":159,""dy"":-25,""t"":11394},{""x"":627,""y"":760,""dx"":136,""dy"":-61,""t"":11428},{""x"":623,""y"":740,""dx"":132,""dy"":-81,""t"":11462},{""x"":608,""y"":687,""dx"":117,""dy"":-134,""t"":11495},{""x"":575,""y"":647,""dx"":84,""dy"":-174,""t"":11530},{""x"":557,""y"":686,""dx"":66,""dy"":-135,""t"":11564},{""x"":554,""y"":661,""dx"":63,""dy"":-160,""t"":11598},{""x"":540,""y"":666,""dx"":49,""dy"":-155,""t"":11632},{""x"":532,""y"":703,""dx"":41,""dy"":-118,""t"":11665},{""x"":518,""y"":702,""dx"":27,""dy"":-119,""t"":11700},{""x"":506,""y"":675,""dx"":15,""dy"":-146,""t"":11734},{""x"":497,""y"":672,""dx"":6,""dy"":-149,""t"":11768},{""x"":461,""y"":662,""dx"":-30,""dy"":-159,""t"":11802},{""x"":460,""y"":663,""dx"":-31,""dy"":-158,""t"":11836},{""x"":470,""y"":645,""dx"":-21,""dy"":-176,""t"":11870},{""x"":497,""y"":696,""dx"":6,""dy"":-125,""t"":11903},{""x"":515,""y"":676,""dx"":24,""dy"":-145,""t"":11938},{""x"":490,""y"":701,""dx"":-1,""dy"":-120,""t"":11972},{""x"":505,""y"":755,""dx"":14,""dy"":-66,""t"":12006},{""x"":505,""y"":717,""dx"":14,""dy"":-104,""t"":12039}],[{""x"":1417,""y"":781,""dx"":-34,""dy"":-40,""t"":13061},{""x"":1409,""y"":768,""dx"":-42,""dy"":-53,""t"":13094},{""x"":1403,""y"":770,""dx"":-48,""dy"":-51,""t"":13130},{""x"":1404,""y"":768,""dx"":-47,""dy"":-53,""t"":13162},{""x"":1411,""y"":776,""dx"":-40,""dy"":-45,""t"":13196},{""x"":1411,""y"":806,""dx"":-40,""dy"":-15,""t"":13229},{""x"":1434,""y"":823,""dx"":-17,""dy"":2,""t"":13264},{""x"":1428,""y"":812,""dx"":-23,""dy"":-9,""t"":13297},{""x"":1441,""y"":825,""dx"":-10,""dy"":4,""t"":13332},{""x"":1435,""y"":832,""dx"":-16,""dy"":11,""t"":13365},{""x"":1435,""y"":838,""dx"":-16,""dy"":17,""t"":13400},{""x"":1437,""y"":833,""dx"":-14,""dy"":12,""t"":13434},{""x"":1451,""y"":839,""dx"":0,""dy"":18,""t"":13468},{""x"":1468,""y"":844,""dx"":17,""dy"":23,""t"":13503},{""x"":1469,""y"":856,""dx"":18,""dy"":35,""t"":13536},{""x"":1470,""y"":861,""dx"":19,""dy"":40,""t"":13570},{""x"":1489,""y"":843,""dx"":38,""dy"":22,""t"":13603},{""x"":1490,""y"":822,""dx"":39,""dy"":1,""t"":13638},{""x"":1502,""y"":806,""dx"":51,""dy"":-15,""t"":13672},{""x"":1508,""y"":812,""dx"":57,""dy"":-9,""t"":13706},{""x"":1504,""y"":812,""dx"":53,""dy"":-9,""t"":13739},{""x"":1482,""y"":806,""dx"":31,""dy"":-15,""t"":13773},{""x"":1465,""y"":785,""dx"":14,""dy"":-36,""t"":13807},{""x"":1455,""y"":781,""dx"":4,""dy"":-40,""t"":13842},{""x"":1450,""y"":769,""dx"":-1,""dy"":-52,""t"":13876},{""x"":1463,""y"":773,""dx"":12,""dy"":-48,""t"":13910},{""x"":1464,""y"":762,""dx"":13,""dy"":-59,""t"":13943},{""x"":1428,""y"":781,""dx"":-23,""dy"":-40,""t"":13979},{""x"":1435,""y"":771,""dx"":-16,""dy"":-50,""t"":14010},{""x"":1433,""y"":764,""dx"":-18,""dy"":-57,""t"":14046},{""x"":1434,""y"":747,""dx"":-17,""dy"":-74,""t"":14081},{""x"":1430,""y"":727,""dx"":-21,""dy"":-94,""t"":14114},{""x"":1431,""y"":742,""dx"":-20,""dy"":-79,""t"":14148},{""x"":1416,""y"":747,""dx"":-35,""dy"":-74,""t"":14182},{""x"":1399,""y"":742,""dx"":-52,""dy"":-79,""t"":14215},{""x"":1387,""y"":724,""dx"":-64,""dy"":-97,""t"":14250},{""x"":1373,""y"":695,""dx"":-78,""dy"":-126,""t"":14283},{""x"":1381,""y"":695,""dx"":-70,""dy"":-126,""t"":14318},{""x"":1366,""y"":721,""dx"":-85,""dy"":-100,""t"":14352},{""x"":1372,""y"":729,""dx"":-79,""dy"":-92,""t"":14386},{""x"":1378,""y"":736,""dx"":-73,""dy"":-85,""t"":14418},{""x"":1384,""y"":744,""dx"":-67,""dy"":-77,""t"":14484},{""x"":1374,""y"":759,""dx"":-77,""dy"":-62,""t"":14493},{""x"":1378,""y"":735,""dx"":-73,""dy"":-86,""t"":14523},{""x"":1374,""y"":714,""dx"":-77,""dy"":-107,""t"":14556},{""x"":1373,""y"":733,""dx"":-78,""dy"":-88,""t"":14590},{""x"":1373,""y"":703,""dx"":-78,""dy"":-118,""t"":14624},{""x"":1391,""y"":726,""dx"":-60,""dy"":-95,""t"":14657},{""x"":1419,""y"":741,""dx"":-32,""dy"":-80,""t"":14692},{""x"":1435,""y"":759,""dx"":-16,""dy"":-62,""t"":14726},{""x"":1450,""y"":790,""dx"":-1,""dy"":-31,""t"":14759},{""x"":1467,""y"":792,""dx"":16,""dy"":-29,""t"":14794},{""x"":1454,""y"":807,""dx"":3,""dy"":-14,""t"":14828},{""x"":1439,""y"":768,""dx"":-12,""dy"":-53,""t"":14863},{""x"":1439,""y"":773,""dx"":-12,""dy"":-48,""t"":14896},{""x"":1440,""y"":778,""dx"":-11,""dy"":-43,""t"":14929},{""x"":1417,""y"":793,""dx"":-34,""dy"":-28,""t"":14963},{""x"":1424,""y"":792,""dx"":-27,""dy"":-29,""t"":14998},{""x"":1409,""y"":804,""dx"":-42,""dy"":-17,""t"":15032}]]","[94.91525423728814,15.254237288135593,100,100,100]","[{""x"":6.0508474576271185,""y"":4.830508474576271,""r"":123.5788945461478},{""x"":120.96610169491525,""y"":205.11864406779662,""r"":31.96632187137718},{""x"":69.66666666666667,""y"":37.6,""r"":86.0801087158973},{""x"":61.333333333333336,""y"":-73.66666666666667,""r"":107.97137562653052},{""x"":-22.220338983050848,""y"":-44.13559322033898,""r"":45.85144567385061}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
