"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1733","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1737","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11244","0.0-2.0-0.0","","","","","9505","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13844","0.0-2.0-1.0","","","","","2599","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","25908","0.0-3.0","","","","","","","","1423","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","26964","0.0-4.0-0.0","","","","","1054","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","37394","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","38245","0.0-4.0-2.0","","","","","851","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","57621","0.0-4.0-3.0","","","","","","","","","","[[{""x"":455,""y"":502,""dx"":-36,""dy"":221,""t"":989},{""x"":443,""y"":501,""dx"":-48,""dy"":220,""t"":1023},{""x"":440,""y"":497,""dx"":-51,""dy"":216,""t"":1059},{""x"":434,""y"":482,""dx"":-57,""dy"":201,""t"":1093},{""x"":415,""y"":487,""dx"":-76,""dy"":206,""t"":1127},{""x"":403,""y"":477,""dx"":-88,""dy"":196,""t"":1160},{""x"":385,""y"":452,""dx"":-106,""dy"":171,""t"":1193},{""x"":370,""y"":431,""dx"":-121,""dy"":150,""t"":1226},{""x"":416,""y"":438,""dx"":-75,""dy"":157,""t"":1262},{""x"":419,""y"":460,""dx"":-72,""dy"":179,""t"":1296},{""x"":394,""y"":448,""dx"":-97,""dy"":167,""t"":1330},{""x"":373,""y"":431,""dx"":-118,""dy"":150,""t"":1363},{""x"":362,""y"":423,""dx"":-129,""dy"":142,""t"":1398},{""x"":358,""y"":441,""dx"":-133,""dy"":160,""t"":1432},{""x"":341,""y"":429,""dx"":-150,""dy"":148,""t"":1465},{""x"":320,""y"":427,""dx"":-171,""dy"":146,""t"":1500},{""x"":345,""y"":418,""dx"":-146,""dy"":137,""t"":1534},{""x"":357,""y"":442,""dx"":-134,""dy"":161,""t"":1568},{""x"":362,""y"":424,""dx"":-129,""dy"":143,""t"":1602},{""x"":357,""y"":431,""dx"":-134,""dy"":150,""t"":1636},{""x"":355,""y"":439,""dx"":-136,""dy"":158,""t"":1670},{""x"":387,""y"":455,""dx"":-104,""dy"":174,""t"":1704},{""x"":397,""y"":438,""dx"":-94,""dy"":157,""t"":1738},{""x"":394,""y"":442,""dx"":-97,""dy"":161,""t"":1771},{""x"":394,""y"":429,""dx"":-97,""dy"":148,""t"":1807},{""x"":396,""y"":413,""dx"":-95,""dy"":132,""t"":1840},{""x"":371,""y"":422,""dx"":-120,""dy"":141,""t"":1874},{""x"":383,""y"":411,""dx"":-108,""dy"":130,""t"":1908},{""x"":365,""y"":415,""dx"":-126,""dy"":134,""t"":1943},{""x"":375,""y"":431,""dx"":-116,""dy"":150,""t"":1976},{""x"":360,""y"":432,""dx"":-131,""dy"":151,""t"":2010},{""x"":336,""y"":438,""dx"":-155,""dy"":157,""t"":2044},{""x"":371,""y"":458,""dx"":-120,""dy"":177,""t"":2078},{""x"":359,""y"":459,""dx"":-132,""dy"":178,""t"":2112},{""x"":407,""y"":445,""dx"":-84,""dy"":164,""t"":2147},{""x"":392,""y"":453,""dx"":-99,""dy"":172,""t"":2180},{""x"":409,""y"":434,""dx"":-82,""dy"":153,""t"":2214},{""x"":380,""y"":411,""dx"":-111,""dy"":130,""t"":2248},{""x"":361,""y"":393,""dx"":-130,""dy"":112,""t"":2282},{""x"":367,""y"":390,""dx"":-124,""dy"":109,""t"":2317},{""x"":391,""y"":383,""dx"":-100,""dy"":102,""t"":2350},{""x"":363,""y"":389,""dx"":-128,""dy"":108,""t"":2384},{""x"":352,""y"":394,""dx"":-139,""dy"":113,""t"":2418},{""x"":421,""y"":414,""dx"":-70,""dy"":133,""t"":2452},{""x"":470,""y"":436,""dx"":-21,""dy"":155,""t"":2486},{""x"":485,""y"":442,""dx"":-6,""dy"":161,""t"":2520},{""x"":522,""y"":448,""dx"":31,""dy"":167,""t"":2554},{""x"":552,""y"":458,""dx"":61,""dy"":177,""t"":2588},{""x"":517,""y"":456,""dx"":26,""dy"":175,""t"":2623},{""x"":548,""y"":465,""dx"":57,""dy"":184,""t"":2656},{""x"":574,""y"":461,""dx"":83,""dy"":180,""t"":2691},{""x"":576,""y"":457,""dx"":85,""dy"":176,""t"":2724},{""x"":550,""y"":469,""dx"":59,""dy"":188,""t"":2758},{""x"":474,""y"":465,""dx"":-17,""dy"":184,""t"":2789},{""x"":453,""y"":468,""dx"":-38,""dy"":187,""t"":2826},{""x"":453,""y"":475,""dx"":-38,""dy"":194,""t"":2860},{""x"":457,""y"":485,""dx"":-34,""dy"":204,""t"":2894},{""x"":454,""y"":492,""dx"":-37,""dy"":211,""t"":2928},{""x"":460,""y"":501,""dx"":-31,""dy"":220,""t"":2962}],[{""x"":1484,""y"":303,""dx"":33,""dy"":22,""t"":4017},{""x"":1469,""y"":315,""dx"":18,""dy"":34,""t"":4051},{""x"":1454,""y"":303,""dx"":3,""dy"":22,""t"":4084},{""x"":1458,""y"":303,""dx"":7,""dy"":22,""t"":4117},{""x"":1440,""y"":311,""dx"":-11,""dy"":30,""t"":4152},{""x"":1447,""y"":291,""dx"":-4,""dy"":10,""t"":4187},{""x"":1421,""y"":291,""dx"":-30,""dy"":10,""t"":4221},{""x"":1405,""y"":291,""dx"":-46,""dy"":10,""t"":4254},{""x"":1395,""y"":302,""dx"":-56,""dy"":21,""t"":4288},{""x"":1404,""y"":333,""dx"":-47,""dy"":52,""t"":4323},{""x"":1393,""y"":350,""dx"":-58,""dy"":69,""t"":4357},{""x"":1389,""y"":366,""dx"":-62,""dy"":85,""t"":4387},{""x"":1387,""y"":373,""dx"":-64,""dy"":92,""t"":4425},{""x"":1383,""y"":368,""dx"":-68,""dy"":87,""t"":4458},{""x"":1371,""y"":341,""dx"":-80,""dy"":60,""t"":4491},{""x"":1360,""y"":341,""dx"":-91,""dy"":60,""t"":4527},{""x"":1331,""y"":327,""dx"":-120,""dy"":46,""t"":4559},{""x"":1347,""y"":325,""dx"":-104,""dy"":44,""t"":4594},{""x"":1351,""y"":333,""dx"":-100,""dy"":52,""t"":4628},{""x"":1356,""y"":359,""dx"":-95,""dy"":78,""t"":4662},{""x"":1366,""y"":364,""dx"":-85,""dy"":83,""t"":4696},{""x"":1364,""y"":356,""dx"":-87,""dy"":75,""t"":4730},{""x"":1361,""y"":362,""dx"":-90,""dy"":81,""t"":4763},{""x"":1377,""y"":329,""dx"":-74,""dy"":48,""t"":4795},{""x"":1399,""y"":332,""dx"":-52,""dy"":51,""t"":4832},{""x"":1421,""y"":339,""dx"":-30,""dy"":58,""t"":4866},{""x"":1435,""y"":347,""dx"":-16,""dy"":66,""t"":4900},{""x"":1431,""y"":350,""dx"":-20,""dy"":69,""t"":4934},{""x"":1440,""y"":359,""dx"":-11,""dy"":78,""t"":4968},{""x"":1478,""y"":338,""dx"":27,""dy"":57,""t"":5002},{""x"":1479,""y"":329,""dx"":28,""dy"":48,""t"":5036},{""x"":1466,""y"":311,""dx"":15,""dy"":30,""t"":5070},{""x"":1436,""y"":299,""dx"":-15,""dy"":18,""t"":5105},{""x"":1441,""y"":292,""dx"":-10,""dy"":11,""t"":5138},{""x"":1415,""y"":289,""dx"":-36,""dy"":8,""t"":5172},{""x"":1412,""y"":282,""dx"":-39,""dy"":1,""t"":5206},{""x"":1395,""y"":273,""dx"":-56,""dy"":-8,""t"":5241},{""x"":1387,""y"":266,""dx"":-64,""dy"":-15,""t"":5274},{""x"":1385,""y"":263,""dx"":-66,""dy"":-18,""t"":5308},{""x"":1361,""y"":258,""dx"":-90,""dy"":-23,""t"":5343},{""x"":1339,""y"":266,""dx"":-112,""dy"":-15,""t"":5377},{""x"":1317,""y"":266,""dx"":-134,""dy"":-15,""t"":5410},{""x"":1327,""y"":256,""dx"":-124,""dy"":-25,""t"":5445},{""x"":1306,""y"":273,""dx"":-145,""dy"":-8,""t"":5478},{""x"":1313,""y"":280,""dx"":-138,""dy"":-1,""t"":5511},{""x"":1316,""y"":294,""dx"":-135,""dy"":13,""t"":5546},{""x"":1298,""y"":293,""dx"":-153,""dy"":12,""t"":5580},{""x"":1325,""y"":306,""dx"":-126,""dy"":25,""t"":5613},{""x"":1331,""y"":319,""dx"":-120,""dy"":38,""t"":5648},{""x"":1328,""y"":328,""dx"":-123,""dy"":47,""t"":5682},{""x"":1321,""y"":343,""dx"":-130,""dy"":62,""t"":5717},{""x"":1322,""y"":345,""dx"":-129,""dy"":64,""t"":5749},{""x"":1348,""y"":335,""dx"":-103,""dy"":54,""t"":5784},{""x"":1351,""y"":335,""dx"":-100,""dy"":54,""t"":5818},{""x"":1369,""y"":327,""dx"":-82,""dy"":46,""t"":5852},{""x"":1394,""y"":321,""dx"":-57,""dy"":40,""t"":5886},{""x"":1426,""y"":315,""dx"":-25,""dy"":34,""t"":5920},{""x"":1464,""y"":313,""dx"":13,""dy"":32,""t"":5955},{""x"":1495,""y"":313,""dx"":44,""dy"":32,""t"":5986}],[{""x"":913,""y"":670,""dx"":-58,""dy"":119,""t"":7041},{""x"":912,""y"":686,""dx"":-59,""dy"":135,""t"":7076},{""x"":934,""y"":778,""dx"":-37,""dy"":227,""t"":7110},{""x"":923,""y"":897,""dx"":-48,""dy"":346,""t"":7144},{""x"":912,""y"":996,""dx"":-59,""dy"":445,""t"":7177},{""x"":930,""y"":1012,""dx"":-41,""dy"":461,""t"":7212},{""x"":952,""y"":997,""dx"":-19,""dy"":446,""t"":7246},{""x"":979,""y"":979,""dx"":8,""dy"":428,""t"":7280},{""x"":1009,""y"":954,""dx"":38,""dy"":403,""t"":7313},{""x"":1038,""y"":914,""dx"":67,""dy"":363,""t"":7348},{""x"":1037,""y"":883,""dx"":66,""dy"":332,""t"":7383},{""x"":1009,""y"":858,""dx"":38,""dy"":307,""t"":7415},{""x"":976,""y"":864,""dx"":5,""dy"":313,""t"":7450},{""x"":926,""y"":871,""dx"":-45,""dy"":320,""t"":7484},{""x"":900,""y"":871,""dx"":-71,""dy"":320,""t"":7519},{""x"":892,""y"":852,""dx"":-79,""dy"":301,""t"":7551},{""x"":878,""y"":849,""dx"":-93,""dy"":298,""t"":7585},{""x"":861,""y"":815,""dx"":-110,""dy"":264,""t"":7619},{""x"":847,""y"":788,""dx"":-124,""dy"":237,""t"":7654},{""x"":837,""y"":778,""dx"":-134,""dy"":227,""t"":7688},{""x"":826,""y"":773,""dx"":-145,""dy"":222,""t"":7721},{""x"":824,""y"":753,""dx"":-147,""dy"":202,""t"":7756},{""x"":809,""y"":720,""dx"":-162,""dy"":169,""t"":7790},{""x"":825,""y"":698,""dx"":-146,""dy"":147,""t"":7823},{""x"":830,""y"":688,""dx"":-141,""dy"":137,""t"":7857},{""x"":847,""y"":683,""dx"":-124,""dy"":132,""t"":7892},{""x"":855,""y"":677,""dx"":-116,""dy"":126,""t"":7927},{""x"":863,""y"":673,""dx"":-108,""dy"":122,""t"":7959},{""x"":861,""y"":674,""dx"":-110,""dy"":123,""t"":7994},{""x"":861,""y"":686,""dx"":-110,""dy"":135,""t"":8028},{""x"":894,""y"":692,""dx"":-77,""dy"":141,""t"":8062},{""x"":895,""y"":714,""dx"":-76,""dy"":163,""t"":8096},{""x"":918,""y"":727,""dx"":-53,""dy"":176,""t"":8130},{""x"":917,""y"":734,""dx"":-54,""dy"":183,""t"":8163},{""x"":915,""y"":758,""dx"":-56,""dy"":207,""t"":8198},{""x"":908,""y"":754,""dx"":-63,""dy"":203,""t"":8232},{""x"":874,""y"":778,""dx"":-97,""dy"":227,""t"":8266},{""x"":891,""y"":732,""dx"":-80,""dy"":181,""t"":8300},{""x"":868,""y"":728,""dx"":-103,""dy"":177,""t"":8334},{""x"":876,""y"":687,""dx"":-95,""dy"":136,""t"":8365},{""x"":891,""y"":655,""dx"":-80,""dy"":104,""t"":8402},{""x"":884,""y"":645,""dx"":-87,""dy"":94,""t"":8436},{""x"":863,""y"":624,""dx"":-108,""dy"":73,""t"":8469},{""x"":875,""y"":608,""dx"":-96,""dy"":57,""t"":8504},{""x"":863,""y"":604,""dx"":-108,""dy"":53,""t"":8538},{""x"":862,""y"":593,""dx"":-109,""dy"":42,""t"":8572},{""x"":850,""y"":600,""dx"":-121,""dy"":49,""t"":8606},{""x"":846,""y"":617,""dx"":-125,""dy"":66,""t"":8641},{""x"":863,""y"":632,""dx"":-108,""dy"":81,""t"":8674},{""x"":868,""y"":626,""dx"":-103,""dy"":75,""t"":8708},{""x"":863,""y"":629,""dx"":-108,""dy"":78,""t"":8742},{""x"":864,""y"":632,""dx"":-107,""dy"":81,""t"":8776},{""x"":867,""y"":619,""dx"":-104,""dy"":68,""t"":8809},{""x"":868,""y"":637,""dx"":-103,""dy"":86,""t"":8845},{""x"":880,""y"":625,""dx"":-91,""dy"":74,""t"":8878},{""x"":904,""y"":620,""dx"":-67,""dy"":69,""t"":8913},{""x"":931,""y"":616,""dx"":-40,""dy"":65,""t"":8945},{""x"":924,""y"":644,""dx"":-47,""dy"":93,""t"":8980},{""x"":937,""y"":642,""dx"":-34,""dy"":91,""t"":9014}],[{""x"":567,""y"":731,""dx"":76,""dy"":-90,""t"":10033},{""x"":601,""y"":741,""dx"":110,""dy"":-80,""t"":10068},{""x"":610,""y"":752,""dx"":119,""dy"":-69,""t"":10102},{""x"":631,""y"":752,""dx"":140,""dy"":-69,""t"":10137},{""x"":627,""y"":771,""dx"":136,""dy"":-50,""t"":10170},{""x"":638,""y"":774,""dx"":147,""dy"":-47,""t"":10204},{""x"":662,""y"":791,""dx"":171,""dy"":-30,""t"":10238},{""x"":673,""y"":798,""dx"":182,""dy"":-23,""t"":10273},{""x"":675,""y"":795,""dx"":184,""dy"":-26,""t"":10306},{""x"":672,""y"":798,""dx"":181,""dy"":-23,""t"":10340},{""x"":649,""y"":820,""dx"":158,""dy"":-1,""t"":10374},{""x"":623,""y"":837,""dx"":132,""dy"":16,""t"":10408},{""x"":630,""y"":818,""dx"":139,""dy"":-3,""t"":10441},{""x"":617,""y"":809,""dx"":126,""dy"":-12,""t"":10476},{""x"":607,""y"":808,""dx"":116,""dy"":-13,""t"":10510},{""x"":603,""y"":810,""dx"":112,""dy"":-11,""t"":10545},{""x"":601,""y"":805,""dx"":110,""dy"":-16,""t"":10578},{""x"":582,""y"":798,""dx"":91,""dy"":-23,""t"":10612},{""x"":543,""y"":789,""dx"":52,""dy"":-32,""t"":10646},{""x"":524,""y"":779,""dx"":33,""dy"":-42,""t"":10680},{""x"":527,""y"":771,""dx"":36,""dy"":-50,""t"":10714},{""x"":535,""y"":803,""dx"":44,""dy"":-18,""t"":10748},{""x"":511,""y"":808,""dx"":20,""dy"":-13,""t"":10782},{""x"":522,""y"":806,""dx"":31,""dy"":-15,""t"":10815},{""x"":532,""y"":821,""dx"":41,""dy"":0,""t"":10849},{""x"":533,""y"":836,""dx"":42,""dy"":15,""t"":10884},{""x"":522,""y"":851,""dx"":31,""dy"":30,""t"":10918},{""x"":515,""y"":885,""dx"":24,""dy"":64,""t"":10952},{""x"":512,""y"":900,""dx"":21,""dy"":79,""t"":10986},{""x"":506,""y"":917,""dx"":15,""dy"":96,""t"":11020},{""x"":518,""y"":916,""dx"":27,""dy"":95,""t"":11054},{""x"":511,""y"":867,""dx"":20,""dy"":46,""t"":11088},{""x"":528,""y"":874,""dx"":37,""dy"":53,""t"":11121},{""x"":523,""y"":822,""dx"":32,""dy"":1,""t"":11156},{""x"":544,""y"":809,""dx"":53,""dy"":-12,""t"":11190},{""x"":514,""y"":821,""dx"":23,""dy"":0,""t"":11225},{""x"":483,""y"":825,""dx"":-8,""dy"":4,""t"":11257},{""x"":472,""y"":828,""dx"":-19,""dy"":7,""t"":11292},{""x"":476,""y"":828,""dx"":-15,""dy"":7,""t"":11326},{""x"":489,""y"":856,""dx"":-2,""dy"":35,""t"":11360},{""x"":473,""y"":865,""dx"":-18,""dy"":44,""t"":11395},{""x"":502,""y"":816,""dx"":11,""dy"":-5,""t"":11428},{""x"":515,""y"":854,""dx"":24,""dy"":33,""t"":11461},{""x"":524,""y"":866,""dx"":33,""dy"":45,""t"":11496},{""x"":530,""y"":895,""dx"":39,""dy"":74,""t"":11528},{""x"":538,""y"":898,""dx"":47,""dy"":77,""t"":11564},{""x"":535,""y"":904,""dx"":44,""dy"":83,""t"":11597},{""x"":524,""y"":912,""dx"":33,""dy"":91,""t"":11632},{""x"":514,""y"":886,""dx"":23,""dy"":65,""t"":11666},{""x"":543,""y"":897,""dx"":52,""dy"":76,""t"":11699},{""x"":555,""y"":924,""dx"":64,""dy"":103,""t"":11734},{""x"":532,""y"":921,""dx"":41,""dy"":100,""t"":11767},{""x"":537,""y"":927,""dx"":46,""dy"":106,""t"":11803},{""x"":548,""y"":914,""dx"":57,""dy"":93,""t"":11836},{""x"":540,""y"":927,""dx"":49,""dy"":106,""t"":11870},{""x"":542,""y"":939,""dx"":51,""dy"":118,""t"":11904},{""x"":545,""y"":952,""dx"":54,""dy"":131,""t"":11940},{""x"":553,""y"":905,""dx"":62,""dy"":84,""t"":11972},{""x"":546,""y"":892,""dx"":55,""dy"":71,""t"":12006}],[{""x"":1251,""y"":712,""dx"":-200,""dy"":-109,""t"":13060},{""x"":1241,""y"":734,""dx"":-210,""dy"":-87,""t"":13094},{""x"":1232,""y"":753,""dx"":-219,""dy"":-68,""t"":13125},{""x"":1227,""y"":750,""dx"":-224,""dy"":-71,""t"":13162},{""x"":1220,""y"":752,""dx"":-231,""dy"":-69,""t"":13196},{""x"":1227,""y"":755,""dx"":-224,""dy"":-66,""t"":13230},{""x"":1206,""y"":757,""dx"":-245,""dy"":-64,""t"":13263},{""x"":1231,""y"":755,""dx"":-220,""dy"":-66,""t"":13298},{""x"":1206,""y"":736,""dx"":-245,""dy"":-85,""t"":13333},{""x"":1207,""y"":732,""dx"":-244,""dy"":-89,""t"":13366},{""x"":1187,""y"":730,""dx"":-264,""dy"":-91,""t"":13399},{""x"":1158,""y"":736,""dx"":-293,""dy"":-85,""t"":13433},{""x"":1137,""y"":710,""dx"":-314,""dy"":-111,""t"":13468},{""x"":1120,""y"":689,""dx"":-331,""dy"":-132,""t"":13499},{""x"":1095,""y"":669,""dx"":-356,""dy"":-152,""t"":13535},{""x"":1120,""y"":703,""dx"":-331,""dy"":-118,""t"":13570},{""x"":1096,""y"":689,""dx"":-355,""dy"":-132,""t"":13605},{""x"":1126,""y"":708,""dx"":-325,""dy"":-113,""t"":13638},{""x"":1164,""y"":737,""dx"":-287,""dy"":-84,""t"":13672},{""x"":1198,""y"":743,""dx"":-253,""dy"":-78,""t"":13706},{""x"":1189,""y"":771,""dx"":-262,""dy"":-50,""t"":13740},{""x"":1181,""y"":782,""dx"":-270,""dy"":-39,""t"":13774},{""x"":1170,""y"":790,""dx"":-281,""dy"":-31,""t"":13808},{""x"":1174,""y"":753,""dx"":-277,""dy"":-68,""t"":13842},{""x"":1223,""y"":734,""dx"":-228,""dy"":-87,""t"":13876},{""x"":1203,""y"":710,""dx"":-248,""dy"":-111,""t"":13910},{""x"":1178,""y"":693,""dx"":-273,""dy"":-128,""t"":13946},{""x"":1199,""y"":723,""dx"":-252,""dy"":-98,""t"":13978},{""x"":1177,""y"":708,""dx"":-274,""dy"":-113,""t"":14012},{""x"":1206,""y"":704,""dx"":-245,""dy"":-117,""t"":14046},{""x"":1181,""y"":732,""dx"":-270,""dy"":-89,""t"":14081},{""x"":1140,""y"":715,""dx"":-311,""dy"":-106,""t"":14113},{""x"":1112,""y"":701,""dx"":-339,""dy"":-120,""t"":14149},{""x"":1118,""y"":684,""dx"":-333,""dy"":-137,""t"":14181},{""x"":1105,""y"":707,""dx"":-346,""dy"":-114,""t"":14216},{""x"":1122,""y"":718,""dx"":-329,""dy"":-103,""t"":14250},{""x"":1139,""y"":732,""dx"":-312,""dy"":-89,""t"":14285},{""x"":1137,""y"":711,""dx"":-314,""dy"":-110,""t"":14318},{""x"":1194,""y"":722,""dx"":-257,""dy"":-99,""t"":14352},{""x"":1158,""y"":700,""dx"":-293,""dy"":-121,""t"":14385},{""x"":1194,""y"":713,""dx"":-257,""dy"":-108,""t"":14420},{""x"":1204,""y"":714,""dx"":-247,""dy"":-107,""t"":14454},{""x"":1203,""y"":735,""dx"":-248,""dy"":-86,""t"":14488},{""x"":1227,""y"":761,""dx"":-224,""dy"":-60,""t"":14522},{""x"":1257,""y"":737,""dx"":-194,""dy"":-84,""t"":14556},{""x"":1237,""y"":757,""dx"":-214,""dy"":-64,""t"":14590},{""x"":1197,""y"":732,""dx"":-254,""dy"":-89,""t"":14625},{""x"":1172,""y"":702,""dx"":-279,""dy"":-119,""t"":14659},{""x"":1152,""y"":676,""dx"":-299,""dy"":-145,""t"":14690},{""x"":1132,""y"":696,""dx"":-319,""dy"":-125,""t"":14726},{""x"":1155,""y"":690,""dx"":-296,""dy"":-131,""t"":14760},{""x"":1143,""y"":682,""dx"":-308,""dy"":-139,""t"":14794},{""x"":1139,""y"":690,""dx"":-312,""dy"":-131,""t"":14828},{""x"":1105,""y"":694,""dx"":-346,""dy"":-127,""t"":14863},{""x"":1122,""y"":720,""dx"":-329,""dy"":-101,""t"":14895},{""x"":1142,""y"":701,""dx"":-309,""dy"":-120,""t"":14930},{""x"":1144,""y"":725,""dx"":-307,""dy"":-96,""t"":14963},{""x"":1111,""y"":708,""dx"":-340,""dy"":-113,""t"":14998},{""x"":1133,""y"":736,""dx"":-318,""dy"":-85,""t"":15032}]]","[64.40677966101694,100,55.932203389830505,100,0]","[{""x"":-77.77966101694915,""y"":163.1864406779661,""r"":56.20753240646988},{""x"":-61.440677966101696,""y"":35.813559322033896,""r"":53.906621786664076},{""x"":-77.35593220338983,""y"":186.4406779661017,""r"":103.66266446241524},{""x"":63.30508474576271,""y"":21.610169491525422,""r"":70.46028543930582},{""x"":-279.40677966101697,""y"":-98.8135593220339,""r"":47.469493068621425}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","58148","0.0-4.0-4.0-0.0-0.0","","","","","526","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
