"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1820","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1825","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4453","0.0-2.0-0.0","","","","","2627","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5470","0.0-2.0-1.0","","","","","1017","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17458","0.0-3.0","","","","","","","","4905","","","","","","","","","","","","","","","","",""
"","html-button-response","5","18689","0.0-4.0-0.0","","","","","1228","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","29882","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","30450","0.0-4.0-2.0","","","","","567","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","50246","0.0-4.0-3.0","","","","","","","","","","[[{""x"":455,""y"":397,""dx"":17.166656494140625,""dy"":146,""t"":990},{""x"":446,""y"":392,""dx"":8.166656494140625,""dy"":141,""t"":1021},{""x"":450,""y"":385,""dx"":12.166656494140625,""dy"":134,""t"":1056},{""x"":474,""y"":369,""dx"":36.166656494140625,""dy"":118,""t"":1093},{""x"":458,""y"":367,""dx"":20.166656494140625,""dy"":116,""t"":1125},{""x"":456,""y"":347,""dx"":18.166656494140625,""dy"":96,""t"":1157},{""x"":431,""y"":359,""dx"":-6.833343505859375,""dy"":108,""t"":1196},{""x"":422,""y"":365,""dx"":-15.833343505859375,""dy"":114,""t"":1225},{""x"":441,""y"":369,""dx"":3.166656494140625,""dy"":118,""t"":1261},{""x"":425,""y"":381,""dx"":-12.833343505859375,""dy"":130,""t"":1294},{""x"":410,""y"":380,""dx"":-27.833343505859375,""dy"":129,""t"":1329},{""x"":413,""y"":373,""dx"":-24.833343505859375,""dy"":122,""t"":1365},{""x"":402,""y"":381,""dx"":-35.833343505859375,""dy"":130,""t"":1396},{""x"":390,""y"":393,""dx"":-47.833343505859375,""dy"":142,""t"":1430},{""x"":443,""y"":379,""dx"":5.166656494140625,""dy"":128,""t"":1468},{""x"":466,""y"":373,""dx"":28.166656494140625,""dy"":122,""t"":1498},{""x"":504,""y"":368,""dx"":66.16665649414062,""dy"":117,""t"":1534},{""x"":490,""y"":366,""dx"":52.166656494140625,""dy"":115,""t"":1565},{""x"":487,""y"":390,""dx"":49.166656494140625,""dy"":139,""t"":1601},{""x"":472,""y"":441,""dx"":34.166656494140625,""dy"":190,""t"":1638},{""x"":449,""y"":430,""dx"":11.166656494140625,""dy"":179,""t"":1667},{""x"":461,""y"":395,""dx"":23.166656494140625,""dy"":144,""t"":1702},{""x"":438,""y"":397,""dx"":0.166656494140625,""dy"":146,""t"":1742},{""x"":418,""y"":389,""dx"":-19.833343505859375,""dy"":138,""t"":1771},{""x"":413,""y"":397,""dx"":-24.833343505859375,""dy"":146,""t"":1805},{""x"":459,""y"":355,""dx"":21.166656494140625,""dy"":104,""t"":1838},{""x"":477,""y"":325,""dx"":39.166656494140625,""dy"":74,""t"":1874},{""x"":492,""y"":360,""dx"":54.166656494140625,""dy"":109,""t"":1910},{""x"":485,""y"":358,""dx"":47.166656494140625,""dy"":107,""t"":1941},{""x"":501,""y"":350,""dx"":63.166656494140625,""dy"":99,""t"":1973},{""x"":495,""y"":350,""dx"":57.166656494140625,""dy"":99,""t"":2007},{""x"":470,""y"":349,""dx"":32.166656494140625,""dy"":98,""t"":2044},{""x"":501,""y"":326,""dx"":63.166656494140625,""dy"":75,""t"":2077},{""x"":481,""y"":327,""dx"":43.166656494140625,""dy"":76,""t"":2109},{""x"":474,""y"":335,""dx"":36.166656494140625,""dy"":84,""t"":2147},{""x"":498,""y"":330,""dx"":60.166656494140625,""dy"":79,""t"":2177},{""x"":508,""y"":308,""dx"":70.16665649414062,""dy"":57,""t"":2213},{""x"":522,""y"":307,""dx"":84.16665649414062,""dy"":56,""t"":2246},{""x"":505,""y"":317,""dx"":67.16665649414062,""dy"":66,""t"":2284},{""x"":500,""y"":331,""dx"":62.166656494140625,""dy"":80,""t"":2313},{""x"":517,""y"":313,""dx"":79.16665649414062,""dy"":62,""t"":2351},{""x"":513,""y"":332,""dx"":75.16665649414062,""dy"":81,""t"":2381},{""x"":520,""y"":332,""dx"":82.16665649414062,""dy"":81,""t"":2419},{""x"":548,""y"":324,""dx"":110.16665649414062,""dy"":73,""t"":2450},{""x"":544,""y"":330,""dx"":106.16665649414062,""dy"":79,""t"":2485},{""x"":534,""y"":324,""dx"":96.16665649414062,""dy"":73,""t"":2518},{""x"":530,""y"":312,""dx"":92.16665649414062,""dy"":61,""t"":2553},{""x"":511,""y"":325,""dx"":73.16665649414062,""dy"":74,""t"":2589},{""x"":547,""y"":315,""dx"":109.16665649414062,""dy"":64,""t"":2619},{""x"":599,""y"":277,""dx"":161.16665649414062,""dy"":26,""t"":2654},{""x"":533,""y"":272,""dx"":95.16665649414062,""dy"":21,""t"":2692},{""x"":535,""y"":269,""dx"":97.16665649414062,""dy"":18,""t"":2723},{""x"":537,""y"":266,""dx"":99.16665649414062,""dy"":15,""t"":2758},{""x"":500,""y"":313,""dx"":62.166656494140625,""dy"":62,""t"":2790},{""x"":493,""y"":322,""dx"":55.166656494140625,""dy"":71,""t"":2825},{""x"":505,""y"":323,""dx"":67.16665649414062,""dy"":72,""t"":2861},{""x"":517,""y"":297,""dx"":79.16665649414062,""dy"":46,""t"":2893},{""x"":515,""y"":292,""dx"":77.16665649414062,""dy"":41,""t"":2925},{""x"":518,""y"":302,""dx"":80.16665649414062,""dy"":51,""t"":2965}],[{""x"":1367,""y"":208,""dx"":75.5,""dy"":-43,""t"":4013},{""x"":1361,""y"":215,""dx"":69.5,""dy"":-36,""t"":4050},{""x"":1349,""y"":192,""dx"":57.5,""dy"":-59,""t"":4085},{""x"":1368,""y"":150,""dx"":76.5,""dy"":-101,""t"":4116},{""x"":1368,""y"":190,""dx"":76.5,""dy"":-61,""t"":4150},{""x"":1337,""y"":164,""dx"":45.5,""dy"":-87,""t"":4189},{""x"":1367,""y"":186,""dx"":75.5,""dy"":-65,""t"":4218},{""x"":1307,""y"":143,""dx"":15.5,""dy"":-108,""t"":4254},{""x"":1341,""y"":188,""dx"":49.5,""dy"":-63,""t"":4286},{""x"":1282,""y"":225,""dx"":-9.5,""dy"":-26,""t"":4322},{""x"":1262,""y"":254,""dx"":-29.5,""dy"":3,""t"":4358},{""x"":1303,""y"":253,""dx"":11.5,""dy"":2,""t"":4389},{""x"":1272,""y"":268,""dx"":-19.5,""dy"":17,""t"":4423},{""x"":1313,""y"":222,""dx"":21.5,""dy"":-29,""t"":4455},{""x"":1309,""y"":206,""dx"":17.5,""dy"":-45,""t"":4493},{""x"":1320,""y"":173,""dx"":28.5,""dy"":-78,""t"":4525},{""x"":1324,""y"":154,""dx"":32.5,""dy"":-97,""t"":4557},{""x"":1315,""y"":139,""dx"":23.5,""dy"":-112,""t"":4596},{""x"":1328,""y"":122,""dx"":36.5,""dy"":-129,""t"":4625},{""x"":1360,""y"":104,""dx"":68.5,""dy"":-147,""t"":4661},{""x"":1362,""y"":94,""dx"":70.5,""dy"":-157,""t"":4695},{""x"":1376,""y"":141,""dx"":84.5,""dy"":-110,""t"":4729},{""x"":1400,""y"":113,""dx"":108.5,""dy"":-138,""t"":4764},{""x"":1411,""y"":88,""dx"":119.5,""dy"":-163,""t"":4797},{""x"":1438,""y"":82,""dx"":146.5,""dy"":-169,""t"":4830},{""x"":1440,""y"":36,""dx"":148.5,""dy"":-215,""t"":4867},{""x"":1410,""y"":22,""dx"":118.5,""dy"":-229,""t"":4898},{""x"":1400,""y"":7,""dx"":108.5,""dy"":-244,""t"":4934},{""x"":1409,""y"":-8,""dx"":117.5,""dy"":-259,""t"":4965},{""x"":1423,""y"":-31,""dx"":131.5,""dy"":-282,""t"":5001},{""x"":1457,""y"":-47,""dx"":165.5,""dy"":-298,""t"":5038},{""x"":1482,""y"":-41,""dx"":190.5,""dy"":-292,""t"":5067},{""x"":1494,""y"":-15,""dx"":202.5,""dy"":-266,""t"":5102},{""x"":1493,""y"":-19,""dx"":201.5,""dy"":-270,""t"":5141},{""x"":1497,""y"":58,""dx"":205.5,""dy"":-193,""t"":5170},{""x"":1474,""y"":41,""dx"":182.5,""dy"":-210,""t"":5206},{""x"":1444,""y"":24,""dx"":152.5,""dy"":-227,""t"":5238},{""x"":1464,""y"":26,""dx"":172.5,""dy"":-225,""t"":5273},{""x"":1467,""y"":8,""dx"":175.5,""dy"":-243,""t"":5309},{""x"":1455,""y"":22,""dx"":163.5,""dy"":-229,""t"":5341},{""x"":1464,""y"":18,""dx"":172.5,""dy"":-233,""t"":5374},{""x"":1464,""y"":10,""dx"":172.5,""dy"":-241,""t"":5407},{""x"":1446,""y"":12,""dx"":154.5,""dy"":-239,""t"":5444},{""x"":1424,""y"":-14,""dx"":132.5,""dy"":-265,""t"":5478},{""x"":1395,""y"":-13,""dx"":103.5,""dy"":-264,""t"":5509},{""x"":1387,""y"":-22,""dx"":95.5,""dy"":-273,""t"":5547},{""x"":1363,""y"":-12,""dx"":71.5,""dy"":-263,""t"":5581},{""x"":1340,""y"":-1,""dx"":48.5,""dy"":-252,""t"":5612},{""x"":1327,""y"":-4,""dx"":35.5,""dy"":-255,""t"":5646},{""x"":1341,""y"":22,""dx"":49.5,""dy"":-229,""t"":5679},{""x"":1327,""y"":56,""dx"":35.5,""dy"":-195,""t"":5716},{""x"":1344,""y"":71,""dx"":52.5,""dy"":-180,""t"":5748},{""x"":1358,""y"":81,""dx"":66.5,""dy"":-170,""t"":5782},{""x"":1375,""y"":70,""dx"":83.5,""dy"":-181,""t"":5819},{""x"":1374,""y"":116,""dx"":82.5,""dy"":-135,""t"":5850},{""x"":1381,""y"":124,""dx"":89.5,""dy"":-127,""t"":5885},{""x"":1373,""y"":122,""dx"":81.5,""dy"":-129,""t"":5917},{""x"":1409,""y"":110,""dx"":117.5,""dy"":-141,""t"":5953}],[{""x"":910,""y"":351,""dx"":45.33331298828125,""dy"":-140,""t"":7006},{""x"":917,""y"":368,""dx"":52.33331298828125,""dy"":-123,""t"":7043},{""x"":927,""y"":394,""dx"":62.33331298828125,""dy"":-97,""t"":7073},{""x"":942,""y"":403,""dx"":77.33331298828125,""dy"":-88,""t"":7110},{""x"":918,""y"":395,""dx"":53.33331298828125,""dy"":-96,""t"":7141},{""x"":910,""y"":383,""dx"":45.33331298828125,""dy"":-108,""t"":7176},{""x"":933,""y"":364,""dx"":68.33331298828125,""dy"":-127,""t"":7213},{""x"":962,""y"":371,""dx"":97.33331298828125,""dy"":-120,""t"":7243},{""x"":960,""y"":365,""dx"":95.33331298828125,""dy"":-126,""t"":7277},{""x"":968,""y"":345,""dx"":103.33331298828125,""dy"":-146,""t"":7316},{""x"":970,""y"":367,""dx"":105.33331298828125,""dy"":-124,""t"":7346},{""x"":913,""y"":359,""dx"":48.33331298828125,""dy"":-132,""t"":7381},{""x"":913,""y"":373,""dx"":48.33331298828125,""dy"":-118,""t"":7413},{""x"":867,""y"":381,""dx"":2.33331298828125,""dy"":-110,""t"":7450},{""x"":863,""y"":377,""dx"":-1.66668701171875,""dy"":-114,""t"":7485},{""x"":870,""y"":402,""dx"":5.33331298828125,""dy"":-89,""t"":7515},{""x"":874,""y"":396,""dx"":9.33331298828125,""dy"":-95,""t"":7550},{""x"":881,""y"":393,""dx"":16.33331298828125,""dy"":-98,""t"":7588},{""x"":868,""y"":383,""dx"":3.33331298828125,""dy"":-108,""t"":7619},{""x"":870,""y"":369,""dx"":5.33331298828125,""dy"":-122,""t"":7654},{""x"":881,""y"":330,""dx"":16.33331298828125,""dy"":-161,""t"":7685},{""x"":888,""y"":370,""dx"":23.33331298828125,""dy"":-121,""t"":7722},{""x"":834,""y"":374,""dx"":-30.66668701171875,""dy"":-117,""t"":7759},{""x"":871,""y"":392,""dx"":6.33331298828125,""dy"":-99,""t"":7788},{""x"":876,""y"":382,""dx"":11.33331298828125,""dy"":-109,""t"":7821},{""x"":884,""y"":386,""dx"":19.33331298828125,""dy"":-105,""t"":7863},{""x"":898,""y"":380,""dx"":33.33331298828125,""dy"":-111,""t"":7892},{""x"":893,""y"":369,""dx"":28.33331298828125,""dy"":-122,""t"":7946},{""x"":890,""y"":346,""dx"":25.33331298828125,""dy"":-145,""t"":7959},{""x"":914,""y"":376,""dx"":49.33331298828125,""dy"":-115,""t"":7994},{""x"":911,""y"":368,""dx"":46.33331298828125,""dy"":-123,""t"":8029},{""x"":923,""y"":335,""dx"":58.33331298828125,""dy"":-156,""t"":8062},{""x"":932,""y"":313,""dx"":67.33331298828125,""dy"":-178,""t"":8094},{""x"":913,""y"":312,""dx"":48.33331298828125,""dy"":-179,""t"":8128},{""x"":922,""y"":350,""dx"":57.33331298828125,""dy"":-141,""t"":8165},{""x"":905,""y"":356,""dx"":40.33331298828125,""dy"":-135,""t"":8198},{""x"":903,""y"":345,""dx"":38.33331298828125,""dy"":-146,""t"":8229},{""x"":889,""y"":330,""dx"":24.33331298828125,""dy"":-161,""t"":8268},{""x"":883,""y"":341,""dx"":18.33331298828125,""dy"":-150,""t"":8297},{""x"":900,""y"":330,""dx"":35.33331298828125,""dy"":-161,""t"":8333},{""x"":854,""y"":349,""dx"":-10.66668701171875,""dy"":-142,""t"":8366},{""x"":833,""y"":356,""dx"":-31.66668701171875,""dy"":-135,""t"":8400},{""x"":830,""y"":362,""dx"":-34.66668701171875,""dy"":-129,""t"":8437},{""x"":813,""y"":373,""dx"":-51.66668701171875,""dy"":-118,""t"":8468},{""x"":847,""y"":341,""dx"":-17.66668701171875,""dy"":-150,""t"":8502},{""x"":870,""y"":314,""dx"":5.33331298828125,""dy"":-177,""t"":8540},{""x"":894,""y"":308,""dx"":29.33331298828125,""dy"":-183,""t"":8570},{""x"":871,""y"":312,""dx"":6.33331298828125,""dy"":-179,""t"":8606},{""x"":887,""y"":316,""dx"":22.33331298828125,""dy"":-175,""t"":8638},{""x"":883,""y"":304,""dx"":18.33331298828125,""dy"":-187,""t"":8674},{""x"":900,""y"":312,""dx"":35.33331298828125,""dy"":-179,""t"":8709},{""x"":904,""y"":329,""dx"":39.33331298828125,""dy"":-162,""t"":8740},{""x"":916,""y"":333,""dx"":51.33331298828125,""dy"":-158,""t"":8774},{""x"":894,""y"":357,""dx"":29.33331298828125,""dy"":-134,""t"":8812},{""x"":910,""y"":384,""dx"":45.33331298828125,""dy"":-107,""t"":8843},{""x"":889,""y"":385,""dx"":24.33331298828125,""dy"":-106,""t"":8878},{""x"":893,""y"":402,""dx"":28.33331298828125,""dy"":-89,""t"":8909},{""x"":930,""y"":368,""dx"":65.33331298828125,""dy"":-123,""t"":8946},{""x"":905,""y"":394,""dx"":40.33331298828125,""dy"":-97,""t"":8982}],[{""x"":450,""y"":661,""dx"":12.166656494140625,""dy"":-70,""t"":9999},{""x"":460,""y"":654,""dx"":22.166656494140625,""dy"":-77,""t"":10036},{""x"":429,""y"":671,""dx"":-8.833343505859375,""dy"":-60,""t"":10067},{""x"":429,""y"":668,""dx"":-8.833343505859375,""dy"":-63,""t"":10102},{""x"":442,""y"":674,""dx"":4.166656494140625,""dy"":-57,""t"":10133},{""x"":463,""y"":670,""dx"":25.166656494140625,""dy"":-61,""t"":10170},{""x"":469,""y"":670,""dx"":31.166656494140625,""dy"":-61,""t"":10206},{""x"":478,""y"":669,""dx"":40.166656494140625,""dy"":-62,""t"":10236},{""x"":475,""y"":658,""dx"":37.166656494140625,""dy"":-73,""t"":10270},{""x"":486,""y"":636,""dx"":48.166656494140625,""dy"":-95,""t"":10303},{""x"":469,""y"":643,""dx"":31.166656494140625,""dy"":-88,""t"":10339},{""x"":451,""y"":645,""dx"":13.166656494140625,""dy"":-86,""t"":10374},{""x"":430,""y"":646,""dx"":-7.833343505859375,""dy"":-85,""t"":10405},{""x"":406,""y"":633,""dx"":-31.833343505859375,""dy"":-98,""t"":10442},{""x"":419,""y"":648,""dx"":-18.833343505859375,""dy"":-83,""t"":10473},{""x"":424,""y"":652,""dx"":-13.833343505859375,""dy"":-79,""t"":10510},{""x"":442,""y"":665,""dx"":4.166656494140625,""dy"":-66,""t"":10541},{""x"":437,""y"":658,""dx"":-0.833343505859375,""dy"":-73,""t"":10576},{""x"":422,""y"":632,""dx"":-15.833343505859375,""dy"":-99,""t"":10613},{""x"":414,""y"":638,""dx"":-23.833343505859375,""dy"":-93,""t"":10643},{""x"":423,""y"":655,""dx"":-14.833343505859375,""dy"":-76,""t"":10678},{""x"":425,""y"":677,""dx"":-12.833343505859375,""dy"":-54,""t"":10716},{""x"":430,""y"":681,""dx"":-7.833343505859375,""dy"":-50,""t"":10745},{""x"":455,""y"":697,""dx"":17.166656494140625,""dy"":-34,""t"":10784},{""x"":475,""y"":711,""dx"":37.166656494140625,""dy"":-20,""t"":10813},{""x"":464,""y"":718,""dx"":26.166656494140625,""dy"":-13,""t"":10849},{""x"":479,""y"":734,""dx"":41.166656494140625,""dy"":3,""t"":10885},{""x"":481,""y"":746,""dx"":43.166656494140625,""dy"":15,""t"":10915},{""x"":455,""y"":722,""dx"":17.166656494140625,""dy"":-9,""t"":10950},{""x"":435,""y"":729,""dx"":-2.833343505859375,""dy"":-2,""t"":10988},{""x"":415,""y"":707,""dx"":-22.833343505859375,""dy"":-24,""t"":11018},{""x"":413,""y"":703,""dx"":-24.833343505859375,""dy"":-28,""t"":11054},{""x"":394,""y"":705,""dx"":-43.833343505859375,""dy"":-26,""t"":11085},{""x"":407,""y"":694,""dx"":-30.833343505859375,""dy"":-37,""t"":11121},{""x"":395,""y"":698,""dx"":-42.833343505859375,""dy"":-33,""t"":11158},{""x"":402,""y"":692,""dx"":-35.833343505859375,""dy"":-39,""t"":11187},{""x"":393,""y"":693,""dx"":-44.833343505859375,""dy"":-38,""t"":11222},{""x"":402,""y"":685,""dx"":-35.833343505859375,""dy"":-46,""t"":11261},{""x"":396,""y"":689,""dx"":-41.833343505859375,""dy"":-42,""t"":11291},{""x"":400,""y"":678,""dx"":-37.833343505859375,""dy"":-53,""t"":11326},{""x"":387,""y"":681,""dx"":-50.833343505859375,""dy"":-50,""t"":11358},{""x"":385,""y"":668,""dx"":-52.833343505859375,""dy"":-63,""t"":11396},{""x"":394,""y"":690,""dx"":-43.833343505859375,""dy"":-41,""t"":11429},{""x"":401,""y"":695,""dx"":-36.833343505859375,""dy"":-36,""t"":11461},{""x"":380,""y"":681,""dx"":-57.833343505859375,""dy"":-50,""t"":11493},{""x"":416,""y"":677,""dx"":-21.833343505859375,""dy"":-54,""t"":11527},{""x"":413,""y"":663,""dx"":-24.833343505859375,""dy"":-68,""t"":11564},{""x"":409,""y"":655,""dx"":-28.833343505859375,""dy"":-76,""t"":11598},{""x"":403,""y"":651,""dx"":-34.833343505859375,""dy"":-80,""t"":11630},{""x"":404,""y"":652,""dx"":-33.833343505859375,""dy"":-79,""t"":11668},{""x"":394,""y"":658,""dx"":-43.833343505859375,""dy"":-73,""t"":11697},{""x"":420,""y"":644,""dx"":-17.833343505859375,""dy"":-87,""t"":11733},{""x"":422,""y"":645,""dx"":-15.833343505859375,""dy"":-86,""t"":11767},{""x"":431,""y"":652,""dx"":-6.833343505859375,""dy"":-79,""t"":11800},{""x"":429,""y"":677,""dx"":-8.833343505859375,""dy"":-54,""t"":11836},{""x"":442,""y"":679,""dx"":4.166656494140625,""dy"":-52,""t"":11871},{""x"":463,""y"":692,""dx"":25.166656494140625,""dy"":-39,""t"":11902},{""x"":447,""y"":719,""dx"":9.166656494140625,""dy"":-12,""t"":11939},{""x"":460,""y"":719,""dx"":22.166656494140625,""dy"":-12,""t"":11970}],[{""x"":1272,""y"":621,""dx"":-19.5,""dy"":-110,""t"":13025},{""x"":1258,""y"":592,""dx"":-33.5,""dy"":-139,""t"":13060},{""x"":1265,""y"":619,""dx"":-26.5,""dy"":-112,""t"":13093},{""x"":1265,""y"":626,""dx"":-26.5,""dy"":-105,""t"":13127},{""x"":1282,""y"":603,""dx"":-9.5,""dy"":-128,""t"":13163},{""x"":1283,""y"":620,""dx"":-8.5,""dy"":-111,""t"":13193},{""x"":1269,""y"":643,""dx"":-22.5,""dy"":-88,""t"":13231},{""x"":1273,""y"":647,""dx"":-18.5,""dy"":-84,""t"":13262},{""x"":1270,""y"":653,""dx"":-21.5,""dy"":-78,""t"":13297},{""x"":1252,""y"":650,""dx"":-39.5,""dy"":-81,""t"":13334},{""x"":1242,""y"":644,""dx"":-49.5,""dy"":-87,""t"":13363},{""x"":1249,""y"":629,""dx"":-42.5,""dy"":-102,""t"":13397},{""x"":1257,""y"":630,""dx"":-34.5,""dy"":-101,""t"":13436},{""x"":1242,""y"":636,""dx"":-49.5,""dy"":-95,""t"":13467},{""x"":1244,""y"":626,""dx"":-47.5,""dy"":-105,""t"":13502},{""x"":1258,""y"":632,""dx"":-33.5,""dy"":-99,""t"":13533},{""x"":1239,""y"":608,""dx"":-52.5,""dy"":-123,""t"":13570},{""x"":1238,""y"":601,""dx"":-53.5,""dy"":-130,""t"":13605},{""x"":1231,""y"":578,""dx"":-60.5,""dy"":-153,""t"":13636},{""x"":1258,""y"":594,""dx"":-33.5,""dy"":-137,""t"":13671},{""x"":1253,""y"":582,""dx"":-38.5,""dy"":-149,""t"":13706},{""x"":1261,""y"":614,""dx"":-30.5,""dy"":-117,""t"":13739},{""x"":1263,""y"":627,""dx"":-28.5,""dy"":-104,""t"":13775},{""x"":1260,""y"":635,""dx"":-31.5,""dy"":-96,""t"":13805},{""x"":1232,""y"":610,""dx"":-59.5,""dy"":-121,""t"":13842},{""x"":1259,""y"":626,""dx"":-32.5,""dy"":-105,""t"":13878},{""x"":1268,""y"":616,""dx"":-23.5,""dy"":-115,""t"":13909},{""x"":1260,""y"":644,""dx"":-31.5,""dy"":-87,""t"":13942},{""x"":1256,""y"":662,""dx"":-35.5,""dy"":-69,""t"":13975},{""x"":1285,""y"":651,""dx"":-6.5,""dy"":-80,""t"":14013},{""x"":1289,""y"":637,""dx"":-2.5,""dy"":-94,""t"":14045},{""x"":1284,""y"":639,""dx"":-7.5,""dy"":-92,""t"":14078},{""x"":1293,""y"":638,""dx"":1.5,""dy"":-93,""t"":14116},{""x"":1296,""y"":625,""dx"":4.5,""dy"":-106,""t"":14145},{""x"":1297,""y"":618,""dx"":5.5,""dy"":-113,""t"":14181},{""x"":1279,""y"":606,""dx"":-12.5,""dy"":-125,""t"":14214},{""x"":1256,""y"":604,""dx"":-35.5,""dy"":-127,""t"":14248},{""x"":1241,""y"":612,""dx"":-50.5,""dy"":-119,""t"":14284},{""x"":1249,""y"":619,""dx"":-42.5,""dy"":-112,""t"":14318},{""x"":1277,""y"":599,""dx"":-14.5,""dy"":-132,""t"":14350},{""x"":1271,""y"":616,""dx"":-20.5,""dy"":-115,""t"":14387},{""x"":1315,""y"":605,""dx"":23.5,""dy"":-126,""t"":14418},{""x"":1273,""y"":605,""dx"":-18.5,""dy"":-126,""t"":14454},{""x"":1283,""y"":605,""dx"":-8.5,""dy"":-126,""t"":14485},{""x"":1285,""y"":586,""dx"":-6.5,""dy"":-145,""t"":14522},{""x"":1294,""y"":602,""dx"":2.5,""dy"":-129,""t"":14557},{""x"":1271,""y"":617,""dx"":-20.5,""dy"":-114,""t"":14587},{""x"":1230,""y"":630,""dx"":-61.5,""dy"":-101,""t"":14622},{""x"":1275,""y"":628,""dx"":-16.5,""dy"":-103,""t"":14660},{""x"":1307,""y"":637,""dx"":15.5,""dy"":-94,""t"":14690},{""x"":1340,""y"":635,""dx"":48.5,""dy"":-96,""t"":14726},{""x"":1342,""y"":626,""dx"":50.5,""dy"":-105,""t"":14757},{""x"":1312,""y"":641,""dx"":20.5,""dy"":-90,""t"":14793},{""x"":1268,""y"":650,""dx"":-23.5,""dy"":-81,""t"":14830},{""x"":1254,""y"":627,""dx"":-37.5,""dy"":-104,""t"":14860},{""x"":1241,""y"":638,""dx"":-50.5,""dy"":-93,""t"":14893},{""x"":1265,""y"":636,""dx"":-26.5,""dy"":-95,""t"":14934},{""x"":1258,""y"":648,""dx"":-33.5,""dy"":-83,""t"":14963},{""x"":1290,""y"":668,""dx"":-1.5,""dy"":-63,""t"":14997}]]","[100,53.44827586206896,100,100,100]","[{""x"":45.183605646683,""y"":95.62711864406779,""r"":50.62209947145632},{""x"":91.96551724137932,""y"":-163.01724137931035,""r"":149.01649869546054},{""x"":31.418058750993115,""y"":-131.28813559322035,""r"":36.48410892380926},{""x"":-8.443512997384799,""y"":-54.67796610169491,""r"":35.1597045806612},{""x"":-22.364406779661017,""y"":-107,""r"":26.02478764489885}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.39","validate","","","","","","","","","",""
"","html-keyboard-response","9","51964","0.0-5.0-0.0","","","","","1717"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的  "" 1 "","" 4 "" ,"" 7 "","" 9 "","" 6 "","" 3 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
