"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","13343","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","13349","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","20601","0.0-2.0-0.0","","","","","7247","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","32945","0.0-2.0-1.0","","","","","12343","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","34152","0.0-3.0","","","","","1205"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","42918","0.0-4.0","","","","","","","","","1463","","","","","","","","","","","","","","","",""
"","html-button-response","6","44496","0.0-5.0-0.0","","","","","1577","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","55926","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","56584","0.0-5.0-2.0","","","","","657","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","74409","0.0-5.0-3.0","","","","","","","","","","[[{""x"":570,""y"":329,""dx"":79,""dy"":48,""t"":990},{""x"":571,""y"":301,""dx"":80,""dy"":20,""t"":1024},{""x"":523,""y"":239,""dx"":32,""dy"":-42,""t"":1058},{""x"":510,""y"":264,""dx"":19,""dy"":-17,""t"":1092},{""x"":494,""y"":269,""dx"":3,""dy"":-12,""t"":1126},{""x"":520,""y"":270,""dx"":29,""dy"":-11,""t"":1159},{""x"":498,""y"":266,""dx"":7,""dy"":-15,""t"":1193},{""x"":480,""y"":255,""dx"":-11,""dy"":-26,""t"":1228},{""x"":503,""y"":256,""dx"":12,""dy"":-25,""t"":1262},{""x"":487,""y"":281,""dx"":-4,""dy"":0,""t"":1296},{""x"":457,""y"":292,""dx"":-34,""dy"":11,""t"":1330},{""x"":446,""y"":278,""dx"":-45,""dy"":-3,""t"":1364},{""x"":434,""y"":394,""dx"":-57,""dy"":113,""t"":1398},{""x"":512,""y"":546,""dx"":21,""dy"":265,""t"":1432},{""x"":533,""y"":666,""dx"":42,""dy"":385,""t"":1466},{""x"":544,""y"":701,""dx"":53,""dy"":420,""t"":1500},{""x"":546,""y"":742,""dx"":55,""dy"":461,""t"":1534},{""x"":533,""y"":707,""dx"":42,""dy"":426,""t"":1568},{""x"":490,""y"":693,""dx"":-1,""dy"":412,""t"":1602},{""x"":476,""y"":627,""dx"":-15,""dy"":346,""t"":1637},{""x"":499,""y"":597,""dx"":8,""dy"":316,""t"":1671},{""x"":491,""y"":540,""dx"":0,""dy"":259,""t"":1705},{""x"":513,""y"":509,""dx"":22,""dy"":228,""t"":1737},{""x"":508,""y"":463,""dx"":17,""dy"":182,""t"":1772},{""x"":495,""y"":426,""dx"":4,""dy"":145,""t"":1805},{""x"":481,""y"":405,""dx"":-10,""dy"":124,""t"":1840},{""x"":473,""y"":388,""dx"":-18,""dy"":107,""t"":1874},{""x"":455,""y"":382,""dx"":-36,""dy"":101,""t"":1908},{""x"":453,""y"":365,""dx"":-38,""dy"":84,""t"":1942},{""x"":440,""y"":318,""dx"":-51,""dy"":37,""t"":1976},{""x"":439,""y"":293,""dx"":-52,""dy"":12,""t"":2010},{""x"":438,""y"":274,""dx"":-53,""dy"":-7,""t"":2042},{""x"":462,""y"":246,""dx"":-29,""dy"":-35,""t"":2078},{""x"":447,""y"":246,""dx"":-44,""dy"":-35,""t"":2112},{""x"":435,""y"":241,""dx"":-56,""dy"":-40,""t"":2145},{""x"":424,""y"":247,""dx"":-67,""dy"":-34,""t"":2180},{""x"":404,""y"":246,""dx"":-87,""dy"":-35,""t"":2215},{""x"":431,""y"":255,""dx"":-60,""dy"":-26,""t"":2247},{""x"":433,""y"":248,""dx"":-58,""dy"":-33,""t"":2282},{""x"":420,""y"":239,""dx"":-71,""dy"":-42,""t"":2317},{""x"":400,""y"":223,""dx"":-91,""dy"":-58,""t"":2349},{""x"":400,""y"":239,""dx"":-91,""dy"":-42,""t"":2384},{""x"":375,""y"":218,""dx"":-116,""dy"":-63,""t"":2418},{""x"":355,""y"":201,""dx"":-136,""dy"":-80,""t"":2450},{""x"":346,""y"":222,""dx"":-145,""dy"":-59,""t"":2485},{""x"":345,""y"":218,""dx"":-146,""dy"":-63,""t"":2521},{""x"":346,""y"":237,""dx"":-145,""dy"":-44,""t"":2555},{""x"":338,""y"":237,""dx"":-153,""dy"":-44,""t"":2588},{""x"":348,""y"":235,""dx"":-143,""dy"":-46,""t"":2622},{""x"":355,""y"":260,""dx"":-136,""dy"":-21,""t"":2655},{""x"":367,""y"":282,""dx"":-124,""dy"":1,""t"":2689},{""x"":379,""y"":297,""dx"":-112,""dy"":16,""t"":2724},{""x"":407,""y"":329,""dx"":-84,""dy"":48,""t"":2758},{""x"":448,""y"":298,""dx"":-43,""dy"":17,""t"":2792},{""x"":473,""y"":311,""dx"":-18,""dy"":30,""t"":2825},{""x"":485,""y"":320,""dx"":-6,""dy"":39,""t"":2861},{""x"":513,""y"":316,""dx"":22,""dy"":35,""t"":2894},{""x"":534,""y"":349,""dx"":43,""dy"":68,""t"":2928},{""x"":557,""y"":343,""dx"":66,""dy"":62,""t"":2962},{""x"":571,""y"":353,""dx"":80,""dy"":72,""t"":2995}],[{""x"":1130,""y"":520,""dx"":-321,""dy"":239,""t"":4013},{""x"":1125,""y"":504,""dx"":-326,""dy"":223,""t"":4049},{""x"":1161,""y"":419,""dx"":-290,""dy"":138,""t"":4084},{""x"":1227,""y"":399,""dx"":-224,""dy"":118,""t"":4119},{""x"":1286,""y"":414,""dx"":-165,""dy"":133,""t"":4152},{""x"":1344,""y"":385,""dx"":-107,""dy"":104,""t"":4185},{""x"":1397,""y"":373,""dx"":-54,""dy"":92,""t"":4219},{""x"":1446,""y"":347,""dx"":-5,""dy"":66,""t"":4253},{""x"":1463,""y"":335,""dx"":12,""dy"":54,""t"":4297},{""x"":1501,""y"":324,""dx"":50,""dy"":43,""t"":4336},{""x"":1533,""y"":308,""dx"":82,""dy"":27,""t"":4364},{""x"":1566,""y"":310,""dx"":115,""dy"":29,""t"":4391},{""x"":1574,""y"":308,""dx"":123,""dy"":27,""t"":4421},{""x"":1528,""y"":279,""dx"":77,""dy"":-2,""t"":4459},{""x"":1540,""y"":259,""dx"":89,""dy"":-22,""t"":4492},{""x"":1566,""y"":240,""dx"":115,""dy"":-41,""t"":4526},{""x"":1569,""y"":235,""dx"":118,""dy"":-46,""t"":4559},{""x"":1614,""y"":241,""dx"":163,""dy"":-40,""t"":4593},{""x"":1579,""y"":233,""dx"":128,""dy"":-48,""t"":4629},{""x"":1612,""y"":246,""dx"":161,""dy"":-35,""t"":4663},{""x"":1572,""y"":228,""dx"":121,""dy"":-53,""t"":4696},{""x"":1590,""y"":217,""dx"":139,""dy"":-64,""t"":4730},{""x"":1553,""y"":221,""dx"":102,""dy"":-60,""t"":4764},{""x"":1524,""y"":207,""dx"":73,""dy"":-74,""t"":4803},{""x"":1517,""y"":218,""dx"":66,""dy"":-63,""t"":4833},{""x"":1530,""y"":225,""dx"":79,""dy"":-56,""t"":4867},{""x"":1518,""y"":227,""dx"":67,""dy"":-54,""t"":4900},{""x"":1523,""y"":231,""dx"":72,""dy"":-50,""t"":4934},{""x"":1477,""y"":240,""dx"":26,""dy"":-41,""t"":4968},{""x"":1470,""y"":248,""dx"":19,""dy"":-33,""t"":5002},{""x"":1504,""y"":242,""dx"":53,""dy"":-39,""t"":5036},{""x"":1528,""y"":236,""dx"":77,""dy"":-45,""t"":5069},{""x"":1529,""y"":227,""dx"":78,""dy"":-54,""t"":5104},{""x"":1558,""y"":237,""dx"":107,""dy"":-44,""t"":5138},{""x"":1575,""y"":209,""dx"":124,""dy"":-72,""t"":5172},{""x"":1598,""y"":213,""dx"":147,""dy"":-68,""t"":5206},{""x"":1582,""y"":235,""dx"":131,""dy"":-46,""t"":5239},{""x"":1541,""y"":254,""dx"":90,""dy"":-27,""t"":5274},{""x"":1521,""y"":294,""dx"":70,""dy"":13,""t"":5308},{""x"":1408,""y"":365,""dx"":-43,""dy"":84,""t"":5342},{""x"":1311,""y"":522,""dx"":-140,""dy"":241,""t"":5376},{""x"":1172,""y"":631,""dx"":-279,""dy"":350,""t"":5409},{""x"":1122,""y"":636,""dx"":-329,""dy"":355,""t"":5444},{""x"":1096,""y"":638,""dx"":-355,""dy"":357,""t"":5478},{""x"":1111,""y"":619,""dx"":-340,""dy"":338,""t"":5511},{""x"":1198,""y"":566,""dx"":-253,""dy"":285,""t"":5547},{""x"":1258,""y"":511,""dx"":-193,""dy"":230,""t"":5580},{""x"":1323,""y"":464,""dx"":-128,""dy"":183,""t"":5611},{""x"":1347,""y"":422,""dx"":-104,""dy"":141,""t"":5648},{""x"":1402,""y"":377,""dx"":-49,""dy"":96,""t"":5683},{""x"":1454,""y"":352,""dx"":3,""dy"":71,""t"":5715},{""x"":1498,""y"":327,""dx"":47,""dy"":46,""t"":5750},{""x"":1531,""y"":296,""dx"":80,""dy"":15,""t"":5784},{""x"":1543,""y"":289,""dx"":92,""dy"":8,""t"":5818},{""x"":1576,""y"":270,""dx"":125,""dy"":-11,""t"":5853},{""x"":1596,""y"":244,""dx"":145,""dy"":-37,""t"":5886},{""x"":1597,""y"":245,""dx"":146,""dy"":-36,""t"":5920},{""x"":1646,""y"":279,""dx"":195,""dy"":-2,""t"":5954},{""x"":1623,""y"":296,""dx"":172,""dy"":15,""t"":5989}],[{""x"":904,""y"":523,""dx"":-67,""dy"":-28,""t"":7008},{""x"":947,""y"":517,""dx"":-24,""dy"":-34,""t"":7042},{""x"":980,""y"":522,""dx"":9,""dy"":-29,""t"":7076},{""x"":997,""y"":487,""dx"":26,""dy"":-64,""t"":7110},{""x"":1006,""y"":503,""dx"":35,""dy"":-48,""t"":7144},{""x"":1001,""y"":521,""dx"":30,""dy"":-30,""t"":7176},{""x"":1019,""y"":521,""dx"":48,""dy"":-30,""t"":7212},{""x"":1020,""y"":497,""dx"":49,""dy"":-54,""t"":7246},{""x"":981,""y"":496,""dx"":10,""dy"":-55,""t"":7280},{""x"":1005,""y"":509,""dx"":34,""dy"":-42,""t"":7314},{""x"":1012,""y"":521,""dx"":41,""dy"":-30,""t"":7348},{""x"":990,""y"":528,""dx"":19,""dy"":-23,""t"":7382},{""x"":902,""y"":654,""dx"":-69,""dy"":103,""t"":7416},{""x"":898,""y"":743,""dx"":-73,""dy"":192,""t"":7450},{""x"":872,""y"":801,""dx"":-99,""dy"":250,""t"":7485},{""x"":854,""y"":823,""dx"":-117,""dy"":272,""t"":7518},{""x"":827,""y"":843,""dx"":-144,""dy"":292,""t"":7552},{""x"":814,""y"":821,""dx"":-157,""dy"":270,""t"":7584},{""x"":810,""y"":789,""dx"":-161,""dy"":238,""t"":7620},{""x"":817,""y"":752,""dx"":-154,""dy"":201,""t"":7654},{""x"":824,""y"":751,""dx"":-147,""dy"":200,""t"":7688},{""x"":862,""y"":681,""dx"":-109,""dy"":130,""t"":7721},{""x"":857,""y"":661,""dx"":-114,""dy"":110,""t"":7756},{""x"":851,""y"":639,""dx"":-120,""dy"":88,""t"":7789},{""x"":872,""y"":614,""dx"":-99,""dy"":63,""t"":7824},{""x"":880,""y"":613,""dx"":-91,""dy"":62,""t"":7858},{""x"":874,""y"":621,""dx"":-97,""dy"":70,""t"":7892},{""x"":854,""y"":624,""dx"":-117,""dy"":73,""t"":7926},{""x"":858,""y"":612,""dx"":-113,""dy"":61,""t"":7961},{""x"":862,""y"":597,""dx"":-109,""dy"":46,""t"":7994},{""x"":862,""y"":585,""dx"":-109,""dy"":34,""t"":8028},{""x"":859,""y"":589,""dx"":-112,""dy"":38,""t"":8063},{""x"":847,""y"":590,""dx"":-124,""dy"":39,""t"":8096},{""x"":855,""y"":559,""dx"":-116,""dy"":8,""t"":8131},{""x"":856,""y"":559,""dx"":-115,""dy"":8,""t"":8163},{""x"":846,""y"":550,""dx"":-125,""dy"":-1,""t"":8198},{""x"":858,""y"":544,""dx"":-113,""dy"":-7,""t"":8232},{""x"":886,""y"":531,""dx"":-85,""dy"":-20,""t"":8265},{""x"":895,""y"":532,""dx"":-76,""dy"":-19,""t"":8300},{""x"":910,""y"":534,""dx"":-61,""dy"":-17,""t"":8335},{""x"":938,""y"":546,""dx"":-33,""dy"":-5,""t"":8368},{""x"":934,""y"":542,""dx"":-37,""dy"":-9,""t"":8402},{""x"":944,""y"":537,""dx"":-27,""dy"":-14,""t"":8436},{""x"":929,""y"":551,""dx"":-42,""dy"":0,""t"":8470},{""x"":928,""y"":539,""dx"":-43,""dy"":-12,""t"":8505},{""x"":911,""y"":539,""dx"":-60,""dy"":-12,""t"":8538},{""x"":927,""y"":550,""dx"":-44,""dy"":-1,""t"":8572},{""x"":932,""y"":560,""dx"":-39,""dy"":9,""t"":8605},{""x"":936,""y"":574,""dx"":-35,""dy"":23,""t"":8639},{""x"":957,""y"":560,""dx"":-14,""dy"":9,""t"":8674},{""x"":959,""y"":576,""dx"":-12,""dy"":25,""t"":8708},{""x"":948,""y"":584,""dx"":-23,""dy"":33,""t"":8742},{""x"":943,""y"":565,""dx"":-28,""dy"":14,""t"":8776},{""x"":942,""y"":568,""dx"":-29,""dy"":17,""t"":8810},{""x"":944,""y"":564,""dx"":-27,""dy"":13,""t"":8844},{""x"":945,""y"":560,""dx"":-26,""dy"":9,""t"":8877},{""x"":965,""y"":549,""dx"":-6,""dy"":-2,""t"":8912},{""x"":968,""y"":546,""dx"":-3,""dy"":-5,""t"":8946},{""x"":958,""y"":554,""dx"":-13,""dy"":3,""t"":8981},{""x"":943,""y"":554,""dx"":-28,""dy"":3,""t"":9014}],[{""x"":657,""y"":998,""dx"":166,""dy"":177,""t"":10034},{""x"":652,""y"":961,""dx"":161,""dy"":140,""t"":10067},{""x"":638,""y"":933,""dx"":147,""dy"":112,""t"":10102},{""x"":621,""y"":892,""dx"":130,""dy"":71,""t"":10135},{""x"":628,""y"":858,""dx"":137,""dy"":37,""t"":10170},{""x"":652,""y"":819,""dx"":161,""dy"":-2,""t"":10204},{""x"":659,""y"":795,""dx"":168,""dy"":-26,""t"":10238},{""x"":682,""y"":760,""dx"":191,""dy"":-61,""t"":10272},{""x"":694,""y"":743,""dx"":203,""dy"":-78,""t"":10305},{""x"":694,""y"":727,""dx"":203,""dy"":-94,""t"":10341},{""x"":679,""y"":739,""dx"":188,""dy"":-82,""t"":10375},{""x"":678,""y"":741,""dx"":187,""dy"":-80,""t"":10408},{""x"":691,""y"":715,""dx"":200,""dy"":-106,""t"":10442},{""x"":639,""y"":713,""dx"":148,""dy"":-108,""t"":10476},{""x"":660,""y"":715,""dx"":169,""dy"":-106,""t"":10510},{""x"":651,""y"":701,""dx"":160,""dy"":-120,""t"":10545},{""x"":657,""y"":706,""dx"":166,""dy"":-115,""t"":10579},{""x"":694,""y"":708,""dx"":203,""dy"":-113,""t"":10611},{""x"":642,""y"":724,""dx"":151,""dy"":-97,""t"":10646},{""x"":611,""y"":743,""dx"":120,""dy"":-78,""t"":10680},{""x"":602,""y"":757,""dx"":111,""dy"":-64,""t"":10714},{""x"":596,""y"":769,""dx"":105,""dy"":-52,""t"":10746},{""x"":567,""y"":761,""dx"":76,""dy"":-60,""t"":10781},{""x"":559,""y"":761,""dx"":68,""dy"":-60,""t"":10816},{""x"":537,""y"":754,""dx"":46,""dy"":-67,""t"":10850},{""x"":558,""y"":725,""dx"":67,""dy"":-96,""t"":10883},{""x"":590,""y"":731,""dx"":99,""dy"":-90,""t"":10918},{""x"":592,""y"":759,""dx"":101,""dy"":-62,""t"":10952},{""x"":605,""y"":804,""dx"":114,""dy"":-17,""t"":10987},{""x"":647,""y"":862,""dx"":156,""dy"":41,""t"":11020},{""x"":647,""y"":958,""dx"":156,""dy"":137,""t"":11054},{""x"":641,""y"":978,""dx"":150,""dy"":157,""t"":11088},{""x"":670,""y"":975,""dx"":179,""dy"":154,""t"":11122},{""x"":698,""y"":955,""dx"":207,""dy"":134,""t"":11153},{""x"":706,""y"":932,""dx"":215,""dy"":111,""t"":11189},{""x"":674,""y"":906,""dx"":183,""dy"":85,""t"":11224},{""x"":694,""y"":898,""dx"":203,""dy"":77,""t"":11259},{""x"":647,""y"":866,""dx"":156,""dy"":45,""t"":11294},{""x"":645,""y"":833,""dx"":154,""dy"":12,""t"":11326},{""x"":625,""y"":810,""dx"":134,""dy"":-11,""t"":11360},{""x"":589,""y"":785,""dx"":98,""dy"":-36,""t"":11394},{""x"":567,""y"":775,""dx"":76,""dy"":-46,""t"":11427},{""x"":547,""y"":768,""dx"":56,""dy"":-53,""t"":11462},{""x"":544,""y"":744,""dx"":53,""dy"":-77,""t"":11495},{""x"":539,""y"":717,""dx"":48,""dy"":-104,""t"":11530},{""x"":537,""y"":719,""dx"":46,""dy"":-102,""t"":11564},{""x"":547,""y"":698,""dx"":56,""dy"":-123,""t"":11597},{""x"":535,""y"":711,""dx"":44,""dy"":-110,""t"":11632},{""x"":556,""y"":693,""dx"":65,""dy"":-128,""t"":11665},{""x"":557,""y"":679,""dx"":66,""dy"":-142,""t"":11700},{""x"":558,""y"":686,""dx"":67,""dy"":-135,""t"":11734},{""x"":549,""y"":707,""dx"":58,""dy"":-114,""t"":11768},{""x"":536,""y"":721,""dx"":45,""dy"":-100,""t"":11803},{""x"":542,""y"":711,""dx"":51,""dy"":-110,""t"":11836},{""x"":551,""y"":706,""dx"":60,""dy"":-115,""t"":11870},{""x"":562,""y"":711,""dx"":71,""dy"":-110,""t"":11904},{""x"":563,""y"":705,""dx"":72,""dy"":-116,""t"":11938},{""x"":611,""y"":689,""dx"":120,""dy"":-132,""t"":11972},{""x"":608,""y"":680,""dx"":117,""dy"":-141,""t"":12006}],[{""x"":1361,""y"":720,""dx"":-90,""dy"":-101,""t"":13060},{""x"":1314,""y"":689,""dx"":-137,""dy"":-132,""t"":13094},{""x"":1297,""y"":675,""dx"":-154,""dy"":-146,""t"":13128},{""x"":1294,""y"":697,""dx"":-157,""dy"":-124,""t"":13162},{""x"":1312,""y"":710,""dx"":-139,""dy"":-111,""t"":13196},{""x"":1304,""y"":715,""dx"":-147,""dy"":-106,""t"":13230},{""x"":1265,""y"":720,""dx"":-186,""dy"":-101,""t"":13264},{""x"":1251,""y"":748,""dx"":-200,""dy"":-73,""t"":13298},{""x"":1281,""y"":734,""dx"":-170,""dy"":-87,""t"":13332},{""x"":1308,""y"":739,""dx"":-143,""dy"":-82,""t"":13405},{""x"":1356,""y"":749,""dx"":-95,""dy"":-72,""t"":13433},{""x"":1347,""y"":727,""dx"":-104,""dy"":-94,""t"":13468},{""x"":1341,""y"":722,""dx"":-110,""dy"":-99,""t"":13502},{""x"":1332,""y"":736,""dx"":-119,""dy"":-85,""t"":13537},{""x"":1341,""y"":724,""dx"":-110,""dy"":-97,""t"":13570},{""x"":1333,""y"":668,""dx"":-118,""dy"":-153,""t"":13604},{""x"":1295,""y"":672,""dx"":-156,""dy"":-149,""t"":13638},{""x"":1291,""y"":680,""dx"":-160,""dy"":-141,""t"":13672},{""x"":1292,""y"":667,""dx"":-159,""dy"":-154,""t"":13706},{""x"":1311,""y"":679,""dx"":-140,""dy"":-142,""t"":13739},{""x"":1269,""y"":689,""dx"":-182,""dy"":-132,""t"":13774},{""x"":1305,""y"":694,""dx"":-146,""dy"":-127,""t"":13808},{""x"":1287,""y"":712,""dx"":-164,""dy"":-109,""t"":13843},{""x"":1259,""y"":715,""dx"":-192,""dy"":-106,""t"":13875},{""x"":1275,""y"":743,""dx"":-176,""dy"":-78,""t"":13910},{""x"":1263,""y"":757,""dx"":-188,""dy"":-64,""t"":13944},{""x"":1280,""y"":746,""dx"":-171,""dy"":-75,""t"":13978},{""x"":1324,""y"":730,""dx"":-127,""dy"":-91,""t"":14012},{""x"":1351,""y"":747,""dx"":-100,""dy"":-74,""t"":14046},{""x"":1302,""y"":726,""dx"":-149,""dy"":-95,""t"":14080},{""x"":1286,""y"":754,""dx"":-165,""dy"":-67,""t"":14114},{""x"":1281,""y"":746,""dx"":-170,""dy"":-75,""t"":14148},{""x"":1222,""y"":778,""dx"":-229,""dy"":-43,""t"":14182},{""x"":1142,""y"":890,""dx"":-309,""dy"":69,""t"":14216},{""x"":1074,""y"":943,""dx"":-377,""dy"":122,""t"":14250},{""x"":1048,""y"":990,""dx"":-403,""dy"":169,""t"":14284},{""x"":1042,""y"":1026,""dx"":-409,""dy"":205,""t"":14315},{""x"":1082,""y"":1011,""dx"":-369,""dy"":190,""t"":14352},{""x"":1103,""y"":986,""dx"":-348,""dy"":165,""t"":14386},{""x"":1135,""y"":945,""dx"":-316,""dy"":124,""t"":14420},{""x"":1172,""y"":891,""dx"":-279,""dy"":70,""t"":14454},{""x"":1200,""y"":858,""dx"":-251,""dy"":37,""t"":14488},{""x"":1215,""y"":804,""dx"":-236,""dy"":-17,""t"":14522},{""x"":1277,""y"":767,""dx"":-174,""dy"":-54,""t"":14556},{""x"":1320,""y"":739,""dx"":-131,""dy"":-82,""t"":14590},{""x"":1354,""y"":713,""dx"":-97,""dy"":-108,""t"":14624},{""x"":1358,""y"":697,""dx"":-93,""dy"":-124,""t"":14658},{""x"":1381,""y"":698,""dx"":-70,""dy"":-123,""t"":14692},{""x"":1397,""y"":700,""dx"":-54,""dy"":-121,""t"":14724},{""x"":1358,""y"":680,""dx"":-93,""dy"":-141,""t"":14760},{""x"":1314,""y"":646,""dx"":-137,""dy"":-175,""t"":14794},{""x"":1294,""y"":617,""dx"":-157,""dy"":-204,""t"":14828},{""x"":1301,""y"":645,""dx"":-150,""dy"":-176,""t"":14862},{""x"":1281,""y"":616,""dx"":-170,""dy"":-205,""t"":14896},{""x"":1265,""y"":631,""dx"":-186,""dy"":-190,""t"":14930},{""x"":1256,""y"":647,""dx"":-195,""dy"":-174,""t"":14964},{""x"":1236,""y"":641,""dx"":-215,""dy"":-180,""t"":14998},{""x"":1246,""y"":613,""dx"":-205,""dy"":-208,""t"":15032}]]","[83.33333333333334,77.96610169491525,86.66666666666667,71.1864406779661,51.724137931034484]","[{""x"":-30.833333333333332,""y"":65.53333333333333,""r"":155.1600527619279},{""x"":2.9491525423728815,""y"":48.440677966101696,""r"":141.06325123975543},{""x"":-58.083333333333336,""y"":40.25,""r"":98.92309847128661},{""x"":123.86440677966101,""y"":-39.813559322033896,""r"":87.95252336338501},{""x"":-178.91379310344828,""y"":-77.86206896551724,""r"":113.33586340271722}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","",""
