"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1799","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1803","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11919","0.0-2.0-0.0","","","","","10112","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13215","0.0-2.0-1.0","","","","","1294","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13783","0.0-3.0","","","","","566"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18375","0.0-4.0","","","","","","","","","1490","","","","","","","","","","","","","","","",""
"","html-button-response","6","19463","0.0-5.0-0.0","","","","","1087","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30645","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","31367","0.0-5.0-2.0","","","","","721","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","48611","0.0-5.0-3.0","","","","","","","","","","[[{""x"":349,""y"":425,""dx"":-142,""dy"":144,""t"":989},{""x"":355,""y"":422,""dx"":-136,""dy"":141,""t"":1024},{""x"":359,""y"":426,""dx"":-132,""dy"":145,""t"":1058},{""x"":367,""y"":414,""dx"":-124,""dy"":133,""t"":1093},{""x"":378,""y"":419,""dx"":-113,""dy"":138,""t"":1126},{""x"":397,""y"":396,""dx"":-94,""dy"":115,""t"":1160},{""x"":408,""y"":387,""dx"":-83,""dy"":106,""t"":1194},{""x"":412,""y"":381,""dx"":-79,""dy"":100,""t"":1228},{""x"":416,""y"":373,""dx"":-75,""dy"":92,""t"":1263},{""x"":424,""y"":370,""dx"":-67,""dy"":89,""t"":1296},{""x"":430,""y"":363,""dx"":-61,""dy"":82,""t"":1331},{""x"":418,""y"":349,""dx"":-73,""dy"":68,""t"":1364},{""x"":416,""y"":347,""dx"":-75,""dy"":66,""t"":1398},{""x"":423,""y"":342,""dx"":-68,""dy"":61,""t"":1431},{""x"":423,""y"":343,""dx"":-68,""dy"":62,""t"":1465},{""x"":420,""y"":360,""dx"":-71,""dy"":79,""t"":1500},{""x"":412,""y"":371,""dx"":-79,""dy"":90,""t"":1534},{""x"":405,""y"":372,""dx"":-86,""dy"":91,""t"":1568},{""x"":392,""y"":365,""dx"":-99,""dy"":84,""t"":1602},{""x"":389,""y"":366,""dx"":-102,""dy"":85,""t"":1637},{""x"":389,""y"":357,""dx"":-102,""dy"":76,""t"":1670},{""x"":396,""y"":348,""dx"":-95,""dy"":67,""t"":1704},{""x"":393,""y"":348,""dx"":-98,""dy"":67,""t"":1739},{""x"":398,""y"":343,""dx"":-93,""dy"":62,""t"":1772},{""x"":402,""y"":346,""dx"":-89,""dy"":65,""t"":1805},{""x"":400,""y"":347,""dx"":-91,""dy"":66,""t"":1840},{""x"":397,""y"":357,""dx"":-94,""dy"":76,""t"":1874},{""x"":400,""y"":371,""dx"":-91,""dy"":90,""t"":1909},{""x"":402,""y"":383,""dx"":-89,""dy"":102,""t"":1940},{""x"":421,""y"":383,""dx"":-70,""dy"":102,""t"":1975},{""x"":436,""y"":381,""dx"":-55,""dy"":100,""t"":2011},{""x"":429,""y"":391,""dx"":-62,""dy"":110,""t"":2044},{""x"":443,""y"":392,""dx"":-48,""dy"":111,""t"":2078},{""x"":436,""y"":401,""dx"":-55,""dy"":120,""t"":2113},{""x"":431,""y"":408,""dx"":-60,""dy"":127,""t"":2145},{""x"":426,""y"":417,""dx"":-65,""dy"":136,""t"":2179},{""x"":423,""y"":411,""dx"":-68,""dy"":130,""t"":2213},{""x"":427,""y"":394,""dx"":-64,""dy"":113,""t"":2247},{""x"":419,""y"":381,""dx"":-72,""dy"":100,""t"":2283},{""x"":414,""y"":361,""dx"":-77,""dy"":80,""t"":2317},{""x"":411,""y"":344,""dx"":-80,""dy"":63,""t"":2347},{""x"":421,""y"":329,""dx"":-70,""dy"":48,""t"":2384},{""x"":415,""y"":346,""dx"":-76,""dy"":65,""t"":2430},{""x"":424,""y"":341,""dx"":-67,""dy"":60,""t"":2469},{""x"":425,""y"":350,""dx"":-66,""dy"":69,""t"":2486},{""x"":439,""y"":341,""dx"":-52,""dy"":60,""t"":2519},{""x"":420,""y"":376,""dx"":-71,""dy"":95,""t"":2554},{""x"":431,""y"":365,""dx"":-60,""dy"":84,""t"":2588},{""x"":412,""y"":398,""dx"":-79,""dy"":117,""t"":2622},{""x"":420,""y"":391,""dx"":-71,""dy"":110,""t"":2656},{""x"":408,""y"":426,""dx"":-83,""dy"":145,""t"":2690},{""x"":419,""y"":407,""dx"":-72,""dy"":126,""t"":2725},{""x"":408,""y"":417,""dx"":-83,""dy"":136,""t"":2758},{""x"":401,""y"":406,""dx"":-90,""dy"":125,""t"":2792},{""x"":392,""y"":426,""dx"":-99,""dy"":145,""t"":2827},{""x"":413,""y"":402,""dx"":-78,""dy"":121,""t"":2861},{""x"":405,""y"":410,""dx"":-86,""dy"":129,""t"":2895},{""x"":421,""y"":378,""dx"":-70,""dy"":97,""t"":2928},{""x"":402,""y"":400,""dx"":-89,""dy"":119,""t"":2962},{""x"":414,""y"":375,""dx"":-77,""dy"":94,""t"":2996}],[{""x"":1584,""y"":421,""dx"":133,""dy"":140,""t"":4016},{""x"":1569,""y"":428,""dx"":118,""dy"":147,""t"":4050},{""x"":1557,""y"":427,""dx"":106,""dy"":146,""t"":4083},{""x"":1519,""y"":425,""dx"":68,""dy"":144,""t"":4118},{""x"":1505,""y"":395,""dx"":54,""dy"":114,""t"":4153},{""x"":1468,""y"":379,""dx"":17,""dy"":98,""t"":4186},{""x"":1473,""y"":415,""dx"":22,""dy"":134,""t"":4220},{""x"":1481,""y"":452,""dx"":30,""dy"":171,""t"":4254},{""x"":1472,""y"":482,""dx"":21,""dy"":201,""t"":4288},{""x"":1473,""y"":480,""dx"":22,""dy"":199,""t"":4322},{""x"":1477,""y"":466,""dx"":26,""dy"":185,""t"":4356},{""x"":1467,""y"":487,""dx"":16,""dy"":206,""t"":4391},{""x"":1470,""y"":471,""dx"":19,""dy"":190,""t"":4424},{""x"":1465,""y"":468,""dx"":14,""dy"":187,""t"":4458},{""x"":1469,""y"":472,""dx"":18,""dy"":191,""t"":4493},{""x"":1444,""y"":465,""dx"":-7,""dy"":184,""t"":4526},{""x"":1420,""y"":457,""dx"":-31,""dy"":176,""t"":4559},{""x"":1431,""y"":461,""dx"":-20,""dy"":180,""t"":4594},{""x"":1438,""y"":465,""dx"":-13,""dy"":184,""t"":4628},{""x"":1423,""y"":467,""dx"":-28,""dy"":186,""t"":4661},{""x"":1435,""y"":474,""dx"":-16,""dy"":193,""t"":4695},{""x"":1446,""y"":457,""dx"":-5,""dy"":176,""t"":4730},{""x"":1433,""y"":447,""dx"":-18,""dy"":166,""t"":4764},{""x"":1446,""y"":450,""dx"":-5,""dy"":169,""t"":4798},{""x"":1425,""y"":444,""dx"":-26,""dy"":163,""t"":4833},{""x"":1443,""y"":447,""dx"":-8,""dy"":166,""t"":4866},{""x"":1431,""y"":449,""dx"":-20,""dy"":168,""t"":4900},{""x"":1452,""y"":447,""dx"":1,""dy"":166,""t"":4935},{""x"":1435,""y"":442,""dx"":-16,""dy"":161,""t"":4968},{""x"":1447,""y"":432,""dx"":-4,""dy"":151,""t"":5002},{""x"":1466,""y"":443,""dx"":15,""dy"":162,""t"":5036},{""x"":1481,""y"":457,""dx"":30,""dy"":176,""t"":5071},{""x"":1488,""y"":471,""dx"":37,""dy"":190,""t"":5103},{""x"":1500,""y"":474,""dx"":49,""dy"":193,""t"":5137},{""x"":1504,""y"":477,""dx"":53,""dy"":196,""t"":5172},{""x"":1483,""y"":485,""dx"":32,""dy"":204,""t"":5206},{""x"":1482,""y"":495,""dx"":31,""dy"":214,""t"":5239},{""x"":1490,""y"":498,""dx"":39,""dy"":217,""t"":5274},{""x"":1473,""y"":494,""dx"":22,""dy"":213,""t"":5308},{""x"":1462,""y"":493,""dx"":11,""dy"":212,""t"":5343},{""x"":1470,""y"":489,""dx"":19,""dy"":208,""t"":5376},{""x"":1476,""y"":488,""dx"":25,""dy"":207,""t"":5411},{""x"":1461,""y"":487,""dx"":10,""dy"":206,""t"":5444},{""x"":1442,""y"":482,""dx"":-9,""dy"":201,""t"":5479},{""x"":1426,""y"":477,""dx"":-25,""dy"":196,""t"":5510},{""x"":1417,""y"":482,""dx"":-34,""dy"":201,""t"":5546},{""x"":1436,""y"":475,""dx"":-15,""dy"":194,""t"":5581},{""x"":1433,""y"":488,""dx"":-18,""dy"":207,""t"":5615},{""x"":1437,""y"":436,""dx"":-14,""dy"":155,""t"":5649},{""x"":1431,""y"":444,""dx"":-20,""dy"":163,""t"":5682},{""x"":1453,""y"":445,""dx"":2,""dy"":164,""t"":5717},{""x"":1444,""y"":455,""dx"":-7,""dy"":174,""t"":5749},{""x"":1461,""y"":469,""dx"":10,""dy"":188,""t"":5784},{""x"":1468,""y"":469,""dx"":17,""dy"":188,""t"":5819},{""x"":1476,""y"":470,""dx"":25,""dy"":189,""t"":5852},{""x"":1486,""y"":457,""dx"":35,""dy"":176,""t"":5886},{""x"":1493,""y"":446,""dx"":42,""dy"":165,""t"":5918},{""x"":1466,""y"":445,""dx"":15,""dy"":164,""t"":5954},{""x"":1451,""y"":434,""dx"":0,""dy"":153,""t"":5988}],[{""x"":1028,""y"":755,""dx"":57,""dy"":204,""t"":7008},{""x"":1031,""y"":740,""dx"":60,""dy"":189,""t"":7043},{""x"":1043,""y"":740,""dx"":72,""dy"":189,""t"":7075},{""x"":1018,""y"":716,""dx"":47,""dy"":165,""t"":7110},{""x"":994,""y"":701,""dx"":23,""dy"":150,""t"":7144},{""x"":975,""y"":689,""dx"":4,""dy"":138,""t"":7179},{""x"":994,""y"":691,""dx"":23,""dy"":140,""t"":7212},{""x"":1013,""y"":691,""dx"":42,""dy"":140,""t"":7245},{""x"":997,""y"":680,""dx"":26,""dy"":129,""t"":7280},{""x"":981,""y"":671,""dx"":10,""dy"":120,""t"":7315},{""x"":1003,""y"":684,""dx"":32,""dy"":133,""t"":7348},{""x"":980,""y"":674,""dx"":9,""dy"":123,""t"":7382},{""x"":967,""y"":667,""dx"":-4,""dy"":116,""t"":7415},{""x"":993,""y"":675,""dx"":22,""dy"":124,""t"":7451},{""x"":1011,""y"":684,""dx"":40,""dy"":133,""t"":7484},{""x"":1026,""y"":692,""dx"":55,""dy"":141,""t"":7517},{""x"":1032,""y"":701,""dx"":61,""dy"":150,""t"":7552},{""x"":1038,""y"":705,""dx"":67,""dy"":154,""t"":7586},{""x"":1054,""y"":703,""dx"":83,""dy"":152,""t"":7620},{""x"":1069,""y"":705,""dx"":98,""dy"":154,""t"":7653},{""x"":1057,""y"":686,""dx"":86,""dy"":135,""t"":7688},{""x"":1043,""y"":679,""dx"":72,""dy"":128,""t"":7722},{""x"":1028,""y"":685,""dx"":57,""dy"":134,""t"":7756},{""x"":1026,""y"":677,""dx"":55,""dy"":126,""t"":7791},{""x"":1030,""y"":678,""dx"":59,""dy"":127,""t"":7824},{""x"":1031,""y"":683,""dx"":60,""dy"":132,""t"":7858},{""x"":1024,""y"":685,""dx"":53,""dy"":134,""t"":7892},{""x"":1023,""y"":682,""dx"":52,""dy"":131,""t"":7926},{""x"":1020,""y"":691,""dx"":49,""dy"":140,""t"":7959},{""x"":1014,""y"":692,""dx"":43,""dy"":141,""t"":7995},{""x"":1004,""y"":693,""dx"":33,""dy"":142,""t"":8028},{""x"":1001,""y"":684,""dx"":30,""dy"":133,""t"":8061},{""x"":1011,""y"":691,""dx"":40,""dy"":140,""t"":8096},{""x"":1013,""y"":680,""dx"":42,""dy"":129,""t"":8130},{""x"":1016,""y"":680,""dx"":45,""dy"":129,""t"":8164},{""x"":1019,""y"":678,""dx"":48,""dy"":127,""t"":8198},{""x"":1022,""y"":673,""dx"":51,""dy"":122,""t"":8232},{""x"":1023,""y"":668,""dx"":52,""dy"":117,""t"":8266},{""x"":1020,""y"":664,""dx"":49,""dy"":113,""t"":8299},{""x"":1016,""y"":653,""dx"":45,""dy"":102,""t"":8334},{""x"":1019,""y"":654,""dx"":48,""dy"":103,""t"":8368},{""x"":1017,""y"":655,""dx"":46,""dy"":104,""t"":8402},{""x"":1020,""y"":660,""dx"":49,""dy"":109,""t"":8436},{""x"":1019,""y"":667,""dx"":48,""dy"":116,""t"":8470},{""x"":1023,""y"":661,""dx"":52,""dy"":110,""t"":8503},{""x"":1022,""y"":670,""dx"":51,""dy"":119,""t"":8539},{""x"":1026,""y"":665,""dx"":55,""dy"":114,""t"":8573},{""x"":1031,""y"":662,""dx"":60,""dy"":111,""t"":8606},{""x"":1031,""y"":669,""dx"":60,""dy"":118,""t"":8639},{""x"":1034,""y"":672,""dx"":63,""dy"":121,""t"":8674},{""x"":1028,""y"":681,""dx"":57,""dy"":130,""t"":8708},{""x"":1034,""y"":673,""dx"":63,""dy"":122,""t"":8742},{""x"":1034,""y"":672,""dx"":63,""dy"":121,""t"":8776},{""x"":1026,""y"":683,""dx"":55,""dy"":132,""t"":8810},{""x"":1031,""y"":679,""dx"":60,""dy"":128,""t"":8844},{""x"":1021,""y"":685,""dx"":50,""dy"":134,""t"":8878},{""x"":1028,""y"":695,""dx"":57,""dy"":144,""t"":8913},{""x"":1032,""y"":689,""dx"":61,""dy"":138,""t"":8946},{""x"":1033,""y"":685,""dx"":62,""dy"":134,""t"":8979},{""x"":1035,""y"":682,""dx"":64,""dy"":131,""t"":9014}],[{""x"":643,""y"":831,""dx"":152,""dy"":10,""t"":10034},{""x"":640,""y"":827,""dx"":149,""dy"":6,""t"":10069},{""x"":638,""y"":830,""dx"":147,""dy"":9,""t"":10102},{""x"":640,""y"":832,""dx"":149,""dy"":11,""t"":10136},{""x"":638,""y"":831,""dx"":147,""dy"":10,""t"":10170},{""x"":641,""y"":846,""dx"":150,""dy"":25,""t"":10203},{""x"":632,""y"":844,""dx"":141,""dy"":23,""t"":10237},{""x"":640,""y"":854,""dx"":149,""dy"":33,""t"":10271},{""x"":647,""y"":863,""dx"":156,""dy"":42,""t"":10305},{""x"":644,""y"":858,""dx"":153,""dy"":37,""t"":10340},{""x"":630,""y"":851,""dx"":139,""dy"":30,""t"":10374},{""x"":623,""y"":851,""dx"":132,""dy"":30,""t"":10408},{""x"":619,""y"":866,""dx"":128,""dy"":45,""t"":10443},{""x"":623,""y"":877,""dx"":132,""dy"":56,""t"":10476},{""x"":622,""y"":880,""dx"":131,""dy"":59,""t"":10510},{""x"":625,""y"":886,""dx"":134,""dy"":65,""t"":10545},{""x"":625,""y"":879,""dx"":134,""dy"":58,""t"":10578},{""x"":616,""y"":876,""dx"":125,""dy"":55,""t"":10612},{""x"":620,""y"":879,""dx"":129,""dy"":58,""t"":10644},{""x"":619,""y"":867,""dx"":128,""dy"":46,""t"":10680},{""x"":620,""y"":852,""dx"":129,""dy"":31,""t"":10715},{""x"":622,""y"":870,""dx"":131,""dy"":49,""t"":10748},{""x"":630,""y"":858,""dx"":139,""dy"":37,""t"":10784},{""x"":620,""y"":868,""dx"":129,""dy"":47,""t"":10816},{""x"":594,""y"":870,""dx"":103,""dy"":49,""t"":10850},{""x"":583,""y"":861,""dx"":92,""dy"":40,""t"":10885},{""x"":584,""y"":874,""dx"":93,""dy"":53,""t"":10917},{""x"":578,""y"":879,""dx"":87,""dy"":58,""t"":10953},{""x"":581,""y"":874,""dx"":90,""dy"":53,""t"":10986},{""x"":579,""y"":884,""dx"":88,""dy"":63,""t"":11020},{""x"":587,""y"":886,""dx"":96,""dy"":65,""t"":11051},{""x"":589,""y"":889,""dx"":98,""dy"":68,""t"":11089},{""x"":573,""y"":895,""dx"":82,""dy"":74,""t"":11122},{""x"":577,""y"":885,""dx"":86,""dy"":64,""t"":11156},{""x"":578,""y"":887,""dx"":87,""dy"":66,""t"":11190},{""x"":580,""y"":892,""dx"":89,""dy"":71,""t"":11224},{""x"":586,""y"":890,""dx"":95,""dy"":69,""t"":11257},{""x"":591,""y"":896,""dx"":100,""dy"":75,""t"":11292},{""x"":595,""y"":897,""dx"":104,""dy"":76,""t"":11325},{""x"":602,""y"":895,""dx"":111,""dy"":74,""t"":11360},{""x"":604,""y"":888,""dx"":113,""dy"":67,""t"":11395},{""x"":603,""y"":890,""dx"":112,""dy"":69,""t"":11428},{""x"":602,""y"":878,""dx"":111,""dy"":57,""t"":11464},{""x"":601,""y"":881,""dx"":110,""dy"":60,""t"":11496},{""x"":603,""y"":886,""dx"":112,""dy"":65,""t"":11530},{""x"":596,""y"":884,""dx"":105,""dy"":63,""t"":11564},{""x"":588,""y"":886,""dx"":97,""dy"":65,""t"":11597},{""x"":591,""y"":892,""dx"":100,""dy"":71,""t"":11643},{""x"":592,""y"":892,""dx"":101,""dy"":71,""t"":11688},{""x"":592,""y"":891,""dx"":101,""dy"":70,""t"":11699},{""x"":593,""y"":897,""dx"":102,""dy"":76,""t"":11734},{""x"":599,""y"":896,""dx"":108,""dy"":75,""t"":11767},{""x"":610,""y"":889,""dx"":119,""dy"":68,""t"":11802},{""x"":622,""y"":883,""dx"":131,""dy"":62,""t"":11837},{""x"":627,""y"":893,""dx"":136,""dy"":72,""t"":11870},{""x"":631,""y"":896,""dx"":140,""dy"":75,""t"":11904},{""x"":640,""y"":885,""dx"":149,""dy"":64,""t"":11938},{""x"":643,""y"":887,""dx"":152,""dy"":66,""t"":11972},{""x"":651,""y"":892,""dx"":160,""dy"":71,""t"":12006}],[{""x"":1345,""y"":921,""dx"":-106,""dy"":100,""t"":13027},{""x"":1340,""y"":914,""dx"":-111,""dy"":93,""t"":13057},{""x"":1334,""y"":906,""dx"":-117,""dy"":85,""t"":13095},{""x"":1329,""y"":888,""dx"":-122,""dy"":67,""t"":13129},{""x"":1328,""y"":880,""dx"":-123,""dy"":59,""t"":13162},{""x"":1318,""y"":875,""dx"":-133,""dy"":54,""t"":13195},{""x"":1321,""y"":875,""dx"":-130,""dy"":54,""t"":13231},{""x"":1313,""y"":871,""dx"":-138,""dy"":50,""t"":13264},{""x"":1305,""y"":865,""dx"":-146,""dy"":44,""t"":13298},{""x"":1299,""y"":867,""dx"":-152,""dy"":46,""t"":13331},{""x"":1306,""y"":879,""dx"":-145,""dy"":58,""t"":13365},{""x"":1312,""y"":887,""dx"":-139,""dy"":66,""t"":13399},{""x"":1299,""y"":875,""dx"":-152,""dy"":54,""t"":13434},{""x"":1304,""y"":874,""dx"":-147,""dy"":53,""t"":13468},{""x"":1308,""y"":875,""dx"":-143,""dy"":54,""t"":13503},{""x"":1312,""y"":874,""dx"":-139,""dy"":53,""t"":13535},{""x"":1318,""y"":880,""dx"":-133,""dy"":59,""t"":13570},{""x"":1325,""y"":884,""dx"":-126,""dy"":63,""t"":13604},{""x"":1309,""y"":883,""dx"":-142,""dy"":62,""t"":13637},{""x"":1304,""y"":871,""dx"":-147,""dy"":50,""t"":13672},{""x"":1315,""y"":873,""dx"":-136,""dy"":52,""t"":13707},{""x"":1318,""y"":874,""dx"":-133,""dy"":53,""t"":13740},{""x"":1309,""y"":870,""dx"":-142,""dy"":49,""t"":13774},{""x"":1310,""y"":874,""dx"":-141,""dy"":53,""t"":13808},{""x"":1319,""y"":880,""dx"":-132,""dy"":59,""t"":13842},{""x"":1319,""y"":890,""dx"":-132,""dy"":69,""t"":13876},{""x"":1313,""y"":892,""dx"":-138,""dy"":71,""t"":13911},{""x"":1315,""y"":887,""dx"":-136,""dy"":66,""t"":13944},{""x"":1319,""y"":896,""dx"":-132,""dy"":75,""t"":13978},{""x"":1319,""y"":905,""dx"":-132,""dy"":84,""t"":14013},{""x"":1320,""y"":912,""dx"":-131,""dy"":91,""t"":14046},{""x"":1314,""y"":915,""dx"":-137,""dy"":94,""t"":14080},{""x"":1330,""y"":919,""dx"":-121,""dy"":98,""t"":14114},{""x"":1330,""y"":911,""dx"":-121,""dy"":90,""t"":14148},{""x"":1331,""y"":901,""dx"":-120,""dy"":80,""t"":14182},{""x"":1328,""y"":887,""dx"":-123,""dy"":66,""t"":14216},{""x"":1325,""y"":876,""dx"":-126,""dy"":55,""t"":14247},{""x"":1329,""y"":875,""dx"":-122,""dy"":54,""t"":14284},{""x"":1328,""y"":882,""dx"":-123,""dy"":61,""t"":14318},{""x"":1330,""y"":881,""dx"":-121,""dy"":60,""t"":14352},{""x"":1322,""y"":888,""dx"":-129,""dy"":67,""t"":14386},{""x"":1331,""y"":885,""dx"":-120,""dy"":64,""t"":14419},{""x"":1344,""y"":881,""dx"":-107,""dy"":60,""t"":14455},{""x"":1354,""y"":876,""dx"":-97,""dy"":55,""t"":14489},{""x"":1357,""y"":873,""dx"":-94,""dy"":52,""t"":14523},{""x"":1362,""y"":868,""dx"":-89,""dy"":47,""t"":14556},{""x"":1359,""y"":859,""dx"":-92,""dy"":38,""t"":14590},{""x"":1363,""y"":855,""dx"":-88,""dy"":34,""t"":14624},{""x"":1366,""y"":852,""dx"":-85,""dy"":31,""t"":14656},{""x"":1361,""y"":851,""dx"":-90,""dy"":30,""t"":14692},{""x"":1357,""y"":867,""dx"":-94,""dy"":46,""t"":14727},{""x"":1361,""y"":865,""dx"":-90,""dy"":44,""t"":14760},{""x"":1351,""y"":868,""dx"":-100,""dy"":47,""t"":14795},{""x"":1351,""y"":867,""dx"":-100,""dy"":46,""t"":14829},{""x"":1335,""y"":859,""dx"":-116,""dy"":38,""t"":14862},{""x"":1323,""y"":866,""dx"":-128,""dy"":45,""t"":14895},{""x"":1326,""y"":880,""dx"":-125,""dy"":59,""t"":14930},{""x"":1317,""y"":877,""dx"":-134,""dy"":56,""t"":14964},{""x"":1317,""y"":877,""dx"":-134,""dy"":56,""t"":14998},{""x"":1320,""y"":889,""dx"":-131,""dy"":68,""t"":15031}]]","[98.33333333333333,74.57627118644068,96.66666666666667,100,100]","[{""x"":-81.4,""y"":97.98333333333333,""r"":44.61496538744291},{""x"":14.322033898305085,""y"":178.27118644067798,""r"":31.216699579920796},{""x"":49.53333333333333,""y"":132.75,""r"":26.808219355264907},{""x"":120.22033898305085,""y"":53.847457627118644,""r"":26.598151231832837},{""x"":-123.88333333333334,""y"":59.78333333333333,""r"":27.45766646731969}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
