"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","20536","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","20542","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","28351","0.0-2.0-0.0","","","","","7804","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","30335","0.0-2.0-1.0","","","","","1982","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","30911","0.0-3.0","","","","","573"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","40558","0.0-4.0","","","","","","","","","1464","","","","","","","","","","","","","","","",""
"","html-button-response","6","41719","0.0-5.0-0.0","","","","","1159","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","56490","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","57478","0.0-5.0-2.0","","","","","988","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","76166","0.0-5.0-3.0","","","","","","","","","","[[{""x"":280,""y"":220,""dx"":-211,""dy"":-61,""t"":989},{""x"":283,""y"":229,""dx"":-208,""dy"":-52,""t"":1025},{""x"":289,""y"":221,""dx"":-202,""dy"":-60,""t"":1058},{""x"":285,""y"":233,""dx"":-206,""dy"":-48,""t"":1092},{""x"":298,""y"":237,""dx"":-193,""dy"":-44,""t"":1125},{""x"":303,""y"":237,""dx"":-188,""dy"":-44,""t"":1160},{""x"":300,""y"":253,""dx"":-191,""dy"":-28,""t"":1195},{""x"":301,""y"":263,""dx"":-190,""dy"":-18,""t"":1228},{""x"":297,""y"":265,""dx"":-194,""dy"":-16,""t"":1262},{""x"":294,""y"":274,""dx"":-197,""dy"":-7,""t"":1296},{""x"":297,""y"":269,""dx"":-194,""dy"":-12,""t"":1330},{""x"":291,""y"":264,""dx"":-200,""dy"":-17,""t"":1363},{""x"":298,""y"":266,""dx"":-193,""dy"":-15,""t"":1399},{""x"":285,""y"":276,""dx"":-206,""dy"":-5,""t"":1432},{""x"":281,""y"":271,""dx"":-210,""dy"":-10,""t"":1466},{""x"":268,""y"":279,""dx"":-223,""dy"":-2,""t"":1500},{""x"":287,""y"":271,""dx"":-204,""dy"":-10,""t"":1534},{""x"":307,""y"":272,""dx"":-184,""dy"":-9,""t"":1568},{""x"":301,""y"":269,""dx"":-190,""dy"":-12,""t"":1602},{""x"":305,""y"":263,""dx"":-186,""dy"":-18,""t"":1636},{""x"":291,""y"":266,""dx"":-200,""dy"":-15,""t"":1670},{""x"":284,""y"":269,""dx"":-207,""dy"":-12,""t"":1704},{""x"":316,""y"":268,""dx"":-175,""dy"":-13,""t"":1738},{""x"":310,""y"":275,""dx"":-181,""dy"":-6,""t"":1772},{""x"":301,""y"":275,""dx"":-190,""dy"":-6,""t"":1805},{""x"":311,""y"":263,""dx"":-180,""dy"":-18,""t"":1840},{""x"":310,""y"":265,""dx"":-181,""dy"":-16,""t"":1876},{""x"":307,""y"":265,""dx"":-184,""dy"":-16,""t"":1906},{""x"":300,""y"":269,""dx"":-191,""dy"":-12,""t"":1942},{""x"":307,""y"":275,""dx"":-184,""dy"":-6,""t"":1975},{""x"":298,""y"":276,""dx"":-193,""dy"":-5,""t"":2010},{""x"":303,""y"":295,""dx"":-188,""dy"":14,""t"":2044},{""x"":300,""y"":288,""dx"":-191,""dy"":7,""t"":2079},{""x"":304,""y"":282,""dx"":-187,""dy"":1,""t"":2113},{""x"":281,""y"":274,""dx"":-210,""dy"":-7,""t"":2146},{""x"":271,""y"":275,""dx"":-220,""dy"":-6,""t"":2180},{""x"":271,""y"":257,""dx"":-220,""dy"":-24,""t"":2214},{""x"":274,""y"":260,""dx"":-217,""dy"":-21,""t"":2247},{""x"":279,""y"":259,""dx"":-212,""dy"":-22,""t"":2280},{""x"":314,""y"":262,""dx"":-177,""dy"":-19,""t"":2316},{""x"":332,""y"":268,""dx"":-159,""dy"":-13,""t"":2350},{""x"":350,""y"":249,""dx"":-141,""dy"":-32,""t"":2384},{""x"":374,""y"":238,""dx"":-117,""dy"":-43,""t"":2417},{""x"":384,""y"":247,""dx"":-107,""dy"":-34,""t"":2452},{""x"":369,""y"":253,""dx"":-122,""dy"":-28,""t"":2486},{""x"":351,""y"":266,""dx"":-140,""dy"":-15,""t"":2520},{""x"":366,""y"":265,""dx"":-125,""dy"":-16,""t"":2554},{""x"":365,""y"":278,""dx"":-126,""dy"":-3,""t"":2588},{""x"":351,""y"":281,""dx"":-140,""dy"":0,""t"":2621},{""x"":355,""y"":271,""dx"":-136,""dy"":-10,""t"":2656},{""x"":350,""y"":274,""dx"":-141,""dy"":-7,""t"":2690},{""x"":351,""y"":260,""dx"":-140,""dy"":-21,""t"":2725},{""x"":337,""y"":266,""dx"":-154,""dy"":-15,""t"":2758},{""x"":327,""y"":252,""dx"":-164,""dy"":-29,""t"":2792},{""x"":335,""y"":242,""dx"":-156,""dy"":-39,""t"":2826},{""x"":335,""y"":246,""dx"":-156,""dy"":-35,""t"":2859},{""x"":342,""y"":250,""dx"":-149,""dy"":-31,""t"":2893},{""x"":357,""y"":251,""dx"":-134,""dy"":-30,""t"":2928},{""x"":351,""y"":252,""dx"":-140,""dy"":-29,""t"":2962}],[{""x"":1358,""y"":245,""dx"":-93,""dy"":-36,""t"":4016},{""x"":1336,""y"":252,""dx"":-115,""dy"":-29,""t"":4051},{""x"":1304,""y"":256,""dx"":-147,""dy"":-25,""t"":4085},{""x"":1278,""y"":257,""dx"":-173,""dy"":-24,""t"":4118},{""x"":1267,""y"":262,""dx"":-184,""dy"":-19,""t"":4152},{""x"":1272,""y"":267,""dx"":-179,""dy"":-14,""t"":4186},{""x"":1286,""y"":273,""dx"":-165,""dy"":-8,""t"":4220},{""x"":1277,""y"":298,""dx"":-174,""dy"":17,""t"":4254},{""x"":1255,""y"":326,""dx"":-196,""dy"":45,""t"":4288},{""x"":1251,""y"":333,""dx"":-200,""dy"":52,""t"":4322},{""x"":1258,""y"":335,""dx"":-193,""dy"":54,""t"":4357},{""x"":1258,""y"":352,""dx"":-193,""dy"":71,""t"":4390},{""x"":1270,""y"":356,""dx"":-181,""dy"":75,""t"":4425},{""x"":1262,""y"":342,""dx"":-189,""dy"":61,""t"":4457},{""x"":1256,""y"":345,""dx"":-195,""dy"":64,""t"":4492},{""x"":1258,""y"":322,""dx"":-193,""dy"":41,""t"":4526},{""x"":1246,""y"":325,""dx"":-205,""dy"":44,""t"":4559},{""x"":1239,""y"":334,""dx"":-212,""dy"":53,""t"":4595},{""x"":1245,""y"":338,""dx"":-206,""dy"":57,""t"":4627},{""x"":1258,""y"":326,""dx"":-193,""dy"":45,""t"":4662},{""x"":1266,""y"":349,""dx"":-185,""dy"":68,""t"":4696},{""x"":1277,""y"":353,""dx"":-174,""dy"":72,""t"":4730},{""x"":1309,""y"":357,""dx"":-142,""dy"":76,""t"":4764},{""x"":1308,""y"":376,""dx"":-143,""dy"":95,""t"":4797},{""x"":1328,""y"":366,""dx"":-123,""dy"":85,""t"":4832},{""x"":1334,""y"":369,""dx"":-117,""dy"":88,""t"":4866},{""x"":1348,""y"":373,""dx"":-103,""dy"":92,""t"":4900},{""x"":1366,""y"":378,""dx"":-85,""dy"":97,""t"":4934},{""x"":1364,""y"":376,""dx"":-87,""dy"":95,""t"":4968},{""x"":1318,""y"":387,""dx"":-133,""dy"":106,""t"":5002},{""x"":1320,""y"":392,""dx"":-131,""dy"":111,""t"":5036},{""x"":1291,""y"":390,""dx"":-160,""dy"":109,""t"":5069},{""x"":1292,""y"":378,""dx"":-159,""dy"":97,""t"":5104},{""x"":1307,""y"":383,""dx"":-144,""dy"":102,""t"":5138},{""x"":1293,""y"":368,""dx"":-158,""dy"":87,""t"":5173},{""x"":1282,""y"":359,""dx"":-169,""dy"":78,""t"":5206},{""x"":1281,""y"":355,""dx"":-170,""dy"":74,""t"":5241},{""x"":1273,""y"":353,""dx"":-178,""dy"":72,""t"":5273},{""x"":1281,""y"":354,""dx"":-170,""dy"":73,""t"":5308},{""x"":1284,""y"":330,""dx"":-167,""dy"":49,""t"":5342},{""x"":1293,""y"":322,""dx"":-158,""dy"":41,""t"":5375},{""x"":1288,""y"":328,""dx"":-163,""dy"":47,""t"":5410},{""x"":1283,""y"":334,""dx"":-168,""dy"":53,""t"":5442},{""x"":1282,""y"":332,""dx"":-169,""dy"":51,""t"":5478},{""x"":1280,""y"":339,""dx"":-171,""dy"":58,""t"":5512},{""x"":1279,""y"":352,""dx"":-172,""dy"":71,""t"":5546},{""x"":1281,""y"":362,""dx"":-170,""dy"":81,""t"":5580},{""x"":1284,""y"":366,""dx"":-167,""dy"":85,""t"":5613},{""x"":1303,""y"":365,""dx"":-148,""dy"":84,""t"":5648},{""x"":1327,""y"":369,""dx"":-124,""dy"":88,""t"":5682},{""x"":1306,""y"":378,""dx"":-145,""dy"":97,""t"":5717},{""x"":1332,""y"":375,""dx"":-119,""dy"":94,""t"":5750},{""x"":1330,""y"":364,""dx"":-121,""dy"":83,""t"":5784},{""x"":1313,""y"":369,""dx"":-138,""dy"":88,""t"":5818},{""x"":1298,""y"":372,""dx"":-153,""dy"":91,""t"":5849},{""x"":1305,""y"":334,""dx"":-146,""dy"":53,""t"":5886},{""x"":1289,""y"":335,""dx"":-162,""dy"":54,""t"":5920},{""x"":1277,""y"":326,""dx"":-174,""dy"":45,""t"":5955},{""x"":1263,""y"":340,""dx"":-188,""dy"":59,""t"":5988}],[{""x"":863,""y"":552,""dx"":-108,""dy"":1,""t"":7042},{""x"":873,""y"":560,""dx"":-98,""dy"":9,""t"":7076},{""x"":859,""y"":560,""dx"":-112,""dy"":9,""t"":7110},{""x"":863,""y"":561,""dx"":-108,""dy"":10,""t"":7144},{""x"":894,""y"":562,""dx"":-77,""dy"":11,""t"":7177},{""x"":889,""y"":562,""dx"":-82,""dy"":11,""t"":7212},{""x"":923,""y"":556,""dx"":-48,""dy"":5,""t"":7246},{""x"":955,""y"":562,""dx"":-16,""dy"":11,""t"":7280},{""x"":944,""y"":551,""dx"":-27,""dy"":0,""t"":7315},{""x"":938,""y"":550,""dx"":-33,""dy"":-1,""t"":7348},{""x"":901,""y"":555,""dx"":-70,""dy"":4,""t"":7382},{""x"":870,""y"":559,""dx"":-101,""dy"":8,""t"":7414},{""x"":848,""y"":564,""dx"":-123,""dy"":13,""t"":7450},{""x"":826,""y"":568,""dx"":-145,""dy"":17,""t"":7484},{""x"":834,""y"":555,""dx"":-137,""dy"":4,""t"":7517},{""x"":815,""y"":550,""dx"":-156,""dy"":-1,""t"":7552},{""x"":825,""y"":557,""dx"":-146,""dy"":6,""t"":7586},{""x"":831,""y"":553,""dx"":-140,""dy"":2,""t"":7620},{""x"":841,""y"":566,""dx"":-130,""dy"":15,""t"":7654},{""x"":831,""y"":577,""dx"":-140,""dy"":26,""t"":7688},{""x"":812,""y"":591,""dx"":-159,""dy"":40,""t"":7722},{""x"":805,""y"":597,""dx"":-166,""dy"":46,""t"":7756},{""x"":775,""y"":602,""dx"":-196,""dy"":51,""t"":7790},{""x"":759,""y"":611,""dx"":-212,""dy"":60,""t"":7824},{""x"":734,""y"":613,""dx"":-237,""dy"":62,""t"":7858},{""x"":710,""y"":623,""dx"":-261,""dy"":72,""t"":7891},{""x"":704,""y"":626,""dx"":-267,""dy"":75,""t"":7962},{""x"":723,""y"":609,""dx"":-248,""dy"":58,""t"":7994},{""x"":727,""y"":611,""dx"":-244,""dy"":60,""t"":8028},{""x"":765,""y"":603,""dx"":-206,""dy"":52,""t"":8062},{""x"":781,""y"":602,""dx"":-190,""dy"":51,""t"":8096},{""x"":810,""y"":597,""dx"":-161,""dy"":46,""t"":8130},{""x"":808,""y"":605,""dx"":-163,""dy"":54,""t"":8165},{""x"":816,""y"":611,""dx"":-155,""dy"":60,""t"":8198},{""x"":838,""y"":592,""dx"":-133,""dy"":41,""t"":8231},{""x"":877,""y"":594,""dx"":-94,""dy"":43,""t"":8266},{""x"":905,""y"":594,""dx"":-66,""dy"":43,""t"":8300},{""x"":888,""y"":597,""dx"":-83,""dy"":46,""t"":8333},{""x"":886,""y"":603,""dx"":-85,""dy"":52,""t"":8368},{""x"":893,""y"":601,""dx"":-78,""dy"":50,""t"":8402},{""x"":915,""y"":598,""dx"":-56,""dy"":47,""t"":8437},{""x"":912,""y"":596,""dx"":-59,""dy"":45,""t"":8470},{""x"":936,""y"":595,""dx"":-35,""dy"":44,""t"":8504},{""x"":945,""y"":593,""dx"":-26,""dy"":42,""t"":8538},{""x"":957,""y"":592,""dx"":-14,""dy"":41,""t"":8572},{""x"":980,""y"":589,""dx"":9,""dy"":38,""t"":8607},{""x"":963,""y"":597,""dx"":-8,""dy"":46,""t"":8640},{""x"":962,""y"":601,""dx"":-9,""dy"":50,""t"":8674},{""x"":924,""y"":595,""dx"":-47,""dy"":44,""t"":8708},{""x"":916,""y"":589,""dx"":-55,""dy"":38,""t"":8742},{""x"":926,""y"":594,""dx"":-45,""dy"":43,""t"":8776},{""x"":890,""y"":607,""dx"":-81,""dy"":56,""t"":8809},{""x"":869,""y"":600,""dx"":-102,""dy"":49,""t"":8844},{""x"":877,""y"":621,""dx"":-94,""dy"":70,""t"":8878},{""x"":874,""y"":603,""dx"":-97,""dy"":52,""t"":8912},{""x"":879,""y"":604,""dx"":-92,""dy"":53,""t"":8946},{""x"":876,""y"":598,""dx"":-95,""dy"":47,""t"":8980},{""x"":874,""y"":592,""dx"":-97,""dy"":41,""t"":9013}],[{""x"":396,""y"":718,""dx"":-95,""dy"":-103,""t"":10035},{""x"":410,""y"":741,""dx"":-81,""dy"":-80,""t"":10068},{""x"":428,""y"":752,""dx"":-63,""dy"":-69,""t"":10102},{""x"":448,""y"":769,""dx"":-43,""dy"":-52,""t"":10136},{""x"":468,""y"":787,""dx"":-23,""dy"":-34,""t"":10170},{""x"":481,""y"":795,""dx"":-10,""dy"":-26,""t"":10204},{""x"":466,""y"":776,""dx"":-25,""dy"":-45,""t"":10238},{""x"":491,""y"":797,""dx"":0,""dy"":-24,""t"":10272},{""x"":501,""y"":804,""dx"":10,""dy"":-17,""t"":10307},{""x"":512,""y"":806,""dx"":21,""dy"":-15,""t"":10341},{""x"":525,""y"":792,""dx"":34,""dy"":-29,""t"":10375},{""x"":527,""y"":795,""dx"":36,""dy"":-26,""t"":10408},{""x"":535,""y"":782,""dx"":44,""dy"":-39,""t"":10442},{""x"":543,""y"":778,""dx"":52,""dy"":-43,""t"":10476},{""x"":543,""y"":781,""dx"":52,""dy"":-40,""t"":10510},{""x"":538,""y"":786,""dx"":47,""dy"":-35,""t"":10545},{""x"":534,""y"":791,""dx"":43,""dy"":-30,""t"":10576},{""x"":535,""y"":790,""dx"":44,""dy"":-31,""t"":10612},{""x"":521,""y"":767,""dx"":30,""dy"":-54,""t"":10647},{""x"":512,""y"":744,""dx"":21,""dy"":-77,""t"":10679},{""x"":528,""y"":764,""dx"":37,""dy"":-57,""t"":10714},{""x"":534,""y"":754,""dx"":43,""dy"":-67,""t"":10748},{""x"":540,""y"":762,""dx"":49,""dy"":-59,""t"":10782},{""x"":538,""y"":763,""dx"":47,""dy"":-58,""t"":10816},{""x"":557,""y"":781,""dx"":66,""dy"":-40,""t"":10850},{""x"":537,""y"":769,""dx"":46,""dy"":-52,""t"":10885},{""x"":519,""y"":759,""dx"":28,""dy"":-62,""t"":10918},{""x"":494,""y"":740,""dx"":3,""dy"":-81,""t"":10952},{""x"":474,""y"":725,""dx"":-17,""dy"":-96,""t"":10984},{""x"":483,""y"":736,""dx"":-8,""dy"":-85,""t"":11020},{""x"":470,""y"":731,""dx"":-21,""dy"":-90,""t"":11053},{""x"":506,""y"":754,""dx"":15,""dy"":-67,""t"":11088},{""x"":544,""y"":785,""dx"":53,""dy"":-36,""t"":11122},{""x"":547,""y"":790,""dx"":56,""dy"":-31,""t"":11156},{""x"":555,""y"":791,""dx"":64,""dy"":-30,""t"":11189},{""x"":583,""y"":807,""dx"":92,""dy"":-14,""t"":11224},{""x"":613,""y"":821,""dx"":122,""dy"":0,""t"":11258},{""x"":637,""y"":839,""dx"":146,""dy"":18,""t"":11293},{""x"":614,""y"":809,""dx"":123,""dy"":-12,""t"":11326},{""x"":623,""y"":813,""dx"":132,""dy"":-8,""t"":11360},{""x"":597,""y"":797,""dx"":106,""dy"":-24,""t"":11394},{""x"":582,""y"":779,""dx"":91,""dy"":-42,""t"":11428},{""x"":573,""y"":798,""dx"":82,""dy"":-23,""t"":11462},{""x"":589,""y"":795,""dx"":98,""dy"":-26,""t"":11496},{""x"":610,""y"":807,""dx"":119,""dy"":-14,""t"":11530},{""x"":607,""y"":807,""dx"":116,""dy"":-14,""t"":11563},{""x"":597,""y"":799,""dx"":106,""dy"":-22,""t"":11599},{""x"":578,""y"":796,""dx"":87,""dy"":-25,""t"":11632},{""x"":585,""y"":803,""dx"":94,""dy"":-18,""t"":11666},{""x"":580,""y"":809,""dx"":89,""dy"":-12,""t"":11701},{""x"":562,""y"":806,""dx"":71,""dy"":-15,""t"":11735},{""x"":550,""y"":807,""dx"":59,""dy"":-14,""t"":11768},{""x"":548,""y"":781,""dx"":57,""dy"":-40,""t"":11802},{""x"":537,""y"":769,""dx"":46,""dy"":-52,""t"":11837},{""x"":547,""y"":769,""dx"":56,""dy"":-52,""t"":11870},{""x"":557,""y"":794,""dx"":66,""dy"":-27,""t"":11904},{""x"":577,""y"":805,""dx"":86,""dy"":-16,""t"":11937},{""x"":595,""y"":810,""dx"":104,""dy"":-11,""t"":11972},{""x"":595,""y"":800,""dx"":104,""dy"":-21,""t"":12005}],[{""x"":1322,""y"":790,""dx"":-129,""dy"":-31,""t"":13026},{""x"":1272,""y"":793,""dx"":-179,""dy"":-28,""t"":13060},{""x"":1242,""y"":795,""dx"":-209,""dy"":-26,""t"":13093},{""x"":1197,""y"":802,""dx"":-254,""dy"":-19,""t"":13128},{""x"":1195,""y"":800,""dx"":-256,""dy"":-21,""t"":13162},{""x"":1175,""y"":789,""dx"":-276,""dy"":-32,""t"":13196},{""x"":1165,""y"":786,""dx"":-286,""dy"":-35,""t"":13230},{""x"":1156,""y"":803,""dx"":-295,""dy"":-18,""t"":13263},{""x"":1151,""y"":810,""dx"":-300,""dy"":-11,""t"":13298},{""x"":1161,""y"":815,""dx"":-290,""dy"":-6,""t"":13332},{""x"":1200,""y"":804,""dx"":-251,""dy"":-17,""t"":13366},{""x"":1223,""y"":806,""dx"":-228,""dy"":-15,""t"":13399},{""x"":1244,""y"":803,""dx"":-207,""dy"":-18,""t"":13434},{""x"":1263,""y"":794,""dx"":-188,""dy"":-27,""t"":13467},{""x"":1280,""y"":798,""dx"":-171,""dy"":-23,""t"":13502},{""x"":1292,""y"":812,""dx"":-159,""dy"":-9,""t"":13535},{""x"":1300,""y"":826,""dx"":-151,""dy"":5,""t"":13570},{""x"":1303,""y"":829,""dx"":-148,""dy"":8,""t"":13604},{""x"":1307,""y"":833,""dx"":-144,""dy"":12,""t"":13638},{""x"":1317,""y"":827,""dx"":-134,""dy"":6,""t"":13672},{""x"":1319,""y"":826,""dx"":-132,""dy"":5,""t"":13706},{""x"":1307,""y"":826,""dx"":-144,""dy"":5,""t"":13740},{""x"":1306,""y"":831,""dx"":-145,""dy"":10,""t"":13774},{""x"":1316,""y"":828,""dx"":-135,""dy"":7,""t"":13808},{""x"":1343,""y"":828,""dx"":-108,""dy"":7,""t"":13842},{""x"":1340,""y"":830,""dx"":-111,""dy"":9,""t"":13876},{""x"":1351,""y"":825,""dx"":-100,""dy"":4,""t"":13909},{""x"":1346,""y"":840,""dx"":-105,""dy"":19,""t"":13945},{""x"":1369,""y"":837,""dx"":-82,""dy"":16,""t"":13978},{""x"":1375,""y"":835,""dx"":-76,""dy"":14,""t"":14012},{""x"":1364,""y"":821,""dx"":-87,""dy"":0,""t"":14045},{""x"":1371,""y"":830,""dx"":-80,""dy"":9,""t"":14081},{""x"":1362,""y"":822,""dx"":-89,""dy"":1,""t"":14114},{""x"":1352,""y"":828,""dx"":-99,""dy"":7,""t"":14146},{""x"":1355,""y"":828,""dx"":-96,""dy"":7,""t"":14182},{""x"":1343,""y"":833,""dx"":-108,""dy"":12,""t"":14216},{""x"":1338,""y"":826,""dx"":-113,""dy"":5,""t"":14250},{""x"":1323,""y"":839,""dx"":-128,""dy"":18,""t"":14284},{""x"":1308,""y"":849,""dx"":-143,""dy"":28,""t"":14318},{""x"":1291,""y"":846,""dx"":-160,""dy"":25,""t"":14352},{""x"":1289,""y"":864,""dx"":-162,""dy"":43,""t"":14387},{""x"":1292,""y"":876,""dx"":-159,""dy"":55,""t"":14419},{""x"":1286,""y"":883,""dx"":-165,""dy"":62,""t"":14454},{""x"":1281,""y"":878,""dx"":-170,""dy"":57,""t"":14489},{""x"":1277,""y"":869,""dx"":-174,""dy"":48,""t"":14521},{""x"":1259,""y"":857,""dx"":-192,""dy"":36,""t"":14553},{""x"":1271,""y"":855,""dx"":-180,""dy"":34,""t"":14589},{""x"":1286,""y"":839,""dx"":-165,""dy"":18,""t"":14625},{""x"":1291,""y"":834,""dx"":-160,""dy"":13,""t"":14659},{""x"":1318,""y"":836,""dx"":-133,""dy"":15,""t"":14692},{""x"":1324,""y"":846,""dx"":-127,""dy"":25,""t"":14725},{""x"":1316,""y"":856,""dx"":-135,""dy"":35,""t"":14760},{""x"":1318,""y"":843,""dx"":-133,""dy"":22,""t"":14794},{""x"":1324,""y"":842,""dx"":-127,""dy"":21,""t"":14828},{""x"":1317,""y"":840,""dx"":-134,""dy"":19,""t"":14863},{""x"":1325,""y"":842,""dx"":-126,""dy"":21,""t"":14897},{""x"":1336,""y"":842,""dx"":-115,""dy"":21,""t"":14930},{""x"":1324,""y"":844,""dx"":-127,""dy"":23,""t"":14965},{""x"":1336,""y"":841,""dx"":-115,""dy"":20,""t"":14998},{""x"":1320,""y"":848,""dx"":-131,""dy"":27,""t"":15032}]]","[72.88135593220339,86.4406779661017,86.20689655172413,100,81.66666666666667]","[{""x"":-178.05084745762713,""y"":-18.983050847457626,""r"":29.143179418794098},{""x"":-160,""y"":60.559322033898304,""r"":36.45439631415022},{""x"":-110.41379310344827,""y"":35.6551724137931,""r"":76.46731740930105},{""x"":47.57627118644068,""y"":-38.3728813559322,""r"":43.36733063348561},{""x"":-157.1,""y"":8.633333333333333,""r"":66.00345673551948}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
