"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","4297","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","14275","0.0-1.0-0.0","9976","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","16882","0.0-1.0-1.0","2607","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","24833","0.0-2.0","","","","2191","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","26274","0.0-3.0-0.0","1438","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","39898","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","40881","0.0-3.0-2.0","983","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","59113","0.0-3.0-3.0","","","","","","[[{""x"":660,""y"":419,""dx"":169,""dy"":138,""t"":990},{""x"":655,""y"":420,""dx"":164,""dy"":139,""t"":1023},{""x"":657,""y"":418,""dx"":166,""dy"":137,""t"":1059},{""x"":669,""y"":416,""dx"":178,""dy"":135,""t"":1092},{""x"":659,""y"":431,""dx"":168,""dy"":150,""t"":1125},{""x"":692,""y"":429,""dx"":201,""dy"":148,""t"":1160},{""x"":717,""y"":452,""dx"":226,""dy"":171,""t"":1195},{""x"":719,""y"":452,""dx"":228,""dy"":171,""t"":1229},{""x"":665,""y"":449,""dx"":174,""dy"":168,""t"":1262},{""x"":671,""y"":447,""dx"":180,""dy"":166,""t"":1296},{""x"":688,""y"":438,""dx"":197,""dy"":157,""t"":1329},{""x"":714,""y"":440,""dx"":223,""dy"":159,""t"":1363},{""x"":723,""y"":450,""dx"":232,""dy"":169,""t"":1398},{""x"":713,""y"":444,""dx"":222,""dy"":163,""t"":1434},{""x"":705,""y"":452,""dx"":214,""dy"":171,""t"":1467},{""x"":705,""y"":446,""dx"":214,""dy"":165,""t"":1505},{""x"":728,""y"":452,""dx"":237,""dy"":171,""t"":1539},{""x"":743,""y"":452,""dx"":252,""dy"":171,""t"":1568},{""x"":735,""y"":467,""dx"":244,""dy"":186,""t"":1602},{""x"":706,""y"":496,""dx"":215,""dy"":215,""t"":1635},{""x"":705,""y"":519,""dx"":214,""dy"":238,""t"":1670},{""x"":706,""y"":521,""dx"":215,""dy"":240,""t"":1703},{""x"":664,""y"":538,""dx"":173,""dy"":257,""t"":1738},{""x"":675,""y"":534,""dx"":184,""dy"":253,""t"":1772},{""x"":688,""y"":518,""dx"":197,""dy"":237,""t"":1806},{""x"":682,""y"":519,""dx"":191,""dy"":238,""t"":1839},{""x"":668,""y"":517,""dx"":177,""dy"":236,""t"":1874},{""x"":679,""y"":531,""dx"":188,""dy"":250,""t"":1909},{""x"":638,""y"":494,""dx"":147,""dy"":213,""t"":1942},{""x"":631,""y"":496,""dx"":140,""dy"":215,""t"":1976},{""x"":649,""y"":485,""dx"":158,""dy"":204,""t"":2010},{""x"":674,""y"":487,""dx"":183,""dy"":206,""t"":2043},{""x"":703,""y"":515,""dx"":212,""dy"":234,""t"":2079},{""x"":694,""y"":536,""dx"":203,""dy"":255,""t"":2111},{""x"":716,""y"":547,""dx"":225,""dy"":266,""t"":2146},{""x"":686,""y"":557,""dx"":195,""dy"":276,""t"":2180},{""x"":675,""y"":558,""dx"":184,""dy"":277,""t"":2214},{""x"":666,""y"":558,""dx"":175,""dy"":277,""t"":2246},{""x"":675,""y"":596,""dx"":184,""dy"":315,""t"":2281},{""x"":634,""y"":582,""dx"":143,""dy"":301,""t"":2316},{""x"":654,""y"":611,""dx"":163,""dy"":330,""t"":2349},{""x"":676,""y"":624,""dx"":185,""dy"":343,""t"":2383},{""x"":724,""y"":651,""dx"":233,""dy"":370,""t"":2418},{""x"":704,""y"":659,""dx"":213,""dy"":378,""t"":2453},{""x"":727,""y"":687,""dx"":236,""dy"":406,""t"":2486},{""x"":729,""y"":677,""dx"":238,""dy"":396,""t"":2519},{""x"":717,""y"":674,""dx"":226,""dy"":393,""t"":2553},{""x"":735,""y"":656,""dx"":244,""dy"":375,""t"":2587},{""x"":692,""y"":645,""dx"":201,""dy"":364,""t"":2622},{""x"":694,""y"":640,""dx"":203,""dy"":359,""t"":2653},{""x"":687,""y"":610,""dx"":196,""dy"":329,""t"":2690},{""x"":709,""y"":589,""dx"":218,""dy"":308,""t"":2724},{""x"":728,""y"":560,""dx"":237,""dy"":279,""t"":2758},{""x"":779,""y"":568,""dx"":288,""dy"":287,""t"":2792},{""x"":899,""y"":575,""dx"":408,""dy"":294,""t"":2826},{""x"":1030,""y"":538,""dx"":539,""dy"":257,""t"":2859},{""x"":1189,""y"":513,""dx"":698,""dy"":232,""t"":2893},{""x"":1321,""y"":507,""dx"":830,""dy"":226,""t"":2928},{""x"":1397,""y"":515,""dx"":906,""dy"":234,""t"":2962}],[{""x"":649,""y"":570,""dx"":158,""dy"":-251,""t"":4016},{""x"":656,""y"":571,""dx"":165,""dy"":-250,""t"":4051},{""x"":691,""y"":579,""dx"":200,""dy"":-242,""t"":4084},{""x"":696,""y"":611,""dx"":205,""dy"":-210,""t"":4118},{""x"":716,""y"":626,""dx"":225,""dy"":-195,""t"":4152},{""x"":707,""y"":646,""dx"":216,""dy"":-175,""t"":4186},{""x"":708,""y"":645,""dx"":217,""dy"":-176,""t"":4218},{""x"":649,""y"":664,""dx"":158,""dy"":-157,""t"":4254},{""x"":662,""y"":621,""dx"":171,""dy"":-200,""t"":4287},{""x"":657,""y"":610,""dx"":166,""dy"":-211,""t"":4322},{""x"":665,""y"":604,""dx"":174,""dy"":-217,""t"":4357},{""x"":682,""y"":620,""dx"":191,""dy"":-201,""t"":4390},{""x"":706,""y"":620,""dx"":215,""dy"":-201,""t"":4424},{""x"":750,""y"":599,""dx"":259,""dy"":-222,""t"":4458},{""x"":765,""y"":625,""dx"":274,""dy"":-196,""t"":4493},{""x"":764,""y"":655,""dx"":273,""dy"":-166,""t"":4526},{""x"":778,""y"":666,""dx"":287,""dy"":-155,""t"":4559},{""x"":754,""y"":687,""dx"":263,""dy"":-134,""t"":4593},{""x"":700,""y"":682,""dx"":209,""dy"":-139,""t"":4628},{""x"":730,""y"":680,""dx"":239,""dy"":-141,""t"":4663},{""x"":691,""y"":722,""dx"":200,""dy"":-99,""t"":4696},{""x"":683,""y"":726,""dx"":192,""dy"":-95,""t"":4730},{""x"":696,""y"":720,""dx"":205,""dy"":-101,""t"":4764},{""x"":663,""y"":726,""dx"":172,""dy"":-95,""t"":4798},{""x"":678,""y"":685,""dx"":187,""dy"":-136,""t"":4831},{""x"":640,""y"":681,""dx"":149,""dy"":-140,""t"":4866},{""x"":666,""y"":682,""dx"":175,""dy"":-139,""t"":4899},{""x"":644,""y"":681,""dx"":153,""dy"":-140,""t"":4934},{""x"":611,""y"":679,""dx"":120,""dy"":-142,""t"":4968},{""x"":629,""y"":635,""dx"":138,""dy"":-186,""t"":5003},{""x"":639,""y"":599,""dx"":148,""dy"":-222,""t"":5036},{""x"":665,""y"":592,""dx"":174,""dy"":-229,""t"":5071},{""x"":674,""y"":601,""dx"":183,""dy"":-220,""t"":5103},{""x"":691,""y"":596,""dx"":200,""dy"":-225,""t"":5138},{""x"":688,""y"":618,""dx"":197,""dy"":-203,""t"":5172},{""x"":677,""y"":605,""dx"":186,""dy"":-216,""t"":5205},{""x"":704,""y"":604,""dx"":213,""dy"":-217,""t"":5240},{""x"":728,""y"":618,""dx"":237,""dy"":-203,""t"":5275},{""x"":727,""y"":629,""dx"":236,""dy"":-192,""t"":5308},{""x"":730,""y"":650,""dx"":239,""dy"":-171,""t"":5342},{""x"":702,""y"":674,""dx"":211,""dy"":-147,""t"":5376},{""x"":709,""y"":672,""dx"":218,""dy"":-149,""t"":5410},{""x"":733,""y"":677,""dx"":242,""dy"":-144,""t"":5444},{""x"":698,""y"":712,""dx"":207,""dy"":-109,""t"":5478},{""x"":732,""y"":696,""dx"":241,""dy"":-125,""t"":5512},{""x"":731,""y"":675,""dx"":240,""dy"":-146,""t"":5545},{""x"":707,""y"":651,""dx"":216,""dy"":-170,""t"":5579},{""x"":720,""y"":610,""dx"":229,""dy"":-211,""t"":5613},{""x"":654,""y"":625,""dx"":163,""dy"":-196,""t"":5647},{""x"":668,""y"":628,""dx"":177,""dy"":-193,""t"":5683},{""x"":679,""y"":635,""dx"":188,""dy"":-186,""t"":5716},{""x"":689,""y"":647,""dx"":198,""dy"":-174,""t"":5749},{""x"":731,""y"":624,""dx"":240,""dy"":-197,""t"":5783},{""x"":767,""y"":604,""dx"":276,""dy"":-217,""t"":5815},{""x"":766,""y"":604,""dx"":275,""dy"":-217,""t"":5851},{""x"":766,""y"":615,""dx"":275,""dy"":-206,""t"":5886},{""x"":775,""y"":663,""dx"":284,""dy"":-158,""t"":5919},{""x"":714,""y"":662,""dx"":223,""dy"":-159,""t"":5955},{""x"":688,""y"":642,""dx"":197,""dy"":-179,""t"":5988}],[{""x"":990,""y"":623,""dx"":19,""dy"":72,""t"":7041},{""x"":951,""y"":644,""dx"":-20,""dy"":93,""t"":7075},{""x"":970,""y"":636,""dx"":-1,""dy"":85,""t"":7109},{""x"":981,""y"":642,""dx"":10,""dy"":91,""t"":7143},{""x"":988,""y"":643,""dx"":17,""dy"":92,""t"":7177},{""x"":968,""y"":638,""dx"":-3,""dy"":87,""t"":7211},{""x"":941,""y"":636,""dx"":-30,""dy"":85,""t"":7246},{""x"":989,""y"":650,""dx"":18,""dy"":99,""t"":7279},{""x"":1011,""y"":642,""dx"":40,""dy"":91,""t"":7314},{""x"":983,""y"":649,""dx"":12,""dy"":98,""t"":7347},{""x"":972,""y"":653,""dx"":1,""dy"":102,""t"":7382},{""x"":963,""y"":657,""dx"":-8,""dy"":106,""t"":7414},{""x"":950,""y"":655,""dx"":-21,""dy"":104,""t"":7451},{""x"":941,""y"":648,""dx"":-30,""dy"":97,""t"":7485},{""x"":953,""y"":636,""dx"":-18,""dy"":85,""t"":7518},{""x"":947,""y"":615,""dx"":-24,""dy"":64,""t"":7552},{""x"":935,""y"":599,""dx"":-36,""dy"":48,""t"":7586},{""x"":935,""y"":592,""dx"":-36,""dy"":41,""t"":7620},{""x"":938,""y"":571,""dx"":-33,""dy"":20,""t"":7654},{""x"":933,""y"":590,""dx"":-38,""dy"":39,""t"":7688},{""x"":942,""y"":625,""dx"":-29,""dy"":74,""t"":7722},{""x"":913,""y"":618,""dx"":-58,""dy"":67,""t"":7756},{""x"":888,""y"":612,""dx"":-83,""dy"":61,""t"":7789},{""x"":881,""y"":641,""dx"":-90,""dy"":90,""t"":7824},{""x"":898,""y"":621,""dx"":-73,""dy"":70,""t"":7859},{""x"":930,""y"":616,""dx"":-41,""dy"":65,""t"":7892},{""x"":951,""y"":616,""dx"":-20,""dy"":65,""t"":7926},{""x"":960,""y"":624,""dx"":-11,""dy"":73,""t"":7959},{""x"":983,""y"":613,""dx"":12,""dy"":62,""t"":7995},{""x"":1014,""y"":606,""dx"":43,""dy"":55,""t"":8028},{""x"":976,""y"":605,""dx"":5,""dy"":54,""t"":8062},{""x"":982,""y"":611,""dx"":11,""dy"":60,""t"":8096},{""x"":972,""y"":606,""dx"":1,""dy"":55,""t"":8130},{""x"":964,""y"":615,""dx"":-7,""dy"":64,""t"":8165},{""x"":982,""y"":602,""dx"":11,""dy"":51,""t"":8198},{""x"":992,""y"":622,""dx"":21,""dy"":71,""t"":8231},{""x"":992,""y"":642,""dx"":21,""dy"":91,""t"":8265},{""x"":980,""y"":633,""dx"":9,""dy"":82,""t"":8299},{""x"":985,""y"":619,""dx"":14,""dy"":68,""t"":8333},{""x"":1005,""y"":612,""dx"":34,""dy"":61,""t"":8367},{""x"":1024,""y"":614,""dx"":53,""dy"":63,""t"":8402},{""x"":1032,""y"":635,""dx"":61,""dy"":84,""t"":8436},{""x"":1029,""y"":631,""dx"":58,""dy"":80,""t"":8470},{""x"":1035,""y"":664,""dx"":64,""dy"":113,""t"":8504},{""x"":1046,""y"":678,""dx"":75,""dy"":127,""t"":8538},{""x"":1063,""y"":673,""dx"":92,""dy"":122,""t"":8571},{""x"":1047,""y"":665,""dx"":76,""dy"":114,""t"":8605},{""x"":1057,""y"":655,""dx"":86,""dy"":104,""t"":8640},{""x"":1030,""y"":651,""dx"":59,""dy"":100,""t"":8673},{""x"":1022,""y"":675,""dx"":51,""dy"":124,""t"":8708},{""x"":1024,""y"":657,""dx"":53,""dy"":106,""t"":8743},{""x"":1031,""y"":667,""dx"":60,""dy"":116,""t"":8777},{""x"":1039,""y"":658,""dx"":68,""dy"":107,""t"":8810},{""x"":1054,""y"":652,""dx"":83,""dy"":101,""t"":8843},{""x"":1011,""y"":653,""dx"":40,""dy"":102,""t"":8879},{""x"":1053,""y"":647,""dx"":82,""dy"":96,""t"":8912},{""x"":1115,""y"":594,""dx"":144,""dy"":43,""t"":8946},{""x"":1218,""y"":574,""dx"":247,""dy"":23,""t"":8977},{""x"":1235,""y"":511,""dx"":264,""dy"":-40,""t"":9014}],[{""x"":1189,""y"":457,""dx"":-262,""dy"":176,""t"":10035},{""x"":1149,""y"":451,""dx"":-302,""dy"":170,""t"":10068},{""x"":1144,""y"":518,""dx"":-307,""dy"":237,""t"":10102},{""x"":1078,""y"":471,""dx"":-373,""dy"":190,""t"":10136},{""x"":1099,""y"":441,""dx"":-352,""dy"":160,""t"":10170},{""x"":1130,""y"":408,""dx"":-321,""dy"":127,""t"":10204},{""x"":1166,""y"":401,""dx"":-285,""dy"":120,""t"":10237},{""x"":1191,""y"":395,""dx"":-260,""dy"":114,""t"":10271},{""x"":1229,""y"":418,""dx"":-222,""dy"":137,""t"":10305},{""x"":1241,""y"":412,""dx"":-210,""dy"":131,""t"":10341},{""x"":1271,""y"":420,""dx"":-180,""dy"":139,""t"":10373},{""x"":1276,""y"":396,""dx"":-175,""dy"":115,""t"":10409},{""x"":1273,""y"":373,""dx"":-178,""dy"":92,""t"":10442},{""x"":1304,""y"":390,""dx"":-147,""dy"":109,""t"":10475},{""x"":1325,""y"":384,""dx"":-126,""dy"":103,""t"":10510},{""x"":1336,""y"":388,""dx"":-115,""dy"":107,""t"":10543},{""x"":1358,""y"":401,""dx"":-93,""dy"":120,""t"":10608},{""x"":1383,""y"":402,""dx"":-68,""dy"":121,""t"":10615},{""x"":1396,""y"":406,""dx"":-55,""dy"":125,""t"":10646},{""x"":1412,""y"":418,""dx"":-39,""dy"":137,""t"":10680},{""x"":1377,""y"":422,""dx"":-74,""dy"":141,""t"":10715},{""x"":1348,""y"":408,""dx"":-103,""dy"":127,""t"":10749},{""x"":1366,""y"":411,""dx"":-85,""dy"":130,""t"":10783},{""x"":1359,""y"":417,""dx"":-92,""dy"":136,""t"":10816},{""x"":1372,""y"":429,""dx"":-79,""dy"":148,""t"":10850},{""x"":1352,""y"":423,""dx"":-99,""dy"":142,""t"":10884},{""x"":1345,""y"":431,""dx"":-106,""dy"":150,""t"":10918},{""x"":1357,""y"":443,""dx"":-94,""dy"":162,""t"":10952},{""x"":1367,""y"":453,""dx"":-84,""dy"":172,""t"":10984},{""x"":1397,""y"":454,""dx"":-54,""dy"":173,""t"":11021},{""x"":1359,""y"":422,""dx"":-92,""dy"":141,""t"":11053},{""x"":1360,""y"":422,""dx"":-91,""dy"":141,""t"":11087},{""x"":1350,""y"":448,""dx"":-101,""dy"":167,""t"":11122},{""x"":1356,""y"":433,""dx"":-95,""dy"":152,""t"":11155},{""x"":1313,""y"":383,""dx"":-138,""dy"":102,""t"":11190},{""x"":1321,""y"":392,""dx"":-130,""dy"":111,""t"":11223},{""x"":1344,""y"":401,""dx"":-107,""dy"":120,""t"":11258},{""x"":1360,""y"":397,""dx"":-91,""dy"":116,""t"":11292},{""x"":1346,""y"":393,""dx"":-105,""dy"":112,""t"":11326},{""x"":1370,""y"":421,""dx"":-81,""dy"":140,""t"":11357},{""x"":1393,""y"":434,""dx"":-58,""dy"":153,""t"":11395},{""x"":1412,""y"":455,""dx"":-39,""dy"":174,""t"":11428},{""x"":1395,""y"":438,""dx"":-56,""dy"":157,""t"":11463},{""x"":1398,""y"":442,""dx"":-53,""dy"":161,""t"":11496},{""x"":1380,""y"":428,""dx"":-71,""dy"":147,""t"":11531},{""x"":1373,""y"":425,""dx"":-78,""dy"":144,""t"":11564},{""x"":1359,""y"":432,""dx"":-92,""dy"":151,""t"":11598},{""x"":1340,""y"":419,""dx"":-111,""dy"":138,""t"":11632},{""x"":1292,""y"":402,""dx"":-159,""dy"":121,""t"":11666},{""x"":1278,""y"":410,""dx"":-173,""dy"":129,""t"":11700},{""x"":1256,""y"":386,""dx"":-195,""dy"":105,""t"":11734},{""x"":1162,""y"":321,""dx"":-289,""dy"":40,""t"":11768},{""x"":1168,""y"":313,""dx"":-283,""dy"":32,""t"":11801},{""x"":1206,""y"":358,""dx"":-245,""dy"":77,""t"":11836},{""x"":1163,""y"":406,""dx"":-288,""dy"":125,""t"":11871},{""x"":1161,""y"":467,""dx"":-290,""dy"":186,""t"":11903},{""x"":1193,""y"":523,""dx"":-258,""dy"":242,""t"":11937},{""x"":1206,""y"":555,""dx"":-245,""dy"":274,""t"":11971},{""x"":1228,""y"":585,""dx"":-223,""dy"":304,""t"":12006}],[{""x"":1126,""y"":570,""dx"":-325,""dy"":-251,""t"":13026},{""x"":1127,""y"":559,""dx"":-324,""dy"":-262,""t"":13059},{""x"":1102,""y"":539,""dx"":-349,""dy"":-282,""t"":13093},{""x"":1145,""y"":577,""dx"":-306,""dy"":-244,""t"":13128},{""x"":1099,""y"":564,""dx"":-352,""dy"":-257,""t"":13161},{""x"":1121,""y"":589,""dx"":-330,""dy"":-232,""t"":13196},{""x"":1109,""y"":588,""dx"":-342,""dy"":-233,""t"":13230},{""x"":1132,""y"":616,""dx"":-319,""dy"":-205,""t"":13265},{""x"":1109,""y"":610,""dx"":-342,""dy"":-211,""t"":13298},{""x"":1095,""y"":607,""dx"":-356,""dy"":-214,""t"":13331},{""x"":1098,""y"":569,""dx"":-353,""dy"":-252,""t"":13366},{""x"":1117,""y"":599,""dx"":-334,""dy"":-222,""t"":13400},{""x"":1133,""y"":598,""dx"":-318,""dy"":-223,""t"":13433},{""x"":1142,""y"":614,""dx"":-309,""dy"":-207,""t"":13469},{""x"":1125,""y"":588,""dx"":-326,""dy"":-233,""t"":13501},{""x"":1190,""y"":662,""dx"":-261,""dy"":-159,""t"":13536},{""x"":1208,""y"":664,""dx"":-243,""dy"":-157,""t"":13571},{""x"":1222,""y"":679,""dx"":-229,""dy"":-142,""t"":13604},{""x"":1200,""y"":651,""dx"":-251,""dy"":-170,""t"":13638},{""x"":1195,""y"":659,""dx"":-256,""dy"":-162,""t"":13672},{""x"":1174,""y"":636,""dx"":-277,""dy"":-185,""t"":13706},{""x"":1172,""y"":629,""dx"":-279,""dy"":-192,""t"":13739},{""x"":1164,""y"":632,""dx"":-287,""dy"":-189,""t"":13774},{""x"":1192,""y"":680,""dx"":-259,""dy"":-141,""t"":13808},{""x"":1174,""y"":676,""dx"":-277,""dy"":-145,""t"":13841},{""x"":1208,""y"":692,""dx"":-243,""dy"":-129,""t"":13875},{""x"":1213,""y"":678,""dx"":-238,""dy"":-143,""t"":13909},{""x"":1234,""y"":710,""dx"":-217,""dy"":-111,""t"":13943},{""x"":1229,""y"":703,""dx"":-222,""dy"":-118,""t"":13977},{""x"":1218,""y"":672,""dx"":-233,""dy"":-149,""t"":14011},{""x"":1208,""y"":653,""dx"":-243,""dy"":-168,""t"":14046},{""x"":1197,""y"":627,""dx"":-254,""dy"":-194,""t"":14080},{""x"":1201,""y"":581,""dx"":-250,""dy"":-240,""t"":14114},{""x"":1201,""y"":610,""dx"":-250,""dy"":-211,""t"":14147},{""x"":1200,""y"":560,""dx"":-251,""dy"":-261,""t"":14182},{""x"":1165,""y"":569,""dx"":-286,""dy"":-252,""t"":14216},{""x"":1159,""y"":582,""dx"":-292,""dy"":-239,""t"":14251},{""x"":1178,""y"":639,""dx"":-273,""dy"":-182,""t"":14284},{""x"":1206,""y"":637,""dx"":-245,""dy"":-184,""t"":14318},{""x"":1243,""y"":695,""dx"":-208,""dy"":-126,""t"":14351},{""x"":1243,""y"":682,""dx"":-208,""dy"":-139,""t"":14385},{""x"":1241,""y"":700,""dx"":-210,""dy"":-121,""t"":14421},{""x"":1235,""y"":671,""dx"":-216,""dy"":-150,""t"":14454},{""x"":1232,""y"":693,""dx"":-219,""dy"":-128,""t"":14488},{""x"":1180,""y"":650,""dx"":-271,""dy"":-171,""t"":14522},{""x"":1151,""y"":621,""dx"":-300,""dy"":-200,""t"":14554},{""x"":1133,""y"":578,""dx"":-318,""dy"":-243,""t"":14589},{""x"":1157,""y"":633,""dx"":-294,""dy"":-188,""t"":14623},{""x"":1118,""y"":569,""dx"":-333,""dy"":-252,""t"":14657},{""x"":1102,""y"":601,""dx"":-349,""dy"":-220,""t"":14692},{""x"":1117,""y"":574,""dx"":-334,""dy"":-247,""t"":14726},{""x"":1122,""y"":589,""dx"":-329,""dy"":-232,""t"":14760},{""x"":1122,""y"":574,""dx"":-329,""dy"":-247,""t"":14793},{""x"":1129,""y"":609,""dx"":-322,""dy"":-212,""t"":14828},{""x"":1141,""y"":565,""dx"":-310,""dy"":-256,""t"":14862},{""x"":1126,""y"":585,""dx"":-325,""dy"":-236,""t"":14896},{""x"":1104,""y"":549,""dx"":-347,""dy"":-272,""t"":14930},{""x"":1113,""y"":567,""dx"":-338,""dy"":-254,""t"":14964},{""x"":1119,""y"":530,""dx"":-332,""dy"":-291,""t"":14999},{""x"":1112,""y"":559,""dx"":-339,""dy"":-262,""t"":15031}]]","[0,3.389830508474576,96.61016949152543,61.016949152542374,0]","[{""x"":241.59322033898306,""y"":244.03389830508473,""r"":91.39565973714346},{""x"":207.94915254237287,""y"":-177.84745762711864,""r"":48.4761911548005},{""x"":22.11864406779661,""y"":78.35593220338983,""r"":42.76330303171321},{""x"":-155.54237288135593,""y"":141.91525423728814,""r"":74.5669736114894},{""x"":-288.8666666666667,""y"":-203.3,""r"":87.54418362811282}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","59921","0.0-3.0-4.0-0.0-0.0","807","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","70045","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
