"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","2312","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","5961","0.0-1.0-0.0","3646","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","6913","0.0-1.0-1.0","951","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","15059","0.0-2.0","","","","2126","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","16497","0.0-3.0-0.0","1436","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","26409","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","27152","0.0-3.0-2.0","743","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","44117","0.0-3.0-3.0","","","","","","[[{""x"":428,""y"":409,""dx"":-63,""dy"":128,""t"":990},{""x"":463,""y"":405,""dx"":-28,""dy"":124,""t"":1023},{""x"":496,""y"":437,""dx"":5,""dy"":156,""t"":1058},{""x"":496,""y"":429,""dx"":5,""dy"":148,""t"":1091},{""x"":532,""y"":414,""dx"":41,""dy"":133,""t"":1126},{""x"":565,""y"":404,""dx"":74,""dy"":123,""t"":1160},{""x"":552,""y"":400,""dx"":61,""dy"":119,""t"":1191},{""x"":519,""y"":387,""dx"":28,""dy"":106,""t"":1228},{""x"":507,""y"":380,""dx"":16,""dy"":99,""t"":1263},{""x"":479,""y"":367,""dx"":-12,""dy"":86,""t"":1295},{""x"":499,""y"":358,""dx"":8,""dy"":77,""t"":1330},{""x"":439,""y"":326,""dx"":-52,""dy"":45,""t"":1364},{""x"":466,""y"":315,""dx"":-25,""dy"":34,""t"":1398},{""x"":490,""y"":313,""dx"":-1,""dy"":32,""t"":1431},{""x"":493,""y"":314,""dx"":2,""dy"":33,""t"":1466},{""x"":476,""y"":297,""dx"":-15,""dy"":16,""t"":1500},{""x"":478,""y"":306,""dx"":-13,""dy"":25,""t"":1534},{""x"":480,""y"":301,""dx"":-11,""dy"":20,""t"":1568},{""x"":436,""y"":290,""dx"":-55,""dy"":9,""t"":1603},{""x"":444,""y"":300,""dx"":-47,""dy"":19,""t"":1636},{""x"":465,""y"":302,""dx"":-26,""dy"":21,""t"":1670},{""x"":447,""y"":282,""dx"":-44,""dy"":1,""t"":1704},{""x"":479,""y"":307,""dx"":-12,""dy"":26,""t"":1738},{""x"":481,""y"":302,""dx"":-10,""dy"":21,""t"":1772},{""x"":501,""y"":299,""dx"":10,""dy"":18,""t"":1805},{""x"":497,""y"":290,""dx"":6,""dy"":9,""t"":1839},{""x"":515,""y"":314,""dx"":24,""dy"":33,""t"":1873},{""x"":525,""y"":312,""dx"":34,""dy"":31,""t"":1907},{""x"":535,""y"":324,""dx"":44,""dy"":43,""t"":1941},{""x"":503,""y"":311,""dx"":12,""dy"":30,""t"":1976},{""x"":526,""y"":327,""dx"":35,""dy"":46,""t"":2010},{""x"":508,""y"":316,""dx"":17,""dy"":35,""t"":2043},{""x"":511,""y"":336,""dx"":20,""dy"":55,""t"":2077},{""x"":484,""y"":328,""dx"":-7,""dy"":47,""t"":2112},{""x"":488,""y"":358,""dx"":-3,""dy"":77,""t"":2146},{""x"":469,""y"":356,""dx"":-22,""dy"":75,""t"":2180},{""x"":468,""y"":368,""dx"":-23,""dy"":87,""t"":2214},{""x"":474,""y"":335,""dx"":-17,""dy"":54,""t"":2247},{""x"":439,""y"":328,""dx"":-52,""dy"":47,""t"":2282},{""x"":452,""y"":332,""dx"":-39,""dy"":51,""t"":2316},{""x"":456,""y"":344,""dx"":-35,""dy"":63,""t"":2350},{""x"":465,""y"":353,""dx"":-26,""dy"":72,""t"":2384},{""x"":486,""y"":370,""dx"":-5,""dy"":89,""t"":2418},{""x"":503,""y"":369,""dx"":12,""dy"":88,""t"":2452},{""x"":515,""y"":367,""dx"":24,""dy"":86,""t"":2486},{""x"":516,""y"":356,""dx"":25,""dy"":75,""t"":2520},{""x"":493,""y"":360,""dx"":2,""dy"":79,""t"":2554},{""x"":507,""y"":378,""dx"":16,""dy"":97,""t"":2588},{""x"":518,""y"":363,""dx"":27,""dy"":82,""t"":2621},{""x"":518,""y"":354,""dx"":27,""dy"":73,""t"":2655},{""x"":481,""y"":328,""dx"":-10,""dy"":47,""t"":2690},{""x"":439,""y"":308,""dx"":-52,""dy"":27,""t"":2724},{""x"":414,""y"":330,""dx"":-77,""dy"":49,""t"":2758},{""x"":406,""y"":328,""dx"":-85,""dy"":47,""t"":2789},{""x"":437,""y"":338,""dx"":-54,""dy"":57,""t"":2827},{""x"":487,""y"":340,""dx"":-4,""dy"":59,""t"":2861},{""x"":511,""y"":346,""dx"":20,""dy"":65,""t"":2894},{""x"":525,""y"":342,""dx"":34,""dy"":61,""t"":2927},{""x"":555,""y"":400,""dx"":64,""dy"":119,""t"":2961},{""x"":548,""y"":400,""dx"":57,""dy"":119,""t"":2996}],[{""x"":680,""y"":804,""dx"":189,""dy"":-17,""t"":4017},{""x"":652,""y"":785,""dx"":161,""dy"":-36,""t"":4050},{""x"":659,""y"":745,""dx"":168,""dy"":-76,""t"":4083},{""x"":686,""y"":758,""dx"":195,""dy"":-63,""t"":4118},{""x"":689,""y"":761,""dx"":198,""dy"":-60,""t"":4152},{""x"":660,""y"":757,""dx"":169,""dy"":-64,""t"":4186},{""x"":661,""y"":758,""dx"":170,""dy"":-63,""t"":4220},{""x"":685,""y"":773,""dx"":194,""dy"":-48,""t"":4254},{""x"":671,""y"":750,""dx"":180,""dy"":-71,""t"":4287},{""x"":664,""y"":742,""dx"":173,""dy"":-79,""t"":4322},{""x"":659,""y"":735,""dx"":168,""dy"":-86,""t"":4353},{""x"":646,""y"":729,""dx"":155,""dy"":-92,""t"":4390},{""x"":646,""y"":734,""dx"":155,""dy"":-87,""t"":4424},{""x"":615,""y"":738,""dx"":124,""dy"":-83,""t"":4458},{""x"":605,""y"":742,""dx"":114,""dy"":-79,""t"":4491},{""x"":603,""y"":747,""dx"":112,""dy"":-74,""t"":4526},{""x"":613,""y"":705,""dx"":122,""dy"":-116,""t"":4559},{""x"":589,""y"":625,""dx"":98,""dy"":-196,""t"":4594},{""x"":564,""y"":616,""dx"":73,""dy"":-205,""t"":4628},{""x"":547,""y"":562,""dx"":56,""dy"":-259,""t"":4662},{""x"":564,""y"":582,""dx"":73,""dy"":-239,""t"":4696},{""x"":559,""y"":614,""dx"":68,""dy"":-207,""t"":4730},{""x"":555,""y"":649,""dx"":64,""dy"":-172,""t"":4762},{""x"":560,""y"":667,""dx"":69,""dy"":-154,""t"":4797},{""x"":547,""y"":649,""dx"":56,""dy"":-172,""t"":4831},{""x"":568,""y"":626,""dx"":77,""dy"":-195,""t"":4865},{""x"":568,""y"":659,""dx"":77,""dy"":-162,""t"":4899},{""x"":586,""y"":653,""dx"":95,""dy"":-168,""t"":4934},{""x"":588,""y"":648,""dx"":97,""dy"":-173,""t"":4968},{""x"":587,""y"":637,""dx"":96,""dy"":-184,""t"":5001},{""x"":571,""y"":629,""dx"":80,""dy"":-192,""t"":5035},{""x"":605,""y"":626,""dx"":114,""dy"":-195,""t"":5069},{""x"":593,""y"":626,""dx"":102,""dy"":-195,""t"":5105},{""x"":625,""y"":627,""dx"":134,""dy"":-194,""t"":5138},{""x"":607,""y"":626,""dx"":116,""dy"":-195,""t"":5171},{""x"":588,""y"":623,""dx"":97,""dy"":-198,""t"":5205},{""x"":563,""y"":656,""dx"":72,""dy"":-165,""t"":5241},{""x"":556,""y"":642,""dx"":65,""dy"":-179,""t"":5273},{""x"":582,""y"":680,""dx"":91,""dy"":-141,""t"":5308},{""x"":604,""y"":659,""dx"":113,""dy"":-162,""t"":5341},{""x"":598,""y"":664,""dx"":107,""dy"":-157,""t"":5376},{""x"":615,""y"":689,""dx"":124,""dy"":-132,""t"":5410},{""x"":613,""y"":683,""dx"":122,""dy"":-138,""t"":5444},{""x"":585,""y"":657,""dx"":94,""dy"":-164,""t"":5477},{""x"":599,""y"":662,""dx"":108,""dy"":-159,""t"":5512},{""x"":585,""y"":690,""dx"":94,""dy"":-131,""t"":5546},{""x"":555,""y"":658,""dx"":64,""dy"":-163,""t"":5579},{""x"":540,""y"":676,""dx"":49,""dy"":-145,""t"":5614},{""x"":544,""y"":666,""dx"":53,""dy"":-155,""t"":5647},{""x"":546,""y"":661,""dx"":55,""dy"":-160,""t"":5682},{""x"":528,""y"":648,""dx"":37,""dy"":-173,""t"":5716},{""x"":539,""y"":658,""dx"":48,""dy"":-163,""t"":5750},{""x"":535,""y"":661,""dx"":44,""dy"":-160,""t"":5784},{""x"":544,""y"":663,""dx"":53,""dy"":-158,""t"":5818},{""x"":540,""y"":657,""dx"":49,""dy"":-164,""t"":5852},{""x"":547,""y"":658,""dx"":56,""dy"":-163,""t"":5885},{""x"":541,""y"":681,""dx"":50,""dy"":-140,""t"":5919},{""x"":552,""y"":676,""dx"":61,""dy"":-145,""t"":5954},{""x"":565,""y"":707,""dx"":74,""dy"":-114,""t"":5988}],[{""x"":1068,""y"":484,""dx"":97,""dy"":-67,""t"":7008},{""x"":1073,""y"":481,""dx"":102,""dy"":-70,""t"":7041},{""x"":1089,""y"":500,""dx"":118,""dy"":-51,""t"":7076},{""x"":1079,""y"":486,""dx"":108,""dy"":-65,""t"":7110},{""x"":1070,""y"":462,""dx"":99,""dy"":-89,""t"":7144},{""x"":1045,""y"":464,""dx"":74,""dy"":-87,""t"":7178},{""x"":1015,""y"":450,""dx"":44,""dy"":-101,""t"":7212},{""x"":1035,""y"":486,""dx"":64,""dy"":-65,""t"":7246},{""x"":1032,""y"":489,""dx"":61,""dy"":-62,""t"":7280},{""x"":985,""y"":497,""dx"":14,""dy"":-54,""t"":7314},{""x"":994,""y"":466,""dx"":23,""dy"":-85,""t"":7347},{""x"":1003,""y"":482,""dx"":32,""dy"":-69,""t"":7382},{""x"":1003,""y"":473,""dx"":32,""dy"":-78,""t"":7417},{""x"":996,""y"":461,""dx"":25,""dy"":-90,""t"":7450},{""x"":1010,""y"":486,""dx"":39,""dy"":-65,""t"":7483},{""x"":1002,""y"":528,""dx"":31,""dy"":-23,""t"":7518},{""x"":1003,""y"":560,""dx"":32,""dy"":9,""t"":7552},{""x"":1026,""y"":562,""dx"":55,""dy"":11,""t"":7586},{""x"":1017,""y"":539,""dx"":46,""dy"":-12,""t"":7620},{""x"":1036,""y"":545,""dx"":65,""dy"":-6,""t"":7654},{""x"":1056,""y"":543,""dx"":85,""dy"":-8,""t"":7688},{""x"":1031,""y"":527,""dx"":60,""dy"":-24,""t"":7722},{""x"":1002,""y"":521,""dx"":31,""dy"":-30,""t"":7755},{""x"":976,""y"":517,""dx"":5,""dy"":-34,""t"":7790},{""x"":978,""y"":488,""dx"":7,""dy"":-63,""t"":7823},{""x"":923,""y"":532,""dx"":-48,""dy"":-19,""t"":7858},{""x"":922,""y"":511,""dx"":-49,""dy"":-40,""t"":7891},{""x"":914,""y"":523,""dx"":-57,""dy"":-28,""t"":7925},{""x"":914,""y"":524,""dx"":-57,""dy"":-27,""t"":7960},{""x"":922,""y"":524,""dx"":-49,""dy"":-27,""t"":7995},{""x"":965,""y"":523,""dx"":-6,""dy"":-28,""t"":8027},{""x"":972,""y"":520,""dx"":1,""dy"":-31,""t"":8063},{""x"":978,""y"":528,""dx"":7,""dy"":-23,""t"":8095},{""x"":977,""y"":542,""dx"":6,""dy"":-9,""t"":8130},{""x"":932,""y"":557,""dx"":-39,""dy"":6,""t"":8164},{""x"":910,""y"":568,""dx"":-61,""dy"":17,""t"":8199},{""x"":874,""y"":562,""dx"":-97,""dy"":11,""t"":8232},{""x"":898,""y"":541,""dx"":-73,""dy"":-10,""t"":8266},{""x"":931,""y"":542,""dx"":-40,""dy"":-9,""t"":8300},{""x"":956,""y"":544,""dx"":-15,""dy"":-7,""t"":8332},{""x"":950,""y"":559,""dx"":-21,""dy"":8,""t"":8367},{""x"":928,""y"":555,""dx"":-43,""dy"":4,""t"":8401},{""x"":961,""y"":534,""dx"":-10,""dy"":-17,""t"":8435},{""x"":965,""y"":514,""dx"":-6,""dy"":-37,""t"":8469},{""x"":970,""y"":500,""dx"":-1,""dy"":-51,""t"":8504},{""x"":994,""y"":488,""dx"":23,""dy"":-63,""t"":8537},{""x"":1012,""y"":471,""dx"":41,""dy"":-80,""t"":8571},{""x"":987,""y"":489,""dx"":16,""dy"":-62,""t"":8606},{""x"":993,""y"":508,""dx"":22,""dy"":-43,""t"":8641},{""x"":983,""y"":454,""dx"":12,""dy"":-97,""t"":8674},{""x"":960,""y"":464,""dx"":-11,""dy"":-87,""t"":8707},{""x"":958,""y"":446,""dx"":-13,""dy"":-105,""t"":8741},{""x"":950,""y"":453,""dx"":-21,""dy"":-98,""t"":8776},{""x"":937,""y"":481,""dx"":-34,""dy"":-70,""t"":8810},{""x"":916,""y"":480,""dx"":-55,""dy"":-71,""t"":8844},{""x"":901,""y"":488,""dx"":-70,""dy"":-63,""t"":8878},{""x"":897,""y"":493,""dx"":-74,""dy"":-58,""t"":8912},{""x"":877,""y"":453,""dx"":-94,""dy"":-98,""t"":8946},{""x"":876,""y"":481,""dx"":-95,""dy"":-70,""t"":8980},{""x"":881,""y"":498,""dx"":-90,""dy"":-53,""t"":9013}],[{""x"":1650,""y"":323,""dx"":199,""dy"":42,""t"":10034},{""x"":1675,""y"":310,""dx"":224,""dy"":29,""t"":10068},{""x"":1598,""y"":284,""dx"":147,""dy"":3,""t"":10101},{""x"":1599,""y"":308,""dx"":148,""dy"":27,""t"":10136},{""x"":1500,""y"":340,""dx"":49,""dy"":59,""t"":10169},{""x"":1499,""y"":315,""dx"":48,""dy"":34,""t"":10204},{""x"":1502,""y"":292,""dx"":51,""dy"":11,""t"":10238},{""x"":1512,""y"":278,""dx"":61,""dy"":-3,""t"":10272},{""x"":1496,""y"":340,""dx"":45,""dy"":59,""t"":10306},{""x"":1505,""y"":322,""dx"":54,""dy"":41,""t"":10340},{""x"":1547,""y"":303,""dx"":96,""dy"":22,""t"":10373},{""x"":1528,""y"":292,""dx"":77,""dy"":11,""t"":10407},{""x"":1542,""y"":284,""dx"":91,""dy"":3,""t"":10441},{""x"":1490,""y"":316,""dx"":39,""dy"":35,""t"":10476},{""x"":1488,""y"":313,""dx"":37,""dy"":32,""t"":10511},{""x"":1499,""y"":309,""dx"":48,""dy"":28,""t"":10544},{""x"":1491,""y"":315,""dx"":40,""dy"":34,""t"":10578},{""x"":1521,""y"":329,""dx"":70,""dy"":48,""t"":10612},{""x"":1492,""y"":329,""dx"":41,""dy"":48,""t"":10645},{""x"":1556,""y"":336,""dx"":105,""dy"":55,""t"":10680},{""x"":1542,""y"":335,""dx"":91,""dy"":54,""t"":10713},{""x"":1532,""y"":332,""dx"":81,""dy"":51,""t"":10747},{""x"":1521,""y"":380,""dx"":70,""dy"":99,""t"":10781},{""x"":1499,""y"":428,""dx"":48,""dy"":147,""t"":10816},{""x"":1480,""y"":468,""dx"":29,""dy"":187,""t"":10849},{""x"":1461,""y"":448,""dx"":10,""dy"":167,""t"":10883},{""x"":1450,""y"":481,""dx"":-1,""dy"":200,""t"":10917},{""x"":1437,""y"":467,""dx"":-14,""dy"":186,""t"":10953},{""x"":1515,""y"":457,""dx"":64,""dy"":176,""t"":10985},{""x"":1505,""y"":427,""dx"":54,""dy"":146,""t"":11020},{""x"":1496,""y"":372,""dx"":45,""dy"":91,""t"":11054},{""x"":1486,""y"":387,""dx"":35,""dy"":106,""t"":11087},{""x"":1492,""y"":394,""dx"":41,""dy"":113,""t"":11120},{""x"":1505,""y"":414,""dx"":54,""dy"":133,""t"":11155},{""x"":1500,""y"":420,""dx"":49,""dy"":139,""t"":11190},{""x"":1518,""y"":444,""dx"":67,""dy"":163,""t"":11224},{""x"":1548,""y"":418,""dx"":97,""dy"":137,""t"":11258},{""x"":1553,""y"":384,""dx"":102,""dy"":103,""t"":11291},{""x"":1525,""y"":393,""dx"":74,""dy"":112,""t"":11327},{""x"":1504,""y"":423,""dx"":53,""dy"":142,""t"":11360},{""x"":1485,""y"":401,""dx"":34,""dy"":120,""t"":11394},{""x"":1525,""y"":449,""dx"":74,""dy"":168,""t"":11428},{""x"":1498,""y"":432,""dx"":47,""dy"":151,""t"":11462},{""x"":1507,""y"":415,""dx"":56,""dy"":134,""t"":11494},{""x"":1483,""y"":383,""dx"":32,""dy"":102,""t"":11530},{""x"":1480,""y"":356,""dx"":29,""dy"":75,""t"":11564},{""x"":1473,""y"":340,""dx"":22,""dy"":59,""t"":11598},{""x"":1500,""y"":338,""dx"":49,""dy"":57,""t"":11631},{""x"":1500,""y"":331,""dx"":49,""dy"":50,""t"":11666},{""x"":1505,""y"":332,""dx"":54,""dy"":51,""t"":11699},{""x"":1511,""y"":327,""dx"":60,""dy"":46,""t"":11733},{""x"":1468,""y"":370,""dx"":17,""dy"":89,""t"":11767},{""x"":1508,""y"":370,""dx"":57,""dy"":89,""t"":11801},{""x"":1575,""y"":369,""dx"":124,""dy"":88,""t"":11836},{""x"":1597,""y"":379,""dx"":146,""dy"":98,""t"":11869},{""x"":1528,""y"":382,""dx"":77,""dy"":101,""t"":11901},{""x"":1461,""y"":427,""dx"":10,""dy"":146,""t"":11938},{""x"":1477,""y"":408,""dx"":26,""dy"":127,""t"":11972},{""x"":1484,""y"":384,""dx"":33,""dy"":103,""t"":12005}],[{""x"":1370,""y"":655,""dx"":-81,""dy"":-166,""t"":13026},{""x"":1365,""y"":645,""dx"":-86,""dy"":-176,""t"":13059},{""x"":1329,""y"":681,""dx"":-122,""dy"":-140,""t"":13091},{""x"":1340,""y"":666,""dx"":-111,""dy"":-155,""t"":13128},{""x"":1370,""y"":670,""dx"":-81,""dy"":-151,""t"":13162},{""x"":1387,""y"":659,""dx"":-64,""dy"":-162,""t"":13196},{""x"":1424,""y"":658,""dx"":-27,""dy"":-163,""t"":13230},{""x"":1412,""y"":669,""dx"":-39,""dy"":-152,""t"":13263},{""x"":1429,""y"":666,""dx"":-22,""dy"":-155,""t"":13297},{""x"":1398,""y"":666,""dx"":-53,""dy"":-155,""t"":13331},{""x"":1417,""y"":689,""dx"":-34,""dy"":-132,""t"":13365},{""x"":1404,""y"":691,""dx"":-47,""dy"":-130,""t"":13400},{""x"":1379,""y"":701,""dx"":-72,""dy"":-120,""t"":13434},{""x"":1355,""y"":706,""dx"":-96,""dy"":-115,""t"":13468},{""x"":1335,""y"":711,""dx"":-116,""dy"":-110,""t"":13500},{""x"":1346,""y"":709,""dx"":-105,""dy"":-112,""t"":13535},{""x"":1342,""y"":720,""dx"":-109,""dy"":-101,""t"":13570},{""x"":1384,""y"":693,""dx"":-67,""dy"":-128,""t"":13603},{""x"":1406,""y"":682,""dx"":-45,""dy"":-139,""t"":13638},{""x"":1398,""y"":682,""dx"":-53,""dy"":-139,""t"":13672},{""x"":1435,""y"":688,""dx"":-16,""dy"":-133,""t"":13706},{""x"":1451,""y"":696,""dx"":0,""dy"":-125,""t"":13740},{""x"":1399,""y"":710,""dx"":-52,""dy"":-111,""t"":13774},{""x"":1434,""y"":707,""dx"":-17,""dy"":-114,""t"":13808},{""x"":1462,""y"":703,""dx"":11,""dy"":-118,""t"":13841},{""x"":1423,""y"":713,""dx"":-28,""dy"":-108,""t"":13876},{""x"":1406,""y"":719,""dx"":-45,""dy"":-102,""t"":13910},{""x"":1335,""y"":732,""dx"":-116,""dy"":-89,""t"":13943},{""x"":1335,""y"":772,""dx"":-116,""dy"":-49,""t"":13977},{""x"":1320,""y"":767,""dx"":-131,""dy"":-54,""t"":14013},{""x"":1311,""y"":742,""dx"":-140,""dy"":-79,""t"":14045},{""x"":1336,""y"":722,""dx"":-115,""dy"":-99,""t"":14080},{""x"":1323,""y"":731,""dx"":-128,""dy"":-90,""t"":14114},{""x"":1312,""y"":732,""dx"":-139,""dy"":-89,""t"":14147},{""x"":1316,""y"":721,""dx"":-135,""dy"":-100,""t"":14182},{""x"":1304,""y"":726,""dx"":-147,""dy"":-95,""t"":14216},{""x"":1314,""y"":696,""dx"":-137,""dy"":-125,""t"":14250},{""x"":1325,""y"":677,""dx"":-126,""dy"":-144,""t"":14284},{""x"":1308,""y"":705,""dx"":-143,""dy"":-116,""t"":14318},{""x"":1291,""y"":721,""dx"":-160,""dy"":-100,""t"":14352},{""x"":1273,""y"":721,""dx"":-178,""dy"":-100,""t"":14385},{""x"":1292,""y"":698,""dx"":-159,""dy"":-123,""t"":14419},{""x"":1311,""y"":692,""dx"":-140,""dy"":-129,""t"":14454},{""x"":1319,""y"":679,""dx"":-132,""dy"":-142,""t"":14488},{""x"":1290,""y"":692,""dx"":-161,""dy"":-129,""t"":14522},{""x"":1277,""y"":722,""dx"":-174,""dy"":-99,""t"":14555},{""x"":1289,""y"":732,""dx"":-162,""dy"":-89,""t"":14590},{""x"":1303,""y"":732,""dx"":-148,""dy"":-89,""t"":14623},{""x"":1335,""y"":727,""dx"":-116,""dy"":-94,""t"":14658},{""x"":1363,""y"":722,""dx"":-88,""dy"":-99,""t"":14689},{""x"":1376,""y"":719,""dx"":-75,""dy"":-102,""t"":14726},{""x"":1378,""y"":716,""dx"":-73,""dy"":-105,""t"":14761},{""x"":1380,""y"":715,""dx"":-71,""dy"":-106,""t"":14793},{""x"":1392,""y"":718,""dx"":-59,""dy"":-103,""t"":14828},{""x"":1396,""y"":699,""dx"":-55,""dy"":-122,""t"":14862},{""x"":1377,""y"":647,""dx"":-74,""dy"":-174,""t"":14895},{""x"":1334,""y"":645,""dx"":-117,""dy"":-176,""t"":14930},{""x"":1337,""y"":664,""dx"":-114,""dy"":-157,""t"":14964},{""x"":1345,""y"":669,""dx"":-106,""dy"":-152,""t"":14998},{""x"":1345,""y"":627,""dx"":-106,""dy"":-194,""t"":15032}]]","[100,74.57627118644068,100,94.91525423728814,90]","[{""x"":-2.9166666666666665,""y"":63.21666666666667,""r"":59.75786468760066},{""x"":102.91525423728814,""y"":-142.03389830508473,""r"":54.55839532492604},{""x"":4.133333333333334,""y"":-45.21666666666667,""r"":87.58490074557261},{""x"":62.96610169491525,""y"":86.84745762711864,""r"":54.57764499797375},{""x"":-93.63333333333334,""y"":-122.08333333333333,""r"":72.15750764741938}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","",""
"","html-button-response","8","44464","0.0-4.0-0.0","346","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""8"" ,""6"" ,""2"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","45503","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""8"",""8"",""4"",""4"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""6"",""6"",""2"",""2"",""6"",""6"",""2"",""2"",""2"",""2"",""2"",""2"",""8"",""8"",""8"",""8"",""2"",""2"",""8"",""8"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""6"",""6"",""8"",""8"",""2"",""2""]","1000","shape","4","","","","","","","","","",""
