"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","3262","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","5542","0.0-1.0-0.0","2278","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","10670","0.0-1.0-1.0","5127","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","15398","0.0-2.0","","","","2170","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","16022","0.0-3.0-0.0","622","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","26343","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","27198","0.0-3.0-2.0","854","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","44122","0.0-3.0-3.0","","","","","","[[{""x"":599,""y"":330,""dx"":108,""dy"":49,""t"":989},{""x"":616,""y"":330,""dx"":125,""dy"":49,""t"":1024},{""x"":621,""y"":329,""dx"":130,""dy"":48,""t"":1057},{""x"":628,""y"":328,""dx"":137,""dy"":47,""t"":1092},{""x"":619,""y"":346,""dx"":128,""dy"":65,""t"":1127},{""x"":600,""y"":381,""dx"":109,""dy"":100,""t"":1160},{""x"":591,""y"":386,""dx"":100,""dy"":105,""t"":1193},{""x"":559,""y"":407,""dx"":68,""dy"":126,""t"":1227},{""x"":573,""y"":386,""dx"":82,""dy"":105,""t"":1263},{""x"":578,""y"":378,""dx"":87,""dy"":97,""t"":1296},{""x"":580,""y"":336,""dx"":89,""dy"":55,""t"":1329},{""x"":588,""y"":337,""dx"":97,""dy"":56,""t"":1364},{""x"":573,""y"":368,""dx"":82,""dy"":87,""t"":1398},{""x"":558,""y"":335,""dx"":67,""dy"":54,""t"":1432},{""x"":555,""y"":326,""dx"":64,""dy"":45,""t"":1466},{""x"":552,""y"":326,""dx"":61,""dy"":45,""t"":1500},{""x"":556,""y"":310,""dx"":65,""dy"":29,""t"":1535},{""x"":569,""y"":326,""dx"":78,""dy"":45,""t"":1568},{""x"":567,""y"":301,""dx"":76,""dy"":20,""t"":1602},{""x"":563,""y"":293,""dx"":72,""dy"":12,""t"":1636},{""x"":557,""y"":286,""dx"":66,""dy"":5,""t"":1670},{""x"":567,""y"":302,""dx"":76,""dy"":21,""t"":1704},{""x"":575,""y"":322,""dx"":84,""dy"":41,""t"":1736},{""x"":571,""y"":307,""dx"":80,""dy"":26,""t"":1772},{""x"":579,""y"":310,""dx"":88,""dy"":29,""t"":1806},{""x"":597,""y"":306,""dx"":106,""dy"":25,""t"":1841},{""x"":592,""y"":308,""dx"":101,""dy"":27,""t"":1873},{""x"":581,""y"":327,""dx"":90,""dy"":46,""t"":1908},{""x"":571,""y"":324,""dx"":80,""dy"":43,""t"":1943},{""x"":586,""y"":324,""dx"":95,""dy"":43,""t"":2002},{""x"":597,""y"":307,""dx"":106,""dy"":26,""t"":2016},{""x"":610,""y"":314,""dx"":119,""dy"":33,""t"":2043},{""x"":590,""y"":304,""dx"":99,""dy"":23,""t"":2078},{""x"":580,""y"":288,""dx"":89,""dy"":7,""t"":2111},{""x"":571,""y"":275,""dx"":80,""dy"":-6,""t"":2143},{""x"":571,""y"":269,""dx"":80,""dy"":-12,""t"":2180},{""x"":557,""y"":274,""dx"":66,""dy"":-7,""t"":2213},{""x"":557,""y"":263,""dx"":66,""dy"":-18,""t"":2248},{""x"":554,""y"":256,""dx"":63,""dy"":-25,""t"":2281},{""x"":564,""y"":278,""dx"":73,""dy"":-3,""t"":2316},{""x"":550,""y"":302,""dx"":59,""dy"":21,""t"":2350},{""x"":553,""y"":289,""dx"":62,""dy"":8,""t"":2384},{""x"":551,""y"":296,""dx"":60,""dy"":15,""t"":2418},{""x"":551,""y"":291,""dx"":60,""dy"":10,""t"":2451},{""x"":550,""y"":309,""dx"":59,""dy"":28,""t"":2485},{""x"":559,""y"":303,""dx"":68,""dy"":22,""t"":2520},{""x"":555,""y"":308,""dx"":64,""dy"":27,""t"":2554},{""x"":564,""y"":355,""dx"":73,""dy"":74,""t"":2587},{""x"":565,""y"":345,""dx"":74,""dy"":64,""t"":2622},{""x"":573,""y"":345,""dx"":82,""dy"":64,""t"":2655},{""x"":584,""y"":328,""dx"":93,""dy"":47,""t"":2691},{""x"":579,""y"":374,""dx"":88,""dy"":93,""t"":2724},{""x"":585,""y"":405,""dx"":94,""dy"":124,""t"":2758},{""x"":585,""y"":449,""dx"":94,""dy"":168,""t"":2793},{""x"":604,""y"":457,""dx"":113,""dy"":176,""t"":2827},{""x"":597,""y"":451,""dx"":106,""dy"":170,""t"":2859},{""x"":597,""y"":470,""dx"":106,""dy"":189,""t"":2894},{""x"":654,""y"":566,""dx"":163,""dy"":285,""t"":2928},{""x"":697,""y"":738,""dx"":206,""dy"":457,""t"":2962}],[{""x"":529,""y"":782,""dx"":38,""dy"":-39,""t"":4016},{""x"":536,""y"":747,""dx"":45,""dy"":-74,""t"":4051},{""x"":524,""y"":775,""dx"":33,""dy"":-46,""t"":4084},{""x"":506,""y"":762,""dx"":15,""dy"":-59,""t"":4118},{""x"":515,""y"":778,""dx"":24,""dy"":-43,""t"":4153},{""x"":504,""y"":757,""dx"":13,""dy"":-64,""t"":4185},{""x"":493,""y"":760,""dx"":2,""dy"":-61,""t"":4220},{""x"":491,""y"":759,""dx"":0,""dy"":-62,""t"":4254},{""x"":502,""y"":753,""dx"":11,""dy"":-68,""t"":4288},{""x"":494,""y"":755,""dx"":3,""dy"":-66,""t"":4321},{""x"":497,""y"":760,""dx"":6,""dy"":-61,""t"":4356},{""x"":497,""y"":772,""dx"":6,""dy"":-49,""t"":4390},{""x"":488,""y"":765,""dx"":-3,""dy"":-56,""t"":4424},{""x"":496,""y"":777,""dx"":5,""dy"":-44,""t"":4458},{""x"":501,""y"":784,""dx"":10,""dy"":-37,""t"":4492},{""x"":492,""y"":788,""dx"":1,""dy"":-33,""t"":4526},{""x"":491,""y"":785,""dx"":0,""dy"":-36,""t"":4560},{""x"":492,""y"":790,""dx"":1,""dy"":-31,""t"":4594},{""x"":496,""y"":783,""dx"":5,""dy"":-38,""t"":4628},{""x"":504,""y"":783,""dx"":13,""dy"":-38,""t"":4662},{""x"":499,""y"":765,""dx"":8,""dy"":-56,""t"":4695},{""x"":485,""y"":751,""dx"":-6,""dy"":-70,""t"":4730},{""x"":482,""y"":739,""dx"":-9,""dy"":-82,""t"":4763},{""x"":488,""y"":753,""dx"":-3,""dy"":-68,""t"":4798},{""x"":488,""y"":755,""dx"":-3,""dy"":-66,""t"":4832},{""x"":486,""y"":763,""dx"":-5,""dy"":-58,""t"":4865},{""x"":486,""y"":759,""dx"":-5,""dy"":-62,""t"":4900},{""x"":486,""y"":756,""dx"":-5,""dy"":-65,""t"":4932},{""x"":488,""y"":765,""dx"":-3,""dy"":-56,""t"":4968},{""x"":488,""y"":762,""dx"":-3,""dy"":-59,""t"":5001},{""x"":487,""y"":768,""dx"":-4,""dy"":-53,""t"":5036},{""x"":499,""y"":766,""dx"":8,""dy"":-55,""t"":5070},{""x"":490,""y"":763,""dx"":-1,""dy"":-58,""t"":5104},{""x"":490,""y"":766,""dx"":-1,""dy"":-55,""t"":5137},{""x"":488,""y"":760,""dx"":-3,""dy"":-61,""t"":5172},{""x"":503,""y"":773,""dx"":12,""dy"":-48,""t"":5205},{""x"":496,""y"":790,""dx"":5,""dy"":-31,""t"":5239},{""x"":486,""y"":794,""dx"":-5,""dy"":-27,""t"":5273},{""x"":492,""y"":775,""dx"":1,""dy"":-46,""t"":5308},{""x"":497,""y"":758,""dx"":6,""dy"":-63,""t"":5339},{""x"":514,""y"":769,""dx"":23,""dy"":-52,""t"":5376},{""x"":501,""y"":766,""dx"":10,""dy"":-55,""t"":5410},{""x"":501,""y"":756,""dx"":10,""dy"":-65,""t"":5443},{""x"":491,""y"":740,""dx"":0,""dy"":-81,""t"":5479},{""x"":489,""y"":745,""dx"":-2,""dy"":-76,""t"":5512},{""x"":483,""y"":739,""dx"":-8,""dy"":-82,""t"":5545},{""x"":489,""y"":727,""dx"":-2,""dy"":-94,""t"":5580},{""x"":506,""y"":733,""dx"":15,""dy"":-88,""t"":5614},{""x"":512,""y"":732,""dx"":21,""dy"":-89,""t"":5647},{""x"":520,""y"":749,""dx"":29,""dy"":-72,""t"":5682},{""x"":509,""y"":735,""dx"":18,""dy"":-86,""t"":5715},{""x"":489,""y"":742,""dx"":-2,""dy"":-79,""t"":5749},{""x"":482,""y"":746,""dx"":-9,""dy"":-75,""t"":5784},{""x"":495,""y"":721,""dx"":4,""dy"":-100,""t"":5819},{""x"":499,""y"":722,""dx"":8,""dy"":-99,""t"":5853},{""x"":491,""y"":745,""dx"":0,""dy"":-76,""t"":5885},{""x"":490,""y"":764,""dx"":-1,""dy"":-57,""t"":5920},{""x"":488,""y"":785,""dx"":-3,""dy"":-36,""t"":5954},{""x"":497,""y"":796,""dx"":6,""dy"":-25,""t"":5988}],[{""x"":1057,""y"":597,""dx"":86,""dy"":46,""t"":7009},{""x"":1019,""y"":578,""dx"":48,""dy"":27,""t"":7042},{""x"":999,""y"":571,""dx"":28,""dy"":20,""t"":7076},{""x"":983,""y"":544,""dx"":12,""dy"":-7,""t"":7110},{""x"":978,""y"":550,""dx"":7,""dy"":-1,""t"":7144},{""x"":965,""y"":536,""dx"":-6,""dy"":-15,""t"":7178},{""x"":1002,""y"":547,""dx"":31,""dy"":-4,""t"":7212},{""x"":980,""y"":545,""dx"":9,""dy"":-6,""t"":7246},{""x"":966,""y"":539,""dx"":-5,""dy"":-12,""t"":7280},{""x"":954,""y"":535,""dx"":-17,""dy"":-16,""t"":7312},{""x"":964,""y"":529,""dx"":-7,""dy"":-22,""t"":7349},{""x"":962,""y"":528,""dx"":-9,""dy"":-23,""t"":7382},{""x"":966,""y"":530,""dx"":-5,""dy"":-21,""t"":7415},{""x"":973,""y"":517,""dx"":2,""dy"":-34,""t"":7449},{""x"":978,""y"":516,""dx"":7,""dy"":-35,""t"":7483},{""x"":973,""y"":530,""dx"":2,""dy"":-21,""t"":7518},{""x"":975,""y"":532,""dx"":4,""dy"":-19,""t"":7551},{""x"":1000,""y"":525,""dx"":29,""dy"":-26,""t"":7587},{""x"":1024,""y"":528,""dx"":53,""dy"":-23,""t"":7620},{""x"":1043,""y"":529,""dx"":72,""dy"":-22,""t"":7653},{""x"":1062,""y"":520,""dx"":91,""dy"":-31,""t"":7687},{""x"":1055,""y"":511,""dx"":84,""dy"":-40,""t"":7723},{""x"":1080,""y"":519,""dx"":109,""dy"":-32,""t"":7756},{""x"":1076,""y"":538,""dx"":105,""dy"":-13,""t"":7790},{""x"":1082,""y"":563,""dx"":111,""dy"":12,""t"":7824},{""x"":1078,""y"":575,""dx"":107,""dy"":24,""t"":7857},{""x"":1072,""y"":589,""dx"":101,""dy"":38,""t"":7892},{""x"":1055,""y"":593,""dx"":84,""dy"":42,""t"":7925},{""x"":1030,""y"":616,""dx"":59,""dy"":65,""t"":7960},{""x"":1027,""y"":623,""dx"":56,""dy"":72,""t"":7994},{""x"":1021,""y"":632,""dx"":50,""dy"":81,""t"":8027},{""x"":1008,""y"":598,""dx"":37,""dy"":47,""t"":8062},{""x"":1014,""y"":601,""dx"":43,""dy"":50,""t"":8096},{""x"":1004,""y"":604,""dx"":33,""dy"":53,""t"":8131},{""x"":1011,""y"":602,""dx"":40,""dy"":51,""t"":8164},{""x"":995,""y"":612,""dx"":24,""dy"":61,""t"":8198},{""x"":1025,""y"":627,""dx"":54,""dy"":76,""t"":8232},{""x"":1012,""y"":629,""dx"":41,""dy"":78,""t"":8266},{""x"":990,""y"":605,""dx"":19,""dy"":54,""t"":8300},{""x"":986,""y"":608,""dx"":15,""dy"":57,""t"":8334},{""x"":968,""y"":614,""dx"":-3,""dy"":63,""t"":8368},{""x"":957,""y"":581,""dx"":-14,""dy"":30,""t"":8402},{""x"":985,""y"":564,""dx"":14,""dy"":13,""t"":8436},{""x"":987,""y"":545,""dx"":16,""dy"":-6,""t"":8470},{""x"":988,""y"":529,""dx"":17,""dy"":-22,""t"":8502},{""x"":976,""y"":536,""dx"":5,""dy"":-15,""t"":8538},{""x"":1005,""y"":554,""dx"":34,""dy"":3,""t"":8572},{""x"":1056,""y"":571,""dx"":85,""dy"":20,""t"":8606},{""x"":1054,""y"":597,""dx"":83,""dy"":46,""t"":8640},{""x"":1071,""y"":604,""dx"":100,""dy"":53,""t"":8674},{""x"":1058,""y"":603,""dx"":87,""dy"":52,""t"":8708},{""x"":1054,""y"":600,""dx"":83,""dy"":49,""t"":8742},{""x"":1039,""y"":609,""dx"":68,""dy"":58,""t"":8775},{""x"":1049,""y"":617,""dx"":78,""dy"":66,""t"":8809},{""x"":1047,""y"":628,""dx"":76,""dy"":77,""t"":8843},{""x"":1052,""y"":624,""dx"":81,""dy"":73,""t"":8877},{""x"":1056,""y"":621,""dx"":85,""dy"":70,""t"":8910},{""x"":1058,""y"":601,""dx"":87,""dy"":50,""t"":8946},{""x"":1057,""y"":595,""dx"":86,""dy"":44,""t"":8980},{""x"":1066,""y"":586,""dx"":95,""dy"":35,""t"":9013}],[{""x"":1471,""y"":171,""dx"":20,""dy"":-110,""t"":10033},{""x"":1471,""y"":207,""dx"":20,""dy"":-74,""t"":10068},{""x"":1471,""y"":240,""dx"":20,""dy"":-41,""t"":10099},{""x"":1455,""y"":259,""dx"":4,""dy"":-22,""t"":10135},{""x"":1454,""y"":251,""dx"":3,""dy"":-30,""t"":10170},{""x"":1442,""y"":245,""dx"":-9,""dy"":-36,""t"":10204},{""x"":1437,""y"":253,""dx"":-14,""dy"":-28,""t"":10237},{""x"":1442,""y"":258,""dx"":-9,""dy"":-23,""t"":10272},{""x"":1429,""y"":262,""dx"":-22,""dy"":-19,""t"":10306},{""x"":1427,""y"":276,""dx"":-24,""dy"":-5,""t"":10340},{""x"":1427,""y"":286,""dx"":-24,""dy"":5,""t"":10373},{""x"":1416,""y"":289,""dx"":-35,""dy"":8,""t"":10407},{""x"":1413,""y"":293,""dx"":-38,""dy"":12,""t"":10441},{""x"":1414,""y"":296,""dx"":-37,""dy"":15,""t"":10476},{""x"":1415,""y"":298,""dx"":-36,""dy"":17,""t"":10508},{""x"":1418,""y"":303,""dx"":-33,""dy"":22,""t"":10543},{""x"":1420,""y"":299,""dx"":-31,""dy"":18,""t"":10577},{""x"":1420,""y"":297,""dx"":-31,""dy"":16,""t"":10612},{""x"":1417,""y"":289,""dx"":-34,""dy"":8,""t"":10646},{""x"":1418,""y"":290,""dx"":-33,""dy"":9,""t"":10680},{""x"":1417,""y"":272,""dx"":-34,""dy"":-9,""t"":10713},{""x"":1421,""y"":274,""dx"":-30,""dy"":-7,""t"":10748},{""x"":1432,""y"":261,""dx"":-19,""dy"":-20,""t"":10782},{""x"":1428,""y"":263,""dx"":-23,""dy"":-18,""t"":10816},{""x"":1431,""y"":267,""dx"":-20,""dy"":-14,""t"":10849},{""x"":1431,""y"":245,""dx"":-20,""dy"":-36,""t"":10885},{""x"":1435,""y"":246,""dx"":-16,""dy"":-35,""t"":10919},{""x"":1437,""y"":219,""dx"":-14,""dy"":-62,""t"":10982},{""x"":1452,""y"":207,""dx"":1,""dy"":-74,""t"":10989},{""x"":1454,""y"":207,""dx"":3,""dy"":-74,""t"":11020},{""x"":1461,""y"":202,""dx"":10,""dy"":-79,""t"":11054},{""x"":1451,""y"":203,""dx"":0,""dy"":-78,""t"":11088},{""x"":1444,""y"":194,""dx"":-7,""dy"":-87,""t"":11122},{""x"":1441,""y"":183,""dx"":-10,""dy"":-98,""t"":11156},{""x"":1440,""y"":204,""dx"":-11,""dy"":-77,""t"":11190},{""x"":1423,""y"":197,""dx"":-28,""dy"":-84,""t"":11224},{""x"":1426,""y"":203,""dx"":-25,""dy"":-78,""t"":11258},{""x"":1418,""y"":201,""dx"":-33,""dy"":-80,""t"":11292},{""x"":1415,""y"":228,""dx"":-36,""dy"":-53,""t"":11326},{""x"":1407,""y"":232,""dx"":-44,""dy"":-49,""t"":11360},{""x"":1396,""y"":227,""dx"":-55,""dy"":-54,""t"":11393},{""x"":1399,""y"":224,""dx"":-52,""dy"":-57,""t"":11429},{""x"":1406,""y"":234,""dx"":-45,""dy"":-47,""t"":11462},{""x"":1403,""y"":228,""dx"":-48,""dy"":-53,""t"":11497},{""x"":1398,""y"":209,""dx"":-53,""dy"":-72,""t"":11530},{""x"":1384,""y"":200,""dx"":-67,""dy"":-81,""t"":11564},{""x"":1396,""y"":215,""dx"":-55,""dy"":-66,""t"":11597},{""x"":1399,""y"":206,""dx"":-52,""dy"":-75,""t"":11633},{""x"":1389,""y"":204,""dx"":-62,""dy"":-77,""t"":11666},{""x"":1400,""y"":244,""dx"":-51,""dy"":-37,""t"":11700},{""x"":1409,""y"":237,""dx"":-42,""dy"":-44,""t"":11733},{""x"":1405,""y"":235,""dx"":-46,""dy"":-46,""t"":11768},{""x"":1415,""y"":217,""dx"":-36,""dy"":-64,""t"":11803},{""x"":1433,""y"":219,""dx"":-18,""dy"":-62,""t"":11835},{""x"":1436,""y"":216,""dx"":-15,""dy"":-65,""t"":11870},{""x"":1431,""y"":216,""dx"":-20,""dy"":-65,""t"":11904},{""x"":1427,""y"":213,""dx"":-24,""dy"":-68,""t"":11938},{""x"":1416,""y"":199,""dx"":-35,""dy"":-82,""t"":11972},{""x"":1421,""y"":199,""dx"":-30,""dy"":-82,""t"":12005}],[{""x"":1474,""y"":599,""dx"":23,""dy"":-222,""t"":13026},{""x"":1463,""y"":605,""dx"":12,""dy"":-216,""t"":13060},{""x"":1463,""y"":604,""dx"":12,""dy"":-217,""t"":13094},{""x"":1455,""y"":606,""dx"":4,""dy"":-215,""t"":13128},{""x"":1454,""y"":610,""dx"":3,""dy"":-211,""t"":13162},{""x"":1453,""y"":609,""dx"":2,""dy"":-212,""t"":13195},{""x"":1457,""y"":610,""dx"":6,""dy"":-211,""t"":13229},{""x"":1458,""y"":618,""dx"":7,""dy"":-203,""t"":13263},{""x"":1456,""y"":610,""dx"":5,""dy"":-211,""t"":13298},{""x"":1444,""y"":612,""dx"":-7,""dy"":-209,""t"":13333},{""x"":1447,""y"":598,""dx"":-4,""dy"":-223,""t"":13366},{""x"":1437,""y"":587,""dx"":-14,""dy"":-234,""t"":13400},{""x"":1431,""y"":584,""dx"":-20,""dy"":-237,""t"":13434},{""x"":1421,""y"":589,""dx"":-30,""dy"":-232,""t"":13469},{""x"":1417,""y"":596,""dx"":-34,""dy"":-225,""t"":13502},{""x"":1422,""y"":609,""dx"":-29,""dy"":-212,""t"":13536},{""x"":1421,""y"":603,""dx"":-30,""dy"":-218,""t"":13569},{""x"":1431,""y"":614,""dx"":-20,""dy"":-207,""t"":13605},{""x"":1425,""y"":613,""dx"":-26,""dy"":-208,""t"":13638},{""x"":1421,""y"":612,""dx"":-30,""dy"":-209,""t"":13670},{""x"":1420,""y"":619,""dx"":-31,""dy"":-202,""t"":13705},{""x"":1421,""y"":619,""dx"":-30,""dy"":-202,""t"":13741},{""x"":1418,""y"":620,""dx"":-33,""dy"":-201,""t"":13774},{""x"":1419,""y"":606,""dx"":-32,""dy"":-215,""t"":13808},{""x"":1415,""y"":613,""dx"":-36,""dy"":-208,""t"":13841},{""x"":1397,""y"":617,""dx"":-54,""dy"":-204,""t"":13876},{""x"":1411,""y"":617,""dx"":-40,""dy"":-204,""t"":13910},{""x"":1417,""y"":626,""dx"":-34,""dy"":-195,""t"":13943},{""x"":1420,""y"":607,""dx"":-31,""dy"":-214,""t"":13977},{""x"":1429,""y"":596,""dx"":-22,""dy"":-225,""t"":14011},{""x"":1427,""y"":589,""dx"":-24,""dy"":-232,""t"":14046},{""x"":1429,""y"":584,""dx"":-22,""dy"":-237,""t"":14078},{""x"":1437,""y"":557,""dx"":-14,""dy"":-264,""t"":14114},{""x"":1442,""y"":559,""dx"":-9,""dy"":-262,""t"":14148},{""x"":1443,""y"":595,""dx"":-8,""dy"":-226,""t"":14182},{""x"":1441,""y"":612,""dx"":-10,""dy"":-209,""t"":14216},{""x"":1442,""y"":651,""dx"":-9,""dy"":-170,""t"":14249},{""x"":1442,""y"":674,""dx"":-9,""dy"":-147,""t"":14284},{""x"":1438,""y"":684,""dx"":-13,""dy"":-137,""t"":14317},{""x"":1435,""y"":700,""dx"":-16,""dy"":-121,""t"":14352},{""x"":1441,""y"":713,""dx"":-10,""dy"":-108,""t"":14385},{""x"":1444,""y"":719,""dx"":-7,""dy"":-102,""t"":14420},{""x"":1446,""y"":707,""dx"":-5,""dy"":-114,""t"":14456},{""x"":1436,""y"":689,""dx"":-15,""dy"":-132,""t"":14487},{""x"":1430,""y"":680,""dx"":-21,""dy"":-141,""t"":14521},{""x"":1414,""y"":655,""dx"":-37,""dy"":-166,""t"":14556},{""x"":1408,""y"":640,""dx"":-43,""dy"":-181,""t"":14590},{""x"":1421,""y"":635,""dx"":-30,""dy"":-186,""t"":14624},{""x"":1411,""y"":638,""dx"":-40,""dy"":-183,""t"":14658},{""x"":1406,""y"":641,""dx"":-45,""dy"":-180,""t"":14692},{""x"":1406,""y"":655,""dx"":-45,""dy"":-166,""t"":14726},{""x"":1421,""y"":664,""dx"":-30,""dy"":-157,""t"":14760},{""x"":1419,""y"":643,""dx"":-32,""dy"":-178,""t"":14793},{""x"":1426,""y"":669,""dx"":-25,""dy"":-152,""t"":14829},{""x"":1428,""y"":672,""dx"":-23,""dy"":-149,""t"":14863},{""x"":1428,""y"":682,""dx"":-23,""dy"":-139,""t"":14896},{""x"":1422,""y"":684,""dx"":-29,""dy"":-137,""t"":14930},{""x"":1441,""y"":683,""dx"":-10,""dy"":-138,""t"":14963},{""x"":1434,""y"":667,""dx"":-17,""dy"":-154,""t"":14998},{""x"":1438,""y"":655,""dx"":-13,""dy"":-166,""t"":15032}]]","[91.52542372881356,100,100,100,41.66666666666667]","[{""x"":89.08474576271186,""y"":61.101694915254235,""r"":42.334029646053864},{""x"":5.576271186440678,""y"":-59.847457627118644,""r"":15.857931823653505},{""x"":46.11666666666667,""y"":21.5,""r"":76.7358542604341},{""x"":-25.508474576271187,""y"":-43.50847457627118,""r"":36.78372624569514},{""x"":-19.116666666666667,""y"":-190.6,""r"":52.179950218512786}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","44814","0.0-3.0-4.0-0.0-0.0","691","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","53733","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
