"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","4114","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","12547","0.0-1.0-0.0","8431","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","14946","0.0-1.0-1.0","2398","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","31896","0.0-2.0","","","","2194","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","34386","0.0-3.0-0.0","2488","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","48227","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","49161","0.0-3.0-2.0","934","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","67449","0.0-3.0-3.0","","","","","","[[{""x"":429,""y"":235,""dx"":-62,""dy"":-46,""t"":989},{""x"":424,""y"":235,""dx"":-67,""dy"":-46,""t"":1024},{""x"":420,""y"":241,""dx"":-71,""dy"":-40,""t"":1058},{""x"":425,""y"":267,""dx"":-66,""dy"":-14,""t"":1091},{""x"":438,""y"":278,""dx"":-53,""dy"":-3,""t"":1125},{""x"":439,""y"":258,""dx"":-52,""dy"":-23,""t"":1157},{""x"":462,""y"":266,""dx"":-29,""dy"":-15,""t"":1195},{""x"":472,""y"":265,""dx"":-19,""dy"":-16,""t"":1228},{""x"":481,""y"":270,""dx"":-10,""dy"":-11,""t"":1261},{""x"":477,""y"":239,""dx"":-14,""dy"":-42,""t"":1295},{""x"":484,""y"":213,""dx"":-7,""dy"":-68,""t"":1330},{""x"":481,""y"":206,""dx"":-10,""dy"":-75,""t"":1364},{""x"":473,""y"":205,""dx"":-18,""dy"":-76,""t"":1397},{""x"":462,""y"":228,""dx"":-29,""dy"":-53,""t"":1432},{""x"":449,""y"":224,""dx"":-42,""dy"":-57,""t"":1466},{""x"":442,""y"":211,""dx"":-49,""dy"":-70,""t"":1500},{""x"":447,""y"":240,""dx"":-44,""dy"":-41,""t"":1534},{""x"":448,""y"":268,""dx"":-43,""dy"":-13,""t"":1568},{""x"":453,""y"":300,""dx"":-38,""dy"":19,""t"":1602},{""x"":448,""y"":295,""dx"":-43,""dy"":14,""t"":1636},{""x"":451,""y"":269,""dx"":-40,""dy"":-12,""t"":1671},{""x"":447,""y"":262,""dx"":-44,""dy"":-19,""t"":1704},{""x"":437,""y"":272,""dx"":-54,""dy"":-9,""t"":1738},{""x"":438,""y"":265,""dx"":-53,""dy"":-16,""t"":1773},{""x"":469,""y"":259,""dx"":-22,""dy"":-22,""t"":1805},{""x"":478,""y"":250,""dx"":-13,""dy"":-31,""t"":1839},{""x"":473,""y"":253,""dx"":-18,""dy"":-28,""t"":1874},{""x"":497,""y"":259,""dx"":6,""dy"":-22,""t"":1908},{""x"":502,""y"":269,""dx"":11,""dy"":-12,""t"":1941},{""x"":519,""y"":265,""dx"":28,""dy"":-16,""t"":1975},{""x"":540,""y"":253,""dx"":49,""dy"":-28,""t"":2011},{""x"":559,""y"":283,""dx"":68,""dy"":2,""t"":2044},{""x"":563,""y"":281,""dx"":72,""dy"":0,""t"":2078},{""x"":561,""y"":264,""dx"":70,""dy"":-17,""t"":2112},{""x"":553,""y"":259,""dx"":62,""dy"":-22,""t"":2146},{""x"":561,""y"":256,""dx"":70,""dy"":-25,""t"":2179},{""x"":560,""y"":228,""dx"":69,""dy"":-53,""t"":2214},{""x"":544,""y"":204,""dx"":53,""dy"":-77,""t"":2248},{""x"":526,""y"":216,""dx"":35,""dy"":-65,""t"":2282},{""x"":495,""y"":235,""dx"":4,""dy"":-46,""t"":2316},{""x"":502,""y"":232,""dx"":11,""dy"":-49,""t"":2347},{""x"":480,""y"":272,""dx"":-11,""dy"":-9,""t"":2384},{""x"":497,""y"":302,""dx"":6,""dy"":21,""t"":2418},{""x"":533,""y"":304,""dx"":42,""dy"":23,""t"":2452},{""x"":541,""y"":308,""dx"":50,""dy"":27,""t"":2486},{""x"":556,""y"":290,""dx"":65,""dy"":9,""t"":2520},{""x"":553,""y"":282,""dx"":62,""dy"":1,""t"":2554},{""x"":558,""y"":295,""dx"":67,""dy"":14,""t"":2588},{""x"":572,""y"":263,""dx"":81,""dy"":-18,""t"":2622},{""x"":571,""y"":248,""dx"":80,""dy"":-33,""t"":2656},{""x"":545,""y"":214,""dx"":54,""dy"":-67,""t"":2690},{""x"":522,""y"":187,""dx"":31,""dy"":-94,""t"":2722},{""x"":512,""y"":210,""dx"":21,""dy"":-71,""t"":2757},{""x"":529,""y"":240,""dx"":38,""dy"":-41,""t"":2792},{""x"":533,""y"":280,""dx"":42,""dy"":-1,""t"":2827},{""x"":534,""y"":290,""dx"":43,""dy"":9,""t"":2860},{""x"":539,""y"":312,""dx"":48,""dy"":31,""t"":2894},{""x"":537,""y"":342,""dx"":46,""dy"":61,""t"":2928},{""x"":540,""y"":320,""dx"":49,""dy"":39,""t"":2962}],[{""x"":590,""y"":837,""dx"":99,""dy"":16,""t"":4016},{""x"":535,""y"":828,""dx"":44,""dy"":7,""t"":4049},{""x"":583,""y"":835,""dx"":92,""dy"":14,""t"":4083},{""x"":619,""y"":863,""dx"":128,""dy"":42,""t"":4118},{""x"":642,""y"":823,""dx"":151,""dy"":2,""t"":4151},{""x"":615,""y"":830,""dx"":124,""dy"":9,""t"":4187},{""x"":648,""y"":795,""dx"":157,""dy"":-26,""t"":4220},{""x"":685,""y"":807,""dx"":194,""dy"":-14,""t"":4254},{""x"":708,""y"":833,""dx"":217,""dy"":12,""t"":4289},{""x"":723,""y"":807,""dx"":232,""dy"":-14,""t"":4321},{""x"":678,""y"":786,""dx"":187,""dy"":-35,""t"":4353},{""x"":694,""y"":788,""dx"":203,""dy"":-33,""t"":4390},{""x"":617,""y"":784,""dx"":126,""dy"":-37,""t"":4423},{""x"":653,""y"":811,""dx"":162,""dy"":-10,""t"":4457},{""x"":626,""y"":777,""dx"":135,""dy"":-44,""t"":4492},{""x"":562,""y"":757,""dx"":71,""dy"":-64,""t"":4527},{""x"":568,""y"":743,""dx"":77,""dy"":-78,""t"":4560},{""x"":532,""y"":734,""dx"":41,""dy"":-87,""t"":4594},{""x"":530,""y"":747,""dx"":39,""dy"":-74,""t"":4628},{""x"":522,""y"":761,""dx"":31,""dy"":-60,""t"":4662},{""x"":525,""y"":757,""dx"":34,""dy"":-64,""t"":4695},{""x"":511,""y"":740,""dx"":20,""dy"":-81,""t"":4730},{""x"":494,""y"":736,""dx"":3,""dy"":-85,""t"":4764},{""x"":496,""y"":730,""dx"":5,""dy"":-91,""t"":4798},{""x"":473,""y"":728,""dx"":-18,""dy"":-93,""t"":4832},{""x"":468,""y"":760,""dx"":-23,""dy"":-61,""t"":4867},{""x"":464,""y"":757,""dx"":-27,""dy"":-64,""t"":4900},{""x"":470,""y"":732,""dx"":-21,""dy"":-89,""t"":4935},{""x"":483,""y"":717,""dx"":-8,""dy"":-104,""t"":4968},{""x"":496,""y"":694,""dx"":5,""dy"":-127,""t"":5001},{""x"":522,""y"":707,""dx"":31,""dy"":-114,""t"":5036},{""x"":539,""y"":714,""dx"":48,""dy"":-107,""t"":5070},{""x"":574,""y"":753,""dx"":83,""dy"":-68,""t"":5104},{""x"":590,""y"":764,""dx"":99,""dy"":-57,""t"":5138},{""x"":615,""y"":791,""dx"":124,""dy"":-30,""t"":5171},{""x"":627,""y"":774,""dx"":136,""dy"":-47,""t"":5206},{""x"":634,""y"":754,""dx"":143,""dy"":-67,""t"":5240},{""x"":655,""y"":770,""dx"":164,""dy"":-51,""t"":5274},{""x"":664,""y"":771,""dx"":173,""dy"":-50,""t"":5308},{""x"":666,""y"":782,""dx"":175,""dy"":-39,""t"":5341},{""x"":662,""y"":758,""dx"":171,""dy"":-63,""t"":5376},{""x"":647,""y"":753,""dx"":156,""dy"":-68,""t"":5411},{""x"":646,""y"":785,""dx"":155,""dy"":-36,""t"":5444},{""x"":625,""y"":776,""dx"":134,""dy"":-45,""t"":5478},{""x"":619,""y"":785,""dx"":128,""dy"":-36,""t"":5544},{""x"":621,""y"":769,""dx"":130,""dy"":-52,""t"":5580},{""x"":610,""y"":759,""dx"":119,""dy"":-62,""t"":5614},{""x"":627,""y"":769,""dx"":136,""dy"":-52,""t"":5647},{""x"":638,""y"":753,""dx"":147,""dy"":-68,""t"":5682},{""x"":655,""y"":729,""dx"":164,""dy"":-92,""t"":5715},{""x"":611,""y"":748,""dx"":120,""dy"":-73,""t"":5750},{""x"":637,""y"":744,""dx"":146,""dy"":-77,""t"":5783},{""x"":598,""y"":693,""dx"":107,""dy"":-128,""t"":5817},{""x"":566,""y"":709,""dx"":75,""dy"":-112,""t"":5851},{""x"":532,""y"":711,""dx"":41,""dy"":-110,""t"":5886},{""x"":504,""y"":679,""dx"":13,""dy"":-142,""t"":5917},{""x"":488,""y"":669,""dx"":-3,""dy"":-152,""t"":5953},{""x"":521,""y"":649,""dx"":30,""dy"":-172,""t"":5988}],[{""x"":1069,""y"":689,""dx"":98,""dy"":138,""t"":7008},{""x"":1068,""y"":659,""dx"":97,""dy"":108,""t"":7041},{""x"":1063,""y"":668,""dx"":92,""dy"":117,""t"":7076},{""x"":1074,""y"":655,""dx"":103,""dy"":104,""t"":7110},{""x"":1069,""y"":639,""dx"":98,""dy"":88,""t"":7144},{""x"":1058,""y"":608,""dx"":87,""dy"":57,""t"":7178},{""x"":1056,""y"":591,""dx"":85,""dy"":40,""t"":7212},{""x"":1043,""y"":579,""dx"":72,""dy"":28,""t"":7247},{""x"":1036,""y"":578,""dx"":65,""dy"":27,""t"":7280},{""x"":1028,""y"":576,""dx"":57,""dy"":25,""t"":7314},{""x"":1010,""y"":585,""dx"":39,""dy"":34,""t"":7349},{""x"":999,""y"":594,""dx"":28,""dy"":43,""t"":7383},{""x"":969,""y"":630,""dx"":-2,""dy"":79,""t"":7415},{""x"":936,""y"":644,""dx"":-35,""dy"":93,""t"":7450},{""x"":921,""y"":672,""dx"":-50,""dy"":121,""t"":7484},{""x"":911,""y"":696,""dx"":-60,""dy"":145,""t"":7517},{""x"":895,""y"":709,""dx"":-76,""dy"":158,""t"":7552},{""x"":887,""y"":697,""dx"":-84,""dy"":146,""t"":7586},{""x"":894,""y"":690,""dx"":-77,""dy"":139,""t"":7620},{""x"":904,""y"":714,""dx"":-67,""dy"":163,""t"":7655},{""x"":922,""y"":700,""dx"":-49,""dy"":149,""t"":7688},{""x"":921,""y"":712,""dx"":-50,""dy"":161,""t"":7722},{""x"":931,""y"":672,""dx"":-40,""dy"":121,""t"":7756},{""x"":933,""y"":670,""dx"":-38,""dy"":119,""t"":7790},{""x"":952,""y"":690,""dx"":-19,""dy"":139,""t"":7824},{""x"":965,""y"":690,""dx"":-6,""dy"":139,""t"":7858},{""x"":953,""y"":706,""dx"":-18,""dy"":155,""t"":7891},{""x"":940,""y"":683,""dx"":-31,""dy"":132,""t"":7924},{""x"":950,""y"":693,""dx"":-21,""dy"":142,""t"":7960},{""x"":933,""y"":694,""dx"":-38,""dy"":143,""t"":7994},{""x"":945,""y"":683,""dx"":-26,""dy"":132,""t"":8028},{""x"":954,""y"":653,""dx"":-17,""dy"":102,""t"":8062},{""x"":956,""y"":664,""dx"":-15,""dy"":113,""t"":8096},{""x"":959,""y"":645,""dx"":-12,""dy"":94,""t"":8130},{""x"":957,""y"":641,""dx"":-14,""dy"":90,""t"":8165},{""x"":962,""y"":640,""dx"":-9,""dy"":89,""t"":8198},{""x"":976,""y"":648,""dx"":5,""dy"":97,""t"":8232},{""x"":983,""y"":649,""dx"":12,""dy"":98,""t"":8266},{""x"":974,""y"":666,""dx"":3,""dy"":115,""t"":8300},{""x"":980,""y"":661,""dx"":9,""dy"":110,""t"":8335},{""x"":982,""y"":657,""dx"":11,""dy"":106,""t"":8368},{""x"":967,""y"":674,""dx"":-4,""dy"":123,""t"":8402},{""x"":979,""y"":680,""dx"":8,""dy"":129,""t"":8436},{""x"":991,""y"":686,""dx"":20,""dy"":135,""t"":8469},{""x"":990,""y"":681,""dx"":19,""dy"":130,""t"":8504},{""x"":994,""y"":679,""dx"":23,""dy"":128,""t"":8537},{""x"":999,""y"":660,""dx"":28,""dy"":109,""t"":8572},{""x"":990,""y"":659,""dx"":19,""dy"":108,""t"":8607},{""x"":991,""y"":670,""dx"":20,""dy"":119,""t"":8640},{""x"":999,""y"":669,""dx"":28,""dy"":118,""t"":8674},{""x"":993,""y"":664,""dx"":22,""dy"":113,""t"":8707},{""x"":1003,""y"":619,""dx"":32,""dy"":68,""t"":8741},{""x"":1012,""y"":627,""dx"":41,""dy"":76,""t"":8775},{""x"":994,""y"":636,""dx"":23,""dy"":85,""t"":8810},{""x"":984,""y"":630,""dx"":13,""dy"":79,""t"":8845},{""x"":983,""y"":609,""dx"":12,""dy"":58,""t"":8878},{""x"":976,""y"":627,""dx"":5,""dy"":76,""t"":8912},{""x"":974,""y"":586,""dx"":3,""dy"":35,""t"":8946},{""x"":1004,""y"":590,""dx"":33,""dy"":39,""t"":8979}],[{""x"":1512,""y"":526,""dx"":61,""dy"":245,""t"":10034},{""x"":1500,""y"":510,""dx"":49,""dy"":229,""t"":10068},{""x"":1507,""y"":511,""dx"":56,""dy"":230,""t"":10103},{""x"":1506,""y"":531,""dx"":55,""dy"":250,""t"":10136},{""x"":1488,""y"":521,""dx"":37,""dy"":240,""t"":10170},{""x"":1467,""y"":489,""dx"":16,""dy"":208,""t"":10204},{""x"":1473,""y"":492,""dx"":22,""dy"":211,""t"":10237},{""x"":1478,""y"":524,""dx"":27,""dy"":243,""t"":10272},{""x"":1470,""y"":514,""dx"":19,""dy"":233,""t"":10306},{""x"":1465,""y"":524,""dx"":14,""dy"":243,""t"":10339},{""x"":1460,""y"":538,""dx"":9,""dy"":257,""t"":10374},{""x"":1473,""y"":564,""dx"":22,""dy"":283,""t"":10407},{""x"":1476,""y"":575,""dx"":25,""dy"":294,""t"":10441},{""x"":1469,""y"":549,""dx"":18,""dy"":268,""t"":10476},{""x"":1469,""y"":548,""dx"":18,""dy"":267,""t"":10510},{""x"":1477,""y"":536,""dx"":26,""dy"":255,""t"":10544},{""x"":1489,""y"":568,""dx"":38,""dy"":287,""t"":10577},{""x"":1492,""y"":583,""dx"":41,""dy"":302,""t"":10612},{""x"":1499,""y"":597,""dx"":48,""dy"":316,""t"":10646},{""x"":1502,""y"":555,""dx"":51,""dy"":274,""t"":10679},{""x"":1522,""y"":571,""dx"":71,""dy"":290,""t"":10714},{""x"":1511,""y"":577,""dx"":60,""dy"":296,""t"":10747},{""x"":1511,""y"":576,""dx"":60,""dy"":295,""t"":10783},{""x"":1505,""y"":594,""dx"":54,""dy"":313,""t"":10816},{""x"":1498,""y"":568,""dx"":47,""dy"":287,""t"":10849},{""x"":1491,""y"":585,""dx"":40,""dy"":304,""t"":10884},{""x"":1486,""y"":594,""dx"":35,""dy"":313,""t"":10918},{""x"":1473,""y"":571,""dx"":22,""dy"":290,""t"":10951},{""x"":1466,""y"":551,""dx"":15,""dy"":270,""t"":10985},{""x"":1463,""y"":549,""dx"":12,""dy"":268,""t"":11020},{""x"":1464,""y"":546,""dx"":13,""dy"":265,""t"":11054},{""x"":1443,""y"":530,""dx"":-8,""dy"":249,""t"":11086},{""x"":1453,""y"":528,""dx"":2,""dy"":247,""t"":11122},{""x"":1455,""y"":508,""dx"":4,""dy"":227,""t"":11157},{""x"":1470,""y"":520,""dx"":19,""dy"":239,""t"":11190},{""x"":1469,""y"":530,""dx"":18,""dy"":249,""t"":11224},{""x"":1454,""y"":521,""dx"":3,""dy"":240,""t"":11258},{""x"":1454,""y"":522,""dx"":3,""dy"":241,""t"":11291},{""x"":1474,""y"":528,""dx"":23,""dy"":247,""t"":11327},{""x"":1473,""y"":519,""dx"":22,""dy"":238,""t"":11360},{""x"":1479,""y"":500,""dx"":28,""dy"":219,""t"":11394},{""x"":1490,""y"":506,""dx"":39,""dy"":225,""t"":11428},{""x"":1499,""y"":511,""dx"":48,""dy"":230,""t"":11460},{""x"":1478,""y"":515,""dx"":27,""dy"":234,""t"":11496},{""x"":1476,""y"":502,""dx"":25,""dy"":221,""t"":11529},{""x"":1494,""y"":519,""dx"":43,""dy"":238,""t"":11564},{""x"":1502,""y"":501,""dx"":51,""dy"":220,""t"":11598},{""x"":1489,""y"":485,""dx"":38,""dy"":204,""t"":11631},{""x"":1498,""y"":496,""dx"":47,""dy"":215,""t"":11665},{""x"":1495,""y"":512,""dx"":44,""dy"":231,""t"":11699},{""x"":1485,""y"":515,""dx"":34,""dy"":234,""t"":11734},{""x"":1480,""y"":523,""dx"":29,""dy"":242,""t"":11767},{""x"":1470,""y"":535,""dx"":19,""dy"":254,""t"":11801},{""x"":1480,""y"":545,""dx"":29,""dy"":264,""t"":11835},{""x"":1482,""y"":537,""dx"":31,""dy"":256,""t"":11906},{""x"":1468,""y"":517,""dx"":17,""dy"":236,""t"":11915},{""x"":1465,""y"":518,""dx"":14,""dy"":237,""t"":11937},{""x"":1471,""y"":533,""dx"":20,""dy"":252,""t"":11972},{""x"":1469,""y"":528,""dx"":18,""dy"":247,""t"":12006}],[{""x"":1384,""y"":802,""dx"":-67,""dy"":-19,""t"":13059},{""x"":1398,""y"":783,""dx"":-53,""dy"":-38,""t"":13094},{""x"":1423,""y"":752,""dx"":-28,""dy"":-69,""t"":13127},{""x"":1429,""y"":764,""dx"":-22,""dy"":-57,""t"":13162},{""x"":1424,""y"":732,""dx"":-27,""dy"":-89,""t"":13197},{""x"":1418,""y"":704,""dx"":-33,""dy"":-117,""t"":13230},{""x"":1413,""y"":707,""dx"":-38,""dy"":-114,""t"":13264},{""x"":1401,""y"":736,""dx"":-50,""dy"":-85,""t"":13297},{""x"":1401,""y"":723,""dx"":-50,""dy"":-98,""t"":13331},{""x"":1397,""y"":756,""dx"":-54,""dy"":-65,""t"":13366},{""x"":1407,""y"":738,""dx"":-44,""dy"":-83,""t"":13400},{""x"":1399,""y"":771,""dx"":-52,""dy"":-50,""t"":13434},{""x"":1414,""y"":755,""dx"":-37,""dy"":-66,""t"":13467},{""x"":1400,""y"":783,""dx"":-51,""dy"":-38,""t"":13503},{""x"":1404,""y"":810,""dx"":-47,""dy"":-11,""t"":13536},{""x"":1400,""y"":817,""dx"":-51,""dy"":-4,""t"":13570},{""x"":1390,""y"":816,""dx"":-61,""dy"":-5,""t"":13604},{""x"":1402,""y"":812,""dx"":-49,""dy"":-9,""t"":13638},{""x"":1416,""y"":819,""dx"":-35,""dy"":-2,""t"":13671},{""x"":1395,""y"":840,""dx"":-56,""dy"":19,""t"":13706},{""x"":1386,""y"":840,""dx"":-65,""dy"":19,""t"":13740},{""x"":1388,""y"":839,""dx"":-63,""dy"":18,""t"":13775},{""x"":1384,""y"":840,""dx"":-67,""dy"":19,""t"":13807},{""x"":1383,""y"":806,""dx"":-68,""dy"":-15,""t"":13841},{""x"":1389,""y"":832,""dx"":-62,""dy"":11,""t"":13876},{""x"":1384,""y"":834,""dx"":-67,""dy"":13,""t"":13910},{""x"":1372,""y"":816,""dx"":-79,""dy"":-5,""t"":13944},{""x"":1373,""y"":780,""dx"":-78,""dy"":-41,""t"":13978},{""x"":1357,""y"":772,""dx"":-94,""dy"":-49,""t"":14011},{""x"":1372,""y"":765,""dx"":-79,""dy"":-56,""t"":14046},{""x"":1388,""y"":747,""dx"":-63,""dy"":-74,""t"":14080},{""x"":1391,""y"":744,""dx"":-60,""dy"":-77,""t"":14114},{""x"":1400,""y"":721,""dx"":-51,""dy"":-100,""t"":14147},{""x"":1415,""y"":690,""dx"":-36,""dy"":-131,""t"":14182},{""x"":1420,""y"":663,""dx"":-31,""dy"":-158,""t"":14215},{""x"":1431,""y"":645,""dx"":-20,""dy"":-176,""t"":14250},{""x"":1431,""y"":638,""dx"":-20,""dy"":-183,""t"":14285},{""x"":1427,""y"":675,""dx"":-24,""dy"":-146,""t"":14318},{""x"":1432,""y"":742,""dx"":-19,""dy"":-79,""t"":14351},{""x"":1431,""y"":761,""dx"":-20,""dy"":-60,""t"":14386},{""x"":1441,""y"":806,""dx"":-10,""dy"":-15,""t"":14419},{""x"":1438,""y"":811,""dx"":-13,""dy"":-10,""t"":14455},{""x"":1425,""y"":792,""dx"":-26,""dy"":-29,""t"":14488},{""x"":1408,""y"":790,""dx"":-43,""dy"":-31,""t"":14523},{""x"":1392,""y"":787,""dx"":-59,""dy"":-34,""t"":14556},{""x"":1402,""y"":783,""dx"":-49,""dy"":-38,""t"":14622},{""x"":1410,""y"":780,""dx"":-41,""dy"":-41,""t"":14656},{""x"":1412,""y"":775,""dx"":-39,""dy"":-46,""t"":14691},{""x"":1414,""y"":787,""dx"":-37,""dy"":-34,""t"":14725},{""x"":1405,""y"":774,""dx"":-46,""dy"":-47,""t"":14760},{""x"":1403,""y"":761,""dx"":-48,""dy"":-60,""t"":14793},{""x"":1382,""y"":775,""dx"":-69,""dy"":-46,""t"":14829},{""x"":1372,""y"":759,""dx"":-79,""dy"":-62,""t"":14862},{""x"":1361,""y"":735,""dx"":-90,""dy"":-86,""t"":14895},{""x"":1385,""y"":740,""dx"":-66,""dy"":-81,""t"":14930},{""x"":1397,""y"":785,""dx"":-54,""dy"":-36,""t"":14964},{""x"":1387,""y"":779,""dx"":-64,""dy"":-42,""t"":14998},{""x"":1383,""y"":774,""dx"":-68,""dy"":-47,""t"":15032}]]","[100,94.82758620689656,100,0,100]","[{""x"":6.983050847457627,""y"":-22.74576271186441,""r"":58.82318096454581},{""x"":96.98275862068965,""y"":-60.39655172413793,""r"":111.11057946683528},{""x"":7.661016949152542,""y"":103.84745762711864,""r"":44.11928217956655},{""x"":29.966101694915253,""y"":253.59322033898306,""r"":29.306339485543766},{""x"":-49.51724137931034,""y"":-52.672413793103445,""r"":52.33853422084455}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.20","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","68241","0.0-3.0-4.0-0.0-0.0","791","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","81138","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
