"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","13543","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","17415","0.0-1.0-0.0","3869","{""name"":""王炜"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","18991","0.0-1.0-1.0","1575","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","23559","0.0-2.0","","","","2193","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","24142","0.0-3.0-0.0","582","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","34964","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","36094","0.0-3.0-2.0","1129","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","53525","0.0-3.0-3.0","","","","","","[[{""x"":410,""y"":519,""dx"":-81,""dy"":238,""t"":989},{""x"":417,""y"":521,""dx"":-74,""dy"":240,""t"":1024},{""x"":414,""y"":517,""dx"":-77,""dy"":236,""t"":1058},{""x"":426,""y"":536,""dx"":-65,""dy"":255,""t"":1092},{""x"":432,""y"":540,""dx"":-59,""dy"":259,""t"":1127},{""x"":437,""y"":543,""dx"":-54,""dy"":262,""t"":1158},{""x"":444,""y"":527,""dx"":-47,""dy"":246,""t"":1195},{""x"":428,""y"":525,""dx"":-63,""dy"":244,""t"":1228},{""x"":422,""y"":538,""dx"":-69,""dy"":257,""t"":1263},{""x"":424,""y"":556,""dx"":-67,""dy"":275,""t"":1296},{""x"":424,""y"":574,""dx"":-67,""dy"":293,""t"":1330},{""x"":434,""y"":573,""dx"":-57,""dy"":292,""t"":1364},{""x"":425,""y"":563,""dx"":-66,""dy"":282,""t"":1399},{""x"":436,""y"":551,""dx"":-55,""dy"":270,""t"":1433},{""x"":434,""y"":554,""dx"":-57,""dy"":273,""t"":1466},{""x"":439,""y"":541,""dx"":-52,""dy"":260,""t"":1499},{""x"":435,""y"":531,""dx"":-56,""dy"":250,""t"":1534},{""x"":443,""y"":535,""dx"":-48,""dy"":254,""t"":1574},{""x"":454,""y"":536,""dx"":-37,""dy"":255,""t"":1609},{""x"":462,""y"":537,""dx"":-29,""dy"":256,""t"":1634},{""x"":454,""y"":541,""dx"":-37,""dy"":260,""t"":1671},{""x"":459,""y"":549,""dx"":-32,""dy"":268,""t"":1705},{""x"":440,""y"":561,""dx"":-51,""dy"":280,""t"":1738},{""x"":443,""y"":566,""dx"":-48,""dy"":285,""t"":1772},{""x"":437,""y"":577,""dx"":-54,""dy"":296,""t"":1805},{""x"":422,""y"":583,""dx"":-69,""dy"":302,""t"":1839},{""x"":398,""y"":577,""dx"":-93,""dy"":296,""t"":1874},{""x"":380,""y"":582,""dx"":-111,""dy"":301,""t"":1908},{""x"":370,""y"":587,""dx"":-121,""dy"":306,""t"":1942},{""x"":382,""y"":578,""dx"":-109,""dy"":297,""t"":1977},{""x"":381,""y"":566,""dx"":-110,""dy"":285,""t"":2011},{""x"":392,""y"":569,""dx"":-99,""dy"":288,""t"":2045},{""x"":386,""y"":564,""dx"":-105,""dy"":283,""t"":2078},{""x"":395,""y"":545,""dx"":-96,""dy"":264,""t"":2112},{""x"":390,""y"":542,""dx"":-101,""dy"":261,""t"":2146},{""x"":428,""y"":514,""dx"":-63,""dy"":233,""t"":2180},{""x"":431,""y"":514,""dx"":-60,""dy"":233,""t"":2213},{""x"":415,""y"":511,""dx"":-76,""dy"":230,""t"":2248},{""x"":437,""y"":512,""dx"":-54,""dy"":231,""t"":2282},{""x"":452,""y"":501,""dx"":-39,""dy"":220,""t"":2316},{""x"":468,""y"":498,""dx"":-23,""dy"":217,""t"":2350},{""x"":454,""y"":518,""dx"":-37,""dy"":237,""t"":2385},{""x"":446,""y"":527,""dx"":-45,""dy"":246,""t"":2418},{""x"":423,""y"":564,""dx"":-68,""dy"":283,""t"":2452},{""x"":405,""y"":595,""dx"":-86,""dy"":314,""t"":2486},{""x"":349,""y"":594,""dx"":-142,""dy"":313,""t"":2520},{""x"":350,""y"":623,""dx"":-141,""dy"":342,""t"":2555},{""x"":353,""y"":643,""dx"":-138,""dy"":362,""t"":2588},{""x"":352,""y"":658,""dx"":-139,""dy"":377,""t"":2622},{""x"":348,""y"":656,""dx"":-143,""dy"":375,""t"":2655},{""x"":358,""y"":659,""dx"":-133,""dy"":378,""t"":2690},{""x"":399,""y"":630,""dx"":-92,""dy"":349,""t"":2724},{""x"":475,""y"":609,""dx"":-16,""dy"":328,""t"":2758},{""x"":504,""y"":603,""dx"":13,""dy"":322,""t"":2792},{""x"":541,""y"":573,""dx"":50,""dy"":292,""t"":2826},{""x"":556,""y"":576,""dx"":65,""dy"":295,""t"":2859},{""x"":575,""y"":545,""dx"":84,""dy"":264,""t"":2894},{""x"":572,""y"":522,""dx"":81,""dy"":241,""t"":2928},{""x"":560,""y"":501,""dx"":69,""dy"":220,""t"":2962},{""x"":544,""y"":500,""dx"":53,""dy"":219,""t"":2996}],[{""x"":577,""y"":824,""dx"":86,""dy"":3,""t"":4016},{""x"":570,""y"":801,""dx"":79,""dy"":-20,""t"":4050},{""x"":588,""y"":781,""dx"":97,""dy"":-40,""t"":4084},{""x"":570,""y"":792,""dx"":79,""dy"":-29,""t"":4117},{""x"":554,""y"":814,""dx"":63,""dy"":-7,""t"":4151},{""x"":551,""y"":824,""dx"":60,""dy"":3,""t"":4186},{""x"":556,""y"":827,""dx"":65,""dy"":6,""t"":4221},{""x"":564,""y"":823,""dx"":73,""dy"":2,""t"":4254},{""x"":546,""y"":803,""dx"":55,""dy"":-18,""t"":4288},{""x"":522,""y"":820,""dx"":31,""dy"":-1,""t"":4322},{""x"":573,""y"":817,""dx"":82,""dy"":-4,""t"":4355},{""x"":561,""y"":829,""dx"":70,""dy"":8,""t"":4390},{""x"":572,""y"":887,""dx"":81,""dy"":66,""t"":4423},{""x"":591,""y"":970,""dx"":100,""dy"":149,""t"":4458},{""x"":588,""y"":1074,""dx"":97,""dy"":253,""t"":4492},{""x"":570,""y"":1107,""dx"":79,""dy"":286,""t"":4525},{""x"":560,""y"":1116,""dx"":69,""dy"":295,""t"":4560},{""x"":568,""y"":1092,""dx"":77,""dy"":271,""t"":4595},{""x"":586,""y"":1072,""dx"":95,""dy"":251,""t"":4628},{""x"":596,""y"":1055,""dx"":105,""dy"":234,""t"":4662},{""x"":581,""y"":1045,""dx"":90,""dy"":224,""t"":4697},{""x"":568,""y"":1035,""dx"":77,""dy"":214,""t"":4727},{""x"":568,""y"":1020,""dx"":77,""dy"":199,""t"":4765},{""x"":546,""y"":985,""dx"":55,""dy"":164,""t"":4798},{""x"":550,""y"":959,""dx"":59,""dy"":138,""t"":4832},{""x"":554,""y"":937,""dx"":63,""dy"":116,""t"":4866},{""x"":557,""y"":920,""dx"":66,""dy"":99,""t"":4899},{""x"":568,""y"":899,""dx"":77,""dy"":78,""t"":4935},{""x"":578,""y"":877,""dx"":87,""dy"":56,""t"":4968},{""x"":586,""y"":869,""dx"":95,""dy"":48,""t"":5002},{""x"":580,""y"":873,""dx"":89,""dy"":52,""t"":5036},{""x"":583,""y"":962,""dx"":92,""dy"":141,""t"":5070},{""x"":601,""y"":1055,""dx"":110,""dy"":234,""t"":5104},{""x"":616,""y"":1133,""dx"":125,""dy"":312,""t"":5136},{""x"":618,""y"":1196,""dx"":127,""dy"":375,""t"":5172},{""x"":590,""y"":1179,""dx"":99,""dy"":358,""t"":5205},{""x"":526,""y"":1142,""dx"":35,""dy"":321,""t"":5239},{""x"":530,""y"":1097,""dx"":39,""dy"":276,""t"":5274},{""x"":525,""y"":1072,""dx"":34,""dy"":251,""t"":5308},{""x"":503,""y"":1048,""dx"":12,""dy"":227,""t"":5342},{""x"":493,""y"":1005,""dx"":2,""dy"":184,""t"":5376},{""x"":481,""y"":957,""dx"":-10,""dy"":136,""t"":5410},{""x"":482,""y"":913,""dx"":-9,""dy"":92,""t"":5444},{""x"":458,""y"":900,""dx"":-33,""dy"":79,""t"":5479},{""x"":465,""y"":873,""dx"":-26,""dy"":52,""t"":5512},{""x"":471,""y"":855,""dx"":-20,""dy"":34,""t"":5546},{""x"":478,""y"":834,""dx"":-13,""dy"":13,""t"":5581},{""x"":483,""y"":840,""dx"":-8,""dy"":19,""t"":5613},{""x"":477,""y"":853,""dx"":-14,""dy"":32,""t"":5648},{""x"":487,""y"":853,""dx"":-4,""dy"":32,""t"":5682},{""x"":489,""y"":865,""dx"":-2,""dy"":44,""t"":5716},{""x"":507,""y"":867,""dx"":16,""dy"":46,""t"":5749},{""x"":512,""y"":865,""dx"":21,""dy"":44,""t"":5785},{""x"":525,""y"":859,""dx"":34,""dy"":38,""t"":5818},{""x"":518,""y"":879,""dx"":27,""dy"":58,""t"":5852},{""x"":512,""y"":877,""dx"":21,""dy"":56,""t"":5886},{""x"":520,""y"":892,""dx"":29,""dy"":71,""t"":5920},{""x"":532,""y"":886,""dx"":41,""dy"":65,""t"":5955},{""x"":522,""y"":894,""dx"":31,""dy"":73,""t"":5988}],[{""x"":945,""y"":724,""dx"":-26,""dy"":173,""t"":7009},{""x"":926,""y"":739,""dx"":-45,""dy"":188,""t"":7042},{""x"":915,""y"":749,""dx"":-56,""dy"":198,""t"":7076},{""x"":905,""y"":749,""dx"":-66,""dy"":198,""t"":7110},{""x"":866,""y"":760,""dx"":-105,""dy"":209,""t"":7144},{""x"":871,""y"":796,""dx"":-100,""dy"":245,""t"":7179},{""x"":872,""y"":817,""dx"":-99,""dy"":266,""t"":7211},{""x"":835,""y"":908,""dx"":-136,""dy"":357,""t"":7246},{""x"":785,""y"":999,""dx"":-186,""dy"":448,""t"":7280},{""x"":748,""y"":1033,""dx"":-223,""dy"":482,""t"":7314},{""x"":730,""y"":1061,""dx"":-241,""dy"":510,""t"":7347},{""x"":738,""y"":1078,""dx"":-233,""dy"":527,""t"":7382},{""x"":738,""y"":1067,""dx"":-233,""dy"":516,""t"":7416},{""x"":755,""y"":1046,""dx"":-216,""dy"":495,""t"":7450},{""x"":756,""y"":1015,""dx"":-215,""dy"":464,""t"":7484},{""x"":752,""y"":989,""dx"":-219,""dy"":438,""t"":7518},{""x"":737,""y"":966,""dx"":-234,""dy"":415,""t"":7552},{""x"":754,""y"":931,""dx"":-217,""dy"":380,""t"":7586},{""x"":779,""y"":895,""dx"":-192,""dy"":344,""t"":7621},{""x"":831,""y"":855,""dx"":-140,""dy"":304,""t"":7654},{""x"":858,""y"":831,""dx"":-113,""dy"":280,""t"":7688},{""x"":883,""y"":799,""dx"":-88,""dy"":248,""t"":7722},{""x"":896,""y"":769,""dx"":-75,""dy"":218,""t"":7756},{""x"":913,""y"":729,""dx"":-58,""dy"":178,""t"":7789},{""x"":917,""y"":704,""dx"":-54,""dy"":153,""t"":7824},{""x"":906,""y"":706,""dx"":-65,""dy"":155,""t"":7858},{""x"":885,""y"":742,""dx"":-86,""dy"":191,""t"":7893},{""x"":841,""y"":834,""dx"":-130,""dy"":283,""t"":7926},{""x"":780,""y"":929,""dx"":-191,""dy"":378,""t"":7960},{""x"":762,""y"":961,""dx"":-209,""dy"":410,""t"":7994},{""x"":733,""y"":979,""dx"":-238,""dy"":428,""t"":8028},{""x"":710,""y"":980,""dx"":-261,""dy"":429,""t"":8062},{""x"":720,""y"":971,""dx"":-251,""dy"":420,""t"":8096},{""x"":745,""y"":948,""dx"":-226,""dy"":397,""t"":8130},{""x"":784,""y"":904,""dx"":-187,""dy"":353,""t"":8164},{""x"":824,""y"":856,""dx"":-147,""dy"":305,""t"":8199},{""x"":853,""y"":811,""dx"":-118,""dy"":260,""t"":8233},{""x"":880,""y"":766,""dx"":-91,""dy"":215,""t"":8267},{""x"":901,""y"":729,""dx"":-70,""dy"":178,""t"":8298},{""x"":908,""y"":709,""dx"":-63,""dy"":158,""t"":8334},{""x"":887,""y"":756,""dx"":-84,""dy"":205,""t"":8368},{""x"":827,""y"":854,""dx"":-144,""dy"":303,""t"":8401},{""x"":789,""y"":920,""dx"":-182,""dy"":369,""t"":8436},{""x"":754,""y"":938,""dx"":-217,""dy"":387,""t"":8471},{""x"":736,""y"":944,""dx"":-235,""dy"":393,""t"":8503},{""x"":735,""y"":942,""dx"":-236,""dy"":391,""t"":8539},{""x"":732,""y"":938,""dx"":-239,""dy"":387,""t"":8572},{""x"":743,""y"":926,""dx"":-228,""dy"":375,""t"":8606},{""x"":785,""y"":879,""dx"":-186,""dy"":328,""t"":8639},{""x"":798,""y"":858,""dx"":-173,""dy"":307,""t"":8674},{""x"":809,""y"":841,""dx"":-162,""dy"":290,""t"":8706},{""x"":851,""y"":828,""dx"":-120,""dy"":277,""t"":8743},{""x"":881,""y"":780,""dx"":-90,""dy"":229,""t"":8777},{""x"":903,""y"":746,""dx"":-68,""dy"":195,""t"":8810},{""x"":917,""y"":715,""dx"":-54,""dy"":164,""t"":8844},{""x"":941,""y"":701,""dx"":-30,""dy"":150,""t"":8877},{""x"":949,""y"":691,""dx"":-22,""dy"":140,""t"":8912},{""x"":959,""y"":682,""dx"":-12,""dy"":131,""t"":8945},{""x"":961,""y"":677,""dx"":-10,""dy"":126,""t"":8980},{""x"":961,""y"":679,""dx"":-10,""dy"":128,""t"":9015}],[{""x"":1497,""y"":688,""dx"":46,""dy"":407,""t"":10000},{""x"":1484,""y"":686,""dx"":33,""dy"":405,""t"":10062},{""x"":1491,""y"":684,""dx"":40,""dy"":403,""t"":10076},{""x"":1483,""y"":680,""dx"":32,""dy"":399,""t"":10102},{""x"":1474,""y"":667,""dx"":23,""dy"":386,""t"":10137},{""x"":1451,""y"":680,""dx"":0,""dy"":399,""t"":10170},{""x"":1441,""y"":692,""dx"":-10,""dy"":411,""t"":10204},{""x"":1434,""y"":688,""dx"":-17,""dy"":407,""t"":10238},{""x"":1409,""y"":686,""dx"":-42,""dy"":405,""t"":10272},{""x"":1389,""y"":684,""dx"":-62,""dy"":403,""t"":10303},{""x"":1383,""y"":693,""dx"":-68,""dy"":412,""t"":10339},{""x"":1383,""y"":682,""dx"":-68,""dy"":401,""t"":10374},{""x"":1366,""y"":670,""dx"":-85,""dy"":389,""t"":10409},{""x"":1351,""y"":675,""dx"":-100,""dy"":394,""t"":10442},{""x"":1350,""y"":656,""dx"":-101,""dy"":375,""t"":10476},{""x"":1342,""y"":665,""dx"":-109,""dy"":384,""t"":10510},{""x"":1330,""y"":675,""dx"":-121,""dy"":394,""t"":10544},{""x"":1310,""y"":692,""dx"":-141,""dy"":411,""t"":10578},{""x"":1302,""y"":699,""dx"":-149,""dy"":418,""t"":10612},{""x"":1308,""y"":701,""dx"":-143,""dy"":420,""t"":10647},{""x"":1286,""y"":724,""dx"":-165,""dy"":443,""t"":10680},{""x"":1302,""y"":714,""dx"":-149,""dy"":433,""t"":10714},{""x"":1318,""y"":706,""dx"":-133,""dy"":425,""t"":10748},{""x"":1308,""y"":714,""dx"":-143,""dy"":433,""t"":10781},{""x"":1311,""y"":714,""dx"":-140,""dy"":433,""t"":10817},{""x"":1334,""y"":692,""dx"":-117,""dy"":411,""t"":10850},{""x"":1350,""y"":671,""dx"":-101,""dy"":390,""t"":10884},{""x"":1367,""y"":655,""dx"":-84,""dy"":374,""t"":10918},{""x"":1318,""y"":707,""dx"":-133,""dy"":426,""t"":10952},{""x"":1156,""y"":810,""dx"":-295,""dy"":529,""t"":10986},{""x"":996,""y"":927,""dx"":-455,""dy"":646,""t"":11021},{""x"":888,""y"":980,""dx"":-563,""dy"":699,""t"":11054},{""x"":835,""y"":1008,""dx"":-616,""dy"":727,""t"":11088},{""x"":892,""y"":957,""dx"":-559,""dy"":676,""t"":11122},{""x"":973,""y"":925,""dx"":-478,""dy"":644,""t"":11155},{""x"":1055,""y"":866,""dx"":-396,""dy"":585,""t"":11189},{""x"":1126,""y"":801,""dx"":-325,""dy"":520,""t"":11224},{""x"":1164,""y"":749,""dx"":-287,""dy"":468,""t"":11258},{""x"":1181,""y"":721,""dx"":-270,""dy"":440,""t"":11292},{""x"":1101,""y"":793,""dx"":-350,""dy"":512,""t"":11326},{""x"":1000,""y"":884,""dx"":-451,""dy"":603,""t"":11360},{""x"":960,""y"":908,""dx"":-491,""dy"":627,""t"":11394},{""x"":1012,""y"":872,""dx"":-439,""dy"":591,""t"":11428},{""x"":1061,""y"":815,""dx"":-390,""dy"":534,""t"":11463},{""x"":1108,""y"":791,""dx"":-343,""dy"":510,""t"":11496},{""x"":1147,""y"":759,""dx"":-304,""dy"":478,""t"":11530},{""x"":1199,""y"":720,""dx"":-252,""dy"":439,""t"":11564},{""x"":1245,""y"":697,""dx"":-206,""dy"":416,""t"":11598},{""x"":1281,""y"":671,""dx"":-170,""dy"":390,""t"":11632},{""x"":1316,""y"":646,""dx"":-135,""dy"":365,""t"":11667},{""x"":1330,""y"":636,""dx"":-121,""dy"":355,""t"":11699},{""x"":1351,""y"":606,""dx"":-100,""dy"":325,""t"":11734},{""x"":1371,""y"":581,""dx"":-80,""dy"":300,""t"":11768},{""x"":1377,""y"":564,""dx"":-74,""dy"":283,""t"":11802},{""x"":1381,""y"":555,""dx"":-70,""dy"":274,""t"":11836},{""x"":1382,""y"":550,""dx"":-69,""dy"":269,""t"":11868},{""x"":1406,""y"":573,""dx"":-45,""dy"":292,""t"":11904},{""x"":1405,""y"":568,""dx"":-46,""dy"":287,""t"":11938},{""x"":1401,""y"":562,""dx"":-50,""dy"":281,""t"":11972},{""x"":1390,""y"":571,""dx"":-61,""dy"":290,""t"":12005}],[{""x"":1169,""y"":877,""dx"":-282,""dy"":56,""t"":13026},{""x"":1164,""y"":887,""dx"":-287,""dy"":66,""t"":13060},{""x"":1168,""y"":877,""dx"":-283,""dy"":56,""t"":13094},{""x"":1197,""y"":848,""dx"":-254,""dy"":27,""t"":13128},{""x"":1185,""y"":849,""dx"":-266,""dy"":28,""t"":13162},{""x"":1213,""y"":835,""dx"":-238,""dy"":14,""t"":13196},{""x"":1236,""y"":830,""dx"":-215,""dy"":9,""t"":13230},{""x"":1246,""y"":825,""dx"":-205,""dy"":4,""t"":13264},{""x"":1245,""y"":828,""dx"":-206,""dy"":7,""t"":13297},{""x"":1245,""y"":821,""dx"":-206,""dy"":0,""t"":13332},{""x"":1235,""y"":822,""dx"":-216,""dy"":1,""t"":13366},{""x"":1237,""y"":811,""dx"":-214,""dy"":-10,""t"":13401},{""x"":1241,""y"":799,""dx"":-210,""dy"":-22,""t"":13435},{""x"":1237,""y"":798,""dx"":-214,""dy"":-23,""t"":13466},{""x"":1231,""y"":812,""dx"":-220,""dy"":-9,""t"":13502},{""x"":1226,""y"":820,""dx"":-225,""dy"":-1,""t"":13536},{""x"":1236,""y"":817,""dx"":-215,""dy"":-4,""t"":13570},{""x"":1235,""y"":825,""dx"":-216,""dy"":4,""t"":13604},{""x"":1250,""y"":825,""dx"":-201,""dy"":4,""t"":13638},{""x"":1257,""y"":821,""dx"":-194,""dy"":0,""t"":13672},{""x"":1234,""y"":817,""dx"":-217,""dy"":-4,""t"":13706},{""x"":1206,""y"":823,""dx"":-245,""dy"":2,""t"":13739},{""x"":1178,""y"":831,""dx"":-273,""dy"":10,""t"":13773},{""x"":1164,""y"":831,""dx"":-287,""dy"":10,""t"":13808},{""x"":1165,""y"":851,""dx"":-286,""dy"":30,""t"":13842},{""x"":1171,""y"":843,""dx"":-280,""dy"":22,""t"":13874},{""x"":1185,""y"":844,""dx"":-266,""dy"":23,""t"":13911},{""x"":1191,""y"":853,""dx"":-260,""dy"":32,""t"":13945},{""x"":1189,""y"":848,""dx"":-262,""dy"":27,""t"":13978},{""x"":1195,""y"":865,""dx"":-256,""dy"":44,""t"":14011},{""x"":1199,""y"":866,""dx"":-252,""dy"":45,""t"":14047},{""x"":1210,""y"":850,""dx"":-241,""dy"":29,""t"":14080},{""x"":1234,""y"":860,""dx"":-217,""dy"":39,""t"":14114},{""x"":1250,""y"":878,""dx"":-201,""dy"":57,""t"":14149},{""x"":1252,""y"":896,""dx"":-199,""dy"":75,""t"":14182},{""x"":1242,""y"":901,""dx"":-209,""dy"":80,""t"":14216},{""x"":1247,""y"":872,""dx"":-204,""dy"":51,""t"":14250},{""x"":1234,""y"":889,""dx"":-217,""dy"":68,""t"":14283},{""x"":1237,""y"":864,""dx"":-214,""dy"":43,""t"":14318},{""x"":1225,""y"":881,""dx"":-226,""dy"":60,""t"":14351},{""x"":1245,""y"":881,""dx"":-206,""dy"":60,""t"":14385},{""x"":1252,""y"":880,""dx"":-199,""dy"":59,""t"":14419},{""x"":1252,""y"":882,""dx"":-199,""dy"":61,""t"":14454},{""x"":1252,""y"":884,""dx"":-199,""dy"":63,""t"":14488},{""x"":1263,""y"":877,""dx"":-188,""dy"":56,""t"":14522},{""x"":1255,""y"":854,""dx"":-196,""dy"":33,""t"":14555},{""x"":1257,""y"":849,""dx"":-194,""dy"":28,""t"":14589},{""x"":1257,""y"":846,""dx"":-194,""dy"":25,""t"":14624},{""x"":1252,""y"":852,""dx"":-199,""dy"":31,""t"":14658},{""x"":1239,""y"":866,""dx"":-212,""dy"":45,""t"":14692},{""x"":1220,""y"":854,""dx"":-231,""dy"":33,""t"":14727},{""x"":1228,""y"":836,""dx"":-223,""dy"":15,""t"":14761},{""x"":1221,""y"":860,""dx"":-230,""dy"":39,""t"":14794},{""x"":1211,""y"":856,""dx"":-240,""dy"":35,""t"":14828},{""x"":1195,""y"":850,""dx"":-256,""dy"":29,""t"":14862},{""x"":1199,""y"":868,""dx"":-252,""dy"":47,""t"":14897},{""x"":1220,""y"":870,""dx"":-231,""dy"":49,""t"":14931},{""x"":1218,""y"":887,""dx"":-233,""dy"":66,""t"":14963},{""x"":1206,""y"":863,""dx"":-245,""dy"":42,""t"":14999},{""x"":1200,""y"":873,""dx"":-251,""dy"":52,""t"":15029}]]","[0,71.1864406779661,21.666666666666668,0,8.333333333333332]","[{""x"":-58.266666666666666,""y"":276.5,""r"":65.41290242537235},{""x"":53.11864406779661,""y"":114.55932203389831,""r"":107.888225911977},{""x"":-140.08333333333334,""y"":301.15,""r"":193.13650597421054},{""x"":-178.3,""y"":435.76666666666665,""r"":214.4142139919101},{""x"":-229.28333333333333,""y"":30.3,""r"":53.197806515606494}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","54086","0.0-3.0-4.0-0.0-0.0","560","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","63262","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
