"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","3549","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","7525","0.0-1.0-0.0","3974","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","9053","0.0-1.0-1.0","1527","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","13245","0.0-2.0","","","","2189","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","13981","0.0-3.0-0.0","734","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","23328","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","24453","0.0-3.0-2.0","1125","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","41854","0.0-3.0-3.0","","","","","","[[{""x"":444,""y"":343,""dx"":-47,""dy"":62,""t"":990},{""x"":448,""y"":342,""dx"":-43,""dy"":61,""t"":1024},{""x"":453,""y"":327,""dx"":-38,""dy"":46,""t"":1058},{""x"":452,""y"":337,""dx"":-39,""dy"":56,""t"":1091},{""x"":460,""y"":352,""dx"":-31,""dy"":71,""t"":1125},{""x"":448,""y"":339,""dx"":-43,""dy"":58,""t"":1159},{""x"":445,""y"":328,""dx"":-46,""dy"":47,""t"":1194},{""x"":446,""y"":305,""dx"":-45,""dy"":24,""t"":1229},{""x"":445,""y"":317,""dx"":-46,""dy"":36,""t"":1261},{""x"":433,""y"":300,""dx"":-58,""dy"":19,""t"":1295},{""x"":436,""y"":298,""dx"":-55,""dy"":17,""t"":1329},{""x"":435,""y"":293,""dx"":-56,""dy"":12,""t"":1365},{""x"":434,""y"":297,""dx"":-57,""dy"":16,""t"":1398},{""x"":425,""y"":284,""dx"":-66,""dy"":3,""t"":1433},{""x"":430,""y"":292,""dx"":-61,""dy"":11,""t"":1465},{""x"":433,""y"":282,""dx"":-58,""dy"":1,""t"":1500},{""x"":446,""y"":297,""dx"":-45,""dy"":16,""t"":1533},{""x"":448,""y"":299,""dx"":-43,""dy"":18,""t"":1568},{""x"":460,""y"":312,""dx"":-31,""dy"":31,""t"":1602},{""x"":472,""y"":329,""dx"":-19,""dy"":48,""t"":1635},{""x"":476,""y"":325,""dx"":-15,""dy"":44,""t"":1670},{""x"":470,""y"":295,""dx"":-21,""dy"":14,""t"":1703},{""x"":472,""y"":305,""dx"":-19,""dy"":24,""t"":1737},{""x"":477,""y"":322,""dx"":-14,""dy"":41,""t"":1772},{""x"":479,""y"":340,""dx"":-12,""dy"":59,""t"":1806},{""x"":476,""y"":343,""dx"":-15,""dy"":62,""t"":1840},{""x"":477,""y"":349,""dx"":-14,""dy"":68,""t"":1874},{""x"":474,""y"":346,""dx"":-17,""dy"":65,""t"":1908},{""x"":477,""y"":337,""dx"":-14,""dy"":56,""t"":1942},{""x"":475,""y"":331,""dx"":-16,""dy"":50,""t"":1976},{""x"":480,""y"":336,""dx"":-11,""dy"":55,""t"":2011},{""x"":480,""y"":337,""dx"":-11,""dy"":56,""t"":2043},{""x"":477,""y"":349,""dx"":-14,""dy"":68,""t"":2078},{""x"":473,""y"":358,""dx"":-18,""dy"":77,""t"":2110},{""x"":464,""y"":342,""dx"":-27,""dy"":61,""t"":2145},{""x"":465,""y"":342,""dx"":-26,""dy"":61,""t"":2179},{""x"":467,""y"":350,""dx"":-24,""dy"":69,""t"":2214},{""x"":468,""y"":348,""dx"":-23,""dy"":67,""t"":2248},{""x"":472,""y"":356,""dx"":-19,""dy"":75,""t"":2282},{""x"":467,""y"":346,""dx"":-24,""dy"":65,""t"":2316},{""x"":463,""y"":331,""dx"":-28,""dy"":50,""t"":2351},{""x"":466,""y"":329,""dx"":-25,""dy"":48,""t"":2384},{""x"":464,""y"":327,""dx"":-27,""dy"":46,""t"":2417},{""x"":477,""y"":330,""dx"":-14,""dy"":49,""t"":2451},{""x"":480,""y"":341,""dx"":-11,""dy"":60,""t"":2486},{""x"":483,""y"":350,""dx"":-8,""dy"":69,""t"":2518},{""x"":491,""y"":355,""dx"":0,""dy"":74,""t"":2555},{""x"":503,""y"":365,""dx"":12,""dy"":84,""t"":2588},{""x"":507,""y"":368,""dx"":16,""dy"":87,""t"":2622},{""x"":515,""y"":357,""dx"":24,""dy"":76,""t"":2656},{""x"":516,""y"":339,""dx"":25,""dy"":58,""t"":2690},{""x"":516,""y"":339,""dx"":25,""dy"":58,""t"":2724},{""x"":530,""y"":354,""dx"":39,""dy"":73,""t"":2758},{""x"":523,""y"":348,""dx"":32,""dy"":67,""t"":2792},{""x"":522,""y"":358,""dx"":31,""dy"":77,""t"":2827},{""x"":515,""y"":364,""dx"":24,""dy"":83,""t"":2861},{""x"":515,""y"":373,""dx"":24,""dy"":92,""t"":2894},{""x"":519,""y"":357,""dx"":28,""dy"":76,""t"":2927},{""x"":534,""y"":372,""dx"":43,""dy"":91,""t"":2963}],[{""x"":609,""y"":862,""dx"":118,""dy"":41,""t"":4016},{""x"":595,""y"":839,""dx"":104,""dy"":18,""t"":4051},{""x"":591,""y"":841,""dx"":100,""dy"":20,""t"":4085},{""x"":588,""y"":843,""dx"":97,""dy"":22,""t"":4116},{""x"":579,""y"":832,""dx"":88,""dy"":11,""t"":4151},{""x"":576,""y"":819,""dx"":85,""dy"":-2,""t"":4186},{""x"":570,""y"":790,""dx"":79,""dy"":-31,""t"":4219},{""x"":555,""y"":766,""dx"":64,""dy"":-55,""t"":4254},{""x"":553,""y"":763,""dx"":62,""dy"":-58,""t"":4288},{""x"":563,""y"":769,""dx"":72,""dy"":-52,""t"":4321},{""x"":557,""y"":778,""dx"":66,""dy"":-43,""t"":4355},{""x"":562,""y"":780,""dx"":71,""dy"":-41,""t"":4389},{""x"":557,""y"":768,""dx"":66,""dy"":-53,""t"":4423},{""x"":564,""y"":781,""dx"":73,""dy"":-40,""t"":4458},{""x"":560,""y"":772,""dx"":69,""dy"":-49,""t"":4492},{""x"":551,""y"":765,""dx"":60,""dy"":-56,""t"":4525},{""x"":551,""y"":771,""dx"":60,""dy"":-50,""t"":4561},{""x"":541,""y"":756,""dx"":50,""dy"":-65,""t"":4595},{""x"":551,""y"":764,""dx"":60,""dy"":-57,""t"":4627},{""x"":559,""y"":792,""dx"":68,""dy"":-29,""t"":4661},{""x"":564,""y"":798,""dx"":73,""dy"":-23,""t"":4695},{""x"":558,""y"":792,""dx"":67,""dy"":-29,""t"":4729},{""x"":559,""y"":800,""dx"":68,""dy"":-21,""t"":4765},{""x"":558,""y"":775,""dx"":67,""dy"":-46,""t"":4797},{""x"":554,""y"":794,""dx"":63,""dy"":-27,""t"":4831},{""x"":536,""y"":766,""dx"":45,""dy"":-55,""t"":4866},{""x"":532,""y"":751,""dx"":41,""dy"":-70,""t"":4900},{""x"":536,""y"":757,""dx"":45,""dy"":-64,""t"":4935},{""x"":534,""y"":739,""dx"":43,""dy"":-82,""t"":4968},{""x"":548,""y"":757,""dx"":57,""dy"":-64,""t"":5002},{""x"":541,""y"":767,""dx"":50,""dy"":-54,""t"":5036},{""x"":543,""y"":770,""dx"":52,""dy"":-51,""t"":5069},{""x"":546,""y"":761,""dx"":55,""dy"":-60,""t"":5104},{""x"":546,""y"":754,""dx"":55,""dy"":-67,""t"":5137},{""x"":544,""y"":755,""dx"":53,""dy"":-66,""t"":5172},{""x"":542,""y"":769,""dx"":51,""dy"":-52,""t"":5205},{""x"":547,""y"":762,""dx"":56,""dy"":-59,""t"":5240},{""x"":548,""y"":762,""dx"":57,""dy"":-59,""t"":5274},{""x"":541,""y"":741,""dx"":50,""dy"":-80,""t"":5308},{""x"":538,""y"":723,""dx"":47,""dy"":-98,""t"":5343},{""x"":538,""y"":762,""dx"":47,""dy"":-59,""t"":5376},{""x"":536,""y"":765,""dx"":45,""dy"":-56,""t"":5410},{""x"":540,""y"":760,""dx"":49,""dy"":-61,""t"":5443},{""x"":543,""y"":756,""dx"":52,""dy"":-65,""t"":5479},{""x"":549,""y"":761,""dx"":58,""dy"":-60,""t"":5512},{""x"":546,""y"":755,""dx"":55,""dy"":-66,""t"":5546},{""x"":553,""y"":762,""dx"":62,""dy"":-59,""t"":5579},{""x"":552,""y"":757,""dx"":61,""dy"":-64,""t"":5614},{""x"":557,""y"":774,""dx"":66,""dy"":-47,""t"":5648},{""x"":549,""y"":776,""dx"":58,""dy"":-45,""t"":5680},{""x"":547,""y"":787,""dx"":56,""dy"":-34,""t"":5716},{""x"":551,""y"":781,""dx"":60,""dy"":-40,""t"":5750},{""x"":551,""y"":792,""dx"":60,""dy"":-29,""t"":5783},{""x"":545,""y"":788,""dx"":54,""dy"":-33,""t"":5817},{""x"":552,""y"":801,""dx"":61,""dy"":-20,""t"":5852},{""x"":543,""y"":782,""dx"":52,""dy"":-39,""t"":5886},{""x"":550,""y"":793,""dx"":59,""dy"":-28,""t"":5920},{""x"":533,""y"":755,""dx"":42,""dy"":-66,""t"":5954},{""x"":537,""y"":746,""dx"":46,""dy"":-75,""t"":5987}],[{""x"":1060,""y"":590,""dx"":89,""dy"":39,""t"":7008},{""x"":1052,""y"":584,""dx"":81,""dy"":33,""t"":7042},{""x"":1046,""y"":581,""dx"":75,""dy"":30,""t"":7076},{""x"":1044,""y"":592,""dx"":73,""dy"":41,""t"":7111},{""x"":1020,""y"":586,""dx"":49,""dy"":35,""t"":7144},{""x"":1001,""y"":604,""dx"":30,""dy"":53,""t"":7178},{""x"":998,""y"":602,""dx"":27,""dy"":51,""t"":7212},{""x"":1005,""y"":595,""dx"":34,""dy"":44,""t"":7245},{""x"":1018,""y"":581,""dx"":47,""dy"":30,""t"":7277},{""x"":1017,""y"":570,""dx"":46,""dy"":19,""t"":7313},{""x"":1011,""y"":557,""dx"":40,""dy"":6,""t"":7348},{""x"":1022,""y"":549,""dx"":51,""dy"":-2,""t"":7382},{""x"":1019,""y"":543,""dx"":48,""dy"":-8,""t"":7415},{""x"":1022,""y"":549,""dx"":51,""dy"":-2,""t"":7450},{""x"":1016,""y"":561,""dx"":45,""dy"":10,""t"":7484},{""x"":1027,""y"":567,""dx"":56,""dy"":16,""t"":7518},{""x"":1017,""y"":564,""dx"":46,""dy"":13,""t"":7552},{""x"":1019,""y"":568,""dx"":48,""dy"":17,""t"":7585},{""x"":1017,""y"":583,""dx"":46,""dy"":32,""t"":7620},{""x"":1013,""y"":556,""dx"":42,""dy"":5,""t"":7653},{""x"":1009,""y"":533,""dx"":38,""dy"":-18,""t"":7687},{""x"":998,""y"":563,""dx"":27,""dy"":12,""t"":7721},{""x"":990,""y"":560,""dx"":19,""dy"":9,""t"":7755},{""x"":984,""y"":555,""dx"":13,""dy"":4,""t"":7790},{""x"":999,""y"":553,""dx"":28,""dy"":2,""t"":7824},{""x"":1004,""y"":526,""dx"":33,""dy"":-25,""t"":7858},{""x"":1001,""y"":540,""dx"":30,""dy"":-11,""t"":7891},{""x"":1010,""y"":551,""dx"":39,""dy"":0,""t"":7926},{""x"":1023,""y"":585,""dx"":52,""dy"":34,""t"":7960},{""x"":1030,""y"":593,""dx"":59,""dy"":42,""t"":7994},{""x"":1031,""y"":597,""dx"":60,""dy"":46,""t"":8028},{""x"":1030,""y"":578,""dx"":59,""dy"":27,""t"":8062},{""x"":1025,""y"":585,""dx"":54,""dy"":34,""t"":8096},{""x"":1014,""y"":583,""dx"":43,""dy"":32,""t"":8129},{""x"":1016,""y"":565,""dx"":45,""dy"":14,""t"":8164},{""x"":1022,""y"":547,""dx"":51,""dy"":-4,""t"":8198},{""x"":1010,""y"":525,""dx"":39,""dy"":-26,""t"":8232},{""x"":1017,""y"":531,""dx"":46,""dy"":-20,""t"":8265},{""x"":1014,""y"":540,""dx"":43,""dy"":-11,""t"":8300},{""x"":1001,""y"":550,""dx"":30,""dy"":-1,""t"":8333},{""x"":997,""y"":562,""dx"":26,""dy"":11,""t"":8367},{""x"":992,""y"":571,""dx"":21,""dy"":20,""t"":8402},{""x"":1014,""y"":570,""dx"":43,""dy"":19,""t"":8435},{""x"":1016,""y"":570,""dx"":45,""dy"":19,""t"":8469},{""x"":1010,""y"":558,""dx"":39,""dy"":7,""t"":8504},{""x"":1009,""y"":558,""dx"":38,""dy"":7,""t"":8538},{""x"":1010,""y"":544,""dx"":39,""dy"":-7,""t"":8572},{""x"":1020,""y"":545,""dx"":49,""dy"":-6,""t"":8606},{""x"":1026,""y"":538,""dx"":55,""dy"":-13,""t"":8641},{""x"":1030,""y"":543,""dx"":59,""dy"":-8,""t"":8674},{""x"":1023,""y"":554,""dx"":52,""dy"":3,""t"":8707},{""x"":1026,""y"":540,""dx"":55,""dy"":-11,""t"":8742},{""x"":1035,""y"":522,""dx"":64,""dy"":-29,""t"":8776},{""x"":1037,""y"":527,""dx"":66,""dy"":-24,""t"":8810},{""x"":1041,""y"":542,""dx"":70,""dy"":-9,""t"":8844},{""x"":1047,""y"":546,""dx"":76,""dy"":-5,""t"":8877},{""x"":1038,""y"":561,""dx"":67,""dy"":10,""t"":8912},{""x"":1039,""y"":569,""dx"":68,""dy"":18,""t"":8945},{""x"":1029,""y"":562,""dx"":58,""dy"":11,""t"":8979}],[{""x"":1468,""y"":357,""dx"":17,""dy"":76,""t"":10035},{""x"":1458,""y"":344,""dx"":7,""dy"":63,""t"":10068},{""x"":1458,""y"":360,""dx"":7,""dy"":79,""t"":10101},{""x"":1468,""y"":379,""dx"":17,""dy"":98,""t"":10135},{""x"":1446,""y"":388,""dx"":-5,""dy"":107,""t"":10170},{""x"":1443,""y"":391,""dx"":-8,""dy"":110,""t"":10203},{""x"":1434,""y"":396,""dx"":-17,""dy"":115,""t"":10238},{""x"":1431,""y"":395,""dx"":-20,""dy"":114,""t"":10272},{""x"":1429,""y"":399,""dx"":-22,""dy"":118,""t"":10306},{""x"":1433,""y"":403,""dx"":-18,""dy"":122,""t"":10340},{""x"":1441,""y"":406,""dx"":-10,""dy"":125,""t"":10374},{""x"":1448,""y"":420,""dx"":-3,""dy"":139,""t"":10409},{""x"":1452,""y"":433,""dx"":1,""dy"":152,""t"":10441},{""x"":1455,""y"":438,""dx"":4,""dy"":157,""t"":10476},{""x"":1459,""y"":434,""dx"":8,""dy"":153,""t"":10510},{""x"":1453,""y"":411,""dx"":2,""dy"":130,""t"":10543},{""x"":1452,""y"":401,""dx"":1,""dy"":120,""t"":10578},{""x"":1462,""y"":403,""dx"":11,""dy"":122,""t"":10612},{""x"":1462,""y"":391,""dx"":11,""dy"":110,""t"":10646},{""x"":1451,""y"":389,""dx"":0,""dy"":108,""t"":10679},{""x"":1452,""y"":384,""dx"":1,""dy"":103,""t"":10714},{""x"":1456,""y"":374,""dx"":5,""dy"":93,""t"":10748},{""x"":1452,""y"":365,""dx"":1,""dy"":84,""t"":10782},{""x"":1451,""y"":370,""dx"":0,""dy"":89,""t"":10816},{""x"":1452,""y"":369,""dx"":1,""dy"":88,""t"":10848},{""x"":1451,""y"":384,""dx"":0,""dy"":103,""t"":10884},{""x"":1452,""y"":393,""dx"":1,""dy"":112,""t"":10918},{""x"":1455,""y"":405,""dx"":4,""dy"":124,""t"":10951},{""x"":1459,""y"":413,""dx"":8,""dy"":132,""t"":10985},{""x"":1463,""y"":406,""dx"":12,""dy"":125,""t"":11019},{""x"":1463,""y"":410,""dx"":12,""dy"":129,""t"":11054},{""x"":1458,""y"":423,""dx"":7,""dy"":142,""t"":11089},{""x"":1452,""y"":406,""dx"":1,""dy"":125,""t"":11122},{""x"":1445,""y"":387,""dx"":-6,""dy"":106,""t"":11156},{""x"":1460,""y"":385,""dx"":9,""dy"":104,""t"":11189},{""x"":1465,""y"":392,""dx"":14,""dy"":111,""t"":11222},{""x"":1461,""y"":391,""dx"":10,""dy"":110,""t"":11258},{""x"":1455,""y"":395,""dx"":4,""dy"":114,""t"":11292},{""x"":1456,""y"":397,""dx"":5,""dy"":116,""t"":11326},{""x"":1463,""y"":414,""dx"":12,""dy"":133,""t"":11360},{""x"":1452,""y"":422,""dx"":1,""dy"":141,""t"":11394},{""x"":1445,""y"":415,""dx"":-6,""dy"":134,""t"":11428},{""x"":1437,""y"":393,""dx"":-14,""dy"":112,""t"":11461},{""x"":1442,""y"":401,""dx"":-9,""dy"":120,""t"":11495},{""x"":1445,""y"":425,""dx"":-6,""dy"":144,""t"":11529},{""x"":1452,""y"":435,""dx"":1,""dy"":154,""t"":11564},{""x"":1455,""y"":442,""dx"":4,""dy"":161,""t"":11598},{""x"":1472,""y"":446,""dx"":21,""dy"":165,""t"":11632},{""x"":1467,""y"":448,""dx"":16,""dy"":167,""t"":11665},{""x"":1469,""y"":465,""dx"":18,""dy"":184,""t"":11701},{""x"":1469,""y"":450,""dx"":18,""dy"":169,""t"":11734},{""x"":1468,""y"":439,""dx"":17,""dy"":158,""t"":11769},{""x"":1469,""y"":441,""dx"":18,""dy"":160,""t"":11802},{""x"":1469,""y"":428,""dx"":18,""dy"":147,""t"":11836},{""x"":1467,""y"":439,""dx"":16,""dy"":158,""t"":11898},{""x"":1466,""y"":448,""dx"":15,""dy"":167,""t"":11909},{""x"":1471,""y"":457,""dx"":20,""dy"":176,""t"":11938},{""x"":1480,""y"":449,""dx"":29,""dy"":168,""t"":11971},{""x"":1478,""y"":439,""dx"":27,""dy"":158,""t"":12006}],[{""x"":1245,""y"":884,""dx"":-206,""dy"":63,""t"":13026},{""x"":1255,""y"":879,""dx"":-196,""dy"":58,""t"":13060},{""x"":1270,""y"":877,""dx"":-181,""dy"":56,""t"":13093},{""x"":1270,""y"":867,""dx"":-181,""dy"":46,""t"":13127},{""x"":1300,""y"":853,""dx"":-151,""dy"":32,""t"":13162},{""x"":1327,""y"":845,""dx"":-124,""dy"":24,""t"":13195},{""x"":1318,""y"":858,""dx"":-133,""dy"":37,""t"":13230},{""x"":1312,""y"":861,""dx"":-139,""dy"":40,""t"":13263},{""x"":1294,""y"":864,""dx"":-157,""dy"":43,""t"":13299},{""x"":1296,""y"":871,""dx"":-155,""dy"":50,""t"":13331},{""x"":1328,""y"":833,""dx"":-123,""dy"":12,""t"":13366},{""x"":1339,""y"":815,""dx"":-112,""dy"":-6,""t"":13400},{""x"":1351,""y"":794,""dx"":-100,""dy"":-27,""t"":13433},{""x"":1331,""y"":795,""dx"":-120,""dy"":-26,""t"":13467},{""x"":1348,""y"":799,""dx"":-103,""dy"":-22,""t"":13501},{""x"":1323,""y"":801,""dx"":-128,""dy"":-20,""t"":13535},{""x"":1310,""y"":801,""dx"":-141,""dy"":-20,""t"":13569},{""x"":1299,""y"":799,""dx"":-152,""dy"":-22,""t"":13603},{""x"":1302,""y"":805,""dx"":-149,""dy"":-16,""t"":13638},{""x"":1324,""y"":809,""dx"":-127,""dy"":-12,""t"":13672},{""x"":1305,""y"":819,""dx"":-146,""dy"":-2,""t"":13707},{""x"":1296,""y"":809,""dx"":-155,""dy"":-12,""t"":13740},{""x"":1278,""y"":802,""dx"":-173,""dy"":-19,""t"":13774},{""x"":1272,""y"":813,""dx"":-179,""dy"":-8,""t"":13808},{""x"":1270,""y"":821,""dx"":-181,""dy"":0,""t"":13842},{""x"":1298,""y"":824,""dx"":-153,""dy"":3,""t"":13876},{""x"":1305,""y"":820,""dx"":-146,""dy"":-1,""t"":13911},{""x"":1307,""y"":824,""dx"":-144,""dy"":3,""t"":13945},{""x"":1324,""y"":812,""dx"":-127,""dy"":-9,""t"":13979},{""x"":1319,""y"":824,""dx"":-132,""dy"":3,""t"":14012},{""x"":1341,""y"":796,""dx"":-110,""dy"":-25,""t"":14046},{""x"":1324,""y"":807,""dx"":-127,""dy"":-14,""t"":14079},{""x"":1309,""y"":811,""dx"":-142,""dy"":-10,""t"":14114},{""x"":1297,""y"":813,""dx"":-154,""dy"":-8,""t"":14149},{""x"":1282,""y"":824,""dx"":-169,""dy"":3,""t"":14182},{""x"":1274,""y"":838,""dx"":-177,""dy"":17,""t"":14216},{""x"":1267,""y"":845,""dx"":-184,""dy"":24,""t"":14250},{""x"":1260,""y"":831,""dx"":-191,""dy"":10,""t"":14284},{""x"":1258,""y"":834,""dx"":-193,""dy"":13,""t"":14318},{""x"":1256,""y"":833,""dx"":-195,""dy"":12,""t"":14353},{""x"":1262,""y"":822,""dx"":-189,""dy"":1,""t"":14388},{""x"":1267,""y"":813,""dx"":-184,""dy"":-8,""t"":14418},{""x"":1274,""y"":830,""dx"":-177,""dy"":9,""t"":14453},{""x"":1266,""y"":835,""dx"":-185,""dy"":14,""t"":14487},{""x"":1257,""y"":834,""dx"":-194,""dy"":13,""t"":14521},{""x"":1264,""y"":846,""dx"":-187,""dy"":25,""t"":14556},{""x"":1282,""y"":858,""dx"":-169,""dy"":37,""t"":14590},{""x"":1292,""y"":863,""dx"":-159,""dy"":42,""t"":14624},{""x"":1289,""y"":870,""dx"":-162,""dy"":49,""t"":14658},{""x"":1291,""y"":866,""dx"":-160,""dy"":45,""t"":14692},{""x"":1303,""y"":874,""dx"":-148,""dy"":53,""t"":14726},{""x"":1314,""y"":874,""dx"":-137,""dy"":53,""t"":14759},{""x"":1314,""y"":885,""dx"":-137,""dy"":64,""t"":14793},{""x"":1313,""y"":895,""dx"":-138,""dy"":74,""t"":14825},{""x"":1310,""y"":902,""dx"":-141,""dy"":81,""t"":14862},{""x"":1338,""y"":866,""dx"":-113,""dy"":45,""t"":14895},{""x"":1358,""y"":857,""dx"":-93,""dy"":36,""t"":14929},{""x"":1369,""y"":840,""dx"":-82,""dy"":19,""t"":14963},{""x"":1363,""y"":829,""dx"":-88,""dy"":8,""t"":14998},{""x"":1372,""y"":819,""dx"":-79,""dy"":-2,""t"":15032}]]","[100,100,100,100,96.66666666666667]","[{""x"":-18.152542372881356,""y"":52.67796610169491,""r"":25.411025074682936},{""x"":61.86440677966102,""y"":-44.779661016949156,""r"":17.02239260630218},{""x"":47.83050847457627,""y"":10.423728813559322,""r"":21.653781184502762},{""x"":4.88135593220339,""y"":127.1864406779661,""r"":24.230839488221118},{""x"":-149.63333333333333,""y"":15.466666666666667,""r"":55.926453247936166}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","",""
"","html-button-response","8","45509","0.0-4.0-0.0","3654","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""8"" ,""6"" ,""2"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","46525","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""2"",""2"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""6"",""6"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""2"",""2"",""4"",""4"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""8"",""8"",""2"",""2"",""2"",""2"",""8"",""8"",""4"",""4""]","1000","shape","4","","","","","","","","","",""
