"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","24048","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","33013","0.0-1.0-0.0","8963","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","36365","0.0-1.0-1.0","3351","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","40879","0.0-2.0","","","","2184","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","42133","0.0-3.0-0.0","1252","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","57077","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","58044","0.0-3.0-2.0","967","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","75596","0.0-3.0-3.0","","","","","","[[{""x"":442,""y"":380,""dx"":-49,""dy"":99,""t"":990},{""x"":463,""y"":380,""dx"":-28,""dy"":99,""t"":1023},{""x"":464,""y"":396,""dx"":-27,""dy"":115,""t"":1059},{""x"":480,""y"":398,""dx"":-11,""dy"":117,""t"":1093},{""x"":488,""y"":398,""dx"":-3,""dy"":117,""t"":1125},{""x"":482,""y"":406,""dx"":-9,""dy"":125,""t"":1160},{""x"":482,""y"":409,""dx"":-9,""dy"":128,""t"":1193},{""x"":534,""y"":365,""dx"":43,""dy"":84,""t"":1227},{""x"":534,""y"":371,""dx"":43,""dy"":90,""t"":1262},{""x"":575,""y"":347,""dx"":84,""dy"":66,""t"":1295},{""x"":556,""y"":360,""dx"":65,""dy"":79,""t"":1330},{""x"":548,""y"":377,""dx"":57,""dy"":96,""t"":1363},{""x"":538,""y"":387,""dx"":47,""dy"":106,""t"":1399},{""x"":510,""y"":407,""dx"":19,""dy"":126,""t"":1433},{""x"":500,""y"":419,""dx"":9,""dy"":138,""t"":1466},{""x"":492,""y"":423,""dx"":1,""dy"":142,""t"":1500},{""x"":492,""y"":425,""dx"":1,""dy"":144,""t"":1533},{""x"":477,""y"":420,""dx"":-14,""dy"":139,""t"":1569},{""x"":485,""y"":426,""dx"":-6,""dy"":145,""t"":1602},{""x"":481,""y"":428,""dx"":-10,""dy"":147,""t"":1637},{""x"":480,""y"":436,""dx"":-11,""dy"":155,""t"":1669},{""x"":488,""y"":433,""dx"":-3,""dy"":152,""t"":1705},{""x"":500,""y"":423,""dx"":9,""dy"":142,""t"":1739},{""x"":505,""y"":415,""dx"":14,""dy"":134,""t"":1772},{""x"":502,""y"":405,""dx"":11,""dy"":124,""t"":1805},{""x"":510,""y"":410,""dx"":19,""dy"":129,""t"":1840},{""x"":542,""y"":384,""dx"":51,""dy"":103,""t"":1874},{""x"":535,""y"":393,""dx"":44,""dy"":112,""t"":1907},{""x"":527,""y"":384,""dx"":36,""dy"":103,""t"":1941},{""x"":510,""y"":385,""dx"":19,""dy"":104,""t"":1976},{""x"":515,""y"":392,""dx"":24,""dy"":111,""t"":2010},{""x"":503,""y"":399,""dx"":12,""dy"":118,""t"":2044},{""x"":495,""y"":408,""dx"":4,""dy"":127,""t"":2077},{""x"":488,""y"":414,""dx"":-3,""dy"":133,""t"":2112},{""x"":527,""y"":373,""dx"":36,""dy"":92,""t"":2147},{""x"":512,""y"":381,""dx"":21,""dy"":100,""t"":2180},{""x"":498,""y"":388,""dx"":7,""dy"":107,""t"":2211},{""x"":482,""y"":389,""dx"":-9,""dy"":108,""t"":2248},{""x"":474,""y"":387,""dx"":-17,""dy"":106,""t"":2282},{""x"":465,""y"":395,""dx"":-26,""dy"":114,""t"":2316},{""x"":457,""y"":392,""dx"":-34,""dy"":111,""t"":2350},{""x"":460,""y"":387,""dx"":-31,""dy"":106,""t"":2384},{""x"":463,""y"":387,""dx"":-28,""dy"":106,""t"":2418},{""x"":459,""y"":392,""dx"":-32,""dy"":111,""t"":2452},{""x"":466,""y"":391,""dx"":-25,""dy"":110,""t"":2486},{""x"":472,""y"":394,""dx"":-19,""dy"":113,""t"":2520},{""x"":480,""y"":392,""dx"":-11,""dy"":111,""t"":2554},{""x"":481,""y"":394,""dx"":-10,""dy"":113,""t"":2588},{""x"":477,""y"":389,""dx"":-14,""dy"":108,""t"":2623},{""x"":519,""y"":352,""dx"":28,""dy"":71,""t"":2656},{""x"":553,""y"":327,""dx"":62,""dy"":46,""t"":2690},{""x"":547,""y"":335,""dx"":56,""dy"":54,""t"":2724},{""x"":515,""y"":348,""dx"":24,""dy"":67,""t"":2758},{""x"":515,""y"":355,""dx"":24,""dy"":74,""t"":2792},{""x"":512,""y"":364,""dx"":21,""dy"":83,""t"":2825},{""x"":519,""y"":369,""dx"":28,""dy"":88,""t"":2860},{""x"":507,""y"":367,""dx"":16,""dy"":86,""t"":2893},{""x"":477,""y"":385,""dx"":-14,""dy"":104,""t"":2927},{""x"":479,""y"":401,""dx"":-12,""dy"":120,""t"":2962}],[{""x"":608,""y"":724,""dx"":117,""dy"":-97,""t"":4016},{""x"":607,""y"":716,""dx"":116,""dy"":-105,""t"":4050},{""x"":613,""y"":695,""dx"":122,""dy"":-126,""t"":4084},{""x"":605,""y"":695,""dx"":114,""dy"":-126,""t"":4118},{""x"":594,""y"":679,""dx"":103,""dy"":-142,""t"":4153},{""x"":611,""y"":670,""dx"":120,""dy"":-151,""t"":4186},{""x"":634,""y"":669,""dx"":143,""dy"":-152,""t"":4221},{""x"":628,""y"":688,""dx"":137,""dy"":-133,""t"":4255},{""x"":614,""y"":684,""dx"":123,""dy"":-137,""t"":4288},{""x"":607,""y"":688,""dx"":116,""dy"":-133,""t"":4322},{""x"":625,""y"":682,""dx"":134,""dy"":-139,""t"":4362},{""x"":611,""y"":678,""dx"":120,""dy"":-143,""t"":4399},{""x"":625,""y"":677,""dx"":134,""dy"":-144,""t"":4423},{""x"":604,""y"":679,""dx"":113,""dy"":-142,""t"":4458},{""x"":579,""y"":689,""dx"":88,""dy"":-132,""t"":4492},{""x"":569,""y"":696,""dx"":78,""dy"":-125,""t"":4526},{""x"":577,""y"":699,""dx"":86,""dy"":-122,""t"":4560},{""x"":588,""y"":707,""dx"":97,""dy"":-114,""t"":4594},{""x"":612,""y"":712,""dx"":121,""dy"":-109,""t"":4628},{""x"":631,""y"":719,""dx"":140,""dy"":-102,""t"":4662},{""x"":642,""y"":726,""dx"":151,""dy"":-95,""t"":4697},{""x"":656,""y"":730,""dx"":165,""dy"":-91,""t"":4730},{""x"":660,""y"":737,""dx"":169,""dy"":-84,""t"":4764},{""x"":661,""y"":739,""dx"":170,""dy"":-82,""t"":4798},{""x"":654,""y"":759,""dx"":163,""dy"":-62,""t"":4832},{""x"":656,""y"":748,""dx"":165,""dy"":-73,""t"":4867},{""x"":642,""y"":727,""dx"":151,""dy"":-94,""t"":4901},{""x"":642,""y"":712,""dx"":151,""dy"":-109,""t"":4934},{""x"":631,""y"":716,""dx"":140,""dy"":-105,""t"":4967},{""x"":646,""y"":728,""dx"":155,""dy"":-93,""t"":5002},{""x"":664,""y"":731,""dx"":173,""dy"":-90,""t"":5037},{""x"":655,""y"":726,""dx"":164,""dy"":-95,""t"":5070},{""x"":649,""y"":724,""dx"":158,""dy"":-97,""t"":5103},{""x"":638,""y"":737,""dx"":147,""dy"":-84,""t"":5138},{""x"":633,""y"":733,""dx"":142,""dy"":-88,""t"":5173},{""x"":638,""y"":728,""dx"":147,""dy"":-93,""t"":5206},{""x"":633,""y"":731,""dx"":142,""dy"":-90,""t"":5240},{""x"":634,""y"":726,""dx"":143,""dy"":-95,""t"":5275},{""x"":642,""y"":726,""dx"":151,""dy"":-95,""t"":5308},{""x"":637,""y"":742,""dx"":146,""dy"":-79,""t"":5340},{""x"":651,""y"":737,""dx"":160,""dy"":-84,""t"":5376},{""x"":628,""y"":751,""dx"":137,""dy"":-70,""t"":5410},{""x"":627,""y"":752,""dx"":136,""dy"":-69,""t"":5444},{""x"":612,""y"":743,""dx"":121,""dy"":-78,""t"":5477},{""x"":613,""y"":763,""dx"":122,""dy"":-58,""t"":5512},{""x"":625,""y"":759,""dx"":134,""dy"":-62,""t"":5546},{""x"":638,""y"":749,""dx"":147,""dy"":-72,""t"":5580},{""x"":643,""y"":745,""dx"":152,""dy"":-76,""t"":5614},{""x"":633,""y"":736,""dx"":142,""dy"":-85,""t"":5648},{""x"":609,""y"":723,""dx"":118,""dy"":-98,""t"":5682},{""x"":618,""y"":727,""dx"":127,""dy"":-94,""t"":5716},{""x"":626,""y"":730,""dx"":135,""dy"":-91,""t"":5747},{""x"":635,""y"":715,""dx"":144,""dy"":-106,""t"":5785},{""x"":639,""y"":710,""dx"":148,""dy"":-111,""t"":5819},{""x"":647,""y"":721,""dx"":156,""dy"":-100,""t"":5852},{""x"":650,""y"":721,""dx"":159,""dy"":-100,""t"":5887},{""x"":649,""y"":699,""dx"":158,""dy"":-122,""t"":5920},{""x"":652,""y"":681,""dx"":161,""dy"":-140,""t"":5954},{""x"":651,""y"":692,""dx"":160,""dy"":-129,""t"":5987}],[{""x"":991,""y"":438,""dx"":20,""dy"":-113,""t"":7007},{""x"":993,""y"":431,""dx"":22,""dy"":-120,""t"":7042},{""x"":999,""y"":427,""dx"":28,""dy"":-124,""t"":7075},{""x"":998,""y"":428,""dx"":27,""dy"":-123,""t"":7109},{""x"":988,""y"":434,""dx"":17,""dy"":-117,""t"":7143},{""x"":973,""y"":430,""dx"":2,""dy"":-121,""t"":7177},{""x"":950,""y"":438,""dx"":-21,""dy"":-113,""t"":7212},{""x"":938,""y"":443,""dx"":-33,""dy"":-108,""t"":7247},{""x"":931,""y"":444,""dx"":-40,""dy"":-107,""t"":7279},{""x"":932,""y"":456,""dx"":-39,""dy"":-95,""t"":7313},{""x"":935,""y"":466,""dx"":-36,""dy"":-85,""t"":7346},{""x"":922,""y"":457,""dx"":-49,""dy"":-94,""t"":7381},{""x"":934,""y"":444,""dx"":-37,""dy"":-107,""t"":7417},{""x"":939,""y"":459,""dx"":-32,""dy"":-92,""t"":7450},{""x"":939,""y"":457,""dx"":-32,""dy"":-94,""t"":7483},{""x"":937,""y"":474,""dx"":-34,""dy"":-77,""t"":7517},{""x"":948,""y"":478,""dx"":-23,""dy"":-73,""t"":7552},{""x"":954,""y"":494,""dx"":-17,""dy"":-57,""t"":7586},{""x"":952,""y"":505,""dx"":-19,""dy"":-46,""t"":7620},{""x"":954,""y"":535,""dx"":-17,""dy"":-16,""t"":7654},{""x"":959,""y"":531,""dx"":-12,""dy"":-20,""t"":7688},{""x"":959,""y"":543,""dx"":-12,""dy"":-8,""t"":7722},{""x"":970,""y"":555,""dx"":-1,""dy"":4,""t"":7755},{""x"":971,""y"":543,""dx"":0,""dy"":-8,""t"":7790},{""x"":971,""y"":543,""dx"":0,""dy"":-8,""t"":7825},{""x"":979,""y"":517,""dx"":8,""dy"":-34,""t"":7857},{""x"":982,""y"":506,""dx"":11,""dy"":-45,""t"":7893},{""x"":979,""y"":513,""dx"":8,""dy"":-38,""t"":7925},{""x"":994,""y"":509,""dx"":23,""dy"":-42,""t"":7960},{""x"":1006,""y"":539,""dx"":35,""dy"":-12,""t"":7994},{""x"":1007,""y"":552,""dx"":36,""dy"":1,""t"":8027},{""x"":1012,""y"":566,""dx"":41,""dy"":15,""t"":8062},{""x"":1002,""y"":540,""dx"":31,""dy"":-11,""t"":8096},{""x"":1010,""y"":556,""dx"":39,""dy"":5,""t"":8131},{""x"":1021,""y"":547,""dx"":50,""dy"":-4,""t"":8163},{""x"":1020,""y"":533,""dx"":49,""dy"":-18,""t"":8198},{""x"":1029,""y"":518,""dx"":58,""dy"":-33,""t"":8232},{""x"":1034,""y"":515,""dx"":63,""dy"":-36,""t"":8266},{""x"":1020,""y"":518,""dx"":49,""dy"":-33,""t"":8300},{""x"":1002,""y"":523,""dx"":31,""dy"":-28,""t"":8334},{""x"":990,""y"":519,""dx"":19,""dy"":-32,""t"":8368},{""x"":983,""y"":548,""dx"":12,""dy"":-3,""t"":8403},{""x"":972,""y"":550,""dx"":1,""dy"":-1,""t"":8436},{""x"":971,""y"":530,""dx"":0,""dy"":-21,""t"":8469},{""x"":960,""y"":544,""dx"":-11,""dy"":-7,""t"":8504},{""x"":951,""y"":555,""dx"":-20,""dy"":4,""t"":8536},{""x"":929,""y"":569,""dx"":-42,""dy"":18,""t"":8572},{""x"":931,""y"":577,""dx"":-40,""dy"":26,""t"":8606},{""x"":920,""y"":576,""dx"":-51,""dy"":25,""t"":8640},{""x"":933,""y"":553,""dx"":-38,""dy"":2,""t"":8673},{""x"":924,""y"":553,""dx"":-47,""dy"":2,""t"":8708},{""x"":925,""y"":559,""dx"":-46,""dy"":8,""t"":8741},{""x"":935,""y"":536,""dx"":-36,""dy"":-15,""t"":8777},{""x"":943,""y"":517,""dx"":-28,""dy"":-34,""t"":8810},{""x"":941,""y"":535,""dx"":-30,""dy"":-16,""t"":8843},{""x"":954,""y"":553,""dx"":-17,""dy"":2,""t"":8879},{""x"":959,""y"":561,""dx"":-12,""dy"":10,""t"":8913},{""x"":981,""y"":597,""dx"":10,""dy"":46,""t"":8944},{""x"":985,""y"":640,""dx"":14,""dy"":89,""t"":8980},{""x"":985,""y"":668,""dx"":14,""dy"":117,""t"":9014}],[{""x"":1556,""y"":285,""dx"":105,""dy"":4,""t"":10033},{""x"":1560,""y"":297,""dx"":109,""dy"":16,""t"":10068},{""x"":1554,""y"":303,""dx"":103,""dy"":22,""t"":10101},{""x"":1570,""y"":307,""dx"":119,""dy"":26,""t"":10136},{""x"":1565,""y"":312,""dx"":114,""dy"":31,""t"":10169},{""x"":1560,""y"":299,""dx"":109,""dy"":18,""t"":10204},{""x"":1560,""y"":303,""dx"":109,""dy"":22,""t"":10237},{""x"":1563,""y"":304,""dx"":112,""dy"":23,""t"":10271},{""x"":1562,""y"":306,""dx"":111,""dy"":25,""t"":10305},{""x"":1547,""y"":307,""dx"":96,""dy"":26,""t"":10340},{""x"":1549,""y"":307,""dx"":98,""dy"":26,""t"":10373},{""x"":1526,""y"":290,""dx"":75,""dy"":9,""t"":10407},{""x"":1517,""y"":292,""dx"":66,""dy"":11,""t"":10442},{""x"":1512,""y"":292,""dx"":61,""dy"":11,""t"":10476},{""x"":1500,""y"":277,""dx"":49,""dy"":-4,""t"":10507},{""x"":1489,""y"":271,""dx"":38,""dy"":-10,""t"":10544},{""x"":1475,""y"":264,""dx"":24,""dy"":-17,""t"":10577},{""x"":1479,""y"":260,""dx"":28,""dy"":-21,""t"":10612},{""x"":1464,""y"":254,""dx"":13,""dy"":-27,""t"":10646},{""x"":1463,""y"":237,""dx"":12,""dy"":-44,""t"":10681},{""x"":1442,""y"":221,""dx"":-9,""dy"":-60,""t"":10714},{""x"":1426,""y"":209,""dx"":-25,""dy"":-72,""t"":10748},{""x"":1416,""y"":216,""dx"":-35,""dy"":-65,""t"":10781},{""x"":1407,""y"":204,""dx"":-44,""dy"":-77,""t"":10816},{""x"":1410,""y"":207,""dx"":-41,""dy"":-74,""t"":10850},{""x"":1427,""y"":212,""dx"":-24,""dy"":-69,""t"":10884},{""x"":1432,""y"":197,""dx"":-19,""dy"":-84,""t"":10915},{""x"":1434,""y"":184,""dx"":-17,""dy"":-97,""t"":10952},{""x"":1430,""y"":192,""dx"":-21,""dy"":-89,""t"":10985},{""x"":1439,""y"":190,""dx"":-12,""dy"":-91,""t"":11019},{""x"":1432,""y"":182,""dx"":-19,""dy"":-99,""t"":11053},{""x"":1444,""y"":201,""dx"":-7,""dy"":-80,""t"":11087},{""x"":1425,""y"":203,""dx"":-26,""dy"":-78,""t"":11121},{""x"":1418,""y"":208,""dx"":-33,""dy"":-73,""t"":11155},{""x"":1402,""y"":199,""dx"":-49,""dy"":-82,""t"":11189},{""x"":1424,""y"":213,""dx"":-27,""dy"":-68,""t"":11223},{""x"":1412,""y"":210,""dx"":-39,""dy"":-71,""t"":11258},{""x"":1396,""y"":214,""dx"":-55,""dy"":-67,""t"":11292},{""x"":1421,""y"":224,""dx"":-30,""dy"":-57,""t"":11327},{""x"":1434,""y"":216,""dx"":-17,""dy"":-65,""t"":11359},{""x"":1452,""y"":198,""dx"":1,""dy"":-83,""t"":11393},{""x"":1453,""y"":184,""dx"":2,""dy"":-97,""t"":11427},{""x"":1449,""y"":175,""dx"":-2,""dy"":-106,""t"":11462},{""x"":1466,""y"":194,""dx"":15,""dy"":-87,""t"":11496},{""x"":1478,""y"":207,""dx"":27,""dy"":-74,""t"":11530},{""x"":1488,""y"":231,""dx"":37,""dy"":-50,""t"":11564},{""x"":1509,""y"":250,""dx"":58,""dy"":-31,""t"":11597},{""x"":1520,""y"":252,""dx"":69,""dy"":-29,""t"":11631},{""x"":1508,""y"":273,""dx"":57,""dy"":-8,""t"":11665},{""x"":1520,""y"":260,""dx"":69,""dy"":-21,""t"":11700},{""x"":1518,""y"":272,""dx"":67,""dy"":-9,""t"":11734},{""x"":1492,""y"":239,""dx"":41,""dy"":-42,""t"":11769},{""x"":1471,""y"":232,""dx"":20,""dy"":-49,""t"":11802},{""x"":1461,""y"":226,""dx"":10,""dy"":-55,""t"":11836},{""x"":1441,""y"":237,""dx"":-10,""dy"":-44,""t"":11870},{""x"":1428,""y"":231,""dx"":-23,""dy"":-50,""t"":11904},{""x"":1441,""y"":204,""dx"":-10,""dy"":-77,""t"":11937},{""x"":1433,""y"":198,""dx"":-18,""dy"":-83,""t"":11972},{""x"":1433,""y"":206,""dx"":-18,""dy"":-75,""t"":12005}],[{""x"":1408,""y"":617,""dx"":-43,""dy"":-204,""t"":13035},{""x"":1399,""y"":614,""dx"":-52,""dy"":-207,""t"":13063},{""x"":1424,""y"":620,""dx"":-27,""dy"":-201,""t"":13094},{""x"":1424,""y"":603,""dx"":-27,""dy"":-218,""t"":13128},{""x"":1419,""y"":588,""dx"":-32,""dy"":-233,""t"":13162},{""x"":1421,""y"":586,""dx"":-30,""dy"":-235,""t"":13197},{""x"":1416,""y"":592,""dx"":-35,""dy"":-229,""t"":13230},{""x"":1413,""y"":597,""dx"":-38,""dy"":-224,""t"":13264},{""x"":1452,""y"":590,""dx"":1,""dy"":-231,""t"":13298},{""x"":1464,""y"":606,""dx"":13,""dy"":-215,""t"":13333},{""x"":1485,""y"":614,""dx"":34,""dy"":-207,""t"":13366},{""x"":1500,""y"":624,""dx"":49,""dy"":-197,""t"":13401},{""x"":1505,""y"":635,""dx"":54,""dy"":-186,""t"":13433},{""x"":1522,""y"":638,""dx"":71,""dy"":-183,""t"":13469},{""x"":1522,""y"":653,""dx"":71,""dy"":-168,""t"":13502},{""x"":1524,""y"":661,""dx"":73,""dy"":-160,""t"":13537},{""x"":1527,""y"":658,""dx"":76,""dy"":-163,""t"":13570},{""x"":1544,""y"":639,""dx"":93,""dy"":-182,""t"":13604},{""x"":1504,""y"":646,""dx"":53,""dy"":-175,""t"":13637},{""x"":1469,""y"":651,""dx"":18,""dy"":-170,""t"":13670},{""x"":1455,""y"":641,""dx"":4,""dy"":-180,""t"":13706},{""x"":1437,""y"":657,""dx"":-14,""dy"":-164,""t"":13739},{""x"":1437,""y"":645,""dx"":-14,""dy"":-176,""t"":13774},{""x"":1447,""y"":630,""dx"":-4,""dy"":-191,""t"":13808},{""x"":1461,""y"":628,""dx"":10,""dy"":-193,""t"":13843},{""x"":1487,""y"":618,""dx"":36,""dy"":-203,""t"":13876},{""x"":1484,""y"":619,""dx"":33,""dy"":-202,""t"":13909},{""x"":1481,""y"":652,""dx"":30,""dy"":-169,""t"":13943},{""x"":1474,""y"":673,""dx"":23,""dy"":-148,""t"":13977},{""x"":1500,""y"":676,""dx"":49,""dy"":-145,""t"":14013},{""x"":1481,""y"":670,""dx"":30,""dy"":-151,""t"":14045},{""x"":1500,""y"":666,""dx"":49,""dy"":-155,""t"":14078},{""x"":1515,""y"":645,""dx"":64,""dy"":-176,""t"":14115},{""x"":1498,""y"":634,""dx"":47,""dy"":-187,""t"":14148},{""x"":1492,""y"":630,""dx"":41,""dy"":-191,""t"":14181},{""x"":1490,""y"":621,""dx"":39,""dy"":-200,""t"":14216},{""x"":1485,""y"":628,""dx"":34,""dy"":-193,""t"":14250},{""x"":1471,""y"":631,""dx"":20,""dy"":-190,""t"":14284},{""x"":1468,""y"":636,""dx"":17,""dy"":-185,""t"":14318},{""x"":1465,""y"":642,""dx"":14,""dy"":-179,""t"":14352},{""x"":1472,""y"":643,""dx"":21,""dy"":-178,""t"":14387},{""x"":1455,""y"":643,""dx"":4,""dy"":-178,""t"":14420},{""x"":1464,""y"":647,""dx"":13,""dy"":-174,""t"":14455},{""x"":1469,""y"":643,""dx"":18,""dy"":-178,""t"":14488},{""x"":1478,""y"":634,""dx"":27,""dy"":-187,""t"":14523},{""x"":1476,""y"":639,""dx"":25,""dy"":-182,""t"":14556},{""x"":1474,""y"":646,""dx"":23,""dy"":-175,""t"":14589},{""x"":1471,""y"":649,""dx"":20,""dy"":-172,""t"":14623},{""x"":1473,""y"":649,""dx"":22,""dy"":-172,""t"":14658},{""x"":1469,""y"":653,""dx"":18,""dy"":-168,""t"":14692},{""x"":1459,""y"":656,""dx"":8,""dy"":-165,""t"":14726},{""x"":1456,""y"":644,""dx"":5,""dy"":-177,""t"":14760},{""x"":1458,""y"":654,""dx"":7,""dy"":-167,""t"":14793},{""x"":1436,""y"":651,""dx"":-15,""dy"":-170,""t"":14829},{""x"":1415,""y"":648,""dx"":-36,""dy"":-173,""t"":14862},{""x"":1410,""y"":652,""dx"":-41,""dy"":-169,""t"":14897},{""x"":1416,""y"":650,""dx"":-35,""dy"":-171,""t"":14931},{""x"":1377,""y"":635,""dx"":-74,""dy"":-186,""t"":14963},{""x"":1399,""y"":632,""dx"":-52,""dy"":-189,""t"":14998},{""x"":1407,""y"":630,""dx"":-44,""dy"":-191,""t"":15032}]]","[100,94.91525423728814,100,100,71.66666666666667]","[{""x"":7.966101694915254,""y"":109.45762711864407,""r"":32.97056307226075},{""x"":137.83050847457628,""y"":-103.61016949152543,""r"":29.598059091470656},{""x"":-2.566666666666667,""y"":-33.583333333333336,""r"":78.60196632797981},{""x"":23.627118644067796,""y"":-41.3728813559322,""r"":58.8696357489546},{""x"":12.4,""y"":-184.8,""r"":47.946373262856994}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.44","validate","","","","","","","","","","","","","",""
"","html-button-response","8","79507","0.0-4.0-0.0","3911","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""8"" ,""6"" ,""2"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","80521","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""6"",""6"",""8"",""8"",""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""4"",""4"",""2"",""2"",""4"",""4"",""4"",""4"",""6"",""6"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""8"",""8"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""8"",""8"",""6"",""6"",""4"",""4"",""6"",""6"",""2"",""2"",""8"",""8"",""2"",""2"",""8"",""8""]","1000","shape","4","","","","","","","","","",""
