"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2529","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2534","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9009","0.0-2.0-0.0","","","","","6471","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10280","0.0-2.0-1.0","","","","","1270","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11441","0.0-3.0","","","","","1158"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16808","0.0-4.0","","","","","","","","","1464","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17577","0.0-5.0-0.0","","","","","766","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29345","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30208","0.0-5.0-2.0","","","","","863","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49888","0.0-5.0-3.0","","","","","","","","","","[[{""x"":371,""y"":373,""dx"":-120,""dy"":92,""t"":990},{""x"":366,""y"":365,""dx"":-125,""dy"":84,""t"":1023},{""x"":360,""y"":345,""dx"":-131,""dy"":64,""t"":1058},{""x"":373,""y"":358,""dx"":-118,""dy"":77,""t"":1093},{""x"":384,""y"":369,""dx"":-107,""dy"":88,""t"":1126},{""x"":381,""y"":357,""dx"":-110,""dy"":76,""t"":1160},{""x"":392,""y"":363,""dx"":-99,""dy"":82,""t"":1194},{""x"":401,""y"":368,""dx"":-90,""dy"":87,""t"":1226},{""x"":404,""y"":372,""dx"":-87,""dy"":91,""t"":1262},{""x"":422,""y"":379,""dx"":-69,""dy"":98,""t"":1296},{""x"":412,""y"":364,""dx"":-79,""dy"":83,""t"":1330},{""x"":414,""y"":370,""dx"":-77,""dy"":89,""t"":1364},{""x"":409,""y"":372,""dx"":-82,""dy"":91,""t"":1398},{""x"":400,""y"":361,""dx"":-91,""dy"":80,""t"":1432},{""x"":404,""y"":338,""dx"":-87,""dy"":57,""t"":1465},{""x"":396,""y"":336,""dx"":-95,""dy"":55,""t"":1500},{""x"":404,""y"":355,""dx"":-87,""dy"":74,""t"":1534},{""x"":400,""y"":361,""dx"":-91,""dy"":80,""t"":1568},{""x"":403,""y"":368,""dx"":-88,""dy"":87,""t"":1601},{""x"":405,""y"":374,""dx"":-86,""dy"":93,""t"":1634},{""x"":418,""y"":400,""dx"":-73,""dy"":119,""t"":1670},{""x"":419,""y"":417,""dx"":-72,""dy"":136,""t"":1704},{""x"":409,""y"":406,""dx"":-82,""dy"":125,""t"":1737},{""x"":414,""y"":396,""dx"":-77,""dy"":115,""t"":1772},{""x"":403,""y"":373,""dx"":-88,""dy"":92,""t"":1806},{""x"":411,""y"":382,""dx"":-80,""dy"":101,""t"":1839},{""x"":401,""y"":370,""dx"":-90,""dy"":89,""t"":1873},{""x"":401,""y"":371,""dx"":-90,""dy"":90,""t"":1907},{""x"":407,""y"":381,""dx"":-84,""dy"":100,""t"":1942},{""x"":403,""y"":369,""dx"":-88,""dy"":88,""t"":1976},{""x"":399,""y"":360,""dx"":-92,""dy"":79,""t"":2007},{""x"":402,""y"":376,""dx"":-89,""dy"":95,""t"":2044},{""x"":408,""y"":391,""dx"":-83,""dy"":110,""t"":2078},{""x"":425,""y"":420,""dx"":-66,""dy"":139,""t"":2112},{""x"":414,""y"":419,""dx"":-77,""dy"":138,""t"":2146},{""x"":422,""y"":433,""dx"":-69,""dy"":152,""t"":2180},{""x"":413,""y"":441,""dx"":-78,""dy"":160,""t"":2214},{""x"":414,""y"":453,""dx"":-77,""dy"":172,""t"":2247},{""x"":413,""y"":457,""dx"":-78,""dy"":176,""t"":2281},{""x"":417,""y"":458,""dx"":-74,""dy"":177,""t"":2316},{""x"":414,""y"":453,""dx"":-77,""dy"":172,""t"":2349},{""x"":406,""y"":444,""dx"":-85,""dy"":163,""t"":2384},{""x"":400,""y"":424,""dx"":-91,""dy"":143,""t"":2418},{""x"":395,""y"":413,""dx"":-96,""dy"":132,""t"":2451},{""x"":407,""y"":403,""dx"":-84,""dy"":122,""t"":2487},{""x"":406,""y"":384,""dx"":-85,""dy"":103,""t"":2520},{""x"":406,""y"":368,""dx"":-85,""dy"":87,""t"":2554},{""x"":413,""y"":370,""dx"":-78,""dy"":89,""t"":2588},{""x"":421,""y"":361,""dx"":-70,""dy"":80,""t"":2622},{""x"":416,""y"":350,""dx"":-75,""dy"":69,""t"":2657},{""x"":422,""y"":355,""dx"":-69,""dy"":74,""t"":2689},{""x"":433,""y"":396,""dx"":-58,""dy"":115,""t"":2723},{""x"":426,""y"":399,""dx"":-65,""dy"":118,""t"":2757},{""x"":420,""y"":370,""dx"":-71,""dy"":89,""t"":2792},{""x"":423,""y"":376,""dx"":-68,""dy"":95,""t"":2826},{""x"":424,""y"":347,""dx"":-67,""dy"":66,""t"":2860},{""x"":421,""y"":340,""dx"":-70,""dy"":59,""t"":2895},{""x"":424,""y"":352,""dx"":-67,""dy"":71,""t"":2928},{""x"":434,""y"":369,""dx"":-57,""dy"":88,""t"":2962},{""x"":440,""y"":376,""dx"":-51,""dy"":95,""t"":2996}],[{""x"":1504,""y"":268,""dx"":53,""dy"":-13,""t"":4016},{""x"":1478,""y"":266,""dx"":27,""dy"":-15,""t"":4050},{""x"":1462,""y"":280,""dx"":11,""dy"":-1,""t"":4084},{""x"":1449,""y"":284,""dx"":-2,""dy"":3,""t"":4117},{""x"":1443,""y"":294,""dx"":-8,""dy"":13,""t"":4152},{""x"":1430,""y"":296,""dx"":-21,""dy"":15,""t"":4185},{""x"":1422,""y"":296,""dx"":-29,""dy"":15,""t"":4220},{""x"":1423,""y"":286,""dx"":-28,""dy"":5,""t"":4254},{""x"":1440,""y"":287,""dx"":-11,""dy"":6,""t"":4288},{""x"":1452,""y"":305,""dx"":1,""dy"":24,""t"":4322},{""x"":1450,""y"":303,""dx"":-1,""dy"":22,""t"":4356},{""x"":1451,""y"":297,""dx"":0,""dy"":16,""t"":4389},{""x"":1447,""y"":290,""dx"":-4,""dy"":9,""t"":4423},{""x"":1454,""y"":298,""dx"":3,""dy"":17,""t"":4457},{""x"":1458,""y"":291,""dx"":7,""dy"":10,""t"":4492},{""x"":1459,""y"":294,""dx"":8,""dy"":13,""t"":4525},{""x"":1457,""y"":297,""dx"":6,""dy"":16,""t"":4560},{""x"":1456,""y"":294,""dx"":5,""dy"":13,""t"":4593},{""x"":1468,""y"":309,""dx"":17,""dy"":28,""t"":4628},{""x"":1467,""y"":300,""dx"":16,""dy"":19,""t"":4662},{""x"":1463,""y"":293,""dx"":12,""dy"":12,""t"":4696},{""x"":1459,""y"":290,""dx"":8,""dy"":9,""t"":4729},{""x"":1440,""y"":282,""dx"":-11,""dy"":1,""t"":4765},{""x"":1438,""y"":281,""dx"":-13,""dy"":0,""t"":4796},{""x"":1438,""y"":284,""dx"":-13,""dy"":3,""t"":4832},{""x"":1440,""y"":280,""dx"":-11,""dy"":-1,""t"":4866},{""x"":1444,""y"":277,""dx"":-7,""dy"":-4,""t"":4900},{""x"":1443,""y"":285,""dx"":-8,""dy"":4,""t"":4935},{""x"":1445,""y"":292,""dx"":-6,""dy"":11,""t"":4969},{""x"":1450,""y"":291,""dx"":-1,""dy"":10,""t"":5001},{""x"":1444,""y"":284,""dx"":-7,""dy"":3,""t"":5037},{""x"":1432,""y"":274,""dx"":-19,""dy"":-7,""t"":5070},{""x"":1424,""y"":274,""dx"":-27,""dy"":-7,""t"":5104},{""x"":1444,""y"":305,""dx"":-7,""dy"":24,""t"":5138},{""x"":1437,""y"":286,""dx"":-14,""dy"":5,""t"":5173},{""x"":1430,""y"":269,""dx"":-21,""dy"":-12,""t"":5203},{""x"":1426,""y"":289,""dx"":-25,""dy"":8,""t"":5240},{""x"":1420,""y"":288,""dx"":-31,""dy"":7,""t"":5273},{""x"":1420,""y"":285,""dx"":-31,""dy"":4,""t"":5308},{""x"":1421,""y"":295,""dx"":-30,""dy"":14,""t"":5342},{""x"":1427,""y"":294,""dx"":-24,""dy"":13,""t"":5376},{""x"":1419,""y"":292,""dx"":-32,""dy"":11,""t"":5410},{""x"":1422,""y"":288,""dx"":-29,""dy"":7,""t"":5443},{""x"":1421,""y"":280,""dx"":-30,""dy"":-1,""t"":5478},{""x"":1431,""y"":287,""dx"":-20,""dy"":6,""t"":5513},{""x"":1439,""y"":294,""dx"":-12,""dy"":13,""t"":5546},{""x"":1439,""y"":296,""dx"":-12,""dy"":15,""t"":5581},{""x"":1430,""y"":294,""dx"":-21,""dy"":13,""t"":5615},{""x"":1423,""y"":296,""dx"":-28,""dy"":15,""t"":5648},{""x"":1422,""y"":295,""dx"":-29,""dy"":14,""t"":5682},{""x"":1419,""y"":294,""dx"":-32,""dy"":13,""t"":5716},{""x"":1422,""y"":299,""dx"":-29,""dy"":18,""t"":5749},{""x"":1421,""y"":307,""dx"":-30,""dy"":26,""t"":5784},{""x"":1422,""y"":309,""dx"":-29,""dy"":28,""t"":5817},{""x"":1424,""y"":308,""dx"":-27,""dy"":27,""t"":5852},{""x"":1422,""y"":301,""dx"":-29,""dy"":20,""t"":5886},{""x"":1425,""y"":307,""dx"":-26,""dy"":26,""t"":5920},{""x"":1420,""y"":301,""dx"":-31,""dy"":20,""t"":5953},{""x"":1409,""y"":295,""dx"":-42,""dy"":14,""t"":5988}],[{""x"":961,""y"":614,""dx"":-10,""dy"":63,""t"":7007},{""x"":973,""y"":622,""dx"":2,""dy"":71,""t"":7042},{""x"":981,""y"":624,""dx"":10,""dy"":73,""t"":7076},{""x"":998,""y"":620,""dx"":27,""dy"":69,""t"":7111},{""x"":1016,""y"":619,""dx"":45,""dy"":68,""t"":7144},{""x"":1020,""y"":614,""dx"":49,""dy"":63,""t"":7177},{""x"":1023,""y"":625,""dx"":52,""dy"":74,""t"":7212},{""x"":1022,""y"":620,""dx"":51,""dy"":69,""t"":7246},{""x"":1030,""y"":621,""dx"":59,""dy"":70,""t"":7279},{""x"":1040,""y"":609,""dx"":69,""dy"":58,""t"":7313},{""x"":1039,""y"":587,""dx"":68,""dy"":36,""t"":7348},{""x"":1016,""y"":585,""dx"":45,""dy"":34,""t"":7382},{""x"":1023,""y"":593,""dx"":52,""dy"":42,""t"":7416},{""x"":1025,""y"":592,""dx"":54,""dy"":41,""t"":7450},{""x"":1017,""y"":603,""dx"":46,""dy"":52,""t"":7484},{""x"":1018,""y"":609,""dx"":47,""dy"":58,""t"":7517},{""x"":1028,""y"":608,""dx"":57,""dy"":57,""t"":7552},{""x"":1031,""y"":610,""dx"":60,""dy"":59,""t"":7587},{""x"":1046,""y"":615,""dx"":75,""dy"":64,""t"":7620},{""x"":1041,""y"":613,""dx"":70,""dy"":62,""t"":7654},{""x"":1045,""y"":604,""dx"":74,""dy"":53,""t"":7687},{""x"":1052,""y"":591,""dx"":81,""dy"":40,""t"":7722},{""x"":1055,""y"":613,""dx"":84,""dy"":62,""t"":7756},{""x"":1044,""y"":619,""dx"":73,""dy"":68,""t"":7790},{""x"":1027,""y"":633,""dx"":56,""dy"":82,""t"":7823},{""x"":1020,""y"":609,""dx"":49,""dy"":58,""t"":7858},{""x"":1018,""y"":600,""dx"":47,""dy"":49,""t"":7892},{""x"":1030,""y"":617,""dx"":59,""dy"":66,""t"":7925},{""x"":1039,""y"":614,""dx"":68,""dy"":63,""t"":7960},{""x"":1030,""y"":620,""dx"":59,""dy"":69,""t"":7994},{""x"":1027,""y"":630,""dx"":56,""dy"":79,""t"":8028},{""x"":1010,""y"":607,""dx"":39,""dy"":56,""t"":8062},{""x"":1004,""y"":608,""dx"":33,""dy"":57,""t"":8095},{""x"":1009,""y"":607,""dx"":38,""dy"":56,""t"":8129},{""x"":1012,""y"":608,""dx"":41,""dy"":57,""t"":8164},{""x"":1020,""y"":612,""dx"":49,""dy"":61,""t"":8198},{""x"":1029,""y"":621,""dx"":58,""dy"":70,""t"":8232},{""x"":1025,""y"":640,""dx"":54,""dy"":89,""t"":8265},{""x"":1031,""y"":632,""dx"":60,""dy"":81,""t"":8300},{""x"":1035,""y"":638,""dx"":64,""dy"":87,""t"":8335},{""x"":1039,""y"":643,""dx"":68,""dy"":92,""t"":8365},{""x"":1049,""y"":630,""dx"":78,""dy"":79,""t"":8402},{""x"":1055,""y"":588,""dx"":84,""dy"":37,""t"":8436},{""x"":1062,""y"":606,""dx"":91,""dy"":55,""t"":8469},{""x"":1046,""y"":611,""dx"":75,""dy"":60,""t"":8504},{""x"":1057,""y"":613,""dx"":86,""dy"":62,""t"":8537},{""x"":1059,""y"":596,""dx"":88,""dy"":45,""t"":8573},{""x"":1068,""y"":598,""dx"":97,""dy"":47,""t"":8606},{""x"":1071,""y"":595,""dx"":100,""dy"":44,""t"":8640},{""x"":1080,""y"":568,""dx"":109,""dy"":17,""t"":8674},{""x"":1054,""y"":575,""dx"":83,""dy"":24,""t"":8708},{""x"":1031,""y"":581,""dx"":60,""dy"":30,""t"":8739},{""x"":1035,""y"":594,""dx"":64,""dy"":43,""t"":8776},{""x"":1019,""y"":592,""dx"":48,""dy"":41,""t"":8809},{""x"":1006,""y"":610,""dx"":35,""dy"":59,""t"":8843},{""x"":1012,""y"":614,""dx"":41,""dy"":63,""t"":8878},{""x"":1027,""y"":610,""dx"":56,""dy"":59,""t"":8912},{""x"":1023,""y"":627,""dx"":52,""dy"":76,""t"":8946},{""x"":1033,""y"":610,""dx"":62,""dy"":59,""t"":8980},{""x"":1041,""y"":604,""dx"":70,""dy"":53,""t"":9013}],[{""x"":522,""y"":774,""dx"":31,""dy"":-47,""t"":10033},{""x"":528,""y"":760,""dx"":37,""dy"":-61,""t"":10068},{""x"":542,""y"":770,""dx"":51,""dy"":-51,""t"":10102},{""x"":556,""y"":788,""dx"":65,""dy"":-33,""t"":10137},{""x"":562,""y"":798,""dx"":71,""dy"":-23,""t"":10169},{""x"":549,""y"":792,""dx"":58,""dy"":-29,""t"":10203},{""x"":559,""y"":800,""dx"":68,""dy"":-21,""t"":10237},{""x"":554,""y"":794,""dx"":63,""dy"":-27,""t"":10271},{""x"":542,""y"":793,""dx"":51,""dy"":-28,""t"":10306},{""x"":532,""y"":792,""dx"":41,""dy"":-29,""t"":10338},{""x"":525,""y"":773,""dx"":34,""dy"":-48,""t"":10373},{""x"":538,""y"":795,""dx"":47,""dy"":-26,""t"":10408},{""x"":544,""y"":811,""dx"":53,""dy"":-10,""t"":10441},{""x"":535,""y"":801,""dx"":44,""dy"":-20,""t"":10476},{""x"":558,""y"":813,""dx"":67,""dy"":-8,""t"":10510},{""x"":574,""y"":826,""dx"":83,""dy"":5,""t"":10543},{""x"":584,""y"":839,""dx"":93,""dy"":18,""t"":10578},{""x"":584,""y"":827,""dx"":93,""dy"":6,""t"":10612},{""x"":591,""y"":822,""dx"":100,""dy"":1,""t"":10646},{""x"":600,""y"":826,""dx"":109,""dy"":5,""t"":10680},{""x"":585,""y"":826,""dx"":94,""dy"":5,""t"":10714},{""x"":568,""y"":851,""dx"":77,""dy"":30,""t"":10748},{""x"":589,""y"":862,""dx"":98,""dy"":41,""t"":10782},{""x"":574,""y"":865,""dx"":83,""dy"":44,""t"":10816},{""x"":568,""y"":841,""dx"":77,""dy"":20,""t"":10849},{""x"":580,""y"":841,""dx"":89,""dy"":20,""t"":10884},{""x"":585,""y"":832,""dx"":94,""dy"":11,""t"":10918},{""x"":568,""y"":808,""dx"":77,""dy"":-13,""t"":10951},{""x"":576,""y"":801,""dx"":85,""dy"":-20,""t"":10986},{""x"":580,""y"":799,""dx"":89,""dy"":-22,""t"":11019},{""x"":582,""y"":800,""dx"":91,""dy"":-21,""t"":11054},{""x"":564,""y"":794,""dx"":73,""dy"":-27,""t"":11088},{""x"":570,""y"":805,""dx"":79,""dy"":-16,""t"":11122},{""x"":575,""y"":826,""dx"":84,""dy"":5,""t"":11157},{""x"":571,""y"":846,""dx"":80,""dy"":25,""t"":11189},{""x"":554,""y"":828,""dx"":63,""dy"":7,""t"":11223},{""x"":562,""y"":818,""dx"":71,""dy"":-3,""t"":11257},{""x"":540,""y"":797,""dx"":49,""dy"":-24,""t"":11293},{""x"":532,""y"":806,""dx"":41,""dy"":-15,""t"":11326},{""x"":524,""y"":799,""dx"":33,""dy"":-22,""t"":11360},{""x"":535,""y"":812,""dx"":44,""dy"":-9,""t"":11393},{""x"":522,""y"":797,""dx"":31,""dy"":-24,""t"":11427},{""x"":540,""y"":790,""dx"":49,""dy"":-31,""t"":11462},{""x"":536,""y"":791,""dx"":45,""dy"":-30,""t"":11496},{""x"":555,""y"":805,""dx"":64,""dy"":-16,""t"":11529},{""x"":566,""y"":806,""dx"":75,""dy"":-15,""t"":11564},{""x"":581,""y"":822,""dx"":90,""dy"":1,""t"":11598},{""x"":559,""y"":816,""dx"":68,""dy"":-5,""t"":11632},{""x"":557,""y"":838,""dx"":66,""dy"":17,""t"":11666},{""x"":569,""y"":834,""dx"":78,""dy"":13,""t"":11700},{""x"":574,""y"":818,""dx"":83,""dy"":-3,""t"":11734},{""x"":587,""y"":826,""dx"":96,""dy"":5,""t"":11768},{""x"":570,""y"":821,""dx"":79,""dy"":0,""t"":11801},{""x"":555,""y"":799,""dx"":64,""dy"":-22,""t"":11836},{""x"":547,""y"":822,""dx"":56,""dy"":1,""t"":11870},{""x"":533,""y"":808,""dx"":42,""dy"":-13,""t"":11904},{""x"":521,""y"":797,""dx"":30,""dy"":-24,""t"":11935},{""x"":510,""y"":783,""dx"":19,""dy"":-38,""t"":11972},{""x"":503,""y"":779,""dx"":12,""dy"":-42,""t"":12005}],[{""x"":1428,""y"":593,""dx"":-23,""dy"":-228,""t"":13026},{""x"":1407,""y"":600,""dx"":-44,""dy"":-221,""t"":13060},{""x"":1403,""y"":590,""dx"":-48,""dy"":-231,""t"":13094},{""x"":1397,""y"":590,""dx"":-54,""dy"":-231,""t"":13128},{""x"":1384,""y"":597,""dx"":-67,""dy"":-224,""t"":13163},{""x"":1376,""y"":592,""dx"":-75,""dy"":-229,""t"":13195},{""x"":1360,""y"":599,""dx"":-91,""dy"":-222,""t"":13230},{""x"":1348,""y"":596,""dx"":-103,""dy"":-225,""t"":13263},{""x"":1352,""y"":604,""dx"":-99,""dy"":-217,""t"":13297},{""x"":1335,""y"":624,""dx"":-116,""dy"":-197,""t"":13331},{""x"":1322,""y"":649,""dx"":-129,""dy"":-172,""t"":13366},{""x"":1303,""y"":654,""dx"":-148,""dy"":-167,""t"":13399},{""x"":1302,""y"":647,""dx"":-149,""dy"":-174,""t"":13433},{""x"":1306,""y"":659,""dx"":-145,""dy"":-162,""t"":13468},{""x"":1310,""y"":668,""dx"":-141,""dy"":-153,""t"":13501},{""x"":1318,""y"":667,""dx"":-133,""dy"":-154,""t"":13536},{""x"":1298,""y"":682,""dx"":-153,""dy"":-139,""t"":13569},{""x"":1323,""y"":688,""dx"":-128,""dy"":-133,""t"":13604},{""x"":1308,""y"":686,""dx"":-143,""dy"":-135,""t"":13638},{""x"":1318,""y"":673,""dx"":-133,""dy"":-148,""t"":13672},{""x"":1326,""y"":677,""dx"":-125,""dy"":-144,""t"":13705},{""x"":1323,""y"":664,""dx"":-128,""dy"":-157,""t"":13740},{""x"":1329,""y"":650,""dx"":-122,""dy"":-171,""t"":13773},{""x"":1347,""y"":635,""dx"":-104,""dy"":-186,""t"":13808},{""x"":1337,""y"":659,""dx"":-114,""dy"":-162,""t"":13842},{""x"":1349,""y"":634,""dx"":-102,""dy"":-187,""t"":13876},{""x"":1359,""y"":612,""dx"":-92,""dy"":-209,""t"":13908},{""x"":1371,""y"":604,""dx"":-80,""dy"":-217,""t"":13944},{""x"":1374,""y"":609,""dx"":-77,""dy"":-212,""t"":13977},{""x"":1376,""y"":615,""dx"":-75,""dy"":-206,""t"":14011},{""x"":1382,""y"":611,""dx"":-69,""dy"":-210,""t"":14045},{""x"":1379,""y"":624,""dx"":-72,""dy"":-197,""t"":14080},{""x"":1389,""y"":626,""dx"":-62,""dy"":-195,""t"":14114},{""x"":1385,""y"":630,""dx"":-66,""dy"":-191,""t"":14147},{""x"":1387,""y"":628,""dx"":-64,""dy"":-193,""t"":14182},{""x"":1383,""y"":631,""dx"":-68,""dy"":-190,""t"":14216},{""x"":1381,""y"":641,""dx"":-70,""dy"":-180,""t"":14250},{""x"":1388,""y"":625,""dx"":-63,""dy"":-196,""t"":14284},{""x"":1393,""y"":625,""dx"":-58,""dy"":-196,""t"":14318},{""x"":1400,""y"":620,""dx"":-51,""dy"":-201,""t"":14352},{""x"":1393,""y"":632,""dx"":-58,""dy"":-189,""t"":14386},{""x"":1399,""y"":627,""dx"":-52,""dy"":-194,""t"":14419},{""x"":1400,""y"":635,""dx"":-51,""dy"":-186,""t"":14454},{""x"":1406,""y"":626,""dx"":-45,""dy"":-195,""t"":14487},{""x"":1401,""y"":636,""dx"":-50,""dy"":-185,""t"":14522},{""x"":1408,""y"":632,""dx"":-43,""dy"":-189,""t"":14556},{""x"":1410,""y"":633,""dx"":-41,""dy"":-188,""t"":14589},{""x"":1412,""y"":638,""dx"":-39,""dy"":-183,""t"":14623},{""x"":1417,""y"":639,""dx"":-34,""dy"":-182,""t"":14658},{""x"":1411,""y"":637,""dx"":-40,""dy"":-184,""t"":14691},{""x"":1423,""y"":645,""dx"":-28,""dy"":-176,""t"":14725},{""x"":1416,""y"":643,""dx"":-35,""dy"":-178,""t"":14760},{""x"":1419,""y"":649,""dx"":-32,""dy"":-172,""t"":14794},{""x"":1423,""y"":649,""dx"":-28,""dy"":-172,""t"":14828},{""x"":1424,""y"":648,""dx"":-27,""dy"":-173,""t"":14862},{""x"":1424,""y"":651,""dx"":-27,""dy"":-170,""t"":14895},{""x"":1384,""y"":660,""dx"":-67,""dy"":-161,""t"":14929},{""x"":1387,""y"":653,""dx"":-64,""dy"":-168,""t"":14964},{""x"":1388,""y"":655,""dx"":-63,""dy"":-166,""t"":14998},{""x"":1384,""y"":657,""dx"":-67,""dy"":-164,""t"":15032}]]","[100,100,100,100,40]","[{""x"":-83.25,""y"":101.85,""r"":38.11618179382758},{""x"":-12.271186440677965,""y"":10.11864406779661,""r"":17.426440796657644},{""x"":58.61666666666667,""y"":58.85,""r"":27.600810226043315},{""x"":65.71186440677967,""y"":-10.779661016949152,""r"":25.85020824486306},{""x"":-77.91666666666667,""y"":-185.61666666666667,""r"":58.16647089426925}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
