"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","10041","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","10045","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","15302","0.0-2.0-0.0","","","","","5255","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","17509","0.0-2.0-1.0","","","","","2207","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","18558","0.0-3.0","","","","","1047"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","24439","0.0-4.0","","","","","","","","","1396","","","","","","","","","","","","","","","","",""
"","html-button-response","6","25422","0.0-5.0-0.0","","","","","981","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","39754","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","40613","0.0-5.0-2.0","","","","","859","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","59820","0.0-5.0-3.0","","","","","","","","","","[[{""x"":355,""y"":274,""dx"":-136,""dy"":-7,""t"":989},{""x"":364,""y"":261,""dx"":-127,""dy"":-20,""t"":1023},{""x"":383,""y"":255,""dx"":-108,""dy"":-26,""t"":1059},{""x"":404,""y"":253,""dx"":-87,""dy"":-28,""t"":1093},{""x"":426,""y"":260,""dx"":-65,""dy"":-21,""t"":1126},{""x"":415,""y"":268,""dx"":-76,""dy"":-13,""t"":1160},{""x"":428,""y"":268,""dx"":-63,""dy"":-13,""t"":1194},{""x"":440,""y"":276,""dx"":-51,""dy"":-5,""t"":1228},{""x"":425,""y"":282,""dx"":-66,""dy"":1,""t"":1262},{""x"":448,""y"":282,""dx"":-43,""dy"":1,""t"":1295},{""x"":430,""y"":286,""dx"":-61,""dy"":5,""t"":1329},{""x"":438,""y"":273,""dx"":-53,""dy"":-8,""t"":1364},{""x"":443,""y"":272,""dx"":-48,""dy"":-9,""t"":1397},{""x"":437,""y"":271,""dx"":-54,""dy"":-10,""t"":1432},{""x"":429,""y"":277,""dx"":-62,""dy"":-4,""t"":1463},{""x"":440,""y"":277,""dx"":-51,""dy"":-4,""t"":1499},{""x"":413,""y"":282,""dx"":-78,""dy"":1,""t"":1534},{""x"":407,""y"":291,""dx"":-84,""dy"":10,""t"":1568},{""x"":422,""y"":294,""dx"":-69,""dy"":13,""t"":1603},{""x"":414,""y"":291,""dx"":-77,""dy"":10,""t"":1636},{""x"":420,""y"":285,""dx"":-71,""dy"":4,""t"":1669},{""x"":404,""y"":290,""dx"":-87,""dy"":9,""t"":1705},{""x"":412,""y"":295,""dx"":-79,""dy"":14,""t"":1737},{""x"":408,""y"":293,""dx"":-83,""dy"":12,""t"":1771},{""x"":404,""y"":299,""dx"":-87,""dy"":18,""t"":1806},{""x"":401,""y"":304,""dx"":-90,""dy"":23,""t"":1837},{""x"":417,""y"":309,""dx"":-74,""dy"":28,""t"":1873},{""x"":397,""y"":318,""dx"":-94,""dy"":37,""t"":1908},{""x"":393,""y"":330,""dx"":-98,""dy"":49,""t"":1941},{""x"":372,""y"":325,""dx"":-119,""dy"":44,""t"":1977},{""x"":390,""y"":325,""dx"":-101,""dy"":44,""t"":2009},{""x"":378,""y"":329,""dx"":-113,""dy"":48,""t"":2044},{""x"":402,""y"":343,""dx"":-89,""dy"":62,""t"":2078},{""x"":425,""y"":325,""dx"":-66,""dy"":44,""t"":2112},{""x"":432,""y"":321,""dx"":-59,""dy"":40,""t"":2146},{""x"":454,""y"":322,""dx"":-37,""dy"":41,""t"":2179},{""x"":426,""y"":326,""dx"":-65,""dy"":45,""t"":2215},{""x"":442,""y"":346,""dx"":-49,""dy"":65,""t"":2249},{""x"":439,""y"":339,""dx"":-52,""dy"":58,""t"":2281},{""x"":427,""y"":336,""dx"":-64,""dy"":55,""t"":2315},{""x"":418,""y"":336,""dx"":-73,""dy"":55,""t"":2349},{""x"":418,""y"":327,""dx"":-73,""dy"":46,""t"":2384},{""x"":434,""y"":346,""dx"":-57,""dy"":65,""t"":2418},{""x"":427,""y"":344,""dx"":-64,""dy"":63,""t"":2452},{""x"":433,""y"":317,""dx"":-58,""dy"":36,""t"":2486},{""x"":441,""y"":311,""dx"":-50,""dy"":30,""t"":2520},{""x"":447,""y"":310,""dx"":-44,""dy"":29,""t"":2553},{""x"":432,""y"":312,""dx"":-59,""dy"":31,""t"":2588},{""x"":425,""y"":330,""dx"":-66,""dy"":49,""t"":2623},{""x"":419,""y"":333,""dx"":-72,""dy"":52,""t"":2656},{""x"":423,""y"":347,""dx"":-68,""dy"":66,""t"":2690},{""x"":427,""y"":347,""dx"":-64,""dy"":66,""t"":2724},{""x"":432,""y"":360,""dx"":-59,""dy"":79,""t"":2759},{""x"":436,""y"":364,""dx"":-55,""dy"":83,""t"":2792},{""x"":430,""y"":352,""dx"":-61,""dy"":71,""t"":2826},{""x"":442,""y"":360,""dx"":-49,""dy"":79,""t"":2859},{""x"":460,""y"":373,""dx"":-31,""dy"":92,""t"":2894},{""x"":467,""y"":366,""dx"":-24,""dy"":85,""t"":2928},{""x"":470,""y"":357,""dx"":-21,""dy"":76,""t"":2962}],[{""x"":1592,""y"":379,""dx"":141,""dy"":98,""t"":4016},{""x"":1565,""y"":383,""dx"":114,""dy"":102,""t"":4050},{""x"":1540,""y"":377,""dx"":89,""dy"":96,""t"":4084},{""x"":1502,""y"":375,""dx"":51,""dy"":94,""t"":4117},{""x"":1486,""y"":366,""dx"":35,""dy"":85,""t"":4152},{""x"":1472,""y"":355,""dx"":21,""dy"":74,""t"":4186},{""x"":1477,""y"":349,""dx"":26,""dy"":68,""t"":4219},{""x"":1465,""y"":350,""dx"":14,""dy"":69,""t"":4254},{""x"":1438,""y"":355,""dx"":-13,""dy"":74,""t"":4287},{""x"":1437,""y"":362,""dx"":-14,""dy"":81,""t"":4322},{""x"":1439,""y"":382,""dx"":-12,""dy"":101,""t"":4355},{""x"":1435,""y"":394,""dx"":-16,""dy"":113,""t"":4389},{""x"":1440,""y"":369,""dx"":-11,""dy"":88,""t"":4424},{""x"":1438,""y"":348,""dx"":-13,""dy"":67,""t"":4459},{""x"":1436,""y"":340,""dx"":-15,""dy"":59,""t"":4491},{""x"":1433,""y"":325,""dx"":-18,""dy"":44,""t"":4525},{""x"":1401,""y"":336,""dx"":-50,""dy"":55,""t"":4560},{""x"":1407,""y"":332,""dx"":-44,""dy"":51,""t"":4594},{""x"":1413,""y"":337,""dx"":-38,""dy"":56,""t"":4628},{""x"":1426,""y"":337,""dx"":-25,""dy"":56,""t"":4661},{""x"":1435,""y"":355,""dx"":-16,""dy"":74,""t"":4696},{""x"":1421,""y"":362,""dx"":-30,""dy"":81,""t"":4729},{""x"":1442,""y"":374,""dx"":-9,""dy"":93,""t"":4764},{""x"":1432,""y"":353,""dx"":-19,""dy"":72,""t"":4798},{""x"":1417,""y"":343,""dx"":-34,""dy"":62,""t"":4832},{""x"":1420,""y"":352,""dx"":-31,""dy"":71,""t"":4868},{""x"":1434,""y"":369,""dx"":-17,""dy"":88,""t"":4899},{""x"":1418,""y"":361,""dx"":-33,""dy"":80,""t"":4933},{""x"":1427,""y"":377,""dx"":-24,""dy"":96,""t"":4968},{""x"":1423,""y"":387,""dx"":-28,""dy"":106,""t"":5000},{""x"":1415,""y"":384,""dx"":-36,""dy"":103,""t"":5036},{""x"":1384,""y"":372,""dx"":-67,""dy"":91,""t"":5069},{""x"":1408,""y"":380,""dx"":-43,""dy"":99,""t"":5103},{""x"":1421,""y"":395,""dx"":-30,""dy"":114,""t"":5139},{""x"":1443,""y"":374,""dx"":-8,""dy"":93,""t"":5172},{""x"":1459,""y"":373,""dx"":8,""dy"":92,""t"":5205},{""x"":1478,""y"":360,""dx"":27,""dy"":79,""t"":5240},{""x"":1471,""y"":366,""dx"":20,""dy"":85,""t"":5274},{""x"":1468,""y"":362,""dx"":17,""dy"":81,""t"":5309},{""x"":1459,""y"":363,""dx"":8,""dy"":82,""t"":5341},{""x"":1460,""y"":379,""dx"":9,""dy"":98,""t"":5376},{""x"":1456,""y"":378,""dx"":5,""dy"":97,""t"":5408},{""x"":1458,""y"":377,""dx"":7,""dy"":96,""t"":5445},{""x"":1439,""y"":385,""dx"":-12,""dy"":104,""t"":5477},{""x"":1405,""y"":391,""dx"":-46,""dy"":110,""t"":5512},{""x"":1393,""y"":407,""dx"":-58,""dy"":126,""t"":5545},{""x"":1406,""y"":384,""dx"":-45,""dy"":103,""t"":5580},{""x"":1409,""y"":390,""dx"":-42,""dy"":109,""t"":5614},{""x"":1425,""y"":364,""dx"":-26,""dy"":83,""t"":5648},{""x"":1424,""y"":361,""dx"":-27,""dy"":80,""t"":5682},{""x"":1413,""y"":376,""dx"":-38,""dy"":95,""t"":5716},{""x"":1415,""y"":378,""dx"":-36,""dy"":97,""t"":5750},{""x"":1409,""y"":361,""dx"":-42,""dy"":80,""t"":5784},{""x"":1426,""y"":370,""dx"":-25,""dy"":89,""t"":5818},{""x"":1437,""y"":337,""dx"":-14,""dy"":56,""t"":5853},{""x"":1448,""y"":322,""dx"":-3,""dy"":41,""t"":5886},{""x"":1463,""y"":330,""dx"":12,""dy"":49,""t"":5919},{""x"":1443,""y"":347,""dx"":-8,""dy"":66,""t"":5954},{""x"":1440,""y"":351,""dx"":-11,""dy"":70,""t"":5988}],[{""x"":939,""y"":545,""dx"":-32,""dy"":-6,""t"":7006},{""x"":922,""y"":558,""dx"":-49,""dy"":7,""t"":7041},{""x"":949,""y"":544,""dx"":-22,""dy"":-7,""t"":7076},{""x"":975,""y"":521,""dx"":4,""dy"":-30,""t"":7109},{""x"":1006,""y"":506,""dx"":35,""dy"":-45,""t"":7144},{""x"":1029,""y"":496,""dx"":58,""dy"":-55,""t"":7178},{""x"":1015,""y"":493,""dx"":44,""dy"":-58,""t"":7213},{""x"":1012,""y"":513,""dx"":41,""dy"":-38,""t"":7246},{""x"":992,""y"":533,""dx"":21,""dy"":-18,""t"":7280},{""x"":980,""y"":541,""dx"":9,""dy"":-10,""t"":7314},{""x"":985,""y"":532,""dx"":14,""dy"":-19,""t"":7350},{""x"":981,""y"":540,""dx"":10,""dy"":-11,""t"":7381},{""x"":1002,""y"":528,""dx"":31,""dy"":-23,""t"":7415},{""x"":1016,""y"":537,""dx"":45,""dy"":-14,""t"":7450},{""x"":1025,""y"":535,""dx"":54,""dy"":-16,""t"":7484},{""x"":982,""y"":542,""dx"":11,""dy"":-9,""t"":7517},{""x"":969,""y"":554,""dx"":-2,""dy"":3,""t"":7552},{""x"":945,""y"":562,""dx"":-26,""dy"":11,""t"":7585},{""x"":939,""y"":544,""dx"":-32,""dy"":-7,""t"":7619},{""x"":926,""y"":541,""dx"":-45,""dy"":-10,""t"":7653},{""x"":889,""y"":553,""dx"":-82,""dy"":2,""t"":7688},{""x"":832,""y"":568,""dx"":-139,""dy"":17,""t"":7722},{""x"":832,""y"":560,""dx"":-139,""dy"":9,""t"":7756},{""x"":857,""y"":564,""dx"":-114,""dy"":13,""t"":7790},{""x"":867,""y"":566,""dx"":-104,""dy"":15,""t"":7824},{""x"":860,""y"":574,""dx"":-111,""dy"":23,""t"":7859},{""x"":830,""y"":566,""dx"":-141,""dy"":15,""t"":7892},{""x"":872,""y"":554,""dx"":-99,""dy"":3,""t"":7926},{""x"":857,""y"":540,""dx"":-114,""dy"":-11,""t"":7959},{""x"":847,""y"":558,""dx"":-124,""dy"":7,""t"":7994},{""x"":861,""y"":533,""dx"":-110,""dy"":-18,""t"":8027},{""x"":877,""y"":512,""dx"":-94,""dy"":-39,""t"":8061},{""x"":902,""y"":523,""dx"":-69,""dy"":-28,""t"":8096},{""x"":912,""y"":524,""dx"":-59,""dy"":-27,""t"":8130},{""x"":893,""y"":529,""dx"":-78,""dy"":-22,""t"":8164},{""x"":899,""y"":487,""dx"":-72,""dy"":-64,""t"":8198},{""x"":908,""y"":474,""dx"":-63,""dy"":-77,""t"":8232},{""x"":914,""y"":505,""dx"":-57,""dy"":-46,""t"":8267},{""x"":902,""y"":492,""dx"":-69,""dy"":-59,""t"":8300},{""x"":849,""y"":507,""dx"":-122,""dy"":-44,""t"":8334},{""x"":898,""y"":509,""dx"":-73,""dy"":-42,""t"":8368},{""x"":861,""y"":514,""dx"":-110,""dy"":-37,""t"":8402},{""x"":855,""y"":535,""dx"":-116,""dy"":-16,""t"":8436},{""x"":832,""y"":538,""dx"":-139,""dy"":-13,""t"":8471},{""x"":816,""y"":536,""dx"":-155,""dy"":-15,""t"":8503},{""x"":796,""y"":537,""dx"":-175,""dy"":-14,""t"":8537},{""x"":779,""y"":539,""dx"":-192,""dy"":-12,""t"":8569},{""x"":791,""y"":531,""dx"":-180,""dy"":-20,""t"":8606},{""x"":788,""y"":532,""dx"":-183,""dy"":-19,""t"":8639},{""x"":796,""y"":534,""dx"":-175,""dy"":-17,""t"":8674},{""x"":801,""y"":538,""dx"":-170,""dy"":-13,""t"":8708},{""x"":808,""y"":550,""dx"":-163,""dy"":-1,""t"":8743},{""x"":828,""y"":545,""dx"":-143,""dy"":-6,""t"":8776},{""x"":859,""y"":537,""dx"":-112,""dy"":-14,""t"":8810},{""x"":877,""y"":523,""dx"":-94,""dy"":-28,""t"":8844},{""x"":905,""y"":523,""dx"":-66,""dy"":-28,""t"":8878},{""x"":905,""y"":487,""dx"":-66,""dy"":-64,""t"":8912},{""x"":899,""y"":489,""dx"":-72,""dy"":-62,""t"":8946},{""x"":892,""y"":492,""dx"":-79,""dy"":-59,""t"":8977}],[{""x"":472,""y"":710,""dx"":-19,""dy"":-111,""t"":10000},{""x"":459,""y"":716,""dx"":-32,""dy"":-105,""t"":10034},{""x"":486,""y"":708,""dx"":-5,""dy"":-113,""t"":10068},{""x"":470,""y"":711,""dx"":-21,""dy"":-110,""t"":10101},{""x"":447,""y"":713,""dx"":-44,""dy"":-108,""t"":10136},{""x"":475,""y"":702,""dx"":-16,""dy"":-119,""t"":10168},{""x"":468,""y"":698,""dx"":-23,""dy"":-123,""t"":10204},{""x"":462,""y"":698,""dx"":-29,""dy"":-123,""t"":10238},{""x"":487,""y"":698,""dx"":-4,""dy"":-123,""t"":10272},{""x"":465,""y"":700,""dx"":-26,""dy"":-121,""t"":10306},{""x"":451,""y"":711,""dx"":-40,""dy"":-110,""t"":10339},{""x"":439,""y"":716,""dx"":-52,""dy"":-105,""t"":10373},{""x"":433,""y"":727,""dx"":-58,""dy"":-94,""t"":10408},{""x"":432,""y"":727,""dx"":-59,""dy"":-94,""t"":10443},{""x"":427,""y"":719,""dx"":-64,""dy"":-102,""t"":10477},{""x"":422,""y"":720,""dx"":-69,""dy"":-101,""t"":10509},{""x"":432,""y"":708,""dx"":-59,""dy"":-113,""t"":10544},{""x"":440,""y"":698,""dx"":-51,""dy"":-123,""t"":10575},{""x"":442,""y"":716,""dx"":-49,""dy"":-105,""t"":10612},{""x"":436,""y"":702,""dx"":-55,""dy"":-119,""t"":10645},{""x"":430,""y"":685,""dx"":-61,""dy"":-136,""t"":10680},{""x"":419,""y"":677,""dx"":-72,""dy"":-144,""t"":10714},{""x"":489,""y"":684,""dx"":-2,""dy"":-137,""t"":10748},{""x"":477,""y"":682,""dx"":-14,""dy"":-139,""t"":10782},{""x"":516,""y"":688,""dx"":25,""dy"":-133,""t"":10817},{""x"":513,""y"":682,""dx"":22,""dy"":-139,""t"":10850},{""x"":554,""y"":675,""dx"":63,""dy"":-146,""t"":10884},{""x"":520,""y"":673,""dx"":29,""dy"":-148,""t"":10919},{""x"":503,""y"":670,""dx"":12,""dy"":-151,""t"":10951},{""x"":520,""y"":677,""dx"":29,""dy"":-144,""t"":10985},{""x"":542,""y"":684,""dx"":51,""dy"":-137,""t"":11020},{""x"":534,""y"":680,""dx"":43,""dy"":-141,""t"":11054},{""x"":543,""y"":686,""dx"":52,""dy"":-135,""t"":11087},{""x"":541,""y"":672,""dx"":50,""dy"":-149,""t"":11121},{""x"":544,""y"":689,""dx"":53,""dy"":-132,""t"":11156},{""x"":561,""y"":696,""dx"":70,""dy"":-125,""t"":11189},{""x"":558,""y"":712,""dx"":67,""dy"":-109,""t"":11225},{""x"":566,""y"":717,""dx"":75,""dy"":-104,""t"":11258},{""x"":561,""y"":713,""dx"":70,""dy"":-108,""t"":11291},{""x"":534,""y"":705,""dx"":43,""dy"":-116,""t"":11326},{""x"":520,""y"":721,""dx"":29,""dy"":-100,""t"":11360},{""x"":505,""y"":723,""dx"":14,""dy"":-98,""t"":11393},{""x"":488,""y"":714,""dx"":-3,""dy"":-107,""t"":11429},{""x"":490,""y"":718,""dx"":-1,""dy"":-103,""t"":11462},{""x"":455,""y"":717,""dx"":-36,""dy"":-104,""t"":11496},{""x"":443,""y"":715,""dx"":-48,""dy"":-106,""t"":11529},{""x"":442,""y"":712,""dx"":-49,""dy"":-109,""t"":11563},{""x"":462,""y"":715,""dx"":-29,""dy"":-106,""t"":11598},{""x"":486,""y"":708,""dx"":-5,""dy"":-113,""t"":11633},{""x"":509,""y"":697,""dx"":18,""dy"":-124,""t"":11667},{""x"":494,""y"":676,""dx"":3,""dy"":-145,""t"":11700},{""x"":515,""y"":665,""dx"":24,""dy"":-156,""t"":11733},{""x"":534,""y"":655,""dx"":43,""dy"":-166,""t"":11765},{""x"":559,""y"":669,""dx"":68,""dy"":-152,""t"":11802},{""x"":554,""y"":658,""dx"":63,""dy"":-163,""t"":11835},{""x"":536,""y"":657,""dx"":45,""dy"":-164,""t"":11870},{""x"":551,""y"":670,""dx"":60,""dy"":-151,""t"":11904},{""x"":546,""y"":674,""dx"":55,""dy"":-147,""t"":11937},{""x"":540,""y"":678,""dx"":49,""dy"":-143,""t"":11972},{""x"":533,""y"":677,""dx"":42,""dy"":-144,""t"":12005}],[{""x"":1246,""y"":693,""dx"":-205,""dy"":-128,""t"":13026},{""x"":1213,""y"":687,""dx"":-238,""dy"":-134,""t"":13060},{""x"":1206,""y"":690,""dx"":-245,""dy"":-131,""t"":13094},{""x"":1221,""y"":706,""dx"":-230,""dy"":-115,""t"":13128},{""x"":1182,""y"":691,""dx"":-269,""dy"":-130,""t"":13163},{""x"":1189,""y"":683,""dx"":-262,""dy"":-138,""t"":13196},{""x"":1222,""y"":692,""dx"":-229,""dy"":-129,""t"":13230},{""x"":1193,""y"":703,""dx"":-258,""dy"":-118,""t"":13264},{""x"":1177,""y"":683,""dx"":-274,""dy"":-138,""t"":13298},{""x"":1168,""y"":678,""dx"":-283,""dy"":-143,""t"":13332},{""x"":1159,""y"":700,""dx"":-292,""dy"":-121,""t"":13365},{""x"":1161,""y"":709,""dx"":-290,""dy"":-112,""t"":13400},{""x"":1130,""y"":718,""dx"":-321,""dy"":-103,""t"":13434},{""x"":1138,""y"":720,""dx"":-313,""dy"":-101,""t"":13468},{""x"":1157,""y"":730,""dx"":-294,""dy"":-91,""t"":13502},{""x"":1164,""y"":733,""dx"":-287,""dy"":-88,""t"":13536},{""x"":1166,""y"":721,""dx"":-285,""dy"":-100,""t"":13570},{""x"":1172,""y"":731,""dx"":-279,""dy"":-90,""t"":13605},{""x"":1187,""y"":714,""dx"":-264,""dy"":-107,""t"":13637},{""x"":1195,""y"":717,""dx"":-256,""dy"":-104,""t"":13672},{""x"":1202,""y"":711,""dx"":-249,""dy"":-110,""t"":13706},{""x"":1190,""y"":696,""dx"":-261,""dy"":-125,""t"":13738},{""x"":1207,""y"":691,""dx"":-244,""dy"":-130,""t"":13774},{""x"":1187,""y"":684,""dx"":-264,""dy"":-137,""t"":13809},{""x"":1197,""y"":686,""dx"":-254,""dy"":-135,""t"":13842},{""x"":1198,""y"":672,""dx"":-253,""dy"":-149,""t"":13877},{""x"":1200,""y"":670,""dx"":-251,""dy"":-151,""t"":13909},{""x"":1195,""y"":672,""dx"":-256,""dy"":-149,""t"":13943},{""x"":1183,""y"":679,""dx"":-268,""dy"":-142,""t"":13977},{""x"":1195,""y"":697,""dx"":-256,""dy"":-124,""t"":14011},{""x"":1194,""y"":709,""dx"":-257,""dy"":-112,""t"":14045},{""x"":1204,""y"":705,""dx"":-247,""dy"":-116,""t"":14079},{""x"":1201,""y"":704,""dx"":-250,""dy"":-117,""t"":14114},{""x"":1199,""y"":703,""dx"":-252,""dy"":-118,""t"":14146},{""x"":1200,""y"":689,""dx"":-251,""dy"":-132,""t"":14181},{""x"":1199,""y"":673,""dx"":-252,""dy"":-148,""t"":14216},{""x"":1212,""y"":672,""dx"":-239,""dy"":-149,""t"":14250},{""x"":1217,""y"":674,""dx"":-234,""dy"":-147,""t"":14284},{""x"":1220,""y"":674,""dx"":-231,""dy"":-147,""t"":14319},{""x"":1232,""y"":673,""dx"":-219,""dy"":-148,""t"":14352},{""x"":1234,""y"":676,""dx"":-217,""dy"":-145,""t"":14386},{""x"":1236,""y"":667,""dx"":-215,""dy"":-154,""t"":14419},{""x"":1234,""y"":682,""dx"":-217,""dy"":-139,""t"":14455},{""x"":1231,""y"":686,""dx"":-220,""dy"":-135,""t"":14487},{""x"":1234,""y"":674,""dx"":-217,""dy"":-147,""t"":14521},{""x"":1240,""y"":671,""dx"":-211,""dy"":-150,""t"":14555},{""x"":1252,""y"":672,""dx"":-199,""dy"":-149,""t"":14590},{""x"":1266,""y"":688,""dx"":-185,""dy"":-133,""t"":14624},{""x"":1270,""y"":703,""dx"":-181,""dy"":-118,""t"":14658},{""x"":1231,""y"":704,""dx"":-220,""dy"":-117,""t"":14692},{""x"":1227,""y"":687,""dx"":-224,""dy"":-134,""t"":14727},{""x"":1211,""y"":680,""dx"":-240,""dy"":-141,""t"":14760},{""x"":1200,""y"":691,""dx"":-251,""dy"":-130,""t"":14794},{""x"":1218,""y"":689,""dx"":-233,""dy"":-132,""t"":14828},{""x"":1228,""y"":697,""dx"":-223,""dy"":-124,""t"":14863},{""x"":1183,""y"":704,""dx"":-268,""dy"":-117,""t"":14896},{""x"":1202,""y"":692,""dx"":-249,""dy"":-129,""t"":14930},{""x"":1228,""y"":692,""dx"":-223,""dy"":-129,""t"":14964},{""x"":1250,""y"":684,""dx"":-201,""dy"":-137,""t"":14999}]]","[100,100,100,100,0]","[{""x"":-69.22033898305085,""y"":29.93220338983051,""r"":34.52317708174168},{""x"":-8.864406779661017,""y"":83.42372881355932,""r"":28.907414439810143},{""x"":-72.10169491525424,""y"":-19.76271186440678,""r"":57.807678248345475},{""x"":2.8666666666666667,""y"":-124.93333333333334,""r"":70.16575112125132},{""x"":-246.71186440677965,""y"":-128.25423728813558,""r"":23.72358901321449}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
