"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2022","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2025","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5838","0.0-2.0-0.0","","","","","3812","{""name"":""王炜"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7278","0.0-2.0-1.0","","","","","1439","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7686","0.0-3.0","","","","","406"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","12250","0.0-4.0","","","","","","","","","2191","","","","","","","","","","","","","","","","",""
"","html-button-response","6","12958","0.0-5.0-0.0","","","","","706","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","22439","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","23262","0.0-5.0-2.0","","","","","822","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","40858","0.0-5.0-3.0","","","","","","","","","","[[{""x"":469,""y"":348,""dx"":-22,""dy"":67,""t"":989},{""x"":486,""y"":333,""dx"":-5,""dy"":52,""t"":1024},{""x"":491,""y"":365,""dx"":0,""dy"":84,""t"":1058},{""x"":485,""y"":368,""dx"":-6,""dy"":87,""t"":1093},{""x"":485,""y"":391,""dx"":-6,""dy"":110,""t"":1126},{""x"":488,""y"":372,""dx"":-3,""dy"":91,""t"":1160},{""x"":481,""y"":382,""dx"":-10,""dy"":101,""t"":1194},{""x"":478,""y"":395,""dx"":-13,""dy"":114,""t"":1227},{""x"":478,""y"":376,""dx"":-13,""dy"":95,""t"":1262},{""x"":486,""y"":377,""dx"":-5,""dy"":96,""t"":1295},{""x"":466,""y"":392,""dx"":-25,""dy"":111,""t"":1330},{""x"":461,""y"":410,""dx"":-30,""dy"":129,""t"":1363},{""x"":451,""y"":408,""dx"":-40,""dy"":127,""t"":1397},{""x"":440,""y"":400,""dx"":-51,""dy"":119,""t"":1432},{""x"":446,""y"":427,""dx"":-45,""dy"":146,""t"":1467},{""x"":445,""y"":424,""dx"":-46,""dy"":143,""t"":1500},{""x"":445,""y"":433,""dx"":-46,""dy"":152,""t"":1534},{""x"":444,""y"":422,""dx"":-47,""dy"":141,""t"":1568},{""x"":449,""y"":423,""dx"":-42,""dy"":142,""t"":1603},{""x"":450,""y"":408,""dx"":-41,""dy"":127,""t"":1635},{""x"":434,""y"":407,""dx"":-57,""dy"":126,""t"":1669},{""x"":422,""y"":397,""dx"":-69,""dy"":116,""t"":1704},{""x"":431,""y"":415,""dx"":-60,""dy"":134,""t"":1738},{""x"":430,""y"":423,""dx"":-61,""dy"":142,""t"":1772},{""x"":424,""y"":410,""dx"":-67,""dy"":129,""t"":1806},{""x"":429,""y"":410,""dx"":-62,""dy"":129,""t"":1840},{""x"":427,""y"":411,""dx"":-64,""dy"":130,""t"":1873},{""x"":427,""y"":406,""dx"":-64,""dy"":125,""t"":1908},{""x"":436,""y"":376,""dx"":-55,""dy"":95,""t"":1942},{""x"":443,""y"":342,""dx"":-48,""dy"":61,""t"":1976},{""x"":444,""y"":362,""dx"":-47,""dy"":81,""t"":2011},{""x"":444,""y"":369,""dx"":-47,""dy"":88,""t"":2044},{""x"":460,""y"":374,""dx"":-31,""dy"":93,""t"":2078},{""x"":457,""y"":383,""dx"":-34,""dy"":102,""t"":2112},{""x"":470,""y"":396,""dx"":-21,""dy"":115,""t"":2146},{""x"":474,""y"":403,""dx"":-17,""dy"":122,""t"":2180},{""x"":471,""y"":405,""dx"":-20,""dy"":124,""t"":2214},{""x"":471,""y"":400,""dx"":-20,""dy"":119,""t"":2247},{""x"":482,""y"":400,""dx"":-9,""dy"":119,""t"":2283},{""x"":474,""y"":411,""dx"":-17,""dy"":130,""t"":2316},{""x"":460,""y"":415,""dx"":-31,""dy"":134,""t"":2349},{""x"":448,""y"":418,""dx"":-43,""dy"":137,""t"":2383},{""x"":451,""y"":419,""dx"":-40,""dy"":138,""t"":2418},{""x"":434,""y"":411,""dx"":-57,""dy"":130,""t"":2452},{""x"":424,""y"":401,""dx"":-67,""dy"":120,""t"":2486},{""x"":444,""y"":415,""dx"":-47,""dy"":134,""t"":2519},{""x"":458,""y"":429,""dx"":-33,""dy"":148,""t"":2554},{""x"":458,""y"":433,""dx"":-33,""dy"":152,""t"":2587},{""x"":469,""y"":431,""dx"":-22,""dy"":150,""t"":2622},{""x"":485,""y"":408,""dx"":-6,""dy"":127,""t"":2656},{""x"":491,""y"":400,""dx"":0,""dy"":119,""t"":2690},{""x"":475,""y"":386,""dx"":-16,""dy"":105,""t"":2725},{""x"":478,""y"":383,""dx"":-13,""dy"":102,""t"":2759},{""x"":461,""y"":370,""dx"":-30,""dy"":89,""t"":2790},{""x"":453,""y"":379,""dx"":-38,""dy"":98,""t"":2826},{""x"":448,""y"":375,""dx"":-43,""dy"":94,""t"":2859},{""x"":451,""y"":373,""dx"":-40,""dy"":92,""t"":2894},{""x"":461,""y"":384,""dx"":-30,""dy"":103,""t"":2927},{""x"":473,""y"":380,""dx"":-18,""dy"":99,""t"":2961},{""x"":481,""y"":391,""dx"":-10,""dy"":110,""t"":2995}],[{""x"":1497,""y"":352,""dx"":46,""dy"":71,""t"":4015},{""x"":1477,""y"":359,""dx"":26,""dy"":78,""t"":4050},{""x"":1467,""y"":345,""dx"":16,""dy"":64,""t"":4084},{""x"":1459,""y"":325,""dx"":8,""dy"":44,""t"":4117},{""x"":1464,""y"":319,""dx"":13,""dy"":38,""t"":4152},{""x"":1456,""y"":313,""dx"":5,""dy"":32,""t"":4185},{""x"":1450,""y"":304,""dx"":-1,""dy"":23,""t"":4220},{""x"":1441,""y"":354,""dx"":-10,""dy"":73,""t"":4253},{""x"":1452,""y"":317,""dx"":1,""dy"":36,""t"":4287},{""x"":1485,""y"":308,""dx"":34,""dy"":27,""t"":4321},{""x"":1465,""y"":353,""dx"":14,""dy"":72,""t"":4357},{""x"":1448,""y"":372,""dx"":-3,""dy"":91,""t"":4388},{""x"":1462,""y"":340,""dx"":11,""dy"":59,""t"":4424},{""x"":1480,""y"":322,""dx"":29,""dy"":41,""t"":4458},{""x"":1463,""y"":298,""dx"":12,""dy"":17,""t"":4492},{""x"":1475,""y"":275,""dx"":24,""dy"":-6,""t"":4526},{""x"":1468,""y"":283,""dx"":17,""dy"":2,""t"":4559},{""x"":1499,""y"":302,""dx"":48,""dy"":21,""t"":4594},{""x"":1513,""y"":299,""dx"":62,""dy"":18,""t"":4628},{""x"":1497,""y"":288,""dx"":46,""dy"":7,""t"":4662},{""x"":1477,""y"":319,""dx"":26,""dy"":38,""t"":4696},{""x"":1473,""y"":331,""dx"":22,""dy"":50,""t"":4731},{""x"":1496,""y"":334,""dx"":45,""dy"":53,""t"":4764},{""x"":1509,""y"":325,""dx"":58,""dy"":44,""t"":4798},{""x"":1509,""y"":331,""dx"":58,""dy"":50,""t"":4832},{""x"":1488,""y"":362,""dx"":37,""dy"":81,""t"":4865},{""x"":1490,""y"":336,""dx"":39,""dy"":55,""t"":4900},{""x"":1485,""y"":326,""dx"":34,""dy"":45,""t"":4934},{""x"":1493,""y"":366,""dx"":42,""dy"":85,""t"":4968},{""x"":1515,""y"":330,""dx"":64,""dy"":49,""t"":5001},{""x"":1517,""y"":355,""dx"":66,""dy"":74,""t"":5036},{""x"":1534,""y"":342,""dx"":83,""dy"":61,""t"":5070},{""x"":1534,""y"":337,""dx"":83,""dy"":56,""t"":5104},{""x"":1541,""y"":324,""dx"":90,""dy"":43,""t"":5138},{""x"":1515,""y"":348,""dx"":64,""dy"":67,""t"":5172},{""x"":1498,""y"":335,""dx"":47,""dy"":54,""t"":5206},{""x"":1508,""y"":329,""dx"":57,""dy"":48,""t"":5240},{""x"":1502,""y"":330,""dx"":51,""dy"":49,""t"":5274},{""x"":1502,""y"":380,""dx"":51,""dy"":99,""t"":5308},{""x"":1500,""y"":366,""dx"":49,""dy"":85,""t"":5343},{""x"":1512,""y"":363,""dx"":61,""dy"":82,""t"":5376},{""x"":1500,""y"":357,""dx"":49,""dy"":76,""t"":5410},{""x"":1501,""y"":350,""dx"":50,""dy"":69,""t"":5444},{""x"":1512,""y"":335,""dx"":61,""dy"":54,""t"":5478},{""x"":1525,""y"":355,""dx"":74,""dy"":74,""t"":5512},{""x"":1537,""y"":343,""dx"":86,""dy"":62,""t"":5546},{""x"":1524,""y"":339,""dx"":73,""dy"":58,""t"":5580},{""x"":1525,""y"":365,""dx"":74,""dy"":84,""t"":5614},{""x"":1503,""y"":359,""dx"":52,""dy"":78,""t"":5648},{""x"":1503,""y"":345,""dx"":52,""dy"":64,""t"":5683},{""x"":1485,""y"":349,""dx"":34,""dy"":68,""t"":5716},{""x"":1455,""y"":378,""dx"":4,""dy"":97,""t"":5750},{""x"":1457,""y"":371,""dx"":6,""dy"":90,""t"":5784},{""x"":1434,""y"":387,""dx"":-17,""dy"":106,""t"":5818},{""x"":1402,""y"":395,""dx"":-49,""dy"":114,""t"":5851},{""x"":1414,""y"":388,""dx"":-37,""dy"":107,""t"":5885},{""x"":1429,""y"":360,""dx"":-22,""dy"":79,""t"":5919},{""x"":1444,""y"":337,""dx"":-7,""dy"":56,""t"":5952},{""x"":1456,""y"":309,""dx"":5,""dy"":28,""t"":5988}],[{""x"":927,""y"":637,""dx"":-44,""dy"":86,""t"":7042},{""x"":935,""y"":583,""dx"":-36,""dy"":32,""t"":7076},{""x"":938,""y"":585,""dx"":-33,""dy"":34,""t"":7110},{""x"":933,""y"":578,""dx"":-38,""dy"":27,""t"":7145},{""x"":939,""y"":544,""dx"":-32,""dy"":-7,""t"":7178},{""x"":937,""y"":564,""dx"":-34,""dy"":13,""t"":7212},{""x"":946,""y"":530,""dx"":-25,""dy"":-21,""t"":7246},{""x"":964,""y"":523,""dx"":-7,""dy"":-28,""t"":7281},{""x"":961,""y"":541,""dx"":-10,""dy"":-10,""t"":7315},{""x"":961,""y"":561,""dx"":-10,""dy"":10,""t"":7349},{""x"":951,""y"":573,""dx"":-20,""dy"":22,""t"":7383},{""x"":957,""y"":554,""dx"":-14,""dy"":3,""t"":7417},{""x"":967,""y"":526,""dx"":-4,""dy"":-25,""t"":7450},{""x"":956,""y"":543,""dx"":-15,""dy"":-8,""t"":7484},{""x"":959,""y"":560,""dx"":-12,""dy"":9,""t"":7517},{""x"":961,""y"":574,""dx"":-10,""dy"":23,""t"":7550},{""x"":958,""y"":565,""dx"":-13,""dy"":14,""t"":7586},{""x"":946,""y"":575,""dx"":-25,""dy"":24,""t"":7620},{""x"":941,""y"":590,""dx"":-30,""dy"":39,""t"":7655},{""x"":955,""y"":592,""dx"":-16,""dy"":41,""t"":7689},{""x"":955,""y"":600,""dx"":-16,""dy"":49,""t"":7722},{""x"":965,""y"":609,""dx"":-6,""dy"":58,""t"":7755},{""x"":978,""y"":566,""dx"":7,""dy"":15,""t"":7789},{""x"":973,""y"":589,""dx"":2,""dy"":38,""t"":7823},{""x"":974,""y"":600,""dx"":3,""dy"":49,""t"":7858},{""x"":981,""y"":614,""dx"":10,""dy"":63,""t"":7892},{""x"":990,""y"":625,""dx"":19,""dy"":74,""t"":7926},{""x"":998,""y"":634,""dx"":27,""dy"":83,""t"":7959},{""x"":1008,""y"":587,""dx"":37,""dy"":36,""t"":7995},{""x"":997,""y"":580,""dx"":26,""dy"":29,""t"":8027},{""x"":1014,""y"":562,""dx"":43,""dy"":11,""t"":8062},{""x"":1028,""y"":578,""dx"":57,""dy"":27,""t"":8095},{""x"":1032,""y"":577,""dx"":61,""dy"":26,""t"":8129},{""x"":1030,""y"":557,""dx"":59,""dy"":6,""t"":8164},{""x"":1011,""y"":569,""dx"":40,""dy"":18,""t"":8198},{""x"":967,""y"":677,""dx"":-4,""dy"":126,""t"":8232},{""x"":901,""y"":824,""dx"":-70,""dy"":273,""t"":8266},{""x"":850,""y"":930,""dx"":-121,""dy"":379,""t"":8299},{""x"":819,""y"":975,""dx"":-152,""dy"":424,""t"":8335},{""x"":810,""y"":1012,""dx"":-161,""dy"":461,""t"":8367},{""x"":794,""y"":999,""dx"":-177,""dy"":448,""t"":8401},{""x"":788,""y"":984,""dx"":-183,""dy"":433,""t"":8436},{""x"":785,""y"":946,""dx"":-186,""dy"":395,""t"":8469},{""x"":813,""y"":933,""dx"":-158,""dy"":382,""t"":8504},{""x"":816,""y"":889,""dx"":-155,""dy"":338,""t"":8539},{""x"":829,""y"":848,""dx"":-142,""dy"":297,""t"":8572},{""x"":839,""y"":832,""dx"":-132,""dy"":281,""t"":8606},{""x"":840,""y"":798,""dx"":-131,""dy"":247,""t"":8641},{""x"":849,""y"":787,""dx"":-122,""dy"":236,""t"":8673},{""x"":862,""y"":771,""dx"":-109,""dy"":220,""t"":8708},{""x"":873,""y"":719,""dx"":-98,""dy"":168,""t"":8742},{""x"":906,""y"":703,""dx"":-65,""dy"":152,""t"":8775},{""x"":924,""y"":678,""dx"":-47,""dy"":127,""t"":8848},{""x"":941,""y"":653,""dx"":-30,""dy"":102,""t"":8879},{""x"":936,""y"":634,""dx"":-35,""dy"":83,""t"":8913},{""x"":933,""y"":612,""dx"":-38,""dy"":61,""t"":8945},{""x"":920,""y"":617,""dx"":-51,""dy"":66,""t"":8979},{""x"":926,""y"":591,""dx"":-45,""dy"":40,""t"":9015}],[{""x"":521,""y"":922,""dx"":30,""dy"":101,""t"":10034},{""x"":522,""y"":901,""dx"":31,""dy"":80,""t"":10069},{""x"":530,""y"":883,""dx"":39,""dy"":62,""t"":10102},{""x"":550,""y"":905,""dx"":59,""dy"":84,""t"":10136},{""x"":558,""y"":905,""dx"":67,""dy"":84,""t"":10169},{""x"":571,""y"":913,""dx"":80,""dy"":92,""t"":10205},{""x"":559,""y"":909,""dx"":68,""dy"":88,""t"":10237},{""x"":563,""y"":909,""dx"":72,""dy"":88,""t"":10272},{""x"":575,""y"":903,""dx"":84,""dy"":82,""t"":10306},{""x"":570,""y"":908,""dx"":79,""dy"":87,""t"":10339},{""x"":558,""y"":918,""dx"":67,""dy"":97,""t"":10374},{""x"":558,""y"":919,""dx"":67,""dy"":98,""t"":10408},{""x"":563,""y"":919,""dx"":72,""dy"":98,""t"":10441},{""x"":562,""y"":901,""dx"":71,""dy"":80,""t"":10476},{""x"":560,""y"":888,""dx"":69,""dy"":67,""t"":10510},{""x"":572,""y"":899,""dx"":81,""dy"":78,""t"":10544},{""x"":552,""y"":867,""dx"":61,""dy"":46,""t"":10578},{""x"":538,""y"":862,""dx"":47,""dy"":41,""t"":10613},{""x"":536,""y"":845,""dx"":45,""dy"":24,""t"":10646},{""x"":539,""y"":852,""dx"":48,""dy"":31,""t"":10680},{""x"":545,""y"":838,""dx"":54,""dy"":17,""t"":10714},{""x"":554,""y"":862,""dx"":63,""dy"":41,""t"":10748},{""x"":560,""y"":871,""dx"":69,""dy"":50,""t"":10781},{""x"":558,""y"":866,""dx"":67,""dy"":45,""t"":10816},{""x"":554,""y"":888,""dx"":63,""dy"":67,""t"":10850},{""x"":553,""y"":892,""dx"":62,""dy"":71,""t"":10884},{""x"":545,""y"":882,""dx"":54,""dy"":61,""t"":10919},{""x"":537,""y"":870,""dx"":46,""dy"":49,""t"":10952},{""x"":549,""y"":871,""dx"":58,""dy"":50,""t"":10986},{""x"":555,""y"":880,""dx"":64,""dy"":59,""t"":11020},{""x"":555,""y"":871,""dx"":64,""dy"":50,""t"":11054},{""x"":562,""y"":874,""dx"":71,""dy"":53,""t"":11085},{""x"":565,""y"":877,""dx"":74,""dy"":56,""t"":11122},{""x"":560,""y"":858,""dx"":69,""dy"":37,""t"":11156},{""x"":569,""y"":872,""dx"":78,""dy"":51,""t"":11190},{""x"":556,""y"":860,""dx"":65,""dy"":39,""t"":11225},{""x"":556,""y"":860,""dx"":65,""dy"":39,""t"":11258},{""x"":544,""y"":863,""dx"":53,""dy"":42,""t"":11291},{""x"":544,""y"":876,""dx"":53,""dy"":55,""t"":11325},{""x"":538,""y"":872,""dx"":47,""dy"":51,""t"":11359},{""x"":551,""y"":874,""dx"":60,""dy"":53,""t"":11394},{""x"":533,""y"":870,""dx"":42,""dy"":49,""t"":11429},{""x"":538,""y"":869,""dx"":47,""dy"":48,""t"":11463},{""x"":542,""y"":867,""dx"":51,""dy"":46,""t"":11493},{""x"":539,""y"":849,""dx"":48,""dy"":28,""t"":11529},{""x"":537,""y"":858,""dx"":46,""dy"":37,""t"":11563},{""x"":530,""y"":855,""dx"":39,""dy"":34,""t"":11597},{""x"":529,""y"":848,""dx"":38,""dy"":27,""t"":11632},{""x"":533,""y"":853,""dx"":42,""dy"":32,""t"":11666},{""x"":551,""y"":842,""dx"":60,""dy"":21,""t"":11700},{""x"":533,""y"":830,""dx"":42,""dy"":9,""t"":11735},{""x"":532,""y"":834,""dx"":41,""dy"":13,""t"":11768},{""x"":528,""y"":830,""dx"":37,""dy"":9,""t"":11802},{""x"":523,""y"":813,""dx"":32,""dy"":-8,""t"":11835},{""x"":519,""y"":802,""dx"":28,""dy"":-19,""t"":11869},{""x"":520,""y"":804,""dx"":29,""dy"":-17,""t"":11903},{""x"":520,""y"":798,""dx"":29,""dy"":-23,""t"":11938},{""x"":521,""y"":792,""dx"":30,""dy"":-29,""t"":11972},{""x"":520,""y"":786,""dx"":29,""dy"":-35,""t"":12007}],[{""x"":1296,""y"":1001,""dx"":-155,""dy"":180,""t"":13060},{""x"":1299,""y"":982,""dx"":-152,""dy"":161,""t"":13092},{""x"":1298,""y"":986,""dx"":-153,""dy"":165,""t"":13128},{""x"":1295,""y"":976,""dx"":-156,""dy"":155,""t"":13162},{""x"":1299,""y"":977,""dx"":-152,""dy"":156,""t"":13196},{""x"":1299,""y"":984,""dx"":-152,""dy"":163,""t"":13230},{""x"":1297,""y"":979,""dx"":-154,""dy"":158,""t"":13263},{""x"":1286,""y"":989,""dx"":-165,""dy"":168,""t"":13297},{""x"":1285,""y"":994,""dx"":-166,""dy"":173,""t"":13332},{""x"":1271,""y"":1006,""dx"":-180,""dy"":185,""t"":13366},{""x"":1266,""y"":989,""dx"":-185,""dy"":168,""t"":13401},{""x"":1273,""y"":991,""dx"":-178,""dy"":170,""t"":13434},{""x"":1271,""y"":1001,""dx"":-180,""dy"":180,""t"":13467},{""x"":1264,""y"":971,""dx"":-187,""dy"":150,""t"":13503},{""x"":1268,""y"":975,""dx"":-183,""dy"":154,""t"":13536},{""x"":1257,""y"":969,""dx"":-194,""dy"":148,""t"":13569},{""x"":1255,""y"":958,""dx"":-196,""dy"":137,""t"":13604},{""x"":1256,""y"":957,""dx"":-195,""dy"":136,""t"":13638},{""x"":1258,""y"":970,""dx"":-193,""dy"":149,""t"":13672},{""x"":1248,""y"":974,""dx"":-203,""dy"":153,""t"":13707},{""x"":1239,""y"":970,""dx"":-212,""dy"":149,""t"":13740},{""x"":1245,""y"":984,""dx"":-206,""dy"":163,""t"":13774},{""x"":1245,""y"":973,""dx"":-206,""dy"":152,""t"":13808},{""x"":1276,""y"":932,""dx"":-175,""dy"":111,""t"":13842},{""x"":1273,""y"":947,""dx"":-178,""dy"":126,""t"":13876},{""x"":1289,""y"":941,""dx"":-162,""dy"":120,""t"":13910},{""x"":1293,""y"":948,""dx"":-158,""dy"":127,""t"":13945},{""x"":1279,""y"":965,""dx"":-172,""dy"":144,""t"":13979},{""x"":1277,""y"":964,""dx"":-174,""dy"":143,""t"":14013},{""x"":1278,""y"":956,""dx"":-173,""dy"":135,""t"":14047},{""x"":1258,""y"":982,""dx"":-193,""dy"":161,""t"":14079},{""x"":1138,""y"":1091,""dx"":-313,""dy"":270,""t"":14114},{""x"":975,""y"":1249,""dx"":-476,""dy"":428,""t"":14148},{""x"":827,""y"":1378,""dx"":-624,""dy"":557,""t"":14182},{""x"":698,""y"":1489,""dx"":-753,""dy"":668,""t"":14216},{""x"":612,""y"":1568,""dx"":-839,""dy"":747,""t"":14250},{""x"":601,""y"":1599,""dx"":-850,""dy"":778,""t"":14285},{""x"":637,""y"":1605,""dx"":-814,""dy"":784,""t"":14318},{""x"":703,""y"":1583,""dx"":-748,""dy"":762,""t"":14352},{""x"":772,""y"":1512,""dx"":-679,""dy"":691,""t"":14386},{""x"":841,""y"":1431,""dx"":-610,""dy"":610,""t"":14419},{""x"":914,""y"":1359,""dx"":-537,""dy"":538,""t"":14454},{""x"":981,""y"":1295,""dx"":-470,""dy"":474,""t"":14488},{""x"":1053,""y"":1207,""dx"":-398,""dy"":386,""t"":14522},{""x"":1121,""y"":1153,""dx"":-330,""dy"":332,""t"":14555},{""x"":1170,""y"":1083,""dx"":-281,""dy"":262,""t"":14590},{""x"":1191,""y"":1028,""dx"":-260,""dy"":207,""t"":14624},{""x"":1209,""y"":998,""dx"":-242,""dy"":177,""t"":14658},{""x"":1221,""y"":977,""dx"":-230,""dy"":156,""t"":14689},{""x"":1224,""y"":984,""dx"":-227,""dy"":163,""t"":14726},{""x"":1222,""y"":992,""dx"":-229,""dy"":171,""t"":14760},{""x"":1257,""y"":973,""dx"":-194,""dy"":152,""t"":14793},{""x"":1248,""y"":977,""dx"":-203,""dy"":156,""t"":14827},{""x"":1242,""y"":980,""dx"":-209,""dy"":159,""t"":14861},{""x"":1242,""y"":985,""dx"":-209,""dy"":164,""t"":14895},{""x"":1235,""y"":1004,""dx"":-216,""dy"":183,""t"":14929},{""x"":1226,""y"":1011,""dx"":-225,""dy"":190,""t"":14964},{""x"":1218,""y"":1011,""dx"":-233,""dy"":190,""t"":14998},{""x"":1204,""y"":1015,""dx"":-247,""dy"":194,""t"":15032}]]","[100,100,75.86206896551724,100,0]","[{""x"":-33.05,""y"":114.91666666666667,""r"":41.62363032320642},{""x"":34.11864406779661,""y"":58.30508474576271,""r"":31.305309571288518},{""x"":-42.60344827586207,""y"":113.77586206896552,""r"":163.63367437404722},{""x"":55.016949152542374,""y"":46.88135593220339,""r"":23.34917247385909},{""x"":-290.40677966101697,""y"":259.135593220339,""r"":151.315522155014}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","","",""
