"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2255","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2260","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8950","0.0-2.0-0.0","","","","","6688","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10839","0.0-2.0-1.0","","","","","1887","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11863","0.0-3.0","","","","","1022"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","15935","0.0-4.0","","","","","","","","","1451","","","","","","","","","","","","","","","",""
"","html-button-response","6","16614","0.0-5.0-0.0","","","","","677","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27734","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28406","0.0-5.0-2.0","","","","","672","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45433","0.0-5.0-3.0","","","","","","","","","","[[{""x"":400,""y"":287,""dx"":-91,""dy"":6,""t"":989},{""x"":399,""y"":258,""dx"":-92,""dy"":-23,""t"":1024},{""x"":417,""y"":274,""dx"":-74,""dy"":-7,""t"":1058},{""x"":437,""y"":277,""dx"":-54,""dy"":-4,""t"":1092},{""x"":440,""y"":260,""dx"":-51,""dy"":-21,""t"":1126},{""x"":445,""y"":267,""dx"":-46,""dy"":-14,""t"":1161},{""x"":443,""y"":268,""dx"":-48,""dy"":-13,""t"":1205},{""x"":439,""y"":285,""dx"":-52,""dy"":4,""t"":1238},{""x"":442,""y"":285,""dx"":-49,""dy"":4,""t"":1266},{""x"":440,""y"":291,""dx"":-51,""dy"":10,""t"":1296},{""x"":443,""y"":301,""dx"":-48,""dy"":20,""t"":1330},{""x"":436,""y"":354,""dx"":-55,""dy"":73,""t"":1365},{""x"":425,""y"":325,""dx"":-66,""dy"":44,""t"":1398},{""x"":432,""y"":317,""dx"":-59,""dy"":36,""t"":1432},{""x"":537,""y"":531,""dx"":46,""dy"":250,""t"":1466},{""x"":588,""y"":815,""dx"":97,""dy"":534,""t"":1500},{""x"":651,""y"":1030,""dx"":160,""dy"":749,""t"":1534},{""x"":702,""y"":1205,""dx"":211,""dy"":924,""t"":1565},{""x"":730,""y"":1171,""dx"":239,""dy"":890,""t"":1602},{""x"":729,""y"":1117,""dx"":238,""dy"":836,""t"":1636},{""x"":695,""y"":988,""dx"":204,""dy"":707,""t"":1671},{""x"":618,""y"":837,""dx"":127,""dy"":556,""t"":1704},{""x"":573,""y"":706,""dx"":82,""dy"":425,""t"":1738},{""x"":538,""y"":591,""dx"":47,""dy"":310,""t"":1772},{""x"":523,""y"":490,""dx"":32,""dy"":209,""t"":1806},{""x"":493,""y"":426,""dx"":2,""dy"":145,""t"":1840},{""x"":481,""y"":361,""dx"":-10,""dy"":80,""t"":1874},{""x"":478,""y"":314,""dx"":-13,""dy"":33,""t"":1908},{""x"":432,""y"":267,""dx"":-59,""dy"":-14,""t"":1941},{""x"":409,""y"":244,""dx"":-82,""dy"":-37,""t"":1974},{""x"":423,""y"":240,""dx"":-68,""dy"":-41,""t"":2009},{""x"":420,""y"":222,""dx"":-71,""dy"":-59,""t"":2044},{""x"":406,""y"":209,""dx"":-85,""dy"":-72,""t"":2079},{""x"":398,""y"":206,""dx"":-93,""dy"":-75,""t"":2112},{""x"":422,""y"":203,""dx"":-69,""dy"":-78,""t"":2145},{""x"":415,""y"":196,""dx"":-76,""dy"":-85,""t"":2180},{""x"":416,""y"":201,""dx"":-75,""dy"":-80,""t"":2214},{""x"":427,""y"":222,""dx"":-64,""dy"":-59,""t"":2248},{""x"":436,""y"":248,""dx"":-55,""dy"":-33,""t"":2282},{""x"":433,""y"":273,""dx"":-58,""dy"":-8,""t"":2316},{""x"":451,""y"":304,""dx"":-40,""dy"":23,""t"":2349},{""x"":442,""y"":302,""dx"":-49,""dy"":21,""t"":2384},{""x"":449,""y"":323,""dx"":-42,""dy"":42,""t"":2418},{""x"":448,""y"":320,""dx"":-43,""dy"":39,""t"":2452},{""x"":441,""y"":328,""dx"":-50,""dy"":47,""t"":2486},{""x"":428,""y"":333,""dx"":-63,""dy"":52,""t"":2520},{""x"":419,""y"":329,""dx"":-72,""dy"":48,""t"":2554},{""x"":391,""y"":337,""dx"":-100,""dy"":56,""t"":2588},{""x"":401,""y"":342,""dx"":-90,""dy"":61,""t"":2622},{""x"":417,""y"":327,""dx"":-74,""dy"":46,""t"":2655},{""x"":436,""y"":329,""dx"":-55,""dy"":48,""t"":2690},{""x"":420,""y"":307,""dx"":-71,""dy"":26,""t"":2724},{""x"":429,""y"":298,""dx"":-62,""dy"":17,""t"":2759},{""x"":438,""y"":300,""dx"":-53,""dy"":19,""t"":2791},{""x"":424,""y"":320,""dx"":-67,""dy"":39,""t"":2826},{""x"":422,""y"":305,""dx"":-69,""dy"":24,""t"":2860},{""x"":410,""y"":322,""dx"":-81,""dy"":41,""t"":2894},{""x"":417,""y"":307,""dx"":-74,""dy"":26,""t"":2928},{""x"":426,""y"":295,""dx"":-65,""dy"":14,""t"":2962},{""x"":436,""y"":291,""dx"":-55,""dy"":10,""t"":2996}],[{""x"":1425,""y"":435,""dx"":-26,""dy"":154,""t"":4015},{""x"":1406,""y"":421,""dx"":-45,""dy"":140,""t"":4051},{""x"":1398,""y"":412,""dx"":-53,""dy"":131,""t"":4084},{""x"":1398,""y"":403,""dx"":-53,""dy"":122,""t"":4118},{""x"":1428,""y"":423,""dx"":-23,""dy"":142,""t"":4152},{""x"":1431,""y"":423,""dx"":-20,""dy"":142,""t"":4187},{""x"":1411,""y"":422,""dx"":-40,""dy"":141,""t"":4221},{""x"":1398,""y"":438,""dx"":-53,""dy"":157,""t"":4255},{""x"":1391,""y"":443,""dx"":-60,""dy"":162,""t"":4288},{""x"":1379,""y"":407,""dx"":-72,""dy"":126,""t"":4322},{""x"":1392,""y"":412,""dx"":-59,""dy"":131,""t"":4356},{""x"":1393,""y"":406,""dx"":-58,""dy"":125,""t"":4390},{""x"":1433,""y"":430,""dx"":-18,""dy"":149,""t"":4424},{""x"":1455,""y"":450,""dx"":4,""dy"":169,""t"":4457},{""x"":1475,""y"":463,""dx"":24,""dy"":182,""t"":4492},{""x"":1481,""y"":458,""dx"":30,""dy"":177,""t"":4527},{""x"":1495,""y"":480,""dx"":44,""dy"":199,""t"":4560},{""x"":1488,""y"":468,""dx"":37,""dy"":187,""t"":4593},{""x"":1486,""y"":467,""dx"":35,""dy"":186,""t"":4629},{""x"":1481,""y"":476,""dx"":30,""dy"":195,""t"":4663},{""x"":1458,""y"":477,""dx"":7,""dy"":196,""t"":4696},{""x"":1442,""y"":457,""dx"":-9,""dy"":176,""t"":4731},{""x"":1460,""y"":466,""dx"":9,""dy"":185,""t"":4764},{""x"":1426,""y"":464,""dx"":-25,""dy"":183,""t"":4798},{""x"":1445,""y"":463,""dx"":-6,""dy"":182,""t"":4832},{""x"":1419,""y"":457,""dx"":-32,""dy"":176,""t"":4866},{""x"":1424,""y"":468,""dx"":-27,""dy"":187,""t"":4901},{""x"":1400,""y"":440,""dx"":-51,""dy"":159,""t"":4933},{""x"":1392,""y"":418,""dx"":-59,""dy"":137,""t"":4968},{""x"":1408,""y"":403,""dx"":-43,""dy"":122,""t"":5002},{""x"":1384,""y"":392,""dx"":-67,""dy"":111,""t"":5036},{""x"":1412,""y"":374,""dx"":-39,""dy"":93,""t"":5069},{""x"":1384,""y"":375,""dx"":-67,""dy"":94,""t"":5103},{""x"":1362,""y"":368,""dx"":-89,""dy"":87,""t"":5136},{""x"":1390,""y"":404,""dx"":-61,""dy"":123,""t"":5172},{""x"":1404,""y"":404,""dx"":-47,""dy"":123,""t"":5206},{""x"":1381,""y"":404,""dx"":-70,""dy"":123,""t"":5240},{""x"":1372,""y"":381,""dx"":-79,""dy"":100,""t"":5275},{""x"":1382,""y"":397,""dx"":-69,""dy"":116,""t"":5308},{""x"":1422,""y"":430,""dx"":-29,""dy"":149,""t"":5342},{""x"":1448,""y"":411,""dx"":-3,""dy"":130,""t"":5376},{""x"":1457,""y"":447,""dx"":6,""dy"":166,""t"":5409},{""x"":1454,""y"":424,""dx"":3,""dy"":143,""t"":5444},{""x"":1434,""y"":432,""dx"":-17,""dy"":151,""t"":5477},{""x"":1421,""y"":416,""dx"":-30,""dy"":135,""t"":5512},{""x"":1398,""y"":390,""dx"":-53,""dy"":109,""t"":5547},{""x"":1406,""y"":388,""dx"":-45,""dy"":107,""t"":5580},{""x"":1409,""y"":400,""dx"":-42,""dy"":119,""t"":5614},{""x"":1411,""y"":451,""dx"":-40,""dy"":170,""t"":5649},{""x"":1437,""y"":450,""dx"":-14,""dy"":169,""t"":5682},{""x"":1436,""y"":445,""dx"":-15,""dy"":164,""t"":5717},{""x"":1459,""y"":432,""dx"":8,""dy"":151,""t"":5750},{""x"":1451,""y"":436,""dx"":0,""dy"":155,""t"":5783},{""x"":1449,""y"":419,""dx"":-2,""dy"":138,""t"":5818},{""x"":1480,""y"":458,""dx"":29,""dy"":177,""t"":5853},{""x"":1450,""y"":423,""dx"":-1,""dy"":142,""t"":5887},{""x"":1483,""y"":445,""dx"":32,""dy"":164,""t"":5920},{""x"":1425,""y"":431,""dx"":-26,""dy"":150,""t"":5953},{""x"":1426,""y"":414,""dx"":-25,""dy"":133,""t"":5989}],[{""x"":910,""y"":492,""dx"":-61,""dy"":-59,""t"":7008},{""x"":910,""y"":484,""dx"":-61,""dy"":-67,""t"":7042},{""x"":921,""y"":479,""dx"":-50,""dy"":-72,""t"":7076},{""x"":976,""y"":506,""dx"":5,""dy"":-45,""t"":7110},{""x"":959,""y"":488,""dx"":-12,""dy"":-63,""t"":7141},{""x"":973,""y"":484,""dx"":2,""dy"":-67,""t"":7178},{""x"":995,""y"":482,""dx"":24,""dy"":-69,""t"":7212},{""x"":1033,""y"":518,""dx"":62,""dy"":-33,""t"":7246},{""x"":1044,""y"":509,""dx"":73,""dy"":-42,""t"":7281},{""x"":1032,""y"":510,""dx"":61,""dy"":-41,""t"":7313},{""x"":1019,""y"":496,""dx"":48,""dy"":-55,""t"":7348},{""x"":1009,""y"":501,""dx"":38,""dy"":-50,""t"":7382},{""x"":989,""y"":509,""dx"":18,""dy"":-42,""t"":7416},{""x"":963,""y"":545,""dx"":-8,""dy"":-6,""t"":7449},{""x"":950,""y"":570,""dx"":-21,""dy"":19,""t"":7484},{""x"":930,""y"":575,""dx"":-41,""dy"":24,""t"":7518},{""x"":920,""y"":560,""dx"":-51,""dy"":9,""t"":7553},{""x"":934,""y"":548,""dx"":-37,""dy"":-3,""t"":7585},{""x"":965,""y"":526,""dx"":-6,""dy"":-25,""t"":7619},{""x"":947,""y"":520,""dx"":-24,""dy"":-31,""t"":7654},{""x"":940,""y"":534,""dx"":-31,""dy"":-17,""t"":7688},{""x"":909,""y"":753,""dx"":-62,""dy"":202,""t"":7722},{""x"":869,""y"":970,""dx"":-102,""dy"":419,""t"":7756},{""x"":831,""y"":1126,""dx"":-140,""dy"":575,""t"":7790},{""x"":850,""y"":1127,""dx"":-121,""dy"":576,""t"":7825},{""x"":855,""y"":1114,""dx"":-116,""dy"":563,""t"":7858},{""x"":911,""y"":1083,""dx"":-60,""dy"":532,""t"":7892},{""x"":962,""y"":1001,""dx"":-9,""dy"":450,""t"":7926},{""x"":982,""y"":917,""dx"":11,""dy"":366,""t"":7960},{""x"":999,""y"":854,""dx"":28,""dy"":303,""t"":7995},{""x"":1004,""y"":821,""dx"":33,""dy"":270,""t"":8027},{""x"":1021,""y"":762,""dx"":50,""dy"":211,""t"":8062},{""x"":1022,""y"":711,""dx"":51,""dy"":160,""t"":8096},{""x"":1012,""y"":656,""dx"":41,""dy"":105,""t"":8130},{""x"":1013,""y"":632,""dx"":42,""dy"":81,""t"":8163},{""x"":998,""y"":586,""dx"":27,""dy"":35,""t"":8198},{""x"":987,""y"":549,""dx"":16,""dy"":-2,""t"":8232},{""x"":987,""y"":542,""dx"":16,""dy"":-9,""t"":8267},{""x"":986,""y"":512,""dx"":15,""dy"":-39,""t"":8299},{""x"":969,""y"":501,""dx"":-2,""dy"":-50,""t"":8334},{""x"":964,""y"":483,""dx"":-7,""dy"":-68,""t"":8367},{""x"":924,""y"":485,""dx"":-47,""dy"":-66,""t"":8402},{""x"":925,""y"":483,""dx"":-46,""dy"":-68,""t"":8436},{""x"":930,""y"":481,""dx"":-41,""dy"":-70,""t"":8470},{""x"":916,""y"":477,""dx"":-55,""dy"":-74,""t"":8504},{""x"":897,""y"":485,""dx"":-74,""dy"":-66,""t"":8538},{""x"":900,""y"":471,""dx"":-71,""dy"":-80,""t"":8572},{""x"":906,""y"":480,""dx"":-65,""dy"":-71,""t"":8607},{""x"":909,""y"":484,""dx"":-62,""dy"":-67,""t"":8640},{""x"":908,""y"":501,""dx"":-63,""dy"":-50,""t"":8671},{""x"":921,""y"":504,""dx"":-50,""dy"":-47,""t"":8708},{""x"":934,""y"":489,""dx"":-37,""dy"":-62,""t"":8742},{""x"":942,""y"":504,""dx"":-29,""dy"":-47,""t"":8776},{""x"":942,""y"":516,""dx"":-29,""dy"":-35,""t"":8809},{""x"":958,""y"":509,""dx"":-13,""dy"":-42,""t"":8844},{""x"":952,""y"":530,""dx"":-19,""dy"":-21,""t"":8878},{""x"":957,""y"":530,""dx"":-14,""dy"":-21,""t"":8912},{""x"":966,""y"":511,""dx"":-5,""dy"":-40,""t"":8946},{""x"":991,""y"":520,""dx"":20,""dy"":-31,""t"":8981},{""x"":979,""y"":549,""dx"":8,""dy"":-2,""t"":9014}],[{""x"":423,""y"":687,""dx"":-68,""dy"":-134,""t"":10034},{""x"":419,""y"":674,""dx"":-72,""dy"":-147,""t"":10067},{""x"":413,""y"":712,""dx"":-78,""dy"":-109,""t"":10102},{""x"":412,""y"":722,""dx"":-79,""dy"":-99,""t"":10136},{""x"":433,""y"":701,""dx"":-58,""dy"":-120,""t"":10171},{""x"":424,""y"":681,""dx"":-67,""dy"":-140,""t"":10204},{""x"":442,""y"":704,""dx"":-49,""dy"":-117,""t"":10252},{""x"":430,""y"":695,""dx"":-61,""dy"":-126,""t"":10295},{""x"":426,""y"":705,""dx"":-65,""dy"":-116,""t"":10307},{""x"":420,""y"":689,""dx"":-71,""dy"":-132,""t"":10340},{""x"":437,""y"":684,""dx"":-54,""dy"":-137,""t"":10374},{""x"":433,""y"":678,""dx"":-58,""dy"":-143,""t"":10407},{""x"":470,""y"":667,""dx"":-21,""dy"":-154,""t"":10442},{""x"":475,""y"":639,""dx"":-16,""dy"":-182,""t"":10476},{""x"":474,""y"":637,""dx"":-17,""dy"":-184,""t"":10510},{""x"":450,""y"":630,""dx"":-41,""dy"":-191,""t"":10544},{""x"":488,""y"":622,""dx"":-3,""dy"":-199,""t"":10578},{""x"":479,""y"":644,""dx"":-12,""dy"":-177,""t"":10612},{""x"":496,""y"":647,""dx"":5,""dy"":-174,""t"":10646},{""x"":510,""y"":650,""dx"":19,""dy"":-171,""t"":10678},{""x"":507,""y"":664,""dx"":16,""dy"":-157,""t"":10713},{""x"":521,""y"":642,""dx"":30,""dy"":-179,""t"":10747},{""x"":505,""y"":648,""dx"":14,""dy"":-173,""t"":10783},{""x"":523,""y"":644,""dx"":32,""dy"":-177,""t"":10816},{""x"":528,""y"":643,""dx"":37,""dy"":-178,""t"":10850},{""x"":534,""y"":635,""dx"":43,""dy"":-186,""t"":10884},{""x"":501,""y"":624,""dx"":10,""dy"":-197,""t"":10918},{""x"":506,""y"":619,""dx"":15,""dy"":-202,""t"":10953},{""x"":513,""y"":625,""dx"":22,""dy"":-196,""t"":10987},{""x"":497,""y"":611,""dx"":6,""dy"":-210,""t"":11020},{""x"":518,""y"":613,""dx"":27,""dy"":-208,""t"":11054},{""x"":513,""y"":591,""dx"":22,""dy"":-230,""t"":11089},{""x"":517,""y"":584,""dx"":26,""dy"":-237,""t"":11122},{""x"":523,""y"":565,""dx"":32,""dy"":-256,""t"":11156},{""x"":524,""y"":560,""dx"":33,""dy"":-261,""t"":11190},{""x"":525,""y"":596,""dx"":34,""dy"":-225,""t"":11223},{""x"":546,""y"":585,""dx"":55,""dy"":-236,""t"":11258},{""x"":559,""y"":600,""dx"":68,""dy"":-221,""t"":11291},{""x"":561,""y"":589,""dx"":70,""dy"":-232,""t"":11326},{""x"":553,""y"":587,""dx"":62,""dy"":-234,""t"":11360},{""x"":558,""y"":588,""dx"":67,""dy"":-233,""t"":11394},{""x"":573,""y"":595,""dx"":82,""dy"":-226,""t"":11429},{""x"":581,""y"":608,""dx"":90,""dy"":-213,""t"":11461},{""x"":549,""y"":604,""dx"":58,""dy"":-217,""t"":11496},{""x"":547,""y"":619,""dx"":56,""dy"":-202,""t"":11530},{""x"":512,""y"":632,""dx"":21,""dy"":-189,""t"":11563},{""x"":507,""y"":624,""dx"":16,""dy"":-197,""t"":11598},{""x"":503,""y"":633,""dx"":12,""dy"":-188,""t"":11633},{""x"":493,""y"":636,""dx"":2,""dy"":-185,""t"":11667},{""x"":495,""y"":617,""dx"":4,""dy"":-204,""t"":11701},{""x"":486,""y"":611,""dx"":-5,""dy"":-210,""t"":11734},{""x"":476,""y"":612,""dx"":-15,""dy"":-209,""t"":11768},{""x"":494,""y"":617,""dx"":3,""dy"":-204,""t"":11803},{""x"":476,""y"":637,""dx"":-15,""dy"":-184,""t"":11833},{""x"":463,""y"":644,""dx"":-28,""dy"":-177,""t"":11869},{""x"":468,""y"":648,""dx"":-23,""dy"":-173,""t"":11903},{""x"":465,""y"":651,""dx"":-26,""dy"":-170,""t"":11938},{""x"":509,""y"":658,""dx"":18,""dy"":-163,""t"":11972},{""x"":512,""y"":666,""dx"":21,""dy"":-155,""t"":12006}],[{""x"":1470,""y"":730,""dx"":19,""dy"":-91,""t"":13027},{""x"":1480,""y"":745,""dx"":29,""dy"":-76,""t"":13061},{""x"":1469,""y"":769,""dx"":18,""dy"":-52,""t"":13094},{""x"":1479,""y"":757,""dx"":28,""dy"":-64,""t"":13128},{""x"":1412,""y"":703,""dx"":-39,""dy"":-118,""t"":13162},{""x"":1436,""y"":708,""dx"":-15,""dy"":-113,""t"":13196},{""x"":1384,""y"":684,""dx"":-67,""dy"":-137,""t"":13231},{""x"":1384,""y"":717,""dx"":-67,""dy"":-104,""t"":13264},{""x"":1370,""y"":734,""dx"":-81,""dy"":-87,""t"":13298},{""x"":1344,""y"":716,""dx"":-107,""dy"":-105,""t"":13333},{""x"":1350,""y"":725,""dx"":-101,""dy"":-96,""t"":13366},{""x"":1360,""y"":728,""dx"":-91,""dy"":-93,""t"":13400},{""x"":1364,""y"":745,""dx"":-87,""dy"":-76,""t"":13434},{""x"":1392,""y"":735,""dx"":-59,""dy"":-86,""t"":13469},{""x"":1369,""y"":741,""dx"":-82,""dy"":-80,""t"":13502},{""x"":1332,""y"":706,""dx"":-119,""dy"":-115,""t"":13537},{""x"":1326,""y"":730,""dx"":-125,""dy"":-91,""t"":13571},{""x"":1349,""y"":733,""dx"":-102,""dy"":-88,""t"":13604},{""x"":1358,""y"":739,""dx"":-93,""dy"":-82,""t"":13638},{""x"":1350,""y"":706,""dx"":-101,""dy"":-115,""t"":13672},{""x"":1393,""y"":728,""dx"":-58,""dy"":-93,""t"":13706},{""x"":1418,""y"":757,""dx"":-33,""dy"":-64,""t"":13740},{""x"":1401,""y"":721,""dx"":-50,""dy"":-100,""t"":13773},{""x"":1405,""y"":747,""dx"":-46,""dy"":-74,""t"":13808},{""x"":1408,""y"":769,""dx"":-43,""dy"":-52,""t"":13840},{""x"":1409,""y"":785,""dx"":-42,""dy"":-36,""t"":13876},{""x"":1392,""y"":764,""dx"":-59,""dy"":-57,""t"":13910},{""x"":1411,""y"":746,""dx"":-40,""dy"":-75,""t"":13944},{""x"":1392,""y"":721,""dx"":-59,""dy"":-100,""t"":13979},{""x"":1346,""y"":696,""dx"":-105,""dy"":-125,""t"":14012},{""x"":1329,""y"":678,""dx"":-122,""dy"":-143,""t"":14046},{""x"":1338,""y"":709,""dx"":-113,""dy"":-112,""t"":14080},{""x"":1356,""y"":728,""dx"":-95,""dy"":-93,""t"":14114},{""x"":1337,""y"":700,""dx"":-114,""dy"":-121,""t"":14148},{""x"":1318,""y"":705,""dx"":-133,""dy"":-116,""t"":14182},{""x"":1321,""y"":693,""dx"":-130,""dy"":-128,""t"":14217},{""x"":1342,""y"":715,""dx"":-109,""dy"":-106,""t"":14250},{""x"":1343,""y"":725,""dx"":-108,""dy"":-96,""t"":14283},{""x"":1311,""y"":732,""dx"":-140,""dy"":-89,""t"":14318},{""x"":1331,""y"":741,""dx"":-120,""dy"":-80,""t"":14352},{""x"":1324,""y"":722,""dx"":-127,""dy"":-99,""t"":14386},{""x"":1313,""y"":722,""dx"":-138,""dy"":-99,""t"":14420},{""x"":1303,""y"":681,""dx"":-148,""dy"":-140,""t"":14454},{""x"":1307,""y"":683,""dx"":-144,""dy"":-138,""t"":14487},{""x"":1316,""y"":656,""dx"":-135,""dy"":-165,""t"":14522},{""x"":1313,""y"":648,""dx"":-138,""dy"":-173,""t"":14556},{""x"":1288,""y"":661,""dx"":-163,""dy"":-160,""t"":14590},{""x"":1274,""y"":637,""dx"":-177,""dy"":-184,""t"":14624},{""x"":1281,""y"":641,""dx"":-170,""dy"":-180,""t"":14658},{""x"":1312,""y"":663,""dx"":-139,""dy"":-158,""t"":14692},{""x"":1302,""y"":653,""dx"":-149,""dy"":-168,""t"":14726},{""x"":1274,""y"":687,""dx"":-177,""dy"":-134,""t"":14761},{""x"":1305,""y"":724,""dx"":-146,""dy"":-97,""t"":14795},{""x"":1283,""y"":716,""dx"":-168,""dy"":-105,""t"":14828},{""x"":1271,""y"":736,""dx"":-180,""dy"":-85,""t"":14861},{""x"":1289,""y"":740,""dx"":-162,""dy"":-81,""t"":14896},{""x"":1310,""y"":702,""dx"":-141,""dy"":-119,""t"":14930},{""x"":1319,""y"":747,""dx"":-132,""dy"":-74,""t"":14963},{""x"":1292,""y"":738,""dx"":-159,""dy"":-83,""t"":14998},{""x"":1283,""y"":729,""dx"":-168,""dy"":-92,""t"":15032}]]","[81.66666666666667,98.30508474576271,81.66666666666667,64.40677966101694,85]","[{""x"":-25.066666666666666,""y"":113.68333333333334,""r"":168.7350172686444},{""x"":-24.8135593220339,""y"":147.66101694915255,""r"":35.81019419967188},{""x"":-17.55,""y"":49.75,""r"":171.5675802000855},{""x"":2.135593220338983,""y"":-183.83050847457628,""r"":35.34857407548116},{""x"":-100.36666666666666,""y"":-104.38333333333334,""r"":68.3809040352032}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
