"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","35932","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","35940","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","41262","0.0-2.0-0.0","","","","","5317","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","42982","0.0-2.0-1.0","","","","","1719","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","44982","0.0-3.0","","","","","1997"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","53295","0.0-4.0","","","","","","","","","1517","","","","","","","","","","","","","","","","",""
"","html-button-response","6","54238","0.0-5.0-0.0","","","","","940","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","64520","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","65374","0.0-5.0-2.0","","","","","854","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","86964","0.0-5.0-3.0","","","","","","","","","","[[{""x"":572,""y"":277,""dx"":81,""dy"":-4,""t"":989},{""x"":577,""y"":269,""dx"":86,""dy"":-12,""t"":1024},{""x"":591,""y"":283,""dx"":100,""dy"":2,""t"":1058},{""x"":598,""y"":292,""dx"":107,""dy"":11,""t"":1092},{""x"":600,""y"":312,""dx"":109,""dy"":31,""t"":1126},{""x"":597,""y"":327,""dx"":106,""dy"":46,""t"":1161},{""x"":599,""y"":334,""dx"":108,""dy"":53,""t"":1194},{""x"":597,""y"":327,""dx"":106,""dy"":46,""t"":1229},{""x"":593,""y"":310,""dx"":102,""dy"":29,""t"":1262},{""x"":575,""y"":301,""dx"":84,""dy"":20,""t"":1296},{""x"":573,""y"":291,""dx"":82,""dy"":10,""t"":1330},{""x"":541,""y"":293,""dx"":50,""dy"":12,""t"":1365},{""x"":554,""y"":289,""dx"":63,""dy"":8,""t"":1398},{""x"":561,""y"":295,""dx"":70,""dy"":14,""t"":1431},{""x"":584,""y"":292,""dx"":93,""dy"":11,""t"":1466},{""x"":593,""y"":299,""dx"":102,""dy"":18,""t"":1501},{""x"":591,""y"":293,""dx"":100,""dy"":12,""t"":1534},{""x"":571,""y"":287,""dx"":80,""dy"":6,""t"":1568},{""x"":567,""y"":296,""dx"":76,""dy"":15,""t"":1603},{""x"":562,""y"":297,""dx"":71,""dy"":16,""t"":1636},{""x"":558,""y"":312,""dx"":67,""dy"":31,""t"":1670},{""x"":555,""y"":324,""dx"":64,""dy"":43,""t"":1701},{""x"":567,""y"":334,""dx"":76,""dy"":53,""t"":1738},{""x"":561,""y"":339,""dx"":70,""dy"":58,""t"":1772},{""x"":563,""y"":344,""dx"":72,""dy"":63,""t"":1807},{""x"":572,""y"":346,""dx"":81,""dy"":65,""t"":1841},{""x"":566,""y"":336,""dx"":75,""dy"":55,""t"":1874},{""x"":558,""y"":338,""dx"":67,""dy"":57,""t"":1907},{""x"":568,""y"":335,""dx"":77,""dy"":54,""t"":1942},{""x"":575,""y"":330,""dx"":84,""dy"":49,""t"":1976},{""x"":583,""y"":332,""dx"":92,""dy"":51,""t"":2009},{""x"":583,""y"":334,""dx"":92,""dy"":53,""t"":2045},{""x"":586,""y"":320,""dx"":95,""dy"":39,""t"":2077},{""x"":589,""y"":308,""dx"":98,""dy"":27,""t"":2109},{""x"":577,""y"":313,""dx"":86,""dy"":32,""t"":2147},{""x"":572,""y"":300,""dx"":81,""dy"":19,""t"":2180},{""x"":569,""y"":293,""dx"":78,""dy"":12,""t"":2214},{""x"":564,""y"":293,""dx"":73,""dy"":12,""t"":2248},{""x"":559,""y"":291,""dx"":68,""dy"":10,""t"":2282},{""x"":550,""y"":280,""dx"":59,""dy"":-1,""t"":2315},{""x"":546,""y"":285,""dx"":55,""dy"":4,""t"":2351},{""x"":542,""y"":290,""dx"":51,""dy"":9,""t"":2385},{""x"":542,""y"":280,""dx"":51,""dy"":-1,""t"":2418},{""x"":547,""y"":292,""dx"":56,""dy"":11,""t"":2451},{""x"":541,""y"":297,""dx"":50,""dy"":16,""t"":2486},{""x"":545,""y"":307,""dx"":54,""dy"":26,""t"":2521},{""x"":559,""y"":327,""dx"":68,""dy"":46,""t"":2554},{""x"":548,""y"":317,""dx"":57,""dy"":36,""t"":2589},{""x"":557,""y"":334,""dx"":66,""dy"":53,""t"":2623},{""x"":569,""y"":330,""dx"":78,""dy"":49,""t"":2656},{""x"":560,""y"":316,""dx"":69,""dy"":35,""t"":2690},{""x"":565,""y"":313,""dx"":74,""dy"":32,""t"":2725},{""x"":546,""y"":318,""dx"":55,""dy"":37,""t"":2758},{""x"":539,""y"":310,""dx"":48,""dy"":29,""t"":2792},{""x"":531,""y"":312,""dx"":40,""dy"":31,""t"":2826},{""x"":520,""y"":319,""dx"":29,""dy"":38,""t"":2861},{""x"":513,""y"":332,""dx"":22,""dy"":51,""t"":2895},{""x"":521,""y"":315,""dx"":30,""dy"":34,""t"":2928},{""x"":517,""y"":304,""dx"":26,""dy"":23,""t"":2962},{""x"":528,""y"":334,""dx"":37,""dy"":53,""t"":2995}],[{""x"":1465,""y"":207,""dx"":14,""dy"":-74,""t"":4015},{""x"":1428,""y"":190,""dx"":-23,""dy"":-91,""t"":4051},{""x"":1415,""y"":176,""dx"":-36,""dy"":-105,""t"":4084},{""x"":1409,""y"":185,""dx"":-42,""dy"":-96,""t"":4118},{""x"":1401,""y"":182,""dx"":-50,""dy"":-99,""t"":4152},{""x"":1403,""y"":192,""dx"":-48,""dy"":-89,""t"":4186},{""x"":1366,""y"":222,""dx"":-85,""dy"":-59,""t"":4221},{""x"":1368,""y"":207,""dx"":-83,""dy"":-74,""t"":4255},{""x"":1394,""y"":270,""dx"":-57,""dy"":-11,""t"":4288},{""x"":1349,""y"":279,""dx"":-102,""dy"":-2,""t"":4321},{""x"":1353,""y"":266,""dx"":-98,""dy"":-15,""t"":4356},{""x"":1329,""y"":293,""dx"":-122,""dy"":12,""t"":4391},{""x"":1316,""y"":313,""dx"":-135,""dy"":32,""t"":4423},{""x"":1335,""y"":318,""dx"":-116,""dy"":37,""t"":4458},{""x"":1349,""y"":291,""dx"":-102,""dy"":10,""t"":4492},{""x"":1360,""y"":273,""dx"":-91,""dy"":-8,""t"":4526},{""x"":1361,""y"":288,""dx"":-90,""dy"":7,""t"":4561},{""x"":1387,""y"":310,""dx"":-64,""dy"":29,""t"":4594},{""x"":1406,""y"":284,""dx"":-45,""dy"":3,""t"":4629},{""x"":1399,""y"":302,""dx"":-52,""dy"":21,""t"":4661},{""x"":1412,""y"":278,""dx"":-39,""dy"":-3,""t"":4696},{""x"":1425,""y"":276,""dx"":-26,""dy"":-5,""t"":4729},{""x"":1424,""y"":281,""dx"":-27,""dy"":0,""t"":4764},{""x"":1420,""y"":250,""dx"":-31,""dy"":-31,""t"":4798},{""x"":1423,""y"":243,""dx"":-28,""dy"":-38,""t"":4832},{""x"":1402,""y"":250,""dx"":-49,""dy"":-31,""t"":4865},{""x"":1374,""y"":264,""dx"":-77,""dy"":-17,""t"":4901},{""x"":1376,""y"":244,""dx"":-75,""dy"":-37,""t"":4933},{""x"":1398,""y"":234,""dx"":-53,""dy"":-47,""t"":4968},{""x"":1383,""y"":254,""dx"":-68,""dy"":-27,""t"":5001},{""x"":1394,""y"":281,""dx"":-57,""dy"":0,""t"":5036},{""x"":1383,""y"":279,""dx"":-68,""dy"":-2,""t"":5070},{""x"":1391,""y"":282,""dx"":-60,""dy"":1,""t"":5104},{""x"":1413,""y"":273,""dx"":-38,""dy"":-8,""t"":5137},{""x"":1415,""y"":287,""dx"":-36,""dy"":6,""t"":5174},{""x"":1428,""y"":267,""dx"":-23,""dy"":-14,""t"":5206},{""x"":1423,""y"":315,""dx"":-28,""dy"":34,""t"":5240},{""x"":1418,""y"":356,""dx"":-33,""dy"":75,""t"":5272},{""x"":1427,""y"":341,""dx"":-24,""dy"":60,""t"":5307},{""x"":1433,""y"":340,""dx"":-18,""dy"":59,""t"":5343},{""x"":1440,""y"":371,""dx"":-11,""dy"":90,""t"":5375},{""x"":1461,""y"":355,""dx"":10,""dy"":74,""t"":5410},{""x"":1463,""y"":331,""dx"":12,""dy"":50,""t"":5445},{""x"":1447,""y"":318,""dx"":-4,""dy"":37,""t"":5478},{""x"":1418,""y"":322,""dx"":-33,""dy"":41,""t"":5512},{""x"":1398,""y"":331,""dx"":-53,""dy"":50,""t"":5545},{""x"":1413,""y"":296,""dx"":-38,""dy"":15,""t"":5580},{""x"":1392,""y"":312,""dx"":-59,""dy"":31,""t"":5615},{""x"":1381,""y"":303,""dx"":-70,""dy"":22,""t"":5647},{""x"":1361,""y"":316,""dx"":-90,""dy"":35,""t"":5682},{""x"":1351,""y"":321,""dx"":-100,""dy"":40,""t"":5716},{""x"":1381,""y"":357,""dx"":-70,""dy"":76,""t"":5751},{""x"":1365,""y"":350,""dx"":-86,""dy"":69,""t"":5794},{""x"":1374,""y"":332,""dx"":-77,""dy"":51,""t"":5833},{""x"":1367,""y"":333,""dx"":-84,""dy"":52,""t"":5858},{""x"":1363,""y"":326,""dx"":-88,""dy"":45,""t"":5886},{""x"":1381,""y"":322,""dx"":-70,""dy"":41,""t"":5921},{""x"":1398,""y"":305,""dx"":-53,""dy"":24,""t"":5955},{""x"":1409,""y"":290,""dx"":-42,""dy"":9,""t"":5988}],[{""x"":932,""y"":460,""dx"":-39,""dy"":-91,""t"":7008},{""x"":954,""y"":453,""dx"":-17,""dy"":-98,""t"":7042},{""x"":937,""y"":448,""dx"":-34,""dy"":-103,""t"":7077},{""x"":937,""y"":436,""dx"":-34,""dy"":-115,""t"":7110},{""x"":926,""y"":431,""dx"":-45,""dy"":-120,""t"":7144},{""x"":924,""y"":439,""dx"":-47,""dy"":-112,""t"":7178},{""x"":931,""y"":461,""dx"":-40,""dy"":-90,""t"":7212},{""x"":944,""y"":458,""dx"":-27,""dy"":-93,""t"":7246},{""x"":956,""y"":456,""dx"":-15,""dy"":-95,""t"":7278},{""x"":946,""y"":473,""dx"":-25,""dy"":-78,""t"":7313},{""x"":952,""y"":485,""dx"":-19,""dy"":-66,""t"":7350},{""x"":962,""y"":501,""dx"":-9,""dy"":-50,""t"":7382},{""x"":952,""y"":490,""dx"":-19,""dy"":-61,""t"":7416},{""x"":930,""y"":490,""dx"":-41,""dy"":-61,""t"":7450},{""x"":934,""y"":485,""dx"":-37,""dy"":-66,""t"":7484},{""x"":936,""y"":491,""dx"":-35,""dy"":-60,""t"":7518},{""x"":992,""y"":494,""dx"":21,""dy"":-57,""t"":7552},{""x"":972,""y"":503,""dx"":1,""dy"":-48,""t"":7586},{""x"":1001,""y"":487,""dx"":30,""dy"":-64,""t"":7619},{""x"":996,""y"":500,""dx"":25,""dy"":-51,""t"":7654},{""x"":988,""y"":496,""dx"":17,""dy"":-55,""t"":7689},{""x"":1010,""y"":506,""dx"":39,""dy"":-45,""t"":7722},{""x"":1010,""y"":499,""dx"":39,""dy"":-52,""t"":7756},{""x"":1016,""y"":496,""dx"":45,""dy"":-55,""t"":7790},{""x"":1050,""y"":494,""dx"":79,""dy"":-57,""t"":7824},{""x"":1067,""y"":488,""dx"":96,""dy"":-63,""t"":7858},{""x"":1041,""y"":485,""dx"":70,""dy"":-66,""t"":7892},{""x"":1057,""y"":491,""dx"":86,""dy"":-60,""t"":7926},{""x"":1054,""y"":493,""dx"":83,""dy"":-58,""t"":7959},{""x"":1057,""y"":484,""dx"":86,""dy"":-67,""t"":7995},{""x"":1072,""y"":489,""dx"":101,""dy"":-62,""t"":8028},{""x"":1079,""y"":497,""dx"":108,""dy"":-54,""t"":8062},{""x"":1058,""y"":515,""dx"":87,""dy"":-36,""t"":8097},{""x"":1028,""y"":511,""dx"":57,""dy"":-40,""t"":8129},{""x"":1000,""y"":500,""dx"":29,""dy"":-51,""t"":8166},{""x"":1010,""y"":501,""dx"":39,""dy"":-50,""t"":8199},{""x"":1020,""y"":565,""dx"":49,""dy"":14,""t"":8232},{""x"":1004,""y"":540,""dx"":33,""dy"":-11,""t"":8267},{""x"":982,""y"":540,""dx"":11,""dy"":-11,""t"":8299},{""x"":970,""y"":547,""dx"":-1,""dy"":-4,""t"":8334},{""x"":952,""y"":552,""dx"":-19,""dy"":1,""t"":8368},{""x"":936,""y"":554,""dx"":-35,""dy"":3,""t"":8401},{""x"":917,""y"":532,""dx"":-54,""dy"":-19,""t"":8433},{""x"":907,""y"":526,""dx"":-64,""dy"":-25,""t"":8471},{""x"":911,""y"":514,""dx"":-60,""dy"":-37,""t"":8504},{""x"":917,""y"":518,""dx"":-54,""dy"":-33,""t"":8538},{""x"":924,""y"":528,""dx"":-47,""dy"":-23,""t"":8572},{""x"":919,""y"":528,""dx"":-52,""dy"":-23,""t"":8606},{""x"":900,""y"":523,""dx"":-71,""dy"":-28,""t"":8640},{""x"":902,""y"":514,""dx"":-69,""dy"":-37,""t"":8673},{""x"":910,""y"":511,""dx"":-61,""dy"":-40,""t"":8708},{""x"":953,""y"":518,""dx"":-18,""dy"":-33,""t"":8742},{""x"":943,""y"":526,""dx"":-28,""dy"":-25,""t"":8776},{""x"":966,""y"":518,""dx"":-5,""dy"":-33,""t"":8810},{""x"":966,""y"":507,""dx"":-5,""dy"":-44,""t"":8842},{""x"":968,""y"":492,""dx"":-3,""dy"":-59,""t"":8878},{""x"":962,""y"":509,""dx"":-9,""dy"":-42,""t"":8912},{""x"":954,""y"":524,""dx"":-17,""dy"":-27,""t"":8946},{""x"":927,""y"":514,""dx"":-44,""dy"":-37,""t"":8980},{""x"":924,""y"":521,""dx"":-47,""dy"":-30,""t"":9014}],[{""x"":477,""y"":606,""dx"":-14,""dy"":-215,""t"":10034},{""x"":492,""y"":622,""dx"":1,""dy"":-199,""t"":10068},{""x"":512,""y"":640,""dx"":21,""dy"":-181,""t"":10102},{""x"":513,""y"":649,""dx"":22,""dy"":-172,""t"":10136},{""x"":544,""y"":660,""dx"":53,""dy"":-161,""t"":10170},{""x"":537,""y"":672,""dx"":46,""dy"":-149,""t"":10204},{""x"":562,""y"":673,""dx"":71,""dy"":-148,""t"":10238},{""x"":558,""y"":663,""dx"":67,""dy"":-158,""t"":10272},{""x"":579,""y"":668,""dx"":88,""dy"":-153,""t"":10305},{""x"":576,""y"":664,""dx"":85,""dy"":-157,""t"":10339},{""x"":560,""y"":663,""dx"":69,""dy"":-158,""t"":10374},{""x"":572,""y"":667,""dx"":81,""dy"":-154,""t"":10407},{""x"":561,""y"":661,""dx"":70,""dy"":-160,""t"":10440},{""x"":562,""y"":671,""dx"":71,""dy"":-150,""t"":10476},{""x"":581,""y"":685,""dx"":90,""dy"":-136,""t"":10510},{""x"":612,""y"":683,""dx"":121,""dy"":-138,""t"":10544},{""x"":591,""y"":674,""dx"":100,""dy"":-147,""t"":10577},{""x"":599,""y"":668,""dx"":108,""dy"":-153,""t"":10612},{""x"":604,""y"":666,""dx"":113,""dy"":-155,""t"":10646},{""x"":613,""y"":654,""dx"":122,""dy"":-167,""t"":10681},{""x"":617,""y"":652,""dx"":126,""dy"":-169,""t"":10714},{""x"":624,""y"":638,""dx"":133,""dy"":-183,""t"":10747},{""x"":628,""y"":644,""dx"":137,""dy"":-177,""t"":10782},{""x"":628,""y"":631,""dx"":137,""dy"":-190,""t"":10817},{""x"":622,""y"":627,""dx"":131,""dy"":-194,""t"":10849},{""x"":614,""y"":624,""dx"":123,""dy"":-197,""t"":10884},{""x"":631,""y"":635,""dx"":140,""dy"":-186,""t"":10917},{""x"":603,""y"":637,""dx"":112,""dy"":-184,""t"":10952},{""x"":619,""y"":636,""dx"":128,""dy"":-185,""t"":10986},{""x"":619,""y"":626,""dx"":128,""dy"":-195,""t"":11020},{""x"":612,""y"":626,""dx"":121,""dy"":-195,""t"":11053},{""x"":582,""y"":623,""dx"":91,""dy"":-198,""t"":11088},{""x"":588,""y"":613,""dx"":97,""dy"":-208,""t"":11122},{""x"":595,""y"":611,""dx"":104,""dy"":-210,""t"":11156},{""x"":603,""y"":605,""dx"":112,""dy"":-216,""t"":11190},{""x"":560,""y"":581,""dx"":69,""dy"":-240,""t"":11223},{""x"":569,""y"":585,""dx"":78,""dy"":-236,""t"":11258},{""x"":569,""y"":601,""dx"":78,""dy"":-220,""t"":11292},{""x"":593,""y"":600,""dx"":102,""dy"":-221,""t"":11326},{""x"":602,""y"":609,""dx"":111,""dy"":-212,""t"":11361},{""x"":602,""y"":608,""dx"":111,""dy"":-213,""t"":11395},{""x"":604,""y"":604,""dx"":113,""dy"":-217,""t"":11428},{""x"":589,""y"":600,""dx"":98,""dy"":-221,""t"":11461},{""x"":595,""y"":596,""dx"":104,""dy"":-225,""t"":11496},{""x"":596,""y"":591,""dx"":105,""dy"":-230,""t"":11530},{""x"":590,""y"":598,""dx"":99,""dy"":-223,""t"":11564},{""x"":580,""y"":601,""dx"":89,""dy"":-220,""t"":11598},{""x"":584,""y"":607,""dx"":93,""dy"":-214,""t"":11632},{""x"":576,""y"":608,""dx"":85,""dy"":-213,""t"":11666},{""x"":579,""y"":604,""dx"":88,""dy"":-217,""t"":11700},{""x"":585,""y"":609,""dx"":94,""dy"":-212,""t"":11735},{""x"":592,""y"":606,""dx"":101,""dy"":-215,""t"":11768},{""x"":599,""y"":609,""dx"":108,""dy"":-212,""t"":11803},{""x"":602,""y"":613,""dx"":111,""dy"":-208,""t"":11836},{""x"":608,""y"":628,""dx"":117,""dy"":-193,""t"":11871},{""x"":596,""y"":615,""dx"":105,""dy"":-206,""t"":11905},{""x"":608,""y"":647,""dx"":117,""dy"":-174,""t"":11938},{""x"":595,""y"":633,""dx"":104,""dy"":-188,""t"":11973},{""x"":594,""y"":627,""dx"":103,""dy"":-194,""t"":12004}],[{""x"":1240,""y"":591,""dx"":-211,""dy"":-230,""t"":13026},{""x"":1227,""y"":597,""dx"":-224,""dy"":-224,""t"":13060},{""x"":1203,""y"":595,""dx"":-248,""dy"":-226,""t"":13094},{""x"":1211,""y"":612,""dx"":-240,""dy"":-209,""t"":13128},{""x"":1188,""y"":609,""dx"":-263,""dy"":-212,""t"":13162},{""x"":1184,""y"":603,""dx"":-267,""dy"":-218,""t"":13196},{""x"":1176,""y"":604,""dx"":-275,""dy"":-217,""t"":13231},{""x"":1201,""y"":614,""dx"":-250,""dy"":-207,""t"":13264},{""x"":1227,""y"":622,""dx"":-224,""dy"":-199,""t"":13298},{""x"":1245,""y"":630,""dx"":-206,""dy"":-191,""t"":13332},{""x"":1219,""y"":630,""dx"":-232,""dy"":-191,""t"":13367},{""x"":1243,""y"":656,""dx"":-208,""dy"":-165,""t"":13400},{""x"":1220,""y"":652,""dx"":-231,""dy"":-169,""t"":13434},{""x"":1194,""y"":642,""dx"":-257,""dy"":-179,""t"":13468},{""x"":1173,""y"":633,""dx"":-278,""dy"":-188,""t"":13502},{""x"":1176,""y"":634,""dx"":-275,""dy"":-187,""t"":13537},{""x"":1172,""y"":640,""dx"":-279,""dy"":-181,""t"":13569},{""x"":1201,""y"":652,""dx"":-250,""dy"":-169,""t"":13602},{""x"":1183,""y"":643,""dx"":-268,""dy"":-178,""t"":13639},{""x"":1207,""y"":662,""dx"":-244,""dy"":-159,""t"":13672},{""x"":1193,""y"":645,""dx"":-258,""dy"":-176,""t"":13706},{""x"":1222,""y"":661,""dx"":-229,""dy"":-160,""t"":13741},{""x"":1212,""y"":655,""dx"":-239,""dy"":-166,""t"":13775},{""x"":1212,""y"":642,""dx"":-239,""dy"":-179,""t"":13807},{""x"":1203,""y"":638,""dx"":-248,""dy"":-183,""t"":13841},{""x"":1182,""y"":627,""dx"":-269,""dy"":-194,""t"":13876},{""x"":1203,""y"":607,""dx"":-248,""dy"":-214,""t"":13911},{""x"":1211,""y"":604,""dx"":-240,""dy"":-217,""t"":13944},{""x"":1213,""y"":616,""dx"":-238,""dy"":-205,""t"":13978},{""x"":1197,""y"":621,""dx"":-254,""dy"":-200,""t"":14010},{""x"":1200,""y"":687,""dx"":-251,""dy"":-134,""t"":14046},{""x"":1207,""y"":733,""dx"":-244,""dy"":-88,""t"":14080},{""x"":1215,""y"":730,""dx"":-236,""dy"":-91,""t"":14113},{""x"":1213,""y"":709,""dx"":-238,""dy"":-112,""t"":14148},{""x"":1224,""y"":704,""dx"":-227,""dy"":-117,""t"":14182},{""x"":1219,""y"":702,""dx"":-232,""dy"":-119,""t"":14217},{""x"":1216,""y"":694,""dx"":-235,""dy"":-127,""t"":14250},{""x"":1225,""y"":666,""dx"":-226,""dy"":-155,""t"":14284},{""x"":1220,""y"":656,""dx"":-231,""dy"":-165,""t"":14318},{""x"":1231,""y"":663,""dx"":-220,""dy"":-158,""t"":14353},{""x"":1230,""y"":661,""dx"":-221,""dy"":-160,""t"":14385},{""x"":1222,""y"":646,""dx"":-229,""dy"":-175,""t"":14419},{""x"":1225,""y"":651,""dx"":-226,""dy"":-170,""t"":14489},{""x"":1220,""y"":657,""dx"":-231,""dy"":-164,""t"":14522},{""x"":1232,""y"":651,""dx"":-219,""dy"":-170,""t"":14556},{""x"":1226,""y"":642,""dx"":-225,""dy"":-179,""t"":14591},{""x"":1214,""y"":626,""dx"":-237,""dy"":-195,""t"":14624},{""x"":1200,""y"":612,""dx"":-251,""dy"":-209,""t"":14658},{""x"":1180,""y"":601,""dx"":-271,""dy"":-220,""t"":14692},{""x"":1162,""y"":599,""dx"":-289,""dy"":-222,""t"":14726},{""x"":1155,""y"":642,""dx"":-296,""dy"":-179,""t"":14759},{""x"":1180,""y"":639,""dx"":-271,""dy"":-182,""t"":14794},{""x"":1160,""y"":624,""dx"":-291,""dy"":-197,""t"":14827},{""x"":1156,""y"":625,""dx"":-295,""dy"":-196,""t"":14862},{""x"":1151,""y"":615,""dx"":-300,""dy"":-206,""t"":14896},{""x"":1163,""y"":611,""dx"":-288,""dy"":-210,""t"":14930},{""x"":1152,""y"":616,""dx"":-299,""dy"":-205,""t"":14963},{""x"":1145,""y"":621,""dx"":-306,""dy"":-200,""t"":14998},{""x"":1173,""y"":636,""dx"":-278,""dy"":-185,""t"":15032}]]","[100,100,100,30.508474576271187,0]","[{""x"":72.45,""y"":28.966666666666665,""r"":39.004565616215984},{""x"":-55.779661016949156,""y"":4.322033898305085,""r"":45.958342052903205},{""x"":-0.25,""y"":-50.88333333333333,""r"":75.60658034352804},{""x"":94.71186440677967,""y"":-190.20338983050848,""r"":34.594586375506616},{""x"":-250.08474576271186,""y"":-181.0677966101695,""r"":32.99632617332591}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
