"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","82302","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","82311","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","86022","0.0-2.0-0.0","","","","","3708","{""name"":""张梦洋"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","87485","0.0-2.0-1.0","","","","","1463","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","87942","0.0-3.0","","","","","454"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","94301","0.0-4.0","","","","","","","","","1411","","","","","","","","","","","","","","","",""
"","html-button-response","6","95006","0.0-5.0-0.0","","","","","702","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","105174","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","105973","0.0-5.0-2.0","","","","","799","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","123133","0.0-5.0-3.0","","","","","","","","","","[[{""x"":553,""y"":423,""dx"":62,""dy"":142,""t"":990},{""x"":549,""y"":424,""dx"":58,""dy"":143,""t"":1024},{""x"":555,""y"":427,""dx"":64,""dy"":146,""t"":1057},{""x"":531,""y"":417,""dx"":40,""dy"":136,""t"":1093},{""x"":516,""y"":441,""dx"":25,""dy"":160,""t"":1126},{""x"":485,""y"":416,""dx"":-6,""dy"":135,""t"":1160},{""x"":487,""y"":349,""dx"":-4,""dy"":68,""t"":1195},{""x"":474,""y"":309,""dx"":-17,""dy"":28,""t"":1228},{""x"":504,""y"":275,""dx"":13,""dy"":-6,""t"":1262},{""x"":503,""y"":287,""dx"":12,""dy"":6,""t"":1296},{""x"":494,""y"":281,""dx"":3,""dy"":0,""t"":1330},{""x"":530,""y"":307,""dx"":39,""dy"":26,""t"":1364},{""x"":540,""y"":396,""dx"":49,""dy"":115,""t"":1398},{""x"":513,""y"":428,""dx"":22,""dy"":147,""t"":1432},{""x"":502,""y"":404,""dx"":11,""dy"":123,""t"":1466},{""x"":496,""y"":433,""dx"":5,""dy"":152,""t"":1500},{""x"":481,""y"":437,""dx"":-10,""dy"":156,""t"":1534},{""x"":500,""y"":479,""dx"":9,""dy"":198,""t"":1567},{""x"":500,""y"":499,""dx"":9,""dy"":218,""t"":1602},{""x"":488,""y"":513,""dx"":-3,""dy"":232,""t"":1637},{""x"":491,""y"":520,""dx"":0,""dy"":239,""t"":1670},{""x"":511,""y"":522,""dx"":20,""dy"":241,""t"":1704},{""x"":499,""y"":509,""dx"":8,""dy"":228,""t"":1739},{""x"":481,""y"":517,""dx"":-10,""dy"":236,""t"":1772},{""x"":475,""y"":530,""dx"":-16,""dy"":249,""t"":1806},{""x"":471,""y"":541,""dx"":-20,""dy"":260,""t"":1837},{""x"":480,""y"":539,""dx"":-11,""dy"":258,""t"":1874},{""x"":497,""y"":546,""dx"":6,""dy"":265,""t"":1907},{""x"":505,""y"":538,""dx"":14,""dy"":257,""t"":1942},{""x"":490,""y"":503,""dx"":-1,""dy"":222,""t"":1976},{""x"":484,""y"":478,""dx"":-7,""dy"":197,""t"":2009},{""x"":477,""y"":456,""dx"":-14,""dy"":175,""t"":2044},{""x"":510,""y"":475,""dx"":19,""dy"":194,""t"":2078},{""x"":548,""y"":504,""dx"":57,""dy"":223,""t"":2112},{""x"":570,""y"":511,""dx"":79,""dy"":230,""t"":2145},{""x"":582,""y"":503,""dx"":91,""dy"":222,""t"":2180},{""x"":594,""y"":462,""dx"":103,""dy"":181,""t"":2214},{""x"":617,""y"":465,""dx"":126,""dy"":184,""t"":2248},{""x"":624,""y"":463,""dx"":133,""dy"":182,""t"":2283},{""x"":632,""y"":430,""dx"":141,""dy"":149,""t"":2316},{""x"":634,""y"":416,""dx"":143,""dy"":135,""t"":2349},{""x"":614,""y"":446,""dx"":123,""dy"":165,""t"":2384},{""x"":641,""y"":453,""dx"":150,""dy"":172,""t"":2418},{""x"":596,""y"":451,""dx"":105,""dy"":170,""t"":2452},{""x"":565,""y"":459,""dx"":74,""dy"":178,""t"":2486},{""x"":604,""y"":481,""dx"":113,""dy"":200,""t"":2520},{""x"":568,""y"":481,""dx"":77,""dy"":200,""t"":2554},{""x"":546,""y"":465,""dx"":55,""dy"":184,""t"":2587},{""x"":529,""y"":461,""dx"":38,""dy"":180,""t"":2621},{""x"":509,""y"":432,""dx"":18,""dy"":151,""t"":2656},{""x"":493,""y"":428,""dx"":2,""dy"":147,""t"":2690},{""x"":524,""y"":432,""dx"":33,""dy"":151,""t"":2723},{""x"":521,""y"":452,""dx"":30,""dy"":171,""t"":2757},{""x"":514,""y"":472,""dx"":23,""dy"":191,""t"":2793},{""x"":530,""y"":467,""dx"":39,""dy"":186,""t"":2827},{""x"":553,""y"":461,""dx"":62,""dy"":180,""t"":2859},{""x"":561,""y"":451,""dx"":70,""dy"":170,""t"":2895},{""x"":557,""y"":446,""dx"":66,""dy"":165,""t"":2928},{""x"":623,""y"":439,""dx"":132,""dy"":158,""t"":2962},{""x"":758,""y"":408,""dx"":267,""dy"":127,""t"":2996}],[{""x"":1572,""y"":268,""dx"":121,""dy"":-13,""t"":4016},{""x"":1554,""y"":278,""dx"":103,""dy"":-3,""t"":4050},{""x"":1587,""y"":307,""dx"":136,""dy"":26,""t"":4084},{""x"":1578,""y"":313,""dx"":127,""dy"":32,""t"":4119},{""x"":1589,""y"":332,""dx"":138,""dy"":51,""t"":4152},{""x"":1596,""y"":357,""dx"":145,""dy"":76,""t"":4186},{""x"":1592,""y"":349,""dx"":141,""dy"":68,""t"":4219},{""x"":1589,""y"":336,""dx"":138,""dy"":55,""t"":4254},{""x"":1590,""y"":336,""dx"":139,""dy"":55,""t"":4288},{""x"":1588,""y"":341,""dx"":137,""dy"":60,""t"":4322},{""x"":1588,""y"":354,""dx"":137,""dy"":73,""t"":4355},{""x"":1588,""y"":374,""dx"":137,""dy"":93,""t"":4390},{""x"":1580,""y"":395,""dx"":129,""dy"":114,""t"":4424},{""x"":1444,""y"":464,""dx"":-7,""dy"":183,""t"":4457},{""x"":1322,""y"":503,""dx"":-129,""dy"":222,""t"":4492},{""x"":1215,""y"":530,""dx"":-236,""dy"":249,""t"":4526},{""x"":1165,""y"":582,""dx"":-286,""dy"":301,""t"":4560},{""x"":1183,""y"":615,""dx"":-268,""dy"":334,""t"":4594},{""x"":1203,""y"":581,""dx"":-248,""dy"":300,""t"":4628},{""x"":1271,""y"":554,""dx"":-180,""dy"":273,""t"":4662},{""x"":1351,""y"":520,""dx"":-100,""dy"":239,""t"":4696},{""x"":1393,""y"":475,""dx"":-58,""dy"":194,""t"":4731},{""x"":1437,""y"":435,""dx"":-14,""dy"":154,""t"":4763},{""x"":1473,""y"":402,""dx"":22,""dy"":121,""t"":4797},{""x"":1500,""y"":364,""dx"":49,""dy"":83,""t"":4832},{""x"":1530,""y"":328,""dx"":79,""dy"":47,""t"":4865},{""x"":1533,""y"":304,""dx"":82,""dy"":23,""t"":4900},{""x"":1552,""y"":301,""dx"":101,""dy"":20,""t"":4934},{""x"":1579,""y"":282,""dx"":128,""dy"":1,""t"":4967},{""x"":1612,""y"":256,""dx"":161,""dy"":-25,""t"":5002},{""x"":1637,""y"":236,""dx"":186,""dy"":-45,""t"":5034},{""x"":1652,""y"":218,""dx"":201,""dy"":-63,""t"":5070},{""x"":1650,""y"":202,""dx"":199,""dy"":-79,""t"":5104},{""x"":1657,""y"":196,""dx"":206,""dy"":-85,""t"":5138},{""x"":1662,""y"":221,""dx"":211,""dy"":-60,""t"":5171},{""x"":1662,""y"":232,""dx"":211,""dy"":-49,""t"":5207},{""x"":1654,""y"":240,""dx"":203,""dy"":-41,""t"":5240},{""x"":1652,""y"":271,""dx"":201,""dy"":-10,""t"":5274},{""x"":1636,""y"":300,""dx"":185,""dy"":19,""t"":5307},{""x"":1629,""y"":306,""dx"":178,""dy"":25,""t"":5342},{""x"":1627,""y"":326,""dx"":176,""dy"":45,""t"":5375},{""x"":1616,""y"":338,""dx"":165,""dy"":57,""t"":5411},{""x"":1613,""y"":342,""dx"":162,""dy"":61,""t"":5442},{""x"":1611,""y"":342,""dx"":160,""dy"":61,""t"":5478},{""x"":1622,""y"":358,""dx"":171,""dy"":77,""t"":5512},{""x"":1603,""y"":359,""dx"":152,""dy"":78,""t"":5547},{""x"":1608,""y"":341,""dx"":157,""dy"":60,""t"":5579},{""x"":1601,""y"":334,""dx"":150,""dy"":53,""t"":5613},{""x"":1590,""y"":328,""dx"":139,""dy"":47,""t"":5648},{""x"":1586,""y"":339,""dx"":135,""dy"":58,""t"":5682},{""x"":1590,""y"":341,""dx"":139,""dy"":60,""t"":5716},{""x"":1585,""y"":349,""dx"":134,""dy"":68,""t"":5751},{""x"":1585,""y"":350,""dx"":134,""dy"":69,""t"":5785},{""x"":1582,""y"":338,""dx"":131,""dy"":57,""t"":5818},{""x"":1581,""y"":332,""dx"":130,""dy"":51,""t"":5852},{""x"":1580,""y"":332,""dx"":129,""dy"":51,""t"":5886},{""x"":1566,""y"":322,""dx"":115,""dy"":41,""t"":5919},{""x"":1560,""y"":301,""dx"":109,""dy"":20,""t"":5953},{""x"":1567,""y"":291,""dx"":116,""dy"":10,""t"":5988}],[{""x"":940,""y"":585,""dx"":-31,""dy"":34,""t"":7042},{""x"":935,""y"":607,""dx"":-36,""dy"":56,""t"":7075},{""x"":885,""y"":566,""dx"":-86,""dy"":15,""t"":7110},{""x"":877,""y"":557,""dx"":-94,""dy"":6,""t"":7144},{""x"":878,""y"":576,""dx"":-93,""dy"":25,""t"":7178},{""x"":867,""y"":607,""dx"":-104,""dy"":56,""t"":7211},{""x"":885,""y"":646,""dx"":-86,""dy"":95,""t"":7245},{""x"":906,""y"":630,""dx"":-65,""dy"":79,""t"":7280},{""x"":916,""y"":670,""dx"":-55,""dy"":119,""t"":7314},{""x"":929,""y"":678,""dx"":-42,""dy"":127,""t"":7348},{""x"":959,""y"":670,""dx"":-12,""dy"":119,""t"":7382},{""x"":964,""y"":679,""dx"":-7,""dy"":128,""t"":7414},{""x"":979,""y"":670,""dx"":8,""dy"":119,""t"":7451},{""x"":988,""y"":657,""dx"":17,""dy"":106,""t"":7484},{""x"":971,""y"":641,""dx"":0,""dy"":90,""t"":7518},{""x"":968,""y"":630,""dx"":-3,""dy"":79,""t"":7552},{""x"":973,""y"":609,""dx"":2,""dy"":58,""t"":7586},{""x"":978,""y"":607,""dx"":7,""dy"":56,""t"":7620},{""x"":988,""y"":606,""dx"":17,""dy"":55,""t"":7653},{""x"":981,""y"":614,""dx"":10,""dy"":63,""t"":7688},{""x"":989,""y"":601,""dx"":18,""dy"":50,""t"":7722},{""x"":1000,""y"":591,""dx"":29,""dy"":40,""t"":7756},{""x"":1004,""y"":582,""dx"":33,""dy"":31,""t"":7789},{""x"":988,""y"":573,""dx"":17,""dy"":22,""t"":7824},{""x"":988,""y"":594,""dx"":17,""dy"":43,""t"":7857},{""x"":981,""y"":604,""dx"":10,""dy"":53,""t"":7893},{""x"":973,""y"":582,""dx"":2,""dy"":31,""t"":7926},{""x"":987,""y"":594,""dx"":16,""dy"":43,""t"":7959},{""x"":982,""y"":603,""dx"":11,""dy"":52,""t"":7993},{""x"":986,""y"":601,""dx"":15,""dy"":50,""t"":8028},{""x"":991,""y"":604,""dx"":20,""dy"":53,""t"":8062},{""x"":993,""y"":607,""dx"":22,""dy"":56,""t"":8096},{""x"":1005,""y"":600,""dx"":34,""dy"":49,""t"":8129},{""x"":997,""y"":610,""dx"":26,""dy"":59,""t"":8164},{""x"":1018,""y"":601,""dx"":47,""dy"":50,""t"":8198},{""x"":1002,""y"":606,""dx"":31,""dy"":55,""t"":8232},{""x"":1013,""y"":606,""dx"":42,""dy"":55,""t"":8266},{""x"":1015,""y"":597,""dx"":44,""dy"":46,""t"":8300},{""x"":1008,""y"":612,""dx"":37,""dy"":61,""t"":8334},{""x"":1002,""y"":590,""dx"":31,""dy"":39,""t"":8368},{""x"":987,""y"":603,""dx"":16,""dy"":52,""t"":8402},{""x"":970,""y"":593,""dx"":-1,""dy"":42,""t"":8436},{""x"":973,""y"":597,""dx"":2,""dy"":46,""t"":8471},{""x"":975,""y"":595,""dx"":4,""dy"":44,""t"":8504},{""x"":970,""y"":592,""dx"":-1,""dy"":41,""t"":8538},{""x"":1005,""y"":593,""dx"":34,""dy"":42,""t"":8572},{""x"":993,""y"":593,""dx"":22,""dy"":42,""t"":8604},{""x"":1002,""y"":604,""dx"":31,""dy"":53,""t"":8640},{""x"":990,""y"":614,""dx"":19,""dy"":63,""t"":8674},{""x"":1004,""y"":595,""dx"":33,""dy"":44,""t"":8707},{""x"":990,""y"":598,""dx"":19,""dy"":47,""t"":8742},{""x"":1016,""y"":592,""dx"":45,""dy"":41,""t"":8776},{""x"":1003,""y"":602,""dx"":32,""dy"":51,""t"":8811},{""x"":1029,""y"":579,""dx"":58,""dy"":28,""t"":8843},{""x"":1002,""y"":589,""dx"":31,""dy"":38,""t"":8878},{""x"":989,""y"":610,""dx"":18,""dy"":59,""t"":8912},{""x"":997,""y"":614,""dx"":26,""dy"":63,""t"":8946},{""x"":977,""y"":628,""dx"":6,""dy"":77,""t"":8979},{""x"":967,""y"":610,""dx"":-4,""dy"":59,""t"":9011}],[{""x"":548,""y"":733,""dx"":57,""dy"":-88,""t"":10034},{""x"":569,""y"":754,""dx"":78,""dy"":-67,""t"":10068},{""x"":554,""y"":745,""dx"":63,""dy"":-76,""t"":10102},{""x"":571,""y"":765,""dx"":80,""dy"":-56,""t"":10135},{""x"":557,""y"":756,""dx"":66,""dy"":-65,""t"":10170},{""x"":569,""y"":766,""dx"":78,""dy"":-55,""t"":10204},{""x"":580,""y"":777,""dx"":89,""dy"":-44,""t"":10238},{""x"":579,""y"":780,""dx"":88,""dy"":-41,""t"":10272},{""x"":575,""y"":799,""dx"":84,""dy"":-22,""t"":10306},{""x"":578,""y"":807,""dx"":87,""dy"":-14,""t"":10340},{""x"":586,""y"":800,""dx"":95,""dy"":-21,""t"":10374},{""x"":585,""y"":798,""dx"":94,""dy"":-23,""t"":10407},{""x"":570,""y"":780,""dx"":79,""dy"":-41,""t"":10442},{""x"":566,""y"":782,""dx"":75,""dy"":-39,""t"":10476},{""x"":568,""y"":774,""dx"":77,""dy"":-47,""t"":10510},{""x"":567,""y"":774,""dx"":76,""dy"":-47,""t"":10544},{""x"":567,""y"":773,""dx"":76,""dy"":-48,""t"":10576},{""x"":562,""y"":766,""dx"":71,""dy"":-55,""t"":10611},{""x"":561,""y"":758,""dx"":70,""dy"":-63,""t"":10646},{""x"":552,""y"":756,""dx"":61,""dy"":-65,""t"":10680},{""x"":548,""y"":755,""dx"":57,""dy"":-66,""t"":10714},{""x"":548,""y"":753,""dx"":57,""dy"":-68,""t"":10747},{""x"":551,""y"":762,""dx"":60,""dy"":-59,""t"":10782},{""x"":547,""y"":767,""dx"":56,""dy"":-54,""t"":10816},{""x"":552,""y"":768,""dx"":61,""dy"":-53,""t"":10850},{""x"":562,""y"":772,""dx"":71,""dy"":-49,""t"":10884},{""x"":559,""y"":778,""dx"":68,""dy"":-43,""t"":10918},{""x"":558,""y"":784,""dx"":67,""dy"":-37,""t"":10950},{""x"":544,""y"":776,""dx"":53,""dy"":-45,""t"":10986},{""x"":543,""y"":781,""dx"":52,""dy"":-40,""t"":11020},{""x"":539,""y"":790,""dx"":48,""dy"":-31,""t"":11054},{""x"":534,""y"":791,""dx"":43,""dy"":-30,""t"":11088},{""x"":520,""y"":784,""dx"":29,""dy"":-37,""t"":11122},{""x"":528,""y"":777,""dx"":37,""dy"":-44,""t"":11156},{""x"":529,""y"":773,""dx"":38,""dy"":-48,""t"":11190},{""x"":527,""y"":780,""dx"":36,""dy"":-41,""t"":11224},{""x"":544,""y"":785,""dx"":53,""dy"":-36,""t"":11257},{""x"":533,""y"":777,""dx"":42,""dy"":-44,""t"":11291},{""x"":519,""y"":780,""dx"":28,""dy"":-41,""t"":11326},{""x"":524,""y"":772,""dx"":33,""dy"":-49,""t"":11360},{""x"":520,""y"":772,""dx"":29,""dy"":-49,""t"":11394},{""x"":502,""y"":757,""dx"":11,""dy"":-64,""t"":11428},{""x"":492,""y"":762,""dx"":1,""dy"":-59,""t"":11462},{""x"":504,""y"":755,""dx"":13,""dy"":-66,""t"":11496},{""x"":496,""y"":758,""dx"":5,""dy"":-63,""t"":11529},{""x"":497,""y"":760,""dx"":6,""dy"":-61,""t"":11564},{""x"":503,""y"":760,""dx"":12,""dy"":-61,""t"":11598},{""x"":489,""y"":760,""dx"":-2,""dy"":-61,""t"":11632},{""x"":505,""y"":775,""dx"":14,""dy"":-46,""t"":11666},{""x"":519,""y"":781,""dx"":28,""dy"":-40,""t"":11699},{""x"":508,""y"":784,""dx"":17,""dy"":-37,""t"":11734},{""x"":508,""y"":792,""dx"":17,""dy"":-29,""t"":11768},{""x"":512,""y"":802,""dx"":21,""dy"":-19,""t"":11802},{""x"":513,""y"":805,""dx"":22,""dy"":-16,""t"":11836},{""x"":525,""y"":803,""dx"":34,""dy"":-18,""t"":11870},{""x"":518,""y"":804,""dx"":27,""dy"":-17,""t"":11904},{""x"":520,""y"":809,""dx"":29,""dy"":-12,""t"":11938},{""x"":514,""y"":806,""dx"":23,""dy"":-15,""t"":11972},{""x"":524,""y"":792,""dx"":33,""dy"":-29,""t"":12006}],[{""x"":1415,""y"":777,""dx"":-36,""dy"":-44,""t"":13026},{""x"":1421,""y"":773,""dx"":-30,""dy"":-48,""t"":13060},{""x"":1418,""y"":787,""dx"":-33,""dy"":-34,""t"":13093},{""x"":1411,""y"":797,""dx"":-40,""dy"":-24,""t"":13128},{""x"":1417,""y"":781,""dx"":-34,""dy"":-40,""t"":13161},{""x"":1402,""y"":791,""dx"":-49,""dy"":-30,""t"":13196},{""x"":1405,""y"":789,""dx"":-46,""dy"":-32,""t"":13230},{""x"":1401,""y"":789,""dx"":-50,""dy"":-32,""t"":13264},{""x"":1405,""y"":801,""dx"":-46,""dy"":-20,""t"":13298},{""x"":1400,""y"":808,""dx"":-51,""dy"":-13,""t"":13332},{""x"":1391,""y"":808,""dx"":-60,""dy"":-13,""t"":13366},{""x"":1385,""y"":812,""dx"":-66,""dy"":-9,""t"":13400},{""x"":1389,""y"":816,""dx"":-62,""dy"":-5,""t"":13434},{""x"":1383,""y"":785,""dx"":-68,""dy"":-36,""t"":13467},{""x"":1380,""y"":757,""dx"":-71,""dy"":-64,""t"":13502},{""x"":1375,""y"":756,""dx"":-76,""dy"":-65,""t"":13536},{""x"":1366,""y"":752,""dx"":-85,""dy"":-69,""t"":13570},{""x"":1370,""y"":762,""dx"":-81,""dy"":-59,""t"":13604},{""x"":1368,""y"":766,""dx"":-83,""dy"":-55,""t"":13638},{""x"":1368,""y"":773,""dx"":-83,""dy"":-48,""t"":13672},{""x"":1361,""y"":766,""dx"":-90,""dy"":-55,""t"":13705},{""x"":1360,""y"":764,""dx"":-91,""dy"":-57,""t"":13737},{""x"":1364,""y"":787,""dx"":-87,""dy"":-34,""t"":13774},{""x"":1367,""y"":783,""dx"":-84,""dy"":-38,""t"":13808},{""x"":1362,""y"":771,""dx"":-89,""dy"":-50,""t"":13842},{""x"":1363,""y"":763,""dx"":-88,""dy"":-58,""t"":13876},{""x"":1362,""y"":757,""dx"":-89,""dy"":-64,""t"":13910},{""x"":1359,""y"":747,""dx"":-92,""dy"":-74,""t"":13944},{""x"":1362,""y"":739,""dx"":-89,""dy"":-82,""t"":13978},{""x"":1365,""y"":716,""dx"":-86,""dy"":-105,""t"":14013},{""x"":1346,""y"":707,""dx"":-105,""dy"":-114,""t"":14046},{""x"":1326,""y"":697,""dx"":-125,""dy"":-124,""t"":14081},{""x"":1319,""y"":686,""dx"":-132,""dy"":-135,""t"":14113},{""x"":1314,""y"":677,""dx"":-137,""dy"":-144,""t"":14145},{""x"":1320,""y"":692,""dx"":-131,""dy"":-129,""t"":14182},{""x"":1330,""y"":706,""dx"":-121,""dy"":-115,""t"":14216},{""x"":1330,""y"":695,""dx"":-121,""dy"":-126,""t"":14250},{""x"":1343,""y"":704,""dx"":-108,""dy"":-117,""t"":14284},{""x"":1354,""y"":718,""dx"":-97,""dy"":-103,""t"":14318},{""x"":1360,""y"":707,""dx"":-91,""dy"":-114,""t"":14352},{""x"":1364,""y"":725,""dx"":-87,""dy"":-96,""t"":14385},{""x"":1363,""y"":735,""dx"":-88,""dy"":-86,""t"":14420},{""x"":1357,""y"":744,""dx"":-94,""dy"":-77,""t"":14454},{""x"":1354,""y"":738,""dx"":-97,""dy"":-83,""t"":14488},{""x"":1345,""y"":739,""dx"":-106,""dy"":-82,""t"":14522},{""x"":1352,""y"":748,""dx"":-99,""dy"":-73,""t"":14556},{""x"":1340,""y"":749,""dx"":-111,""dy"":-72,""t"":14589},{""x"":1354,""y"":732,""dx"":-97,""dy"":-89,""t"":14623},{""x"":1352,""y"":742,""dx"":-99,""dy"":-79,""t"":14657},{""x"":1365,""y"":739,""dx"":-86,""dy"":-82,""t"":14692},{""x"":1354,""y"":729,""dx"":-97,""dy"":-92,""t"":14726},{""x"":1355,""y"":731,""dx"":-96,""dy"":-90,""t"":14760},{""x"":1366,""y"":739,""dx"":-85,""dy"":-82,""t"":14794},{""x"":1359,""y"":740,""dx"":-92,""dy"":-81,""t"":14828},{""x"":1368,""y"":752,""dx"":-83,""dy"":-69,""t"":14862},{""x"":1359,""y"":736,""dx"":-92,""dy"":-85,""t"":14896},{""x"":1361,""y"":722,""dx"":-90,""dy"":-99,""t"":14930},{""x"":1340,""y"":710,""dx"":-111,""dy"":-111,""t"":14964},{""x"":1354,""y"":729,""dx"":-97,""dy"":-92,""t"":14998},{""x"":1347,""y"":724,""dx"":-104,""dy"":-97,""t"":15032}]]","[58.333333333333336,74.57627118644068,100,100,100]","[{""x"":45.31666666666667,""y"":168.3,""r"":90.29467032030117},{""x"":93.37288135593221,""y"":68.50847457627118,""r"":67.04886374334167},{""x"":4.0508474576271185,""y"":56.86440677966102,""r"":28.557772929872574},{""x"":48.69491525423729,""y"":-44.983050847457626,""r"":27.9019191596103},{""x"":-85.23333333333333,""y"":-71.58333333333333,""r"":39.68400964593}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
