"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","6642","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6648","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11914","0.0-2.0-0.0","","","","","5263","{""name"":""刘晓"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13129","0.0-2.0-1.0","","","","","1214","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13865","0.0-3.0","","","","","734"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18102","0.0-4.0","","","","","","","","","2148","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19049","0.0-5.0-0.0","","","","","945","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30093","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30761","0.0-5.0-2.0","","","","","668","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49145","0.0-5.0-3.0","","","","","","","","","","[[{""x"":463,""y"":342,""dx"":-28,""dy"":61,""t"":990},{""x"":447,""y"":350,""dx"":-44,""dy"":69,""t"":1025},{""x"":466,""y"":360,""dx"":-25,""dy"":79,""t"":1059},{""x"":474,""y"":380,""dx"":-17,""dy"":99,""t"":1092},{""x"":487,""y"":372,""dx"":-4,""dy"":91,""t"":1125},{""x"":511,""y"":346,""dx"":20,""dy"":65,""t"":1160},{""x"":528,""y"":328,""dx"":37,""dy"":47,""t"":1194},{""x"":509,""y"":344,""dx"":18,""dy"":63,""t"":1228},{""x"":490,""y"":307,""dx"":-1,""dy"":26,""t"":1262},{""x"":510,""y"":291,""dx"":19,""dy"":10,""t"":1296},{""x"":515,""y"":290,""dx"":24,""dy"":9,""t"":1330},{""x"":508,""y"":297,""dx"":17,""dy"":16,""t"":1364},{""x"":558,""y"":280,""dx"":67,""dy"":-1,""t"":1398},{""x"":567,""y"":285,""dx"":76,""dy"":4,""t"":1432},{""x"":566,""y"":273,""dx"":75,""dy"":-8,""t"":1466},{""x"":581,""y"":275,""dx"":90,""dy"":-6,""t"":1500},{""x"":576,""y"":290,""dx"":85,""dy"":9,""t"":1534},{""x"":574,""y"":301,""dx"":83,""dy"":20,""t"":1568},{""x"":582,""y"":304,""dx"":91,""dy"":23,""t"":1601},{""x"":591,""y"":269,""dx"":100,""dy"":-12,""t"":1637},{""x"":566,""y"":254,""dx"":75,""dy"":-27,""t"":1670},{""x"":548,""y"":270,""dx"":57,""dy"":-11,""t"":1704},{""x"":547,""y"":252,""dx"":56,""dy"":-29,""t"":1738},{""x"":507,""y"":250,""dx"":16,""dy"":-31,""t"":1772},{""x"":508,""y"":277,""dx"":17,""dy"":-4,""t"":1806},{""x"":509,""y"":318,""dx"":18,""dy"":37,""t"":1840},{""x"":507,""y"":322,""dx"":16,""dy"":41,""t"":1872},{""x"":533,""y"":316,""dx"":42,""dy"":35,""t"":1908},{""x"":536,""y"":304,""dx"":45,""dy"":23,""t"":1942},{""x"":527,""y"":304,""dx"":36,""dy"":23,""t"":1976},{""x"":515,""y"":311,""dx"":24,""dy"":30,""t"":2011},{""x"":512,""y"":318,""dx"":21,""dy"":37,""t"":2044},{""x"":500,""y"":295,""dx"":9,""dy"":14,""t"":2078},{""x"":497,""y"":291,""dx"":6,""dy"":10,""t"":2112},{""x"":495,""y"":316,""dx"":4,""dy"":35,""t"":2146},{""x"":496,""y"":286,""dx"":5,""dy"":5,""t"":2181},{""x"":494,""y"":292,""dx"":3,""dy"":11,""t"":2214},{""x"":482,""y"":281,""dx"":-9,""dy"":0,""t"":2248},{""x"":456,""y"":282,""dx"":-35,""dy"":1,""t"":2280},{""x"":457,""y"":286,""dx"":-34,""dy"":5,""t"":2315},{""x"":446,""y"":292,""dx"":-45,""dy"":11,""t"":2350},{""x"":450,""y"":278,""dx"":-41,""dy"":-3,""t"":2384},{""x"":453,""y"":279,""dx"":-38,""dy"":-2,""t"":2418},{""x"":471,""y"":265,""dx"":-20,""dy"":-16,""t"":2452},{""x"":473,""y"":279,""dx"":-18,""dy"":-2,""t"":2486},{""x"":482,""y"":284,""dx"":-9,""dy"":3,""t"":2520},{""x"":497,""y"":270,""dx"":6,""dy"":-11,""t"":2554},{""x"":507,""y"":275,""dx"":16,""dy"":-6,""t"":2588},{""x"":507,""y"":269,""dx"":16,""dy"":-12,""t"":2622},{""x"":511,""y"":271,""dx"":20,""dy"":-10,""t"":2657},{""x"":502,""y"":263,""dx"":11,""dy"":-18,""t"":2690},{""x"":484,""y"":266,""dx"":-7,""dy"":-15,""t"":2725},{""x"":521,""y"":272,""dx"":30,""dy"":-9,""t"":2758},{""x"":528,""y"":267,""dx"":37,""dy"":-14,""t"":2792},{""x"":526,""y"":280,""dx"":35,""dy"":-1,""t"":2825},{""x"":523,""y"":300,""dx"":32,""dy"":19,""t"":2860},{""x"":521,""y"":290,""dx"":30,""dy"":9,""t"":2894},{""x"":518,""y"":307,""dx"":27,""dy"":26,""t"":2928},{""x"":546,""y"":287,""dx"":55,""dy"":6,""t"":2983}],[{""x"":1638,""y"":318,""dx"":187,""dy"":37,""t"":4016},{""x"":1635,""y"":357,""dx"":184,""dy"":76,""t"":4050},{""x"":1646,""y"":375,""dx"":195,""dy"":94,""t"":4084},{""x"":1608,""y"":369,""dx"":157,""dy"":88,""t"":4117},{""x"":1614,""y"":384,""dx"":163,""dy"":103,""t"":4152},{""x"":1623,""y"":383,""dx"":172,""dy"":102,""t"":4186},{""x"":1613,""y"":394,""dx"":162,""dy"":113,""t"":4220},{""x"":1544,""y"":366,""dx"":93,""dy"":85,""t"":4255},{""x"":1491,""y"":340,""dx"":40,""dy"":59,""t"":4289},{""x"":1513,""y"":363,""dx"":62,""dy"":82,""t"":4323},{""x"":1493,""y"":352,""dx"":42,""dy"":71,""t"":4356},{""x"":1464,""y"":350,""dx"":13,""dy"":69,""t"":4390},{""x"":1530,""y"":372,""dx"":79,""dy"":91,""t"":4424},{""x"":1575,""y"":382,""dx"":124,""dy"":101,""t"":4458},{""x"":1657,""y"":392,""dx"":206,""dy"":111,""t"":4492},{""x"":1657,""y"":390,""dx"":206,""dy"":109,""t"":4526},{""x"":1696,""y"":386,""dx"":245,""dy"":105,""t"":4560},{""x"":1660,""y"":387,""dx"":209,""dy"":106,""t"":4595},{""x"":1652,""y"":407,""dx"":201,""dy"":126,""t"":4628},{""x"":1691,""y"":404,""dx"":240,""dy"":123,""t"":4663},{""x"":1727,""y"":372,""dx"":276,""dy"":91,""t"":4696},{""x"":1744,""y"":371,""dx"":293,""dy"":90,""t"":4730},{""x"":1743,""y"":330,""dx"":292,""dy"":49,""t"":4764},{""x"":1705,""y"":358,""dx"":254,""dy"":77,""t"":4798},{""x"":1682,""y"":391,""dx"":231,""dy"":110,""t"":4831},{""x"":1655,""y"":387,""dx"":204,""dy"":106,""t"":4866},{""x"":1617,""y"":396,""dx"":166,""dy"":115,""t"":4900},{""x"":1601,""y"":405,""dx"":150,""dy"":124,""t"":4934},{""x"":1622,""y"":407,""dx"":171,""dy"":126,""t"":4968},{""x"":1668,""y"":394,""dx"":217,""dy"":113,""t"":5003},{""x"":1658,""y"":391,""dx"":207,""dy"":110,""t"":5035},{""x"":1643,""y"":392,""dx"":192,""dy"":111,""t"":5069},{""x"":1642,""y"":392,""dx"":191,""dy"":111,""t"":5104},{""x"":1673,""y"":389,""dx"":222,""dy"":108,""t"":5139},{""x"":1672,""y"":389,""dx"":221,""dy"":108,""t"":5173},{""x"":1652,""y"":385,""dx"":201,""dy"":104,""t"":5206},{""x"":1658,""y"":350,""dx"":207,""dy"":69,""t"":5241},{""x"":1670,""y"":368,""dx"":219,""dy"":87,""t"":5274},{""x"":1672,""y"":390,""dx"":221,""dy"":109,""t"":5307},{""x"":1646,""y"":372,""dx"":195,""dy"":91,""t"":5342},{""x"":1643,""y"":386,""dx"":192,""dy"":105,""t"":5376},{""x"":1659,""y"":392,""dx"":208,""dy"":111,""t"":5410},{""x"":1683,""y"":402,""dx"":232,""dy"":121,""t"":5444},{""x"":1704,""y"":410,""dx"":253,""dy"":129,""t"":5476},{""x"":1700,""y"":420,""dx"":249,""dy"":139,""t"":5512},{""x"":1657,""y"":427,""dx"":206,""dy"":146,""t"":5546},{""x"":1632,""y"":397,""dx"":181,""dy"":116,""t"":5580},{""x"":1646,""y"":408,""dx"":195,""dy"":127,""t"":5614},{""x"":1624,""y"":433,""dx"":173,""dy"":152,""t"":5648},{""x"":1647,""y"":451,""dx"":196,""dy"":170,""t"":5684},{""x"":1669,""y"":456,""dx"":218,""dy"":175,""t"":5716},{""x"":1616,""y"":451,""dx"":165,""dy"":170,""t"":5750},{""x"":1548,""y"":432,""dx"":97,""dy"":151,""t"":5784},{""x"":1515,""y"":416,""dx"":64,""dy"":135,""t"":5819},{""x"":1496,""y"":440,""dx"":45,""dy"":159,""t"":5852},{""x"":1508,""y"":427,""dx"":57,""dy"":146,""t"":5886},{""x"":1473,""y"":410,""dx"":22,""dy"":129,""t"":5921},{""x"":1511,""y"":415,""dx"":60,""dy"":134,""t"":5954},{""x"":1559,""y"":420,""dx"":108,""dy"":139,""t"":5989}],[{""x"":928,""y"":585,""dx"":-43,""dy"":34,""t"":7008},{""x"":955,""y"":580,""dx"":-16,""dy"":29,""t"":7042},{""x"":980,""y"":576,""dx"":9,""dy"":25,""t"":7073},{""x"":993,""y"":592,""dx"":22,""dy"":41,""t"":7110},{""x"":978,""y"":584,""dx"":7,""dy"":33,""t"":7144},{""x"":1007,""y"":576,""dx"":36,""dy"":25,""t"":7178},{""x"":1004,""y"":571,""dx"":33,""dy"":20,""t"":7213},{""x"":997,""y"":564,""dx"":26,""dy"":13,""t"":7247},{""x"":971,""y"":574,""dx"":0,""dy"":23,""t"":7279},{""x"":970,""y"":559,""dx"":-1,""dy"":8,""t"":7314},{""x"":959,""y"":558,""dx"":-12,""dy"":7,""t"":7348},{""x"":965,""y"":555,""dx"":-6,""dy"":4,""t"":7382},{""x"":930,""y"":555,""dx"":-41,""dy"":4,""t"":7417},{""x"":922,""y"":558,""dx"":-49,""dy"":7,""t"":7449},{""x"":948,""y"":535,""dx"":-23,""dy"":-16,""t"":7484},{""x"":949,""y"":531,""dx"":-22,""dy"":-20,""t"":7518},{""x"":982,""y"":510,""dx"":11,""dy"":-41,""t"":7553},{""x"":983,""y"":496,""dx"":12,""dy"":-55,""t"":7586},{""x"":1006,""y"":484,""dx"":35,""dy"":-67,""t"":7620},{""x"":983,""y"":476,""dx"":12,""dy"":-75,""t"":7654},{""x"":970,""y"":485,""dx"":-1,""dy"":-66,""t"":7688},{""x"":986,""y"":487,""dx"":15,""dy"":-64,""t"":7722},{""x"":1001,""y"":492,""dx"":30,""dy"":-59,""t"":7756},{""x"":1016,""y"":487,""dx"":45,""dy"":-64,""t"":7789},{""x"":1038,""y"":495,""dx"":67,""dy"":-56,""t"":7825},{""x"":1031,""y"":501,""dx"":60,""dy"":-50,""t"":7858},{""x"":1015,""y"":503,""dx"":44,""dy"":-48,""t"":7892},{""x"":1042,""y"":490,""dx"":71,""dy"":-61,""t"":7925},{""x"":1006,""y"":508,""dx"":35,""dy"":-43,""t"":7960},{""x"":1021,""y"":517,""dx"":50,""dy"":-34,""t"":7993},{""x"":1013,""y"":511,""dx"":42,""dy"":-40,""t"":8028},{""x"":1033,""y"":506,""dx"":62,""dy"":-45,""t"":8063},{""x"":1026,""y"":505,""dx"":55,""dy"":-46,""t"":8096},{""x"":1004,""y"":505,""dx"":33,""dy"":-46,""t"":8132},{""x"":999,""y"":506,""dx"":28,""dy"":-45,""t"":8164},{""x"":1018,""y"":497,""dx"":47,""dy"":-54,""t"":8198},{""x"":1007,""y"":514,""dx"":36,""dy"":-37,""t"":8232},{""x"":1016,""y"":575,""dx"":45,""dy"":24,""t"":8266},{""x"":958,""y"":705,""dx"":-13,""dy"":154,""t"":8301},{""x"":909,""y"":799,""dx"":-62,""dy"":248,""t"":8335},{""x"":859,""y"":862,""dx"":-112,""dy"":311,""t"":8368},{""x"":809,""y"":859,""dx"":-162,""dy"":308,""t"":8402},{""x"":805,""y"":830,""dx"":-166,""dy"":279,""t"":8436},{""x"":843,""y"":816,""dx"":-128,""dy"":265,""t"":8470},{""x"":875,""y"":783,""dx"":-96,""dy"":232,""t"":8504},{""x"":913,""y"":734,""dx"":-58,""dy"":183,""t"":8538},{""x"":943,""y"":681,""dx"":-28,""dy"":130,""t"":8571},{""x"":939,""y"":656,""dx"":-32,""dy"":105,""t"":8606},{""x"":935,""y"":636,""dx"":-36,""dy"":85,""t"":8637},{""x"":953,""y"":616,""dx"":-18,""dy"":65,""t"":8674},{""x"":957,""y"":610,""dx"":-14,""dy"":59,""t"":8708},{""x"":974,""y"":617,""dx"":3,""dy"":66,""t"":8742},{""x"":1001,""y"":609,""dx"":30,""dy"":58,""t"":8775},{""x"":1006,""y"":590,""dx"":35,""dy"":39,""t"":8809},{""x"":1011,""y"":584,""dx"":40,""dy"":33,""t"":8843},{""x"":1037,""y"":591,""dx"":66,""dy"":40,""t"":8878},{""x"":1045,""y"":580,""dx"":74,""dy"":29,""t"":8912},{""x"":1030,""y"":565,""dx"":59,""dy"":14,""t"":8947},{""x"":1053,""y"":570,""dx"":82,""dy"":19,""t"":8980},{""x"":1055,""y"":573,""dx"":84,""dy"":22,""t"":9014}],[{""x"":433,""y"":622,""dx"":-58,""dy"":-199,""t"":10034},{""x"":423,""y"":627,""dx"":-68,""dy"":-194,""t"":10068},{""x"":432,""y"":610,""dx"":-59,""dy"":-211,""t"":10102},{""x"":427,""y"":627,""dx"":-64,""dy"":-194,""t"":10137},{""x"":455,""y"":651,""dx"":-36,""dy"":-170,""t"":10170},{""x"":422,""y"":636,""dx"":-69,""dy"":-185,""t"":10203},{""x"":422,""y"":628,""dx"":-69,""dy"":-193,""t"":10235},{""x"":433,""y"":639,""dx"":-58,""dy"":-182,""t"":10272},{""x"":440,""y"":633,""dx"":-51,""dy"":-188,""t"":10306},{""x"":427,""y"":624,""dx"":-64,""dy"":-197,""t"":10340},{""x"":434,""y"":627,""dx"":-57,""dy"":-194,""t"":10374},{""x"":476,""y"":623,""dx"":-15,""dy"":-198,""t"":10408},{""x"":470,""y"":639,""dx"":-21,""dy"":-182,""t"":10442},{""x"":510,""y"":637,""dx"":19,""dy"":-184,""t"":10475},{""x"":514,""y"":624,""dx"":23,""dy"":-197,""t"":10510},{""x"":541,""y"":630,""dx"":50,""dy"":-191,""t"":10544},{""x"":517,""y"":627,""dx"":26,""dy"":-194,""t"":10577},{""x"":559,""y"":636,""dx"":68,""dy"":-185,""t"":10611},{""x"":595,""y"":643,""dx"":104,""dy"":-178,""t"":10644},{""x"":619,""y"":644,""dx"":128,""dy"":-177,""t"":10680},{""x"":635,""y"":645,""dx"":144,""dy"":-176,""t"":10713},{""x"":645,""y"":634,""dx"":154,""dy"":-187,""t"":10747},{""x"":652,""y"":640,""dx"":161,""dy"":-181,""t"":10782},{""x"":655,""y"":634,""dx"":164,""dy"":-187,""t"":10816},{""x"":660,""y"":650,""dx"":169,""dy"":-171,""t"":10850},{""x"":667,""y"":648,""dx"":176,""dy"":-173,""t"":10883},{""x"":647,""y"":634,""dx"":156,""dy"":-187,""t"":10918},{""x"":651,""y"":628,""dx"":160,""dy"":-193,""t"":10952},{""x"":690,""y"":633,""dx"":199,""dy"":-188,""t"":10986},{""x"":678,""y"":642,""dx"":187,""dy"":-179,""t"":11019},{""x"":688,""y"":619,""dx"":197,""dy"":-202,""t"":11054},{""x"":699,""y"":625,""dx"":208,""dy"":-196,""t"":11088},{""x"":690,""y"":628,""dx"":199,""dy"":-193,""t"":11121},{""x"":689,""y"":630,""dx"":198,""dy"":-191,""t"":11156},{""x"":678,""y"":628,""dx"":187,""dy"":-193,""t"":11190},{""x"":679,""y"":638,""dx"":188,""dy"":-183,""t"":11225},{""x"":662,""y"":642,""dx"":171,""dy"":-179,""t"":11258},{""x"":666,""y"":657,""dx"":175,""dy"":-164,""t"":11292},{""x"":675,""y"":667,""dx"":184,""dy"":-154,""t"":11326},{""x"":700,""y"":665,""dx"":209,""dy"":-156,""t"":11359},{""x"":690,""y"":668,""dx"":199,""dy"":-153,""t"":11394},{""x"":696,""y"":673,""dx"":205,""dy"":-148,""t"":11428},{""x"":667,""y"":664,""dx"":176,""dy"":-157,""t"":11461},{""x"":690,""y"":682,""dx"":199,""dy"":-139,""t"":11497},{""x"":681,""y"":679,""dx"":190,""dy"":-142,""t"":11530},{""x"":690,""y"":664,""dx"":199,""dy"":-157,""t"":11564},{""x"":670,""y"":671,""dx"":179,""dy"":-150,""t"":11598},{""x"":666,""y"":667,""dx"":175,""dy"":-154,""t"":11631},{""x"":661,""y"":671,""dx"":170,""dy"":-150,""t"":11666},{""x"":658,""y"":665,""dx"":167,""dy"":-156,""t"":11700},{""x"":669,""y"":674,""dx"":178,""dy"":-147,""t"":11733},{""x"":680,""y"":667,""dx"":189,""dy"":-154,""t"":11768},{""x"":667,""y"":661,""dx"":176,""dy"":-160,""t"":11802},{""x"":654,""y"":664,""dx"":163,""dy"":-157,""t"":11836},{""x"":647,""y"":653,""dx"":156,""dy"":-168,""t"":11871},{""x"":645,""y"":648,""dx"":154,""dy"":-173,""t"":11910},{""x"":636,""y"":653,""dx"":145,""dy"":-168,""t"":11948},{""x"":635,""y"":664,""dx"":144,""dy"":-157,""t"":11970},{""x"":622,""y"":661,""dx"":131,""dy"":-160,""t"":12006}],[{""x"":1467,""y"":706,""dx"":16,""dy"":-115,""t"":13026},{""x"":1466,""y"":686,""dx"":15,""dy"":-135,""t"":13059},{""x"":1473,""y"":704,""dx"":22,""dy"":-117,""t"":13094},{""x"":1464,""y"":703,""dx"":13,""dy"":-118,""t"":13128},{""x"":1495,""y"":719,""dx"":44,""dy"":-102,""t"":13162},{""x"":1474,""y"":719,""dx"":23,""dy"":-102,""t"":13197},{""x"":1497,""y"":736,""dx"":46,""dy"":-85,""t"":13231},{""x"":1506,""y"":733,""dx"":55,""dy"":-88,""t"":13264},{""x"":1466,""y"":724,""dx"":15,""dy"":-97,""t"":13298},{""x"":1462,""y"":706,""dx"":11,""dy"":-115,""t"":13332},{""x"":1485,""y"":708,""dx"":34,""dy"":-113,""t"":13366},{""x"":1481,""y"":705,""dx"":30,""dy"":-116,""t"":13400},{""x"":1448,""y"":674,""dx"":-3,""dy"":-147,""t"":13434},{""x"":1479,""y"":668,""dx"":28,""dy"":-153,""t"":13468},{""x"":1460,""y"":655,""dx"":9,""dy"":-166,""t"":13502},{""x"":1457,""y"":654,""dx"":6,""dy"":-167,""t"":13536},{""x"":1414,""y"":651,""dx"":-37,""dy"":-170,""t"":13570},{""x"":1415,""y"":648,""dx"":-36,""dy"":-173,""t"":13604},{""x"":1445,""y"":631,""dx"":-6,""dy"":-190,""t"":13638},{""x"":1439,""y"":645,""dx"":-12,""dy"":-176,""t"":13672},{""x"":1405,""y"":659,""dx"":-46,""dy"":-162,""t"":13706},{""x"":1393,""y"":675,""dx"":-58,""dy"":-146,""t"":13740},{""x"":1359,""y"":681,""dx"":-92,""dy"":-140,""t"":13774},{""x"":1368,""y"":689,""dx"":-83,""dy"":-132,""t"":13806},{""x"":1388,""y"":704,""dx"":-63,""dy"":-117,""t"":13843},{""x"":1376,""y"":704,""dx"":-75,""dy"":-117,""t"":13876},{""x"":1385,""y"":712,""dx"":-66,""dy"":-109,""t"":13909},{""x"":1379,""y"":716,""dx"":-72,""dy"":-105,""t"":13944},{""x"":1417,""y"":732,""dx"":-34,""dy"":-89,""t"":13978},{""x"":1426,""y"":735,""dx"":-25,""dy"":-86,""t"":14011},{""x"":1429,""y"":721,""dx"":-22,""dy"":-100,""t"":14047},{""x"":1428,""y"":719,""dx"":-23,""dy"":-102,""t"":14080},{""x"":1408,""y"":709,""dx"":-43,""dy"":-112,""t"":14114},{""x"":1429,""y"":703,""dx"":-22,""dy"":-118,""t"":14149},{""x"":1440,""y"":687,""dx"":-11,""dy"":-134,""t"":14181},{""x"":1449,""y"":674,""dx"":-2,""dy"":-147,""t"":14213},{""x"":1476,""y"":664,""dx"":25,""dy"":-157,""t"":14250},{""x"":1474,""y"":656,""dx"":23,""dy"":-165,""t"":14284},{""x"":1493,""y"":680,""dx"":42,""dy"":-141,""t"":14319},{""x"":1488,""y"":702,""dx"":37,""dy"":-119,""t"":14353},{""x"":1461,""y"":725,""dx"":10,""dy"":-96,""t"":14386},{""x"":1453,""y"":725,""dx"":2,""dy"":-96,""t"":14421},{""x"":1492,""y"":736,""dx"":41,""dy"":-85,""t"":14454},{""x"":1469,""y"":730,""dx"":18,""dy"":-91,""t"":14489},{""x"":1480,""y"":721,""dx"":29,""dy"":-100,""t"":14521},{""x"":1484,""y"":719,""dx"":33,""dy"":-102,""t"":14556},{""x"":1467,""y"":731,""dx"":16,""dy"":-90,""t"":14591},{""x"":1453,""y"":738,""dx"":2,""dy"":-83,""t"":14624},{""x"":1445,""y"":737,""dx"":-6,""dy"":-84,""t"":14658},{""x"":1431,""y"":736,""dx"":-20,""dy"":-85,""t"":14692},{""x"":1412,""y"":726,""dx"":-39,""dy"":-95,""t"":14725},{""x"":1388,""y"":720,""dx"":-63,""dy"":-101,""t"":14761},{""x"":1386,""y"":722,""dx"":-65,""dy"":-99,""t"":14794},{""x"":1408,""y"":714,""dx"":-43,""dy"":-107,""t"":14828},{""x"":1414,""y"":709,""dx"":-37,""dy"":-112,""t"":14861},{""x"":1403,""y"":681,""dx"":-48,""dy"":-140,""t"":14896},{""x"":1421,""y"":679,""dx"":-30,""dy"":-142,""t"":14930},{""x"":1443,""y"":690,""dx"":-8,""dy"":-131,""t"":14964},{""x"":1476,""y"":692,""dx"":25,""dy"":-129,""t"":14998},{""x"":1489,""y"":697,""dx"":38,""dy"":-124,""t"":15032}]]","[100,35.59322033898305,90,18.64406779661017,100]","[{""x"":20.203389830508474,""y"":13.966101694915254,""r"":33.264606445018565},{""x"":173.40677966101694,""y"":110.40677966101696,""r"":50.29430763081643},{""x"":5.033333333333333,""y"":31.816666666666666,""r"":117.81375119188876},{""x"":112.03389830508475,""y"":-175.864406779661,""r"":76.30049342781705},{""x"":-8.033333333333333,""y"":-120.58333333333333,""r"":62.07189628311788}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.35","validate","","","","","","","","","","",""
