"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2561","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2567","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8809","0.0-2.0-0.0","","","","","6237","{""name"":""蔡思琪"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10705","0.0-2.0-1.0","","","","","1895","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11401","0.0-3.0","","","","","694"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","25598","0.0-4.0","","","","","","","","","1515","","","","","","","","","","","","","","","","",""
"","html-button-response","6","26473","0.0-5.0-0.0","","","","","873","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","38704","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","39592","0.0-5.0-2.0","","","","","888","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","57080","0.0-5.0-3.0","","","","","","","","","","[[{""x"":471,""y"":236,""dx"":-20,""dy"":-45,""t"":990},{""x"":478,""y"":238,""dx"":-13,""dy"":-43,""t"":1025},{""x"":474,""y"":243,""dx"":-17,""dy"":-38,""t"":1057},{""x"":479,""y"":259,""dx"":-12,""dy"":-22,""t"":1092},{""x"":479,""y"":275,""dx"":-12,""dy"":-6,""t"":1126},{""x"":474,""y"":263,""dx"":-17,""dy"":-18,""t"":1159},{""x"":485,""y"":301,""dx"":-6,""dy"":20,""t"":1195},{""x"":476,""y"":302,""dx"":-15,""dy"":21,""t"":1228},{""x"":484,""y"":291,""dx"":-7,""dy"":10,""t"":1262},{""x"":483,""y"":280,""dx"":-8,""dy"":-1,""t"":1296},{""x"":495,""y"":288,""dx"":4,""dy"":7,""t"":1331},{""x"":498,""y"":296,""dx"":7,""dy"":15,""t"":1363},{""x"":499,""y"":304,""dx"":8,""dy"":23,""t"":1398},{""x"":527,""y"":299,""dx"":36,""dy"":18,""t"":1431},{""x"":541,""y"":320,""dx"":50,""dy"":39,""t"":1467},{""x"":551,""y"":317,""dx"":60,""dy"":36,""t"":1499},{""x"":532,""y"":313,""dx"":41,""dy"":32,""t"":1534},{""x"":555,""y"":322,""dx"":64,""dy"":41,""t"":1568},{""x"":542,""y"":320,""dx"":51,""dy"":39,""t"":1602},{""x"":528,""y"":314,""dx"":37,""dy"":33,""t"":1636},{""x"":526,""y"":312,""dx"":35,""dy"":31,""t"":1669},{""x"":522,""y"":298,""dx"":31,""dy"":17,""t"":1703},{""x"":519,""y"":286,""dx"":28,""dy"":5,""t"":1735},{""x"":542,""y"":273,""dx"":51,""dy"":-8,""t"":1773},{""x"":547,""y"":290,""dx"":56,""dy"":9,""t"":1805},{""x"":553,""y"":279,""dx"":62,""dy"":-2,""t"":1840},{""x"":537,""y"":283,""dx"":46,""dy"":2,""t"":1874},{""x"":533,""y"":277,""dx"":42,""dy"":-4,""t"":1909},{""x"":515,""y"":248,""dx"":24,""dy"":-33,""t"":1942},{""x"":486,""y"":253,""dx"":-5,""dy"":-28,""t"":1975},{""x"":497,""y"":273,""dx"":6,""dy"":-8,""t"":2010},{""x"":497,""y"":265,""dx"":6,""dy"":-16,""t"":2043},{""x"":480,""y"":283,""dx"":-11,""dy"":2,""t"":2078},{""x"":475,""y"":257,""dx"":-16,""dy"":-24,""t"":2112},{""x"":479,""y"":252,""dx"":-12,""dy"":-29,""t"":2143},{""x"":486,""y"":238,""dx"":-5,""dy"":-43,""t"":2180},{""x"":482,""y"":212,""dx"":-9,""dy"":-69,""t"":2214},{""x"":466,""y"":232,""dx"":-25,""dy"":-49,""t"":2248},{""x"":455,""y"":254,""dx"":-36,""dy"":-27,""t"":2283},{""x"":463,""y"":254,""dx"":-28,""dy"":-27,""t"":2317},{""x"":476,""y"":270,""dx"":-15,""dy"":-11,""t"":2349},{""x"":466,""y"":277,""dx"":-25,""dy"":-4,""t"":2383},{""x"":466,""y"":273,""dx"":-25,""dy"":-8,""t"":2418},{""x"":482,""y"":294,""dx"":-9,""dy"":13,""t"":2453},{""x"":499,""y"":288,""dx"":8,""dy"":7,""t"":2486},{""x"":516,""y"":287,""dx"":25,""dy"":6,""t"":2520},{""x"":534,""y"":272,""dx"":43,""dy"":-9,""t"":2554},{""x"":534,""y"":247,""dx"":43,""dy"":-34,""t"":2588},{""x"":552,""y"":258,""dx"":61,""dy"":-23,""t"":2622},{""x"":561,""y"":254,""dx"":70,""dy"":-27,""t"":2656},{""x"":569,""y"":252,""dx"":78,""dy"":-29,""t"":2690},{""x"":566,""y"":245,""dx"":75,""dy"":-36,""t"":2726},{""x"":580,""y"":239,""dx"":89,""dy"":-42,""t"":2758},{""x"":577,""y"":224,""dx"":86,""dy"":-57,""t"":2792},{""x"":576,""y"":236,""dx"":85,""dy"":-45,""t"":2826},{""x"":545,""y"":232,""dx"":54,""dy"":-49,""t"":2860},{""x"":543,""y"":243,""dx"":52,""dy"":-38,""t"":2895},{""x"":545,""y"":231,""dx"":54,""dy"":-50,""t"":2928},{""x"":543,""y"":249,""dx"":52,""dy"":-32,""t"":2962}],[{""x"":1579,""y"":499,""dx"":128,""dy"":218,""t"":4016},{""x"":1583,""y"":496,""dx"":132,""dy"":215,""t"":4050},{""x"":1593,""y"":499,""dx"":142,""dy"":218,""t"":4084},{""x"":1567,""y"":470,""dx"":116,""dy"":189,""t"":4118},{""x"":1570,""y"":484,""dx"":119,""dy"":203,""t"":4152},{""x"":1563,""y"":487,""dx"":112,""dy"":206,""t"":4186},{""x"":1578,""y"":523,""dx"":127,""dy"":242,""t"":4221},{""x"":1539,""y"":511,""dx"":88,""dy"":230,""t"":4254},{""x"":1528,""y"":511,""dx"":77,""dy"":230,""t"":4289},{""x"":1536,""y"":492,""dx"":85,""dy"":211,""t"":4322},{""x"":1522,""y"":478,""dx"":71,""dy"":197,""t"":4357},{""x"":1525,""y"":476,""dx"":74,""dy"":195,""t"":4390},{""x"":1519,""y"":477,""dx"":68,""dy"":196,""t"":4424},{""x"":1528,""y"":483,""dx"":77,""dy"":202,""t"":4458},{""x"":1489,""y"":447,""dx"":38,""dy"":166,""t"":4492},{""x"":1473,""y"":415,""dx"":22,""dy"":134,""t"":4526},{""x"":1420,""y"":389,""dx"":-31,""dy"":108,""t"":4560},{""x"":1398,""y"":348,""dx"":-53,""dy"":67,""t"":4594},{""x"":1401,""y"":353,""dx"":-50,""dy"":72,""t"":4629},{""x"":1419,""y"":348,""dx"":-32,""dy"":67,""t"":4661},{""x"":1441,""y"":354,""dx"":-10,""dy"":73,""t"":4696},{""x"":1459,""y"":364,""dx"":8,""dy"":83,""t"":4729},{""x"":1431,""y"":328,""dx"":-20,""dy"":47,""t"":4763},{""x"":1452,""y"":335,""dx"":1,""dy"":54,""t"":4798},{""x"":1459,""y"":302,""dx"":8,""dy"":21,""t"":4831},{""x"":1466,""y"":371,""dx"":15,""dy"":90,""t"":4866},{""x"":1472,""y"":431,""dx"":21,""dy"":150,""t"":4897},{""x"":1486,""y"":496,""dx"":35,""dy"":215,""t"":4934},{""x"":1481,""y"":534,""dx"":30,""dy"":253,""t"":4968},{""x"":1483,""y"":565,""dx"":32,""dy"":284,""t"":5002},{""x"":1448,""y"":526,""dx"":-3,""dy"":245,""t"":5036},{""x"":1417,""y"":492,""dx"":-34,""dy"":211,""t"":5070},{""x"":1435,""y"":525,""dx"":-16,""dy"":244,""t"":5104},{""x"":1464,""y"":532,""dx"":13,""dy"":251,""t"":5137},{""x"":1456,""y"":536,""dx"":5,""dy"":255,""t"":5172},{""x"":1474,""y"":537,""dx"":23,""dy"":256,""t"":5206},{""x"":1446,""y"":548,""dx"":-5,""dy"":267,""t"":5239},{""x"":1422,""y"":558,""dx"":-29,""dy"":277,""t"":5272},{""x"":1420,""y"":537,""dx"":-31,""dy"":256,""t"":5308},{""x"":1385,""y"":496,""dx"":-66,""dy"":215,""t"":5342},{""x"":1337,""y"":463,""dx"":-114,""dy"":182,""t"":5376},{""x"":1364,""y"":399,""dx"":-87,""dy"":118,""t"":5409},{""x"":1368,""y"":345,""dx"":-83,""dy"":64,""t"":5444},{""x"":1347,""y"":337,""dx"":-104,""dy"":56,""t"":5480},{""x"":1345,""y"":317,""dx"":-106,""dy"":36,""t"":5511},{""x"":1331,""y"":317,""dx"":-120,""dy"":36,""t"":5546},{""x"":1338,""y"":376,""dx"":-113,""dy"":95,""t"":5579},{""x"":1328,""y"":376,""dx"":-123,""dy"":95,""t"":5614},{""x"":1303,""y"":362,""dx"":-148,""dy"":81,""t"":5647},{""x"":1281,""y"":351,""dx"":-170,""dy"":70,""t"":5679},{""x"":1275,""y"":347,""dx"":-176,""dy"":66,""t"":5716},{""x"":1280,""y"":376,""dx"":-171,""dy"":95,""t"":5750},{""x"":1298,""y"":351,""dx"":-153,""dy"":70,""t"":5785},{""x"":1310,""y"":345,""dx"":-141,""dy"":64,""t"":5818},{""x"":1342,""y"":366,""dx"":-109,""dy"":85,""t"":5852},{""x"":1249,""y"":615,""dx"":-202,""dy"":334,""t"":5886},{""x"":1166,""y"":865,""dx"":-285,""dy"":584,""t"":5919},{""x"":1136,""y"":898,""dx"":-315,""dy"":617,""t"":5954},{""x"":1125,""y"":880,""dx"":-326,""dy"":599,""t"":5988}],[{""x"":922,""y"":527,""dx"":-49,""dy"":-24,""t"":7008},{""x"":895,""y"":507,""dx"":-76,""dy"":-44,""t"":7041},{""x"":901,""y"":495,""dx"":-70,""dy"":-56,""t"":7076},{""x"":936,""y"":507,""dx"":-35,""dy"":-44,""t"":7109},{""x"":946,""y"":518,""dx"":-25,""dy"":-33,""t"":7179},{""x"":941,""y"":523,""dx"":-30,""dy"":-28,""t"":7212},{""x"":981,""y"":540,""dx"":10,""dy"":-11,""t"":7247},{""x"":1015,""y"":553,""dx"":44,""dy"":2,""t"":7277},{""x"":1008,""y"":594,""dx"":37,""dy"":43,""t"":7313},{""x"":1032,""y"":579,""dx"":61,""dy"":28,""t"":7348},{""x"":1028,""y"":592,""dx"":57,""dy"":41,""t"":7381},{""x"":1043,""y"":569,""dx"":72,""dy"":18,""t"":7416},{""x"":1031,""y"":549,""dx"":60,""dy"":-2,""t"":7451},{""x"":997,""y"":547,""dx"":26,""dy"":-4,""t"":7484},{""x"":967,""y"":572,""dx"":-4,""dy"":21,""t"":7519},{""x"":967,""y"":572,""dx"":-4,""dy"":21,""t"":7552},{""x"":969,""y"":557,""dx"":-2,""dy"":6,""t"":7587},{""x"":959,""y"":528,""dx"":-12,""dy"":-23,""t"":7619},{""x"":916,""y"":529,""dx"":-55,""dy"":-22,""t"":7654},{""x"":893,""y"":545,""dx"":-78,""dy"":-6,""t"":7687},{""x"":895,""y"":551,""dx"":-76,""dy"":0,""t"":7723},{""x"":906,""y"":554,""dx"":-65,""dy"":3,""t"":7756},{""x"":887,""y"":554,""dx"":-84,""dy"":3,""t"":7790},{""x"":919,""y"":545,""dx"":-52,""dy"":-6,""t"":7824},{""x"":959,""y"":534,""dx"":-12,""dy"":-17,""t"":7858},{""x"":962,""y"":516,""dx"":-9,""dy"":-35,""t"":7892},{""x"":943,""y"":521,""dx"":-28,""dy"":-30,""t"":7926},{""x"":931,""y"":535,""dx"":-40,""dy"":-16,""t"":7961},{""x"":924,""y"":528,""dx"":-47,""dy"":-23,""t"":7994},{""x"":900,""y"":543,""dx"":-71,""dy"":-8,""t"":8027},{""x"":923,""y"":536,""dx"":-48,""dy"":-15,""t"":8062},{""x"":937,""y"":537,""dx"":-34,""dy"":-14,""t"":8096},{""x"":927,""y"":532,""dx"":-44,""dy"":-19,""t"":8129},{""x"":919,""y"":510,""dx"":-52,""dy"":-41,""t"":8164},{""x"":923,""y"":504,""dx"":-48,""dy"":-47,""t"":8199},{""x"":920,""y"":481,""dx"":-51,""dy"":-70,""t"":8232},{""x"":911,""y"":471,""dx"":-60,""dy"":-80,""t"":8265},{""x"":921,""y"":484,""dx"":-50,""dy"":-67,""t"":8300},{""x"":925,""y"":487,""dx"":-46,""dy"":-64,""t"":8334},{""x"":931,""y"":509,""dx"":-40,""dy"":-42,""t"":8368},{""x"":916,""y"":509,""dx"":-55,""dy"":-42,""t"":8402},{""x"":935,""y"":501,""dx"":-36,""dy"":-50,""t"":8436},{""x"":930,""y"":510,""dx"":-41,""dy"":-41,""t"":8469},{""x"":952,""y"":510,""dx"":-19,""dy"":-41,""t"":8504},{""x"":966,""y"":506,""dx"":-5,""dy"":-45,""t"":8539},{""x"":981,""y"":520,""dx"":10,""dy"":-31,""t"":8571},{""x"":977,""y"":538,""dx"":6,""dy"":-13,""t"":8605},{""x"":976,""y"":545,""dx"":5,""dy"":-6,""t"":8640},{""x"":963,""y"":536,""dx"":-8,""dy"":-15,""t"":8674},{""x"":958,""y"":540,""dx"":-13,""dy"":-11,""t"":8709},{""x"":953,""y"":553,""dx"":-18,""dy"":2,""t"":8742},{""x"":946,""y"":538,""dx"":-25,""dy"":-13,""t"":8775},{""x"":947,""y"":564,""dx"":-24,""dy"":13,""t"":8810},{""x"":957,""y"":538,""dx"":-14,""dy"":-13,""t"":8842},{""x"":953,""y"":539,""dx"":-18,""dy"":-12,""t"":8878},{""x"":968,""y"":528,""dx"":-3,""dy"":-23,""t"":8911},{""x"":958,""y"":510,""dx"":-13,""dy"":-41,""t"":8946},{""x"":958,""y"":508,""dx"":-13,""dy"":-43,""t"":8980}],[{""x"":525,""y"":616,""dx"":34,""dy"":-205,""t"":10035},{""x"":506,""y"":615,""dx"":15,""dy"":-206,""t"":10068},{""x"":550,""y"":620,""dx"":59,""dy"":-201,""t"":10102},{""x"":539,""y"":651,""dx"":48,""dy"":-170,""t"":10136},{""x"":546,""y"":641,""dx"":55,""dy"":-180,""t"":10171},{""x"":534,""y"":664,""dx"":43,""dy"":-157,""t"":10204},{""x"":533,""y"":680,""dx"":42,""dy"":-141,""t"":10238},{""x"":525,""y"":659,""dx"":34,""dy"":-162,""t"":10272},{""x"":534,""y"":633,""dx"":43,""dy"":-188,""t"":10306},{""x"":515,""y"":640,""dx"":24,""dy"":-181,""t"":10340},{""x"":513,""y"":657,""dx"":22,""dy"":-164,""t"":10374},{""x"":501,""y"":652,""dx"":10,""dy"":-169,""t"":10408},{""x"":511,""y"":655,""dx"":20,""dy"":-166,""t"":10440},{""x"":506,""y"":644,""dx"":15,""dy"":-177,""t"":10475},{""x"":546,""y"":652,""dx"":55,""dy"":-169,""t"":10511},{""x"":558,""y"":674,""dx"":67,""dy"":-147,""t"":10544},{""x"":579,""y"":701,""dx"":88,""dy"":-120,""t"":10577},{""x"":578,""y"":687,""dx"":87,""dy"":-134,""t"":10612},{""x"":596,""y"":660,""dx"":105,""dy"":-161,""t"":10646},{""x"":606,""y"":665,""dx"":115,""dy"":-156,""t"":10680},{""x"":580,""y"":687,""dx"":89,""dy"":-134,""t"":10714},{""x"":575,""y"":649,""dx"":84,""dy"":-172,""t"":10748},{""x"":553,""y"":651,""dx"":62,""dy"":-170,""t"":10782},{""x"":577,""y"":603,""dx"":86,""dy"":-218,""t"":10817},{""x"":598,""y"":563,""dx"":107,""dy"":-258,""t"":10848},{""x"":584,""y"":571,""dx"":93,""dy"":-250,""t"":10883},{""x"":585,""y"":567,""dx"":94,""dy"":-254,""t"":10918},{""x"":591,""y"":574,""dx"":100,""dy"":-247,""t"":10952},{""x"":595,""y"":587,""dx"":104,""dy"":-234,""t"":10988},{""x"":597,""y"":579,""dx"":106,""dy"":-242,""t"":11020},{""x"":558,""y"":580,""dx"":67,""dy"":-241,""t"":11054},{""x"":544,""y"":587,""dx"":53,""dy"":-234,""t"":11088},{""x"":527,""y"":597,""dx"":36,""dy"":-224,""t"":11122},{""x"":516,""y"":584,""dx"":25,""dy"":-237,""t"":11155},{""x"":492,""y"":570,""dx"":1,""dy"":-251,""t"":11189},{""x"":524,""y"":575,""dx"":33,""dy"":-246,""t"":11225},{""x"":506,""y"":581,""dx"":15,""dy"":-240,""t"":11259},{""x"":522,""y"":600,""dx"":31,""dy"":-221,""t"":11292},{""x"":496,""y"":588,""dx"":5,""dy"":-233,""t"":11326},{""x"":514,""y"":584,""dx"":23,""dy"":-237,""t"":11359},{""x"":527,""y"":605,""dx"":36,""dy"":-216,""t"":11394},{""x"":525,""y"":612,""dx"":34,""dy"":-209,""t"":11429},{""x"":510,""y"":614,""dx"":19,""dy"":-207,""t"":11462},{""x"":509,""y"":609,""dx"":18,""dy"":-212,""t"":11496},{""x"":495,""y"":604,""dx"":4,""dy"":-217,""t"":11529},{""x"":524,""y"":605,""dx"":33,""dy"":-216,""t"":11563},{""x"":512,""y"":620,""dx"":21,""dy"":-201,""t"":11597},{""x"":506,""y"":610,""dx"":15,""dy"":-211,""t"":11631},{""x"":492,""y"":618,""dx"":1,""dy"":-203,""t"":11666},{""x"":486,""y"":635,""dx"":-5,""dy"":-186,""t"":11699},{""x"":500,""y"":636,""dx"":9,""dy"":-185,""t"":11733},{""x"":506,""y"":638,""dx"":15,""dy"":-183,""t"":11768},{""x"":504,""y"":625,""dx"":13,""dy"":-196,""t"":11803},{""x"":516,""y"":641,""dx"":25,""dy"":-180,""t"":11836},{""x"":535,""y"":621,""dx"":44,""dy"":-200,""t"":11870},{""x"":514,""y"":636,""dx"":23,""dy"":-185,""t"":11904},{""x"":535,""y"":619,""dx"":44,""dy"":-202,""t"":11938},{""x"":520,""y"":628,""dx"":29,""dy"":-193,""t"":11972},{""x"":506,""y"":635,""dx"":15,""dy"":-186,""t"":12003}],[{""x"":1480,""y"":575,""dx"":29,""dy"":-246,""t"":13025},{""x"":1475,""y"":576,""dx"":24,""dy"":-245,""t"":13060},{""x"":1471,""y"":567,""dx"":20,""dy"":-254,""t"":13093},{""x"":1462,""y"":569,""dx"":11,""dy"":-252,""t"":13128},{""x"":1462,""y"":603,""dx"":11,""dy"":-218,""t"":13162},{""x"":1444,""y"":624,""dx"":-7,""dy"":-197,""t"":13196},{""x"":1453,""y"":641,""dx"":2,""dy"":-180,""t"":13230},{""x"":1454,""y"":664,""dx"":3,""dy"":-157,""t"":13263},{""x"":1467,""y"":674,""dx"":16,""dy"":-147,""t"":13297},{""x"":1479,""y"":698,""dx"":28,""dy"":-123,""t"":13332},{""x"":1451,""y"":688,""dx"":0,""dy"":-133,""t"":13365},{""x"":1446,""y"":670,""dx"":-5,""dy"":-151,""t"":13400},{""x"":1441,""y"":680,""dx"":-10,""dy"":-141,""t"":13434},{""x"":1454,""y"":687,""dx"":3,""dy"":-134,""t"":13468},{""x"":1444,""y"":697,""dx"":-7,""dy"":-124,""t"":13502},{""x"":1430,""y"":697,""dx"":-21,""dy"":-124,""t"":13536},{""x"":1425,""y"":685,""dx"":-26,""dy"":-136,""t"":13569},{""x"":1417,""y"":673,""dx"":-34,""dy"":-148,""t"":13603},{""x"":1416,""y"":671,""dx"":-35,""dy"":-150,""t"":13638},{""x"":1407,""y"":682,""dx"":-44,""dy"":-139,""t"":13672},{""x"":1424,""y"":692,""dx"":-27,""dy"":-129,""t"":13706},{""x"":1408,""y"":690,""dx"":-43,""dy"":-131,""t"":13741},{""x"":1389,""y"":649,""dx"":-62,""dy"":-172,""t"":13775},{""x"":1372,""y"":659,""dx"":-79,""dy"":-162,""t"":13808},{""x"":1380,""y"":652,""dx"":-71,""dy"":-169,""t"":13841},{""x"":1378,""y"":652,""dx"":-73,""dy"":-169,""t"":13876},{""x"":1372,""y"":661,""dx"":-79,""dy"":-160,""t"":13909},{""x"":1376,""y"":668,""dx"":-75,""dy"":-153,""t"":13944},{""x"":1377,""y"":676,""dx"":-74,""dy"":-145,""t"":13978},{""x"":1378,""y"":682,""dx"":-73,""dy"":-139,""t"":14010},{""x"":1371,""y"":682,""dx"":-80,""dy"":-139,""t"":14046},{""x"":1381,""y"":692,""dx"":-70,""dy"":-129,""t"":14080},{""x"":1392,""y"":706,""dx"":-59,""dy"":-115,""t"":14113},{""x"":1410,""y"":717,""dx"":-41,""dy"":-104,""t"":14148},{""x"":1427,""y"":712,""dx"":-24,""dy"":-109,""t"":14182},{""x"":1440,""y"":720,""dx"":-11,""dy"":-101,""t"":14215},{""x"":1427,""y"":704,""dx"":-24,""dy"":-117,""t"":14250},{""x"":1417,""y"":687,""dx"":-34,""dy"":-134,""t"":14284},{""x"":1414,""y"":654,""dx"":-37,""dy"":-167,""t"":14318},{""x"":1418,""y"":643,""dx"":-33,""dy"":-178,""t"":14353},{""x"":1413,""y"":641,""dx"":-38,""dy"":-180,""t"":14387},{""x"":1413,""y"":659,""dx"":-38,""dy"":-162,""t"":14420},{""x"":1413,""y"":658,""dx"":-38,""dy"":-163,""t"":14454},{""x"":1410,""y"":653,""dx"":-41,""dy"":-168,""t"":14488},{""x"":1377,""y"":678,""dx"":-74,""dy"":-143,""t"":14522},{""x"":1388,""y"":654,""dx"":-63,""dy"":-167,""t"":14556},{""x"":1392,""y"":648,""dx"":-59,""dy"":-173,""t"":14589},{""x"":1376,""y"":634,""dx"":-75,""dy"":-187,""t"":14624},{""x"":1390,""y"":654,""dx"":-61,""dy"":-167,""t"":14658},{""x"":1389,""y"":682,""dx"":-62,""dy"":-139,""t"":14691},{""x"":1388,""y"":668,""dx"":-63,""dy"":-153,""t"":14726},{""x"":1384,""y"":659,""dx"":-67,""dy"":-162,""t"":14760},{""x"":1392,""y"":650,""dx"":-59,""dy"":-171,""t"":14794},{""x"":1400,""y"":676,""dx"":-51,""dy"":-145,""t"":14827},{""x"":1406,""y"":672,""dx"":-45,""dy"":-149,""t"":14861},{""x"":1415,""y"":693,""dx"":-36,""dy"":-128,""t"":14897},{""x"":1430,""y"":690,""dx"":-21,""dy"":-131,""t"":14930},{""x"":1423,""y"":683,""dx"":-28,""dy"":-138,""t"":14964},{""x"":1410,""y"":698,""dx"":-41,""dy"":-123,""t"":14998}]]","[100,45.76271186440678,100,47.45762711864407,89.83050847457628]","[{""x"":21.559322033898304,""y"":-10.305084745762711,""r"":40.96235335544056},{""x"":-29.8135593220339,""y"":180.67796610169492,""r"":118.75007007965999},{""x"":-22.655172413793103,""y"":-19.482758620689655,""r"":48.51533539067351},{""x"":43.86440677966102,""y"":-198.05084745762713,""r"":37.37606351032332},{""x"":-35.101694915254235,""y"":-155.42372881355934,""r"":34.442829907413625}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","","",""
