"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","6716","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6723","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","21566","0.0-2.0-0.0","","","","","14841","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","23382","0.0-2.0-1.0","","","","","1814","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","30382","0.0-3.0","","","","","","","","2295","","","","","","","","","","","","","","","","",""
"","html-button-response","5","41983","0.0-4.0-0.0","","","","","11598","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","59356","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","63679","0.0-4.0-2.0","","","","","4322","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","85460","0.0-4.0-3.0","","","","","","","","","","[[{""x"":386,""y"":227,""dx"":-105,""dy"":-54,""t"":990},{""x"":394,""y"":202,""dx"":-97,""dy"":-79,""t"":1024},{""x"":401,""y"":179,""dx"":-90,""dy"":-102,""t"":1056},{""x"":427,""y"":170,""dx"":-64,""dy"":-111,""t"":1092},{""x"":414,""y"":199,""dx"":-77,""dy"":-82,""t"":1126},{""x"":446,""y"":188,""dx"":-45,""dy"":-93,""t"":1159},{""x"":419,""y"":208,""dx"":-72,""dy"":-73,""t"":1194},{""x"":399,""y"":222,""dx"":-92,""dy"":-59,""t"":1228},{""x"":386,""y"":216,""dx"":-105,""dy"":-65,""t"":1262},{""x"":400,""y"":215,""dx"":-91,""dy"":-66,""t"":1296},{""x"":394,""y"":229,""dx"":-97,""dy"":-52,""t"":1330},{""x"":383,""y"":234,""dx"":-108,""dy"":-47,""t"":1365},{""x"":407,""y"":275,""dx"":-84,""dy"":-6,""t"":1398},{""x"":441,""y"":278,""dx"":-50,""dy"":-3,""t"":1432},{""x"":434,""y"":271,""dx"":-57,""dy"":-10,""t"":1466},{""x"":427,""y"":260,""dx"":-64,""dy"":-21,""t"":1500},{""x"":439,""y"":249,""dx"":-52,""dy"":-32,""t"":1535},{""x"":450,""y"":237,""dx"":-41,""dy"":-44,""t"":1567},{""x"":480,""y"":245,""dx"":-11,""dy"":-36,""t"":1602},{""x"":481,""y"":223,""dx"":-10,""dy"":-58,""t"":1636},{""x"":494,""y"":226,""dx"":3,""dy"":-55,""t"":1670},{""x"":479,""y"":220,""dx"":-12,""dy"":-61,""t"":1704},{""x"":483,""y"":209,""dx"":-8,""dy"":-72,""t"":1738},{""x"":479,""y"":219,""dx"":-12,""dy"":-62,""t"":1773},{""x"":473,""y"":215,""dx"":-18,""dy"":-66,""t"":1807},{""x"":454,""y"":228,""dx"":-37,""dy"":-53,""t"":1840},{""x"":451,""y"":210,""dx"":-40,""dy"":-71,""t"":1874},{""x"":418,""y"":235,""dx"":-73,""dy"":-46,""t"":1908},{""x"":405,""y"":237,""dx"":-86,""dy"":-44,""t"":1943},{""x"":399,""y"":222,""dx"":-92,""dy"":-59,""t"":1976},{""x"":412,""y"":217,""dx"":-79,""dy"":-64,""t"":2010},{""x"":393,""y"":207,""dx"":-98,""dy"":-74,""t"":2044},{""x"":400,""y"":212,""dx"":-91,""dy"":-69,""t"":2077},{""x"":412,""y"":190,""dx"":-79,""dy"":-91,""t"":2112},{""x"":400,""y"":190,""dx"":-91,""dy"":-91,""t"":2146},{""x"":415,""y"":187,""dx"":-76,""dy"":-94,""t"":2179},{""x"":424,""y"":182,""dx"":-67,""dy"":-99,""t"":2214},{""x"":421,""y"":173,""dx"":-70,""dy"":-108,""t"":2248},{""x"":443,""y"":192,""dx"":-48,""dy"":-89,""t"":2282},{""x"":443,""y"":208,""dx"":-48,""dy"":-73,""t"":2316},{""x"":449,""y"":236,""dx"":-42,""dy"":-45,""t"":2349},{""x"":425,""y"":251,""dx"":-66,""dy"":-30,""t"":2384},{""x"":408,""y"":272,""dx"":-83,""dy"":-9,""t"":2418},{""x"":397,""y"":295,""dx"":-94,""dy"":14,""t"":2451},{""x"":356,""y"":319,""dx"":-135,""dy"":38,""t"":2485},{""x"":385,""y"":274,""dx"":-106,""dy"":-7,""t"":2520},{""x"":343,""y"":281,""dx"":-148,""dy"":0,""t"":2554},{""x"":398,""y"":286,""dx"":-93,""dy"":5,""t"":2587},{""x"":426,""y"":301,""dx"":-65,""dy"":20,""t"":2619},{""x"":434,""y"":298,""dx"":-57,""dy"":17,""t"":2655},{""x"":399,""y"":295,""dx"":-92,""dy"":14,""t"":2690},{""x"":375,""y"":284,""dx"":-116,""dy"":3,""t"":2725},{""x"":374,""y"":265,""dx"":-117,""dy"":-16,""t"":2757},{""x"":355,""y"":262,""dx"":-136,""dy"":-19,""t"":2792},{""x"":351,""y"":272,""dx"":-140,""dy"":-9,""t"":2826},{""x"":335,""y"":261,""dx"":-156,""dy"":-20,""t"":2860},{""x"":341,""y"":262,""dx"":-150,""dy"":-19,""t"":2894},{""x"":336,""y"":255,""dx"":-155,""dy"":-26,""t"":2927},{""x"":332,""y"":254,""dx"":-159,""dy"":-27,""t"":2961}],[{""x"":1649,""y"":368,""dx"":198,""dy"":87,""t"":4016},{""x"":1651,""y"":373,""dx"":200,""dy"":92,""t"":4050},{""x"":1640,""y"":348,""dx"":189,""dy"":67,""t"":4084},{""x"":1636,""y"":323,""dx"":185,""dy"":42,""t"":4119},{""x"":1632,""y"":297,""dx"":181,""dy"":16,""t"":4151},{""x"":1612,""y"":306,""dx"":161,""dy"":25,""t"":4186},{""x"":1593,""y"":314,""dx"":142,""dy"":33,""t"":4219},{""x"":1585,""y"":334,""dx"":134,""dy"":53,""t"":4255},{""x"":1565,""y"":324,""dx"":114,""dy"":43,""t"":4288},{""x"":1532,""y"":320,""dx"":81,""dy"":39,""t"":4322},{""x"":1537,""y"":331,""dx"":86,""dy"":50,""t"":4356},{""x"":1525,""y"":326,""dx"":74,""dy"":45,""t"":4391},{""x"":1480,""y"":332,""dx"":29,""dy"":51,""t"":4425},{""x"":1481,""y"":335,""dx"":30,""dy"":54,""t"":4458},{""x"":1458,""y"":331,""dx"":7,""dy"":50,""t"":4492},{""x"":1434,""y"":324,""dx"":-17,""dy"":43,""t"":4526},{""x"":1429,""y"":319,""dx"":-22,""dy"":38,""t"":4560},{""x"":1413,""y"":312,""dx"":-38,""dy"":31,""t"":4605},{""x"":1424,""y"":302,""dx"":-27,""dy"":21,""t"":4640},{""x"":1420,""y"":302,""dx"":-31,""dy"":21,""t"":4669},{""x"":1413,""y"":307,""dx"":-38,""dy"":26,""t"":4698},{""x"":1417,""y"":294,""dx"":-34,""dy"":13,""t"":4729},{""x"":1426,""y"":315,""dx"":-25,""dy"":34,""t"":4765},{""x"":1446,""y"":327,""dx"":-5,""dy"":46,""t"":4798},{""x"":1429,""y"":332,""dx"":-22,""dy"":51,""t"":4831},{""x"":1436,""y"":340,""dx"":-15,""dy"":59,""t"":4866},{""x"":1451,""y"":343,""dx"":0,""dy"":62,""t"":4899},{""x"":1447,""y"":345,""dx"":-4,""dy"":64,""t"":4933},{""x"":1445,""y"":337,""dx"":-6,""dy"":56,""t"":4968},{""x"":1470,""y"":331,""dx"":19,""dy"":50,""t"":5003},{""x"":1465,""y"":344,""dx"":14,""dy"":63,""t"":5036},{""x"":1464,""y"":349,""dx"":13,""dy"":68,""t"":5069},{""x"":1470,""y"":344,""dx"":19,""dy"":63,""t"":5104},{""x"":1464,""y"":335,""dx"":13,""dy"":54,""t"":5138},{""x"":1453,""y"":321,""dx"":2,""dy"":40,""t"":5172},{""x"":1447,""y"":322,""dx"":-4,""dy"":41,""t"":5206},{""x"":1439,""y"":318,""dx"":-12,""dy"":37,""t"":5240},{""x"":1432,""y"":323,""dx"":-19,""dy"":42,""t"":5275},{""x"":1433,""y"":327,""dx"":-18,""dy"":46,""t"":5308},{""x"":1433,""y"":336,""dx"":-18,""dy"":55,""t"":5342},{""x"":1436,""y"":357,""dx"":-15,""dy"":76,""t"":5375},{""x"":1413,""y"":338,""dx"":-38,""dy"":57,""t"":5410},{""x"":1409,""y"":329,""dx"":-42,""dy"":48,""t"":5445},{""x"":1408,""y"":339,""dx"":-43,""dy"":58,""t"":5478},{""x"":1415,""y"":318,""dx"":-36,""dy"":37,""t"":5512},{""x"":1402,""y"":313,""dx"":-49,""dy"":32,""t"":5546},{""x"":1431,""y"":289,""dx"":-20,""dy"":8,""t"":5580},{""x"":1437,""y"":265,""dx"":-14,""dy"":-16,""t"":5614},{""x"":1448,""y"":245,""dx"":-3,""dy"":-36,""t"":5647},{""x"":1447,""y"":235,""dx"":-4,""dy"":-46,""t"":5682},{""x"":1445,""y"":233,""dx"":-6,""dy"":-48,""t"":5716},{""x"":1423,""y"":234,""dx"":-28,""dy"":-47,""t"":5749},{""x"":1405,""y"":236,""dx"":-46,""dy"":-45,""t"":5782},{""x"":1404,""y"":245,""dx"":-47,""dy"":-36,""t"":5818},{""x"":1376,""y"":280,""dx"":-75,""dy"":-1,""t"":5853},{""x"":1370,""y"":282,""dx"":-81,""dy"":1,""t"":5885},{""x"":1379,""y"":289,""dx"":-72,""dy"":8,""t"":5920},{""x"":1369,""y"":294,""dx"":-82,""dy"":13,""t"":5954},{""x"":1382,""y"":286,""dx"":-69,""dy"":5,""t"":5988}],[{""x"":1069,""y"":647,""dx"":98,""dy"":96,""t"":7008},{""x"":1058,""y"":611,""dx"":87,""dy"":60,""t"":7041},{""x"":1051,""y"":584,""dx"":80,""dy"":33,""t"":7076},{""x"":1067,""y"":579,""dx"":96,""dy"":28,""t"":7109},{""x"":1065,""y"":567,""dx"":94,""dy"":16,""t"":7144},{""x"":1057,""y"":586,""dx"":86,""dy"":35,""t"":7177},{""x"":1064,""y"":609,""dx"":93,""dy"":58,""t"":7212},{""x"":1077,""y"":633,""dx"":106,""dy"":82,""t"":7246},{""x"":1071,""y"":643,""dx"":100,""dy"":92,""t"":7280},{""x"":1086,""y"":643,""dx"":115,""dy"":92,""t"":7314},{""x"":1081,""y"":652,""dx"":110,""dy"":101,""t"":7348},{""x"":1094,""y"":676,""dx"":123,""dy"":125,""t"":7382},{""x"":1114,""y"":669,""dx"":143,""dy"":118,""t"":7416},{""x"":1091,""y"":650,""dx"":120,""dy"":99,""t"":7449},{""x"":1109,""y"":650,""dx"":138,""dy"":99,""t"":7484},{""x"":1131,""y"":651,""dx"":160,""dy"":100,""t"":7518},{""x"":1102,""y"":651,""dx"":131,""dy"":100,""t"":7552},{""x"":1098,""y"":614,""dx"":127,""dy"":63,""t"":7586},{""x"":1114,""y"":618,""dx"":143,""dy"":67,""t"":7620},{""x"":1118,""y"":596,""dx"":147,""dy"":45,""t"":7654},{""x"":1102,""y"":567,""dx"":131,""dy"":16,""t"":7688},{""x"":1106,""y"":543,""dx"":135,""dy"":-8,""t"":7722},{""x"":1084,""y"":522,""dx"":113,""dy"":-29,""t"":7756},{""x"":1065,""y"":505,""dx"":94,""dy"":-46,""t"":7788},{""x"":1075,""y"":510,""dx"":104,""dy"":-41,""t"":7825},{""x"":1048,""y"":504,""dx"":77,""dy"":-47,""t"":7858},{""x"":1046,""y"":489,""dx"":75,""dy"":-62,""t"":7892},{""x"":1020,""y"":481,""dx"":49,""dy"":-70,""t"":7925},{""x"":995,""y"":462,""dx"":24,""dy"":-89,""t"":7960},{""x"":1009,""y"":489,""dx"":38,""dy"":-62,""t"":7993},{""x"":984,""y"":476,""dx"":13,""dy"":-75,""t"":8028},{""x"":992,""y"":503,""dx"":21,""dy"":-48,""t"":8062},{""x"":998,""y"":514,""dx"":27,""dy"":-37,""t"":8097},{""x"":1003,""y"":536,""dx"":32,""dy"":-15,""t"":8131},{""x"":1019,""y"":541,""dx"":48,""dy"":-10,""t"":8164},{""x"":1028,""y"":551,""dx"":57,""dy"":0,""t"":8198},{""x"":1051,""y"":585,""dx"":80,""dy"":34,""t"":8232},{""x"":1070,""y"":608,""dx"":99,""dy"":57,""t"":8266},{""x"":1077,""y"":604,""dx"":106,""dy"":53,""t"":8300},{""x"":1062,""y"":594,""dx"":91,""dy"":43,""t"":8334},{""x"":1069,""y"":592,""dx"":98,""dy"":41,""t"":8368},{""x"":1064,""y"":591,""dx"":93,""dy"":40,""t"":8402},{""x"":1062,""y"":604,""dx"":91,""dy"":53,""t"":8436},{""x"":1055,""y"":588,""dx"":84,""dy"":37,""t"":8469},{""x"":1070,""y"":586,""dx"":99,""dy"":35,""t"":8504},{""x"":1049,""y"":572,""dx"":78,""dy"":21,""t"":8538},{""x"":1035,""y"":554,""dx"":64,""dy"":3,""t"":8573},{""x"":1031,""y"":530,""dx"":60,""dy"":-21,""t"":8606},{""x"":1038,""y"":546,""dx"":67,""dy"":-5,""t"":8640},{""x"":1043,""y"":554,""dx"":72,""dy"":3,""t"":8675},{""x"":1060,""y"":554,""dx"":89,""dy"":3,""t"":8709},{""x"":1074,""y"":564,""dx"":103,""dy"":13,""t"":8742},{""x"":1083,""y"":577,""dx"":112,""dy"":26,""t"":8776},{""x"":1078,""y"":574,""dx"":107,""dy"":23,""t"":8810},{""x"":1089,""y"":576,""dx"":118,""dy"":25,""t"":8844},{""x"":1085,""y"":584,""dx"":114,""dy"":33,""t"":8877},{""x"":1064,""y"":594,""dx"":93,""dy"":43,""t"":8912},{""x"":1078,""y"":600,""dx"":107,""dy"":49,""t"":8945},{""x"":1078,""y"":594,""dx"":107,""dy"":43,""t"":8980},{""x"":1071,""y"":592,""dx"":100,""dy"":41,""t"":9014}],[{""x"":492,""y"":814,""dx"":1,""dy"":-7,""t"":10034},{""x"":536,""y"":800,""dx"":45,""dy"":-21,""t"":10067},{""x"":567,""y"":789,""dx"":76,""dy"":-32,""t"":10102},{""x"":584,""y"":791,""dx"":93,""dy"":-30,""t"":10136},{""x"":608,""y"":792,""dx"":117,""dy"":-29,""t"":10169},{""x"":622,""y"":792,""dx"":131,""dy"":-29,""t"":10204},{""x"":633,""y"":783,""dx"":142,""dy"":-38,""t"":10238},{""x"":628,""y"":787,""dx"":137,""dy"":-34,""t"":10273},{""x"":637,""y"":776,""dx"":146,""dy"":-45,""t"":10306},{""x"":652,""y"":769,""dx"":161,""dy"":-52,""t"":10340},{""x"":649,""y"":758,""dx"":158,""dy"":-63,""t"":10374},{""x"":650,""y"":757,""dx"":159,""dy"":-64,""t"":10409},{""x"":648,""y"":758,""dx"":157,""dy"":-63,""t"":10442},{""x"":653,""y"":762,""dx"":162,""dy"":-59,""t"":10476},{""x"":661,""y"":768,""dx"":170,""dy"":-53,""t"":10510},{""x"":657,""y"":762,""dx"":166,""dy"":-59,""t"":10545},{""x"":658,""y"":770,""dx"":167,""dy"":-51,""t"":10578},{""x"":653,""y"":772,""dx"":162,""dy"":-49,""t"":10612},{""x"":654,""y"":767,""dx"":163,""dy"":-54,""t"":10646},{""x"":677,""y"":767,""dx"":186,""dy"":-54,""t"":10680},{""x"":692,""y"":768,""dx"":201,""dy"":-53,""t"":10714},{""x"":683,""y"":765,""dx"":192,""dy"":-56,""t"":10748},{""x"":666,""y"":762,""dx"":175,""dy"":-59,""t"":10781},{""x"":615,""y"":771,""dx"":124,""dy"":-50,""t"":10816},{""x"":641,""y"":781,""dx"":150,""dy"":-40,""t"":10850},{""x"":656,""y"":771,""dx"":165,""dy"":-50,""t"":10884},{""x"":669,""y"":761,""dx"":178,""dy"":-60,""t"":10917},{""x"":683,""y"":758,""dx"":192,""dy"":-63,""t"":10953},{""x"":694,""y"":756,""dx"":203,""dy"":-65,""t"":10986},{""x"":701,""y"":759,""dx"":210,""dy"":-62,""t"":11021},{""x"":696,""y"":769,""dx"":205,""dy"":-52,""t"":11053},{""x"":697,""y"":760,""dx"":206,""dy"":-61,""t"":11088},{""x"":691,""y"":761,""dx"":200,""dy"":-60,""t"":11122},{""x"":680,""y"":756,""dx"":189,""dy"":-65,""t"":11156},{""x"":658,""y"":748,""dx"":167,""dy"":-73,""t"":11189},{""x"":666,""y"":760,""dx"":175,""dy"":-61,""t"":11224},{""x"":669,""y"":757,""dx"":178,""dy"":-64,""t"":11258},{""x"":667,""y"":765,""dx"":176,""dy"":-56,""t"":11293},{""x"":668,""y"":768,""dx"":177,""dy"":-53,""t"":11326},{""x"":670,""y"":771,""dx"":179,""dy"":-50,""t"":11357},{""x"":655,""y"":785,""dx"":164,""dy"":-36,""t"":11395},{""x"":651,""y"":785,""dx"":160,""dy"":-36,""t"":11428},{""x"":657,""y"":788,""dx"":166,""dy"":-33,""t"":11461},{""x"":669,""y"":790,""dx"":178,""dy"":-31,""t"":11497},{""x"":678,""y"":785,""dx"":187,""dy"":-36,""t"":11530},{""x"":700,""y"":778,""dx"":209,""dy"":-43,""t"":11564},{""x"":718,""y"":774,""dx"":227,""dy"":-47,""t"":11598},{""x"":662,""y"":798,""dx"":171,""dy"":-23,""t"":11632},{""x"":683,""y"":794,""dx"":192,""dy"":-27,""t"":11666},{""x"":697,""y"":792,""dx"":206,""dy"":-29,""t"":11699},{""x"":661,""y"":814,""dx"":170,""dy"":-7,""t"":11734},{""x"":617,""y"":825,""dx"":126,""dy"":4,""t"":11768},{""x"":593,""y"":836,""dx"":102,""dy"":15,""t"":11802},{""x"":566,""y"":851,""dx"":75,""dy"":30,""t"":11836},{""x"":604,""y"":834,""dx"":113,""dy"":13,""t"":11869},{""x"":572,""y"":846,""dx"":81,""dy"":25,""t"":11903},{""x"":608,""y"":843,""dx"":117,""dy"":22,""t"":11939},{""x"":633,""y"":850,""dx"":142,""dy"":29,""t"":11972},{""x"":663,""y"":835,""dx"":172,""dy"":14,""t"":12005}],[{""x"":1550,""y"":729,""dx"":99,""dy"":-92,""t"":13027},{""x"":1546,""y"":713,""dx"":95,""dy"":-108,""t"":13059},{""x"":1528,""y"":700,""dx"":77,""dy"":-121,""t"":13093},{""x"":1514,""y"":683,""dx"":63,""dy"":-138,""t"":13128},{""x"":1501,""y"":682,""dx"":50,""dy"":-139,""t"":13161},{""x"":1501,""y"":679,""dx"":50,""dy"":-142,""t"":13195},{""x"":1509,""y"":700,""dx"":58,""dy"":-121,""t"":13229},{""x"":1521,""y"":685,""dx"":70,""dy"":-136,""t"":13265},{""x"":1516,""y"":680,""dx"":65,""dy"":-141,""t"":13298},{""x"":1511,""y"":676,""dx"":60,""dy"":-145,""t"":13330},{""x"":1510,""y"":669,""dx"":59,""dy"":-152,""t"":13367},{""x"":1522,""y"":658,""dx"":71,""dy"":-163,""t"":13400},{""x"":1524,""y"":660,""dx"":73,""dy"":-161,""t"":13433},{""x"":1509,""y"":679,""dx"":58,""dy"":-142,""t"":13468},{""x"":1475,""y"":692,""dx"":24,""dy"":-129,""t"":13502},{""x"":1467,""y"":705,""dx"":16,""dy"":-116,""t"":13535},{""x"":1467,""y"":724,""dx"":16,""dy"":-97,""t"":13571},{""x"":1490,""y"":725,""dx"":39,""dy"":-96,""t"":13605},{""x"":1491,""y"":736,""dx"":40,""dy"":-85,""t"":13638},{""x"":1478,""y"":746,""dx"":27,""dy"":-75,""t"":13672},{""x"":1492,""y"":747,""dx"":41,""dy"":-74,""t"":13706},{""x"":1503,""y"":750,""dx"":52,""dy"":-71,""t"":13740},{""x"":1498,""y"":752,""dx"":47,""dy"":-69,""t"":13775},{""x"":1492,""y"":760,""dx"":41,""dy"":-61,""t"":13808},{""x"":1492,""y"":759,""dx"":41,""dy"":-62,""t"":13842},{""x"":1451,""y"":752,""dx"":0,""dy"":-69,""t"":13876},{""x"":1487,""y"":731,""dx"":36,""dy"":-90,""t"":13910},{""x"":1491,""y"":730,""dx"":40,""dy"":-91,""t"":13944},{""x"":1512,""y"":714,""dx"":61,""dy"":-107,""t"":13978},{""x"":1522,""y"":696,""dx"":71,""dy"":-125,""t"":14012},{""x"":1504,""y"":680,""dx"":53,""dy"":-141,""t"":14046},{""x"":1522,""y"":682,""dx"":71,""dy"":-139,""t"":14119},{""x"":1532,""y"":679,""dx"":81,""dy"":-142,""t"":14148},{""x"":1506,""y"":677,""dx"":55,""dy"":-144,""t"":14181},{""x"":1495,""y"":678,""dx"":44,""dy"":-143,""t"":14216},{""x"":1491,""y"":687,""dx"":40,""dy"":-134,""t"":14250},{""x"":1482,""y"":692,""dx"":31,""dy"":-129,""t"":14284},{""x"":1476,""y"":695,""dx"":25,""dy"":-126,""t"":14318},{""x"":1470,""y"":690,""dx"":19,""dy"":-131,""t"":14351},{""x"":1466,""y"":693,""dx"":15,""dy"":-128,""t"":14386},{""x"":1471,""y"":688,""dx"":20,""dy"":-133,""t"":14420},{""x"":1483,""y"":682,""dx"":32,""dy"":-139,""t"":14455},{""x"":1486,""y"":682,""dx"":35,""dy"":-139,""t"":14488},{""x"":1488,""y"":682,""dx"":37,""dy"":-139,""t"":14519},{""x"":1491,""y"":674,""dx"":40,""dy"":-147,""t"":14556},{""x"":1486,""y"":672,""dx"":35,""dy"":-149,""t"":14590},{""x"":1497,""y"":673,""dx"":46,""dy"":-148,""t"":14625},{""x"":1500,""y"":668,""dx"":49,""dy"":-153,""t"":14659},{""x"":1497,""y"":669,""dx"":46,""dy"":-152,""t"":14693},{""x"":1495,""y"":672,""dx"":44,""dy"":-149,""t"":14725},{""x"":1490,""y"":675,""dx"":39,""dy"":-146,""t"":14760},{""x"":1498,""y"":678,""dx"":47,""dy"":-143,""t"":14793},{""x"":1518,""y"":680,""dx"":67,""dy"":-141,""t"":14828},{""x"":1521,""y"":678,""dx"":70,""dy"":-143,""t"":14862},{""x"":1506,""y"":677,""dx"":55,""dy"":-144,""t"":14896},{""x"":1493,""y"":675,""dx"":42,""dy"":-146,""t"":14928},{""x"":1498,""y"":667,""dx"":47,""dy"":-154,""t"":14965},{""x"":1513,""y"":664,""dx"":62,""dy"":-157,""t"":14997},{""x"":1505,""y"":672,""dx"":54,""dy"":-149,""t"":15032}]]","[100,94.91525423728814,100,83.05084745762711,100]","[{""x"":-78.71186440677967,""y"":-44.91525423728814,""r"":47.97992553987381},{""x"":12.983050847457626,""y"":32.86440677966102,""r"":51.41722023993473},{""x"":92.78333333333333,""y"":26.316666666666666,""r"":62.77424471266188},{""x"":157.61016949152543,""y"":-37.88135593220339,""r"":33.13500801425235},{""x"":48.152542372881356,""y"":-126.20338983050847,""r"":25.88626150883444}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","",""
"","html-keyboard-response","9","129655","0.0-5.0-0.0","","","","","44194"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
