"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","314911","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","320279","0.0-1.0-0.0","5366","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","321654","0.0-1.0-1.0","1375","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","325991","0.0-2.0","","","","2213","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","332303","0.0-3.0-0.0","6310","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","343474","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","344895","0.0-3.0-2.0","1420","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","362207","0.0-3.0-3.0","","","","","","[[{""x"":555,""y"":304,""dx"":64,""dy"":23,""t"":990},{""x"":564,""y"":303,""dx"":73,""dy"":22,""t"":1024},{""x"":554,""y"":299,""dx"":63,""dy"":18,""t"":1058},{""x"":541,""y"":296,""dx"":50,""dy"":15,""t"":1092},{""x"":540,""y"":304,""dx"":49,""dy"":23,""t"":1125},{""x"":509,""y"":291,""dx"":18,""dy"":10,""t"":1160},{""x"":511,""y"":290,""dx"":20,""dy"":9,""t"":1194},{""x"":530,""y"":295,""dx"":39,""dy"":14,""t"":1228},{""x"":528,""y"":320,""dx"":37,""dy"":39,""t"":1262},{""x"":518,""y"":314,""dx"":27,""dy"":33,""t"":1296},{""x"":504,""y"":331,""dx"":13,""dy"":50,""t"":1329},{""x"":480,""y"":355,""dx"":-11,""dy"":74,""t"":1363},{""x"":463,""y"":325,""dx"":-28,""dy"":44,""t"":1397},{""x"":465,""y"":307,""dx"":-26,""dy"":26,""t"":1432},{""x"":443,""y"":311,""dx"":-48,""dy"":30,""t"":1466},{""x"":403,""y"":295,""dx"":-88,""dy"":14,""t"":1500},{""x"":433,""y"":302,""dx"":-58,""dy"":21,""t"":1534},{""x"":437,""y"":290,""dx"":-54,""dy"":9,""t"":1568},{""x"":431,""y"":283,""dx"":-60,""dy"":2,""t"":1601},{""x"":440,""y"":267,""dx"":-51,""dy"":-14,""t"":1635},{""x"":425,""y"":244,""dx"":-66,""dy"":-37,""t"":1670},{""x"":380,""y"":244,""dx"":-111,""dy"":-37,""t"":1704},{""x"":407,""y"":255,""dx"":-84,""dy"":-26,""t"":1738},{""x"":416,""y"":257,""dx"":-75,""dy"":-24,""t"":1771},{""x"":407,""y"":286,""dx"":-84,""dy"":5,""t"":1806},{""x"":394,""y"":293,""dx"":-97,""dy"":12,""t"":1838},{""x"":388,""y"":276,""dx"":-103,""dy"":-5,""t"":1874},{""x"":418,""y"":272,""dx"":-73,""dy"":-9,""t"":1908},{""x"":357,""y"":227,""dx"":-134,""dy"":-54,""t"":1941},{""x"":363,""y"":225,""dx"":-128,""dy"":-56,""t"":1975},{""x"":348,""y"":206,""dx"":-143,""dy"":-75,""t"":2010},{""x"":391,""y"":244,""dx"":-100,""dy"":-37,""t"":2045},{""x"":418,""y"":255,""dx"":-73,""dy"":-26,""t"":2078},{""x"":428,""y"":243,""dx"":-63,""dy"":-38,""t"":2113},{""x"":425,""y"":234,""dx"":-66,""dy"":-47,""t"":2146},{""x"":471,""y"":264,""dx"":-20,""dy"":-17,""t"":2179},{""x"":424,""y"":267,""dx"":-67,""dy"":-14,""t"":2214},{""x"":388,""y"":263,""dx"":-103,""dy"":-18,""t"":2248},{""x"":313,""y"":245,""dx"":-178,""dy"":-36,""t"":2282},{""x"":332,""y"":223,""dx"":-159,""dy"":-58,""t"":2316},{""x"":288,""y"":207,""dx"":-203,""dy"":-74,""t"":2349},{""x"":277,""y"":175,""dx"":-214,""dy"":-106,""t"":2384},{""x"":271,""y"":167,""dx"":-220,""dy"":-114,""t"":2419},{""x"":315,""y"":196,""dx"":-176,""dy"":-85,""t"":2452},{""x"":353,""y"":207,""dx"":-138,""dy"":-74,""t"":2486},{""x"":390,""y"":230,""dx"":-101,""dy"":-51,""t"":2520},{""x"":400,""y"":241,""dx"":-91,""dy"":-40,""t"":2553},{""x"":402,""y"":237,""dx"":-89,""dy"":-44,""t"":2588},{""x"":403,""y"":262,""dx"":-88,""dy"":-19,""t"":2622},{""x"":397,""y"":276,""dx"":-94,""dy"":-5,""t"":2657},{""x"":384,""y"":276,""dx"":-107,""dy"":-5,""t"":2690},{""x"":413,""y"":287,""dx"":-78,""dy"":6,""t"":2725},{""x"":406,""y"":253,""dx"":-85,""dy"":-28,""t"":2758},{""x"":405,""y"":254,""dx"":-86,""dy"":-27,""t"":2792},{""x"":399,""y"":242,""dx"":-92,""dy"":-39,""t"":2825},{""x"":428,""y"":253,""dx"":-63,""dy"":-28,""t"":2861},{""x"":469,""y"":270,""dx"":-22,""dy"":-11,""t"":2893},{""x"":481,""y"":318,""dx"":-10,""dy"":37,""t"":2928},{""x"":466,""y"":327,""dx"":-25,""dy"":46,""t"":2963}],[{""x"":622,""y"":778,""dx"":131,""dy"":-43,""t"":4016},{""x"":606,""y"":781,""dx"":115,""dy"":-40,""t"":4050},{""x"":652,""y"":798,""dx"":161,""dy"":-23,""t"":4084},{""x"":666,""y"":792,""dx"":175,""dy"":-29,""t"":4118},{""x"":664,""y"":774,""dx"":173,""dy"":-47,""t"":4153},{""x"":637,""y"":737,""dx"":146,""dy"":-84,""t"":4186},{""x"":638,""y"":725,""dx"":147,""dy"":-96,""t"":4220},{""x"":644,""y"":730,""dx"":153,""dy"":-91,""t"":4255},{""x"":637,""y"":722,""dx"":146,""dy"":-99,""t"":4289},{""x"":635,""y"":704,""dx"":144,""dy"":-117,""t"":4322},{""x"":630,""y"":675,""dx"":139,""dy"":-146,""t"":4356},{""x"":617,""y"":677,""dx"":126,""dy"":-144,""t"":4390},{""x"":620,""y"":671,""dx"":129,""dy"":-150,""t"":4424},{""x"":607,""y"":671,""dx"":116,""dy"":-150,""t"":4458},{""x"":629,""y"":694,""dx"":138,""dy"":-127,""t"":4492},{""x"":639,""y"":704,""dx"":148,""dy"":-117,""t"":4525},{""x"":614,""y"":687,""dx"":123,""dy"":-134,""t"":4561},{""x"":641,""y"":704,""dx"":150,""dy"":-117,""t"":4594},{""x"":621,""y"":696,""dx"":130,""dy"":-125,""t"":4628},{""x"":638,""y"":701,""dx"":147,""dy"":-120,""t"":4662},{""x"":644,""y"":723,""dx"":153,""dy"":-98,""t"":4696},{""x"":662,""y"":752,""dx"":171,""dy"":-69,""t"":4731},{""x"":690,""y"":762,""dx"":199,""dy"":-59,""t"":4764},{""x"":667,""y"":722,""dx"":176,""dy"":-99,""t"":4798},{""x"":658,""y"":733,""dx"":167,""dy"":-88,""t"":4833},{""x"":656,""y"":710,""dx"":165,""dy"":-111,""t"":4867},{""x"":655,""y"":701,""dx"":164,""dy"":-120,""t"":4901},{""x"":661,""y"":708,""dx"":170,""dy"":-113,""t"":4934},{""x"":643,""y"":701,""dx"":152,""dy"":-120,""t"":4969},{""x"":627,""y"":695,""dx"":136,""dy"":-126,""t"":4999},{""x"":644,""y"":699,""dx"":153,""dy"":-122,""t"":5036},{""x"":643,""y"":711,""dx"":152,""dy"":-110,""t"":5070},{""x"":675,""y"":730,""dx"":184,""dy"":-91,""t"":5104},{""x"":663,""y"":755,""dx"":172,""dy"":-66,""t"":5139},{""x"":628,""y"":751,""dx"":137,""dy"":-70,""t"":5173},{""x"":656,""y"":740,""dx"":165,""dy"":-81,""t"":5205},{""x"":650,""y"":709,""dx"":159,""dy"":-112,""t"":5240},{""x"":633,""y"":716,""dx"":142,""dy"":-105,""t"":5274},{""x"":606,""y"":725,""dx"":115,""dy"":-96,""t"":5308},{""x"":604,""y"":726,""dx"":113,""dy"":-95,""t"":5341},{""x"":606,""y"":734,""dx"":115,""dy"":-87,""t"":5376},{""x"":608,""y"":741,""dx"":117,""dy"":-80,""t"":5408},{""x"":607,""y"":727,""dx"":116,""dy"":-94,""t"":5444},{""x"":646,""y"":752,""dx"":155,""dy"":-69,""t"":5478},{""x"":662,""y"":751,""dx"":171,""dy"":-70,""t"":5513},{""x"":681,""y"":752,""dx"":190,""dy"":-69,""t"":5546},{""x"":681,""y"":753,""dx"":190,""dy"":-68,""t"":5580},{""x"":677,""y"":745,""dx"":186,""dy"":-76,""t"":5614},{""x"":694,""y"":760,""dx"":203,""dy"":-61,""t"":5648},{""x"":695,""y"":750,""dx"":204,""dy"":-71,""t"":5682},{""x"":701,""y"":716,""dx"":210,""dy"":-105,""t"":5716},{""x"":694,""y"":700,""dx"":203,""dy"":-121,""t"":5750},{""x"":676,""y"":673,""dx"":185,""dy"":-148,""t"":5785},{""x"":683,""y"":660,""dx"":192,""dy"":-161,""t"":5818},{""x"":705,""y"":707,""dx"":214,""dy"":-114,""t"":5852},{""x"":694,""y"":688,""dx"":203,""dy"":-133,""t"":5887},{""x"":703,""y"":687,""dx"":212,""dy"":-134,""t"":5920},{""x"":701,""y"":691,""dx"":210,""dy"":-130,""t"":5954},{""x"":674,""y"":693,""dx"":183,""dy"":-128,""t"":5988}],[{""x"":950,""y"":530,""dx"":-21,""dy"":-21,""t"":7005},{""x"":949,""y"":523,""dx"":-22,""dy"":-28,""t"":7042},{""x"":972,""y"":539,""dx"":1,""dy"":-12,""t"":7076},{""x"":960,""y"":549,""dx"":-11,""dy"":-2,""t"":7109},{""x"":944,""y"":539,""dx"":-27,""dy"":-12,""t"":7144},{""x"":906,""y"":559,""dx"":-65,""dy"":8,""t"":7178},{""x"":895,""y"":595,""dx"":-76,""dy"":44,""t"":7212},{""x"":916,""y"":572,""dx"":-55,""dy"":21,""t"":7245},{""x"":876,""y"":572,""dx"":-95,""dy"":21,""t"":7280},{""x"":892,""y"":574,""dx"":-79,""dy"":23,""t"":7313},{""x"":923,""y"":586,""dx"":-48,""dy"":35,""t"":7348},{""x"":942,""y"":565,""dx"":-29,""dy"":14,""t"":7381},{""x"":968,""y"":532,""dx"":-3,""dy"":-19,""t"":7415},{""x"":974,""y"":521,""dx"":3,""dy"":-30,""t"":7450},{""x"":1001,""y"":498,""dx"":30,""dy"":-53,""t"":7484},{""x"":1015,""y"":511,""dx"":44,""dy"":-40,""t"":7518},{""x"":1031,""y"":505,""dx"":60,""dy"":-46,""t"":7552},{""x"":1015,""y"":495,""dx"":44,""dy"":-56,""t"":7586},{""x"":1021,""y"":496,""dx"":50,""dy"":-55,""t"":7621},{""x"":1001,""y"":479,""dx"":30,""dy"":-72,""t"":7654},{""x"":986,""y"":502,""dx"":15,""dy"":-49,""t"":7687},{""x"":980,""y"":486,""dx"":9,""dy"":-65,""t"":7721},{""x"":980,""y"":501,""dx"":9,""dy"":-50,""t"":7756},{""x"":969,""y"":529,""dx"":-2,""dy"":-22,""t"":7790},{""x"":908,""y"":504,""dx"":-63,""dy"":-47,""t"":7825},{""x"":906,""y"":523,""dx"":-65,""dy"":-28,""t"":7858},{""x"":911,""y"":543,""dx"":-60,""dy"":-8,""t"":7892},{""x"":895,""y"":542,""dx"":-76,""dy"":-9,""t"":7926},{""x"":880,""y"":549,""dx"":-91,""dy"":-2,""t"":7960},{""x"":892,""y"":587,""dx"":-79,""dy"":36,""t"":7994},{""x"":910,""y"":579,""dx"":-61,""dy"":28,""t"":8029},{""x"":919,""y"":551,""dx"":-52,""dy"":0,""t"":8063},{""x"":884,""y"":521,""dx"":-87,""dy"":-30,""t"":8096},{""x"":885,""y"":528,""dx"":-86,""dy"":-23,""t"":8130},{""x"":892,""y"":545,""dx"":-79,""dy"":-6,""t"":8164},{""x"":907,""y"":574,""dx"":-64,""dy"":23,""t"":8198},{""x"":915,""y"":566,""dx"":-56,""dy"":15,""t"":8233},{""x"":930,""y"":566,""dx"":-41,""dy"":15,""t"":8265},{""x"":945,""y"":540,""dx"":-26,""dy"":-11,""t"":8299},{""x"":949,""y"":559,""dx"":-22,""dy"":8,""t"":8334},{""x"":950,""y"":537,""dx"":-21,""dy"":-14,""t"":8368},{""x"":978,""y"":541,""dx"":7,""dy"":-10,""t"":8403},{""x"":971,""y"":543,""dx"":0,""dy"":-8,""t"":8436},{""x"":970,""y"":520,""dx"":-1,""dy"":-31,""t"":8470},{""x"":987,""y"":510,""dx"":16,""dy"":-41,""t"":8504},{""x"":1006,""y"":516,""dx"":35,""dy"":-35,""t"":8538},{""x"":994,""y"":511,""dx"":23,""dy"":-40,""t"":8570},{""x"":1030,""y"":521,""dx"":59,""dy"":-30,""t"":8606},{""x"":1006,""y"":548,""dx"":35,""dy"":-3,""t"":8641},{""x"":986,""y"":511,""dx"":15,""dy"":-40,""t"":8675},{""x"":994,""y"":498,""dx"":23,""dy"":-53,""t"":8707},{""x"":1008,""y"":499,""dx"":37,""dy"":-52,""t"":8741},{""x"":1014,""y"":511,""dx"":43,""dy"":-40,""t"":8775},{""x"":1010,""y"":510,""dx"":39,""dy"":-41,""t"":8810},{""x"":1000,""y"":492,""dx"":29,""dy"":-59,""t"":8844},{""x"":987,""y"":472,""dx"":16,""dy"":-79,""t"":8878},{""x"":980,""y"":477,""dx"":9,""dy"":-74,""t"":8912},{""x"":1003,""y"":494,""dx"":32,""dy"":-57,""t"":8946},{""x"":1022,""y"":509,""dx"":51,""dy"":-42,""t"":8977}],[{""x"":1243,""y"":515,""dx"":-208,""dy"":234,""t"":10033},{""x"":1094,""y"":610,""dx"":-357,""dy"":329,""t"":10068},{""x"":1041,""y"":667,""dx"":-410,""dy"":386,""t"":10101},{""x"":1047,""y"":645,""dx"":-404,""dy"":364,""t"":10135},{""x"":1058,""y"":620,""dx"":-393,""dy"":339,""t"":10168},{""x"":1077,""y"":590,""dx"":-374,""dy"":309,""t"":10204},{""x"":1100,""y"":551,""dx"":-351,""dy"":270,""t"":10237},{""x"":1146,""y"":524,""dx"":-305,""dy"":243,""t"":10271},{""x"":1116,""y"":487,""dx"":-335,""dy"":206,""t"":10305},{""x"":1167,""y"":472,""dx"":-284,""dy"":191,""t"":10340},{""x"":1211,""y"":451,""dx"":-240,""dy"":170,""t"":10374},{""x"":1306,""y"":430,""dx"":-145,""dy"":149,""t"":10408},{""x"":1373,""y"":405,""dx"":-78,""dy"":124,""t"":10442},{""x"":1432,""y"":366,""dx"":-19,""dy"":85,""t"":10475},{""x"":1492,""y"":334,""dx"":41,""dy"":53,""t"":10510},{""x"":1529,""y"":304,""dx"":78,""dy"":23,""t"":10544},{""x"":1556,""y"":281,""dx"":105,""dy"":0,""t"":10576},{""x"":1529,""y"":313,""dx"":78,""dy"":32,""t"":10612},{""x"":1570,""y"":310,""dx"":119,""dy"":29,""t"":10645},{""x"":1449,""y"":319,""dx"":-2,""dy"":38,""t"":10680},{""x"":1503,""y"":334,""dx"":52,""dy"":53,""t"":10714},{""x"":1500,""y"":313,""dx"":49,""dy"":32,""t"":10748},{""x"":1474,""y"":291,""dx"":23,""dy"":10,""t"":10783},{""x"":1473,""y"":277,""dx"":22,""dy"":-4,""t"":10815},{""x"":1418,""y"":313,""dx"":-33,""dy"":32,""t"":10850},{""x"":1434,""y"":301,""dx"":-17,""dy"":20,""t"":10883},{""x"":1444,""y"":315,""dx"":-7,""dy"":34,""t"":10918},{""x"":1446,""y"":309,""dx"":-5,""dy"":28,""t"":10953},{""x"":1469,""y"":294,""dx"":18,""dy"":13,""t"":10986},{""x"":1464,""y"":282,""dx"":13,""dy"":1,""t"":11020},{""x"":1478,""y"":267,""dx"":27,""dy"":-14,""t"":11055},{""x"":1459,""y"":294,""dx"":8,""dy"":13,""t"":11088},{""x"":1460,""y"":284,""dx"":9,""dy"":3,""t"":11121},{""x"":1498,""y"":286,""dx"":47,""dy"":5,""t"":11156},{""x"":1506,""y"":286,""dx"":55,""dy"":5,""t"":11190},{""x"":1456,""y"":294,""dx"":5,""dy"":13,""t"":11224},{""x"":1427,""y"":283,""dx"":-24,""dy"":2,""t"":11258},{""x"":1396,""y"":295,""dx"":-55,""dy"":14,""t"":11292},{""x"":1368,""y"":296,""dx"":-83,""dy"":15,""t"":11325},{""x"":1394,""y"":291,""dx"":-57,""dy"":10,""t"":11361},{""x"":1427,""y"":283,""dx"":-24,""dy"":2,""t"":11394},{""x"":1389,""y"":293,""dx"":-62,""dy"":12,""t"":11428},{""x"":1416,""y"":310,""dx"":-35,""dy"":29,""t"":11463},{""x"":1407,""y"":304,""dx"":-44,""dy"":23,""t"":11496},{""x"":1335,""y"":315,""dx"":-116,""dy"":34,""t"":11531},{""x"":1289,""y"":337,""dx"":-162,""dy"":56,""t"":11565},{""x"":1252,""y"":344,""dx"":-199,""dy"":63,""t"":11598},{""x"":1288,""y"":326,""dx"":-163,""dy"":45,""t"":11632},{""x"":1288,""y"":319,""dx"":-163,""dy"":38,""t"":11666},{""x"":1278,""y"":310,""dx"":-173,""dy"":29,""t"":11699},{""x"":1323,""y"":299,""dx"":-128,""dy"":18,""t"":11734},{""x"":1282,""y"":311,""dx"":-169,""dy"":30,""t"":11768},{""x"":1286,""y"":303,""dx"":-165,""dy"":22,""t"":11803},{""x"":1303,""y"":296,""dx"":-148,""dy"":15,""t"":11835},{""x"":1264,""y"":288,""dx"":-187,""dy"":7,""t"":11869},{""x"":1303,""y"":292,""dx"":-148,""dy"":11,""t"":11904},{""x"":1260,""y"":281,""dx"":-191,""dy"":0,""t"":11938},{""x"":1225,""y"":286,""dx"":-226,""dy"":5,""t"":11972},{""x"":1251,""y"":295,""dx"":-200,""dy"":14,""t"":12005}],[{""x"":1287,""y"":709,""dx"":-164,""dy"":-112,""t"":13025},{""x"":1328,""y"":732,""dx"":-123,""dy"":-89,""t"":13059},{""x"":1321,""y"":706,""dx"":-130,""dy"":-115,""t"":13094},{""x"":1307,""y"":711,""dx"":-144,""dy"":-110,""t"":13128},{""x"":1293,""y"":698,""dx"":-158,""dy"":-123,""t"":13163},{""x"":1303,""y"":698,""dx"":-148,""dy"":-123,""t"":13196},{""x"":1292,""y"":697,""dx"":-159,""dy"":-124,""t"":13230},{""x"":1284,""y"":730,""dx"":-167,""dy"":-91,""t"":13264},{""x"":1296,""y"":726,""dx"":-155,""dy"":-95,""t"":13297},{""x"":1307,""y"":701,""dx"":-144,""dy"":-120,""t"":13332},{""x"":1333,""y"":695,""dx"":-118,""dy"":-126,""t"":13366},{""x"":1326,""y"":697,""dx"":-125,""dy"":-124,""t"":13399},{""x"":1332,""y"":719,""dx"":-119,""dy"":-102,""t"":13433},{""x"":1310,""y"":706,""dx"":-141,""dy"":-115,""t"":13468},{""x"":1298,""y"":739,""dx"":-153,""dy"":-82,""t"":13502},{""x"":1283,""y"":726,""dx"":-168,""dy"":-95,""t"":13536},{""x"":1287,""y"":738,""dx"":-164,""dy"":-83,""t"":13570},{""x"":1258,""y"":721,""dx"":-193,""dy"":-100,""t"":13604},{""x"":1277,""y"":711,""dx"":-174,""dy"":-110,""t"":13638},{""x"":1304,""y"":685,""dx"":-147,""dy"":-136,""t"":13673},{""x"":1287,""y"":677,""dx"":-164,""dy"":-144,""t"":13706},{""x"":1298,""y"":704,""dx"":-153,""dy"":-117,""t"":13738},{""x"":1281,""y"":673,""dx"":-170,""dy"":-148,""t"":13774},{""x"":1272,""y"":698,""dx"":-179,""dy"":-123,""t"":13808},{""x"":1284,""y"":692,""dx"":-167,""dy"":-129,""t"":13841},{""x"":1294,""y"":692,""dx"":-157,""dy"":-129,""t"":13875},{""x"":1270,""y"":693,""dx"":-181,""dy"":-128,""t"":13910},{""x"":1255,""y"":685,""dx"":-196,""dy"":-136,""t"":13944},{""x"":1255,""y"":680,""dx"":-196,""dy"":-141,""t"":13978},{""x"":1302,""y"":709,""dx"":-149,""dy"":-112,""t"":14012},{""x"":1302,""y"":727,""dx"":-149,""dy"":-94,""t"":14046},{""x"":1282,""y"":700,""dx"":-169,""dy"":-121,""t"":14081},{""x"":1311,""y"":711,""dx"":-140,""dy"":-110,""t"":14115},{""x"":1350,""y"":714,""dx"":-101,""dy"":-107,""t"":14146},{""x"":1368,""y"":713,""dx"":-83,""dy"":-108,""t"":14182},{""x"":1380,""y"":697,""dx"":-71,""dy"":-124,""t"":14216},{""x"":1385,""y"":685,""dx"":-66,""dy"":-136,""t"":14250},{""x"":1385,""y"":688,""dx"":-66,""dy"":-133,""t"":14283},{""x"":1419,""y"":690,""dx"":-32,""dy"":-131,""t"":14318},{""x"":1403,""y"":693,""dx"":-48,""dy"":-128,""t"":14352},{""x"":1413,""y"":703,""dx"":-38,""dy"":-118,""t"":14387},{""x"":1415,""y"":709,""dx"":-36,""dy"":-112,""t"":14420},{""x"":1447,""y"":724,""dx"":-4,""dy"":-97,""t"":14454},{""x"":1433,""y"":708,""dx"":-18,""dy"":-113,""t"":14488},{""x"":1433,""y"":716,""dx"":-18,""dy"":-105,""t"":14521},{""x"":1438,""y"":701,""dx"":-13,""dy"":-120,""t"":14556},{""x"":1452,""y"":712,""dx"":1,""dy"":-109,""t"":14590},{""x"":1457,""y"":693,""dx"":6,""dy"":-128,""t"":14624},{""x"":1445,""y"":678,""dx"":-6,""dy"":-143,""t"":14658},{""x"":1457,""y"":688,""dx"":6,""dy"":-133,""t"":14692},{""x"":1426,""y"":690,""dx"":-25,""dy"":-131,""t"":14725},{""x"":1427,""y"":688,""dx"":-24,""dy"":-133,""t"":14761},{""x"":1465,""y"":688,""dx"":14,""dy"":-133,""t"":14795},{""x"":1479,""y"":682,""dx"":28,""dy"":-139,""t"":14828},{""x"":1459,""y"":668,""dx"":8,""dy"":-153,""t"":14862},{""x"":1452,""y"":678,""dx"":1,""dy"":-143,""t"":14896},{""x"":1417,""y"":666,""dx"":-34,""dy"":-155,""t"":14931},{""x"":1403,""y"":701,""dx"":-48,""dy"":-120,""t"":14965},{""x"":1358,""y"":691,""dx"":-93,""dy"":-130,""t"":14998}]]","[94.91525423728814,66.10169491525424,100,74.57627118644068,76.27118644067797]","[{""x"":-65.76271186440678,""y"":-13.491525423728813,""r"":45.89700634068695},{""x"":160.01694915254237,""y"":-99.47457627118644,""r"":37.39693295788717},{""x"":-13.542372881355933,""y"":-21.25423728813559,""r"":55.75752126684314},{""x"":-104.0677966101695,""y"":73.08474576271186,""r"":113.57195098003331},{""x"":-100.40677966101696,""y"":-120.15254237288136,""r"":64.97432812380076}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","364206","0.0-4.0-0.0","1999","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","365230","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""7"",""7"",""4"",""4"",""1"",""1"",""9"",""9"",""9"",""9"",""9"",""9"",""4"",""4"",""1"",""1"",""6"",""6"",""7"",""7"",""6"",""6"",""1"",""1"",""3"",""3"",""6"",""6"",""4"",""4"",""3"",""3"",""9"",""9"",""6"",""6"",""1"",""1"",""4"",""4"",""4"",""4"",""3"",""3"",""7"",""7"",""1"",""1"",""1"",""1"",""3"",""3"",""4"",""4"",""7"",""7"",""9"",""9"",""6"",""6"",""7"",""7"",""7"",""7"",""6"",""6"",""3"",""3"",""3"",""3"",""9"",""9""]","1000","color","6","","","","","","","","","",""
