"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1757","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","5644","0.0-1.0-0.0","3885","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","7003","0.0-1.0-1.0","1359","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","11436","0.0-2.0","","","","2187","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","13324","0.0-3.0-0.0","1886","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","25448","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","26579","0.0-3.0-2.0","1131","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","43680","0.0-3.0-3.0","","","","","","[[{""x"":667,""y"":347,""dx"":176,""dy"":66,""t"":990},{""x"":643,""y"":357,""dx"":152,""dy"":76,""t"":1025},{""x"":592,""y"":367,""dx"":101,""dy"":86,""t"":1058},{""x"":593,""y"":357,""dx"":102,""dy"":76,""t"":1092},{""x"":612,""y"":390,""dx"":121,""dy"":109,""t"":1127},{""x"":606,""y"":398,""dx"":115,""dy"":117,""t"":1160},{""x"":629,""y"":409,""dx"":138,""dy"":128,""t"":1194},{""x"":617,""y"":401,""dx"":126,""dy"":120,""t"":1228},{""x"":591,""y"":395,""dx"":100,""dy"":114,""t"":1261},{""x"":560,""y"":394,""dx"":69,""dy"":113,""t"":1296},{""x"":564,""y"":361,""dx"":73,""dy"":80,""t"":1330},{""x"":618,""y"":388,""dx"":127,""dy"":107,""t"":1364},{""x"":612,""y"":380,""dx"":121,""dy"":99,""t"":1398},{""x"":592,""y"":343,""dx"":101,""dy"":62,""t"":1432},{""x"":558,""y"":350,""dx"":67,""dy"":69,""t"":1466},{""x"":569,""y"":356,""dx"":78,""dy"":75,""t"":1500},{""x"":554,""y"":368,""dx"":63,""dy"":87,""t"":1533},{""x"":545,""y"":366,""dx"":54,""dy"":85,""t"":1569},{""x"":539,""y"":377,""dx"":48,""dy"":96,""t"":1602},{""x"":573,""y"":380,""dx"":82,""dy"":99,""t"":1637},{""x"":600,""y"":404,""dx"":109,""dy"":123,""t"":1671},{""x"":578,""y"":400,""dx"":87,""dy"":119,""t"":1703},{""x"":579,""y"":393,""dx"":88,""dy"":112,""t"":1738},{""x"":583,""y"":369,""dx"":92,""dy"":88,""t"":1772},{""x"":586,""y"":364,""dx"":95,""dy"":83,""t"":1805},{""x"":590,""y"":390,""dx"":99,""dy"":109,""t"":1841},{""x"":595,""y"":365,""dx"":104,""dy"":84,""t"":1874},{""x"":599,""y"":386,""dx"":108,""dy"":105,""t"":1908},{""x"":581,""y"":383,""dx"":90,""dy"":102,""t"":1942},{""x"":548,""y"":380,""dx"":57,""dy"":99,""t"":1976},{""x"":541,""y"":365,""dx"":50,""dy"":84,""t"":2010},{""x"":580,""y"":387,""dx"":89,""dy"":106,""t"":2044},{""x"":573,""y"":401,""dx"":82,""dy"":120,""t"":2079},{""x"":597,""y"":426,""dx"":106,""dy"":145,""t"":2112},{""x"":632,""y"":434,""dx"":141,""dy"":153,""t"":2145},{""x"":617,""y"":417,""dx"":126,""dy"":136,""t"":2179},{""x"":620,""y"":443,""dx"":129,""dy"":162,""t"":2213},{""x"":622,""y"":465,""dx"":131,""dy"":184,""t"":2246},{""x"":619,""y"":492,""dx"":128,""dy"":211,""t"":2282},{""x"":618,""y"":485,""dx"":127,""dy"":204,""t"":2317},{""x"":599,""y"":475,""dx"":108,""dy"":194,""t"":2351},{""x"":618,""y"":494,""dx"":127,""dy"":213,""t"":2383},{""x"":634,""y"":490,""dx"":143,""dy"":209,""t"":2418},{""x"":605,""y"":459,""dx"":114,""dy"":178,""t"":2453},{""x"":630,""y"":462,""dx"":139,""dy"":181,""t"":2487},{""x"":611,""y"":459,""dx"":120,""dy"":178,""t"":2521},{""x"":585,""y"":447,""dx"":94,""dy"":166,""t"":2554},{""x"":638,""y"":469,""dx"":147,""dy"":188,""t"":2588},{""x"":635,""y"":450,""dx"":144,""dy"":169,""t"":2622},{""x"":647,""y"":455,""dx"":156,""dy"":174,""t"":2653},{""x"":595,""y"":411,""dx"":104,""dy"":130,""t"":2691},{""x"":637,""y"":432,""dx"":146,""dy"":151,""t"":2725},{""x"":634,""y"":452,""dx"":143,""dy"":171,""t"":2757},{""x"":692,""y"":482,""dx"":201,""dy"":201,""t"":2791},{""x"":698,""y"":504,""dx"":207,""dy"":223,""t"":2826},{""x"":663,""y"":511,""dx"":172,""dy"":230,""t"":2861},{""x"":684,""y"":515,""dx"":193,""dy"":234,""t"":2894},{""x"":720,""y"":531,""dx"":229,""dy"":250,""t"":2928},{""x"":755,""y"":527,""dx"":264,""dy"":246,""t"":2962},{""x"":769,""y"":532,""dx"":278,""dy"":251,""t"":2996}],[{""x"":698,""y"":840,""dx"":207,""dy"":19,""t"":4016},{""x"":683,""y"":834,""dx"":192,""dy"":13,""t"":4049},{""x"":705,""y"":833,""dx"":214,""dy"":12,""t"":4085},{""x"":677,""y"":798,""dx"":186,""dy"":-23,""t"":4118},{""x"":670,""y"":772,""dx"":179,""dy"":-49,""t"":4152},{""x"":715,""y"":783,""dx"":224,""dy"":-38,""t"":4186},{""x"":683,""y"":755,""dx"":192,""dy"":-66,""t"":4219},{""x"":660,""y"":760,""dx"":169,""dy"":-61,""t"":4252},{""x"":645,""y"":748,""dx"":154,""dy"":-73,""t"":4289},{""x"":662,""y"":739,""dx"":171,""dy"":-82,""t"":4321},{""x"":662,""y"":747,""dx"":171,""dy"":-74,""t"":4355},{""x"":675,""y"":745,""dx"":184,""dy"":-76,""t"":4390},{""x"":675,""y"":750,""dx"":184,""dy"":-71,""t"":4425},{""x"":680,""y"":759,""dx"":189,""dy"":-62,""t"":4457},{""x"":702,""y"":765,""dx"":211,""dy"":-56,""t"":4492},{""x"":695,""y"":781,""dx"":204,""dy"":-40,""t"":4525},{""x"":690,""y"":782,""dx"":199,""dy"":-39,""t"":4560},{""x"":679,""y"":795,""dx"":188,""dy"":-26,""t"":4594},{""x"":681,""y"":807,""dx"":190,""dy"":-14,""t"":4628},{""x"":677,""y"":788,""dx"":186,""dy"":-33,""t"":4663},{""x"":684,""y"":789,""dx"":193,""dy"":-32,""t"":4696},{""x"":692,""y"":790,""dx"":201,""dy"":-31,""t"":4730},{""x"":698,""y"":777,""dx"":207,""dy"":-44,""t"":4764},{""x"":674,""y"":753,""dx"":183,""dy"":-68,""t"":4799},{""x"":685,""y"":733,""dx"":194,""dy"":-88,""t"":4831},{""x"":676,""y"":728,""dx"":185,""dy"":-93,""t"":4865},{""x"":677,""y"":743,""dx"":186,""dy"":-78,""t"":4900},{""x"":683,""y"":753,""dx"":192,""dy"":-68,""t"":4934},{""x"":683,""y"":739,""dx"":192,""dy"":-82,""t"":4967},{""x"":670,""y"":733,""dx"":179,""dy"":-88,""t"":5003},{""x"":676,""y"":736,""dx"":185,""dy"":-85,""t"":5036},{""x"":685,""y"":743,""dx"":194,""dy"":-78,""t"":5069},{""x"":689,""y"":751,""dx"":198,""dy"":-70,""t"":5104},{""x"":683,""y"":766,""dx"":192,""dy"":-55,""t"":5138},{""x"":684,""y"":756,""dx"":193,""dy"":-65,""t"":5172},{""x"":692,""y"":765,""dx"":201,""dy"":-56,""t"":5205},{""x"":689,""y"":795,""dx"":198,""dy"":-26,""t"":5240},{""x"":697,""y"":794,""dx"":206,""dy"":-27,""t"":5275},{""x"":707,""y"":807,""dx"":216,""dy"":-14,""t"":5308},{""x"":695,""y"":801,""dx"":204,""dy"":-20,""t"":5342},{""x"":696,""y"":801,""dx"":205,""dy"":-20,""t"":5377},{""x"":691,""y"":781,""dx"":200,""dy"":-40,""t"":5410},{""x"":676,""y"":757,""dx"":185,""dy"":-64,""t"":5443},{""x"":685,""y"":784,""dx"":194,""dy"":-37,""t"":5478},{""x"":668,""y"":763,""dx"":177,""dy"":-58,""t"":5512},{""x"":658,""y"":781,""dx"":167,""dy"":-40,""t"":5547},{""x"":663,""y"":790,""dx"":172,""dy"":-31,""t"":5580},{""x"":664,""y"":785,""dx"":173,""dy"":-36,""t"":5614},{""x"":684,""y"":778,""dx"":193,""dy"":-43,""t"":5648},{""x"":694,""y"":783,""dx"":203,""dy"":-38,""t"":5681},{""x"":696,""y"":778,""dx"":205,""dy"":-43,""t"":5715},{""x"":713,""y"":783,""dx"":222,""dy"":-38,""t"":5751},{""x"":702,""y"":779,""dx"":211,""dy"":-42,""t"":5784},{""x"":692,""y"":776,""dx"":201,""dy"":-45,""t"":5816},{""x"":678,""y"":775,""dx"":187,""dy"":-46,""t"":5852},{""x"":667,""y"":766,""dx"":176,""dy"":-55,""t"":5886},{""x"":666,""y"":797,""dx"":175,""dy"":-24,""t"":5921},{""x"":660,""y"":790,""dx"":169,""dy"":-31,""t"":5954},{""x"":673,""y"":792,""dx"":182,""dy"":-29,""t"":5988}],[{""x"":914,""y"":558,""dx"":-57,""dy"":7,""t"":7007},{""x"":899,""y"":577,""dx"":-72,""dy"":26,""t"":7043},{""x"":890,""y"":551,""dx"":-81,""dy"":0,""t"":7077},{""x"":873,""y"":590,""dx"":-98,""dy"":39,""t"":7110},{""x"":876,""y"":574,""dx"":-95,""dy"":23,""t"":7144},{""x"":856,""y"":583,""dx"":-115,""dy"":32,""t"":7179},{""x"":868,""y"":548,""dx"":-103,""dy"":-3,""t"":7212},{""x"":865,""y"":580,""dx"":-106,""dy"":29,""t"":7246},{""x"":933,""y"":594,""dx"":-38,""dy"":43,""t"":7281},{""x"":929,""y"":629,""dx"":-42,""dy"":78,""t"":7313},{""x"":941,""y"":646,""dx"":-30,""dy"":95,""t"":7348},{""x"":942,""y"":656,""dx"":-29,""dy"":105,""t"":7383},{""x"":942,""y"":664,""dx"":-29,""dy"":113,""t"":7414},{""x"":957,""y"":688,""dx"":-14,""dy"":137,""t"":7449},{""x"":951,""y"":677,""dx"":-20,""dy"":126,""t"":7485},{""x"":950,""y"":701,""dx"":-21,""dy"":150,""t"":7518},{""x"":982,""y"":660,""dx"":11,""dy"":109,""t"":7552},{""x"":947,""y"":668,""dx"":-24,""dy"":117,""t"":7585},{""x"":940,""y"":660,""dx"":-31,""dy"":109,""t"":7620},{""x"":952,""y"":658,""dx"":-19,""dy"":107,""t"":7653},{""x"":964,""y"":658,""dx"":-7,""dy"":107,""t"":7688},{""x"":985,""y"":650,""dx"":14,""dy"":99,""t"":7722},{""x"":953,""y"":618,""dx"":-18,""dy"":67,""t"":7755},{""x"":939,""y"":623,""dx"":-32,""dy"":72,""t"":7791},{""x"":929,""y"":584,""dx"":-42,""dy"":33,""t"":7822},{""x"":933,""y"":575,""dx"":-38,""dy"":24,""t"":7859},{""x"":914,""y"":577,""dx"":-57,""dy"":26,""t"":7892},{""x"":934,""y"":567,""dx"":-37,""dy"":16,""t"":7925},{""x"":905,""y"":583,""dx"":-66,""dy"":32,""t"":7960},{""x"":891,""y"":581,""dx"":-80,""dy"":30,""t"":7993},{""x"":884,""y"":589,""dx"":-87,""dy"":38,""t"":8028},{""x"":915,""y"":577,""dx"":-56,""dy"":26,""t"":8063},{""x"":931,""y"":576,""dx"":-40,""dy"":25,""t"":8096},{""x"":940,""y"":564,""dx"":-31,""dy"":13,""t"":8130},{""x"":915,""y"":577,""dx"":-56,""dy"":26,""t"":8166},{""x"":940,""y"":563,""dx"":-31,""dy"":12,""t"":8197},{""x"":962,""y"":572,""dx"":-9,""dy"":21,""t"":8232},{""x"":1003,""y"":579,""dx"":32,""dy"":28,""t"":8267},{""x"":957,""y"":588,""dx"":-14,""dy"":37,""t"":8300},{""x"":961,""y"":613,""dx"":-10,""dy"":62,""t"":8334},{""x"":948,""y"":586,""dx"":-23,""dy"":35,""t"":8367},{""x"":954,""y"":633,""dx"":-17,""dy"":82,""t"":8401},{""x"":989,""y"":675,""dx"":18,""dy"":124,""t"":8435},{""x"":1019,""y"":666,""dx"":48,""dy"":115,""t"":8470},{""x"":976,""y"":677,""dx"":5,""dy"":126,""t"":8504},{""x"":981,""y"":687,""dx"":10,""dy"":136,""t"":8537},{""x"":968,""y"":644,""dx"":-3,""dy"":93,""t"":8572},{""x"":985,""y"":631,""dx"":14,""dy"":80,""t"":8605},{""x"":979,""y"":581,""dx"":8,""dy"":30,""t"":8640},{""x"":961,""y"":617,""dx"":-10,""dy"":66,""t"":8673},{""x"":959,""y"":615,""dx"":-12,""dy"":64,""t"":8708},{""x"":952,""y"":641,""dx"":-19,""dy"":90,""t"":8741},{""x"":985,""y"":641,""dx"":14,""dy"":90,""t"":8776},{""x"":962,""y"":669,""dx"":-9,""dy"":118,""t"":8811},{""x"":958,""y"":690,""dx"":-13,""dy"":139,""t"":8844},{""x"":985,""y"":653,""dx"":14,""dy"":102,""t"":8877},{""x"":981,""y"":682,""dx"":10,""dy"":131,""t"":8912},{""x"":966,""y"":653,""dx"":-5,""dy"":102,""t"":8945},{""x"":987,""y"":650,""dx"":16,""dy"":99,""t"":8978},{""x"":950,""y"":646,""dx"":-21,""dy"":95,""t"":9014}],[{""x"":1486,""y"":359,""dx"":35,""dy"":78,""t"":10034},{""x"":1489,""y"":364,""dx"":38,""dy"":83,""t"":10069},{""x"":1474,""y"":351,""dx"":23,""dy"":70,""t"":10102},{""x"":1477,""y"":366,""dx"":26,""dy"":85,""t"":10135},{""x"":1453,""y"":351,""dx"":2,""dy"":70,""t"":10171},{""x"":1461,""y"":359,""dx"":10,""dy"":78,""t"":10204},{""x"":1444,""y"":384,""dx"":-7,""dy"":103,""t"":10238},{""x"":1463,""y"":401,""dx"":12,""dy"":120,""t"":10272},{""x"":1473,""y"":397,""dx"":22,""dy"":116,""t"":10305},{""x"":1486,""y"":401,""dx"":35,""dy"":120,""t"":10340},{""x"":1470,""y"":414,""dx"":19,""dy"":133,""t"":10374},{""x"":1425,""y"":426,""dx"":-26,""dy"":145,""t"":10408},{""x"":1420,""y"":436,""dx"":-31,""dy"":155,""t"":10443},{""x"":1445,""y"":439,""dx"":-6,""dy"":158,""t"":10476},{""x"":1424,""y"":462,""dx"":-27,""dy"":181,""t"":10511},{""x"":1424,""y"":447,""dx"":-27,""dy"":166,""t"":10544},{""x"":1410,""y"":431,""dx"":-41,""dy"":150,""t"":10578},{""x"":1434,""y"":413,""dx"":-17,""dy"":132,""t"":10613},{""x"":1439,""y"":390,""dx"":-12,""dy"":109,""t"":10646},{""x"":1458,""y"":388,""dx"":7,""dy"":107,""t"":10681},{""x"":1446,""y"":391,""dx"":-5,""dy"":110,""t"":10714},{""x"":1465,""y"":399,""dx"":14,""dy"":118,""t"":10748},{""x"":1477,""y"":408,""dx"":26,""dy"":127,""t"":10781},{""x"":1479,""y"":397,""dx"":28,""dy"":116,""t"":10816},{""x"":1502,""y"":393,""dx"":51,""dy"":112,""t"":10849},{""x"":1546,""y"":417,""dx"":95,""dy"":136,""t"":10884},{""x"":1557,""y"":407,""dx"":106,""dy"":126,""t"":10918},{""x"":1576,""y"":415,""dx"":125,""dy"":134,""t"":10952},{""x"":1594,""y"":423,""dx"":143,""dy"":142,""t"":10985},{""x"":1591,""y"":430,""dx"":140,""dy"":149,""t"":11020},{""x"":1597,""y"":416,""dx"":146,""dy"":135,""t"":11054},{""x"":1577,""y"":417,""dx"":126,""dy"":136,""t"":11088},{""x"":1562,""y"":396,""dx"":111,""dy"":115,""t"":11122},{""x"":1563,""y"":403,""dx"":112,""dy"":122,""t"":11155},{""x"":1538,""y"":394,""dx"":87,""dy"":113,""t"":11191},{""x"":1545,""y"":386,""dx"":94,""dy"":105,""t"":11224},{""x"":1505,""y"":397,""dx"":54,""dy"":116,""t"":11259},{""x"":1516,""y"":403,""dx"":65,""dy"":122,""t"":11292},{""x"":1508,""y"":411,""dx"":57,""dy"":130,""t"":11326},{""x"":1492,""y"":400,""dx"":41,""dy"":119,""t"":11359},{""x"":1503,""y"":400,""dx"":52,""dy"":119,""t"":11393},{""x"":1471,""y"":438,""dx"":20,""dy"":157,""t"":11428},{""x"":1468,""y"":430,""dx"":17,""dy"":149,""t"":11462},{""x"":1475,""y"":429,""dx"":24,""dy"":148,""t"":11496},{""x"":1479,""y"":412,""dx"":28,""dy"":131,""t"":11531},{""x"":1496,""y"":411,""dx"":45,""dy"":130,""t"":11564},{""x"":1508,""y"":415,""dx"":57,""dy"":134,""t"":11598},{""x"":1520,""y"":400,""dx"":69,""dy"":119,""t"":11631},{""x"":1529,""y"":396,""dx"":78,""dy"":115,""t"":11665},{""x"":1519,""y"":408,""dx"":68,""dy"":127,""t"":11700},{""x"":1527,""y"":407,""dx"":76,""dy"":126,""t"":11734},{""x"":1540,""y"":410,""dx"":89,""dy"":129,""t"":11768},{""x"":1547,""y"":410,""dx"":96,""dy"":129,""t"":11803},{""x"":1496,""y"":457,""dx"":45,""dy"":176,""t"":11836},{""x"":1502,""y"":439,""dx"":51,""dy"":158,""t"":11870},{""x"":1535,""y"":455,""dx"":84,""dy"":174,""t"":11904},{""x"":1532,""y"":474,""dx"":81,""dy"":193,""t"":11938},{""x"":1547,""y"":451,""dx"":96,""dy"":170,""t"":11972},{""x"":1535,""y"":451,""dx"":84,""dy"":170,""t"":12005}],[{""x"":1248,""y"":753,""dx"":-203,""dy"":-68,""t"":13061},{""x"":1266,""y"":773,""dx"":-185,""dy"":-48,""t"":13094},{""x"":1279,""y"":730,""dx"":-172,""dy"":-91,""t"":13128},{""x"":1278,""y"":757,""dx"":-173,""dy"":-64,""t"":13162},{""x"":1308,""y"":734,""dx"":-143,""dy"":-87,""t"":13196},{""x"":1301,""y"":748,""dx"":-150,""dy"":-73,""t"":13229},{""x"":1342,""y"":768,""dx"":-109,""dy"":-53,""t"":13265},{""x"":1337,""y"":781,""dx"":-114,""dy"":-40,""t"":13299},{""x"":1319,""y"":764,""dx"":-132,""dy"":-57,""t"":13333},{""x"":1341,""y"":793,""dx"":-110,""dy"":-28,""t"":13366},{""x"":1345,""y"":802,""dx"":-106,""dy"":-19,""t"":13400},{""x"":1346,""y"":804,""dx"":-105,""dy"":-17,""t"":13434},{""x"":1331,""y"":796,""dx"":-120,""dy"":-25,""t"":13468},{""x"":1326,""y"":806,""dx"":-125,""dy"":-15,""t"":13502},{""x"":1295,""y"":805,""dx"":-156,""dy"":-16,""t"":13537},{""x"":1303,""y"":836,""dx"":-148,""dy"":15,""t"":13569},{""x"":1298,""y"":802,""dx"":-153,""dy"":-19,""t"":13604},{""x"":1300,""y"":805,""dx"":-151,""dy"":-16,""t"":13638},{""x"":1267,""y"":805,""dx"":-184,""dy"":-16,""t"":13671},{""x"":1295,""y"":809,""dx"":-156,""dy"":-12,""t"":13705},{""x"":1291,""y"":804,""dx"":-160,""dy"":-17,""t"":13740},{""x"":1282,""y"":785,""dx"":-169,""dy"":-36,""t"":13773},{""x"":1307,""y"":782,""dx"":-144,""dy"":-39,""t"":13808},{""x"":1325,""y"":796,""dx"":-126,""dy"":-25,""t"":13843},{""x"":1327,""y"":800,""dx"":-124,""dy"":-21,""t"":13876},{""x"":1335,""y"":805,""dx"":-116,""dy"":-16,""t"":13910},{""x"":1329,""y"":792,""dx"":-122,""dy"":-29,""t"":13944},{""x"":1292,""y"":798,""dx"":-159,""dy"":-23,""t"":13978},{""x"":1253,""y"":765,""dx"":-198,""dy"":-56,""t"":14012},{""x"":1241,""y"":749,""dx"":-210,""dy"":-72,""t"":14046},{""x"":1238,""y"":787,""dx"":-213,""dy"":-34,""t"":14080},{""x"":1235,""y"":816,""dx"":-216,""dy"":-5,""t"":14113},{""x"":1246,""y"":819,""dx"":-205,""dy"":-2,""t"":14147},{""x"":1269,""y"":818,""dx"":-182,""dy"":-3,""t"":14182},{""x"":1260,""y"":817,""dx"":-191,""dy"":-4,""t"":14215},{""x"":1254,""y"":827,""dx"":-197,""dy"":6,""t"":14249},{""x"":1242,""y"":838,""dx"":-209,""dy"":17,""t"":14283},{""x"":1252,""y"":822,""dx"":-199,""dy"":1,""t"":14318},{""x"":1247,""y"":817,""dx"":-204,""dy"":-4,""t"":14352},{""x"":1250,""y"":804,""dx"":-201,""dy"":-17,""t"":14387},{""x"":1296,""y"":815,""dx"":-155,""dy"":-6,""t"":14421},{""x"":1305,""y"":782,""dx"":-146,""dy"":-39,""t"":14454},{""x"":1279,""y"":788,""dx"":-172,""dy"":-33,""t"":14488},{""x"":1248,""y"":771,""dx"":-203,""dy"":-50,""t"":14522},{""x"":1246,""y"":809,""dx"":-205,""dy"":-12,""t"":14553},{""x"":1248,""y"":791,""dx"":-203,""dy"":-30,""t"":14590},{""x"":1262,""y"":826,""dx"":-189,""dy"":5,""t"":14624},{""x"":1258,""y"":847,""dx"":-193,""dy"":26,""t"":14658},{""x"":1261,""y"":822,""dx"":-190,""dy"":1,""t"":14692},{""x"":1271,""y"":833,""dx"":-180,""dy"":12,""t"":14726},{""x"":1298,""y"":818,""dx"":-153,""dy"":-3,""t"":14760},{""x"":1322,""y"":817,""dx"":-129,""dy"":-4,""t"":14794},{""x"":1331,""y"":801,""dx"":-120,""dy"":-20,""t"":14828},{""x"":1352,""y"":833,""dx"":-99,""dy"":12,""t"":14862},{""x"":1368,""y"":824,""dx"":-83,""dy"":3,""t"":14896},{""x"":1368,""y"":820,""dx"":-83,""dy"":-1,""t"":14931},{""x"":1337,""y"":816,""dx"":-114,""dy"":-5,""t"":14964},{""x"":1362,""y"":814,""dx"":-89,""dy"":-7,""t"":14998},{""x"":1339,""y"":815,""dx"":-112,""dy"":-6,""t"":15032}]]","[61.66666666666667,50.847457627118644,100,94.91525423728814,79.66101694915254]","[{""x"":121.35,""y"":138.83333333333334,""r"":83.45129721849577},{""x"":191.35593220338984,""y"":-46.898305084745765,""r"":22.69588357575254},{""x"":-27.55,""y"":69.21666666666667,""r"":77.83610808857142},{""x"":47.644067796610166,""y"":128.74576271186442,""r"":47.90833198395276},{""x"":-156.91525423728814,""y"":-21.779661016949152,""r"":44.343093807264786}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","44355","0.0-4.0-0.0","674","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","45363","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""1"",""1"",""1"",""1"",""3"",""3"",""7"",""7"",""1"",""1"",""1"",""1"",""7"",""7"",""3"",""3"",""9"",""9"",""9"",""9"",""6"",""6"",""6"",""6"",""3"",""3"",""3"",""3"",""4"",""4"",""4"",""4"",""7"",""7"",""9"",""9"",""7"",""7"",""9"",""9"",""9"",""9"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""1"",""1"",""4"",""4"",""4"",""4"",""7"",""7"",""9"",""9"",""3"",""3"",""1"",""1"",""3"",""3"",""4"",""4"",""6"",""6"",""7"",""7""]","1000","shape","6","","","","","","","","","",""
