"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","3475","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","9690","0.0-1.0-0.0","6213","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","11722","0.0-1.0-1.0","2031","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","18790","0.0-2.0","","","","2206","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","20058","0.0-3.0-0.0","1265","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","34077","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","35114","0.0-3.0-2.0","1036","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","52214","0.0-3.0-3.0","","","","","","[[{""x"":772,""y"":1045,""dx"":281,""dy"":764,""t"":990},{""x"":778,""y"":1081,""dx"":287,""dy"":800,""t"":1023},{""x"":755,""y"":1022,""dx"":264,""dy"":741,""t"":1057},{""x"":725,""y"":902,""dx"":234,""dy"":621,""t"":1093},{""x"":691,""y"":805,""dx"":200,""dy"":524,""t"":1125},{""x"":667,""y"":717,""dx"":176,""dy"":436,""t"":1160},{""x"":638,""y"":661,""dx"":147,""dy"":380,""t"":1194},{""x"":615,""y"":588,""dx"":124,""dy"":307,""t"":1226},{""x"":611,""y"":528,""dx"":120,""dy"":247,""t"":1263},{""x"":600,""y"":495,""dx"":109,""dy"":214,""t"":1295},{""x"":587,""y"":457,""dx"":96,""dy"":176,""t"":1330},{""x"":570,""y"":423,""dx"":79,""dy"":142,""t"":1364},{""x"":557,""y"":371,""dx"":66,""dy"":90,""t"":1399},{""x"":572,""y"":368,""dx"":81,""dy"":87,""t"":1432},{""x"":583,""y"":409,""dx"":92,""dy"":128,""t"":1467},{""x"":635,""y"":630,""dx"":144,""dy"":349,""t"":1500},{""x"":724,""y"":915,""dx"":233,""dy"":634,""t"":1534},{""x"":777,""y"":1103,""dx"":286,""dy"":822,""t"":1567},{""x"":799,""y"":1156,""dx"":308,""dy"":875,""t"":1601},{""x"":785,""y"":1122,""dx"":294,""dy"":841,""t"":1636},{""x"":735,""y"":1003,""dx"":244,""dy"":722,""t"":1671},{""x"":706,""y"":863,""dx"":215,""dy"":582,""t"":1704},{""x"":663,""y"":801,""dx"":172,""dy"":520,""t"":1738},{""x"":652,""y"":700,""dx"":161,""dy"":419,""t"":1773},{""x"":613,""y"":594,""dx"":122,""dy"":313,""t"":1807},{""x"":609,""y"":551,""dx"":118,""dy"":270,""t"":1839},{""x"":574,""y"":503,""dx"":83,""dy"":222,""t"":1873},{""x"":566,""y"":455,""dx"":75,""dy"":174,""t"":1908},{""x"":562,""y"":414,""dx"":71,""dy"":133,""t"":1942},{""x"":549,""y"":379,""dx"":58,""dy"":98,""t"":1976},{""x"":520,""y"":335,""dx"":29,""dy"":54,""t"":2010},{""x"":493,""y"":307,""dx"":2,""dy"":26,""t"":2044},{""x"":504,""y"":290,""dx"":13,""dy"":9,""t"":2079},{""x"":520,""y"":285,""dx"":29,""dy"":4,""t"":2111},{""x"":519,""y"":297,""dx"":28,""dy"":16,""t"":2145},{""x"":525,""y"":298,""dx"":34,""dy"":17,""t"":2179},{""x"":545,""y"":308,""dx"":54,""dy"":27,""t"":2214},{""x"":535,""y"":308,""dx"":44,""dy"":27,""t"":2248},{""x"":549,""y"":317,""dx"":58,""dy"":36,""t"":2282},{""x"":554,""y"":340,""dx"":63,""dy"":59,""t"":2317},{""x"":554,""y"":345,""dx"":63,""dy"":64,""t"":2351},{""x"":557,""y"":338,""dx"":66,""dy"":57,""t"":2383},{""x"":544,""y"":330,""dx"":53,""dy"":49,""t"":2418},{""x"":538,""y"":343,""dx"":47,""dy"":62,""t"":2451},{""x"":551,""y"":347,""dx"":60,""dy"":66,""t"":2486},{""x"":538,""y"":346,""dx"":47,""dy"":65,""t"":2519},{""x"":535,""y"":353,""dx"":44,""dy"":72,""t"":2555},{""x"":537,""y"":367,""dx"":46,""dy"":86,""t"":2588},{""x"":537,""y"":360,""dx"":46,""dy"":79,""t"":2622},{""x"":554,""y"":354,""dx"":63,""dy"":73,""t"":2656},{""x"":545,""y"":340,""dx"":54,""dy"":59,""t"":2690},{""x"":553,""y"":318,""dx"":62,""dy"":37,""t"":2723},{""x"":544,""y"":329,""dx"":53,""dy"":48,""t"":2758},{""x"":530,""y"":344,""dx"":39,""dy"":63,""t"":2792},{""x"":527,""y"":344,""dx"":36,""dy"":63,""t"":2824},{""x"":535,""y"":339,""dx"":44,""dy"":58,""t"":2860},{""x"":554,""y"":346,""dx"":63,""dy"":65,""t"":2894},{""x"":567,""y"":320,""dx"":76,""dy"":39,""t"":2928},{""x"":580,""y"":329,""dx"":89,""dy"":48,""t"":2962}],[{""x"":587,""y"":979,""dx"":96,""dy"":158,""t"":4017},{""x"":592,""y"":986,""dx"":101,""dy"":165,""t"":4049},{""x"":591,""y"":985,""dx"":100,""dy"":164,""t"":4083},{""x"":589,""y"":964,""dx"":98,""dy"":143,""t"":4117},{""x"":604,""y"":951,""dx"":113,""dy"":130,""t"":4152},{""x"":592,""y"":934,""dx"":101,""dy"":113,""t"":4187},{""x"":571,""y"":924,""dx"":80,""dy"":103,""t"":4219},{""x"":564,""y"":941,""dx"":73,""dy"":120,""t"":4254},{""x"":546,""y"":920,""dx"":55,""dy"":99,""t"":4288},{""x"":564,""y"":918,""dx"":73,""dy"":97,""t"":4322},{""x"":564,""y"":910,""dx"":73,""dy"":89,""t"":4356},{""x"":576,""y"":928,""dx"":85,""dy"":107,""t"":4390},{""x"":586,""y"":944,""dx"":95,""dy"":123,""t"":4422},{""x"":582,""y"":951,""dx"":91,""dy"":130,""t"":4458},{""x"":568,""y"":924,""dx"":77,""dy"":103,""t"":4492},{""x"":570,""y"":946,""dx"":79,""dy"":125,""t"":4526},{""x"":609,""y"":971,""dx"":118,""dy"":150,""t"":4560},{""x"":598,""y"":977,""dx"":107,""dy"":156,""t"":4594},{""x"":607,""y"":956,""dx"":116,""dy"":135,""t"":4627},{""x"":627,""y"":969,""dx"":136,""dy"":148,""t"":4662},{""x"":621,""y"":968,""dx"":130,""dy"":147,""t"":4696},{""x"":619,""y"":961,""dx"":128,""dy"":140,""t"":4729},{""x"":594,""y"":970,""dx"":103,""dy"":149,""t"":4764},{""x"":573,""y"":977,""dx"":82,""dy"":156,""t"":4796},{""x"":584,""y"":984,""dx"":93,""dy"":163,""t"":4832},{""x"":632,""y"":1181,""dx"":141,""dy"":360,""t"":4866},{""x"":652,""y"":1354,""dx"":161,""dy"":533,""t"":4900},{""x"":717,""y"":1477,""dx"":226,""dy"":656,""t"":4934},{""x"":737,""y"":1487,""dx"":246,""dy"":666,""t"":4968},{""x"":761,""y"":1467,""dx"":270,""dy"":646,""t"":5001},{""x"":769,""y"":1451,""dx"":278,""dy"":630,""t"":5036},{""x"":767,""y"":1371,""dx"":276,""dy"":550,""t"":5070},{""x"":730,""y"":1284,""dx"":239,""dy"":463,""t"":5104},{""x"":702,""y"":1213,""dx"":211,""dy"":392,""t"":5138},{""x"":662,""y"":1134,""dx"":171,""dy"":313,""t"":5172},{""x"":649,""y"":1060,""dx"":158,""dy"":239,""t"":5206},{""x"":634,""y"":1022,""dx"":143,""dy"":201,""t"":5240},{""x"":620,""y"":989,""dx"":129,""dy"":168,""t"":5274},{""x"":606,""y"":948,""dx"":115,""dy"":127,""t"":5308},{""x"":577,""y"":908,""dx"":86,""dy"":87,""t"":5343},{""x"":584,""y"":852,""dx"":93,""dy"":31,""t"":5376},{""x"":576,""y"":842,""dx"":85,""dy"":21,""t"":5410},{""x"":572,""y"":846,""dx"":81,""dy"":25,""t"":5443},{""x"":564,""y"":837,""dx"":73,""dy"":16,""t"":5478},{""x"":572,""y"":844,""dx"":81,""dy"":23,""t"":5512},{""x"":558,""y"":870,""dx"":67,""dy"":49,""t"":5545},{""x"":550,""y"":844,""dx"":59,""dy"":23,""t"":5580},{""x"":549,""y"":851,""dx"":58,""dy"":30,""t"":5614},{""x"":552,""y"":858,""dx"":61,""dy"":37,""t"":5648},{""x"":558,""y"":876,""dx"":67,""dy"":55,""t"":5681},{""x"":577,""y"":878,""dx"":86,""dy"":57,""t"":5715},{""x"":581,""y"":873,""dx"":90,""dy"":52,""t"":5749},{""x"":584,""y"":865,""dx"":93,""dy"":44,""t"":5783},{""x"":581,""y"":866,""dx"":90,""dy"":45,""t"":5818},{""x"":578,""y"":860,""dx"":87,""dy"":39,""t"":5852},{""x"":588,""y"":871,""dx"":97,""dy"":50,""t"":5885},{""x"":597,""y"":897,""dx"":106,""dy"":76,""t"":5920},{""x"":602,""y"":921,""dx"":111,""dy"":100,""t"":5954},{""x"":606,""y"":941,""dx"":115,""dy"":120,""t"":5986}],[{""x"":1027,""y"":1219,""dx"":56,""dy"":668,""t"":7008},{""x"":1027,""y"":1127,""dx"":56,""dy"":576,""t"":7041},{""x"":1025,""y"":1075,""dx"":54,""dy"":524,""t"":7076},{""x"":1024,""y"":1015,""dx"":53,""dy"":464,""t"":7109},{""x"":1018,""y"":944,""dx"":47,""dy"":393,""t"":7144},{""x"":1023,""y"":885,""dx"":52,""dy"":334,""t"":7177},{""x"":1027,""y"":827,""dx"":56,""dy"":276,""t"":7211},{""x"":1034,""y"":807,""dx"":63,""dy"":256,""t"":7245},{""x"":1055,""y"":766,""dx"":84,""dy"":215,""t"":7279},{""x"":1066,""y"":715,""dx"":95,""dy"":164,""t"":7313},{""x"":1018,""y"":641,""dx"":47,""dy"":90,""t"":7348},{""x"":1008,""y"":575,""dx"":37,""dy"":24,""t"":7382},{""x"":986,""y"":546,""dx"":15,""dy"":-5,""t"":7416},{""x"":963,""y"":506,""dx"":-8,""dy"":-45,""t"":7450},{""x"":964,""y"":508,""dx"":-7,""dy"":-43,""t"":7484},{""x"":955,""y"":483,""dx"":-16,""dy"":-68,""t"":7518},{""x"":952,""y"":498,""dx"":-19,""dy"":-53,""t"":7552},{""x"":941,""y"":476,""dx"":-30,""dy"":-75,""t"":7586},{""x"":957,""y"":493,""dx"":-14,""dy"":-58,""t"":7619},{""x"":971,""y"":484,""dx"":0,""dy"":-67,""t"":7653},{""x"":961,""y"":592,""dx"":-10,""dy"":41,""t"":7688},{""x"":968,""y"":831,""dx"":-3,""dy"":280,""t"":7722},{""x"":946,""y"":1054,""dx"":-25,""dy"":503,""t"":7756},{""x"":994,""y"":1143,""dx"":23,""dy"":592,""t"":7791},{""x"":1001,""y"":1192,""dx"":30,""dy"":641,""t"":7824},{""x"":1000,""y"":1161,""dx"":29,""dy"":610,""t"":7858},{""x"":1006,""y"":1095,""dx"":35,""dy"":544,""t"":7891},{""x"":1023,""y"":1016,""dx"":52,""dy"":465,""t"":7925},{""x"":1016,""y"":928,""dx"":45,""dy"":377,""t"":7959},{""x"":1010,""y"":851,""dx"":39,""dy"":300,""t"":7991},{""x"":1030,""y"":784,""dx"":59,""dy"":233,""t"":8027},{""x"":1009,""y"":705,""dx"":38,""dy"":154,""t"":8061},{""x"":996,""y"":651,""dx"":25,""dy"":100,""t"":8095},{""x"":972,""y"":615,""dx"":1,""dy"":64,""t"":8130},{""x"":954,""y"":582,""dx"":-17,""dy"":31,""t"":8164},{""x"":948,""y"":549,""dx"":-23,""dy"":-2,""t"":8198},{""x"":950,""y"":550,""dx"":-21,""dy"":-1,""t"":8231},{""x"":1012,""y"":586,""dx"":41,""dy"":35,""t"":8265},{""x"":1004,""y"":597,""dx"":33,""dy"":46,""t"":8300},{""x"":991,""y"":595,""dx"":20,""dy"":44,""t"":8334},{""x"":980,""y"":595,""dx"":9,""dy"":44,""t"":8366},{""x"":968,""y"":578,""dx"":-3,""dy"":27,""t"":8402},{""x"":978,""y"":585,""dx"":7,""dy"":34,""t"":8436},{""x"":963,""y"":562,""dx"":-8,""dy"":11,""t"":8469},{""x"":964,""y"":575,""dx"":-7,""dy"":24,""t"":8503},{""x"":945,""y"":577,""dx"":-26,""dy"":26,""t"":8538},{""x"":949,""y"":548,""dx"":-22,""dy"":-3,""t"":8571},{""x"":943,""y"":540,""dx"":-28,""dy"":-11,""t"":8605},{""x"":948,""y"":535,""dx"":-23,""dy"":-16,""t"":8639},{""x"":956,""y"":552,""dx"":-15,""dy"":1,""t"":8675},{""x"":963,""y"":575,""dx"":-8,""dy"":24,""t"":8708},{""x"":1001,""y"":569,""dx"":30,""dy"":18,""t"":8742},{""x"":984,""y"":528,""dx"":13,""dy"":-23,""t"":8776},{""x"":1004,""y"":559,""dx"":33,""dy"":8,""t"":8810},{""x"":970,""y"":565,""dx"":-1,""dy"":14,""t"":8844},{""x"":993,""y"":570,""dx"":22,""dy"":19,""t"":8878},{""x"":979,""y"":548,""dx"":8,""dy"":-3,""t"":8912},{""x"":980,""y"":572,""dx"":9,""dy"":21,""t"":8945},{""x"":975,""y"":553,""dx"":4,""dy"":2,""t"":8980},{""x"":997,""y"":567,""dx"":26,""dy"":16,""t"":9014}],[{""x"":1547,""y"":560,""dx"":96,""dy"":279,""t"":10034},{""x"":1472,""y"":655,""dx"":21,""dy"":374,""t"":10068},{""x"":1450,""y"":734,""dx"":-1,""dy"":453,""t"":10102},{""x"":1432,""y"":765,""dx"":-19,""dy"":484,""t"":10136},{""x"":1439,""y"":721,""dx"":-12,""dy"":440,""t"":10169},{""x"":1457,""y"":669,""dx"":6,""dy"":388,""t"":10204},{""x"":1487,""y"":576,""dx"":36,""dy"":295,""t"":10239},{""x"":1477,""y"":514,""dx"":26,""dy"":233,""t"":10272},{""x"":1473,""y"":471,""dx"":22,""dy"":190,""t"":10305},{""x"":1457,""y"":427,""dx"":6,""dy"":146,""t"":10340},{""x"":1468,""y"":392,""dx"":17,""dy"":111,""t"":10373},{""x"":1514,""y"":347,""dx"":63,""dy"":66,""t"":10407},{""x"":1514,""y"":330,""dx"":63,""dy"":49,""t"":10441},{""x"":1513,""y"":277,""dx"":62,""dy"":-4,""t"":10476},{""x"":1522,""y"":253,""dx"":71,""dy"":-28,""t"":10509},{""x"":1558,""y"":254,""dx"":107,""dy"":-27,""t"":10543},{""x"":1551,""y"":272,""dx"":100,""dy"":-9,""t"":10578},{""x"":1540,""y"":289,""dx"":89,""dy"":8,""t"":10612},{""x"":1547,""y"":272,""dx"":96,""dy"":-9,""t"":10646},{""x"":1534,""y"":294,""dx"":83,""dy"":13,""t"":10680},{""x"":1502,""y"":326,""dx"":51,""dy"":45,""t"":10715},{""x"":1517,""y"":319,""dx"":66,""dy"":38,""t"":10747},{""x"":1516,""y"":311,""dx"":65,""dy"":30,""t"":10781},{""x"":1514,""y"":324,""dx"":63,""dy"":43,""t"":10815},{""x"":1499,""y"":354,""dx"":48,""dy"":73,""t"":10850},{""x"":1502,""y"":372,""dx"":51,""dy"":91,""t"":10884},{""x"":1520,""y"":381,""dx"":69,""dy"":100,""t"":10918},{""x"":1505,""y"":398,""dx"":54,""dy"":117,""t"":10951},{""x"":1544,""y"":373,""dx"":93,""dy"":92,""t"":10986},{""x"":1544,""y"":394,""dx"":93,""dy"":113,""t"":11020},{""x"":1547,""y"":377,""dx"":96,""dy"":96,""t"":11054},{""x"":1553,""y"":364,""dx"":102,""dy"":83,""t"":11088},{""x"":1568,""y"":377,""dx"":117,""dy"":96,""t"":11122},{""x"":1581,""y"":388,""dx"":130,""dy"":107,""t"":11153},{""x"":1602,""y"":366,""dx"":151,""dy"":85,""t"":11190},{""x"":1571,""y"":374,""dx"":120,""dy"":93,""t"":11224},{""x"":1578,""y"":398,""dx"":127,""dy"":117,""t"":11257},{""x"":1534,""y"":423,""dx"":83,""dy"":142,""t"":11292},{""x"":1547,""y"":413,""dx"":96,""dy"":132,""t"":11326},{""x"":1528,""y"":386,""dx"":77,""dy"":105,""t"":11360},{""x"":1560,""y"":400,""dx"":109,""dy"":119,""t"":11393},{""x"":1578,""y"":371,""dx"":127,""dy"":90,""t"":11427},{""x"":1551,""y"":364,""dx"":100,""dy"":83,""t"":11461},{""x"":1548,""y"":345,""dx"":97,""dy"":64,""t"":11496},{""x"":1556,""y"":368,""dx"":105,""dy"":87,""t"":11530},{""x"":1543,""y"":369,""dx"":92,""dy"":88,""t"":11561},{""x"":1527,""y"":365,""dx"":76,""dy"":84,""t"":11597},{""x"":1516,""y"":377,""dx"":65,""dy"":96,""t"":11631},{""x"":1547,""y"":368,""dx"":96,""dy"":87,""t"":11666},{""x"":1560,""y"":353,""dx"":109,""dy"":72,""t"":11700},{""x"":1580,""y"":338,""dx"":129,""dy"":57,""t"":11734},{""x"":1603,""y"":326,""dx"":152,""dy"":45,""t"":11767},{""x"":1619,""y"":327,""dx"":168,""dy"":46,""t"":11801},{""x"":1580,""y"":306,""dx"":129,""dy"":25,""t"":11836},{""x"":1562,""y"":322,""dx"":111,""dy"":41,""t"":11870},{""x"":1527,""y"":378,""dx"":76,""dy"":97,""t"":11904},{""x"":1507,""y"":407,""dx"":56,""dy"":126,""t"":11938},{""x"":1471,""y"":434,""dx"":20,""dy"":153,""t"":11972},{""x"":1442,""y"":451,""dx"":-9,""dy"":170,""t"":12006}],[{""x"":1372,""y"":818,""dx"":-79,""dy"":-3,""t"":13027},{""x"":1376,""y"":813,""dx"":-75,""dy"":-8,""t"":13060},{""x"":1386,""y"":792,""dx"":-65,""dy"":-29,""t"":13094},{""x"":1395,""y"":774,""dx"":-56,""dy"":-47,""t"":13126},{""x"":1410,""y"":778,""dx"":-41,""dy"":-43,""t"":13162},{""x"":1426,""y"":768,""dx"":-25,""dy"":-53,""t"":13197},{""x"":1440,""y"":779,""dx"":-11,""dy"":-42,""t"":13229},{""x"":1440,""y"":791,""dx"":-11,""dy"":-30,""t"":13263},{""x"":1439,""y"":800,""dx"":-12,""dy"":-21,""t"":13298},{""x"":1455,""y"":816,""dx"":4,""dy"":-5,""t"":13332},{""x"":1464,""y"":798,""dx"":13,""dy"":-23,""t"":13365},{""x"":1467,""y"":799,""dx"":16,""dy"":-22,""t"":13399},{""x"":1417,""y"":810,""dx"":-34,""dy"":-11,""t"":13434},{""x"":1437,""y"":814,""dx"":-14,""dy"":-7,""t"":13469},{""x"":1447,""y"":783,""dx"":-4,""dy"":-38,""t"":13501},{""x"":1471,""y"":778,""dx"":20,""dy"":-43,""t"":13533},{""x"":1489,""y"":772,""dx"":38,""dy"":-49,""t"":13570},{""x"":1432,""y"":779,""dx"":-19,""dy"":-42,""t"":13604},{""x"":1389,""y"":769,""dx"":-62,""dy"":-52,""t"":13638},{""x"":1354,""y"":761,""dx"":-97,""dy"":-60,""t"":13671},{""x"":1342,""y"":730,""dx"":-109,""dy"":-91,""t"":13705},{""x"":1368,""y"":739,""dx"":-83,""dy"":-82,""t"":13740},{""x"":1376,""y"":740,""dx"":-75,""dy"":-81,""t"":13774},{""x"":1392,""y"":737,""dx"":-59,""dy"":-84,""t"":13807},{""x"":1398,""y"":727,""dx"":-53,""dy"":-94,""t"":13842},{""x"":1417,""y"":760,""dx"":-34,""dy"":-61,""t"":13875},{""x"":1385,""y"":775,""dx"":-66,""dy"":-46,""t"":13910},{""x"":1349,""y"":783,""dx"":-102,""dy"":-38,""t"":13944},{""x"":1329,""y"":790,""dx"":-122,""dy"":-31,""t"":13978},{""x"":1326,""y"":778,""dx"":-125,""dy"":-43,""t"":14011},{""x"":1326,""y"":763,""dx"":-125,""dy"":-58,""t"":14045},{""x"":1318,""y"":759,""dx"":-133,""dy"":-62,""t"":14081},{""x"":1301,""y"":782,""dx"":-150,""dy"":-39,""t"":14114},{""x"":1289,""y"":786,""dx"":-162,""dy"":-35,""t"":14148},{""x"":1295,""y"":785,""dx"":-156,""dy"":-36,""t"":14182},{""x"":1313,""y"":789,""dx"":-138,""dy"":-32,""t"":14217},{""x"":1310,""y"":796,""dx"":-141,""dy"":-25,""t"":14249},{""x"":1338,""y"":803,""dx"":-113,""dy"":-18,""t"":14285},{""x"":1359,""y"":780,""dx"":-92,""dy"":-41,""t"":14318},{""x"":1364,""y"":777,""dx"":-87,""dy"":-44,""t"":14352},{""x"":1376,""y"":790,""dx"":-75,""dy"":-31,""t"":14386},{""x"":1375,""y"":752,""dx"":-76,""dy"":-69,""t"":14420},{""x"":1389,""y"":718,""dx"":-62,""dy"":-103,""t"":14454},{""x"":1407,""y"":689,""dx"":-44,""dy"":-132,""t"":14487},{""x"":1394,""y"":700,""dx"":-57,""dy"":-121,""t"":14522},{""x"":1397,""y"":686,""dx"":-54,""dy"":-135,""t"":14556},{""x"":1383,""y"":712,""dx"":-68,""dy"":-109,""t"":14589},{""x"":1404,""y"":707,""dx"":-47,""dy"":-114,""t"":14623},{""x"":1404,""y"":698,""dx"":-47,""dy"":-123,""t"":14658},{""x"":1412,""y"":698,""dx"":-39,""dy"":-123,""t"":14692},{""x"":1418,""y"":699,""dx"":-33,""dy"":-122,""t"":14723},{""x"":1416,""y"":688,""dx"":-35,""dy"":-133,""t"":14760},{""x"":1422,""y"":675,""dx"":-29,""dy"":-146,""t"":14794},{""x"":1421,""y"":701,""dx"":-30,""dy"":-120,""t"":14827},{""x"":1379,""y"":725,""dx"":-72,""dy"":-96,""t"":14863},{""x"":1351,""y"":747,""dx"":-100,""dy"":-74,""t"":14896},{""x"":1340,""y"":773,""dx"":-111,""dy"":-48,""t"":14930},{""x"":1368,""y"":773,""dx"":-83,""dy"":-48,""t"":14964},{""x"":1400,""y"":790,""dx"":-51,""dy"":-31,""t"":14997},{""x"":1383,""y"":807,""dx"":-68,""dy"":-14,""t"":15032}]]","[61.016949152542374,76.27118644067797,68.33333333333333,86.4406779661017,100]","[{""x"":107.54237288135593,""y"":238.28813559322035,""r"":188.45290083872496},{""x"":116.15254237288136,""y"":173.5084745762712,""r"":91.6127282917705},{""x"":16.866666666666667,""y"":147.66666666666666,""r"":221.27812865374753},{""x"":76.13559322033899,""y"":116.61016949152543,""r"":66.89861426543061},{""x"":-63.666666666666664,""y"":-59.35,""r"":85.29341705690786}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","",""
"","html-button-response","8","53530","0.0-4.0-0.0","1314","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","54537","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""9"",""9"",""7"",""7"",""9"",""9"",""6"",""6"",""4"",""4"",""3"",""3"",""3"",""3"",""3"",""3"",""4"",""4"",""7"",""7"",""7"",""7"",""4"",""4"",""1"",""1"",""4"",""4"",""1"",""1"",""6"",""6"",""9"",""9"",""4"",""4"",""9"",""9"",""6"",""6"",""3"",""3"",""4"",""4"",""6"",""6"",""1"",""1"",""7"",""7"",""1"",""1"",""6"",""6"",""3"",""3"",""7"",""7"",""7"",""7"",""1"",""1"",""9"",""9"",""6"",""6"",""3"",""3"",""1"",""1"",""9"",""9""]","1000","color","6","","","","","","","","","",""
