"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1839","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1843","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9771","0.0-2.0-0.0","","","","","7926","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11993","0.0-2.0-1.0","","","","","2221","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","200825","0.0-3.0","","","","","188830"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","207929","0.0-4.0","","","","","","","","","1450","","","","","","","","","","","","","","","","",""
"","html-button-response","6","208752","0.0-5.0-0.0","","","","","821","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","220404","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","222144","0.0-5.0-2.0","","","","","1739","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","240296","0.0-5.0-3.0","","","","","","","","","","[[{""x"":442,""y"":627,""dx"":-49,""dy"":346,""t"":990},{""x"":440,""y"":630,""dx"":-51,""dy"":349,""t"":1025},{""x"":432,""y"":632,""dx"":-59,""dy"":351,""t"":1058},{""x"":426,""y"":626,""dx"":-65,""dy"":345,""t"":1091},{""x"":420,""y"":636,""dx"":-71,""dy"":355,""t"":1126},{""x"":428,""y"":641,""dx"":-63,""dy"":360,""t"":1160},{""x"":435,""y"":645,""dx"":-56,""dy"":364,""t"":1192},{""x"":445,""y"":643,""dx"":-46,""dy"":362,""t"":1227},{""x"":467,""y"":647,""dx"":-24,""dy"":366,""t"":1262},{""x"":465,""y"":637,""dx"":-26,""dy"":356,""t"":1296},{""x"":446,""y"":613,""dx"":-45,""dy"":332,""t"":1330},{""x"":440,""y"":624,""dx"":-51,""dy"":343,""t"":1365},{""x"":439,""y"":624,""dx"":-52,""dy"":343,""t"":1398},{""x"":440,""y"":628,""dx"":-51,""dy"":347,""t"":1431},{""x"":440,""y"":614,""dx"":-51,""dy"":333,""t"":1466},{""x"":437,""y"":629,""dx"":-54,""dy"":348,""t"":1500},{""x"":413,""y"":617,""dx"":-78,""dy"":336,""t"":1534},{""x"":423,""y"":607,""dx"":-68,""dy"":326,""t"":1568},{""x"":433,""y"":598,""dx"":-58,""dy"":317,""t"":1600},{""x"":409,""y"":586,""dx"":-82,""dy"":305,""t"":1636},{""x"":392,""y"":560,""dx"":-99,""dy"":279,""t"":1671},{""x"":381,""y"":567,""dx"":-110,""dy"":286,""t"":1703},{""x"":406,""y"":588,""dx"":-85,""dy"":307,""t"":1738},{""x"":401,""y"":574,""dx"":-90,""dy"":293,""t"":1771},{""x"":395,""y"":575,""dx"":-96,""dy"":294,""t"":1805},{""x"":392,""y"":571,""dx"":-99,""dy"":290,""t"":1840},{""x"":395,""y"":577,""dx"":-96,""dy"":296,""t"":1874},{""x"":385,""y"":590,""dx"":-106,""dy"":309,""t"":1908},{""x"":440,""y"":521,""dx"":-51,""dy"":240,""t"":1942},{""x"":418,""y"":539,""dx"":-73,""dy"":258,""t"":1976},{""x"":397,""y"":550,""dx"":-94,""dy"":269,""t"":2009},{""x"":451,""y"":482,""dx"":-40,""dy"":201,""t"":2044},{""x"":488,""y"":430,""dx"":-3,""dy"":149,""t"":2079},{""x"":502,""y"":395,""dx"":11,""dy"":114,""t"":2112},{""x"":530,""y"":363,""dx"":39,""dy"":82,""t"":2146},{""x"":544,""y"":332,""dx"":53,""dy"":51,""t"":2180},{""x"":569,""y"":310,""dx"":78,""dy"":29,""t"":2214},{""x"":525,""y"":384,""dx"":34,""dy"":103,""t"":2248},{""x"":494,""y"":433,""dx"":3,""dy"":152,""t"":2282},{""x"":458,""y"":446,""dx"":-33,""dy"":165,""t"":2315},{""x"":492,""y"":425,""dx"":1,""dy"":144,""t"":2350},{""x"":504,""y"":412,""dx"":13,""dy"":131,""t"":2384},{""x"":507,""y"":393,""dx"":16,""dy"":112,""t"":2418},{""x"":532,""y"":396,""dx"":41,""dy"":115,""t"":2451},{""x"":556,""y"":399,""dx"":65,""dy"":118,""t"":2485},{""x"":530,""y"":457,""dx"":39,""dy"":176,""t"":2520},{""x"":534,""y"":452,""dx"":43,""dy"":171,""t"":2554},{""x"":540,""y"":427,""dx"":49,""dy"":146,""t"":2589},{""x"":546,""y"":415,""dx"":55,""dy"":134,""t"":2622},{""x"":536,""y"":405,""dx"":45,""dy"":124,""t"":2656},{""x"":546,""y"":408,""dx"":55,""dy"":127,""t"":2689},{""x"":536,""y"":408,""dx"":45,""dy"":127,""t"":2723},{""x"":527,""y"":408,""dx"":36,""dy"":127,""t"":2756},{""x"":576,""y"":361,""dx"":85,""dy"":80,""t"":2791},{""x"":577,""y"":377,""dx"":86,""dy"":96,""t"":2826},{""x"":579,""y"":382,""dx"":88,""dy"":101,""t"":2860},{""x"":583,""y"":387,""dx"":92,""dy"":106,""t"":2894},{""x"":547,""y"":449,""dx"":56,""dy"":168,""t"":2928},{""x"":565,""y"":453,""dx"":74,""dy"":172,""t"":2962}],[{""x"":1595,""y"":339,""dx"":144,""dy"":58,""t"":4016},{""x"":1578,""y"":364,""dx"":127,""dy"":83,""t"":4050},{""x"":1550,""y"":381,""dx"":99,""dy"":100,""t"":4084},{""x"":1550,""y"":390,""dx"":99,""dy"":109,""t"":4118},{""x"":1555,""y"":406,""dx"":104,""dy"":125,""t"":4152},{""x"":1517,""y"":429,""dx"":66,""dy"":148,""t"":4185},{""x"":1471,""y"":438,""dx"":20,""dy"":157,""t"":4220},{""x"":1476,""y"":442,""dx"":25,""dy"":161,""t"":4254},{""x"":1506,""y"":408,""dx"":55,""dy"":127,""t"":4287},{""x"":1473,""y"":423,""dx"":22,""dy"":142,""t"":4322},{""x"":1469,""y"":431,""dx"":18,""dy"":150,""t"":4355},{""x"":1502,""y"":435,""dx"":51,""dy"":154,""t"":4390},{""x"":1476,""y"":443,""dx"":25,""dy"":162,""t"":4423},{""x"":1497,""y"":417,""dx"":46,""dy"":136,""t"":4459},{""x"":1450,""y"":420,""dx"":-1,""dy"":139,""t"":4493},{""x"":1448,""y"":424,""dx"":-3,""dy"":143,""t"":4526},{""x"":1422,""y"":441,""dx"":-29,""dy"":160,""t"":4559},{""x"":1395,""y"":452,""dx"":-56,""dy"":171,""t"":4594},{""x"":1397,""y"":452,""dx"":-54,""dy"":171,""t"":4628},{""x"":1421,""y"":450,""dx"":-30,""dy"":169,""t"":4662},{""x"":1395,""y"":432,""dx"":-56,""dy"":151,""t"":4697},{""x"":1421,""y"":418,""dx"":-30,""dy"":137,""t"":4730},{""x"":1444,""y"":405,""dx"":-7,""dy"":124,""t"":4762},{""x"":1490,""y"":378,""dx"":39,""dy"":97,""t"":4798},{""x"":1499,""y"":329,""dx"":48,""dy"":48,""t"":4832},{""x"":1525,""y"":309,""dx"":74,""dy"":28,""t"":4866},{""x"":1559,""y"":295,""dx"":108,""dy"":14,""t"":4900},{""x"":1594,""y"":292,""dx"":143,""dy"":11,""t"":4934},{""x"":1597,""y"":309,""dx"":146,""dy"":28,""t"":4967},{""x"":1601,""y"":312,""dx"":150,""dy"":31,""t"":5002},{""x"":1608,""y"":320,""dx"":157,""dy"":39,""t"":5037},{""x"":1593,""y"":334,""dx"":142,""dy"":53,""t"":5070},{""x"":1576,""y"":345,""dx"":125,""dy"":64,""t"":5103},{""x"":1584,""y"":349,""dx"":133,""dy"":68,""t"":5138},{""x"":1577,""y"":312,""dx"":126,""dy"":31,""t"":5172},{""x"":1614,""y"":315,""dx"":163,""dy"":34,""t"":5206},{""x"":1601,""y"":262,""dx"":150,""dy"":-19,""t"":5240},{""x"":1595,""y"":261,""dx"":144,""dy"":-20,""t"":5274},{""x"":1585,""y"":249,""dx"":134,""dy"":-32,""t"":5308},{""x"":1574,""y"":236,""dx"":123,""dy"":-45,""t"":5342},{""x"":1552,""y"":242,""dx"":101,""dy"":-39,""t"":5376},{""x"":1507,""y"":225,""dx"":56,""dy"":-56,""t"":5410},{""x"":1482,""y"":210,""dx"":31,""dy"":-71,""t"":5444},{""x"":1487,""y"":254,""dx"":36,""dy"":-27,""t"":5477},{""x"":1490,""y"":297,""dx"":39,""dy"":16,""t"":5513},{""x"":1486,""y"":294,""dx"":35,""dy"":13,""t"":5546},{""x"":1460,""y"":290,""dx"":9,""dy"":9,""t"":5580},{""x"":1479,""y"":314,""dx"":28,""dy"":33,""t"":5614},{""x"":1499,""y"":314,""dx"":48,""dy"":33,""t"":5648},{""x"":1517,""y"":319,""dx"":66,""dy"":38,""t"":5681},{""x"":1535,""y"":334,""dx"":84,""dy"":53,""t"":5716},{""x"":1536,""y"":358,""dx"":85,""dy"":77,""t"":5750},{""x"":1525,""y"":367,""dx"":74,""dy"":86,""t"":5784},{""x"":1531,""y"":356,""dx"":80,""dy"":75,""t"":5818},{""x"":1509,""y"":406,""dx"":58,""dy"":125,""t"":5852},{""x"":1512,""y"":409,""dx"":61,""dy"":128,""t"":5886},{""x"":1496,""y"":408,""dx"":45,""dy"":127,""t"":5920},{""x"":1495,""y"":413,""dx"":44,""dy"":132,""t"":5954},{""x"":1483,""y"":430,""dx"":32,""dy"":149,""t"":5988}],[{""x"":953,""y"":537,""dx"":-18,""dy"":-14,""t"":7008},{""x"":972,""y"":509,""dx"":1,""dy"":-42,""t"":7042},{""x"":1001,""y"":447,""dx"":30,""dy"":-104,""t"":7076},{""x"":1021,""y"":416,""dx"":50,""dy"":-135,""t"":7110},{""x"":1033,""y"":411,""dx"":62,""dy"":-140,""t"":7144},{""x"":1038,""y"":391,""dx"":67,""dy"":-160,""t"":7178},{""x"":1020,""y"":377,""dx"":49,""dy"":-174,""t"":7212},{""x"":982,""y"":363,""dx"":11,""dy"":-188,""t"":7247},{""x"":977,""y"":356,""dx"":6,""dy"":-195,""t"":7280},{""x"":983,""y"":400,""dx"":12,""dy"":-151,""t"":7314},{""x"":1008,""y"":409,""dx"":37,""dy"":-142,""t"":7348},{""x"":997,""y"":426,""dx"":26,""dy"":-125,""t"":7381},{""x"":973,""y"":476,""dx"":2,""dy"":-75,""t"":7415},{""x"":942,""y"":459,""dx"":-29,""dy"":-92,""t"":7450},{""x"":954,""y"":495,""dx"":-17,""dy"":-56,""t"":7484},{""x"":957,""y"":501,""dx"":-14,""dy"":-50,""t"":7518},{""x"":953,""y"":521,""dx"":-18,""dy"":-30,""t"":7552},{""x"":946,""y"":505,""dx"":-25,""dy"":-46,""t"":7586},{""x"":951,""y"":485,""dx"":-20,""dy"":-66,""t"":7620},{""x"":966,""y"":485,""dx"":-5,""dy"":-66,""t"":7654},{""x"":937,""y"":511,""dx"":-34,""dy"":-40,""t"":7688},{""x"":922,""y"":542,""dx"":-49,""dy"":-9,""t"":7722},{""x"":941,""y"":550,""dx"":-30,""dy"":-1,""t"":7755},{""x"":910,""y"":553,""dx"":-61,""dy"":2,""t"":7789},{""x"":939,""y"":527,""dx"":-32,""dy"":-24,""t"":7824},{""x"":969,""y"":548,""dx"":-2,""dy"":-3,""t"":7858},{""x"":983,""y"":548,""dx"":12,""dy"":-3,""t"":7893},{""x"":994,""y"":547,""dx"":23,""dy"":-4,""t"":7925},{""x"":963,""y"":595,""dx"":-8,""dy"":44,""t"":7959},{""x"":959,""y"":574,""dx"":-12,""dy"":23,""t"":7994},{""x"":951,""y"":532,""dx"":-20,""dy"":-19,""t"":8027},{""x"":944,""y"":507,""dx"":-27,""dy"":-44,""t"":8062},{""x"":910,""y"":494,""dx"":-61,""dy"":-57,""t"":8096},{""x"":916,""y"":482,""dx"":-55,""dy"":-69,""t"":8130},{""x"":938,""y"":485,""dx"":-33,""dy"":-66,""t"":8163},{""x"":942,""y"":481,""dx"":-29,""dy"":-70,""t"":8199},{""x"":929,""y"":512,""dx"":-42,""dy"":-39,""t"":8232},{""x"":930,""y"":534,""dx"":-41,""dy"":-17,""t"":8266},{""x"":931,""y"":503,""dx"":-40,""dy"":-48,""t"":8300},{""x"":911,""y"":520,""dx"":-60,""dy"":-31,""t"":8331},{""x"":935,""y"":500,""dx"":-36,""dy"":-51,""t"":8369},{""x"":935,""y"":528,""dx"":-36,""dy"":-23,""t"":8403},{""x"":935,""y"":530,""dx"":-36,""dy"":-21,""t"":8437},{""x"":932,""y"":540,""dx"":-39,""dy"":-11,""t"":8470},{""x"":929,""y"":559,""dx"":-42,""dy"":8,""t"":8504},{""x"":930,""y"":537,""dx"":-41,""dy"":-14,""t"":8538},{""x"":964,""y"":534,""dx"":-7,""dy"":-17,""t"":8572},{""x"":944,""y"":531,""dx"":-27,""dy"":-20,""t"":8605},{""x"":965,""y"":520,""dx"":-6,""dy"":-31,""t"":8639},{""x"":987,""y"":506,""dx"":16,""dy"":-45,""t"":8674},{""x"":1009,""y"":491,""dx"":38,""dy"":-60,""t"":8707},{""x"":988,""y"":518,""dx"":17,""dy"":-33,""t"":8742},{""x"":1008,""y"":484,""dx"":37,""dy"":-67,""t"":8775},{""x"":982,""y"":503,""dx"":11,""dy"":-48,""t"":8810},{""x"":974,""y"":537,""dx"":3,""dy"":-14,""t"":8843},{""x"":968,""y"":559,""dx"":-3,""dy"":8,""t"":8878},{""x"":998,""y"":546,""dx"":27,""dy"":-5,""t"":8912},{""x"":988,""y"":569,""dx"":17,""dy"":18,""t"":8945},{""x"":986,""y"":571,""dx"":15,""dy"":20,""t"":8979},{""x"":977,""y"":591,""dx"":6,""dy"":40,""t"":9015}],[{""x"":578,""y"":667,""dx"":87,""dy"":-154,""t"":10033},{""x"":565,""y"":654,""dx"":74,""dy"":-167,""t"":10068},{""x"":563,""y"":663,""dx"":72,""dy"":-158,""t"":10102},{""x"":578,""y"":684,""dx"":87,""dy"":-137,""t"":10136},{""x"":630,""y"":722,""dx"":139,""dy"":-99,""t"":10170},{""x"":632,""y"":737,""dx"":141,""dy"":-84,""t"":10203},{""x"":622,""y"":731,""dx"":131,""dy"":-90,""t"":10238},{""x"":596,""y"":727,""dx"":105,""dy"":-94,""t"":10272},{""x"":573,""y"":723,""dx"":82,""dy"":-98,""t"":10303},{""x"":566,""y"":709,""dx"":75,""dy"":-112,""t"":10341},{""x"":568,""y"":702,""dx"":77,""dy"":-119,""t"":10374},{""x"":542,""y"":716,""dx"":51,""dy"":-105,""t"":10407},{""x"":545,""y"":719,""dx"":54,""dy"":-102,""t"":10442},{""x"":549,""y"":702,""dx"":58,""dy"":-119,""t"":10475},{""x"":577,""y"":756,""dx"":86,""dy"":-65,""t"":10509},{""x"":561,""y"":756,""dx"":70,""dy"":-65,""t"":10545},{""x"":548,""y"":730,""dx"":57,""dy"":-91,""t"":10580},{""x"":569,""y"":726,""dx"":78,""dy"":-95,""t"":10611},{""x"":558,""y"":728,""dx"":67,""dy"":-93,""t"":10645},{""x"":569,""y"":744,""dx"":78,""dy"":-77,""t"":10679},{""x"":559,""y"":724,""dx"":68,""dy"":-97,""t"":10714},{""x"":559,""y"":741,""dx"":68,""dy"":-80,""t"":10748},{""x"":568,""y"":731,""dx"":77,""dy"":-90,""t"":10782},{""x"":571,""y"":716,""dx"":80,""dy"":-105,""t"":10816},{""x"":567,""y"":676,""dx"":76,""dy"":-145,""t"":10850},{""x"":571,""y"":684,""dx"":80,""dy"":-137,""t"":10884},{""x"":565,""y"":697,""dx"":74,""dy"":-124,""t"":10918},{""x"":569,""y"":707,""dx"":78,""dy"":-114,""t"":10952},{""x"":564,""y"":691,""dx"":73,""dy"":-130,""t"":10986},{""x"":567,""y"":655,""dx"":76,""dy"":-166,""t"":11020},{""x"":556,""y"":674,""dx"":65,""dy"":-147,""t"":11054},{""x"":537,""y"":691,""dx"":46,""dy"":-130,""t"":11088},{""x"":544,""y"":682,""dx"":53,""dy"":-139,""t"":11121},{""x"":554,""y"":686,""dx"":63,""dy"":-135,""t"":11157},{""x"":535,""y"":712,""dx"":44,""dy"":-109,""t"":11190},{""x"":559,""y"":722,""dx"":68,""dy"":-99,""t"":11224},{""x"":555,""y"":734,""dx"":64,""dy"":-87,""t"":11258},{""x"":556,""y"":719,""dx"":65,""dy"":-102,""t"":11291},{""x"":573,""y"":710,""dx"":82,""dy"":-111,""t"":11328},{""x"":571,""y"":724,""dx"":80,""dy"":-97,""t"":11360},{""x"":578,""y"":724,""dx"":87,""dy"":-97,""t"":11394},{""x"":558,""y"":732,""dx"":67,""dy"":-89,""t"":11428},{""x"":612,""y"":816,""dx"":121,""dy"":-5,""t"":11464},{""x"":657,""y"":887,""dx"":166,""dy"":66,""t"":11493},{""x"":643,""y"":871,""dx"":152,""dy"":50,""t"":11530},{""x"":638,""y"":866,""dx"":147,""dy"":45,""t"":11564},{""x"":608,""y"":849,""dx"":117,""dy"":28,""t"":11598},{""x"":599,""y"":857,""dx"":108,""dy"":36,""t"":11632},{""x"":578,""y"":851,""dx"":87,""dy"":30,""t"":11665},{""x"":554,""y"":839,""dx"":63,""dy"":18,""t"":11700},{""x"":589,""y"":884,""dx"":98,""dy"":63,""t"":11733},{""x"":626,""y"":919,""dx"":135,""dy"":98,""t"":11768},{""x"":629,""y"":912,""dx"":138,""dy"":91,""t"":11801},{""x"":637,""y"":893,""dx"":146,""dy"":72,""t"":11836},{""x"":612,""y"":866,""dx"":121,""dy"":45,""t"":11870},{""x"":624,""y"":879,""dx"":133,""dy"":58,""t"":11902},{""x"":622,""y"":865,""dx"":131,""dy"":44,""t"":11938},{""x"":597,""y"":832,""dx"":106,""dy"":11,""t"":11972},{""x"":623,""y"":889,""dx"":132,""dy"":68,""t"":12007},{""x"":635,""y"":927,""dx"":144,""dy"":106,""t"":12041}],[{""x"":1198,""y"":745,""dx"":-253,""dy"":-76,""t"":13060},{""x"":1180,""y"":763,""dx"":-271,""dy"":-58,""t"":13093},{""x"":1196,""y"":759,""dx"":-255,""dy"":-62,""t"":13128},{""x"":1208,""y"":751,""dx"":-243,""dy"":-70,""t"":13162},{""x"":1198,""y"":751,""dx"":-253,""dy"":-70,""t"":13197},{""x"":1162,""y"":772,""dx"":-289,""dy"":-49,""t"":13230},{""x"":1171,""y"":772,""dx"":-280,""dy"":-49,""t"":13263},{""x"":1185,""y"":774,""dx"":-266,""dy"":-47,""t"":13298},{""x"":1211,""y"":759,""dx"":-240,""dy"":-62,""t"":13333},{""x"":1206,""y"":754,""dx"":-245,""dy"":-67,""t"":13366},{""x"":1198,""y"":762,""dx"":-253,""dy"":-59,""t"":13400},{""x"":1192,""y"":769,""dx"":-259,""dy"":-52,""t"":13433},{""x"":1187,""y"":776,""dx"":-264,""dy"":-45,""t"":13467},{""x"":1183,""y"":788,""dx"":-268,""dy"":-33,""t"":13502},{""x"":1167,""y"":799,""dx"":-284,""dy"":-22,""t"":13535},{""x"":1176,""y"":800,""dx"":-275,""dy"":-21,""t"":13569},{""x"":1192,""y"":791,""dx"":-259,""dy"":-30,""t"":13605},{""x"":1170,""y"":800,""dx"":-281,""dy"":-21,""t"":13639},{""x"":1189,""y"":807,""dx"":-262,""dy"":-14,""t"":13672},{""x"":1202,""y"":789,""dx"":-249,""dy"":-32,""t"":13706},{""x"":1220,""y"":771,""dx"":-231,""dy"":-50,""t"":13741},{""x"":1223,""y"":767,""dx"":-228,""dy"":-54,""t"":13774},{""x"":1224,""y"":763,""dx"":-227,""dy"":-58,""t"":13809},{""x"":1240,""y"":787,""dx"":-211,""dy"":-34,""t"":13841},{""x"":1261,""y"":799,""dx"":-190,""dy"":-22,""t"":13876},{""x"":1271,""y"":792,""dx"":-180,""dy"":-29,""t"":13911},{""x"":1252,""y"":786,""dx"":-199,""dy"":-35,""t"":13944},{""x"":1265,""y"":790,""dx"":-186,""dy"":-31,""t"":13978},{""x"":1277,""y"":781,""dx"":-174,""dy"":-40,""t"":14012},{""x"":1297,""y"":799,""dx"":-154,""dy"":-22,""t"":14046},{""x"":1296,""y"":783,""dx"":-155,""dy"":-38,""t"":14080},{""x"":1285,""y"":772,""dx"":-166,""dy"":-49,""t"":14113},{""x"":1279,""y"":794,""dx"":-172,""dy"":-27,""t"":14148},{""x"":1273,""y"":795,""dx"":-178,""dy"":-26,""t"":14183},{""x"":1271,""y"":774,""dx"":-180,""dy"":-47,""t"":14216},{""x"":1267,""y"":781,""dx"":-184,""dy"":-40,""t"":14250},{""x"":1250,""y"":773,""dx"":-201,""dy"":-48,""t"":14283},{""x"":1243,""y"":760,""dx"":-208,""dy"":-61,""t"":14319},{""x"":1297,""y"":693,""dx"":-154,""dy"":-128,""t"":14352},{""x"":1300,""y"":712,""dx"":-151,""dy"":-109,""t"":14386},{""x"":1294,""y"":725,""dx"":-157,""dy"":-96,""t"":14420},{""x"":1270,""y"":732,""dx"":-181,""dy"":-89,""t"":14454},{""x"":1242,""y"":750,""dx"":-209,""dy"":-71,""t"":14489},{""x"":1241,""y"":752,""dx"":-210,""dy"":-69,""t"":14522},{""x"":1232,""y"":779,""dx"":-219,""dy"":-42,""t"":14555},{""x"":1244,""y"":793,""dx"":-207,""dy"":-28,""t"":14590},{""x"":1262,""y"":792,""dx"":-189,""dy"":-29,""t"":14624},{""x"":1275,""y"":868,""dx"":-176,""dy"":47,""t"":14657},{""x"":1243,""y"":899,""dx"":-208,""dy"":78,""t"":14693},{""x"":1311,""y"":799,""dx"":-140,""dy"":-22,""t"":14727},{""x"":1309,""y"":783,""dx"":-142,""dy"":-38,""t"":14760},{""x"":1277,""y"":805,""dx"":-174,""dy"":-16,""t"":14794},{""x"":1287,""y"":793,""dx"":-164,""dy"":-28,""t"":14828},{""x"":1277,""y"":797,""dx"":-174,""dy"":-24,""t"":14862},{""x"":1243,""y"":828,""dx"":-208,""dy"":7,""t"":14896},{""x"":1237,""y"":812,""dx"":-214,""dy"":-9,""t"":14930},{""x"":1291,""y"":757,""dx"":-160,""dy"":-64,""t"":14964},{""x"":1297,""y"":752,""dx"":-154,""dy"":-69,""t"":14998},{""x"":1332,""y"":684,""dx"":-119,""dy"":-137,""t"":15032}]]","[45.76271186440678,100,100,100,38.983050847457626]","[{""x"":-16.491525423728813,""y"":229.25423728813558,""r"":119.09831203151496},{""x"":63.59322033898305,""y"":76.40677966101696,""r"":79.17011564076229},{""x"":-8,""y"":-48.2,""r"":71.25194284896725},{""x"":90.8,""y"":-62.166666666666664,""r"":98.72349594630623},{""x"":-209.88135593220338,""y"":-43.83050847457627,""r"":48.53559333871551}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.40","validate","","","","","","","","","","",""
