"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1806","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1811","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6532","0.0-2.0-0.0","","","","","4716","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8916","0.0-2.0-1.0","","","","","2383","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9484","0.0-3.0","","","","","566"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20180","0.0-4.0","","","","","","","","","817","","","","","","","","","","","","","","","",""
"","html-button-response","6","21196","0.0-5.0-0.0","","","","","1014","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32713","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33292","0.0-5.0-2.0","","","","","579","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50164","0.0-5.0-3.0","","","","","","","","","","[[{""x"":520,""y"":413,""dx"":29,""dy"":132,""t"":988},{""x"":528,""y"":417,""dx"":37,""dy"":136,""t"":1023},{""x"":535,""y"":426,""dx"":44,""dy"":145,""t"":1058},{""x"":541,""y"":441,""dx"":50,""dy"":160,""t"":1092},{""x"":542,""y"":455,""dx"":51,""dy"":174,""t"":1127},{""x"":544,""y"":456,""dx"":53,""dy"":175,""t"":1160},{""x"":556,""y"":452,""dx"":65,""dy"":171,""t"":1194},{""x"":573,""y"":432,""dx"":82,""dy"":151,""t"":1227},{""x"":567,""y"":411,""dx"":76,""dy"":130,""t"":1262},{""x"":572,""y"":390,""dx"":81,""dy"":109,""t"":1297},{""x"":571,""y"":408,""dx"":80,""dy"":127,""t"":1329},{""x"":567,""y"":409,""dx"":76,""dy"":128,""t"":1365},{""x"":562,""y"":426,""dx"":71,""dy"":145,""t"":1398},{""x"":572,""y"":438,""dx"":81,""dy"":157,""t"":1432},{""x"":570,""y"":445,""dx"":79,""dy"":164,""t"":1466},{""x"":556,""y"":446,""dx"":65,""dy"":165,""t"":1500},{""x"":557,""y"":459,""dx"":66,""dy"":178,""t"":1534},{""x"":570,""y"":473,""dx"":79,""dy"":192,""t"":1567},{""x"":574,""y"":477,""dx"":83,""dy"":196,""t"":1601},{""x"":582,""y"":482,""dx"":91,""dy"":201,""t"":1636},{""x"":571,""y"":477,""dx"":80,""dy"":196,""t"":1670},{""x"":573,""y"":474,""dx"":82,""dy"":193,""t"":1703},{""x"":564,""y"":467,""dx"":73,""dy"":186,""t"":1737},{""x"":572,""y"":464,""dx"":81,""dy"":183,""t"":1772},{""x"":586,""y"":460,""dx"":95,""dy"":179,""t"":1806},{""x"":592,""y"":461,""dx"":101,""dy"":180,""t"":1840},{""x"":587,""y"":468,""dx"":96,""dy"":187,""t"":1873},{""x"":585,""y"":468,""dx"":94,""dy"":187,""t"":1908},{""x"":568,""y"":443,""dx"":77,""dy"":162,""t"":1942},{""x"":543,""y"":411,""dx"":52,""dy"":130,""t"":1975},{""x"":523,""y"":394,""dx"":32,""dy"":113,""t"":2010},{""x"":529,""y"":408,""dx"":38,""dy"":127,""t"":2044},{""x"":507,""y"":396,""dx"":16,""dy"":115,""t"":2078},{""x"":513,""y"":409,""dx"":22,""dy"":128,""t"":2112},{""x"":531,""y"":432,""dx"":40,""dy"":151,""t"":2146},{""x"":524,""y"":407,""dx"":33,""dy"":126,""t"":2178},{""x"":526,""y"":411,""dx"":35,""dy"":130,""t"":2214},{""x"":511,""y"":396,""dx"":20,""dy"":115,""t"":2248},{""x"":524,""y"":414,""dx"":33,""dy"":133,""t"":2283},{""x"":541,""y"":426,""dx"":50,""dy"":145,""t"":2316},{""x"":529,""y"":389,""dx"":38,""dy"":108,""t"":2350},{""x"":526,""y"":362,""dx"":35,""dy"":81,""t"":2384},{""x"":547,""y"":365,""dx"":56,""dy"":84,""t"":2417},{""x"":536,""y"":326,""dx"":45,""dy"":45,""t"":2451},{""x"":556,""y"":356,""dx"":65,""dy"":75,""t"":2486},{""x"":581,""y"":379,""dx"":90,""dy"":98,""t"":2520},{""x"":590,""y"":397,""dx"":99,""dy"":116,""t"":2554},{""x"":598,""y"":412,""dx"":107,""dy"":131,""t"":2586},{""x"":577,""y"":385,""dx"":86,""dy"":104,""t"":2622},{""x"":575,""y"":387,""dx"":84,""dy"":106,""t"":2655},{""x"":565,""y"":389,""dx"":74,""dy"":108,""t"":2691},{""x"":559,""y"":417,""dx"":68,""dy"":136,""t"":2725},{""x"":562,""y"":397,""dx"":71,""dy"":116,""t"":2758},{""x"":565,""y"":380,""dx"":74,""dy"":99,""t"":2792},{""x"":547,""y"":370,""dx"":56,""dy"":89,""t"":2825},{""x"":551,""y"":368,""dx"":60,""dy"":87,""t"":2860},{""x"":543,""y"":334,""dx"":52,""dy"":53,""t"":2894},{""x"":550,""y"":330,""dx"":59,""dy"":49,""t"":2927},{""x"":549,""y"":325,""dx"":58,""dy"":44,""t"":2961}],[{""x"":1398,""y"":184,""dx"":-53,""dy"":-97,""t"":4015},{""x"":1400,""y"":211,""dx"":-51,""dy"":-70,""t"":4050},{""x"":1421,""y"":250,""dx"":-30,""dy"":-31,""t"":4084},{""x"":1410,""y"":264,""dx"":-41,""dy"":-17,""t"":4118},{""x"":1432,""y"":290,""dx"":-19,""dy"":9,""t"":4150},{""x"":1417,""y"":302,""dx"":-34,""dy"":21,""t"":4186},{""x"":1406,""y"":307,""dx"":-45,""dy"":26,""t"":4221},{""x"":1422,""y"":319,""dx"":-29,""dy"":38,""t"":4255},{""x"":1428,""y"":324,""dx"":-23,""dy"":43,""t"":4288},{""x"":1437,""y"":340,""dx"":-14,""dy"":59,""t"":4322},{""x"":1440,""y"":354,""dx"":-11,""dy"":73,""t"":4356},{""x"":1458,""y"":356,""dx"":7,""dy"":75,""t"":4390},{""x"":1449,""y"":344,""dx"":-2,""dy"":63,""t"":4424},{""x"":1453,""y"":356,""dx"":2,""dy"":75,""t"":4458},{""x"":1444,""y"":299,""dx"":-7,""dy"":18,""t"":4492},{""x"":1447,""y"":311,""dx"":-4,""dy"":30,""t"":4526},{""x"":1452,""y"":261,""dx"":1,""dy"":-20,""t"":4559},{""x"":1468,""y"":284,""dx"":17,""dy"":3,""t"":4594},{""x"":1448,""y"":222,""dx"":-3,""dy"":-59,""t"":4627},{""x"":1465,""y"":250,""dx"":14,""dy"":-31,""t"":4662},{""x"":1462,""y"":255,""dx"":11,""dy"":-26,""t"":4696},{""x"":1478,""y"":291,""dx"":27,""dy"":10,""t"":4730},{""x"":1482,""y"":297,""dx"":31,""dy"":16,""t"":4765},{""x"":1486,""y"":315,""dx"":35,""dy"":34,""t"":4798},{""x"":1466,""y"":262,""dx"":15,""dy"":-19,""t"":4832},{""x"":1478,""y"":295,""dx"":27,""dy"":14,""t"":4865},{""x"":1459,""y"":257,""dx"":8,""dy"":-24,""t"":4900},{""x"":1463,""y"":258,""dx"":12,""dy"":-23,""t"":4935},{""x"":1457,""y"":276,""dx"":6,""dy"":-5,""t"":4968},{""x"":1448,""y"":280,""dx"":-3,""dy"":-1,""t"":5002},{""x"":1448,""y"":299,""dx"":-3,""dy"":18,""t"":5035},{""x"":1444,""y"":319,""dx"":-7,""dy"":38,""t"":5070},{""x"":1433,""y"":307,""dx"":-18,""dy"":26,""t"":5104},{""x"":1442,""y"":318,""dx"":-9,""dy"":37,""t"":5138},{""x"":1424,""y"":262,""dx"":-27,""dy"":-19,""t"":5172},{""x"":1425,""y"":297,""dx"":-26,""dy"":16,""t"":5206},{""x"":1412,""y"":249,""dx"":-39,""dy"":-32,""t"":5240},{""x"":1439,""y"":270,""dx"":-12,""dy"":-11,""t"":5274},{""x"":1441,""y"":280,""dx"":-10,""dy"":-1,""t"":5308},{""x"":1459,""y"":298,""dx"":8,""dy"":17,""t"":5342},{""x"":1456,""y"":304,""dx"":5,""dy"":23,""t"":5377},{""x"":1455,""y"":316,""dx"":4,""dy"":35,""t"":5409},{""x"":1449,""y"":322,""dx"":-2,""dy"":41,""t"":5445},{""x"":1463,""y"":316,""dx"":12,""dy"":35,""t"":5478},{""x"":1453,""y"":295,""dx"":2,""dy"":14,""t"":5512},{""x"":1449,""y"":290,""dx"":-2,""dy"":9,""t"":5546},{""x"":1438,""y"":275,""dx"":-13,""dy"":-6,""t"":5579},{""x"":1431,""y"":259,""dx"":-20,""dy"":-22,""t"":5614},{""x"":1434,""y"":252,""dx"":-17,""dy"":-29,""t"":5648},{""x"":1427,""y"":273,""dx"":-24,""dy"":-8,""t"":5682},{""x"":1431,""y"":287,""dx"":-20,""dy"":6,""t"":5714},{""x"":1425,""y"":290,""dx"":-26,""dy"":9,""t"":5750},{""x"":1425,""y"":289,""dx"":-26,""dy"":8,""t"":5783},{""x"":1437,""y"":283,""dx"":-14,""dy"":2,""t"":5818},{""x"":1425,""y"":275,""dx"":-26,""dy"":-6,""t"":5852},{""x"":1418,""y"":281,""dx"":-33,""dy"":0,""t"":5886},{""x"":1412,""y"":271,""dx"":-39,""dy"":-10,""t"":5919},{""x"":1422,""y"":268,""dx"":-29,""dy"":-13,""t"":5955},{""x"":1414,""y"":270,""dx"":-37,""dy"":-11,""t"":5989}],[{""x"":943,""y"":549,""dx"":-28,""dy"":-2,""t"":7043},{""x"":968,""y"":571,""dx"":-3,""dy"":20,""t"":7076},{""x"":989,""y"":583,""dx"":18,""dy"":32,""t"":7110},{""x"":1002,""y"":584,""dx"":31,""dy"":33,""t"":7143},{""x"":1000,""y"":558,""dx"":29,""dy"":7,""t"":7178},{""x"":989,""y"":530,""dx"":18,""dy"":-21,""t"":7212},{""x"":967,""y"":488,""dx"":-4,""dy"":-63,""t"":7245},{""x"":965,""y"":467,""dx"":-6,""dy"":-84,""t"":7290},{""x"":956,""y"":463,""dx"":-15,""dy"":-88,""t"":7329},{""x"":966,""y"":450,""dx"":-5,""dy"":-101,""t"":7354},{""x"":975,""y"":436,""dx"":4,""dy"":-115,""t"":7382},{""x"":971,""y"":435,""dx"":0,""dy"":-116,""t"":7416},{""x"":971,""y"":441,""dx"":0,""dy"":-110,""t"":7450},{""x"":970,""y"":432,""dx"":-1,""dy"":-119,""t"":7485},{""x"":975,""y"":448,""dx"":4,""dy"":-103,""t"":7518},{""x"":980,""y"":461,""dx"":9,""dy"":-90,""t"":7552},{""x"":986,""y"":464,""dx"":15,""dy"":-87,""t"":7587},{""x"":994,""y"":466,""dx"":23,""dy"":-85,""t"":7620},{""x"":996,""y"":506,""dx"":25,""dy"":-45,""t"":7654},{""x"":986,""y"":516,""dx"":15,""dy"":-35,""t"":7688},{""x"":984,""y"":502,""dx"":13,""dy"":-49,""t"":7720},{""x"":976,""y"":495,""dx"":5,""dy"":-56,""t"":7756},{""x"":969,""y"":491,""dx"":-2,""dy"":-60,""t"":7790},{""x"":954,""y"":473,""dx"":-17,""dy"":-78,""t"":7823},{""x"":985,""y"":484,""dx"":14,""dy"":-67,""t"":7858},{""x"":1011,""y"":492,""dx"":40,""dy"":-59,""t"":7892},{""x"":1026,""y"":455,""dx"":55,""dy"":-96,""t"":7925},{""x"":1013,""y"":441,""dx"":42,""dy"":-110,""t"":7960},{""x"":1018,""y"":424,""dx"":47,""dy"":-127,""t"":7994},{""x"":1016,""y"":444,""dx"":45,""dy"":-107,""t"":8027},{""x"":1020,""y"":453,""dx"":49,""dy"":-98,""t"":8062},{""x"":1033,""y"":459,""dx"":62,""dy"":-92,""t"":8096},{""x"":1015,""y"":463,""dx"":44,""dy"":-88,""t"":8130},{""x"":1032,""y"":466,""dx"":61,""dy"":-85,""t"":8164},{""x"":1015,""y"":485,""dx"":44,""dy"":-66,""t"":8198},{""x"":1010,""y"":492,""dx"":39,""dy"":-59,""t"":8232},{""x"":1016,""y"":505,""dx"":45,""dy"":-46,""t"":8265},{""x"":1013,""y"":494,""dx"":42,""dy"":-57,""t"":8300},{""x"":1016,""y"":482,""dx"":45,""dy"":-69,""t"":8334},{""x"":1028,""y"":466,""dx"":57,""dy"":-85,""t"":8368},{""x"":1001,""y"":509,""dx"":30,""dy"":-42,""t"":8402},{""x"":981,""y"":501,""dx"":10,""dy"":-50,""t"":8436},{""x"":964,""y"":491,""dx"":-7,""dy"":-60,""t"":8470},{""x"":999,""y"":468,""dx"":28,""dy"":-83,""t"":8503},{""x"":1029,""y"":470,""dx"":58,""dy"":-81,""t"":8538},{""x"":1057,""y"":504,""dx"":86,""dy"":-47,""t"":8571},{""x"":1039,""y"":511,""dx"":68,""dy"":-40,""t"":8607},{""x"":1056,""y"":513,""dx"":85,""dy"":-38,""t"":8640},{""x"":1087,""y"":524,""dx"":116,""dy"":-27,""t"":8674},{""x"":1086,""y"":533,""dx"":115,""dy"":-18,""t"":8708},{""x"":1089,""y"":553,""dx"":118,""dy"":2,""t"":8743},{""x"":1115,""y"":571,""dx"":144,""dy"":20,""t"":8775},{""x"":1103,""y"":567,""dx"":132,""dy"":16,""t"":8810},{""x"":1088,""y"":533,""dx"":117,""dy"":-18,""t"":8844},{""x"":1115,""y"":548,""dx"":144,""dy"":-3,""t"":8878},{""x"":1079,""y"":532,""dx"":108,""dy"":-19,""t"":8911},{""x"":1077,""y"":543,""dx"":106,""dy"":-8,""t"":8945},{""x"":1057,""y"":560,""dx"":86,""dy"":9,""t"":8980},{""x"":1088,""y"":570,""dx"":117,""dy"":19,""t"":9015}],[{""x"":630,""y"":876,""dx"":139,""dy"":55,""t"":10034},{""x"":637,""y"":868,""dx"":146,""dy"":47,""t"":10068},{""x"":638,""y"":853,""dx"":147,""dy"":32,""t"":10102},{""x"":637,""y"":846,""dx"":146,""dy"":25,""t"":10137},{""x"":636,""y"":847,""dx"":145,""dy"":26,""t"":10169},{""x"":639,""y"":846,""dx"":148,""dy"":25,""t"":10204},{""x"":642,""y"":843,""dx"":151,""dy"":22,""t"":10239},{""x"":633,""y"":849,""dx"":142,""dy"":28,""t"":10272},{""x"":627,""y"":847,""dx"":136,""dy"":26,""t"":10306},{""x"":611,""y"":854,""dx"":120,""dy"":33,""t"":10340},{""x"":608,""y"":855,""dx"":117,""dy"":34,""t"":10374},{""x"":608,""y"":848,""dx"":117,""dy"":27,""t"":10408},{""x"":602,""y"":851,""dx"":111,""dy"":30,""t"":10442},{""x"":609,""y"":842,""dx"":118,""dy"":21,""t"":10476},{""x"":611,""y"":844,""dx"":120,""dy"":23,""t"":10510},{""x"":611,""y"":837,""dx"":120,""dy"":16,""t"":10545},{""x"":613,""y"":833,""dx"":122,""dy"":12,""t"":10577},{""x"":624,""y"":831,""dx"":133,""dy"":10,""t"":10612},{""x"":627,""y"":828,""dx"":136,""dy"":7,""t"":10645},{""x"":641,""y"":823,""dx"":150,""dy"":2,""t"":10680},{""x"":644,""y"":820,""dx"":153,""dy"":-1,""t"":10714},{""x"":652,""y"":830,""dx"":161,""dy"":9,""t"":10748},{""x"":647,""y"":825,""dx"":156,""dy"":4,""t"":10782},{""x"":645,""y"":830,""dx"":154,""dy"":9,""t"":10816},{""x"":645,""y"":837,""dx"":154,""dy"":16,""t"":10850},{""x"":644,""y"":843,""dx"":153,""dy"":22,""t"":10881},{""x"":645,""y"":843,""dx"":154,""dy"":22,""t"":10918},{""x"":637,""y"":844,""dx"":146,""dy"":23,""t"":10952},{""x"":634,""y"":823,""dx"":143,""dy"":2,""t"":10986},{""x"":624,""y"":816,""dx"":133,""dy"":-5,""t"":11020},{""x"":607,""y"":800,""dx"":116,""dy"":-21,""t"":11054},{""x"":600,""y"":792,""dx"":109,""dy"":-29,""t"":11088},{""x"":614,""y"":780,""dx"":123,""dy"":-41,""t"":11122},{""x"":610,""y"":753,""dx"":119,""dy"":-68,""t"":11156},{""x"":597,""y"":751,""dx"":106,""dy"":-70,""t"":11189},{""x"":589,""y"":749,""dx"":98,""dy"":-72,""t"":11224},{""x"":598,""y"":757,""dx"":107,""dy"":-64,""t"":11258},{""x"":589,""y"":765,""dx"":98,""dy"":-56,""t"":11289},{""x"":584,""y"":764,""dx"":93,""dy"":-57,""t"":11326},{""x"":582,""y"":752,""dx"":91,""dy"":-69,""t"":11360},{""x"":601,""y"":764,""dx"":110,""dy"":-57,""t"":11395},{""x"":599,""y"":763,""dx"":108,""dy"":-58,""t"":11428},{""x"":616,""y"":793,""dx"":125,""dy"":-28,""t"":11461},{""x"":612,""y"":798,""dx"":121,""dy"":-23,""t"":11496},{""x"":605,""y"":792,""dx"":114,""dy"":-29,""t"":11531},{""x"":599,""y"":799,""dx"":108,""dy"":-22,""t"":11564},{""x"":614,""y"":803,""dx"":123,""dy"":-18,""t"":11598},{""x"":612,""y"":814,""dx"":121,""dy"":-7,""t"":11632},{""x"":618,""y"":825,""dx"":127,""dy"":4,""t"":11667},{""x"":622,""y"":839,""dx"":131,""dy"":18,""t"":11700},{""x"":624,""y"":831,""dx"":133,""dy"":10,""t"":11734},{""x"":623,""y"":829,""dx"":132,""dy"":8,""t"":11768},{""x"":619,""y"":843,""dx"":128,""dy"":22,""t"":11802},{""x"":616,""y"":847,""dx"":125,""dy"":26,""t"":11837},{""x"":615,""y"":862,""dx"":124,""dy"":41,""t"":11870},{""x"":582,""y"":865,""dx"":91,""dy"":44,""t"":11904},{""x"":586,""y"":871,""dx"":95,""dy"":50,""t"":11938},{""x"":581,""y"":869,""dx"":90,""dy"":48,""t"":11972},{""x"":592,""y"":873,""dx"":101,""dy"":52,""t"":12005}],[{""x"":1501,""y"":702,""dx"":50,""dy"":-119,""t"":13060},{""x"":1493,""y"":717,""dx"":42,""dy"":-104,""t"":13094},{""x"":1490,""y"":719,""dx"":39,""dy"":-102,""t"":13128},{""x"":1485,""y"":708,""dx"":34,""dy"":-113,""t"":13162},{""x"":1481,""y"":705,""dx"":30,""dy"":-116,""t"":13196},{""x"":1470,""y"":702,""dx"":19,""dy"":-119,""t"":13230},{""x"":1458,""y"":677,""dx"":7,""dy"":-144,""t"":13264},{""x"":1457,""y"":652,""dx"":6,""dy"":-169,""t"":13299},{""x"":1458,""y"":668,""dx"":7,""dy"":-153,""t"":13332},{""x"":1440,""y"":689,""dx"":-11,""dy"":-132,""t"":13366},{""x"":1461,""y"":719,""dx"":10,""dy"":-102,""t"":13400},{""x"":1456,""y"":735,""dx"":5,""dy"":-86,""t"":13434},{""x"":1458,""y"":745,""dx"":7,""dy"":-76,""t"":13467},{""x"":1467,""y"":770,""dx"":16,""dy"":-51,""t"":13502},{""x"":1452,""y"":784,""dx"":1,""dy"":-37,""t"":13535},{""x"":1451,""y"":791,""dx"":0,""dy"":-30,""t"":13571},{""x"":1428,""y"":761,""dx"":-23,""dy"":-60,""t"":13603},{""x"":1416,""y"":756,""dx"":-35,""dy"":-65,""t"":13637},{""x"":1405,""y"":757,""dx"":-46,""dy"":-64,""t"":13672},{""x"":1391,""y"":768,""dx"":-60,""dy"":-53,""t"":13706},{""x"":1400,""y"":769,""dx"":-51,""dy"":-52,""t"":13740},{""x"":1387,""y"":736,""dx"":-64,""dy"":-85,""t"":13773},{""x"":1375,""y"":713,""dx"":-76,""dy"":-108,""t"":13809},{""x"":1384,""y"":688,""dx"":-67,""dy"":-133,""t"":13842},{""x"":1378,""y"":680,""dx"":-73,""dy"":-141,""t"":13877},{""x"":1388,""y"":670,""dx"":-63,""dy"":-151,""t"":13910},{""x"":1395,""y"":657,""dx"":-56,""dy"":-164,""t"":13944},{""x"":1409,""y"":656,""dx"":-42,""dy"":-165,""t"":13978},{""x"":1405,""y"":657,""dx"":-46,""dy"":-164,""t"":14012},{""x"":1412,""y"":682,""dx"":-39,""dy"":-139,""t"":14046},{""x"":1415,""y"":703,""dx"":-36,""dy"":-118,""t"":14080},{""x"":1421,""y"":734,""dx"":-30,""dy"":-87,""t"":14113},{""x"":1417,""y"":742,""dx"":-34,""dy"":-79,""t"":14148},{""x"":1408,""y"":722,""dx"":-43,""dy"":-99,""t"":14182},{""x"":1399,""y"":705,""dx"":-52,""dy"":-116,""t"":14216},{""x"":1408,""y"":689,""dx"":-43,""dy"":-132,""t"":14250},{""x"":1420,""y"":683,""dx"":-31,""dy"":-138,""t"":14283},{""x"":1409,""y"":670,""dx"":-42,""dy"":-151,""t"":14318},{""x"":1408,""y"":660,""dx"":-43,""dy"":-161,""t"":14351},{""x"":1402,""y"":661,""dx"":-49,""dy"":-160,""t"":14387},{""x"":1414,""y"":671,""dx"":-37,""dy"":-150,""t"":14420},{""x"":1425,""y"":681,""dx"":-26,""dy"":-140,""t"":14452},{""x"":1420,""y"":690,""dx"":-31,""dy"":-131,""t"":14488},{""x"":1430,""y"":687,""dx"":-21,""dy"":-134,""t"":14522},{""x"":1440,""y"":697,""dx"":-11,""dy"":-124,""t"":14556},{""x"":1450,""y"":697,""dx"":-1,""dy"":-124,""t"":14591},{""x"":1452,""y"":708,""dx"":1,""dy"":-113,""t"":14624},{""x"":1450,""y"":718,""dx"":-1,""dy"":-103,""t"":14658},{""x"":1446,""y"":720,""dx"":-5,""dy"":-101,""t"":14692},{""x"":1449,""y"":727,""dx"":-2,""dy"":-94,""t"":14725},{""x"":1456,""y"":724,""dx"":5,""dy"":-97,""t"":14761},{""x"":1447,""y"":721,""dx"":-4,""dy"":-100,""t"":14794},{""x"":1450,""y"":718,""dx"":-1,""dy"":-103,""t"":14828},{""x"":1447,""y"":714,""dx"":-4,""dy"":-107,""t"":14860},{""x"":1449,""y"":710,""dx"":-2,""dy"":-111,""t"":14895},{""x"":1445,""y"":708,""dx"":-6,""dy"":-113,""t"":14930},{""x"":1448,""y"":707,""dx"":-3,""dy"":-114,""t"":14964},{""x"":1448,""y"":702,""dx"":-3,""dy"":-119,""t"":14998},{""x"":1435,""y"":703,""dx"":-16,""dy"":-118,""t"":15032}]]","[83.05084745762711,100,100,100,100]","[{""x"":63.83050847457627,""y"":134.42372881355934,""r"":38.3687037313877},{""x"":-10.23728813559322,""y"":5.932203389830509,""r"":31.669263615875998},{""x"":42.71186440677966,""y"":-54.13559322033898,""r"":49.221392457325834},{""x"":126.0677966101695,""y"":2.305084745762712,""r"":30.329479621308977},{""x"":-17.796610169491526,""y"":-112.44067796610169,""r"":37.376666859284164}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
