"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","18301","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","18312","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","20838","0.0-2.0-0.0","","","","","2517","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","22036","0.0-2.0-1.0","","","","","1197","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","22477","0.0-3.0","","","","","439"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","34116","0.0-4.0","","","","","","","","","6592","","","","","","","","","","","","","","","","",""
"","html-button-response","6","34580","0.0-5.0-0.0","","","","","461","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","44326","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","45188","0.0-5.0-2.0","","","","","861","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","66803","0.0-5.0-3.0","","","","","","","","","","[[{""x"":576,""y"":321,""dx"":138.16665649414062,""dy"":70,""t"":1002},{""x"":563,""y"":347,""dx"":125.16665649414062,""dy"":96,""t"":1027},{""x"":593,""y"":366,""dx"":155.16665649414062,""dy"":115,""t"":1056},{""x"":615,""y"":379,""dx"":177.16665649414062,""dy"":128,""t"":1089},{""x"":620,""y"":371,""dx"":182.16665649414062,""dy"":120,""t"":1126},{""x"":564,""y"":364,""dx"":126.16665649414062,""dy"":113,""t"":1160},{""x"":570,""y"":386,""dx"":132.16665649414062,""dy"":135,""t"":1192},{""x"":564,""y"":378,""dx"":126.16665649414062,""dy"":127,""t"":1228},{""x"":554,""y"":385,""dx"":116.16665649414062,""dy"":134,""t"":1259},{""x"":532,""y"":396,""dx"":94.16665649414062,""dy"":145,""t"":1295},{""x"":609,""y"":367,""dx"":171.16665649414062,""dy"":116,""t"":1328},{""x"":662,""y"":344,""dx"":224.16665649414062,""dy"":93,""t"":1362},{""x"":652,""y"":374,""dx"":214.16665649414062,""dy"":123,""t"":1398},{""x"":647,""y"":382,""dx"":209.16665649414062,""dy"":131,""t"":1431},{""x"":693,""y"":345,""dx"":255.16665649414062,""dy"":94,""t"":1464},{""x"":728,""y"":300,""dx"":290.1666564941406,""dy"":49,""t"":1501},{""x"":697,""y"":329,""dx"":259.1666564941406,""dy"":78,""t"":1532},{""x"":656,""y"":346,""dx"":218.16665649414062,""dy"":95,""t"":1568},{""x"":646,""y"":354,""dx"":208.16665649414062,""dy"":103,""t"":1600},{""x"":674,""y"":296,""dx"":236.16665649414062,""dy"":45,""t"":1634},{""x"":642,""y"":318,""dx"":204.16665649414062,""dy"":67,""t"":1671},{""x"":637,""y"":339,""dx"":199.16665649414062,""dy"":88,""t"":1701},{""x"":576,""y"":363,""dx"":138.16665649414062,""dy"":112,""t"":1736},{""x"":532,""y"":374,""dx"":94.16665649414062,""dy"":123,""t"":1774},{""x"":550,""y"":358,""dx"":112.16665649414062,""dy"":107,""t"":1804},{""x"":622,""y"":319,""dx"":184.16665649414062,""dy"":68,""t"":1840},{""x"":613,""y"":314,""dx"":175.16665649414062,""dy"":63,""t"":1871},{""x"":672,""y"":294,""dx"":234.16665649414062,""dy"":43,""t"":1907},{""x"":684,""y"":266,""dx"":246.16665649414062,""dy"":15,""t"":1944},{""x"":653,""y"":271,""dx"":215.16665649414062,""dy"":20,""t"":1974},{""x"":601,""y"":291,""dx"":163.16665649414062,""dy"":40,""t"":2008},{""x"":606,""y"":300,""dx"":168.16665649414062,""dy"":49,""t"":2047},{""x"":559,""y"":325,""dx"":121.16665649414062,""dy"":74,""t"":2077},{""x"":530,""y"":333,""dx"":92.16665649414062,""dy"":82,""t"":2113},{""x"":526,""y"":360,""dx"":88.16665649414062,""dy"":109,""t"":2144},{""x"":541,""y"":357,""dx"":103.16665649414062,""dy"":106,""t"":2180},{""x"":527,""y"":364,""dx"":89.16665649414062,""dy"":113,""t"":2216},{""x"":494,""y"":352,""dx"":56.166656494140625,""dy"":101,""t"":2247},{""x"":552,""y"":327,""dx"":114.16665649414062,""dy"":76,""t"":2280},{""x"":518,""y"":324,""dx"":80.16665649414062,""dy"":73,""t"":2313},{""x"":543,""y"":303,""dx"":105.16665649414062,""dy"":52,""t"":2350},{""x"":593,""y"":245,""dx"":155.16665649414062,""dy"":-6,""t"":2383},{""x"":578,""y"":273,""dx"":140.16665649414062,""dy"":22,""t"":2415},{""x"":627,""y"":258,""dx"":189.16665649414062,""dy"":7,""t"":2453},{""x"":652,""y"":252,""dx"":214.16665649414062,""dy"":1,""t"":2483},{""x"":651,""y"":278,""dx"":213.16665649414062,""dy"":27,""t"":2519},{""x"":662,""y"":268,""dx"":224.16665649414062,""dy"":17,""t"":2552},{""x"":724,""y"":274,""dx"":286.1666564941406,""dy"":23,""t"":2586},{""x"":687,""y"":300,""dx"":249.16665649414062,""dy"":49,""t"":2622},{""x"":697,""y"":294,""dx"":259.1666564941406,""dy"":43,""t"":2657},{""x"":723,""y"":250,""dx"":285.1666564941406,""dy"":-1,""t"":2688},{""x"":743,""y"":237,""dx"":305.1666564941406,""dy"":-14,""t"":2725},{""x"":745,""y"":251,""dx"":307.1666564941406,""dy"":0,""t"":2756},{""x"":736,""y"":234,""dx"":298.1666564941406,""dy"":-17,""t"":2792},{""x"":705,""y"":266,""dx"":267.1666564941406,""dy"":15,""t"":2829},{""x"":667,""y"":263,""dx"":229.16665649414062,""dy"":12,""t"":2860},{""x"":671,""y"":266,""dx"":233.16665649414062,""dy"":15,""t"":2895},{""x"":635,""y"":269,""dx"":197.16665649414062,""dy"":18,""t"":2925},{""x"":605,""y"":271,""dx"":167.16665649414062,""dy"":20,""t"":2961}],[{""x"":1375,""y"":274,""dx"":83.5,""dy"":23,""t"":3980},{""x"":1362,""y"":279,""dx"":70.5,""dy"":28,""t"":4015},{""x"":1384,""y"":283,""dx"":92.5,""dy"":32,""t"":4050},{""x"":1418,""y"":273,""dx"":126.5,""dy"":22,""t"":4083},{""x"":1398,""y"":271,""dx"":106.5,""dy"":20,""t"":4119},{""x"":1421,""y"":289,""dx"":129.5,""dy"":38,""t"":4150},{""x"":1408,""y"":291,""dx"":116.5,""dy"":40,""t"":4184},{""x"":1401,""y"":272,""dx"":109.5,""dy"":21,""t"":4222},{""x"":1366,""y"":235,""dx"":74.5,""dy"":-16,""t"":4253},{""x"":1341,""y"":237,""dx"":49.5,""dy"":-14,""t"":4288},{""x"":1344,""y"":222,""dx"":52.5,""dy"":-29,""t"":4319},{""x"":1356,""y"":206,""dx"":64.5,""dy"":-45,""t"":4356},{""x"":1353,""y"":186,""dx"":61.5,""dy"":-65,""t"":4391},{""x"":1311,""y"":195,""dx"":19.5,""dy"":-56,""t"":4423},{""x"":1362,""y"":203,""dx"":70.5,""dy"":-48,""t"":4456},{""x"":1367,""y"":215,""dx"":75.5,""dy"":-36,""t"":4495},{""x"":1393,""y"":242,""dx"":101.5,""dy"":-9,""t"":4525},{""x"":1376,""y"":224,""dx"":84.5,""dy"":-27,""t"":4561},{""x"":1393,""y"":253,""dx"":101.5,""dy"":2,""t"":4592},{""x"":1348,""y"":275,""dx"":56.5,""dy"":24,""t"":4628},{""x"":1356,""y"":284,""dx"":64.5,""dy"":33,""t"":4664},{""x"":1314,""y"":259,""dx"":22.5,""dy"":8,""t"":4695},{""x"":1338,""y"":288,""dx"":46.5,""dy"":37,""t"":4729},{""x"":1376,""y"":321,""dx"":84.5,""dy"":70,""t"":4761},{""x"":1337,""y"":318,""dx"":45.5,""dy"":67,""t"":4798},{""x"":1371,""y"":288,""dx"":79.5,""dy"":37,""t"":4832},{""x"":1354,""y"":288,""dx"":62.5,""dy"":37,""t"":4864},{""x"":1345,""y"":299,""dx"":53.5,""dy"":48,""t"":4902},{""x"":1328,""y"":296,""dx"":36.5,""dy"":45,""t"":4931},{""x"":1319,""y"":277,""dx"":27.5,""dy"":26,""t"":4968},{""x"":1306,""y"":255,""dx"":14.5,""dy"":4,""t"":5000},{""x"":1293,""y"":216,""dx"":1.5,""dy"":-35,""t"":5034},{""x"":1287,""y"":205,""dx"":-4.5,""dy"":-46,""t"":5070},{""x"":1237,""y"":188,""dx"":-54.5,""dy"":-63,""t"":5105},{""x"":1313,""y"":186,""dx"":21.5,""dy"":-65,""t"":5136},{""x"":1307,""y"":204,""dx"":15.5,""dy"":-47,""t"":5173},{""x"":1291,""y"":230,""dx"":-0.5,""dy"":-21,""t"":5204},{""x"":1285,""y"":229,""dx"":-6.5,""dy"":-22,""t"":5240},{""x"":1298,""y"":255,""dx"":6.5,""dy"":4,""t"":5272},{""x"":1310,""y"":246,""dx"":18.5,""dy"":-5,""t"":5308},{""x"":1293,""y"":240,""dx"":1.5,""dy"":-11,""t"":5343},{""x"":1282,""y"":235,""dx"":-9.5,""dy"":-16,""t"":5373},{""x"":1277,""y"":236,""dx"":-14.5,""dy"":-15,""t"":5408},{""x"":1279,""y"":239,""dx"":-12.5,""dy"":-12,""t"":5446},{""x"":1286,""y"":233,""dx"":-5.5,""dy"":-18,""t"":5476},{""x"":1311,""y"":255,""dx"":19.5,""dy"":4,""t"":5512},{""x"":1318,""y"":233,""dx"":26.5,""dy"":-18,""t"":5543},{""x"":1330,""y"":237,""dx"":38.5,""dy"":-14,""t"":5580},{""x"":1344,""y"":246,""dx"":52.5,""dy"":-5,""t"":5616},{""x"":1348,""y"":247,""dx"":56.5,""dy"":-4,""t"":5646},{""x"":1348,""y"":249,""dx"":56.5,""dy"":-2,""t"":5680},{""x"":1330,""y"":251,""dx"":38.5,""dy"":0,""t"":5714},{""x"":1331,""y"":272,""dx"":39.5,""dy"":21,""t"":5751},{""x"":1336,""y"":282,""dx"":44.5,""dy"":31,""t"":5784},{""x"":1311,""y"":259,""dx"":19.5,""dy"":8,""t"":5817},{""x"":1297,""y"":256,""dx"":5.5,""dy"":5,""t"":5852},{""x"":1292,""y"":251,""dx"":0.5,""dy"":0,""t"":5889},{""x"":1289,""y"":267,""dx"":-2.5,""dy"":16,""t"":5920},{""x"":1308,""y"":281,""dx"":16.5,""dy"":30,""t"":5952},{""x"":1308,""y"":289,""dx"":16.5,""dy"":38,""t"":5985}],[{""x"":760,""y"":407,""dx"":-104.66668701171875,""dy"":-84,""t"":7008},{""x"":781,""y"":402,""dx"":-83.66668701171875,""dy"":-89,""t"":7039},{""x"":756,""y"":423,""dx"":-108.66668701171875,""dy"":-68,""t"":7080},{""x"":753,""y"":410,""dx"":-111.66668701171875,""dy"":-81,""t"":7112},{""x"":756,""y"":410,""dx"":-108.66668701171875,""dy"":-81,""t"":7143},{""x"":786,""y"":413,""dx"":-78.66668701171875,""dy"":-78,""t"":7176},{""x"":815,""y"":380,""dx"":-49.66668701171875,""dy"":-111,""t"":7210},{""x"":795,""y"":349,""dx"":-69.66668701171875,""dy"":-142,""t"":7246},{""x"":825,""y"":308,""dx"":-39.66668701171875,""dy"":-183,""t"":7280},{""x"":852,""y"":342,""dx"":-12.66668701171875,""dy"":-149,""t"":7313},{""x"":868,""y"":356,""dx"":3.33331298828125,""dy"":-135,""t"":7349},{""x"":887,""y"":346,""dx"":22.33331298828125,""dy"":-145,""t"":7379},{""x"":858,""y"":369,""dx"":-6.66668701171875,""dy"":-122,""t"":7416},{""x"":845,""y"":413,""dx"":-19.66668701171875,""dy"":-78,""t"":7447},{""x"":877,""y"":400,""dx"":12.33331298828125,""dy"":-91,""t"":7482},{""x"":912,""y"":408,""dx"":47.33331298828125,""dy"":-83,""t"":7519},{""x"":894,""y"":432,""dx"":29.33331298828125,""dy"":-59,""t"":7549},{""x"":908,""y"":413,""dx"":43.33331298828125,""dy"":-78,""t"":7584},{""x"":881,""y"":415,""dx"":16.33331298828125,""dy"":-76,""t"":7622},{""x"":865,""y"":427,""dx"":0.33331298828125,""dy"":-64,""t"":7652},{""x"":843,""y"":431,""dx"":-21.66668701171875,""dy"":-60,""t"":7688},{""x"":825,""y"":435,""dx"":-39.66668701171875,""dy"":-56,""t"":7719},{""x"":837,""y"":461,""dx"":-27.66668701171875,""dy"":-30,""t"":7756},{""x"":817,""y"":445,""dx"":-47.66668701171875,""dy"":-46,""t"":7791},{""x"":806,""y"":434,""dx"":-58.66668701171875,""dy"":-57,""t"":7822},{""x"":819,""y"":421,""dx"":-45.66668701171875,""dy"":-70,""t"":7857},{""x"":780,""y"":407,""dx"":-84.66668701171875,""dy"":-84,""t"":7894},{""x"":783,""y"":403,""dx"":-81.66668701171875,""dy"":-88,""t"":7925},{""x"":782,""y"":407,""dx"":-82.66668701171875,""dy"":-84,""t"":7960},{""x"":805,""y"":396,""dx"":-59.66668701171875,""dy"":-95,""t"":7991},{""x"":802,""y"":356,""dx"":-62.66668701171875,""dy"":-135,""t"":8028},{""x"":800,""y"":385,""dx"":-64.66668701171875,""dy"":-106,""t"":8064},{""x"":812,""y"":403,""dx"":-52.66668701171875,""dy"":-88,""t"":8094},{""x"":820,""y"":394,""dx"":-44.66668701171875,""dy"":-97,""t"":8127},{""x"":826,""y"":387,""dx"":-38.66668701171875,""dy"":-104,""t"":8161},{""x"":818,""y"":393,""dx"":-46.66668701171875,""dy"":-98,""t"":8198},{""x"":836,""y"":422,""dx"":-28.66668701171875,""dy"":-69,""t"":8232},{""x"":856,""y"":431,""dx"":-8.66668701171875,""dy"":-60,""t"":8263},{""x"":866,""y"":437,""dx"":1.33331298828125,""dy"":-54,""t"":8301},{""x"":888,""y"":460,""dx"":23.33331298828125,""dy"":-31,""t"":8335},{""x"":903,""y"":470,""dx"":38.33331298828125,""dy"":-21,""t"":8367},{""x"":894,""y"":456,""dx"":29.33331298828125,""dy"":-35,""t"":8400},{""x"":904,""y"":454,""dx"":39.33331298828125,""dy"":-37,""t"":8434},{""x"":895,""y"":458,""dx"":30.33331298828125,""dy"":-33,""t"":8470},{""x"":871,""y"":403,""dx"":6.33331298828125,""dy"":-88,""t"":8504},{""x"":872,""y"":431,""dx"":7.33331298828125,""dy"":-60,""t"":8557},{""x"":877,""y"":447,""dx"":12.33331298828125,""dy"":-44,""t"":8573},{""x"":889,""y"":441,""dx"":24.33331298828125,""dy"":-50,""t"":8604},{""x"":874,""y"":411,""dx"":9.33331298828125,""dy"":-80,""t"":8639},{""x"":887,""y"":406,""dx"":22.33331298828125,""dy"":-85,""t"":8673},{""x"":855,""y"":429,""dx"":-9.66668701171875,""dy"":-62,""t"":8707},{""x"":898,""y"":440,""dx"":33.33331298828125,""dy"":-51,""t"":8743},{""x"":885,""y"":448,""dx"":20.33331298828125,""dy"":-43,""t"":8773},{""x"":856,""y"":476,""dx"":-8.66668701171875,""dy"":-15,""t"":8809},{""x"":898,""y"":467,""dx"":33.33331298828125,""dy"":-24,""t"":8846},{""x"":899,""y"":466,""dx"":34.33331298828125,""dy"":-25,""t"":8876},{""x"":872,""y"":454,""dx"":7.33331298828125,""dy"":-37,""t"":8912},{""x"":830,""y"":445,""dx"":-34.66668701171875,""dy"":-46,""t"":8944},{""x"":816,""y"":450,""dx"":-48.66668701171875,""dy"":-41,""t"":8979}],[{""x"":652,""y"":597,""dx"":214.16665649414062,""dy"":-134,""t"":10001},{""x"":647,""y"":581,""dx"":209.16665649414062,""dy"":-150,""t"":10032},{""x"":646,""y"":589,""dx"":208.16665649414062,""dy"":-142,""t"":10071},{""x"":670,""y"":602,""dx"":232.16665649414062,""dy"":-129,""t"":10100},{""x"":659,""y"":607,""dx"":221.16665649414062,""dy"":-124,""t"":10136},{""x"":638,""y"":605,""dx"":200.16665649414062,""dy"":-126,""t"":10168},{""x"":643,""y"":605,""dx"":205.16665649414062,""dy"":-126,""t"":10203},{""x"":608,""y"":612,""dx"":170.16665649414062,""dy"":-119,""t"":10239},{""x"":582,""y"":614,""dx"":144.16665649414062,""dy"":-117,""t"":10270},{""x"":567,""y"":620,""dx"":129.16665649414062,""dy"":-111,""t"":10304},{""x"":571,""y"":636,""dx"":133.16665649414062,""dy"":-95,""t"":10342},{""x"":533,""y"":606,""dx"":95.16665649414062,""dy"":-125,""t"":10373},{""x"":558,""y"":623,""dx"":120.16665649414062,""dy"":-108,""t"":10408},{""x"":598,""y"":605,""dx"":160.16665649414062,""dy"":-126,""t"":10439},{""x"":588,""y"":620,""dx"":150.16665649414062,""dy"":-111,""t"":10477},{""x"":602,""y"":614,""dx"":164.16665649414062,""dy"":-117,""t"":10512},{""x"":616,""y"":617,""dx"":178.16665649414062,""dy"":-114,""t"":10542},{""x"":644,""y"":588,""dx"":206.16665649414062,""dy"":-143,""t"":10576},{""x"":640,""y"":615,""dx"":202.16665649414062,""dy"":-116,""t"":10609},{""x"":616,""y"":651,""dx"":178.16665649414062,""dy"":-80,""t"":10645},{""x"":595,""y"":681,""dx"":157.16665649414062,""dy"":-50,""t"":10679},{""x"":577,""y"":664,""dx"":139.16665649414062,""dy"":-67,""t"":10713},{""x"":553,""y"":644,""dx"":115.16665649414062,""dy"":-87,""t"":10748},{""x"":575,""y"":657,""dx"":137.16665649414062,""dy"":-74,""t"":10783},{""x"":563,""y"":654,""dx"":125.16665649414062,""dy"":-77,""t"":10816},{""x"":591,""y"":665,""dx"":153.16665649414062,""dy"":-66,""t"":10848},{""x"":556,""y"":650,""dx"":118.16665649414062,""dy"":-81,""t"":10882},{""x"":564,""y"":611,""dx"":126.16665649414062,""dy"":-120,""t"":10919},{""x"":606,""y"":628,""dx"":168.16665649414062,""dy"":-103,""t"":10949},{""x"":613,""y"":650,""dx"":175.16665649414062,""dy"":-81,""t"":10984},{""x"":611,""y"":667,""dx"":173.16665649414062,""dy"":-64,""t"":11022},{""x"":621,""y"":657,""dx"":183.16665649414062,""dy"":-74,""t"":11051},{""x"":635,""y"":635,""dx"":197.16665649414062,""dy"":-96,""t"":11088},{""x"":656,""y"":650,""dx"":218.16665649414062,""dy"":-81,""t"":11119},{""x"":628,""y"":664,""dx"":190.16665649414062,""dy"":-67,""t"":11155},{""x"":641,""y"":673,""dx"":203.16665649414062,""dy"":-58,""t"":11191},{""x"":671,""y"":672,""dx"":233.16665649414062,""dy"":-59,""t"":11221},{""x"":683,""y"":609,""dx"":245.16665649414062,""dy"":-122,""t"":11256},{""x"":674,""y"":611,""dx"":236.16665649414062,""dy"":-120,""t"":11294},{""x"":661,""y"":599,""dx"":223.16665649414062,""dy"":-132,""t"":11329},{""x"":653,""y"":602,""dx"":215.16665649414062,""dy"":-129,""t"":11361},{""x"":644,""y"":624,""dx"":206.16665649414062,""dy"":-107,""t"":11392},{""x"":615,""y"":609,""dx"":177.16665649414062,""dy"":-122,""t"":11427},{""x"":659,""y"":582,""dx"":221.16665649414062,""dy"":-149,""t"":11464},{""x"":654,""y"":624,""dx"":216.16665649414062,""dy"":-107,""t"":11494},{""x"":646,""y"":654,""dx"":208.16665649414062,""dy"":-77,""t"":11527},{""x"":689,""y"":609,""dx"":251.16665649414062,""dy"":-122,""t"":11567},{""x"":697,""y"":572,""dx"":259.1666564941406,""dy"":-159,""t"":11597},{""x"":668,""y"":601,""dx"":230.16665649414062,""dy"":-130,""t"":11632},{""x"":662,""y"":547,""dx"":224.16665649414062,""dy"":-184,""t"":11664},{""x"":676,""y"":569,""dx"":238.16665649414062,""dy"":-162,""t"":11700},{""x"":736,""y"":564,""dx"":298.1666564941406,""dy"":-167,""t"":11736},{""x"":706,""y"":566,""dx"":268.1666564941406,""dy"":-165,""t"":11767},{""x"":697,""y"":607,""dx"":259.1666564941406,""dy"":-124,""t"":11800},{""x"":688,""y"":602,""dx"":250.16665649414062,""dy"":-129,""t"":11833},{""x"":657,""y"":613,""dx"":219.16665649414062,""dy"":-118,""t"":11870},{""x"":663,""y"":613,""dx"":225.16665649414062,""dy"":-118,""t"":11904},{""x"":655,""y"":646,""dx"":217.16665649414062,""dy"":-85,""t"":11936},{""x"":634,""y"":643,""dx"":196.16665649414062,""dy"":-88,""t"":11973}],[{""x"":1237,""y"":530,""dx"":-54.5,""dy"":-201,""t"":13025},{""x"":1233,""y"":554,""dx"":-58.5,""dy"":-177,""t"":13057},{""x"":1231,""y"":551,""dx"":-60.5,""dy"":-180,""t"":13094},{""x"":1241,""y"":554,""dx"":-50.5,""dy"":-177,""t"":13129},{""x"":1256,""y"":532,""dx"":-35.5,""dy"":-199,""t"":13160},{""x"":1240,""y"":509,""dx"":-51.5,""dy"":-222,""t"":13197},{""x"":1277,""y"":529,""dx"":-14.5,""dy"":-202,""t"":13228},{""x"":1250,""y"":516,""dx"":-41.5,""dy"":-215,""t"":13263},{""x"":1294,""y"":496,""dx"":2.5,""dy"":-235,""t"":13296},{""x"":1273,""y"":494,""dx"":-18.5,""dy"":-237,""t"":13331},{""x"":1252,""y"":489,""dx"":-39.5,""dy"":-242,""t"":13366},{""x"":1233,""y"":501,""dx"":-58.5,""dy"":-230,""t"":13400},{""x"":1199,""y"":503,""dx"":-92.5,""dy"":-228,""t"":13433},{""x"":1190,""y"":498,""dx"":-101.5,""dy"":-233,""t"":13469},{""x"":1163,""y"":507,""dx"":-128.5,""dy"":-224,""t"":13500},{""x"":1103,""y"":551,""dx"":-188.5,""dy"":-180,""t"":13537},{""x"":1128,""y"":598,""dx"":-163.5,""dy"":-133,""t"":13568},{""x"":1135,""y"":580,""dx"":-156.5,""dy"":-151,""t"":13603},{""x"":1172,""y"":563,""dx"":-119.5,""dy"":-168,""t"":13639},{""x"":1154,""y"":573,""dx"":-137.5,""dy"":-158,""t"":13669},{""x"":1132,""y"":579,""dx"":-159.5,""dy"":-152,""t"":13704},{""x"":1155,""y"":600,""dx"":-136.5,""dy"":-131,""t"":13742},{""x"":1112,""y"":627,""dx"":-179.5,""dy"":-104,""t"":13773},{""x"":1108,""y"":661,""dx"":-183.5,""dy"":-70,""t"":13808},{""x"":1075,""y"":627,""dx"":-216.5,""dy"":-104,""t"":13839},{""x"":1084,""y"":604,""dx"":-207.5,""dy"":-127,""t"":13876},{""x"":1099,""y"":578,""dx"":-192.5,""dy"":-153,""t"":13912},{""x"":1114,""y"":580,""dx"":-177.5,""dy"":-151,""t"":13942},{""x"":1073,""y"":611,""dx"":-218.5,""dy"":-120,""t"":13976},{""x"":1044,""y"":620,""dx"":-247.5,""dy"":-111,""t"":14015},{""x"":1064,""y"":609,""dx"":-227.5,""dy"":-122,""t"":14045},{""x"":1082,""y"":600,""dx"":-209.5,""dy"":-131,""t"":14079},{""x"":1099,""y"":599,""dx"":-192.5,""dy"":-132,""t"":14113},{""x"":1117,""y"":604,""dx"":-174.5,""dy"":-127,""t"":14148},{""x"":1143,""y"":609,""dx"":-148.5,""dy"":-122,""t"":14184},{""x"":1135,""y"":586,""dx"":-156.5,""dy"":-145,""t"":14215},{""x"":1198,""y"":562,""dx"":-93.5,""dy"":-169,""t"":14251},{""x"":1164,""y"":551,""dx"":-127.5,""dy"":-180,""t"":14281},{""x"":1153,""y"":561,""dx"":-138.5,""dy"":-170,""t"":14318},{""x"":1153,""y"":557,""dx"":-138.5,""dy"":-174,""t"":14352},{""x"":1173,""y"":545,""dx"":-118.5,""dy"":-186,""t"":14384},{""x"":1150,""y"":554,""dx"":-141.5,""dy"":-177,""t"":14422},{""x"":1118,""y"":570,""dx"":-173.5,""dy"":-161,""t"":14451},{""x"":1145,""y"":539,""dx"":-146.5,""dy"":-192,""t"":14487},{""x"":1182,""y"":520,""dx"":-109.5,""dy"":-211,""t"":14521},{""x"":1208,""y"":534,""dx"":-83.5,""dy"":-197,""t"":14554},{""x"":1227,""y"":523,""dx"":-64.5,""dy"":-208,""t"":14590},{""x"":1187,""y"":532,""dx"":-104.5,""dy"":-199,""t"":14622},{""x"":1136,""y"":572,""dx"":-155.5,""dy"":-159,""t"":14656},{""x"":1141,""y"":570,""dx"":-150.5,""dy"":-161,""t"":14694},{""x"":1186,""y"":563,""dx"":-105.5,""dy"":-168,""t"":14724},{""x"":1170,""y"":559,""dx"":-121.5,""dy"":-172,""t"":14760},{""x"":1201,""y"":533,""dx"":-90.5,""dy"":-198,""t"":14791},{""x"":1204,""y"":546,""dx"":-87.5,""dy"":-185,""t"":14827},{""x"":1210,""y"":529,""dx"":-81.5,""dy"":-202,""t"":14863},{""x"":1217,""y"":515,""dx"":-74.5,""dy"":-216,""t"":14893},{""x"":1240,""y"":512,""dx"":-51.5,""dy"":-219,""t"":14929},{""x"":1251,""y"":495,""dx"":-40.5,""dy"":-236,""t"":14966},{""x"":1287,""y"":478,""dx"":-4.5,""dy"":-253,""t"":14996}]]","[49.152542372881356,100,100,32.20338983050847,13.559322033898304]","[{""x"":184.09885988397113,""y"":66.47457627118644,""r"":70.57794817200387},{""x"":42.833333333333336,""y"":0.9166666666666666,""r"":70.16419474431524},{""x"":-21.107364977820446,""y"":-74.33898305084746,""r"":51.54843654242483},{""x"":193.53953785007283,""y"":-110.7457627118644,""r"":42.723195967933506},{""x"":-118.65254237288136,""y"":-176.05084745762713,""r"":60.16003028980271}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.46","validate","","","","","","","","","","",""
