"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","202336","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","206982","0.0-1.0-0.0","4641","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","208405","0.0-1.0-1.0","1423","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","212718","0.0-2.0","","","","2241","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","213726","0.0-3.0-0.0","1006","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","226237","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","227077","0.0-3.0-2.0","839","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","244221","0.0-3.0-3.0","","","","","","[[{""x"":475,""y"":346,""dx"":-16,""dy"":65,""t"":989},{""x"":503,""y"":338,""dx"":12,""dy"":57,""t"":1023},{""x"":503,""y"":334,""dx"":12,""dy"":53,""t"":1059},{""x"":505,""y"":337,""dx"":14,""dy"":56,""t"":1091},{""x"":506,""y"":336,""dx"":15,""dy"":55,""t"":1125},{""x"":504,""y"":343,""dx"":13,""dy"":62,""t"":1161},{""x"":506,""y"":341,""dx"":15,""dy"":60,""t"":1193},{""x"":500,""y"":347,""dx"":9,""dy"":66,""t"":1228},{""x"":495,""y"":352,""dx"":4,""dy"":71,""t"":1259},{""x"":492,""y"":353,""dx"":1,""dy"":72,""t"":1295},{""x"":487,""y"":350,""dx"":-4,""dy"":69,""t"":1329},{""x"":488,""y"":351,""dx"":-3,""dy"":70,""t"":1364},{""x"":452,""y"":387,""dx"":-39,""dy"":106,""t"":1397},{""x"":459,""y"":375,""dx"":-32,""dy"":94,""t"":1433},{""x"":475,""y"":372,""dx"":-16,""dy"":91,""t"":1466},{""x"":497,""y"":351,""dx"":6,""dy"":70,""t"":1500},{""x"":520,""y"":334,""dx"":29,""dy"":53,""t"":1533},{""x"":522,""y"":326,""dx"":31,""dy"":45,""t"":1568},{""x"":543,""y"":313,""dx"":52,""dy"":32,""t"":1601},{""x"":514,""y"":348,""dx"":23,""dy"":67,""t"":1635},{""x"":462,""y"":360,""dx"":-29,""dy"":79,""t"":1669},{""x"":434,""y"":388,""dx"":-57,""dy"":107,""t"":1703},{""x"":407,""y"":406,""dx"":-84,""dy"":125,""t"":1737},{""x"":385,""y"":427,""dx"":-106,""dy"":146,""t"":1772},{""x"":377,""y"":440,""dx"":-114,""dy"":159,""t"":1805},{""x"":361,""y"":442,""dx"":-130,""dy"":161,""t"":1839},{""x"":362,""y"":439,""dx"":-129,""dy"":158,""t"":1874},{""x"":365,""y"":445,""dx"":-126,""dy"":164,""t"":1908},{""x"":378,""y"":443,""dx"":-113,""dy"":162,""t"":1942},{""x"":375,""y"":451,""dx"":-116,""dy"":170,""t"":1976},{""x"":376,""y"":462,""dx"":-115,""dy"":181,""t"":2010},{""x"":370,""y"":480,""dx"":-121,""dy"":199,""t"":2043},{""x"":389,""y"":468,""dx"":-102,""dy"":187,""t"":2077},{""x"":367,""y"":472,""dx"":-124,""dy"":191,""t"":2112},{""x"":351,""y"":464,""dx"":-140,""dy"":183,""t"":2147},{""x"":338,""y"":462,""dx"":-153,""dy"":181,""t"":2180},{""x"":331,""y"":457,""dx"":-160,""dy"":176,""t"":2214},{""x"":327,""y"":481,""dx"":-164,""dy"":200,""t"":2247},{""x"":348,""y"":433,""dx"":-143,""dy"":152,""t"":2281},{""x"":351,""y"":447,""dx"":-140,""dy"":166,""t"":2316},{""x"":356,""y"":448,""dx"":-135,""dy"":167,""t"":2351},{""x"":354,""y"":458,""dx"":-137,""dy"":177,""t"":2385},{""x"":379,""y"":411,""dx"":-112,""dy"":130,""t"":2419},{""x"":410,""y"":412,""dx"":-81,""dy"":131,""t"":2451},{""x"":412,""y"":369,""dx"":-79,""dy"":88,""t"":2486},{""x"":426,""y"":334,""dx"":-65,""dy"":53,""t"":2520},{""x"":450,""y"":341,""dx"":-41,""dy"":60,""t"":2554},{""x"":461,""y"":346,""dx"":-30,""dy"":65,""t"":2589},{""x"":490,""y"":351,""dx"":-1,""dy"":70,""t"":2621},{""x"":512,""y"":371,""dx"":21,""dy"":90,""t"":2656},{""x"":473,""y"":411,""dx"":-18,""dy"":130,""t"":2690},{""x"":468,""y"":416,""dx"":-23,""dy"":135,""t"":2723},{""x"":451,""y"":428,""dx"":-40,""dy"":147,""t"":2757},{""x"":454,""y"":443,""dx"":-37,""dy"":162,""t"":2792},{""x"":457,""y"":456,""dx"":-34,""dy"":175,""t"":2824},{""x"":459,""y"":466,""dx"":-32,""dy"":185,""t"":2860},{""x"":451,""y"":465,""dx"":-40,""dy"":184,""t"":2894},{""x"":435,""y"":504,""dx"":-56,""dy"":223,""t"":2928},{""x"":433,""y"":494,""dx"":-58,""dy"":213,""t"":2962}],[{""x"":511,""y"":804,""dx"":20,""dy"":-17,""t"":3983},{""x"":515,""y"":801,""dx"":24,""dy"":-20,""t"":4016},{""x"":520,""y"":807,""dx"":29,""dy"":-14,""t"":4050},{""x"":511,""y"":822,""dx"":20,""dy"":1,""t"":4085},{""x"":512,""y"":821,""dx"":21,""dy"":0,""t"":4119},{""x"":523,""y"":812,""dx"":32,""dy"":-9,""t"":4152},{""x"":511,""y"":831,""dx"":20,""dy"":10,""t"":4186},{""x"":505,""y"":840,""dx"":14,""dy"":19,""t"":4219},{""x"":487,""y"":839,""dx"":-4,""dy"":18,""t"":4254},{""x"":493,""y"":831,""dx"":2,""dy"":10,""t"":4287},{""x"":502,""y"":848,""dx"":11,""dy"":27,""t"":4321},{""x"":501,""y"":839,""dx"":10,""dy"":18,""t"":4356},{""x"":510,""y"":835,""dx"":19,""dy"":14,""t"":4390},{""x"":517,""y"":824,""dx"":26,""dy"":3,""t"":4421},{""x"":530,""y"":814,""dx"":39,""dy"":-7,""t"":4458},{""x"":536,""y"":835,""dx"":45,""dy"":14,""t"":4492},{""x"":542,""y"":846,""dx"":51,""dy"":25,""t"":4526},{""x"":541,""y"":851,""dx"":50,""dy"":30,""t"":4560},{""x"":547,""y"":861,""dx"":56,""dy"":40,""t"":4594},{""x"":555,""y"":846,""dx"":64,""dy"":25,""t"":4628},{""x"":563,""y"":839,""dx"":72,""dy"":18,""t"":4661},{""x"":568,""y"":826,""dx"":77,""dy"":5,""t"":4696},{""x"":562,""y"":808,""dx"":71,""dy"":-13,""t"":4730},{""x"":528,""y"":796,""dx"":37,""dy"":-25,""t"":4764},{""x"":542,""y"":818,""dx"":51,""dy"":-3,""t"":4798},{""x"":539,""y"":836,""dx"":48,""dy"":15,""t"":4830},{""x"":525,""y"":839,""dx"":34,""dy"":18,""t"":4866},{""x"":536,""y"":854,""dx"":45,""dy"":33,""t"":4900},{""x"":543,""y"":868,""dx"":52,""dy"":47,""t"":4933},{""x"":543,""y"":872,""dx"":52,""dy"":51,""t"":4968},{""x"":539,""y"":875,""dx"":48,""dy"":54,""t"":5001},{""x"":533,""y"":877,""dx"":42,""dy"":56,""t"":5036},{""x"":534,""y"":882,""dx"":43,""dy"":61,""t"":5070},{""x"":539,""y"":887,""dx"":48,""dy"":66,""t"":5103},{""x"":542,""y"":892,""dx"":51,""dy"":71,""t"":5138},{""x"":538,""y"":887,""dx"":47,""dy"":66,""t"":5172},{""x"":534,""y"":883,""dx"":43,""dy"":62,""t"":5206},{""x"":534,""y"":883,""dx"":43,""dy"":62,""t"":5239},{""x"":539,""y"":891,""dx"":48,""dy"":70,""t"":5273},{""x"":536,""y"":885,""dx"":45,""dy"":64,""t"":5308},{""x"":531,""y"":881,""dx"":40,""dy"":60,""t"":5341},{""x"":528,""y"":889,""dx"":37,""dy"":68,""t"":5377},{""x"":531,""y"":879,""dx"":40,""dy"":58,""t"":5410},{""x"":528,""y"":872,""dx"":37,""dy"":51,""t"":5444},{""x"":522,""y"":871,""dx"":31,""dy"":50,""t"":5478},{""x"":520,""y"":856,""dx"":29,""dy"":35,""t"":5512},{""x"":527,""y"":851,""dx"":36,""dy"":30,""t"":5547},{""x"":540,""y"":844,""dx"":49,""dy"":23,""t"":5579},{""x"":521,""y"":832,""dx"":30,""dy"":11,""t"":5615},{""x"":541,""y"":832,""dx"":50,""dy"":11,""t"":5649},{""x"":538,""y"":829,""dx"":47,""dy"":8,""t"":5681},{""x"":522,""y"":816,""dx"":31,""dy"":-5,""t"":5715},{""x"":516,""y"":805,""dx"":25,""dy"":-16,""t"":5750},{""x"":506,""y"":797,""dx"":15,""dy"":-24,""t"":5784},{""x"":496,""y"":794,""dx"":5,""dy"":-27,""t"":5818},{""x"":496,""y"":768,""dx"":5,""dy"":-53,""t"":5852},{""x"":496,""y"":773,""dx"":5,""dy"":-48,""t"":5886},{""x"":505,""y"":775,""dx"":14,""dy"":-46,""t"":5920},{""x"":500,""y"":778,""dx"":9,""dy"":-43,""t"":5954},{""x"":496,""y"":784,""dx"":5,""dy"":-37,""t"":5988}],[{""x"":1001,""y"":598,""dx"":30,""dy"":47,""t"":7007},{""x"":994,""y"":561,""dx"":23,""dy"":10,""t"":7043},{""x"":989,""y"":586,""dx"":18,""dy"":35,""t"":7076},{""x"":984,""y"":604,""dx"":13,""dy"":53,""t"":7110},{""x"":988,""y"":614,""dx"":17,""dy"":63,""t"":7144},{""x"":990,""y"":630,""dx"":19,""dy"":79,""t"":7178},{""x"":1005,""y"":648,""dx"":34,""dy"":97,""t"":7213},{""x"":993,""y"":654,""dx"":22,""dy"":103,""t"":7246},{""x"":983,""y"":646,""dx"":12,""dy"":95,""t"":7279},{""x"":987,""y"":658,""dx"":16,""dy"":107,""t"":7313},{""x"":982,""y"":650,""dx"":11,""dy"":99,""t"":7348},{""x"":978,""y"":648,""dx"":7,""dy"":97,""t"":7382},{""x"":976,""y"":639,""dx"":5,""dy"":88,""t"":7416},{""x"":975,""y"":633,""dx"":4,""dy"":82,""t"":7451},{""x"":975,""y"":633,""dx"":4,""dy"":82,""t"":7484},{""x"":972,""y"":636,""dx"":1,""dy"":85,""t"":7517},{""x"":980,""y"":633,""dx"":9,""dy"":82,""t"":7551},{""x"":992,""y"":627,""dx"":21,""dy"":76,""t"":7586},{""x"":983,""y"":635,""dx"":12,""dy"":84,""t"":7620},{""x"":979,""y"":628,""dx"":8,""dy"":77,""t"":7655},{""x"":963,""y"":611,""dx"":-8,""dy"":60,""t"":7688},{""x"":965,""y"":590,""dx"":-6,""dy"":39,""t"":7723},{""x"":957,""y"":580,""dx"":-14,""dy"":29,""t"":7756},{""x"":966,""y"":585,""dx"":-5,""dy"":34,""t"":7789},{""x"":952,""y"":569,""dx"":-19,""dy"":18,""t"":7824},{""x"":946,""y"":576,""dx"":-25,""dy"":25,""t"":7858},{""x"":949,""y"":569,""dx"":-22,""dy"":18,""t"":7892},{""x"":961,""y"":557,""dx"":-10,""dy"":6,""t"":7926},{""x"":957,""y"":557,""dx"":-14,""dy"":6,""t"":7958},{""x"":955,""y"":555,""dx"":-16,""dy"":4,""t"":7994},{""x"":956,""y"":548,""dx"":-15,""dy"":-3,""t"":8028},{""x"":953,""y"":544,""dx"":-18,""dy"":-7,""t"":8062},{""x"":944,""y"":590,""dx"":-27,""dy"":39,""t"":8096},{""x"":925,""y"":723,""dx"":-46,""dy"":172,""t"":8130},{""x"":834,""y"":923,""dx"":-137,""dy"":372,""t"":8165},{""x"":795,""y"":1057,""dx"":-176,""dy"":506,""t"":8197},{""x"":794,""y"":1154,""dx"":-177,""dy"":603,""t"":8233},{""x"":776,""y"":1200,""dx"":-195,""dy"":649,""t"":8267},{""x"":811,""y"":1200,""dx"":-160,""dy"":649,""t"":8300},{""x"":844,""y"":1180,""dx"":-127,""dy"":629,""t"":8335},{""x"":873,""y"":1158,""dx"":-98,""dy"":607,""t"":8366},{""x"":911,""y"":1124,""dx"":-60,""dy"":573,""t"":8402},{""x"":946,""y"":1083,""dx"":-25,""dy"":532,""t"":8435},{""x"":946,""y"":1049,""dx"":-25,""dy"":498,""t"":8469},{""x"":962,""y"":1016,""dx"":-9,""dy"":465,""t"":8504},{""x"":968,""y"":986,""dx"":-3,""dy"":435,""t"":8539},{""x"":973,""y"":961,""dx"":2,""dy"":410,""t"":8571},{""x"":980,""y"":930,""dx"":9,""dy"":379,""t"":8606},{""x"":1003,""y"":918,""dx"":32,""dy"":367,""t"":8640},{""x"":1024,""y"":906,""dx"":53,""dy"":355,""t"":8673},{""x"":1042,""y"":892,""dx"":71,""dy"":341,""t"":8707},{""x"":1054,""y"":888,""dx"":83,""dy"":337,""t"":8742},{""x"":1036,""y"":864,""dx"":65,""dy"":313,""t"":8776},{""x"":1024,""y"":850,""dx"":53,""dy"":299,""t"":8810},{""x"":1022,""y"":852,""dx"":51,""dy"":301,""t"":8844},{""x"":1005,""y"":840,""dx"":34,""dy"":289,""t"":8877},{""x"":999,""y"":832,""dx"":28,""dy"":281,""t"":8911},{""x"":986,""y"":841,""dx"":15,""dy"":290,""t"":8945},{""x"":992,""y"":842,""dx"":21,""dy"":291,""t"":8979}],[{""x"":1469,""y"":189,""dx"":18,""dy"":-92,""t"":10000},{""x"":1470,""y"":191,""dx"":19,""dy"":-90,""t"":10034},{""x"":1442,""y"":189,""dx"":-9,""dy"":-92,""t"":10067},{""x"":1449,""y"":178,""dx"":-2,""dy"":-103,""t"":10101},{""x"":1453,""y"":176,""dx"":2,""dy"":-105,""t"":10136},{""x"":1463,""y"":183,""dx"":12,""dy"":-98,""t"":10171},{""x"":1464,""y"":199,""dx"":13,""dy"":-82,""t"":10203},{""x"":1459,""y"":211,""dx"":8,""dy"":-70,""t"":10238},{""x"":1451,""y"":215,""dx"":0,""dy"":-66,""t"":10272},{""x"":1467,""y"":230,""dx"":16,""dy"":-51,""t"":10306},{""x"":1473,""y"":238,""dx"":22,""dy"":-43,""t"":10340},{""x"":1468,""y"":235,""dx"":17,""dy"":-46,""t"":10373},{""x"":1468,""y"":242,""dx"":17,""dy"":-39,""t"":10408},{""x"":1472,""y"":250,""dx"":21,""dy"":-31,""t"":10442},{""x"":1465,""y"":254,""dx"":14,""dy"":-27,""t"":10477},{""x"":1467,""y"":262,""dx"":16,""dy"":-19,""t"":10510},{""x"":1467,""y"":270,""dx"":16,""dy"":-11,""t"":10544},{""x"":1471,""y"":278,""dx"":20,""dy"":-3,""t"":10578},{""x"":1468,""y"":284,""dx"":17,""dy"":3,""t"":10612},{""x"":1475,""y"":287,""dx"":24,""dy"":6,""t"":10647},{""x"":1477,""y"":280,""dx"":26,""dy"":-1,""t"":10680},{""x"":1477,""y"":275,""dx"":26,""dy"":-6,""t"":10715},{""x"":1481,""y"":272,""dx"":30,""dy"":-9,""t"":10748},{""x"":1482,""y"":270,""dx"":31,""dy"":-11,""t"":10782},{""x"":1485,""y"":278,""dx"":34,""dy"":-3,""t"":10817},{""x"":1489,""y"":268,""dx"":38,""dy"":-13,""t"":10850},{""x"":1491,""y"":273,""dx"":40,""dy"":-8,""t"":10885},{""x"":1489,""y"":263,""dx"":38,""dy"":-18,""t"":10918},{""x"":1494,""y"":265,""dx"":43,""dy"":-16,""t"":10952},{""x"":1493,""y"":261,""dx"":42,""dy"":-20,""t"":10986},{""x"":1496,""y"":274,""dx"":45,""dy"":-7,""t"":11021},{""x"":1498,""y"":278,""dx"":47,""dy"":-3,""t"":11054},{""x"":1489,""y"":270,""dx"":38,""dy"":-11,""t"":11087},{""x"":1492,""y"":277,""dx"":41,""dy"":-4,""t"":11122},{""x"":1495,""y"":283,""dx"":44,""dy"":2,""t"":11156},{""x"":1490,""y"":265,""dx"":39,""dy"":-16,""t"":11189},{""x"":1480,""y"":272,""dx"":29,""dy"":-9,""t"":11224},{""x"":1477,""y"":272,""dx"":26,""dy"":-9,""t"":11258},{""x"":1473,""y"":258,""dx"":22,""dy"":-23,""t"":11292},{""x"":1473,""y"":260,""dx"":22,""dy"":-21,""t"":11326},{""x"":1476,""y"":255,""dx"":25,""dy"":-26,""t"":11360},{""x"":1476,""y"":248,""dx"":25,""dy"":-33,""t"":11394},{""x"":1475,""y"":245,""dx"":24,""dy"":-36,""t"":11428},{""x"":1472,""y"":245,""dx"":21,""dy"":-36,""t"":11461},{""x"":1472,""y"":239,""dx"":21,""dy"":-42,""t"":11496},{""x"":1469,""y"":248,""dx"":18,""dy"":-33,""t"":11530},{""x"":1466,""y"":256,""dx"":15,""dy"":-25,""t"":11562},{""x"":1470,""y"":264,""dx"":19,""dy"":-17,""t"":11598},{""x"":1471,""y"":263,""dx"":20,""dy"":-18,""t"":11632},{""x"":1477,""y"":277,""dx"":26,""dy"":-4,""t"":11667},{""x"":1481,""y"":281,""dx"":30,""dy"":0,""t"":11700},{""x"":1479,""y"":280,""dx"":28,""dy"":-1,""t"":11733},{""x"":1477,""y"":270,""dx"":26,""dy"":-11,""t"":11769},{""x"":1487,""y"":260,""dx"":36,""dy"":-21,""t"":11802},{""x"":1487,""y"":264,""dx"":36,""dy"":-17,""t"":11836},{""x"":1487,""y"":264,""dx"":36,""dy"":-17,""t"":11870},{""x"":1497,""y"":275,""dx"":46,""dy"":-6,""t"":11904},{""x"":1492,""y"":278,""dx"":41,""dy"":-3,""t"":11938},{""x"":1486,""y"":271,""dx"":35,""dy"":-10,""t"":11969},{""x"":1485,""y"":273,""dx"":34,""dy"":-8,""t"":12006}],[{""x"":1399,""y"":721,""dx"":-52,""dy"":-100,""t"":13027},{""x"":1377,""y"":703,""dx"":-74,""dy"":-118,""t"":13060},{""x"":1416,""y"":703,""dx"":-35,""dy"":-118,""t"":13093},{""x"":1402,""y"":713,""dx"":-49,""dy"":-108,""t"":13126},{""x"":1370,""y"":708,""dx"":-81,""dy"":-113,""t"":13162},{""x"":1342,""y"":694,""dx"":-109,""dy"":-127,""t"":13196},{""x"":1352,""y"":702,""dx"":-99,""dy"":-119,""t"":13230},{""x"":1386,""y"":703,""dx"":-65,""dy"":-118,""t"":13265},{""x"":1390,""y"":694,""dx"":-61,""dy"":-127,""t"":13298},{""x"":1346,""y"":698,""dx"":-105,""dy"":-123,""t"":13332},{""x"":1333,""y"":683,""dx"":-118,""dy"":-138,""t"":13367},{""x"":1364,""y"":692,""dx"":-87,""dy"":-129,""t"":13399},{""x"":1353,""y"":688,""dx"":-98,""dy"":-133,""t"":13433},{""x"":1330,""y"":685,""dx"":-121,""dy"":-136,""t"":13468},{""x"":1324,""y"":687,""dx"":-127,""dy"":-134,""t"":13502},{""x"":1309,""y"":700,""dx"":-142,""dy"":-121,""t"":13534},{""x"":1311,""y"":704,""dx"":-140,""dy"":-117,""t"":13570},{""x"":1319,""y"":711,""dx"":-132,""dy"":-110,""t"":13604},{""x"":1315,""y"":702,""dx"":-136,""dy"":-119,""t"":13639},{""x"":1318,""y"":693,""dx"":-133,""dy"":-128,""t"":13672},{""x"":1340,""y"":692,""dx"":-111,""dy"":-129,""t"":13706},{""x"":1358,""y"":683,""dx"":-93,""dy"":-138,""t"":13740},{""x"":1378,""y"":675,""dx"":-73,""dy"":-146,""t"":13773},{""x"":1396,""y"":664,""dx"":-55,""dy"":-157,""t"":13809},{""x"":1421,""y"":671,""dx"":-30,""dy"":-150,""t"":13842},{""x"":1431,""y"":666,""dx"":-20,""dy"":-155,""t"":13876},{""x"":1440,""y"":670,""dx"":-11,""dy"":-151,""t"":13911},{""x"":1460,""y"":667,""dx"":9,""dy"":-154,""t"":13944},{""x"":1476,""y"":668,""dx"":25,""dy"":-153,""t"":13978},{""x"":1485,""y"":667,""dx"":34,""dy"":-154,""t"":14012},{""x"":1495,""y"":671,""dx"":44,""dy"":-150,""t"":14046},{""x"":1494,""y"":680,""dx"":43,""dy"":-141,""t"":14081},{""x"":1496,""y"":689,""dx"":45,""dy"":-132,""t"":14114},{""x"":1486,""y"":702,""dx"":35,""dy"":-119,""t"":14148},{""x"":1495,""y"":702,""dx"":44,""dy"":-119,""t"":14182},{""x"":1506,""y"":692,""dx"":55,""dy"":-129,""t"":14217},{""x"":1519,""y"":682,""dx"":68,""dy"":-139,""t"":14250},{""x"":1488,""y"":673,""dx"":37,""dy"":-148,""t"":14284},{""x"":1477,""y"":671,""dx"":26,""dy"":-150,""t"":14318},{""x"":1461,""y"":657,""dx"":10,""dy"":-164,""t"":14352},{""x"":1409,""y"":656,""dx"":-42,""dy"":-165,""t"":14387},{""x"":1366,""y"":654,""dx"":-85,""dy"":-167,""t"":14420},{""x"":1378,""y"":654,""dx"":-73,""dy"":-167,""t"":14453},{""x"":1350,""y"":654,""dx"":-101,""dy"":-167,""t"":14489},{""x"":1327,""y"":654,""dx"":-124,""dy"":-167,""t"":14522},{""x"":1309,""y"":643,""dx"":-142,""dy"":-178,""t"":14556},{""x"":1301,""y"":663,""dx"":-150,""dy"":-158,""t"":14590},{""x"":1300,""y"":674,""dx"":-151,""dy"":-147,""t"":14623},{""x"":1299,""y"":691,""dx"":-152,""dy"":-130,""t"":14658},{""x"":1309,""y"":702,""dx"":-142,""dy"":-119,""t"":14692},{""x"":1317,""y"":710,""dx"":-134,""dy"":-111,""t"":14726},{""x"":1319,""y"":720,""dx"":-132,""dy"":-101,""t"":14760},{""x"":1323,""y"":729,""dx"":-128,""dy"":-92,""t"":14794},{""x"":1335,""y"":736,""dx"":-116,""dy"":-85,""t"":14828},{""x"":1343,""y"":742,""dx"":-108,""dy"":-79,""t"":14862},{""x"":1355,""y"":740,""dx"":-96,""dy"":-81,""t"":14896},{""x"":1362,""y"":744,""dx"":-89,""dy"":-77,""t"":14929},{""x"":1369,""y"":745,""dx"":-82,""dy"":-76,""t"":14964},{""x"":1359,""y"":747,""dx"":-92,""dy"":-74,""t"":14997}]]","[69.49152542372882,100,57.6271186440678,100,91.52542372881356]","[{""x"":-54.88135593220339,""y"":121.11864406779661,""r"":79.49625948102032},{""x"":34.766666666666666,""y"":17.85,""r"":50.625426456840415},{""x"":-10.745762711864407,""y"":216.135593220339,""r"":164.05703319505736},{""x"":25.4,""y"":-27.15,""r"":29.895927346308333},{""x"":-68.15254237288136,""y"":-129.74576271186442,""r"":60.97668162817957}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","",""
"","html-button-response","8","246677","0.0-4.0-0.0","2455","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""6"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","247707","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4""]","1000","shape","2","","","","","","","","","",""
