"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1905","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1912","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5888","0.0-2.0-0.0","","","","","3974","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7384","0.0-2.0-1.0","","","","","1495","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","21868","0.0-3.0","","","","","","","","2131","","","","","","","","","","","","","","","","",""
"","html-button-response","5","23000","0.0-4.0-0.0","","","","","1130","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","33700","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","35144","0.0-4.0-2.0","","","","","1443","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","52417","0.0-4.0-3.0","","","","","","","","","","[[{""x"":425,""y"":356,""dx"":-66,""dy"":75,""t"":990},{""x"":403,""y"":330,""dx"":-88,""dy"":49,""t"":1024},{""x"":413,""y"":293,""dx"":-78,""dy"":12,""t"":1058},{""x"":398,""y"":302,""dx"":-93,""dy"":21,""t"":1091},{""x"":402,""y"":279,""dx"":-89,""dy"":-2,""t"":1126},{""x"":443,""y"":305,""dx"":-48,""dy"":24,""t"":1160},{""x"":438,""y"":273,""dx"":-53,""dy"":-8,""t"":1194},{""x"":464,""y"":304,""dx"":-27,""dy"":23,""t"":1228},{""x"":458,""y"":314,""dx"":-33,""dy"":33,""t"":1262},{""x"":467,""y"":359,""dx"":-24,""dy"":78,""t"":1296},{""x"":467,""y"":322,""dx"":-24,""dy"":41,""t"":1331},{""x"":489,""y"":339,""dx"":-2,""dy"":58,""t"":1365},{""x"":485,""y"":300,""dx"":-6,""dy"":19,""t"":1397},{""x"":492,""y"":313,""dx"":1,""dy"":32,""t"":1431},{""x"":475,""y"":281,""dx"":-16,""dy"":0,""t"":1465},{""x"":450,""y"":277,""dx"":-41,""dy"":-4,""t"":1500},{""x"":477,""y"":278,""dx"":-14,""dy"":-3,""t"":1534},{""x"":484,""y"":286,""dx"":-7,""dy"":5,""t"":1568},{""x"":479,""y"":257,""dx"":-12,""dy"":-24,""t"":1601},{""x"":489,""y"":234,""dx"":-2,""dy"":-47,""t"":1636},{""x"":483,""y"":259,""dx"":-8,""dy"":-22,""t"":1669},{""x"":450,""y"":273,""dx"":-41,""dy"":-8,""t"":1704},{""x"":439,""y"":279,""dx"":-52,""dy"":-2,""t"":1739},{""x"":403,""y"":311,""dx"":-88,""dy"":30,""t"":1772},{""x"":416,""y"":320,""dx"":-75,""dy"":39,""t"":1806},{""x"":446,""y"":336,""dx"":-45,""dy"":55,""t"":1840},{""x"":429,""y"":320,""dx"":-62,""dy"":39,""t"":1873},{""x"":382,""y"":332,""dx"":-109,""dy"":51,""t"":1908},{""x"":405,""y"":328,""dx"":-86,""dy"":47,""t"":1942},{""x"":434,""y"":334,""dx"":-57,""dy"":53,""t"":1976},{""x"":459,""y"":338,""dx"":-32,""dy"":57,""t"":2009},{""x"":472,""y"":358,""dx"":-19,""dy"":77,""t"":2044},{""x"":445,""y"":319,""dx"":-46,""dy"":38,""t"":2078},{""x"":442,""y"":314,""dx"":-49,""dy"":33,""t"":2112},{""x"":455,""y"":326,""dx"":-36,""dy"":45,""t"":2145},{""x"":475,""y"":334,""dx"":-16,""dy"":53,""t"":2180},{""x"":457,""y"":335,""dx"":-34,""dy"":54,""t"":2214},{""x"":461,""y"":298,""dx"":-30,""dy"":17,""t"":2248},{""x"":473,""y"":302,""dx"":-18,""dy"":21,""t"":2282},{""x"":480,""y"":314,""dx"":-11,""dy"":33,""t"":2316},{""x"":472,""y"":316,""dx"":-19,""dy"":35,""t"":2350},{""x"":504,""y"":328,""dx"":13,""dy"":47,""t"":2383},{""x"":501,""y"":369,""dx"":10,""dy"":88,""t"":2417},{""x"":485,""y"":350,""dx"":-6,""dy"":69,""t"":2452},{""x"":448,""y"":354,""dx"":-43,""dy"":73,""t"":2486},{""x"":416,""y"":359,""dx"":-75,""dy"":78,""t"":2520},{""x"":412,""y"":346,""dx"":-79,""dy"":65,""t"":2554},{""x"":454,""y"":359,""dx"":-37,""dy"":78,""t"":2587},{""x"":499,""y"":366,""dx"":8,""dy"":85,""t"":2622},{""x"":472,""y"":338,""dx"":-19,""dy"":57,""t"":2655},{""x"":487,""y"":312,""dx"":-4,""dy"":31,""t"":2690},{""x"":468,""y"":328,""dx"":-23,""dy"":47,""t"":2724},{""x"":457,""y"":344,""dx"":-34,""dy"":63,""t"":2758},{""x"":460,""y"":367,""dx"":-31,""dy"":86,""t"":2792},{""x"":509,""y"":419,""dx"":18,""dy"":138,""t"":2826},{""x"":504,""y"":393,""dx"":13,""dy"":112,""t"":2860},{""x"":487,""y"":373,""dx"":-4,""dy"":92,""t"":2895},{""x"":436,""y"":382,""dx"":-55,""dy"":101,""t"":2928},{""x"":440,""y"":396,""dx"":-51,""dy"":115,""t"":2962},{""x"":433,""y"":378,""dx"":-58,""dy"":97,""t"":2996}],[{""x"":1487,""y"":436,""dx"":36,""dy"":155,""t"":4016},{""x"":1502,""y"":446,""dx"":51,""dy"":165,""t"":4051},{""x"":1499,""y"":435,""dx"":48,""dy"":154,""t"":4084},{""x"":1477,""y"":441,""dx"":26,""dy"":160,""t"":4118},{""x"":1480,""y"":450,""dx"":29,""dy"":169,""t"":4152},{""x"":1486,""y"":456,""dx"":35,""dy"":175,""t"":4186},{""x"":1487,""y"":452,""dx"":36,""dy"":171,""t"":4220},{""x"":1475,""y"":437,""dx"":24,""dy"":156,""t"":4253},{""x"":1474,""y"":437,""dx"":23,""dy"":156,""t"":4288},{""x"":1466,""y"":435,""dx"":15,""dy"":154,""t"":4321},{""x"":1455,""y"":448,""dx"":4,""dy"":167,""t"":4356},{""x"":1460,""y"":434,""dx"":9,""dy"":153,""t"":4390},{""x"":1475,""y"":435,""dx"":24,""dy"":154,""t"":4423},{""x"":1483,""y"":445,""dx"":32,""dy"":164,""t"":4458},{""x"":1493,""y"":445,""dx"":42,""dy"":164,""t"":4492},{""x"":1462,""y"":460,""dx"":11,""dy"":179,""t"":4526},{""x"":1488,""y"":465,""dx"":37,""dy"":184,""t"":4560},{""x"":1472,""y"":441,""dx"":21,""dy"":160,""t"":4593},{""x"":1529,""y"":467,""dx"":78,""dy"":186,""t"":4628},{""x"":1494,""y"":431,""dx"":43,""dy"":150,""t"":4662},{""x"":1527,""y"":455,""dx"":76,""dy"":174,""t"":4696},{""x"":1512,""y"":429,""dx"":61,""dy"":148,""t"":4730},{""x"":1486,""y"":426,""dx"":35,""dy"":145,""t"":4764},{""x"":1451,""y"":398,""dx"":0,""dy"":117,""t"":4798},{""x"":1436,""y"":402,""dx"":-15,""dy"":121,""t"":4832},{""x"":1428,""y"":417,""dx"":-23,""dy"":136,""t"":4867},{""x"":1414,""y"":393,""dx"":-37,""dy"":112,""t"":4899},{""x"":1401,""y"":401,""dx"":-50,""dy"":120,""t"":4934},{""x"":1410,""y"":367,""dx"":-41,""dy"":86,""t"":4968},{""x"":1428,""y"":368,""dx"":-23,""dy"":87,""t"":5002},{""x"":1444,""y"":375,""dx"":-7,""dy"":94,""t"":5036},{""x"":1443,""y"":402,""dx"":-8,""dy"":121,""t"":5069},{""x"":1441,""y"":425,""dx"":-10,""dy"":144,""t"":5103},{""x"":1445,""y"":445,""dx"":-6,""dy"":164,""t"":5138},{""x"":1448,""y"":462,""dx"":-3,""dy"":181,""t"":5170},{""x"":1472,""y"":494,""dx"":21,""dy"":213,""t"":5206},{""x"":1468,""y"":482,""dx"":17,""dy"":201,""t"":5240},{""x"":1482,""y"":500,""dx"":31,""dy"":219,""t"":5274},{""x"":1483,""y"":508,""dx"":32,""dy"":227,""t"":5308},{""x"":1497,""y"":498,""dx"":46,""dy"":217,""t"":5342},{""x"":1507,""y"":493,""dx"":56,""dy"":212,""t"":5375},{""x"":1515,""y"":484,""dx"":64,""dy"":203,""t"":5409},{""x"":1516,""y"":495,""dx"":65,""dy"":214,""t"":5444},{""x"":1527,""y"":481,""dx"":76,""dy"":200,""t"":5478},{""x"":1491,""y"":448,""dx"":40,""dy"":167,""t"":5511},{""x"":1466,""y"":421,""dx"":15,""dy"":140,""t"":5546},{""x"":1445,""y"":398,""dx"":-6,""dy"":117,""t"":5578},{""x"":1413,""y"":371,""dx"":-38,""dy"":90,""t"":5615},{""x"":1422,""y"":385,""dx"":-29,""dy"":104,""t"":5647},{""x"":1425,""y"":388,""dx"":-26,""dy"":107,""t"":5681},{""x"":1441,""y"":386,""dx"":-10,""dy"":105,""t"":5715},{""x"":1443,""y"":391,""dx"":-8,""dy"":110,""t"":5750},{""x"":1456,""y"":406,""dx"":5,""dy"":125,""t"":5783},{""x"":1460,""y"":402,""dx"":9,""dy"":121,""t"":5817},{""x"":1457,""y"":423,""dx"":6,""dy"":142,""t"":5852},{""x"":1439,""y"":401,""dx"":-12,""dy"":120,""t"":5885},{""x"":1474,""y"":417,""dx"":23,""dy"":136,""t"":5920},{""x"":1485,""y"":401,""dx"":34,""dy"":120,""t"":5954},{""x"":1483,""y"":379,""dx"":32,""dy"":98,""t"":5988}],[{""x"":1156,""y"":503,""dx"":185,""dy"":-48,""t"":7041},{""x"":1187,""y"":520,""dx"":216,""dy"":-31,""t"":7077},{""x"":1155,""y"":526,""dx"":184,""dy"":-25,""t"":7110},{""x"":1137,""y"":520,""dx"":166,""dy"":-31,""t"":7144},{""x"":1116,""y"":546,""dx"":145,""dy"":-5,""t"":7176},{""x"":1124,""y"":559,""dx"":153,""dy"":8,""t"":7211},{""x"":1120,""y"":565,""dx"":149,""dy"":14,""t"":7246},{""x"":1099,""y"":598,""dx"":128,""dy"":47,""t"":7280},{""x"":1078,""y"":613,""dx"":107,""dy"":62,""t"":7313},{""x"":1078,""y"":608,""dx"":107,""dy"":57,""t"":7348},{""x"":1064,""y"":601,""dx"":93,""dy"":50,""t"":7382},{""x"":1050,""y"":603,""dx"":79,""dy"":52,""t"":7416},{""x"":1071,""y"":605,""dx"":100,""dy"":54,""t"":7450},{""x"":1038,""y"":595,""dx"":67,""dy"":44,""t"":7484},{""x"":1028,""y"":538,""dx"":57,""dy"":-13,""t"":7517},{""x"":1040,""y"":555,""dx"":69,""dy"":4,""t"":7550},{""x"":1058,""y"":583,""dx"":87,""dy"":32,""t"":7585},{""x"":1060,""y"":533,""dx"":89,""dy"":-18,""t"":7627},{""x"":1082,""y"":546,""dx"":111,""dy"":-5,""t"":7666},{""x"":1108,""y"":568,""dx"":137,""dy"":17,""t"":7694},{""x"":1096,""y"":522,""dx"":125,""dy"":-29,""t"":7722},{""x"":1077,""y"":520,""dx"":106,""dy"":-31,""t"":7756},{""x"":1080,""y"":518,""dx"":109,""dy"":-33,""t"":7790},{""x"":1089,""y"":559,""dx"":118,""dy"":8,""t"":7824},{""x"":1095,""y"":555,""dx"":124,""dy"":4,""t"":7857},{""x"":1091,""y"":558,""dx"":120,""dy"":7,""t"":7891},{""x"":1077,""y"":564,""dx"":106,""dy"":13,""t"":7926},{""x"":1061,""y"":562,""dx"":90,""dy"":11,""t"":7960},{""x"":1057,""y"":570,""dx"":86,""dy"":19,""t"":7993},{""x"":1092,""y"":575,""dx"":121,""dy"":24,""t"":8028},{""x"":1118,""y"":558,""dx"":147,""dy"":7,""t"":8061},{""x"":1104,""y"":546,""dx"":133,""dy"":-5,""t"":8097},{""x"":1100,""y"":546,""dx"":129,""dy"":-5,""t"":8130},{""x"":1108,""y"":533,""dx"":137,""dy"":-18,""t"":8164},{""x"":1108,""y"":520,""dx"":137,""dy"":-31,""t"":8198},{""x"":1105,""y"":503,""dx"":134,""dy"":-48,""t"":8232},{""x"":1065,""y"":532,""dx"":94,""dy"":-19,""t"":8265},{""x"":1054,""y"":536,""dx"":83,""dy"":-15,""t"":8299},{""x"":1064,""y"":529,""dx"":93,""dy"":-22,""t"":8334},{""x"":1077,""y"":531,""dx"":106,""dy"":-20,""t"":8368},{""x"":1073,""y"":536,""dx"":102,""dy"":-15,""t"":8402},{""x"":1065,""y"":546,""dx"":94,""dy"":-5,""t"":8436},{""x"":1059,""y"":550,""dx"":88,""dy"":-1,""t"":8470},{""x"":1075,""y"":565,""dx"":104,""dy"":14,""t"":8503},{""x"":1093,""y"":527,""dx"":122,""dy"":-24,""t"":8538},{""x"":1080,""y"":535,""dx"":109,""dy"":-16,""t"":8573},{""x"":1074,""y"":545,""dx"":103,""dy"":-6,""t"":8606},{""x"":1077,""y"":550,""dx"":106,""dy"":-1,""t"":8640},{""x"":1090,""y"":565,""dx"":119,""dy"":14,""t"":8673},{""x"":1101,""y"":577,""dx"":130,""dy"":26,""t"":8706},{""x"":1120,""y"":576,""dx"":149,""dy"":25,""t"":8741},{""x"":1088,""y"":597,""dx"":117,""dy"":46,""t"":8775},{""x"":1064,""y"":577,""dx"":93,""dy"":26,""t"":8811},{""x"":1051,""y"":589,""dx"":80,""dy"":38,""t"":8844},{""x"":1052,""y"":560,""dx"":81,""dy"":9,""t"":8878},{""x"":1071,""y"":539,""dx"":100,""dy"":-12,""t"":8912},{""x"":1088,""y"":525,""dx"":117,""dy"":-26,""t"":8945},{""x"":1057,""y"":572,""dx"":86,""dy"":21,""t"":8980}],[{""x"":596,""y"":751,""dx"":105,""dy"":-70,""t"":10034},{""x"":564,""y"":728,""dx"":73,""dy"":-93,""t"":10068},{""x"":556,""y"":716,""dx"":65,""dy"":-105,""t"":10102},{""x"":542,""y"":705,""dx"":51,""dy"":-116,""t"":10136},{""x"":534,""y"":692,""dx"":43,""dy"":-129,""t"":10170},{""x"":526,""y"":693,""dx"":35,""dy"":-128,""t"":10204},{""x"":499,""y"":703,""dx"":8,""dy"":-118,""t"":10238},{""x"":493,""y"":690,""dx"":2,""dy"":-131,""t"":10272},{""x"":524,""y"":718,""dx"":33,""dy"":-103,""t"":10305},{""x"":543,""y"":723,""dx"":52,""dy"":-98,""t"":10340},{""x"":548,""y"":711,""dx"":57,""dy"":-110,""t"":10374},{""x"":539,""y"":666,""dx"":48,""dy"":-155,""t"":10408},{""x"":576,""y"":693,""dx"":85,""dy"":-128,""t"":10442},{""x"":547,""y"":683,""dx"":56,""dy"":-138,""t"":10476},{""x"":545,""y"":686,""dx"":54,""dy"":-135,""t"":10510},{""x"":543,""y"":690,""dx"":52,""dy"":-131,""t"":10544},{""x"":571,""y"":688,""dx"":80,""dy"":-133,""t"":10577},{""x"":563,""y"":704,""dx"":72,""dy"":-117,""t"":10612},{""x"":609,""y"":701,""dx"":118,""dy"":-120,""t"":10646},{""x"":613,""y"":718,""dx"":122,""dy"":-103,""t"":10680},{""x"":594,""y"":698,""dx"":103,""dy"":-123,""t"":10714},{""x"":591,""y"":685,""dx"":100,""dy"":-136,""t"":10746},{""x"":572,""y"":677,""dx"":81,""dy"":-144,""t"":10781},{""x"":537,""y"":680,""dx"":46,""dy"":-141,""t"":10815},{""x"":511,""y"":691,""dx"":20,""dy"":-130,""t"":10849},{""x"":515,""y"":691,""dx"":24,""dy"":-130,""t"":10884},{""x"":524,""y"":679,""dx"":33,""dy"":-142,""t"":10918},{""x"":503,""y"":716,""dx"":12,""dy"":-105,""t"":10952},{""x"":490,""y"":688,""dx"":-1,""dy"":-133,""t"":10986},{""x"":460,""y"":699,""dx"":-31,""dy"":-122,""t"":11020},{""x"":450,""y"":701,""dx"":-41,""dy"":-120,""t"":11054},{""x"":467,""y"":686,""dx"":-24,""dy"":-135,""t"":11088},{""x"":482,""y"":676,""dx"":-9,""dy"":-145,""t"":11121},{""x"":466,""y"":686,""dx"":-25,""dy"":-135,""t"":11156},{""x"":464,""y"":666,""dx"":-27,""dy"":-155,""t"":11190},{""x"":468,""y"":655,""dx"":-23,""dy"":-166,""t"":11224},{""x"":480,""y"":659,""dx"":-11,""dy"":-162,""t"":11258},{""x"":486,""y"":661,""dx"":-5,""dy"":-160,""t"":11292},{""x"":473,""y"":651,""dx"":-18,""dy"":-170,""t"":11326},{""x"":493,""y"":648,""dx"":2,""dy"":-173,""t"":11360},{""x"":491,""y"":632,""dx"":0,""dy"":-189,""t"":11394},{""x"":509,""y"":630,""dx"":18,""dy"":-191,""t"":11428},{""x"":486,""y"":646,""dx"":-5,""dy"":-175,""t"":11462},{""x"":482,""y"":628,""dx"":-9,""dy"":-193,""t"":11496},{""x"":459,""y"":628,""dx"":-32,""dy"":-193,""t"":11530},{""x"":446,""y"":619,""dx"":-45,""dy"":-202,""t"":11564},{""x"":444,""y"":610,""dx"":-47,""dy"":-211,""t"":11598},{""x"":450,""y"":606,""dx"":-41,""dy"":-215,""t"":11631},{""x"":462,""y"":606,""dx"":-29,""dy"":-215,""t"":11665},{""x"":467,""y"":604,""dx"":-24,""dy"":-217,""t"":11699},{""x"":476,""y"":622,""dx"":-15,""dy"":-199,""t"":11734},{""x"":486,""y"":644,""dx"":-5,""dy"":-177,""t"":11769},{""x"":489,""y"":642,""dx"":-2,""dy"":-179,""t"":11802},{""x"":491,""y"":655,""dx"":0,""dy"":-166,""t"":11836},{""x"":510,""y"":688,""dx"":19,""dy"":-133,""t"":11870},{""x"":513,""y"":689,""dx"":22,""dy"":-132,""t"":11903},{""x"":531,""y"":713,""dx"":40,""dy"":-108,""t"":11937},{""x"":628,""y"":730,""dx"":137,""dy"":-91,""t"":11971},{""x"":851,""y"":706,""dx"":360,""dy"":-115,""t"":12006}],[{""x"":1417,""y"":704,""dx"":-34,""dy"":-117,""t"":13026},{""x"":1424,""y"":716,""dx"":-27,""dy"":-105,""t"":13060},{""x"":1428,""y"":682,""dx"":-23,""dy"":-139,""t"":13094},{""x"":1455,""y"":677,""dx"":4,""dy"":-144,""t"":13128},{""x"":1460,""y"":675,""dx"":9,""dy"":-146,""t"":13162},{""x"":1443,""y"":681,""dx"":-8,""dy"":-140,""t"":13195},{""x"":1423,""y"":646,""dx"":-28,""dy"":-175,""t"":13229},{""x"":1427,""y"":669,""dx"":-24,""dy"":-152,""t"":13264},{""x"":1415,""y"":625,""dx"":-36,""dy"":-196,""t"":13298},{""x"":1418,""y"":634,""dx"":-33,""dy"":-187,""t"":13331},{""x"":1424,""y"":597,""dx"":-27,""dy"":-224,""t"":13366},{""x"":1400,""y"":637,""dx"":-51,""dy"":-184,""t"":13400},{""x"":1432,""y"":605,""dx"":-19,""dy"":-216,""t"":13434},{""x"":1463,""y"":635,""dx"":12,""dy"":-186,""t"":13468},{""x"":1476,""y"":614,""dx"":25,""dy"":-207,""t"":13501},{""x"":1414,""y"":679,""dx"":-37,""dy"":-142,""t"":13536},{""x"":1410,""y"":697,""dx"":-41,""dy"":-124,""t"":13570},{""x"":1416,""y"":716,""dx"":-35,""dy"":-105,""t"":13604},{""x"":1444,""y"":663,""dx"":-7,""dy"":-158,""t"":13638},{""x"":1430,""y"":681,""dx"":-21,""dy"":-140,""t"":13672},{""x"":1397,""y"":710,""dx"":-54,""dy"":-111,""t"":13706},{""x"":1347,""y"":739,""dx"":-104,""dy"":-82,""t"":13741},{""x"":1348,""y"":691,""dx"":-103,""dy"":-130,""t"":13774},{""x"":1354,""y"":650,""dx"":-97,""dy"":-171,""t"":13808},{""x"":1378,""y"":618,""dx"":-73,""dy"":-203,""t"":13842},{""x"":1346,""y"":665,""dx"":-105,""dy"":-156,""t"":13876},{""x"":1338,""y"":703,""dx"":-113,""dy"":-118,""t"":13908},{""x"":1304,""y"":672,""dx"":-147,""dy"":-149,""t"":13944},{""x"":1305,""y"":692,""dx"":-146,""dy"":-129,""t"":13978},{""x"":1317,""y"":656,""dx"":-134,""dy"":-165,""t"":14011},{""x"":1351,""y"":669,""dx"":-100,""dy"":-152,""t"":14046},{""x"":1385,""y"":646,""dx"":-66,""dy"":-175,""t"":14079},{""x"":1364,""y"":682,""dx"":-87,""dy"":-139,""t"":14114},{""x"":1370,""y"":631,""dx"":-81,""dy"":-190,""t"":14148},{""x"":1388,""y"":650,""dx"":-63,""dy"":-171,""t"":14182},{""x"":1379,""y"":674,""dx"":-72,""dy"":-147,""t"":14215},{""x"":1403,""y"":703,""dx"":-48,""dy"":-118,""t"":14249},{""x"":1407,""y"":652,""dx"":-44,""dy"":-169,""t"":14284},{""x"":1401,""y"":685,""dx"":-50,""dy"":-136,""t"":14316},{""x"":1425,""y"":654,""dx"":-26,""dy"":-167,""t"":14352},{""x"":1415,""y"":632,""dx"":-36,""dy"":-189,""t"":14387},{""x"":1418,""y"":617,""dx"":-33,""dy"":-204,""t"":14420},{""x"":1408,""y"":667,""dx"":-43,""dy"":-154,""t"":14454},{""x"":1400,""y"":662,""dx"":-51,""dy"":-159,""t"":14488},{""x"":1404,""y"":657,""dx"":-47,""dy"":-164,""t"":14523},{""x"":1402,""y"":642,""dx"":-49,""dy"":-179,""t"":14556},{""x"":1398,""y"":648,""dx"":-53,""dy"":-173,""t"":14590},{""x"":1436,""y"":639,""dx"":-15,""dy"":-182,""t"":14624},{""x"":1424,""y"":623,""dx"":-27,""dy"":-198,""t"":14658},{""x"":1416,""y"":640,""dx"":-35,""dy"":-181,""t"":14692},{""x"":1377,""y"":614,""dx"":-74,""dy"":-207,""t"":14726},{""x"":1369,""y"":633,""dx"":-82,""dy"":-188,""t"":14760},{""x"":1358,""y"":639,""dx"":-93,""dy"":-182,""t"":14794},{""x"":1364,""y"":654,""dx"":-87,""dy"":-167,""t"":14828},{""x"":1358,""y"":632,""dx"":-93,""dy"":-189,""t"":14862},{""x"":1376,""y"":643,""dx"":-75,""dy"":-178,""t"":14896},{""x"":1383,""y"":608,""dx"":-68,""dy"":-213,""t"":14929},{""x"":1387,""y"":649,""dx"":-64,""dy"":-172,""t"":14964},{""x"":1392,""y"":612,""dx"":-59,""dy"":-209,""t"":14998}]]","[100,83.05084745762711,98.27586206896551,89.83050847457628,76.27118644067797]","[{""x"":-35.2,""y"":44.15,""r"":61.16192640237435},{""x"":17.220338983050848,""y"":151.42372881355934,""r"":38.11100148720763},{""x"":114.25862068965517,""y"":3.3620689655172415,""r"":49.483240784888224},{""x"":29.8135593220339,""y"":-143.88135593220338,""r"":50.023025436586295},{""x"":-54.20338983050848,""y"":-163.61016949152543,""r"":43.302328347714024}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","53304","0.0-5.0-0.0","","","","","886"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，500毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
