"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2145","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2153","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6021","0.0-2.0-0.0","","","","","3863","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7357","0.0-2.0-1.0","","","","","1335","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","20604","0.0-3.0","","","","","","","","6344","","","","","","","","","","","","","","","","",""
"","html-button-response","5","21829","0.0-4.0-0.0","","","","","1222","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","33507","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","34564","0.0-4.0-2.0","","","","","1057","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","52324","0.0-4.0-3.0","","","","","","","","","","[[{""x"":502,""y"":335,""dx"":11,""dy"":54,""t"":987},{""x"":504,""y"":326,""dx"":13,""dy"":45,""t"":1024},{""x"":513,""y"":328,""dx"":22,""dy"":47,""t"":1058},{""x"":525,""y"":334,""dx"":34,""dy"":53,""t"":1092},{""x"":526,""y"":343,""dx"":35,""dy"":62,""t"":1126},{""x"":541,""y"":345,""dx"":50,""dy"":64,""t"":1160},{""x"":546,""y"":357,""dx"":55,""dy"":76,""t"":1195},{""x"":539,""y"":355,""dx"":48,""dy"":74,""t"":1228},{""x"":540,""y"":358,""dx"":49,""dy"":77,""t"":1261},{""x"":532,""y"":368,""dx"":41,""dy"":87,""t"":1296},{""x"":530,""y"":372,""dx"":39,""dy"":91,""t"":1330},{""x"":521,""y"":391,""dx"":30,""dy"":110,""t"":1365},{""x"":526,""y"":386,""dx"":35,""dy"":105,""t"":1398},{""x"":524,""y"":396,""dx"":33,""dy"":115,""t"":1432},{""x"":516,""y"":403,""dx"":25,""dy"":122,""t"":1465},{""x"":514,""y"":396,""dx"":23,""dy"":115,""t"":1501},{""x"":526,""y"":398,""dx"":35,""dy"":117,""t"":1535},{""x"":517,""y"":409,""dx"":26,""dy"":128,""t"":1569},{""x"":528,""y"":399,""dx"":37,""dy"":118,""t"":1602},{""x"":540,""y"":382,""dx"":49,""dy"":101,""t"":1636},{""x"":553,""y"":381,""dx"":62,""dy"":100,""t"":1669},{""x"":560,""y"":399,""dx"":69,""dy"":118,""t"":1704},{""x"":555,""y"":388,""dx"":64,""dy"":107,""t"":1739},{""x"":560,""y"":390,""dx"":69,""dy"":109,""t"":1772},{""x"":557,""y"":387,""dx"":66,""dy"":106,""t"":1806},{""x"":565,""y"":388,""dx"":74,""dy"":107,""t"":1840},{""x"":566,""y"":400,""dx"":75,""dy"":119,""t"":1874},{""x"":553,""y"":450,""dx"":62,""dy"":169,""t"":1907},{""x"":553,""y"":426,""dx"":62,""dy"":145,""t"":1942},{""x"":543,""y"":421,""dx"":52,""dy"":140,""t"":1976},{""x"":532,""y"":398,""dx"":41,""dy"":117,""t"":2011},{""x"":514,""y"":376,""dx"":23,""dy"":95,""t"":2044},{""x"":512,""y"":363,""dx"":21,""dy"":82,""t"":2077},{""x"":504,""y"":338,""dx"":13,""dy"":57,""t"":2112},{""x"":495,""y"":314,""dx"":4,""dy"":33,""t"":2147},{""x"":489,""y"":294,""dx"":-2,""dy"":13,""t"":2179},{""x"":480,""y"":292,""dx"":-11,""dy"":11,""t"":2214},{""x"":476,""y"":278,""dx"":-15,""dy"":-3,""t"":2248},{""x"":481,""y"":285,""dx"":-10,""dy"":4,""t"":2282},{""x"":480,""y"":281,""dx"":-11,""dy"":0,""t"":2316},{""x"":482,""y"":287,""dx"":-9,""dy"":6,""t"":2351},{""x"":489,""y"":303,""dx"":-2,""dy"":22,""t"":2384},{""x"":491,""y"":322,""dx"":0,""dy"":41,""t"":2418},{""x"":497,""y"":340,""dx"":6,""dy"":59,""t"":2452},{""x"":506,""y"":361,""dx"":15,""dy"":80,""t"":2486},{""x"":514,""y"":382,""dx"":23,""dy"":101,""t"":2520},{""x"":534,""y"":393,""dx"":43,""dy"":112,""t"":2554},{""x"":537,""y"":397,""dx"":46,""dy"":116,""t"":2585},{""x"":551,""y"":414,""dx"":60,""dy"":133,""t"":2622},{""x"":563,""y"":425,""dx"":72,""dy"":144,""t"":2655},{""x"":573,""y"":440,""dx"":82,""dy"":159,""t"":2690},{""x"":571,""y"":462,""dx"":80,""dy"":181,""t"":2724},{""x"":556,""y"":452,""dx"":65,""dy"":171,""t"":2758},{""x"":529,""y"":492,""dx"":38,""dy"":211,""t"":2792},{""x"":527,""y"":487,""dx"":36,""dy"":206,""t"":2826},{""x"":521,""y"":467,""dx"":30,""dy"":186,""t"":2860},{""x"":519,""y"":461,""dx"":28,""dy"":180,""t"":2894},{""x"":510,""y"":455,""dx"":19,""dy"":174,""t"":2927},{""x"":510,""y"":509,""dx"":19,""dy"":228,""t"":2962}],[{""x"":1561,""y"":479,""dx"":110,""dy"":198,""t"":4016},{""x"":1553,""y"":487,""dx"":102,""dy"":206,""t"":4051},{""x"":1550,""y"":506,""dx"":99,""dy"":225,""t"":4084},{""x"":1542,""y"":522,""dx"":91,""dy"":241,""t"":4118},{""x"":1537,""y"":525,""dx"":86,""dy"":244,""t"":4152},{""x"":1532,""y"":526,""dx"":81,""dy"":245,""t"":4184},{""x"":1529,""y"":525,""dx"":78,""dy"":244,""t"":4220},{""x"":1507,""y"":512,""dx"":56,""dy"":231,""t"":4253},{""x"":1503,""y"":527,""dx"":52,""dy"":246,""t"":4288},{""x"":1494,""y"":527,""dx"":43,""dy"":246,""t"":4323},{""x"":1502,""y"":500,""dx"":51,""dy"":219,""t"":4356},{""x"":1506,""y"":502,""dx"":55,""dy"":221,""t"":4391},{""x"":1506,""y"":507,""dx"":55,""dy"":226,""t"":4425},{""x"":1511,""y"":509,""dx"":60,""dy"":228,""t"":4458},{""x"":1513,""y"":497,""dx"":62,""dy"":216,""t"":4493},{""x"":1515,""y"":494,""dx"":64,""dy"":213,""t"":4527},{""x"":1521,""y"":491,""dx"":70,""dy"":210,""t"":4559},{""x"":1516,""y"":492,""dx"":65,""dy"":211,""t"":4594},{""x"":1485,""y"":474,""dx"":34,""dy"":193,""t"":4627},{""x"":1475,""y"":468,""dx"":24,""dy"":187,""t"":4662},{""x"":1488,""y"":488,""dx"":37,""dy"":207,""t"":4696},{""x"":1475,""y"":471,""dx"":24,""dy"":190,""t"":4731},{""x"":1484,""y"":484,""dx"":33,""dy"":203,""t"":4764},{""x"":1489,""y"":496,""dx"":38,""dy"":215,""t"":4798},{""x"":1489,""y"":514,""dx"":38,""dy"":233,""t"":4833},{""x"":1501,""y"":489,""dx"":50,""dy"":208,""t"":4866},{""x"":1505,""y"":479,""dx"":54,""dy"":198,""t"":4900},{""x"":1515,""y"":501,""dx"":64,""dy"":220,""t"":4934},{""x"":1508,""y"":485,""dx"":57,""dy"":204,""t"":4968},{""x"":1508,""y"":471,""dx"":57,""dy"":190,""t"":5002},{""x"":1507,""y"":420,""dx"":56,""dy"":139,""t"":5036},{""x"":1508,""y"":434,""dx"":57,""dy"":153,""t"":5070},{""x"":1486,""y"":404,""dx"":35,""dy"":123,""t"":5104},{""x"":1473,""y"":382,""dx"":22,""dy"":101,""t"":5138},{""x"":1450,""y"":343,""dx"":-1,""dy"":62,""t"":5172},{""x"":1432,""y"":326,""dx"":-19,""dy"":45,""t"":5206},{""x"":1432,""y"":337,""dx"":-19,""dy"":56,""t"":5240},{""x"":1464,""y"":362,""dx"":13,""dy"":81,""t"":5274},{""x"":1471,""y"":387,""dx"":20,""dy"":106,""t"":5308},{""x"":1463,""y"":386,""dx"":12,""dy"":105,""t"":5341},{""x"":1483,""y"":397,""dx"":32,""dy"":116,""t"":5376},{""x"":1476,""y"":386,""dx"":25,""dy"":105,""t"":5410},{""x"":1480,""y"":426,""dx"":29,""dy"":145,""t"":5444},{""x"":1487,""y"":420,""dx"":36,""dy"":139,""t"":5478},{""x"":1486,""y"":435,""dx"":35,""dy"":154,""t"":5512},{""x"":1499,""y"":412,""dx"":48,""dy"":131,""t"":5546},{""x"":1504,""y"":391,""dx"":53,""dy"":110,""t"":5580},{""x"":1509,""y"":421,""dx"":58,""dy"":140,""t"":5614},{""x"":1522,""y"":413,""dx"":71,""dy"":132,""t"":5648},{""x"":1513,""y"":398,""dx"":62,""dy"":117,""t"":5682},{""x"":1525,""y"":393,""dx"":74,""dy"":112,""t"":5716},{""x"":1535,""y"":388,""dx"":84,""dy"":107,""t"":5748},{""x"":1514,""y"":373,""dx"":63,""dy"":92,""t"":5784},{""x"":1501,""y"":364,""dx"":50,""dy"":83,""t"":5818},{""x"":1502,""y"":342,""dx"":51,""dy"":61,""t"":5852},{""x"":1509,""y"":356,""dx"":58,""dy"":75,""t"":5886},{""x"":1509,""y"":337,""dx"":58,""dy"":56,""t"":5919},{""x"":1494,""y"":337,""dx"":43,""dy"":56,""t"":5954},{""x"":1478,""y"":337,""dx"":27,""dy"":56,""t"":5988}],[{""x"":1113,""y"":427,""dx"":142,""dy"":-124,""t"":7008},{""x"":1118,""y"":413,""dx"":147,""dy"":-138,""t"":7042},{""x"":1116,""y"":414,""dx"":145,""dy"":-137,""t"":7076},{""x"":1093,""y"":405,""dx"":122,""dy"":-146,""t"":7110},{""x"":1091,""y"":449,""dx"":120,""dy"":-102,""t"":7144},{""x"":1102,""y"":445,""dx"":131,""dy"":-106,""t"":7177},{""x"":1130,""y"":452,""dx"":159,""dy"":-99,""t"":7212},{""x"":1159,""y"":467,""dx"":188,""dy"":-84,""t"":7246},{""x"":1184,""y"":476,""dx"":213,""dy"":-75,""t"":7280},{""x"":1186,""y"":470,""dx"":215,""dy"":-81,""t"":7313},{""x"":1187,""y"":464,""dx"":216,""dy"":-87,""t"":7346},{""x"":1186,""y"":443,""dx"":215,""dy"":-108,""t"":7382},{""x"":1180,""y"":450,""dx"":209,""dy"":-101,""t"":7417},{""x"":1184,""y"":446,""dx"":213,""dy"":-105,""t"":7450},{""x"":1187,""y"":459,""dx"":216,""dy"":-92,""t"":7484},{""x"":1188,""y"":470,""dx"":217,""dy"":-81,""t"":7518},{""x"":1207,""y"":473,""dx"":236,""dy"":-78,""t"":7552},{""x"":1218,""y"":482,""dx"":247,""dy"":-69,""t"":7587},{""x"":1223,""y"":487,""dx"":252,""dy"":-64,""t"":7620},{""x"":1180,""y"":506,""dx"":209,""dy"":-45,""t"":7654},{""x"":1201,""y"":497,""dx"":230,""dy"":-54,""t"":7688},{""x"":1175,""y"":492,""dx"":204,""dy"":-59,""t"":7755},{""x"":1133,""y"":486,""dx"":162,""dy"":-65,""t"":7791},{""x"":1110,""y"":517,""dx"":139,""dy"":-34,""t"":7823},{""x"":1104,""y"":507,""dx"":133,""dy"":-44,""t"":7859},{""x"":1080,""y"":528,""dx"":109,""dy"":-23,""t"":7892},{""x"":1069,""y"":517,""dx"":98,""dy"":-34,""t"":7926},{""x"":1093,""y"":513,""dx"":122,""dy"":-38,""t"":7960},{""x"":1109,""y"":496,""dx"":138,""dy"":-55,""t"":7995},{""x"":1135,""y"":485,""dx"":164,""dy"":-66,""t"":8028},{""x"":1133,""y"":470,""dx"":162,""dy"":-81,""t"":8062},{""x"":1121,""y"":450,""dx"":150,""dy"":-101,""t"":8095},{""x"":1110,""y"":443,""dx"":139,""dy"":-108,""t"":8131},{""x"":1098,""y"":433,""dx"":127,""dy"":-118,""t"":8164},{""x"":1083,""y"":445,""dx"":112,""dy"":-106,""t"":8197},{""x"":1078,""y"":430,""dx"":107,""dy"":-121,""t"":8232},{""x"":1069,""y"":433,""dx"":98,""dy"":-118,""t"":8267},{""x"":1054,""y"":427,""dx"":83,""dy"":-124,""t"":8299},{""x"":1049,""y"":429,""dx"":78,""dy"":-122,""t"":8334},{""x"":1041,""y"":442,""dx"":70,""dy"":-109,""t"":8369},{""x"":1043,""y"":433,""dx"":72,""dy"":-118,""t"":8403},{""x"":1033,""y"":439,""dx"":62,""dy"":-112,""t"":8435},{""x"":1040,""y"":430,""dx"":69,""dy"":-121,""t"":8471},{""x"":1039,""y"":423,""dx"":68,""dy"":-128,""t"":8504},{""x"":1056,""y"":434,""dx"":85,""dy"":-117,""t"":8538},{""x"":1067,""y"":417,""dx"":96,""dy"":-134,""t"":8571},{""x"":1082,""y"":429,""dx"":111,""dy"":-122,""t"":8606},{""x"":1079,""y"":437,""dx"":108,""dy"":-114,""t"":8640},{""x"":1082,""y"":445,""dx"":111,""dy"":-106,""t"":8675},{""x"":1079,""y"":447,""dx"":108,""dy"":-104,""t"":8708},{""x"":1067,""y"":469,""dx"":96,""dy"":-82,""t"":8743},{""x"":1063,""y"":464,""dx"":92,""dy"":-87,""t"":8776},{""x"":1044,""y"":471,""dx"":73,""dy"":-80,""t"":8810},{""x"":1049,""y"":460,""dx"":78,""dy"":-91,""t"":8844},{""x"":1042,""y"":453,""dx"":71,""dy"":-98,""t"":8878},{""x"":1036,""y"":455,""dx"":65,""dy"":-96,""t"":8912},{""x"":1042,""y"":493,""dx"":71,""dy"":-58,""t"":8946},{""x"":1039,""y"":472,""dx"":68,""dy"":-79,""t"":8980}],[{""x"":524,""y"":663,""dx"":33,""dy"":-158,""t"":10034},{""x"":528,""y"":669,""dx"":37,""dy"":-152,""t"":10068},{""x"":533,""y"":686,""dx"":42,""dy"":-135,""t"":10102},{""x"":547,""y"":674,""dx"":56,""dy"":-147,""t"":10136},{""x"":538,""y"":682,""dx"":47,""dy"":-139,""t"":10170},{""x"":547,""y"":670,""dx"":56,""dy"":-151,""t"":10204},{""x"":557,""y"":680,""dx"":66,""dy"":-141,""t"":10238},{""x"":558,""y"":686,""dx"":67,""dy"":-135,""t"":10271},{""x"":560,""y"":682,""dx"":69,""dy"":-139,""t"":10306},{""x"":540,""y"":706,""dx"":49,""dy"":-115,""t"":10340},{""x"":529,""y"":724,""dx"":38,""dy"":-97,""t"":10374},{""x"":557,""y"":734,""dx"":66,""dy"":-87,""t"":10408},{""x"":575,""y"":738,""dx"":84,""dy"":-83,""t"":10441},{""x"":596,""y"":753,""dx"":105,""dy"":-68,""t"":10476},{""x"":609,""y"":762,""dx"":118,""dy"":-59,""t"":10510},{""x"":603,""y"":746,""dx"":112,""dy"":-75,""t"":10544},{""x"":603,""y"":697,""dx"":112,""dy"":-124,""t"":10578},{""x"":613,""y"":708,""dx"":122,""dy"":-113,""t"":10613},{""x"":618,""y"":672,""dx"":127,""dy"":-149,""t"":10646},{""x"":623,""y"":699,""dx"":132,""dy"":-122,""t"":10680},{""x"":618,""y"":685,""dx"":127,""dy"":-136,""t"":10714},{""x"":614,""y"":653,""dx"":123,""dy"":-168,""t"":10748},{""x"":603,""y"":657,""dx"":112,""dy"":-164,""t"":10782},{""x"":583,""y"":660,""dx"":92,""dy"":-161,""t"":10815},{""x"":591,""y"":686,""dx"":100,""dy"":-135,""t"":10851},{""x"":589,""y"":683,""dx"":98,""dy"":-138,""t"":10885},{""x"":607,""y"":651,""dx"":116,""dy"":-170,""t"":10915},{""x"":606,""y"":686,""dx"":115,""dy"":-135,""t"":10953},{""x"":610,""y"":698,""dx"":119,""dy"":-123,""t"":10986},{""x"":617,""y"":700,""dx"":126,""dy"":-121,""t"":11020},{""x"":625,""y"":715,""dx"":134,""dy"":-106,""t"":11054},{""x"":617,""y"":749,""dx"":126,""dy"":-72,""t"":11087},{""x"":618,""y"":757,""dx"":127,""dy"":-64,""t"":11123},{""x"":582,""y"":753,""dx"":91,""dy"":-68,""t"":11156},{""x"":604,""y"":767,""dx"":113,""dy"":-54,""t"":11190},{""x"":586,""y"":759,""dx"":95,""dy"":-62,""t"":11224},{""x"":587,""y"":791,""dx"":96,""dy"":-30,""t"":11258},{""x"":587,""y"":774,""dx"":96,""dy"":-47,""t"":11292},{""x"":587,""y"":758,""dx"":96,""dy"":-63,""t"":11324},{""x"":565,""y"":758,""dx"":74,""dy"":-63,""t"":11360},{""x"":559,""y"":739,""dx"":68,""dy"":-82,""t"":11394},{""x"":543,""y"":724,""dx"":52,""dy"":-97,""t"":11428},{""x"":557,""y"":695,""dx"":66,""dy"":-126,""t"":11461},{""x"":571,""y"":669,""dx"":80,""dy"":-152,""t"":11495},{""x"":577,""y"":650,""dx"":86,""dy"":-171,""t"":11530},{""x"":588,""y"":650,""dx"":97,""dy"":-171,""t"":11564},{""x"":604,""y"":636,""dx"":113,""dy"":-185,""t"":11597},{""x"":607,""y"":634,""dx"":116,""dy"":-187,""t"":11632},{""x"":617,""y"":635,""dx"":126,""dy"":-186,""t"":11666},{""x"":613,""y"":627,""dx"":122,""dy"":-194,""t"":11700},{""x"":610,""y"":626,""dx"":119,""dy"":-195,""t"":11734},{""x"":618,""y"":631,""dx"":127,""dy"":-190,""t"":11768},{""x"":610,""y"":647,""dx"":119,""dy"":-174,""t"":11802},{""x"":621,""y"":643,""dx"":130,""dy"":-178,""t"":11836},{""x"":609,""y"":649,""dx"":118,""dy"":-172,""t"":11870},{""x"":598,""y"":656,""dx"":107,""dy"":-165,""t"":11904},{""x"":592,""y"":665,""dx"":101,""dy"":-156,""t"":11938},{""x"":591,""y"":704,""dx"":100,""dy"":-117,""t"":11972},{""x"":598,""y"":694,""dx"":107,""dy"":-127,""t"":12007}],[{""x"":1511,""y"":580,""dx"":60,""dy"":-241,""t"":13026},{""x"":1496,""y"":593,""dx"":45,""dy"":-228,""t"":13060},{""x"":1493,""y"":594,""dx"":42,""dy"":-227,""t"":13094},{""x"":1472,""y"":596,""dx"":21,""dy"":-225,""t"":13128},{""x"":1473,""y"":591,""dx"":22,""dy"":-230,""t"":13161},{""x"":1470,""y"":595,""dx"":19,""dy"":-226,""t"":13195},{""x"":1473,""y"":596,""dx"":22,""dy"":-225,""t"":13230},{""x"":1462,""y"":622,""dx"":11,""dy"":-199,""t"":13263},{""x"":1470,""y"":643,""dx"":19,""dy"":-178,""t"":13299},{""x"":1463,""y"":674,""dx"":12,""dy"":-147,""t"":13333},{""x"":1461,""y"":667,""dx"":10,""dy"":-154,""t"":13366},{""x"":1467,""y"":666,""dx"":16,""dy"":-155,""t"":13400},{""x"":1472,""y"":649,""dx"":21,""dy"":-172,""t"":13434},{""x"":1465,""y"":646,""dx"":14,""dy"":-175,""t"":13469},{""x"":1462,""y"":633,""dx"":11,""dy"":-188,""t"":13502},{""x"":1450,""y"":623,""dx"":-1,""dy"":-198,""t"":13535},{""x"":1446,""y"":613,""dx"":-5,""dy"":-208,""t"":13570},{""x"":1439,""y"":591,""dx"":-12,""dy"":-230,""t"":13604},{""x"":1437,""y"":590,""dx"":-14,""dy"":-231,""t"":13638},{""x"":1410,""y"":583,""dx"":-41,""dy"":-238,""t"":13672},{""x"":1241,""y"":741,""dx"":-210,""dy"":-80,""t"":13706},{""x"":1093,""y"":912,""dx"":-358,""dy"":91,""t"":13740},{""x"":976,""y"":1005,""dx"":-475,""dy"":184,""t"":13775},{""x"":913,""y"":1048,""dx"":-538,""dy"":227,""t"":13808},{""x"":903,""y"":1014,""dx"":-548,""dy"":193,""t"":13842},{""x"":969,""y"":951,""dx"":-482,""dy"":130,""t"":13876},{""x"":1028,""y"":937,""dx"":-423,""dy"":116,""t"":13910},{""x"":1110,""y"":913,""dx"":-341,""dy"":92,""t"":13944},{""x"":1199,""y"":904,""dx"":-252,""dy"":83,""t"":13977},{""x"":1273,""y"":870,""dx"":-178,""dy"":49,""t"":14013},{""x"":1352,""y"":841,""dx"":-99,""dy"":20,""t"":14046},{""x"":1413,""y"":843,""dx"":-38,""dy"":22,""t"":14080},{""x"":1472,""y"":810,""dx"":21,""dy"":-11,""t"":14114},{""x"":1520,""y"":810,""dx"":69,""dy"":-11,""t"":14148},{""x"":1556,""y"":807,""dx"":105,""dy"":-14,""t"":14182},{""x"":1571,""y"":806,""dx"":120,""dy"":-15,""t"":14216},{""x"":1582,""y"":798,""dx"":131,""dy"":-23,""t"":14250},{""x"":1594,""y"":786,""dx"":143,""dy"":-35,""t"":14284},{""x"":1599,""y"":784,""dx"":148,""dy"":-37,""t"":14318},{""x"":1597,""y"":795,""dx"":146,""dy"":-26,""t"":14352},{""x"":1572,""y"":791,""dx"":121,""dy"":-30,""t"":14387},{""x"":1557,""y"":792,""dx"":106,""dy"":-29,""t"":14421},{""x"":1557,""y"":802,""dx"":106,""dy"":-19,""t"":14454},{""x"":1526,""y"":763,""dx"":75,""dy"":-58,""t"":14486},{""x"":1525,""y"":751,""dx"":74,""dy"":-70,""t"":14522},{""x"":1526,""y"":757,""dx"":75,""dy"":-64,""t"":14557},{""x"":1502,""y"":741,""dx"":51,""dy"":-80,""t"":14590},{""x"":1497,""y"":756,""dx"":46,""dy"":-65,""t"":14624},{""x"":1485,""y"":740,""dx"":34,""dy"":-81,""t"":14658},{""x"":1473,""y"":734,""dx"":22,""dy"":-87,""t"":14693},{""x"":1460,""y"":731,""dx"":9,""dy"":-90,""t"":14726},{""x"":1442,""y"":716,""dx"":-9,""dy"":-105,""t"":14760},{""x"":1444,""y"":719,""dx"":-7,""dy"":-102,""t"":14794},{""x"":1455,""y"":732,""dx"":4,""dy"":-89,""t"":14828},{""x"":1474,""y"":737,""dx"":23,""dy"":-84,""t"":14863},{""x"":1482,""y"":749,""dx"":31,""dy"":-72,""t"":14894},{""x"":1496,""y"":780,""dx"":45,""dy"":-41,""t"":14930},{""x"":1466,""y"":753,""dx"":15,""dy"":-68,""t"":14963},{""x"":1458,""y"":751,""dx"":7,""dy"":-70,""t"":14998}]]","[94.91525423728814,55.932203389830505,72.41379310344827,81.35593220338984,66.10169491525424]","[{""x"":34.728813559322035,""y"":100,""r"":41.564803188749806},{""x"":49.54237288135593,""y"":160.61016949152543,""r"":60.78502297049579},{""x"":136.91379310344828,""y"":-92.22413793103448,""r"":87.93684812776456},{""x"":96.0677966101695,""y"":-127.01694915254237,""r"":49.04033071051311},{""x"":-33.20338983050848,""y"":-74.98305084745763,""r"":135.97404149241748}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","",""
"","html-keyboard-response","9","53429","0.0-5.0-0.0","","","","","1104"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
