"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","10281","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","10288","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","14046","0.0-2.0-0.0","","","","","3756","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","15710","0.0-2.0-1.0","","","","","1663","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","16774","0.0-3.0","","","","","1062"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","24239","0.0-4.0","","","","","","","","","1512","","","","","","","","","","","","","","","","",""
"","html-button-response","6","25262","0.0-5.0-0.0","","","","","1021","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","35383","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","36686","0.0-5.0-2.0","","","","","1302","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","53822","0.0-5.0-3.0","","","","","","","","","","[[{""x"":519,""y"":376,""dx"":28,""dy"":95,""t"":990},{""x"":498,""y"":350,""dx"":7,""dy"":69,""t"":1024},{""x"":485,""y"":326,""dx"":-6,""dy"":45,""t"":1058},{""x"":462,""y"":283,""dx"":-29,""dy"":2,""t"":1092},{""x"":457,""y"":279,""dx"":-34,""dy"":-2,""t"":1126},{""x"":473,""y"":275,""dx"":-18,""dy"":-6,""t"":1160},{""x"":469,""y"":251,""dx"":-22,""dy"":-30,""t"":1194},{""x"":467,""y"":259,""dx"":-24,""dy"":-22,""t"":1229},{""x"":445,""y"":236,""dx"":-46,""dy"":-45,""t"":1262},{""x"":446,""y"":221,""dx"":-45,""dy"":-60,""t"":1296},{""x"":472,""y"":223,""dx"":-19,""dy"":-58,""t"":1329},{""x"":468,""y"":231,""dx"":-23,""dy"":-50,""t"":1365},{""x"":465,""y"":221,""dx"":-26,""dy"":-60,""t"":1399},{""x"":484,""y"":256,""dx"":-7,""dy"":-25,""t"":1432},{""x"":490,""y"":278,""dx"":-1,""dy"":-3,""t"":1465},{""x"":488,""y"":276,""dx"":-3,""dy"":-5,""t"":1501},{""x"":489,""y"":266,""dx"":-2,""dy"":-15,""t"":1533},{""x"":490,""y"":272,""dx"":-1,""dy"":-9,""t"":1569},{""x"":489,""y"":268,""dx"":-2,""dy"":-13,""t"":1602},{""x"":483,""y"":266,""dx"":-8,""dy"":-15,""t"":1636},{""x"":488,""y"":281,""dx"":-3,""dy"":0,""t"":1670},{""x"":499,""y"":294,""dx"":8,""dy"":13,""t"":1704},{""x"":508,""y"":303,""dx"":17,""dy"":22,""t"":1738},{""x"":511,""y"":313,""dx"":20,""dy"":32,""t"":1772},{""x"":512,""y"":326,""dx"":21,""dy"":45,""t"":1806},{""x"":519,""y"":335,""dx"":28,""dy"":54,""t"":1840},{""x"":532,""y"":321,""dx"":41,""dy"":40,""t"":1874},{""x"":530,""y"":313,""dx"":39,""dy"":32,""t"":1908},{""x"":517,""y"":308,""dx"":26,""dy"":27,""t"":1941},{""x"":490,""y"":285,""dx"":-1,""dy"":4,""t"":1976},{""x"":499,""y"":261,""dx"":8,""dy"":-20,""t"":2010},{""x"":483,""y"":250,""dx"":-8,""dy"":-31,""t"":2041},{""x"":517,""y"":263,""dx"":26,""dy"":-18,""t"":2078},{""x"":509,""y"":284,""dx"":18,""dy"":3,""t"":2113},{""x"":520,""y"":288,""dx"":29,""dy"":7,""t"":2146},{""x"":507,""y"":309,""dx"":16,""dy"":28,""t"":2181},{""x"":533,""y"":298,""dx"":42,""dy"":17,""t"":2213},{""x"":538,""y"":318,""dx"":47,""dy"":37,""t"":2248},{""x"":536,""y"":321,""dx"":45,""dy"":40,""t"":2283},{""x"":570,""y"":292,""dx"":79,""dy"":11,""t"":2316},{""x"":558,""y"":324,""dx"":67,""dy"":43,""t"":2350},{""x"":548,""y"":349,""dx"":57,""dy"":68,""t"":2385},{""x"":520,""y"":346,""dx"":29,""dy"":65,""t"":2418},{""x"":528,""y"":312,""dx"":37,""dy"":31,""t"":2449},{""x"":557,""y"":313,""dx"":66,""dy"":32,""t"":2486},{""x"":576,""y"":289,""dx"":85,""dy"":8,""t"":2520},{""x"":581,""y"":294,""dx"":90,""dy"":13,""t"":2554},{""x"":592,""y"":270,""dx"":101,""dy"":-11,""t"":2587},{""x"":577,""y"":279,""dx"":86,""dy"":-2,""t"":2622},{""x"":565,""y"":304,""dx"":74,""dy"":23,""t"":2657},{""x"":568,""y"":301,""dx"":77,""dy"":20,""t"":2690},{""x"":542,""y"":304,""dx"":51,""dy"":23,""t"":2724},{""x"":554,""y"":323,""dx"":63,""dy"":42,""t"":2758},{""x"":528,""y"":317,""dx"":37,""dy"":36,""t"":2793},{""x"":530,""y"":308,""dx"":39,""dy"":27,""t"":2826},{""x"":529,""y"":298,""dx"":38,""dy"":17,""t"":2860},{""x"":508,""y"":283,""dx"":17,""dy"":2,""t"":2893},{""x"":489,""y"":289,""dx"":-2,""dy"":8,""t"":2928},{""x"":470,""y"":292,""dx"":-21,""dy"":11,""t"":2962}],[{""x"":1406,""y"":158,""dx"":-45,""dy"":-123,""t"":4014},{""x"":1388,""y"":173,""dx"":-63,""dy"":-108,""t"":4050},{""x"":1371,""y"":140,""dx"":-80,""dy"":-141,""t"":4084},{""x"":1350,""y"":118,""dx"":-101,""dy"":-163,""t"":4118},{""x"":1356,""y"":169,""dx"":-95,""dy"":-112,""t"":4152},{""x"":1339,""y"":176,""dx"":-112,""dy"":-105,""t"":4186},{""x"":1322,""y"":168,""dx"":-129,""dy"":-113,""t"":4220},{""x"":1296,""y"":170,""dx"":-155,""dy"":-111,""t"":4254},{""x"":1284,""y"":180,""dx"":-167,""dy"":-101,""t"":4288},{""x"":1258,""y"":174,""dx"":-193,""dy"":-107,""t"":4322},{""x"":1301,""y"":166,""dx"":-150,""dy"":-115,""t"":4356},{""x"":1295,""y"":147,""dx"":-156,""dy"":-134,""t"":4391},{""x"":1313,""y"":152,""dx"":-138,""dy"":-129,""t"":4424},{""x"":1303,""y"":136,""dx"":-148,""dy"":-145,""t"":4457},{""x"":1331,""y"":195,""dx"":-120,""dy"":-86,""t"":4493},{""x"":1340,""y"":216,""dx"":-111,""dy"":-65,""t"":4526},{""x"":1359,""y"":201,""dx"":-92,""dy"":-80,""t"":4560},{""x"":1364,""y"":196,""dx"":-87,""dy"":-85,""t"":4594},{""x"":1357,""y"":186,""dx"":-94,""dy"":-95,""t"":4629},{""x"":1363,""y"":182,""dx"":-88,""dy"":-99,""t"":4662},{""x"":1340,""y"":192,""dx"":-111,""dy"":-89,""t"":4696},{""x"":1334,""y"":180,""dx"":-117,""dy"":-101,""t"":4729},{""x"":1331,""y"":178,""dx"":-120,""dy"":-103,""t"":4764},{""x"":1307,""y"":173,""dx"":-144,""dy"":-108,""t"":4798},{""x"":1310,""y"":178,""dx"":-141,""dy"":-103,""t"":4832},{""x"":1326,""y"":183,""dx"":-125,""dy"":-98,""t"":4866},{""x"":1347,""y"":228,""dx"":-104,""dy"":-53,""t"":4900},{""x"":1372,""y"":257,""dx"":-79,""dy"":-24,""t"":4935},{""x"":1380,""y"":316,""dx"":-71,""dy"":35,""t"":4969},{""x"":1403,""y"":324,""dx"":-48,""dy"":43,""t"":5002},{""x"":1419,""y"":351,""dx"":-32,""dy"":70,""t"":5036},{""x"":1425,""y"":392,""dx"":-26,""dy"":111,""t"":5070},{""x"":1419,""y"":400,""dx"":-32,""dy"":119,""t"":5104},{""x"":1395,""y"":328,""dx"":-56,""dy"":47,""t"":5138},{""x"":1383,""y"":350,""dx"":-68,""dy"":69,""t"":5172},{""x"":1367,""y"":280,""dx"":-84,""dy"":-1,""t"":5206},{""x"":1352,""y"":248,""dx"":-99,""dy"":-33,""t"":5241},{""x"":1328,""y"":207,""dx"":-123,""dy"":-74,""t"":5275},{""x"":1319,""y"":159,""dx"":-132,""dy"":-122,""t"":5308},{""x"":1317,""y"":185,""dx"":-134,""dy"":-96,""t"":5341},{""x"":1319,""y"":209,""dx"":-132,""dy"":-72,""t"":5376},{""x"":1309,""y"":208,""dx"":-142,""dy"":-73,""t"":5410},{""x"":1299,""y"":167,""dx"":-152,""dy"":-114,""t"":5443},{""x"":1291,""y"":146,""dx"":-160,""dy"":-135,""t"":5477},{""x"":1312,""y"":193,""dx"":-139,""dy"":-88,""t"":5512},{""x"":1312,""y"":181,""dx"":-139,""dy"":-100,""t"":5545},{""x"":1320,""y"":225,""dx"":-131,""dy"":-56,""t"":5580},{""x"":1333,""y"":226,""dx"":-118,""dy"":-55,""t"":5612},{""x"":1346,""y"":258,""dx"":-105,""dy"":-23,""t"":5648},{""x"":1320,""y"":221,""dx"":-131,""dy"":-60,""t"":5683},{""x"":1304,""y"":216,""dx"":-147,""dy"":-65,""t"":5716},{""x"":1304,""y"":184,""dx"":-147,""dy"":-97,""t"":5750},{""x"":1287,""y"":151,""dx"":-164,""dy"":-130,""t"":5784},{""x"":1308,""y"":202,""dx"":-143,""dy"":-79,""t"":5819},{""x"":1329,""y"":256,""dx"":-122,""dy"":-25,""t"":5852},{""x"":1349,""y"":315,""dx"":-102,""dy"":34,""t"":5886},{""x"":1334,""y"":276,""dx"":-117,""dy"":-5,""t"":5920},{""x"":1341,""y"":267,""dx"":-110,""dy"":-14,""t"":5953},{""x"":1344,""y"":299,""dx"":-107,""dy"":18,""t"":5988}],[{""x"":937,""y"":627,""dx"":-34,""dy"":76,""t"":7008},{""x"":912,""y"":600,""dx"":-59,""dy"":49,""t"":7041},{""x"":921,""y"":591,""dx"":-50,""dy"":40,""t"":7076},{""x"":927,""y"":585,""dx"":-44,""dy"":34,""t"":7109},{""x"":949,""y"":635,""dx"":-22,""dy"":84,""t"":7156},{""x"":936,""y"":605,""dx"":-35,""dy"":54,""t"":7196},{""x"":955,""y"":623,""dx"":-16,""dy"":72,""t"":7212},{""x"":964,""y"":616,""dx"":-7,""dy"":65,""t"":7247},{""x"":975,""y"":611,""dx"":4,""dy"":60,""t"":7281},{""x"":983,""y"":572,""dx"":12,""dy"":21,""t"":7314},{""x"":972,""y"":563,""dx"":1,""dy"":12,""t"":7348},{""x"":976,""y"":567,""dx"":5,""dy"":16,""t"":7381},{""x"":970,""y"":567,""dx"":-1,""dy"":16,""t"":7416},{""x"":965,""y"":554,""dx"":-6,""dy"":3,""t"":7450},{""x"":955,""y"":550,""dx"":-16,""dy"":-1,""t"":7485},{""x"":969,""y"":544,""dx"":-2,""dy"":-7,""t"":7518},{""x"":979,""y"":583,""dx"":8,""dy"":32,""t"":7552},{""x"":972,""y"":553,""dx"":1,""dy"":2,""t"":7585},{""x"":952,""y"":597,""dx"":-19,""dy"":46,""t"":7621},{""x"":929,""y"":585,""dx"":-42,""dy"":34,""t"":7653},{""x"":922,""y"":640,""dx"":-49,""dy"":89,""t"":7688},{""x"":909,""y"":623,""dx"":-62,""dy"":72,""t"":7721},{""x"":920,""y"":648,""dx"":-51,""dy"":97,""t"":7756},{""x"":928,""y"":631,""dx"":-43,""dy"":80,""t"":7790},{""x"":950,""y"":665,""dx"":-21,""dy"":114,""t"":7825},{""x"":966,""y"":641,""dx"":-5,""dy"":90,""t"":7858},{""x"":963,""y"":652,""dx"":-8,""dy"":101,""t"":7893},{""x"":983,""y"":631,""dx"":12,""dy"":80,""t"":7926},{""x"":986,""y"":667,""dx"":15,""dy"":116,""t"":7960},{""x"":963,""y"":658,""dx"":-8,""dy"":107,""t"":7993},{""x"":954,""y"":695,""dx"":-17,""dy"":144,""t"":8028},{""x"":959,""y"":683,""dx"":-12,""dy"":132,""t"":8062},{""x"":975,""y"":723,""dx"":4,""dy"":172,""t"":8096},{""x"":969,""y"":695,""dx"":-2,""dy"":144,""t"":8129},{""x"":968,""y"":671,""dx"":-3,""dy"":120,""t"":8165},{""x"":973,""y"":660,""dx"":2,""dy"":109,""t"":8198},{""x"":957,""y"":647,""dx"":-14,""dy"":96,""t"":8233},{""x"":951,""y"":638,""dx"":-20,""dy"":87,""t"":8266},{""x"":953,""y"":622,""dx"":-18,""dy"":71,""t"":8300},{""x"":943,""y"":621,""dx"":-28,""dy"":70,""t"":8335},{""x"":939,""y"":640,""dx"":-32,""dy"":89,""t"":8368},{""x"":923,""y"":613,""dx"":-48,""dy"":62,""t"":8403},{""x"":929,""y"":598,""dx"":-42,""dy"":47,""t"":8436},{""x"":918,""y"":574,""dx"":-53,""dy"":23,""t"":8471},{""x"":919,""y"":577,""dx"":-52,""dy"":26,""t"":8505},{""x"":953,""y"":547,""dx"":-18,""dy"":-4,""t"":8538},{""x"":963,""y"":563,""dx"":-8,""dy"":12,""t"":8571},{""x"":984,""y"":544,""dx"":13,""dy"":-7,""t"":8606},{""x"":996,""y"":548,""dx"":25,""dy"":-3,""t"":8640},{""x"":1012,""y"":559,""dx"":41,""dy"":8,""t"":8675},{""x"":982,""y"":578,""dx"":11,""dy"":27,""t"":8708},{""x"":971,""y"":578,""dx"":0,""dy"":27,""t"":8742},{""x"":964,""y"":583,""dx"":-7,""dy"":32,""t"":8777},{""x"":963,""y"":588,""dx"":-8,""dy"":37,""t"":8810},{""x"":954,""y"":589,""dx"":-17,""dy"":38,""t"":8843},{""x"":951,""y"":572,""dx"":-20,""dy"":21,""t"":8878},{""x"":953,""y"":567,""dx"":-18,""dy"":16,""t"":8912},{""x"":961,""y"":576,""dx"":-10,""dy"":25,""t"":8945},{""x"":964,""y"":557,""dx"":-7,""dy"":6,""t"":8980}],[{""x"":534,""y"":710,""dx"":43,""dy"":-111,""t"":10000},{""x"":523,""y"":728,""dx"":32,""dy"":-93,""t"":10034},{""x"":513,""y"":717,""dx"":22,""dy"":-104,""t"":10068},{""x"":516,""y"":721,""dx"":25,""dy"":-100,""t"":10101},{""x"":526,""y"":701,""dx"":35,""dy"":-120,""t"":10135},{""x"":544,""y"":720,""dx"":53,""dy"":-101,""t"":10170},{""x"":556,""y"":700,""dx"":65,""dy"":-121,""t"":10205},{""x"":561,""y"":700,""dx"":70,""dy"":-121,""t"":10238},{""x"":568,""y"":693,""dx"":77,""dy"":-128,""t"":10272},{""x"":592,""y"":702,""dx"":101,""dy"":-119,""t"":10306},{""x"":605,""y"":736,""dx"":114,""dy"":-85,""t"":10340},{""x"":590,""y"":742,""dx"":99,""dy"":-79,""t"":10374},{""x"":581,""y"":743,""dx"":90,""dy"":-78,""t"":10407},{""x"":570,""y"":730,""dx"":79,""dy"":-91,""t"":10442},{""x"":593,""y"":726,""dx"":102,""dy"":-95,""t"":10476},{""x"":577,""y"":720,""dx"":86,""dy"":-101,""t"":10510},{""x"":590,""y"":711,""dx"":99,""dy"":-110,""t"":10544},{""x"":593,""y"":721,""dx"":102,""dy"":-100,""t"":10578},{""x"":573,""y"":717,""dx"":82,""dy"":-104,""t"":10612},{""x"":565,""y"":727,""dx"":74,""dy"":-94,""t"":10645},{""x"":557,""y"":730,""dx"":66,""dy"":-91,""t"":10681},{""x"":555,""y"":719,""dx"":64,""dy"":-102,""t"":10714},{""x"":561,""y"":711,""dx"":70,""dy"":-110,""t"":10746},{""x"":553,""y"":694,""dx"":62,""dy"":-127,""t"":10782},{""x"":535,""y"":693,""dx"":44,""dy"":-128,""t"":10817},{""x"":549,""y"":679,""dx"":58,""dy"":-142,""t"":10850},{""x"":555,""y"":680,""dx"":64,""dy"":-141,""t"":10884},{""x"":575,""y"":684,""dx"":84,""dy"":-137,""t"":10918},{""x"":583,""y"":688,""dx"":92,""dy"":-133,""t"":10952},{""x"":552,""y"":683,""dx"":61,""dy"":-138,""t"":10987},{""x"":553,""y"":671,""dx"":62,""dy"":-150,""t"":11021},{""x"":552,""y"":659,""dx"":61,""dy"":-162,""t"":11054},{""x"":536,""y"":663,""dx"":45,""dy"":-158,""t"":11088},{""x"":550,""y"":663,""dx"":59,""dy"":-158,""t"":11122},{""x"":563,""y"":664,""dx"":72,""dy"":-157,""t"":11155},{""x"":580,""y"":674,""dx"":89,""dy"":-147,""t"":11189},{""x"":567,""y"":674,""dx"":76,""dy"":-147,""t"":11225},{""x"":557,""y"":696,""dx"":66,""dy"":-125,""t"":11258},{""x"":558,""y"":704,""dx"":67,""dy"":-117,""t"":11293},{""x"":547,""y"":712,""dx"":56,""dy"":-109,""t"":11325},{""x"":540,""y"":718,""dx"":49,""dy"":-103,""t"":11360},{""x"":556,""y"":701,""dx"":65,""dy"":-120,""t"":11393},{""x"":553,""y"":703,""dx"":62,""dy"":-118,""t"":11428},{""x"":570,""y"":707,""dx"":79,""dy"":-114,""t"":11462},{""x"":570,""y"":725,""dx"":79,""dy"":-96,""t"":11496},{""x"":575,""y"":744,""dx"":84,""dy"":-77,""t"":11529},{""x"":563,""y"":757,""dx"":72,""dy"":-64,""t"":11564},{""x"":556,""y"":759,""dx"":65,""dy"":-62,""t"":11597},{""x"":555,""y"":763,""dx"":64,""dy"":-58,""t"":11632},{""x"":570,""y"":753,""dx"":79,""dy"":-68,""t"":11665},{""x"":583,""y"":758,""dx"":92,""dy"":-63,""t"":11701},{""x"":575,""y"":758,""dx"":84,""dy"":-63,""t"":11734},{""x"":571,""y"":738,""dx"":80,""dy"":-83,""t"":11769},{""x"":573,""y"":724,""dx"":82,""dy"":-97,""t"":11802},{""x"":582,""y"":723,""dx"":91,""dy"":-98,""t"":11836},{""x"":584,""y"":714,""dx"":93,""dy"":-107,""t"":11870},{""x"":569,""y"":705,""dx"":78,""dy"":-116,""t"":11904},{""x"":568,""y"":697,""dx"":77,""dy"":-124,""t"":11938},{""x"":583,""y"":686,""dx"":92,""dy"":-135,""t"":11972},{""x"":592,""y"":689,""dx"":101,""dy"":-132,""t"":12007}],[{""x"":1303,""y"":727,""dx"":-148,""dy"":-94,""t"":13025},{""x"":1294,""y"":739,""dx"":-157,""dy"":-82,""t"":13060},{""x"":1269,""y"":742,""dx"":-182,""dy"":-79,""t"":13094},{""x"":1254,""y"":731,""dx"":-197,""dy"":-90,""t"":13129},{""x"":1233,""y"":724,""dx"":-218,""dy"":-97,""t"":13162},{""x"":1261,""y"":712,""dx"":-190,""dy"":-109,""t"":13196},{""x"":1279,""y"":712,""dx"":-172,""dy"":-109,""t"":13230},{""x"":1266,""y"":732,""dx"":-185,""dy"":-89,""t"":13264},{""x"":1250,""y"":742,""dx"":-201,""dy"":-79,""t"":13298},{""x"":1250,""y"":725,""dx"":-201,""dy"":-96,""t"":13331},{""x"":1246,""y"":718,""dx"":-205,""dy"":-103,""t"":13366},{""x"":1246,""y"":724,""dx"":-205,""dy"":-97,""t"":13400},{""x"":1243,""y"":718,""dx"":-208,""dy"":-103,""t"":13433},{""x"":1239,""y"":720,""dx"":-212,""dy"":-101,""t"":13468},{""x"":1257,""y"":716,""dx"":-194,""dy"":-105,""t"":13502},{""x"":1256,""y"":710,""dx"":-195,""dy"":-111,""t"":13537},{""x"":1276,""y"":703,""dx"":-175,""dy"":-118,""t"":13570},{""x"":1289,""y"":684,""dx"":-162,""dy"":-137,""t"":13604},{""x"":1289,""y"":687,""dx"":-162,""dy"":-134,""t"":13638},{""x"":1292,""y"":671,""dx"":-159,""dy"":-150,""t"":13672},{""x"":1279,""y"":661,""dx"":-172,""dy"":-160,""t"":13706},{""x"":1264,""y"":672,""dx"":-187,""dy"":-149,""t"":13739},{""x"":1268,""y"":679,""dx"":-183,""dy"":-142,""t"":13775},{""x"":1270,""y"":674,""dx"":-181,""dy"":-147,""t"":13808},{""x"":1263,""y"":671,""dx"":-188,""dy"":-150,""t"":13843},{""x"":1245,""y"":679,""dx"":-206,""dy"":-142,""t"":13876},{""x"":1247,""y"":680,""dx"":-204,""dy"":-141,""t"":13910},{""x"":1256,""y"":695,""dx"":-195,""dy"":-126,""t"":13943},{""x"":1264,""y"":681,""dx"":-187,""dy"":-140,""t"":13978},{""x"":1270,""y"":693,""dx"":-181,""dy"":-128,""t"":14011},{""x"":1270,""y"":675,""dx"":-181,""dy"":-146,""t"":14046},{""x"":1257,""y"":685,""dx"":-194,""dy"":-136,""t"":14079},{""x"":1255,""y"":686,""dx"":-196,""dy"":-135,""t"":14114},{""x"":1255,""y"":690,""dx"":-196,""dy"":-131,""t"":14149},{""x"":1227,""y"":697,""dx"":-224,""dy"":-124,""t"":14181},{""x"":1230,""y"":703,""dx"":-221,""dy"":-118,""t"":14216},{""x"":1237,""y"":698,""dx"":-214,""dy"":-123,""t"":14250},{""x"":1230,""y"":698,""dx"":-221,""dy"":-123,""t"":14284},{""x"":1224,""y"":697,""dx"":-227,""dy"":-124,""t"":14317},{""x"":1238,""y"":698,""dx"":-213,""dy"":-123,""t"":14351},{""x"":1238,""y"":687,""dx"":-213,""dy"":-134,""t"":14386},{""x"":1223,""y"":690,""dx"":-228,""dy"":-131,""t"":14421},{""x"":1203,""y"":687,""dx"":-248,""dy"":-134,""t"":14454},{""x"":1183,""y"":683,""dx"":-268,""dy"":-138,""t"":14489},{""x"":1178,""y"":685,""dx"":-273,""dy"":-136,""t"":14522},{""x"":1162,""y"":683,""dx"":-289,""dy"":-138,""t"":14557},{""x"":1145,""y"":686,""dx"":-306,""dy"":-135,""t"":14590},{""x"":1137,""y"":695,""dx"":-314,""dy"":-126,""t"":14625},{""x"":1141,""y"":681,""dx"":-310,""dy"":-140,""t"":14658},{""x"":1131,""y"":690,""dx"":-320,""dy"":-131,""t"":14693},{""x"":1124,""y"":697,""dx"":-327,""dy"":-124,""t"":14724},{""x"":1120,""y"":700,""dx"":-331,""dy"":-121,""t"":14760},{""x"":1131,""y"":714,""dx"":-320,""dy"":-107,""t"":14793},{""x"":1119,""y"":707,""dx"":-332,""dy"":-114,""t"":14829},{""x"":1127,""y"":696,""dx"":-324,""dy"":-125,""t"":14863},{""x"":1134,""y"":693,""dx"":-317,""dy"":-128,""t"":14896},{""x"":1137,""y"":694,""dx"":-314,""dy"":-127,""t"":14929},{""x"":1150,""y"":697,""dx"":-301,""dy"":-124,""t"":14964},{""x"":1144,""y"":690,""dx"":-307,""dy"":-131,""t"":14998}]]","[100,91.52542372881356,100,100,5.084745762711865]","[{""x"":20.47457627118644,""y"":10.033898305084746,""r"":38.72290872168378},{""x"":-113.1864406779661,""y"":-65.54237288135593,""r"":50.022945036890285},{""x"":-15.254237288135593,""y"":55.610169491525426,""r"":42.09689784074174},{""x"":72.26666666666667,""y"":-110.53333333333333,""r"":44.63885001080054},{""x"":-226.11864406779662,""y"":-122.62711864406779,""r"":47.17835504462864}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.40","validate","","","","","","","","","","",""
