"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2672","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2678","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10204","0.0-2.0-0.0","","","","","7524","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11942","0.0-2.0-1.0","","","","","1737","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12820","0.0-3.0","","","","","876"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17083","0.0-4.0","","","","","","","","","1470","","","","","","","","","","","","","","","",""
"","html-button-response","6","17916","0.0-5.0-0.0","","","","","830","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29330","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30068","0.0-5.0-2.0","","","","","737","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47423","0.0-5.0-3.0","","","","","","","","","","[[{""x"":475,""y"":216,""dx"":-16,""dy"":-65,""t"":1002},{""x"":488,""y"":233,""dx"":-3,""dy"":-48,""t"":1042},{""x"":499,""y"":248,""dx"":8,""dy"":-33,""t"":1060},{""x"":503,""y"":247,""dx"":12,""dy"":-34,""t"":1092},{""x"":493,""y"":242,""dx"":2,""dy"":-39,""t"":1126},{""x"":499,""y"":270,""dx"":8,""dy"":-11,""t"":1160},{""x"":485,""y"":243,""dx"":-6,""dy"":-38,""t"":1194},{""x"":471,""y"":220,""dx"":-20,""dy"":-61,""t"":1229},{""x"":479,""y"":241,""dx"":-12,""dy"":-40,""t"":1260},{""x"":480,""y"":248,""dx"":-11,""dy"":-33,""t"":1297},{""x"":493,""y"":315,""dx"":2,""dy"":34,""t"":1339},{""x"":484,""y"":321,""dx"":-7,""dy"":40,""t"":1375},{""x"":462,""y"":297,""dx"":-29,""dy"":16,""t"":1401},{""x"":478,""y"":281,""dx"":-13,""dy"":0,""t"":1432},{""x"":464,""y"":247,""dx"":-27,""dy"":-34,""t"":1466},{""x"":474,""y"":227,""dx"":-17,""dy"":-54,""t"":1499},{""x"":476,""y"":248,""dx"":-15,""dy"":-33,""t"":1535},{""x"":480,""y"":241,""dx"":-11,""dy"":-40,""t"":1569},{""x"":497,""y"":239,""dx"":6,""dy"":-42,""t"":1602},{""x"":515,""y"":216,""dx"":24,""dy"":-65,""t"":1636},{""x"":530,""y"":197,""dx"":39,""dy"":-84,""t"":1668},{""x"":549,""y"":208,""dx"":58,""dy"":-73,""t"":1704},{""x"":569,""y"":192,""dx"":78,""dy"":-89,""t"":1738},{""x"":576,""y"":221,""dx"":85,""dy"":-60,""t"":1772},{""x"":561,""y"":256,""dx"":70,""dy"":-25,""t"":1807},{""x"":557,""y"":258,""dx"":66,""dy"":-23,""t"":1840},{""x"":547,""y"":270,""dx"":56,""dy"":-11,""t"":1875},{""x"":546,""y"":258,""dx"":55,""dy"":-23,""t"":1907},{""x"":514,""y"":233,""dx"":23,""dy"":-48,""t"":1941},{""x"":479,""y"":231,""dx"":-12,""dy"":-50,""t"":1976},{""x"":484,""y"":245,""dx"":-7,""dy"":-36,""t"":2010},{""x"":452,""y"":216,""dx"":-39,""dy"":-65,""t"":2044},{""x"":454,""y"":217,""dx"":-37,""dy"":-64,""t"":2078},{""x"":461,""y"":217,""dx"":-30,""dy"":-64,""t"":2112},{""x"":466,""y"":239,""dx"":-25,""dy"":-42,""t"":2146},{""x"":496,""y"":265,""dx"":5,""dy"":-16,""t"":2180},{""x"":498,""y"":242,""dx"":7,""dy"":-39,""t"":2214},{""x"":492,""y"":256,""dx"":1,""dy"":-25,""t"":2248},{""x"":492,""y"":282,""dx"":1,""dy"":1,""t"":2282},{""x"":486,""y"":272,""dx"":-5,""dy"":-9,""t"":2316},{""x"":484,""y"":275,""dx"":-7,""dy"":-6,""t"":2349},{""x"":456,""y"":243,""dx"":-35,""dy"":-38,""t"":2383},{""x"":459,""y"":267,""dx"":-32,""dy"":-14,""t"":2418},{""x"":455,""y"":246,""dx"":-36,""dy"":-35,""t"":2451},{""x"":460,""y"":247,""dx"":-31,""dy"":-34,""t"":2486},{""x"":466,""y"":230,""dx"":-25,""dy"":-51,""t"":2521},{""x"":468,""y"":265,""dx"":-23,""dy"":-16,""t"":2553},{""x"":479,""y"":298,""dx"":-12,""dy"":17,""t"":2589},{""x"":478,""y"":280,""dx"":-13,""dy"":-1,""t"":2622},{""x"":489,""y"":299,""dx"":-2,""dy"":18,""t"":2656},{""x"":466,""y"":245,""dx"":-25,""dy"":-36,""t"":2690},{""x"":474,""y"":266,""dx"":-17,""dy"":-15,""t"":2724},{""x"":470,""y"":290,""dx"":-21,""dy"":9,""t"":2758},{""x"":479,""y"":286,""dx"":-12,""dy"":5,""t"":2792},{""x"":487,""y"":283,""dx"":-4,""dy"":2,""t"":2824},{""x"":487,""y"":293,""dx"":-4,""dy"":12,""t"":2861},{""x"":492,""y"":292,""dx"":1,""dy"":11,""t"":2894},{""x"":615,""y"":459,""dx"":124,""dy"":178,""t"":2928},{""x"":709,""y"":683,""dx"":218,""dy"":402,""t"":2962}],[{""x"":1400,""y"":210,""dx"":-51,""dy"":-71,""t"":4016},{""x"":1391,""y"":214,""dx"":-60,""dy"":-67,""t"":4049},{""x"":1394,""y"":223,""dx"":-57,""dy"":-58,""t"":4085},{""x"":1407,""y"":242,""dx"":-44,""dy"":-39,""t"":4118},{""x"":1412,""y"":255,""dx"":-39,""dy"":-26,""t"":4151},{""x"":1423,""y"":272,""dx"":-28,""dy"":-9,""t"":4186},{""x"":1424,""y"":253,""dx"":-27,""dy"":-28,""t"":4221},{""x"":1448,""y"":284,""dx"":-3,""dy"":3,""t"":4254},{""x"":1459,""y"":298,""dx"":8,""dy"":17,""t"":4288},{""x"":1446,""y"":272,""dx"":-5,""dy"":-9,""t"":4322},{""x"":1443,""y"":260,""dx"":-8,""dy"":-21,""t"":4356},{""x"":1444,""y"":263,""dx"":-7,""dy"":-18,""t"":4390},{""x"":1428,""y"":274,""dx"":-23,""dy"":-7,""t"":4424},{""x"":1439,""y"":263,""dx"":-12,""dy"":-18,""t"":4458},{""x"":1418,""y"":261,""dx"":-33,""dy"":-20,""t"":4492},{""x"":1405,""y"":257,""dx"":-46,""dy"":-24,""t"":4527},{""x"":1376,""y"":252,""dx"":-75,""dy"":-29,""t"":4560},{""x"":1401,""y"":266,""dx"":-50,""dy"":-15,""t"":4594},{""x"":1417,""y"":280,""dx"":-34,""dy"":-1,""t"":4628},{""x"":1414,""y"":268,""dx"":-37,""dy"":-13,""t"":4662},{""x"":1409,""y"":267,""dx"":-42,""dy"":-14,""t"":4696},{""x"":1379,""y"":236,""dx"":-72,""dy"":-45,""t"":4731},{""x"":1383,""y"":226,""dx"":-68,""dy"":-55,""t"":4764},{""x"":1391,""y"":226,""dx"":-60,""dy"":-55,""t"":4799},{""x"":1384,""y"":202,""dx"":-67,""dy"":-79,""t"":4830},{""x"":1351,""y"":211,""dx"":-100,""dy"":-70,""t"":4866},{""x"":1376,""y"":226,""dx"":-75,""dy"":-55,""t"":4900},{""x"":1380,""y"":229,""dx"":-71,""dy"":-52,""t"":4934},{""x"":1414,""y"":225,""dx"":-37,""dy"":-56,""t"":4969},{""x"":1437,""y"":263,""dx"":-14,""dy"":-18,""t"":5003},{""x"":1420,""y"":224,""dx"":-31,""dy"":-57,""t"":5036},{""x"":1412,""y"":221,""dx"":-39,""dy"":-60,""t"":5071},{""x"":1440,""y"":229,""dx"":-11,""dy"":-52,""t"":5105},{""x"":1430,""y"":236,""dx"":-21,""dy"":-45,""t"":5138},{""x"":1428,""y"":215,""dx"":-23,""dy"":-66,""t"":5172},{""x"":1452,""y"":247,""dx"":1,""dy"":-34,""t"":5204},{""x"":1476,""y"":255,""dx"":25,""dy"":-26,""t"":5240},{""x"":1471,""y"":275,""dx"":20,""dy"":-6,""t"":5274},{""x"":1457,""y"":257,""dx"":6,""dy"":-24,""t"":5308},{""x"":1462,""y"":268,""dx"":11,""dy"":-13,""t"":5342},{""x"":1482,""y"":294,""dx"":31,""dy"":13,""t"":5376},{""x"":1484,""y"":316,""dx"":33,""dy"":35,""t"":5411},{""x"":1468,""y"":316,""dx"":17,""dy"":35,""t"":5445},{""x"":1451,""y"":275,""dx"":0,""dy"":-6,""t"":5478},{""x"":1473,""y"":296,""dx"":22,""dy"":15,""t"":5512},{""x"":1489,""y"":323,""dx"":38,""dy"":42,""t"":5547},{""x"":1459,""y"":267,""dx"":8,""dy"":-14,""t"":5581},{""x"":1462,""y"":279,""dx"":11,""dy"":-2,""t"":5614},{""x"":1446,""y"":249,""dx"":-5,""dy"":-32,""t"":5649},{""x"":1431,""y"":195,""dx"":-20,""dy"":-86,""t"":5682},{""x"":1426,""y"":150,""dx"":-25,""dy"":-131,""t"":5716},{""x"":1422,""y"":121,""dx"":-29,""dy"":-160,""t"":5750},{""x"":1418,""y"":103,""dx"":-33,""dy"":-178,""t"":5784},{""x"":1434,""y"":124,""dx"":-17,""dy"":-157,""t"":5819},{""x"":1461,""y"":165,""dx"":10,""dy"":-116,""t"":5854},{""x"":1413,""y"":143,""dx"":-38,""dy"":-138,""t"":5887},{""x"":1404,""y"":177,""dx"":-47,""dy"":-104,""t"":5921},{""x"":1400,""y"":208,""dx"":-51,""dy"":-73,""t"":5955},{""x"":1408,""y"":206,""dx"":-43,""dy"":-75,""t"":5988}],[{""x"":970,""y"":487,""dx"":-1,""dy"":-64,""t"":7013},{""x"":977,""y"":475,""dx"":6,""dy"":-76,""t"":7052},{""x"":983,""y"":467,""dx"":12,""dy"":-84,""t"":7076},{""x"":998,""y"":496,""dx"":27,""dy"":-55,""t"":7115},{""x"":1007,""y"":497,""dx"":36,""dy"":-54,""t"":7150},{""x"":1009,""y"":505,""dx"":38,""dy"":-46,""t"":7185},{""x"":1011,""y"":514,""dx"":40,""dy"":-37,""t"":7219},{""x"":1010,""y"":528,""dx"":39,""dy"":-23,""t"":7257},{""x"":1009,""y"":540,""dx"":38,""dy"":-11,""t"":7281},{""x"":1010,""y"":547,""dx"":39,""dy"":-4,""t"":7319},{""x"":998,""y"":544,""dx"":27,""dy"":-7,""t"":7358},{""x"":988,""y"":561,""dx"":17,""dy"":10,""t"":7397},{""x"":979,""y"":576,""dx"":8,""dy"":25,""t"":7416},{""x"":974,""y"":568,""dx"":3,""dy"":17,""t"":7457},{""x"":987,""y"":580,""dx"":16,""dy"":29,""t"":7497},{""x"":986,""y"":575,""dx"":15,""dy"":24,""t"":7518},{""x"":976,""y"":566,""dx"":5,""dy"":15,""t"":7559},{""x"":972,""y"":560,""dx"":1,""dy"":9,""t"":7597},{""x"":968,""y"":555,""dx"":-3,""dy"":4,""t"":7621},{""x"":967,""y"":549,""dx"":-4,""dy"":-2,""t"":7665},{""x"":961,""y"":536,""dx"":-10,""dy"":-15,""t"":7705},{""x"":956,""y"":525,""dx"":-15,""dy"":-26,""t"":7722},{""x"":945,""y"":519,""dx"":-26,""dy"":-32,""t"":7765},{""x"":962,""y"":507,""dx"":-9,""dy"":-44,""t"":7807},{""x"":978,""y"":498,""dx"":7,""dy"":-53,""t"":7823},{""x"":1006,""y"":511,""dx"":35,""dy"":-40,""t"":7867},{""x"":1009,""y"":530,""dx"":38,""dy"":-21,""t"":7909},{""x"":1012,""y"":546,""dx"":41,""dy"":-5,""t"":7924},{""x"":1005,""y"":544,""dx"":34,""dy"":-7,""t"":7972},{""x"":1003,""y"":556,""dx"":32,""dy"":5,""t"":7994},{""x"":986,""y"":543,""dx"":15,""dy"":-8,""t"":8035},{""x"":989,""y"":549,""dx"":18,""dy"":-2,""t"":8076},{""x"":993,""y"":554,""dx"":22,""dy"":3,""t"":8098},{""x"":993,""y"":557,""dx"":22,""dy"":6,""t"":8143},{""x"":992,""y"":559,""dx"":21,""dy"":8,""t"":8167},{""x"":1000,""y"":549,""dx"":29,""dy"":-2,""t"":8212},{""x"":991,""y"":542,""dx"":20,""dy"":-9,""t"":8235},{""x"":981,""y"":554,""dx"":10,""dy"":3,""t"":8280},{""x"":1002,""y"":567,""dx"":31,""dy"":16,""t"":8303},{""x"":1019,""y"":590,""dx"":48,""dy"":39,""t"":8348},{""x"":1003,""y"":588,""dx"":32,""dy"":37,""t"":8371},{""x"":1008,""y"":577,""dx"":37,""dy"":26,""t"":8419},{""x"":1013,""y"":566,""dx"":42,""dy"":15,""t"":8436},{""x"":1018,""y"":569,""dx"":47,""dy"":18,""t"":8480},{""x"":1016,""y"":574,""dx"":45,""dy"":23,""t"":8522},{""x"":1013,""y"":578,""dx"":42,""dy"":27,""t"":8541},{""x"":1021,""y"":584,""dx"":50,""dy"":33,""t"":8587},{""x"":1028,""y"":589,""dx"":57,""dy"":38,""t"":8606},{""x"":1043,""y"":606,""dx"":72,""dy"":55,""t"":8656},{""x"":1039,""y"":596,""dx"":68,""dy"":45,""t"":8674},{""x"":1058,""y"":625,""dx"":87,""dy"":74,""t"":8726},{""x"":1076,""y"":621,""dx"":105,""dy"":70,""t"":8745},{""x"":1087,""y"":614,""dx"":116,""dy"":63,""t"":8791},{""x"":1058,""y"":592,""dx"":87,""dy"":41,""t"":8814},{""x"":1056,""y"":578,""dx"":85,""dy"":27,""t"":8860},{""x"":1028,""y"":557,""dx"":57,""dy"":6,""t"":8880},{""x"":1040,""y"":552,""dx"":69,""dy"":1,""t"":8924},{""x"":1029,""y"":531,""dx"":58,""dy"":-20,""t"":8948},{""x"":1006,""y"":532,""dx"":35,""dy"":-19,""t"":8992}],[{""x"":457,""y"":627,""dx"":-34,""dy"":-194,""t"":10007},{""x"":476,""y"":658,""dx"":-15,""dy"":-163,""t"":10049},{""x"":494,""y"":686,""dx"":3,""dy"":-135,""t"":10065},{""x"":513,""y"":706,""dx"":22,""dy"":-115,""t"":10110},{""x"":522,""y"":714,""dx"":31,""dy"":-107,""t"":10152},{""x"":523,""y"":695,""dx"":32,""dy"":-126,""t"":10172},{""x"":531,""y"":688,""dx"":40,""dy"":-133,""t"":10216},{""x"":521,""y"":660,""dx"":30,""dy"":-161,""t"":10241},{""x"":505,""y"":634,""dx"":14,""dy"":-187,""t"":10286},{""x"":490,""y"":613,""dx"":-1,""dy"":-208,""t"":10310},{""x"":485,""y"":616,""dx"":-6,""dy"":-205,""t"":10354},{""x"":481,""y"":620,""dx"":-10,""dy"":-201,""t"":10377},{""x"":494,""y"":634,""dx"":3,""dy"":-187,""t"":10422},{""x"":506,""y"":647,""dx"":15,""dy"":-174,""t"":10446},{""x"":519,""y"":668,""dx"":28,""dy"":-153,""t"":10490},{""x"":525,""y"":671,""dx"":34,""dy"":-150,""t"":10564},{""x"":540,""y"":693,""dx"":49,""dy"":-128,""t"":10578},{""x"":546,""y"":709,""dx"":55,""dy"":-112,""t"":10616},{""x"":551,""y"":730,""dx"":60,""dy"":-91,""t"":10653},{""x"":549,""y"":728,""dx"":58,""dy"":-93,""t"":10685},{""x"":576,""y"":732,""dx"":85,""dy"":-89,""t"":10719},{""x"":572,""y"":718,""dx"":81,""dy"":-103,""t"":10752},{""x"":570,""y"":720,""dx"":79,""dy"":-101,""t"":10785},{""x"":551,""y"":698,""dx"":60,""dy"":-123,""t"":10819},{""x"":551,""y"":697,""dx"":60,""dy"":-124,""t"":10852},{""x"":551,""y"":684,""dx"":60,""dy"":-137,""t"":10884},{""x"":551,""y"":656,""dx"":60,""dy"":-165,""t"":10918},{""x"":557,""y"":660,""dx"":66,""dy"":-161,""t"":10952},{""x"":544,""y"":659,""dx"":53,""dy"":-162,""t"":10986},{""x"":569,""y"":678,""dx"":78,""dy"":-143,""t"":11020},{""x"":553,""y"":666,""dx"":62,""dy"":-155,""t"":11058},{""x"":541,""y"":660,""dx"":50,""dy"":-161,""t"":11092},{""x"":528,""y"":631,""dx"":37,""dy"":-190,""t"":11127},{""x"":532,""y"":667,""dx"":41,""dy"":-154,""t"":11162},{""x"":540,""y"":659,""dx"":49,""dy"":-162,""t"":11194},{""x"":534,""y"":675,""dx"":43,""dy"":-146,""t"":11231},{""x"":545,""y"":711,""dx"":54,""dy"":-110,""t"":11258},{""x"":556,""y"":727,""dx"":65,""dy"":-94,""t"":11292},{""x"":572,""y"":746,""dx"":81,""dy"":-75,""t"":11326},{""x"":552,""y"":715,""dx"":61,""dy"":-106,""t"":11362},{""x"":548,""y"":682,""dx"":57,""dy"":-139,""t"":11395},{""x"":558,""y"":697,""dx"":67,""dy"":-124,""t"":11429},{""x"":541,""y"":671,""dx"":50,""dy"":-150,""t"":11463},{""x"":542,""y"":650,""dx"":51,""dy"":-171,""t"":11496},{""x"":542,""y"":655,""dx"":51,""dy"":-166,""t"":11530},{""x"":546,""y"":667,""dx"":55,""dy"":-154,""t"":11562},{""x"":548,""y"":662,""dx"":57,""dy"":-159,""t"":11598},{""x"":551,""y"":667,""dx"":60,""dy"":-154,""t"":11632},{""x"":562,""y"":694,""dx"":71,""dy"":-127,""t"":11667},{""x"":563,""y"":716,""dx"":72,""dy"":-105,""t"":11700},{""x"":569,""y"":724,""dx"":78,""dy"":-97,""t"":11733},{""x"":568,""y"":745,""dx"":77,""dy"":-76,""t"":11769},{""x"":577,""y"":752,""dx"":86,""dy"":-69,""t"":11803},{""x"":562,""y"":746,""dx"":71,""dy"":-75,""t"":11836},{""x"":559,""y"":760,""dx"":68,""dy"":-61,""t"":11872},{""x"":545,""y"":735,""dx"":54,""dy"":-86,""t"":11905},{""x"":534,""y"":722,""dx"":43,""dy"":-99,""t"":11936},{""x"":544,""y"":719,""dx"":53,""dy"":-102,""t"":11973},{""x"":555,""y"":741,""dx"":64,""dy"":-80,""t"":12007}],[{""x"":1413,""y"":721,""dx"":-38,""dy"":-100,""t"":13027},{""x"":1406,""y"":720,""dx"":-45,""dy"":-101,""t"":13061},{""x"":1390,""y"":724,""dx"":-61,""dy"":-97,""t"":13096},{""x"":1376,""y"":730,""dx"":-75,""dy"":-91,""t"":13129},{""x"":1371,""y"":732,""dx"":-80,""dy"":-89,""t"":13162},{""x"":1357,""y"":745,""dx"":-94,""dy"":-76,""t"":13196},{""x"":1336,""y"":741,""dx"":-115,""dy"":-80,""t"":13230},{""x"":1334,""y"":738,""dx"":-117,""dy"":-83,""t"":13265},{""x"":1331,""y"":734,""dx"":-120,""dy"":-87,""t"":13298},{""x"":1310,""y"":735,""dx"":-141,""dy"":-86,""t"":13331},{""x"":1297,""y"":758,""dx"":-154,""dy"":-63,""t"":13366},{""x"":1293,""y"":764,""dx"":-158,""dy"":-57,""t"":13400},{""x"":1287,""y"":774,""dx"":-164,""dy"":-47,""t"":13437},{""x"":1292,""y"":774,""dx"":-159,""dy"":-47,""t"":13471},{""x"":1296,""y"":781,""dx"":-155,""dy"":-40,""t"":13508},{""x"":1293,""y"":762,""dx"":-158,""dy"":-59,""t"":13544},{""x"":1301,""y"":763,""dx"":-150,""dy"":-58,""t"":13577},{""x"":1279,""y"":755,""dx"":-172,""dy"":-66,""t"":13609},{""x"":1275,""y"":772,""dx"":-176,""dy"":-49,""t"":13641},{""x"":1272,""y"":757,""dx"":-179,""dy"":-64,""t"":13676},{""x"":1253,""y"":762,""dx"":-198,""dy"":-59,""t"":13708},{""x"":1283,""y"":765,""dx"":-168,""dy"":-56,""t"":13742},{""x"":1287,""y"":793,""dx"":-164,""dy"":-28,""t"":13776},{""x"":1270,""y"":771,""dx"":-181,""dy"":-50,""t"":13815},{""x"":1276,""y"":788,""dx"":-175,""dy"":-33,""t"":13852},{""x"":1295,""y"":806,""dx"":-156,""dy"":-15,""t"":13885},{""x"":1302,""y"":811,""dx"":-149,""dy"":-10,""t"":13917},{""x"":1321,""y"":814,""dx"":-130,""dy"":-7,""t"":13951},{""x"":1320,""y"":806,""dx"":-131,""dy"":-15,""t"":13986},{""x"":1326,""y"":810,""dx"":-125,""dy"":-11,""t"":14018},{""x"":1325,""y"":817,""dx"":-126,""dy"":-4,""t"":14050},{""x"":1334,""y"":831,""dx"":-117,""dy"":10,""t"":14080},{""x"":1351,""y"":830,""dx"":-100,""dy"":9,""t"":14114},{""x"":1361,""y"":833,""dx"":-90,""dy"":12,""t"":14148},{""x"":1362,""y"":828,""dx"":-89,""dy"":7,""t"":14183},{""x"":1370,""y"":831,""dx"":-81,""dy"":10,""t"":14216},{""x"":1366,""y"":828,""dx"":-85,""dy"":7,""t"":14249},{""x"":1378,""y"":826,""dx"":-73,""dy"":5,""t"":14285},{""x"":1366,""y"":817,""dx"":-85,""dy"":-4,""t"":14319},{""x"":1361,""y"":801,""dx"":-90,""dy"":-20,""t"":14352},{""x"":1337,""y"":795,""dx"":-114,""dy"":-26,""t"":14386},{""x"":1324,""y"":777,""dx"":-127,""dy"":-44,""t"":14420},{""x"":1315,""y"":748,""dx"":-136,""dy"":-73,""t"":14454},{""x"":1312,""y"":752,""dx"":-139,""dy"":-69,""t"":14490},{""x"":1310,""y"":750,""dx"":-141,""dy"":-71,""t"":14524},{""x"":1312,""y"":761,""dx"":-139,""dy"":-60,""t"":14557},{""x"":1315,""y"":755,""dx"":-136,""dy"":-66,""t"":14590},{""x"":1314,""y"":763,""dx"":-137,""dy"":-58,""t"":14624},{""x"":1319,""y"":776,""dx"":-132,""dy"":-45,""t"":14658},{""x"":1319,""y"":772,""dx"":-132,""dy"":-49,""t"":14693},{""x"":1348,""y"":781,""dx"":-103,""dy"":-40,""t"":14731},{""x"":1354,""y"":786,""dx"":-97,""dy"":-35,""t"":14765},{""x"":1361,""y"":789,""dx"":-90,""dy"":-32,""t"":14797},{""x"":1371,""y"":796,""dx"":-80,""dy"":-25,""t"":14830},{""x"":1369,""y"":795,""dx"":-82,""dy"":-26,""t"":14862},{""x"":1356,""y"":782,""dx"":-95,""dy"":-39,""t"":14896},{""x"":1353,""y"":788,""dx"":-98,""dy"":-33,""t"":14930},{""x"":1344,""y"":786,""dx"":-107,""dy"":-35,""t"":14964},{""x"":1345,""y"":792,""dx"":-106,""dy"":-29,""t"":14998},{""x"":1332,""y"":784,""dx"":-119,""dy"":-37,""t"":15032}]]","[96.61016949152543,100,100,94.91525423728814,98.33333333333333]","[{""x"":5.220338983050848,""y"":-17.23728813559322,""r"":36.319949796658996},{""x"":-24.35593220338983,""y"":-41.813559322033896,""r"":41.93750908433634},{""x"":32.42372881355932,""y"":0.7796610169491526,""r"":32.953603138073866},{""x"":47.76271186440678,""y"":-133.52542372881356,""r"":32.71645265090912},{""x"":-122.23333333333333,""y"":-43.06666666666667,""r"":59.77398134570225}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.35","validate","","","","","","","","","",""
