"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","380183","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","380501","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","384871","0.0-2.0-0.0","","","","","4368","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","386687","0.0-2.0-1.0","","","","","1815","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","387351","0.0-3.0","","","","","661"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","395951","0.0-4.0","","","","","","","","","2234","","","","","","","","","","","","","","","",""
"","html-button-response","6","396943","0.0-5.0-0.0","","","","","990","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","408093","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","409391","0.0-5.0-2.0","","","","","1297","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","427167","0.0-5.0-3.0","","","","","","","","","","[[{""x"":382,""y"":404,""dx"":-109,""dy"":123,""t"":990},{""x"":397,""y"":403,""dx"":-94,""dy"":122,""t"":1023},{""x"":394,""y"":411,""dx"":-97,""dy"":130,""t"":1058},{""x"":387,""y"":419,""dx"":-104,""dy"":138,""t"":1092},{""x"":387,""y"":433,""dx"":-104,""dy"":152,""t"":1126},{""x"":387,""y"":445,""dx"":-104,""dy"":164,""t"":1158},{""x"":420,""y"":448,""dx"":-71,""dy"":167,""t"":1193},{""x"":397,""y"":463,""dx"":-94,""dy"":182,""t"":1228},{""x"":399,""y"":470,""dx"":-92,""dy"":189,""t"":1262},{""x"":380,""y"":464,""dx"":-111,""dy"":183,""t"":1295},{""x"":365,""y"":464,""dx"":-126,""dy"":183,""t"":1330},{""x"":372,""y"":457,""dx"":-119,""dy"":176,""t"":1364},{""x"":373,""y"":452,""dx"":-118,""dy"":171,""t"":1399},{""x"":386,""y"":443,""dx"":-105,""dy"":162,""t"":1431},{""x"":396,""y"":430,""dx"":-95,""dy"":149,""t"":1466},{""x"":380,""y"":438,""dx"":-111,""dy"":157,""t"":1500},{""x"":392,""y"":431,""dx"":-99,""dy"":150,""t"":1534},{""x"":402,""y"":425,""dx"":-89,""dy"":144,""t"":1565},{""x"":423,""y"":420,""dx"":-68,""dy"":139,""t"":1602},{""x"":438,""y"":411,""dx"":-53,""dy"":130,""t"":1637},{""x"":444,""y"":414,""dx"":-47,""dy"":133,""t"":1671},{""x"":447,""y"":397,""dx"":-44,""dy"":116,""t"":1704},{""x"":442,""y"":385,""dx"":-49,""dy"":104,""t"":1738},{""x"":440,""y"":383,""dx"":-51,""dy"":102,""t"":1772},{""x"":441,""y"":381,""dx"":-50,""dy"":100,""t"":1805},{""x"":457,""y"":379,""dx"":-34,""dy"":98,""t"":1840},{""x"":444,""y"":380,""dx"":-47,""dy"":99,""t"":1873},{""x"":449,""y"":369,""dx"":-42,""dy"":88,""t"":1907},{""x"":436,""y"":373,""dx"":-55,""dy"":92,""t"":1942},{""x"":438,""y"":371,""dx"":-53,""dy"":90,""t"":1975},{""x"":443,""y"":373,""dx"":-48,""dy"":92,""t"":2010},{""x"":446,""y"":388,""dx"":-45,""dy"":107,""t"":2044},{""x"":464,""y"":394,""dx"":-27,""dy"":113,""t"":2078},{""x"":442,""y"":409,""dx"":-49,""dy"":128,""t"":2112},{""x"":448,""y"":420,""dx"":-43,""dy"":139,""t"":2146},{""x"":425,""y"":438,""dx"":-66,""dy"":157,""t"":2180},{""x"":431,""y"":447,""dx"":-60,""dy"":166,""t"":2214},{""x"":420,""y"":447,""dx"":-71,""dy"":166,""t"":2248},{""x"":417,""y"":439,""dx"":-74,""dy"":158,""t"":2282},{""x"":393,""y"":430,""dx"":-98,""dy"":149,""t"":2315},{""x"":387,""y"":419,""dx"":-104,""dy"":138,""t"":2350},{""x"":387,""y"":421,""dx"":-104,""dy"":140,""t"":2384},{""x"":382,""y"":427,""dx"":-109,""dy"":146,""t"":2418},{""x"":365,""y"":434,""dx"":-126,""dy"":153,""t"":2452},{""x"":366,""y"":424,""dx"":-125,""dy"":143,""t"":2485},{""x"":376,""y"":422,""dx"":-115,""dy"":141,""t"":2520},{""x"":386,""y"":418,""dx"":-105,""dy"":137,""t"":2554},{""x"":404,""y"":414,""dx"":-87,""dy"":133,""t"":2587},{""x"":383,""y"":432,""dx"":-108,""dy"":151,""t"":2622},{""x"":414,""y"":439,""dx"":-77,""dy"":158,""t"":2656},{""x"":446,""y"":443,""dx"":-45,""dy"":162,""t"":2689},{""x"":431,""y"":436,""dx"":-60,""dy"":155,""t"":2724},{""x"":436,""y"":439,""dx"":-55,""dy"":158,""t"":2756},{""x"":426,""y"":440,""dx"":-65,""dy"":159,""t"":2792},{""x"":454,""y"":437,""dx"":-37,""dy"":156,""t"":2826},{""x"":471,""y"":434,""dx"":-20,""dy"":153,""t"":2860},{""x"":459,""y"":414,""dx"":-32,""dy"":133,""t"":2894},{""x"":457,""y"":407,""dx"":-34,""dy"":126,""t"":2927},{""x"":447,""y"":399,""dx"":-44,""dy"":118,""t"":2962}],[{""x"":1573,""y"":371,""dx"":122,""dy"":90,""t"":4016},{""x"":1572,""y"":356,""dx"":121,""dy"":75,""t"":4050},{""x"":1578,""y"":373,""dx"":127,""dy"":92,""t"":4085},{""x"":1567,""y"":352,""dx"":116,""dy"":71,""t"":4118},{""x"":1549,""y"":333,""dx"":98,""dy"":52,""t"":4153},{""x"":1417,""y"":343,""dx"":-34,""dy"":62,""t"":4186},{""x"":1308,""y"":338,""dx"":-143,""dy"":57,""t"":4220},{""x"":1251,""y"":353,""dx"":-200,""dy"":72,""t"":4254},{""x"":1200,""y"":339,""dx"":-251,""dy"":58,""t"":4288},{""x"":1217,""y"":315,""dx"":-234,""dy"":34,""t"":4322},{""x"":1284,""y"":281,""dx"":-167,""dy"":0,""t"":4356},{""x"":1263,""y"":261,""dx"":-188,""dy"":-20,""t"":4389},{""x"":1279,""y"":247,""dx"":-172,""dy"":-34,""t"":4423},{""x"":1300,""y"":242,""dx"":-151,""dy"":-39,""t"":4458},{""x"":1316,""y"":234,""dx"":-135,""dy"":-47,""t"":4491},{""x"":1356,""y"":248,""dx"":-95,""dy"":-33,""t"":4525},{""x"":1360,""y"":255,""dx"":-91,""dy"":-26,""t"":4560},{""x"":1362,""y"":265,""dx"":-89,""dy"":-16,""t"":4594},{""x"":1359,""y"":274,""dx"":-92,""dy"":-7,""t"":4629},{""x"":1372,""y"":279,""dx"":-79,""dy"":-2,""t"":4662},{""x"":1374,""y"":277,""dx"":-77,""dy"":-4,""t"":4695},{""x"":1376,""y"":274,""dx"":-75,""dy"":-7,""t"":4728},{""x"":1394,""y"":280,""dx"":-57,""dy"":-1,""t"":4764},{""x"":1387,""y"":277,""dx"":-64,""dy"":-4,""t"":4798},{""x"":1359,""y"":273,""dx"":-92,""dy"":-8,""t"":4832},{""x"":1366,""y"":284,""dx"":-85,""dy"":3,""t"":4866},{""x"":1406,""y"":300,""dx"":-45,""dy"":19,""t"":4899},{""x"":1427,""y"":305,""dx"":-24,""dy"":24,""t"":4934},{""x"":1402,""y"":301,""dx"":-49,""dy"":20,""t"":4968},{""x"":1395,""y"":290,""dx"":-56,""dy"":9,""t"":5001},{""x"":1377,""y"":279,""dx"":-74,""dy"":-2,""t"":5036},{""x"":1394,""y"":285,""dx"":-57,""dy"":4,""t"":5070},{""x"":1397,""y"":287,""dx"":-54,""dy"":6,""t"":5107},{""x"":1390,""y"":282,""dx"":-61,""dy"":1,""t"":5138},{""x"":1429,""y"":264,""dx"":-22,""dy"":-17,""t"":5172},{""x"":1447,""y"":259,""dx"":-4,""dy"":-22,""t"":5206},{""x"":1456,""y"":252,""dx"":5,""dy"":-29,""t"":5240},{""x"":1440,""y"":253,""dx"":-11,""dy"":-28,""t"":5274},{""x"":1433,""y"":253,""dx"":-18,""dy"":-28,""t"":5308},{""x"":1425,""y"":237,""dx"":-26,""dy"":-44,""t"":5342},{""x"":1427,""y"":221,""dx"":-24,""dy"":-60,""t"":5376},{""x"":1423,""y"":210,""dx"":-28,""dy"":-71,""t"":5411},{""x"":1418,""y"":210,""dx"":-33,""dy"":-71,""t"":5443},{""x"":1433,""y"":224,""dx"":-18,""dy"":-57,""t"":5477},{""x"":1421,""y"":226,""dx"":-30,""dy"":-55,""t"":5512},{""x"":1412,""y"":224,""dx"":-39,""dy"":-57,""t"":5546},{""x"":1411,""y"":235,""dx"":-40,""dy"":-46,""t"":5579},{""x"":1405,""y"":244,""dx"":-46,""dy"":-37,""t"":5614},{""x"":1397,""y"":254,""dx"":-54,""dy"":-27,""t"":5648},{""x"":1408,""y"":264,""dx"":-43,""dy"":-17,""t"":5681},{""x"":1381,""y"":252,""dx"":-70,""dy"":-29,""t"":5715},{""x"":1421,""y"":255,""dx"":-30,""dy"":-26,""t"":5750},{""x"":1390,""y"":258,""dx"":-61,""dy"":-23,""t"":5784},{""x"":1372,""y"":274,""dx"":-79,""dy"":-7,""t"":5818},{""x"":1333,""y"":284,""dx"":-118,""dy"":3,""t"":5851},{""x"":1229,""y"":334,""dx"":-222,""dy"":53,""t"":5886},{""x"":1167,""y"":333,""dx"":-284,""dy"":52,""t"":5921},{""x"":1156,""y"":355,""dx"":-295,""dy"":74,""t"":5989}],[{""x"":834,""y"":643,""dx"":-137,""dy"":92,""t"":7008},{""x"":842,""y"":635,""dx"":-129,""dy"":84,""t"":7041},{""x"":852,""y"":589,""dx"":-119,""dy"":38,""t"":7076},{""x"":855,""y"":607,""dx"":-116,""dy"":56,""t"":7110},{""x"":856,""y"":608,""dx"":-115,""dy"":57,""t"":7144},{""x"":871,""y"":600,""dx"":-100,""dy"":49,""t"":7178},{""x"":876,""y"":594,""dx"":-95,""dy"":43,""t"":7212},{""x"":882,""y"":589,""dx"":-89,""dy"":38,""t"":7245},{""x"":897,""y"":549,""dx"":-74,""dy"":-2,""t"":7280},{""x"":878,""y"":547,""dx"":-93,""dy"":-4,""t"":7314},{""x"":870,""y"":494,""dx"":-101,""dy"":-57,""t"":7348},{""x"":868,""y"":456,""dx"":-103,""dy"":-95,""t"":7382},{""x"":879,""y"":502,""dx"":-92,""dy"":-49,""t"":7417},{""x"":898,""y"":521,""dx"":-73,""dy"":-30,""t"":7449},{""x"":918,""y"":564,""dx"":-53,""dy"":13,""t"":7484},{""x"":917,""y"":598,""dx"":-54,""dy"":47,""t"":7518},{""x"":903,""y"":623,""dx"":-68,""dy"":72,""t"":7552},{""x"":901,""y"":641,""dx"":-70,""dy"":90,""t"":7585},{""x"":894,""y"":628,""dx"":-77,""dy"":77,""t"":7620},{""x"":880,""y"":626,""dx"":-91,""dy"":75,""t"":7654},{""x"":857,""y"":585,""dx"":-114,""dy"":34,""t"":7688},{""x"":847,""y"":567,""dx"":-124,""dy"":16,""t"":7721},{""x"":827,""y"":530,""dx"":-144,""dy"":-21,""t"":7756},{""x"":818,""y"":504,""dx"":-153,""dy"":-47,""t"":7790},{""x"":792,""y"":463,""dx"":-179,""dy"":-88,""t"":7824},{""x"":793,""y"":442,""dx"":-178,""dy"":-109,""t"":7858},{""x"":795,""y"":426,""dx"":-176,""dy"":-125,""t"":7890},{""x"":815,""y"":429,""dx"":-156,""dy"":-122,""t"":7926},{""x"":830,""y"":450,""dx"":-141,""dy"":-101,""t"":7960},{""x"":846,""y"":500,""dx"":-125,""dy"":-51,""t"":7994},{""x"":874,""y"":550,""dx"":-97,""dy"":-1,""t"":8027},{""x"":865,""y"":598,""dx"":-106,""dy"":47,""t"":8062},{""x"":867,""y"":637,""dx"":-104,""dy"":86,""t"":8095},{""x"":881,""y"":661,""dx"":-90,""dy"":110,""t"":8130},{""x"":889,""y"":672,""dx"":-82,""dy"":121,""t"":8164},{""x"":877,""y"":691,""dx"":-94,""dy"":140,""t"":8198},{""x"":859,""y"":703,""dx"":-112,""dy"":152,""t"":8232},{""x"":854,""y"":713,""dx"":-117,""dy"":162,""t"":8265},{""x"":863,""y"":719,""dx"":-108,""dy"":168,""t"":8297},{""x"":885,""y"":722,""dx"":-86,""dy"":171,""t"":8334},{""x"":880,""y"":715,""dx"":-91,""dy"":164,""t"":8367},{""x"":881,""y"":694,""dx"":-90,""dy"":143,""t"":8401},{""x"":871,""y"":669,""dx"":-100,""dy"":118,""t"":8437},{""x"":862,""y"":645,""dx"":-109,""dy"":94,""t"":8470},{""x"":843,""y"":645,""dx"":-128,""dy"":94,""t"":8504},{""x"":849,""y"":658,""dx"":-122,""dy"":107,""t"":8538},{""x"":827,""y"":626,""dx"":-144,""dy"":75,""t"":8572},{""x"":835,""y"":619,""dx"":-136,""dy"":68,""t"":8606},{""x"":834,""y"":616,""dx"":-137,""dy"":65,""t"":8641},{""x"":806,""y"":614,""dx"":-165,""dy"":63,""t"":8673},{""x"":790,""y"":618,""dx"":-181,""dy"":67,""t"":8708},{""x"":760,""y"":627,""dx"":-211,""dy"":76,""t"":8742},{""x"":765,""y"":632,""dx"":-206,""dy"":81,""t"":8776},{""x"":770,""y"":646,""dx"":-201,""dy"":95,""t"":8810},{""x"":788,""y"":623,""dx"":-183,""dy"":72,""t"":8844},{""x"":796,""y"":600,""dx"":-175,""dy"":49,""t"":8877},{""x"":799,""y"":573,""dx"":-172,""dy"":22,""t"":8911},{""x"":802,""y"":553,""dx"":-169,""dy"":2,""t"":8946},{""x"":789,""y"":517,""dx"":-182,""dy"":-34,""t"":8981},{""x"":785,""y"":502,""dx"":-186,""dy"":-49,""t"":9014}],[{""x"":619,""y"":653,""dx"":128,""dy"":-168,""t"":10033},{""x"":605,""y"":620,""dx"":114,""dy"":-201,""t"":10069},{""x"":617,""y"":574,""dx"":126,""dy"":-247,""t"":10102},{""x"":623,""y"":537,""dx"":132,""dy"":-284,""t"":10136},{""x"":611,""y"":568,""dx"":120,""dy"":-253,""t"":10170},{""x"":595,""y"":581,""dx"":104,""dy"":-240,""t"":10204},{""x"":572,""y"":626,""dx"":81,""dy"":-195,""t"":10238},{""x"":553,""y"":666,""dx"":62,""dy"":-155,""t"":10270},{""x"":537,""y"":692,""dx"":46,""dy"":-129,""t"":10306},{""x"":527,""y"":703,""dx"":36,""dy"":-118,""t"":10340},{""x"":514,""y"":712,""dx"":23,""dy"":-109,""t"":10374},{""x"":504,""y"":732,""dx"":13,""dy"":-89,""t"":10408},{""x"":509,""y"":750,""dx"":18,""dy"":-71,""t"":10442},{""x"":528,""y"":772,""dx"":37,""dy"":-49,""t"":10477},{""x"":554,""y"":778,""dx"":63,""dy"":-43,""t"":10509},{""x"":587,""y"":783,""dx"":96,""dy"":-38,""t"":10543},{""x"":607,""y"":787,""dx"":116,""dy"":-34,""t"":10578},{""x"":622,""y"":748,""dx"":131,""dy"":-73,""t"":10612},{""x"":652,""y"":773,""dx"":161,""dy"":-48,""t"":10646},{""x"":644,""y"":785,""dx"":153,""dy"":-36,""t"":10679},{""x"":628,""y"":801,""dx"":137,""dy"":-20,""t"":10713},{""x"":583,""y"":764,""dx"":92,""dy"":-57,""t"":10748},{""x"":562,""y"":742,""dx"":71,""dy"":-79,""t"":10782},{""x"":539,""y"":703,""dx"":48,""dy"":-118,""t"":10816},{""x"":524,""y"":666,""dx"":33,""dy"":-155,""t"":10850},{""x"":516,""y"":647,""dx"":25,""dy"":-174,""t"":10883},{""x"":505,""y"":625,""dx"":14,""dy"":-196,""t"":10918},{""x"":516,""y"":635,""dx"":25,""dy"":-186,""t"":10951},{""x"":538,""y"":623,""dx"":47,""dy"":-198,""t"":10986},{""x"":558,""y"":681,""dx"":67,""dy"":-140,""t"":11021},{""x"":590,""y"":685,""dx"":99,""dy"":-136,""t"":11054},{""x"":599,""y"":694,""dx"":108,""dy"":-127,""t"":11088},{""x"":612,""y"":704,""dx"":121,""dy"":-117,""t"":11122},{""x"":628,""y"":712,""dx"":137,""dy"":-109,""t"":11156},{""x"":617,""y"":748,""dx"":126,""dy"":-73,""t"":11190},{""x"":639,""y"":736,""dx"":148,""dy"":-85,""t"":11224},{""x"":634,""y"":754,""dx"":143,""dy"":-67,""t"":11258},{""x"":636,""y"":733,""dx"":145,""dy"":-88,""t"":11292},{""x"":610,""y"":750,""dx"":119,""dy"":-71,""t"":11326},{""x"":601,""y"":738,""dx"":110,""dy"":-83,""t"":11360},{""x"":591,""y"":725,""dx"":100,""dy"":-96,""t"":11394},{""x"":596,""y"":735,""dx"":105,""dy"":-86,""t"":11428},{""x"":630,""y"":756,""dx"":139,""dy"":-65,""t"":11460},{""x"":657,""y"":772,""dx"":166,""dy"":-49,""t"":11495},{""x"":673,""y"":788,""dx"":182,""dy"":-33,""t"":11529},{""x"":651,""y"":776,""dx"":160,""dy"":-45,""t"":11563},{""x"":634,""y"":765,""dx"":143,""dy"":-56,""t"":11598},{""x"":631,""y"":772,""dx"":140,""dy"":-49,""t"":11632},{""x"":622,""y"":788,""dx"":131,""dy"":-33,""t"":11667},{""x"":657,""y"":816,""dx"":166,""dy"":-5,""t"":11700},{""x"":658,""y"":812,""dx"":167,""dy"":-9,""t"":11734},{""x"":678,""y"":804,""dx"":187,""dy"":-17,""t"":11768},{""x"":652,""y"":795,""dx"":161,""dy"":-26,""t"":11802},{""x"":649,""y"":748,""dx"":158,""dy"":-73,""t"":11836},{""x"":646,""y"":708,""dx"":155,""dy"":-113,""t"":11869},{""x"":643,""y"":680,""dx"":152,""dy"":-141,""t"":11904},{""x"":629,""y"":702,""dx"":138,""dy"":-119,""t"":11938},{""x"":617,""y"":697,""dx"":126,""dy"":-124,""t"":11972},{""x"":631,""y"":709,""dx"":140,""dy"":-112,""t"":12006}],[{""x"":1448,""y"":719,""dx"":-3,""dy"":-102,""t"":13058},{""x"":1441,""y"":715,""dx"":-10,""dy"":-106,""t"":13094},{""x"":1445,""y"":723,""dx"":-6,""dy"":-98,""t"":13128},{""x"":1445,""y"":720,""dx"":-6,""dy"":-101,""t"":13161},{""x"":1418,""y"":731,""dx"":-33,""dy"":-90,""t"":13196},{""x"":1421,""y"":718,""dx"":-30,""dy"":-103,""t"":13230},{""x"":1433,""y"":722,""dx"":-18,""dy"":-99,""t"":13263},{""x"":1438,""y"":747,""dx"":-13,""dy"":-74,""t"":13298},{""x"":1419,""y"":764,""dx"":-32,""dy"":-57,""t"":13332},{""x"":1408,""y"":770,""dx"":-43,""dy"":-51,""t"":13365},{""x"":1404,""y"":779,""dx"":-47,""dy"":-42,""t"":13400},{""x"":1381,""y"":792,""dx"":-70,""dy"":-29,""t"":13434},{""x"":1362,""y"":802,""dx"":-89,""dy"":-19,""t"":13465},{""x"":1362,""y"":819,""dx"":-89,""dy"":-2,""t"":13503},{""x"":1363,""y"":808,""dx"":-88,""dy"":-13,""t"":13537},{""x"":1370,""y"":774,""dx"":-81,""dy"":-47,""t"":13570},{""x"":1359,""y"":768,""dx"":-92,""dy"":-53,""t"":13603},{""x"":1367,""y"":763,""dx"":-84,""dy"":-58,""t"":13638},{""x"":1358,""y"":745,""dx"":-93,""dy"":-76,""t"":13672},{""x"":1359,""y"":742,""dx"":-92,""dy"":-79,""t"":13707},{""x"":1354,""y"":746,""dx"":-97,""dy"":-75,""t"":13740},{""x"":1359,""y"":752,""dx"":-92,""dy"":-69,""t"":13774},{""x"":1367,""y"":743,""dx"":-84,""dy"":-78,""t"":13808},{""x"":1361,""y"":755,""dx"":-90,""dy"":-66,""t"":13843},{""x"":1357,""y"":762,""dx"":-94,""dy"":-59,""t"":13876},{""x"":1367,""y"":775,""dx"":-84,""dy"":-46,""t"":13910},{""x"":1379,""y"":765,""dx"":-72,""dy"":-56,""t"":13944},{""x"":1380,""y"":763,""dx"":-71,""dy"":-58,""t"":13978},{""x"":1344,""y"":766,""dx"":-107,""dy"":-55,""t"":14012},{""x"":1304,""y"":693,""dx"":-147,""dy"":-128,""t"":14045},{""x"":1180,""y"":683,""dx"":-271,""dy"":-138,""t"":14080},{""x"":1104,""y"":627,""dx"":-347,""dy"":-194,""t"":14114},{""x"":1117,""y"":573,""dx"":-334,""dy"":-248,""t"":14148},{""x"":1169,""y"":611,""dx"":-282,""dy"":-210,""t"":14182},{""x"":1193,""y"":629,""dx"":-258,""dy"":-192,""t"":14216},{""x"":1195,""y"":610,""dx"":-256,""dy"":-211,""t"":14249},{""x"":1226,""y"":583,""dx"":-225,""dy"":-238,""t"":14284},{""x"":1255,""y"":568,""dx"":-196,""dy"":-253,""t"":14317},{""x"":1298,""y"":559,""dx"":-153,""dy"":-262,""t"":14351},{""x"":1316,""y"":549,""dx"":-135,""dy"":-272,""t"":14387},{""x"":1352,""y"":533,""dx"":-99,""dy"":-288,""t"":14421},{""x"":1382,""y"":527,""dx"":-69,""dy"":-294,""t"":14454},{""x"":1371,""y"":569,""dx"":-80,""dy"":-252,""t"":14488},{""x"":1384,""y"":608,""dx"":-67,""dy"":-213,""t"":14522},{""x"":1411,""y"":598,""dx"":-40,""dy"":-223,""t"":14556},{""x"":1417,""y"":637,""dx"":-34,""dy"":-184,""t"":14590},{""x"":1412,""y"":696,""dx"":-39,""dy"":-125,""t"":14624},{""x"":1399,""y"":719,""dx"":-52,""dy"":-102,""t"":14658},{""x"":1411,""y"":663,""dx"":-40,""dy"":-158,""t"":14692},{""x"":1418,""y"":676,""dx"":-33,""dy"":-145,""t"":14725},{""x"":1423,""y"":642,""dx"":-28,""dy"":-179,""t"":14795},{""x"":1400,""y"":680,""dx"":-51,""dy"":-141,""t"":14828},{""x"":1379,""y"":700,""dx"":-72,""dy"":-121,""t"":14862},{""x"":1372,""y"":734,""dx"":-79,""dy"":-87,""t"":14896},{""x"":1368,""y"":743,""dx"":-83,""dy"":-78,""t"":14930},{""x"":1381,""y"":754,""dx"":-70,""dy"":-67,""t"":14964},{""x"":1389,""y"":690,""dx"":-62,""dy"":-131,""t"":14998},{""x"":1368,""y"":702,""dx"":-83,""dy"":-119,""t"":15030}]]","[89.83050847457628,89.65517241379311,91.66666666666666,84.7457627118644,74.13793103448276]","[{""x"":-75.72881355932203,""y"":140.135593220339,""r"":36.99689032484628},{""x"":-68.91379310344827,""y"":-1.206896551724138,""r"":82.0811082007951},{""x"":-123.71666666666667,""y"":41.8,""r"":99.5246608845169},{""x"":108.32203389830508,""y"":-103.55932203389831,""r"":69.22336436556594},{""x"":-94.74137931034483,""y"":-122.65517241379311,""r"":123.46898081502756}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.20","validate","","","","","","","","","",""
