success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,stimulus,load_time,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,ans,ISI,size,shapeORcolor,webgazer_data,webgazer_targets,target,response_answer,correct,webgazer_targets_data
TRUE,fullscreen,0,2114,0.0-0.0,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,preload,1,2120,0.0-1.0,FALSE,[],[],[],,,,,,,,,,,,,,,,,,,,,
,survey-text,2,11135,0.0-2.0-0.0,,,,,9013,"{""name"":""张小雨"",""age"":""23""}",,,,,,,,,,,,,,,,,,,
,survey-multi-choice,3,14815,0.0-2.0-1.0,,,,,3679,{"sex":"女"},[0],,,,,,,,,,,,,,,,,,
,html-keyboard-response,4,19095,0.0-3.0,,,,,4278, ,,<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按"space"键继续。</p>,,,,,,,,,,,,,,,,,
,webgazer-init-camera,5,27801,0.0-4.0,,,,,,,,,2137,,,,,,,,,,,,,,,,
,html-button-response,6,28791,0.0-5.0-0.0,,,,,989,0,,"
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ",,,,,,,,,,,,,,,,,
,webgazer-calibrate,7,41165,0.0-5.0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,html-button-response,8,42423,0.0-5.0-2.0,,,,,1258,0,,"
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ",,,,,,,,,,,,,,,,,
,webgazer-validate,9,59919,0.0-5.0-3.0,,,,,,,,,,"[[{""x"":482,""y"":310,""dx"":-9,""dy"":29,""t"":990},{""x"":500,""y"":337,""dx"":9,""dy"":56,""t"":1024},{""x"":493,""y"":327,""dx"":2,""dy"":46,""t"":1059},{""x"":483,""y"":347,""dx"":-8,""dy"":66,""t"":1092},{""x"":482,""y"":361,""dx"":-9,""dy"":80,""t"":1126},{""x"":482,""y"":372,""dx"":-9,""dy"":91,""t"":1160},{""x"":462,""y"":370,""dx"":-29,""dy"":89,""t"":1194},{""x"":456,""y"":372,""dx"":-35,""dy"":91,""t"":1227},{""x"":464,""y"":371,""dx"":-27,""dy"":90,""t"":1262},{""x"":451,""y"":357,""dx"":-40,""dy"":76,""t"":1296},{""x"":442,""y"":355,""dx"":-49,""dy"":74,""t"":1330},{""x"":454,""y"":330,""dx"":-37,""dy"":49,""t"":1364},{""x"":455,""y"":306,""dx"":-36,""dy"":25,""t"":1399},{""x"":458,""y"":320,""dx"":-33,""dy"":39,""t"":1432},{""x"":463,""y"":319,""dx"":-28,""dy"":38,""t"":1466},{""x"":471,""y"":343,""dx"":-20,""dy"":62,""t"":1500},{""x"":488,""y"":350,""dx"":-3,""dy"":69,""t"":1535},{""x"":489,""y"":349,""dx"":-2,""dy"":68,""t"":1568},{""x"":499,""y"":356,""dx"":8,""dy"":75,""t"":1601},{""x"":490,""y"":341,""dx"":-1,""dy"":60,""t"":1636},{""x"":485,""y"":327,""dx"":-6,""dy"":46,""t"":1669},{""x"":485,""y"":318,""dx"":-6,""dy"":37,""t"":1705},{""x"":491,""y"":324,""dx"":0,""dy"":43,""t"":1738},{""x"":493,""y"":318,""dx"":2,""dy"":37,""t"":1772},{""x"":505,""y"":331,""dx"":14,""dy"":50,""t"":1806},{""x"":496,""y"":314,""dx"":5,""dy"":33,""t"":1840},{""x"":495,""y"":313,""dx"":4,""dy"":32,""t"":1874},{""x"":484,""y"":326,""dx"":-7,""dy"":45,""t"":1908},{""x"":483,""y"":330,""dx"":-8,""dy"":49,""t"":1942},{""x"":486,""y"":312,""dx"":-5,""dy"":31,""t"":1977},{""x"":486,""y"":298,""dx"":-5,""dy"":17,""t"":2010},{""x"":484,""y"":292,""dx"":-7,""dy"":11,""t"":2044},{""x"":480,""y"":288,""dx"":-11,""dy"":7,""t"":2078},{""x"":494,""y"":279,""dx"":3,""dy"":-2,""t"":2112},{""x"":492,""y"":289,""dx"":1,""dy"":8,""t"":2146},{""x"":491,""y"":299,""dx"":0,""dy"":18,""t"":2178},{""x"":483,""y"":292,""dx"":-8,""dy"":11,""t"":2214},{""x"":498,""y"":297,""dx"":7,""dy"":16,""t"":2249},{""x"":498,""y"":305,""dx"":7,""dy"":24,""t"":2282},{""x"":492,""y"":307,""dx"":1,""dy"":26,""t"":2317},{""x"":490,""y"":325,""dx"":-1,""dy"":44,""t"":2351},{""x"":478,""y"":324,""dx"":-13,""dy"":43,""t"":2385},{""x"":485,""y"":319,""dx"":-6,""dy"":38,""t"":2418},{""x"":476,""y"":300,""dx"":-15,""dy"":19,""t"":2451},{""x"":480,""y"":296,""dx"":-11,""dy"":15,""t"":2486},{""x"":465,""y"":287,""dx"":-26,""dy"":6,""t"":2520},{""x"":464,""y"":297,""dx"":-27,""dy"":16,""t"":2553},{""x"":475,""y"":327,""dx"":-16,""dy"":46,""t"":2587},{""x"":484,""y"":353,""dx"":-7,""dy"":72,""t"":2622},{""x"":493,""y"":370,""dx"":2,""dy"":89,""t"":2657},{""x"":481,""y"":362,""dx"":-10,""dy"":81,""t"":2690},{""x"":500,""y"":377,""dx"":9,""dy"":96,""t"":2724},{""x"":528,""y"":402,""dx"":37,""dy"":121,""t"":2758},{""x"":531,""y"":396,""dx"":40,""dy"":115,""t"":2792},{""x"":545,""y"":405,""dx"":54,""dy"":124,""t"":2827},{""x"":557,""y"":431,""dx"":66,""dy"":150,""t"":2860},{""x"":568,""y"":442,""dx"":77,""dy"":161,""t"":2894},{""x"":716,""y"":457,""dx"":225,""dy"":176,""t"":2927},{""x"":913,""y"":460,""dx"":422,""dy"":179,""t"":2962}],[{""x"":1437,""y"":373,""dx"":-14,""dy"":92,""t"":4016},{""x"":1424,""y"":381,""dx"":-27,""dy"":100,""t"":4051},{""x"":1433,""y"":373,""dx"":-18,""dy"":92,""t"":4084},{""x"":1417,""y"":387,""dx"":-34,""dy"":106,""t"":4119},{""x"":1407,""y"":381,""dx"":-44,""dy"":100,""t"":4152},{""x"":1398,""y"":375,""dx"":-53,""dy"":94,""t"":4183},{""x"":1396,""y"":375,""dx"":-55,""dy"":94,""t"":4221},{""x"":1394,""y"":388,""dx"":-57,""dy"":107,""t"":4254},{""x"":1385,""y"":387,""dx"":-66,""dy"":106,""t"":4288},{""x"":1387,""y"":391,""dx"":-64,""dy"":110,""t"":4323},{""x"":1400,""y"":421,""dx"":-51,""dy"":140,""t"":4356},{""x"":1396,""y"":437,""dx"":-55,""dy"":156,""t"":4390},{""x"":1399,""y"":439,""dx"":-52,""dy"":158,""t"":4425},{""x"":1424,""y"":452,""dx"":-27,""dy"":171,""t"":4458},{""x"":1400,""y"":431,""dx"":-51,""dy"":150,""t"":4492},{""x"":1404,""y"":428,""dx"":-47,""dy"":147,""t"":4526},{""x"":1424,""y"":414,""dx"":-27,""dy"":133,""t"":4560},{""x"":1432,""y"":413,""dx"":-19,""dy"":132,""t"":4594},{""x"":1446,""y"":418,""dx"":-5,""dy"":137,""t"":4627},{""x"":1442,""y"":431,""dx"":-9,""dy"":150,""t"":4662},{""x"":1433,""y"":456,""dx"":-18,""dy"":175,""t"":4696},{""x"":1455,""y"":454,""dx"":4,""dy"":173,""t"":4730},{""x"":1444,""y"":458,""dx"":-7,""dy"":177,""t"":4765},{""x"":1425,""y"":473,""dx"":-26,""dy"":192,""t"":4798},{""x"":1420,""y"":488,""dx"":-31,""dy"":207,""t"":4832},{""x"":1432,""y"":493,""dx"":-19,""dy"":212,""t"":4866},{""x"":1435,""y"":501,""dx"":-16,""dy"":220,""t"":4900},{""x"":1429,""y"":511,""dx"":-22,""dy"":230,""t"":4934},{""x"":1428,""y"":504,""dx"":-23,""dy"":223,""t"":4968},{""x"":1442,""y"":533,""dx"":-9,""dy"":252,""t"":5002},{""x"":1453,""y"":549,""dx"":2,""dy"":268,""t"":5036},{""x"":1448,""y"":511,""dx"":-3,""dy"":230,""t"":5070},{""x"":1439,""y"":481,""dx"":-12,""dy"":200,""t"":5104},{""x"":1426,""y"":444,""dx"":-25,""dy"":163,""t"":5138},{""x"":1431,""y"":434,""dx"":-20,""dy"":153,""t"":5172},{""x"":1415,""y"":433,""dx"":-36,""dy"":152,""t"":5207},{""x"":1401,""y"":437,""dx"":-50,""dy"":156,""t"":5241},{""x"":1394,""y"":440,""dx"":-57,""dy"":159,""t"":5274},{""x"":1364,""y"":455,""dx"":-87,""dy"":174,""t"":5307},{""x"":1356,""y"":456,""dx"":-95,""dy"":175,""t"":5340},{""x"":1344,""y"":429,""dx"":-107,""dy"":148,""t"":5376},{""x"":1362,""y"":419,""dx"":-89,""dy"":138,""t"":5411},{""x"":1373,""y"":420,""dx"":-78,""dy"":139,""t"":5444},{""x"":1379,""y"":429,""dx"":-72,""dy"":148,""t"":5477},{""x"":1415,""y"":489,""dx"":-36,""dy"":208,""t"":5512},{""x"":1445,""y"":511,""dx"":-6,""dy"":230,""t"":5546},{""x"":1449,""y"":567,""dx"":-2,""dy"":286,""t"":5580},{""x"":1467,""y"":561,""dx"":16,""dy"":280,""t"":5614},{""x"":1458,""y"":543,""dx"":7,""dy"":262,""t"":5649},{""x"":1444,""y"":517,""dx"":-7,""dy"":236,""t"":5682},{""x"":1474,""y"":520,""dx"":23,""dy"":239,""t"":5716},{""x"":1499,""y"":522,""dx"":48,""dy"":241,""t"":5747},{""x"":1490,""y"":502,""dx"":39,""dy"":221,""t"":5784},{""x"":1474,""y"":542,""dx"":23,""dy"":261,""t"":5818},{""x"":1328,""y"":535,""dx"":-123,""dy"":254,""t"":5852},{""x"":1212,""y"":538,""dx"":-239,""dy"":257,""t"":5887},{""x"":1119,""y"":526,""dx"":-332,""dy"":245,""t"":5919},{""x"":1045,""y"":543,""dx"":-406,""dy"":262,""t"":5954},{""x"":987,""y"":573,""dx"":-464,""dy"":292,""t"":5989}],[{""x"":1028,""y"":635,""dx"":57,""dy"":84,""t"":7009},{""x"":1016,""y"":621,""dx"":45,""dy"":70,""t"":7043},{""x"":1001,""y"":585,""dx"":30,""dy"":34,""t"":7076},{""x"":986,""y"":574,""dx"":15,""dy"":23,""t"":7110},{""x"":964,""y"":569,""dx"":-7,""dy"":18,""t"":7144},{""x"":962,""y"":563,""dx"":-9,""dy"":12,""t"":7177},{""x"":983,""y"":573,""dx"":12,""dy"":22,""t"":7212},{""x"":984,""y"":573,""dx"":13,""dy"":22,""t"":7246},{""x"":1009,""y"":595,""dx"":38,""dy"":44,""t"":7280},{""x"":1034,""y"":612,""dx"":63,""dy"":61,""t"":7314},{""x"":1038,""y"":604,""dx"":67,""dy"":53,""t"":7346},{""x"":1024,""y"":613,""dx"":53,""dy"":62,""t"":7383},{""x"":1044,""y"":626,""dx"":73,""dy"":75,""t"":7416},{""x"":1067,""y"":632,""dx"":96,""dy"":81,""t"":7450},{""x"":1053,""y"":619,""dx"":82,""dy"":68,""t"":7484},{""x"":1065,""y"":610,""dx"":94,""dy"":59,""t"":7519},{""x"":1035,""y"":609,""dx"":64,""dy"":58,""t"":7552},{""x"":1022,""y"":609,""dx"":51,""dy"":58,""t"":7586},{""x"":1034,""y"":627,""dx"":63,""dy"":76,""t"":7620},{""x"":1046,""y"":603,""dx"":75,""dy"":52,""t"":7654},{""x"":1025,""y"":586,""dx"":54,""dy"":35,""t"":7688},{""x"":1009,""y"":587,""dx"":38,""dy"":36,""t"":7722},{""x"":1006,""y"":578,""dx"":35,""dy"":27,""t"":7756},{""x"":998,""y"":568,""dx"":27,""dy"":17,""t"":7791},{""x"":995,""y"":575,""dx"":24,""dy"":24,""t"":7824},{""x"":1013,""y"":591,""dx"":42,""dy"":40,""t"":7858},{""x"":1019,""y"":597,""dx"":48,""dy"":46,""t"":7892},{""x"":1017,""y"":620,""dx"":46,""dy"":69,""t"":7926},{""x"":1025,""y"":614,""dx"":54,""dy"":63,""t"":7961},{""x"":1032,""y"":615,""dx"":61,""dy"":64,""t"":7994},{""x"":1045,""y"":612,""dx"":74,""dy"":61,""t"":8027},{""x"":1033,""y"":590,""dx"":62,""dy"":39,""t"":8062},{""x"":1022,""y"":579,""dx"":51,""dy"":28,""t"":8096},{""x"":1033,""y"":584,""dx"":62,""dy"":33,""t"":8130},{""x"":1043,""y"":573,""dx"":72,""dy"":22,""t"":8164},{""x"":1041,""y"":572,""dx"":70,""dy"":21,""t"":8199},{""x"":1026,""y"":566,""dx"":55,""dy"":15,""t"":8232},{""x"":1025,""y"":581,""dx"":54,""dy"":30,""t"":8266},{""x"":1021,""y"":554,""dx"":50,""dy"":3,""t"":8301},{""x"":1017,""y"":549,""dx"":46,""dy"":-2,""t"":8334},{""x"":1010,""y"":541,""dx"":39,""dy"":-10,""t"":8368},{""x"":1024,""y"":564,""dx"":53,""dy"":13,""t"":8402},{""x"":1009,""y"":541,""dx"":38,""dy"":-10,""t"":8437},{""x"":1005,""y"":537,""dx"":34,""dy"":-14,""t"":8469},{""x"":1021,""y"":552,""dx"":50,""dy"":1,""t"":8505},{""x"":1013,""y"":548,""dx"":42,""dy"":-3,""t"":8538},{""x"":1018,""y"":537,""dx"":47,""dy"":-14,""t"":8572},{""x"":1009,""y"":535,""dx"":38,""dy"":-16,""t"":8606},{""x"":1002,""y"":551,""dx"":31,""dy"":0,""t"":8639},{""x"":1002,""y"":554,""dx"":31,""dy"":3,""t"":8674},{""x"":986,""y"":548,""dx"":15,""dy"":-3,""t"":8708},{""x"":987,""y"":541,""dx"":16,""dy"":-10,""t"":8741},{""x"":1005,""y"":560,""dx"":34,""dy"":9,""t"":8777},{""x"":1004,""y"":575,""dx"":33,""dy"":24,""t"":8811},{""x"":951,""y"":566,""dx"":-20,""dy"":15,""t"":8844},{""x"":888,""y"":577,""dx"":-83,""dy"":26,""t"":8877},{""x"":818,""y"":600,""dx"":-153,""dy"":49,""t"":8909},{""x"":776,""y"":615,""dx"":-195,""dy"":64,""t"":8946},{""x"":717,""y"":624,""dx"":-254,""dy"":73,""t"":8980}],[{""x"":640,""y"":789,""dx"":149,""dy"":-32,""t"":10034},{""x"":636,""y"":795,""dx"":145,""dy"":-26,""t"":10068},{""x"":649,""y"":805,""dx"":158,""dy"":-16,""t"":10102},{""x"":639,""y"":798,""dx"":148,""dy"":-23,""t"":10136},{""x"":630,""y"":796,""dx"":139,""dy"":-25,""t"":10170},{""x"":592,""y"":783,""dx"":101,""dy"":-38,""t"":10205},{""x"":604,""y"":774,""dx"":113,""dy"":-47,""t"":10238},{""x"":615,""y"":778,""dx"":124,""dy"":-43,""t"":10272},{""x"":577,""y"":762,""dx"":86,""dy"":-59,""t"":10305},{""x"":542,""y"":752,""dx"":51,""dy"":-69,""t"":10340},{""x"":552,""y"":757,""dx"":61,""dy"":-64,""t"":10374},{""x"":561,""y"":748,""dx"":70,""dy"":-73,""t"":10409},{""x"":558,""y"":730,""dx"":67,""dy"":-91,""t"":10443},{""x"":561,""y"":726,""dx"":70,""dy"":-95,""t"":10476},{""x"":549,""y"":714,""dx"":58,""dy"":-107,""t"":10507},{""x"":568,""y"":733,""dx"":77,""dy"":-88,""t"":10544},{""x"":597,""y"":738,""dx"":106,""dy"":-83,""t"":10578},{""x"":625,""y"":732,""dx"":134,""dy"":-89,""t"":10613},{""x"":648,""y"":754,""dx"":157,""dy"":-67,""t"":10646},{""x"":621,""y"":730,""dx"":130,""dy"":-91,""t"":10680},{""x"":573,""y"":723,""dx"":82,""dy"":-98,""t"":10714},{""x"":554,""y"":714,""dx"":63,""dy"":-107,""t"":10748},{""x"":529,""y"":704,""dx"":38,""dy"":-117,""t"":10783},{""x"":517,""y"":710,""dx"":26,""dy"":-111,""t"":10816},{""x"":516,""y"":702,""dx"":25,""dy"":-119,""t"":10850},{""x"":505,""y"":707,""dx"":14,""dy"":-114,""t"":10884},{""x"":546,""y"":731,""dx"":55,""dy"":-90,""t"":10916},{""x"":529,""y"":733,""dx"":38,""dy"":-88,""t"":10952},{""x"":524,""y"":744,""dx"":33,""dy"":-77,""t"":10986},{""x"":523,""y"":748,""dx"":32,""dy"":-73,""t"":11020},{""x"":529,""y"":734,""dx"":38,""dy"":-87,""t"":11054},{""x"":521,""y"":740,""dx"":30,""dy"":-81,""t"":11088},{""x"":515,""y"":759,""dx"":24,""dy"":-62,""t"":11122},{""x"":512,""y"":764,""dx"":21,""dy"":-57,""t"":11156},{""x"":523,""y"":727,""dx"":32,""dy"":-94,""t"":11191},{""x"":527,""y"":754,""dx"":36,""dy"":-67,""t"":11224},{""x"":532,""y"":698,""dx"":41,""dy"":-123,""t"":11259},{""x"":529,""y"":711,""dx"":38,""dy"":-110,""t"":11292},{""x"":545,""y"":670,""dx"":54,""dy"":-151,""t"":11327},{""x"":545,""y"":692,""dx"":54,""dy"":-129,""t"":11360},{""x"":543,""y"":717,""dx"":52,""dy"":-104,""t"":11395},{""x"":538,""y"":736,""dx"":47,""dy"":-85,""t"":11428},{""x"":535,""y"":744,""dx"":44,""dy"":-77,""t"":11462},{""x"":536,""y"":726,""dx"":45,""dy"":-95,""t"":11497},{""x"":585,""y"":736,""dx"":94,""dy"":-85,""t"":11529},{""x"":634,""y"":759,""dx"":143,""dy"":-62,""t"":11564},{""x"":655,""y"":765,""dx"":164,""dy"":-56,""t"":11598},{""x"":639,""y"":776,""dx"":148,""dy"":-45,""t"":11633},{""x"":633,""y"":790,""dx"":142,""dy"":-31,""t"":11666},{""x"":664,""y"":754,""dx"":173,""dy"":-67,""t"":11700},{""x"":656,""y"":737,""dx"":165,""dy"":-84,""t"":11735},{""x"":623,""y"":746,""dx"":132,""dy"":-75,""t"":11769},{""x"":589,""y"":747,""dx"":98,""dy"":-74,""t"":11802},{""x"":608,""y"":768,""dx"":117,""dy"":-53,""t"":11835},{""x"":625,""y"":789,""dx"":134,""dy"":-32,""t"":11870},{""x"":582,""y"":714,""dx"":91,""dy"":-107,""t"":11904},{""x"":590,""y"":706,""dx"":99,""dy"":-115,""t"":11938},{""x"":635,""y"":707,""dx"":144,""dy"":-114,""t"":11971},{""x"":756,""y"":686,""dx"":265,""dy"":-135,""t"":12006}],[{""x"":1414,""y"":776,""dx"":-37,""dy"":-45,""t"":13026},{""x"":1430,""y"":786,""dx"":-21,""dy"":-35,""t"":13059},{""x"":1439,""y"":798,""dx"":-12,""dy"":-23,""t"":13094},{""x"":1456,""y"":799,""dx"":5,""dy"":-22,""t"":13127},{""x"":1473,""y"":802,""dx"":22,""dy"":-19,""t"":13162},{""x"":1463,""y"":788,""dx"":12,""dy"":-33,""t"":13195},{""x"":1467,""y"":789,""dx"":16,""dy"":-32,""t"":13230},{""x"":1469,""y"":792,""dx"":18,""dy"":-29,""t"":13264},{""x"":1461,""y"":789,""dx"":10,""dy"":-32,""t"":13299},{""x"":1450,""y"":779,""dx"":-1,""dy"":-42,""t"":13333},{""x"":1448,""y"":763,""dx"":-3,""dy"":-58,""t"":13366},{""x"":1452,""y"":772,""dx"":1,""dy"":-49,""t"":13400},{""x"":1460,""y"":778,""dx"":9,""dy"":-43,""t"":13433},{""x"":1463,""y"":770,""dx"":12,""dy"":-51,""t"":13468},{""x"":1447,""y"":757,""dx"":-4,""dy"":-64,""t"":13502},{""x"":1443,""y"":744,""dx"":-8,""dy"":-77,""t"":13536},{""x"":1435,""y"":729,""dx"":-16,""dy"":-92,""t"":13570},{""x"":1429,""y"":728,""dx"":-22,""dy"":-93,""t"":13604},{""x"":1404,""y"":716,""dx"":-47,""dy"":-105,""t"":13638},{""x"":1400,""y"":730,""dx"":-51,""dy"":-91,""t"":13672},{""x"":1406,""y"":754,""dx"":-45,""dy"":-67,""t"":13706},{""x"":1394,""y"":754,""dx"":-57,""dy"":-67,""t"":13740},{""x"":1399,""y"":765,""dx"":-52,""dy"":-56,""t"":13774},{""x"":1394,""y"":794,""dx"":-57,""dy"":-27,""t"":13808},{""x"":1393,""y"":799,""dx"":-58,""dy"":-22,""t"":13842},{""x"":1354,""y"":780,""dx"":-97,""dy"":-41,""t"":13876},{""x"":1360,""y"":787,""dx"":-91,""dy"":-34,""t"":13910},{""x"":1361,""y"":793,""dx"":-90,""dy"":-28,""t"":13945},{""x"":1345,""y"":769,""dx"":-106,""dy"":-52,""t"":13978},{""x"":1318,""y"":756,""dx"":-133,""dy"":-65,""t"":14013},{""x"":1300,""y"":747,""dx"":-151,""dy"":-74,""t"":14047},{""x"":1286,""y"":740,""dx"":-165,""dy"":-81,""t"":14078},{""x"":1281,""y"":747,""dx"":-170,""dy"":-74,""t"":14113},{""x"":1282,""y"":751,""dx"":-169,""dy"":-70,""t"":14148},{""x"":1275,""y"":740,""dx"":-176,""dy"":-81,""t"":14182},{""x"":1278,""y"":736,""dx"":-173,""dy"":-85,""t"":14216},{""x"":1271,""y"":736,""dx"":-180,""dy"":-85,""t"":14250},{""x"":1265,""y"":734,""dx"":-186,""dy"":-87,""t"":14283},{""x"":1282,""y"":734,""dx"":-169,""dy"":-87,""t"":14319},{""x"":1287,""y"":742,""dx"":-164,""dy"":-79,""t"":14352},{""x"":1291,""y"":743,""dx"":-160,""dy"":-78,""t"":14386},{""x"":1322,""y"":724,""dx"":-129,""dy"":-97,""t"":14420},{""x"":1335,""y"":725,""dx"":-116,""dy"":-96,""t"":14454},{""x"":1347,""y"":726,""dx"":-104,""dy"":-95,""t"":14486},{""x"":1356,""y"":744,""dx"":-95,""dy"":-77,""t"":14521},{""x"":1384,""y"":765,""dx"":-67,""dy"":-56,""t"":14557},{""x"":1395,""y"":773,""dx"":-56,""dy"":-48,""t"":14590},{""x"":1393,""y"":774,""dx"":-58,""dy"":-47,""t"":14624},{""x"":1396,""y"":777,""dx"":-55,""dy"":-44,""t"":14659},{""x"":1388,""y"":782,""dx"":-63,""dy"":-39,""t"":14692},{""x"":1392,""y"":788,""dx"":-59,""dy"":-33,""t"":14725},{""x"":1388,""y"":790,""dx"":-63,""dy"":-31,""t"":14760},{""x"":1378,""y"":801,""dx"":-73,""dy"":-20,""t"":14794},{""x"":1370,""y"":807,""dx"":-81,""dy"":-14,""t"":14828},{""x"":1368,""y"":812,""dx"":-83,""dy"":-9,""t"":14862},{""x"":1335,""y"":830,""dx"":-116,""dy"":9,""t"":14896},{""x"":1324,""y"":805,""dx"":-127,""dy"":-16,""t"":14929},{""x"":1309,""y"":789,""dx"":-142,""dy"":-32,""t"":14965},{""x"":1309,""y"":794,""dx"":-142,""dy"":-27,""t"":14999}]]","[96.61016949152543,59.32203389830508,96.61016949152543,98.30508474576271,98.30508474576271]","[{""x"":7.203389830508475,""y"":57.67796610169491,""r"":37.052770275908095},{""x"":-53.05084745762712,""y"":181.57627118644066,""r"":60.143718519344134},{""x"":30.440677966101696,""y"":32.20338983050848,""r"":38.7746418762128},{""x"":88.38983050847457,""y"":-79.27118644067797,""r"":53.80777227658261},{""x"":-74.49152542372882,""y"":-53.33898305084746,""r"":69.4668600293993}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]",29.41,validate,,,,,,,,,,
